Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Synpcc7942_0003,-0.012854737993021585,0.0029957620970921892,-0.008168321789230503,0.01255060249621032,0.0031167342121834903,0.0046616779401186725,0.004953605018014742,0.0012671670376996395,0.0036584933845093797,-0.005769178207242368,0.002176085919435455,-0.0030930811143618396,-0.008541787817547868,-0.0006553524655533399,0.0023692380003966012,-0.004766673031181382,-0.006538838181439357,-0.00201136943450367,0.007644192100574397,-0.010356054723288259,-0.003753467894978592,-0.005924414188714,0.002619630550567119,-0.010192921603952666,1.77997043062427e-05,-0.009555890302461767,-0.0030530541434218273,0.004144632309531044,0.00876944427992319,0.0067907217182240735,-0.009889509375516498,0.008043054379033026,-0.005414575116669132,1.9273180538207925e-05,-0.010491096979555997,-0.00907399572644219,0.0007237340945302215,0.004974455598739752,0.0018420572008090203,-0.009281872483344953
Synpcc7942_0004,-0.002512924637707426,-0.0054255533567589085,-0.012124295894446692,-0.009378544811191419,0.005776241351895622,0.0071879536345036965,0.008164341275165238,0.008163264634198114,0.0093005388977985,0.005122414317986479,-0.003417862389042603,-0.003926508897989808,-0.009104462547660341,-0.017138315199968213,-0.001225140005086561,-0.018542712276277285,-0.009372460845241858,-0.010329578496364022,0.027148091849542758,-0.008853873790950236,-0.019417633357196633,0.011532602448677359,0.007068992193275863,-0.00996555089924607,0.006833175636607245,-0.01740148776281539,-0.00852002697864737,0.006510489497747745,0.008599598961253688,-0.00872035900291168,0.002089204185050301,0.00036654347180264675,-0.04951285649168473,-0.014324417752036817,-0.011953459148123262,-0.006052402162825838,-0.013337765171992448,0.010209745474940064,0.0021262406542171992,-0.004089508136026592
Synpcc7942_0005,-0.004975573825822801,0.01970744017004846,-0.02462475702289751,-0.0035920731691751195,-0.013717772872561916,-0.0007807444794062315,0.007251470947709648,-0.004416442577706118,-0.01259125647819121,0.008297262704195939,0.002719156571733504,-0.008457842529222303,0.0141562242898316,-0.014725382438545036,-0.006266334834977446,0.0025217759659870416,0.01098191080377201,0.03577783866356463,-0.030724935468638147,0.0158703583184739,-0.0037739156528116425,-0.004300325529611245,-0.01022717486502911,0.007166577840556755,-0.005974505358430155,0.024430909531446752,0.02376938922337606,-0.002565771699594905,0.01360352534162005,0.009110764625572403,-0.0011750204968962018,-0.013239601143383968,0.05194650895833161,0.0024509688459281916,-0.0016382166784612224,0.012777991323363923,0.007687829778319322,0.018549514448137145,-0.02482329609402361,-0.008112486884944942
Synpcc7942_0006,-0.007143015943127568,0.001731391944814398,-0.011815573494022857,-0.012772800334446888,0.0013303700676651389,0.010538076687867208,0.013415258345504433,0.00613421827258325,0.0008804495724499784,0.008130299263639245,-0.000789247356665667,0.001246615465357897,0.03842560803633934,-0.0017359705909515898,-0.009402702516752005,0.00816695355327517,0.01753935312643372,-0.033898901502621384,0.0069473828274273655,-0.004661102127133286,0.009676364296834248,-0.007230087344800039,0.002258116788971132,-0.029173973597387666,-0.04518255857099863,0.0024861396236496385,0.012498771419770995,-0.040837375534101515,0.024013463400923616,0.024970259153403594,-0.009352330277144183,-0.014915967254088192,0.005317473332661344,-0.0185829486573748,-0.009942587067918967,-0.021988795865108712,-0.032930008926160714,-0.0063993353756291865,-0.01366344283300785,0.009767214603454663
Synpcc7942_0007,-0.0013667517062945936,0.008567930405697454,0.0009413323225333795,0.01432513144499506,-0.0065002109761401776,0.001708591577173813,-0.004816299226340258,-0.004360069871287409,0.022079963748584987,0.012301844176483855,0.0019021528030863696,0.00046230947770063696,-0.0026319456687587924,-0.011309155574926623,-0.011541529385467195,-0.00783810641739171,-0.018510653094551664,-0.011015604472982237,-9.647160356322756e-05,0.004889616913916865,0.011978883813547869,-0.007722345946383084,-0.012811229316201427,-0.01104936686398564,0.0013936500598677858,-0.01452576026928219,-0.0020305655745573685,-0.0174062130216373,0.008491734995385726,0.004139300303297823,-0.015532996174424687,-0.0029440753035016236,-0.00019619975217121665,-0.004358374229147496,0.008463553636337166,-0.020105323479857936,0.01708015358511372,0.0008318461288750657,-0.012637994981290344,0.0014025009712355183
Synpcc7942_0008,-0.0018271743501108273,-0.0014575309691819117,0.01451223163365999,0.021051184040019197,0.001029058675775343,0.005732254480937785,-0.008510529619168511,0.009152764244582095,0.00904701563181632,-0.010796204863455474,0.01929615417037923,-0.008147805692786345,0.012212682836333914,0.01714282501463225,-0.013408997670350791,-0.008880327731476763,-0.014829146309384051,0.00027293175780575296,0.0014705948993513187,0.010926313966909984,0.01630905041522071,0.0046352513997527925,-0.008545110394561814,-0.014518518684226258,-0.028141515372659145,0.0058414496592515235,-0.008689410502819996,-0.009151692220013302,0.02888933875440615,0.019461423393397827,0.0039940246202803025,-0.017781132047477805,0.005721163277491743,0.004199905670684776,-0.010529602079771987,-0.023023873891712607,0.012211922342944105,0.010674085567549538,0.02481367634940878,0.004544366341400901
Synpcc7942_0009,-0.015559892364125149,0.0011595954781280548,0.0458968079444725,0.0011773644748405425,0.000809671109059002,-0.004782483054783596,-0.004614279951905142,-0.0064213411082756225,-0.003952349149644595,0.007722439256334787,0.0023438033033746594,-0.0038107570835467113,0.0036491710777292624,-0.016393234716328132,0.00195929793707424,-0.004984139449804905,0.011599958215050124,-0.006467822239965527,-0.004355559216247753,0.006178326715530148,-0.005743516536291869,0.0011982353479690956,0.001411798072129708,-0.002117908865540145,-0.006282066019423002,0.016193847610304134,-0.00707177265786317,0.013349714075509245,0.011785601147135966,0.013898553468865149,0.001541204460088645,-0.005926309209441522,-0.008866804678206582,0.013266028427849788,-0.0008714759871159226,0.01380060294729833,0.002646435882033879,-0.002926319385570526,0.0008544678976900079,0.0008842919120485336
Synpcc7942_0010,0.007541329471470815,-0.016534760836533328,-4.862204767430161e-05,0.03801355091896705,-0.0018035674442140415,0.012554901314773513,-0.007039973622597484,-0.02223503339490797,0.002911852396750366,-0.04287458229354175,0.007584819158907077,-0.002008494271793977,0.005028067615095844,0.013478303308073432,-0.006125089770636194,-0.0005375002813745171,-0.015061102345052474,-0.0029739502726670365,-0.0003317987807143403,-0.010870694568149668,-0.011880964543857184,-0.01086939556580054,-0.0036341950318854663,-0.0002958353754375199,-0.029786908127383147,-0.010571812636348979,0.05238048910675855,0.0018980482281686045,-0.004305700354386276,-0.0059746460911137824,-0.00912360822437328,0.00859849092309379,0.0005423599585734684,-0.009138237963944784,-0.013600865755963304,-0.01940174626163208,-0.02781914848270834,0.011695621250431002,0.010744340059374321,0.0024519172143852965
Synpcc7942_0011,0.0026594062906430726,-0.005105379512348793,-0.0020264354414876195,-0.032935654547497514,0.01041449314181177,0.008249504340070308,0.0050494052492622565,-0.007900393117453684,-0.004328844778380788,-0.0035222649134833885,-0.00035725785810288685,-0.005234609400893082,0.0020147109699259055,0.011105214402684542,-0.010461129646654951,-0.004676407934962316,-0.005401820959548087,0.005815072692252973,-0.005137895293244778,0.0015978533298431157,-0.010152594361018057,-0.006899958587813119,0.003911333707784181,0.0071510861497213665,-0.003368344376341525,-0.04593095037324385,0.0034714517039271396,-0.005234196679556339,0.028575111661656084,-0.018415707725935405,-0.0028576318205428015,0.01572986726191918,-0.004290000499612455,0.03254506337035319,0.010170371651656369,-0.021848012987191214,-0.013951298162807614,0.013033396396991316,-0.02034542320187034,-0.007481225051015558
Synpcc7942_0012,-0.003201703896919255,0.004277433926036164,0.04112269903101831,-0.0060487577431650825,-0.0020817061394097394,-0.010022869901524923,-0.006722562183880533,-0.018393510738733278,-0.009148723593812254,-0.017143209241266767,-0.018859245293130256,-0.0020503327458535753,0.0020335411055147114,-0.012996293034576166,-0.011338708490979905,-0.013023001421678084,0.036002919394246005,0.004752514896541335,0.011984829405650392,-0.036544339054868494,-0.016387633584098015,-0.016813918887709955,-0.0028525333544919323,0.004968677607677091,-0.011884886804591082,0.0140558155079332,-0.005347766495843965,0.005264984066669878,0.007329842710214431,-0.011465825516719947,0.0051538147492082576,0.009596086741600975,0.007020687820894855,-0.001195645751453317,-0.009405314634873011,-0.003491573718859638,0.00126962486467886,0.015770509243196215,-0.0208244264378286,-0.021255302694728837
Synpcc7942_0013,-0.0057479027012456,-0.020327639062629233,-0.0033632853058470948,-0.007790501563669348,-0.007421993001153359,0.015263337799203556,-0.02217231858025216,0.020970680162168256,-0.04049206471447427,0.020170529989901497,-0.0970538491342102,0.04989302136085743,-0.013022221218984933,0.022780322933161748,0.011068949452130009,-0.04479805249780657,-0.004948814939124665,0.03962143868704593,-0.010524958374334844,0.011486269546551393,-0.0030865885397917425,0.06614365690001732,0.15580437809502984,-0.004293994824222816,0.0007716101165207956,0.008472006226070897,-0.016526036570862285,0.017647689129645826,-0.045227201304247594,-0.03318181013880746,-0.019563551157925914,0.06373667198498897,0.004821560112688471,-0.024502346075537657,0.023124139469071867,-0.06667537856384581,0.00013940594792790847,-0.0017339016660231465,0.4073544833278032,0.0380346413745066
Synpcc7942_0014,0.009337732265245676,-0.0058966083976464455,-0.03771691099818266,-0.005603440580571323,-0.03239099081166453,-0.0023435586350381713,0.023986824193012582,-0.030272166159689296,0.004826274414509992,-0.019876101860749725,-0.042448950670299475,0.05654675690863071,-0.052325885374588384,0.01512655885474714,0.003975265094516886,-0.007922271461030752,0.019686010817910125,0.12022191796892681,-0.01312679038070217,0.05850321166827592,0.030834510070384055,0.02620299465207639,0.011598590800349834,-0.02647091617848714,-0.002459305152786712,0.0054826590860691,0.014389003878278565,0.015890370954533096,-0.03116726804505395,-0.016125165074528446,-0.02331943011003053,-0.009552083439186279,-0.01959507834215907,-0.03736614254253387,0.007285406178194488,-0.013985030896685686,-0.027703724468588178,0.011520021167548872,0.039380788924040365,-0.0006165342467746512
Synpcc7942_0015,-0.005667922677501387,0.04182684193538183,-0.030918497967938614,-0.030636015330932336,0.015610310900298713,0.004224032812126222,-0.009503417817244288,-0.013267620443425089,-0.0304282448858279,-0.01202047218376177,-0.05244665947981197,0.0010738157447758717,-0.022462491280496343,0.007147766251910195,-0.001433017727217042,0.0020590942190918367,0.02264375305309436,0.06107812339352162,-0.018356622213298084,0.054699731217405796,0.030677734018410757,0.007380203064561938,0.0058573289872549655,-0.04259380004624587,0.003135772190254631,0.011285045162614391,-0.015179368132118202,-0.006651134999819018,0.0011839130542441506,0.021870805275380177,-0.0195048891838322,0.0005982641142031125,-0.02128865739049012,0.02932845178005368,-0.006802315962565489,-0.01722467839523949,0.016872794576708126,0.0006891144010872555,-0.009970287308825047,-0.02061897149040021
Synpcc7942_0016,-0.01281345794610262,0.005788081266845036,-0.0029675309422208048,0.004896504903270953,0.00528888431667938,0.008858411508878158,-0.009106247231858008,0.012783410302035518,-0.014810962201430154,0.0009431243368468175,0.005904824132970114,-0.0084603522561968,0.03322596197794587,-0.0046248142234217,-0.014891616484560881,-0.006337312433812947,-0.020203258650693914,-0.004452950627531222,0.0025812989462567788,0.005434658233943474,0.015013155320248795,0.007126498901440143,-0.007647239344634743,-0.017738417430025265,-0.0165310663820147,0.007915943906084034,0.0006954784118891582,0.0079469280578114,0.013116744588507756,-0.01484388246598585,0.0012189547454907032,-0.0017375812858743819,-0.0029165179038890122,0.027916885397035587,0.026962907322546192,-0.021526335547928505,0.008569848711134717,-0.004179809114872956,0.0073620349840721345,0.006798485285005215
Synpcc7942_0017,-0.017810096345976557,0.008264072568774906,0.0007365887633302945,0.0022149352199151684,-0.005359802606366587,0.0025722177502268285,0.010983516670401525,0.010217758228869778,-0.018940455978964113,-0.004070947993265537,-0.020944574569189602,-0.015350091257129763,-0.01968854508583913,0.0008957109338011027,0.02599630380537673,0.011136673647336823,-0.0058611026173736105,0.053819081564988665,-0.020234982259156854,-0.021773947396859596,-0.0059445248666424415,-0.00860799671869814,-0.008658364457821465,-0.01217733661647582,-0.006529924140482936,0.016959821017869074,-0.005418065784302461,0.01111318743063845,-0.0010659614257054718,-0.008195724306455864,-0.012592910514816858,0.007449265336631796,0.0018642055974716256,0.0375040804805601,-0.014528577492361111,-0.008198440680840214,-0.0009513144791324657,0.0015052465083795754,-0.001289476349897066,0.0018581097598816506
Synpcc7942_0018,-0.006200132467829741,0.001863437901835316,0.008538686567277643,0.0054109530829083725,-0.00791984981627796,-0.005423196665286338,-0.0003342321677159718,-0.0025744620695320945,0.012709385835461684,0.011594150044618607,-0.0020392349569252903,0.000268169163268628,0.0004299614573389208,-0.013858755803248602,0.004805952462711272,-0.008864832991340294,0.005047927103658362,-0.007572075156887717,-0.012462418128825849,0.003353427253632626,0.0014625771720940496,0.0049303127385151154,-0.009638802471237107,-0.006924050549820116,-0.005320640555128299,0.01189561744802862,0.008341493909584425,0.00013552779059865732,0.007458507181585525,0.0035750502767780017,-0.012432921517008106,0.009118866472608938,-0.0030257544351937394,0.012152449499622037,-0.0073657299585141505,-0.0022838304743698717,0.005264794377407853,-0.0037515845096804537,0.008667608328335954,0.003358405501132926
Synpcc7942_0019,0.005366108568841749,0.0005722215404890932,0.012695446555763865,0.0072933456865552386,-0.035580887074931455,0.0054807711565743236,0.0008828579450797177,0.0797264201521355,0.010815061420170474,-0.004386613106348851,-0.008206998322475765,0.004052604823773567,0.02899254464821588,-0.026221121069279166,0.0053664924105129375,-0.023909079711666035,0.01413340290915343,0.00691648745183164,-0.024500257628301655,0.017077222379156536,0.019683756477234117,-0.010195623382832543,0.012735301445908228,-0.004175354174235385,0.005465700285822497,0.017967315187346667,-0.012409850534301744,0.015827268316325516,0.006390493221000959,-0.0061179804000809045,-0.005915487398532644,-0.02568092905363113,0.009635164864415858,-0.0023668842440981203,-0.002491042979109526,-0.03091993029544379,-0.010703364746338227,-0.012140905586022948,-0.015634550300285897,0.007965621502197042
Synpcc7942_0020,-0.007586026322891075,0.004929027905730177,0.013413432765766405,0.005913870215338441,-0.02762451314821079,0.003603440182403815,0.017321469562133873,0.06971463862292529,0.0072611761286464176,-0.00639715010724059,-0.00157457136595773,0.00117949346188678,0.007063279873579064,-0.018736703380521958,0.00551048432395719,-0.003051828280017026,0.0012343992346034115,0.004035380203738188,-0.008843577019413683,-0.0030092336557364886,0.017862790188234553,0.027628424860187625,0.003594088051782007,-0.0024872933299046065,0.003467264047839913,0.011594511403168159,-0.035185011059553614,-0.00402829336903822,0.004336794793065747,-0.004334954324540231,-0.014149313135656323,-0.03154631864426133,0.009844137829852937,0.004978117464377692,-0.005908299258956053,-0.01395852416917253,-0.008631114026544342,-0.01673004355132918,-0.03537153213867023,0.03605244448333287
Synpcc7942_0021,-0.0072402945115058685,-0.013188391836256065,0.009153681536646615,0.0001721368950888261,0.02187894158336582,0.0015521223298532946,0.009740020413039827,-0.012157226358009634,0.0032840660505862214,-0.004029981468643926,0.005189043357778051,-0.006875856403441332,0.04567018172750283,0.002320381737669498,0.005255949820651373,0.010174092186632313,-0.005016234994600237,-0.014779764427508075,0.00800329503805189,0.000993670109574165,-0.029002751069375745,0.013525448327242177,-0.013998079530703486,0.002990833229559332,0.0010124520761454116,-0.025696059564649272,-0.008088825233013323,-0.008544298632258073,0.0247028736861058,-0.01781739093293627,-0.00593081404843589,-0.024010303991224773,0.009967615025901124,0.005327175942077954,0.005538496268604731,0.003769414980115646,0.03787900170839406,-0.0034928240559757443,-0.010833537042695749,0.003390221822082511
Synpcc7942_0022,-0.007017618394144798,0.006712911074191737,0.007593373640487467,0.022275873411597594,0.012836531455219584,0.010223654715889869,0.0005615154409046876,-0.011486173076137746,-0.0002164669705700993,-0.01050678376677491,0.005092519495520062,-0.010792381170461617,0.004926781672080784,0.011659753226957685,-0.006460757439943989,-0.0057931458627941265,-0.0240654446672441,0.0033657485722313474,0.00960681838778793,0.00935801880575811,-0.012515253684465181,0.005299097818277879,-0.015378754237948135,-0.003741440518136156,-0.005704603502561903,0.007723025275150894,-0.015387090498169758,-0.0007180392636114668,0.002999891634378446,0.0008482506404712737,0.025500160744683885,-0.01198393878387644,0.0036927731861365752,-0.007669082578895053,0.022989816288304273,0.012449930838675037,0.005164577775678859,-0.018394574349154418,-0.008521687624404566,0.00920023709552954
Synpcc7942_0023,-0.0017757083990603453,-0.0035191302030280164,0.0005081150433593596,0.05182207190058804,0.011802348757132191,0.00847180254093675,-0.009248278888221838,-0.0031730700721673893,0.007588392506442849,-0.006648188979595462,0.0094752887349706,-0.0005039589837194167,0.02466450108394785,0.002187677979007575,-0.018422455184818286,0.006066687059136108,-0.023202499448317572,-0.0035075965701311974,-0.002116936126120553,0.003903631127603222,-0.019044585500008683,0.019650596107564068,-0.023044923543639594,-0.003518596622831086,-0.01570465972865988,-0.029930043774056767,-0.013799288796315246,0.0010451587768018358,-0.002758591372670656,0.005008818032354981,0.012869378532889712,-0.02507030815586678,-0.0009871609603589822,0.019796195244575925,0.003283546482626258,-0.0005756651289929361,-0.006045865100363642,-0.026464174916969393,0.011343208436935207,-0.0011022708232571077
Synpcc7942_0024,-0.006670187092224043,0.0036974652056564615,-0.005270000308742996,-0.008364296736425456,0.009042442709469198,0.007464937685244584,0.01059464896058546,-0.004383644189999224,-0.011825110533453845,-0.004305934626475331,0.004313724995086693,-0.008660978335427946,-0.009375809567814575,-0.0024091170557608756,0.0009544137408437431,-0.005174459046626965,-0.0022616756619141592,0.001271512261616271,0.026005360818555933,-0.009081410671514085,-0.021565096655317983,0.0005295233632993564,-0.012855079652116857,-0.0009834282314866382,0.03144789396659694,-0.013603233551043516,1.746002086265387e-05,-0.006857710012070483,-0.0230892196341836,-0.012623457243448693,-0.0018840102530156026,-0.017102352430543394,0.009160663428993063,-0.013372740953982954,0.00444314952068682,0.009852919662437296,0.016769752611805848,0.006256606317370816,0.007466006784026377,0.01119158679513127
Synpcc7942_0025,0.005058283661769237,0.006666462694528331,-0.00033189260091806593,-0.014370262972381415,-0.0038682444584803204,0.0026200349664946203,-0.0014555260514997853,-0.004686145397574761,0.006932376215875072,-0.0002333335692877654,0.004727298930084625,-0.006279200947850298,-0.015994360531712444,-0.0035131442492624247,-0.007550228789527043,0.005043366388561446,-0.008450657070307876,-0.00897323926445407,0.007955133986907045,-0.007750788793431485,-0.01045306207890424,-0.0013438709281546769,-0.0018932750974718908,-0.000788181181702676,0.010931428395056111,-0.04056293611354637,-0.007991526378197136,0.005009473822253266,0.0037520326077982026,-0.011870579620000623,0.004044707168767664,0.004317778190569509,0.007083293223241788,-0.004742267687523816,0.001734895626281953,0.004404486447867979,0.010657099894535121,0.012142039525892106,-0.008940829824658126,0.00298863279744574
Synpcc7942_0026,0.022186549621393957,-0.013618748091666934,-0.0031876608246486915,0.0043775149026173705,-0.0025519391125374325,0.015477621578105484,0.002524155059584124,0.005667381600456124,-0.004400889475654223,0.013366927330832975,0.021762702628863023,-0.02340702267951725,-0.017796234285421438,-0.012360414417441401,-0.0018156142724521098,-0.0014521669909198837,-0.020221777432662815,-0.01809128322850451,0.004839289685364475,0.010207720154514733,0.006031404488103432,-0.0009814832594772988,0.002169855519756647,0.005802784882617013,-0.028624277827184543,-0.007786155497033032,-0.01322017160984255,-0.014577488688049221,0.015133352864861676,-0.021749716012399046,-0.007771854823306758,0.004918994556607703,-0.0022109209066007345,-0.018984329006296687,0.0052640633179456865,0.0008257450928909907,-0.016130993558926318,0.0042994044632994255,-0.03369122917646769,-0.0014503301110432203
