Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
HKK26_RS00005,-0.004456613663155498,-0.019543450090642504,-0.05331854423158285,-0.012259590269051135,-0.011536762529661113,0.06415931661864563,0.007447580789923506,-0.025915162983955388,0.005650031096207823,0.02416824099331588,0.010597136759902322,0.005533445121736766,-0.037623654129109736,0.007767744021071217,0.032101771189145395,-0.004567441419245868,0.039181980566250545,-0.0012289893550578212,0.000762478789807965,-0.005656700864001714,0.005296864926352505,0.0077057648091939665,-0.007203415267918857,0.008677759682240084,-0.003983244523868907,-0.0031926840956075526,0.04770328491574729,-0.01569863651085656,0.008844062172019291,-0.006767664220715662,-0.01303119551239394,0.030303955145220066,0.010975973950120229,0.07577744948407898,-0.01158749363851779,-0.0017147779011440624
HKK26_RS00010,-0.016189469497039487,-0.021438451059603222,0.012361315176372721,-0.009352727877771973,-0.0034172808152488636,-0.011032341730270316,0.1446241229672791,-0.028367510606880496,-0.016211093527698457,0.007618903737420125,0.004341042228213994,-0.004237958307983905,0.007055514352393418,0.004913769913035934,-0.00868955655933575,-0.0057948871656135145,0.00432002340434182,-0.007742972138687401,0.01044348931134105,0.01339784019077602,0.021402510416454565,-0.008494107251300726,-0.01261416043961157,0.02032573229310028,0.0016518065285116923,0.022570287475856262,0.023683276292890635,0.004625101350829626,0.0006053104575256774,0.008532297732446098,0.0021631438239796998,0.0021019493033828827,-0.008879734429788516,-0.023272873929921625,-0.018239987286402307,-0.005856520528077165
HKK26_RS00015,-0.00678567105063725,-0.008060790489857557,0.004749044402703046,-0.0007936111950659453,0.012983039557109466,-0.00012152985136074215,0.0020305656307389426,-0.028595711737221738,-0.0019129115526268126,0.06572346434676235,-0.008241018558058142,0.0005392684390142277,0.030251397699137556,-0.026613400999261107,-0.023339924437332932,-0.01195340911005017,0.000416579245681106,-0.028373456529924467,0.01630278681699521,-0.020605298147622214,-0.007375900327722846,-0.003272624711437444,-0.0026980939272418726,-0.008459348444302971,0.004757546411304634,0.022818371346548582,-0.0013577686424559349,-0.039987376183208315,0.04259400537138091,0.04363180072724841,0.019854068360523138,-0.015096287493129022,-0.011459705288765058,0.002726708176230056,0.023211501932394598,-0.025900197982416443
HKK26_RS00020,-0.02555734925147603,0.0005155441812660489,0.019064148309121114,-0.015348785775734522,0.015559339645288457,0.009011519370196426,0.01996149512954325,-0.013293099011254592,0.004524626401538403,0.0639202953106999,-0.00813514743952374,-0.015611837738768283,-0.0035442252524293316,0.0017984092512163309,-0.025724678927531528,-0.018415244094410196,-0.010287974220233748,-0.04853951075313888,-0.0001204276521745162,-0.004041267693234842,0.007233669151864462,-0.0012178979481997055,-0.013869436492495368,-0.005666882700255749,0.010049502214173276,0.01335477641008167,-0.028671343751784824,-0.05955402539698831,0.05429210172398525,-0.034362238104965526,0.007884253934360711,0.001651956490056028,-0.015764037139634937,0.014083697249586802,0.00043565001080572165,-0.017110481711699425
HKK26_RS00025,0.06036405118091375,-0.01000455109962452,0.05118638334681692,0.04062295632981108,-0.05330200825214386,0.04478519717244775,0.03153260867613167,0.007415109639940064,-0.05718574396593121,-0.0012487433853508067,0.016769146808887043,0.0056882783493935034,0.009770912100729594,-0.004670793136733396,-0.09120326606789045,-0.03160392388315792,-0.01466104386182198,0.006696054697155904,0.032162468379298495,-0.004957209708702042,-0.01486912609692912,0.003103283109385334,-0.01915885322121651,0.018369062522513843,-0.00799578476656026,-0.010294618086954303,-0.04138455137194719,-0.01426891988235304,0.015899311660451013,-0.0029108064046794303,0.002960878195976785,0.0479754462551844,0.010634684237770527,0.005660337358231934,-0.0033618921118129435,0.02116051904950507
HKK26_RS00030,-0.011255846310999202,-0.02406403106833194,-0.012839255696795152,0.0473109437744785,-0.016788184819222188,-0.0024445897368692727,-0.018945289108358444,-0.005813540094906604,-0.031398743968585434,0.01781668847444213,0.004460216737551301,0.028049286904904807,0.0011589221337370847,-0.0022826573650419455,0.002823438726732087,-0.008492368131170068,0.0010567493246756298,-0.004591907073924657,0.007237180589112369,-0.018461667842477162,-0.0021445786785623663,-0.03437189204798797,-0.005054464851826008,-0.0045554522908855186,0.003817055694417957,0.01607678047160833,-0.022586466142623027,0.015728682065775705,0.018238378641966597,0.00023098144302902308,0.023098618437912336,0.009918853954612108,0.01188176972168099,0.009247526653671843,0.023396678590491077,-0.0016919947405537538
HKK26_RS00035,0.09474849253281802,-0.0006958981553172075,-0.02367558131306527,0.01194623975215683,0.01873181804247591,0.1012332458844396,-0.010479786196925028,-0.0039650689072110905,-0.01957316386248474,0.02100676784000892,0.018449633741818183,0.007559654589204184,0.008317183281562819,0.0037123048971935174,0.020593132384061442,0.004405534026913777,0.01334700495192554,0.0027300170795661895,0.011589062450681541,0.011258509033681904,-0.01620651538849559,-0.02045757601481021,-0.01663483264908901,0.02529462205426786,-0.006984428448398935,0.0005296807162097187,-0.009987184069857118,-0.0019990568550100913,-0.0016602179764128738,-0.0004402427382246279,0.014529435541657953,-0.002029337646315331,-0.0052325423909459975,0.014792441647457138,0.028116291954407322,0.012838018606743964
HKK26_RS00040,-0.005444986750327602,-0.030988686046156427,0.01068442330701189,0.005532830015630378,0.039893094351180214,0.0016689618682253777,-0.013285174990370468,-0.00381388497769302,-0.013756043634244524,-0.00046053601365014086,0.0031063301798746135,0.0010168712302005534,-0.02867909105279396,-0.008395267578770654,-0.014358233859451685,-0.001724813979912498,0.028476975154432413,-0.0020312459058740105,-0.011034205415562461,-0.004096660398669995,0.0014185372061117807,-0.0028117137273757933,-0.010135179391814181,-0.001224763718822888,0.0016696757459656938,0.019523596536365834,-0.014071708242680427,0.033894353960011066,0.030267376544220185,-0.021605444874299117,-0.007409562290299063,-0.007103154127286546,-0.0034101863240824774,0.008248689868184162,0.031074407025911934,-0.018091080118084524
HKK26_RS00045,0.019270280080150335,-0.06582075412166977,0.09278318149737624,-0.06694830367323877,-0.0022715735083780808,0.0382695111867004,0.029448318357561377,-0.015461878120429554,-0.028311057440127678,-0.005556389242487855,0.007338091567846138,0.017605014134733348,0.012688611683959045,0.009714403706102236,-0.01048807754702586,0.004199516114014027,0.007505877877874756,0.05008273185464951,-0.04541745129716681,0.09625987553553753,-0.0171790447720098,0.01764525854673757,-0.012691540953398882,0.0140151420599245,-0.016593597099239146,-0.006633122188851794,0.020927626337661574,0.015086859295646156,0.009634834667482524,-0.015962315027048632,-0.01841439388402326,-0.0012120721533044059,0.029487879692877656,-0.04282712824069397,-0.007814890055130207,0.0006956289937513796
HKK26_RS00050,0.002472186561331516,-0.03716555143926236,0.03175110335355997,-0.013782782717169411,0.0026704196555163403,-0.012946411296856348,0.015477209318354827,0.005292531879527209,-0.046441660483881854,-0.006276769598289723,-0.0189070229777374,0.006811153578107728,0.006937707907789256,0.002968658167909888,-0.004395818043808446,0.009729476744092325,0.02656319682401755,-0.01764851519444332,-0.014467607907812666,-0.035581013259871,-0.0016007855652668567,0.010737582015703058,0.013547749633604167,-0.0038153760983043574,-0.026617680854955222,0.009505612030268493,-0.0014990615267991654,0.020388432205375718,0.02814704220090479,0.01453943814821278,0.060565977188034185,-0.022464987224881803,-0.005924598241033792,-0.0003878609165534903,0.008386192705745067,0.030399133878079115
