Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
HKK26_RS00005,-0.004267929836194566,0.02995626663616599,0.006928825662508305,-0.002394433319426409,-0.000861610170815216,-0.013135031629780273,-0.021955361661428068,-0.029624951802533214,0.03648593367913191,0.04143251857456285,-0.02687295467154898,0.005489833431048142,-0.009977588899558222,-9.31339857762184e-06,0.025569493540368433,-0.010963890557931781,0.00242591461935765,-0.006713427676941626,-0.012412932145345133,0.08708755322398899,-0.003989761528976654,-0.009651054351037193,-0.048196550544668766,-0.005182213336003482,0.02006747738314413,-0.016888450514133787,-0.0018300122233378018,0.011733085465785317,-0.005524994151243844,-0.0022968559539784297,0.03162632564227438,-0.007175712343817183,0.009038306511211028,-0.0019861156560706176,0.020804871184226727,0.004297584446809218,-0.0048314679789627415,0.026095099432898658,-0.057621864175551714,-0.028629783552570016,-0.028619687296112306,0.024978650667154878,-0.000330302405868756,0.020940462837886007,-0.006152285269499815,-0.00606811472185164,0.02890972145359637,0.032940922350982116,0.009055334413172574,0.009219520979499348,0.03491209865209236,0.0012728530381864538,-0.00218264536048786,0.004609749661747189,0.029374644138603412,0.04506652214245931,0.013809759696492726,-0.007104527960154988,0.005876789969415917
HKK26_RS00010,0.0685901131450083,-0.00676585880926987,-0.00384556793448971,0.00734532580337367,-0.014793245779060748,0.0029994587174584147,0.012764067773155868,-0.02947610772608638,0.014809217355571365,0.015847543885976857,0.02082334771120455,-0.0042005224637345386,-0.02601182080022846,0.0034915184826113227,-0.015412609506272932,0.009230880418005509,-0.018364165220595148,-0.015745372276534286,0.00039460188704566935,0.00018469905850112707,-0.013134173151321633,0.005372222784569468,-0.01262841906938129,-0.0010431107857501718,-0.031257885241389644,-0.005589370481357231,-0.021484453146211023,-0.01141122909267038,0.016507392434457747,-0.0114424724767231,-0.023584004420557195,-0.005823215278785528,-0.003115092027245048,0.018013298548866023,0.012612404893207895,-0.03460651373280386,0.00992583324847796,-0.013361806347783466,-0.023512771307840373,-0.02321795974753249,0.022114274257129515,-0.004341008964190499,-0.022126572961819323,0.0145097097676753,0.1574438780099319,-0.01090998518497408,-0.0021621974545821465,0.013829034518939331,-0.022781344639600465,0.015440602608196366,-0.015331613424100457,0.009707887072124576,-0.01200481870316777,0.01036282977290671,0.0010974728348165056,-0.0036909770013069405,-0.003104926178231746,-0.006554233406619391,0.018147210988962815
HKK26_RS00015,0.0035616106881947063,0.02057563004333924,-0.020191889362266062,0.013466951760200128,0.006235090470525832,-0.01254919625251836,-0.013289869833421829,-0.012306061996740477,0.000660151301463041,0.020021296641446605,-0.015679414111617926,0.008015313847233778,-0.0127612790353699,0.005354473522256557,0.06513365156665793,-0.008800903170572288,0.0042815707542834215,0.008452052387458728,0.012333799952120443,-0.00242318972133753,-0.0018069047641748387,0.013390640414897402,-0.0022001064725013547,-0.025997364194527698,-0.008473178296199523,-0.027219997472375163,-0.018189482311209582,-0.02423357781884682,0.01745323559751568,-0.00820540209098299,-0.0225966557717414,-0.00278056174033739,0.006748957557629193,-0.012113592737916042,0.003731273207280369,-0.03089113993541917,0.004922702619682731,-0.010377241906050619,-0.0011215218983535399,-0.002312970886756111,-0.005884814725704323,0.004278304294389645,-0.019151056042813995,0.028061559231683388,-0.0009672891467445538,0.013497071281152805,-0.0011283431523952559,-0.013864917153843092,-0.035223988787970464,-0.01725292229587912,0.004524404911800869,0.019217253484849376,0.0025209269023038724,0.006000820238414436,0.01260493683772052,-0.02691545589678185,-0.05135455979208919,-0.010121044074995844,-0.002928042129968498
HKK26_RS00020,-0.00251973752767156,0.03328412934661172,0.01174323207830586,0.025357459901704994,0.005906502220290757,-0.020997119871037077,-0.008509060540588628,-0.014700277921174534,-0.014766366050081131,0.010309007520805042,-0.019645124283860022,-0.002459606962930565,-0.004480902437207702,-0.02269490442713502,-0.029842991607289125,-0.01738292929265473,0.0021511045433772564,0.014227247364556302,-0.008547124597545187,0.007498777785062023,0.01224909673580539,0.002817769307687743,-0.00592248191498421,-0.03242592689567829,0.011385750516553127,-0.009162169438240083,-0.025624240936547915,-0.02570410428911624,0.019758541004281274,0.00011877950916280477,-0.0185844114450396,-0.013600912869205785,-0.009362717601759442,-0.023087209797065533,-0.003541528055969759,-0.0043180470787569075,-0.005414900524881908,0.016207270786921132,0.0001769948693597189,-0.022946063447363264,-0.029441872368566945,0.005205970802308942,-0.004102091809160404,-0.014559316833358586,0.028857360105774787,0.020357157638125914,-0.02646550145175863,0.022087912595976738,0.0018755126352113774,0.0028625927152836237,-0.006342901315869098,0.0032368047762056555,0.00322209861036489,-0.007618176011090508,0.05331084004708869,0.0008386233262100843,-0.0633689923141559,0.005171388448673046,0.01379808024156604
HKK26_RS00025,0.06532204430206066,-0.007211146135716331,-0.00799318667069822,0.0016135821441107395,-0.02890404836408166,0.0087744395993221,-0.010796074186297827,-0.030394642425515844,-0.013477978870618046,0.0006326307187759367,0.0018874169075188151,-0.0033255208493158817,-0.03712535918845119,-0.03877100874766587,0.00733629782394773,0.018434700505489798,-0.02886987858918249,-0.010069879403169123,-0.05581308941328179,0.018335656767748287,-0.018795867319311318,-0.023146625870977967,0.01762799662554831,0.021787888984212255,-0.00818858480320223,-0.009584923502770534,-0.040912804201156325,0.026636926191589545,0.0059353729026419885,0.0034557784949044612,-0.03818156989581304,0.04619450517851196,0.001982342419700731,-0.010631975660244788,0.0027023327582379767,0.033500761994548454,0.05566877634453989,-0.013685425540731317,-0.013584270774119566,-0.008193097502423832,0.0011270798812722301,0.03247151952722807,0.017037859260540095,-0.04044182967090641,0.008337006552998563,-0.00021373857604049953,-0.0008908812297798108,0.008056591183806076,0.02616640081820056,-0.013881108428560237,0.03516728061905893,0.0876856844438778,0.03781398500776048,-0.02018950846706374,0.04622550966922204,-0.09339627967110599,0.011837229733350187,-0.002752150345145629,0.03930084429366066
HKK26_RS00030,0.0013294715825603817,0.0031443799022221287,0.006607978655499463,-0.0009021064949502485,-0.02952948928845356,-0.02225518108172145,0.014574892770299748,0.009052984217794473,0.005364019256727965,-0.02020571544573327,0.016197468426712925,-0.0029459391147753245,0.018972169741337294,-0.003937736269295171,-0.01743624377468501,0.01732587997902717,-0.016423506388781855,0.0016584646476106558,0.0025979035749655773,-0.010367586572152886,0.014321964573946492,-0.012577766165038978,-0.0021813456652638647,-0.004254577023993308,-0.004564220528433164,-0.024720135069066493,-0.004792380799062366,0.017878477348744162,0.01581785983870752,-0.018163009726393585,-0.007590416993507571,-0.0013593450003911757,0.016854850414832864,-0.014568653367279359,-0.028088371867726118,0.0004858480494657978,0.00839935516292792,-0.022840945986726733,-0.02447178098615083,-0.004457353635857153,0.012735651550322196,0.04999502439066354,0.0206385459701371,0.010271209693892265,-0.018543919597216157,0.012533847915384946,0.036892198736273085,0.022842325228572893,-0.0014162158557532998,-0.010382878462821595,0.01707098613800278,-0.018972384122493934,0.025653959007905076,-0.022439094267364016,0.008574456316269989,-0.008422050906197447,-0.04201357251403941,0.015100414063638257,-0.01648371938437146
HKK26_RS00035,0.01042837433669534,0.008697117288585571,-0.019188024054305527,-0.002314861047739837,0.015515988558773406,0.03757627418253794,0.021978575022954572,0.03654034899315559,0.012022136332525614,0.0036216238367115555,0.025982498800049447,0.00019397021874224655,0.003318890817074289,-0.015399693117611359,0.008483012508383587,-0.007800041167513482,0.0023452679221557158,0.024144916403899756,-0.019574967848539924,0.10255548803618934,0.0021357731914930485,0.004662206845489465,-0.02061237184634684,-0.021480367493455638,-0.009138044578084585,-0.02583503236414156,0.024764988653152714,-0.020809754912672764,0.030192164457954338,-0.027637848865724735,0.011801540035159515,0.031699743687167256,0.025191009946183916,-0.00902015111568949,0.006323426870767992,-0.030779448598244222,-0.015416013935218522,-0.013224486362508501,0.0010282625505167286,0.006496447277554336,-0.02536466175977452,-0.020013393764489244,0.023758859503185945,0.0076807597862932585,0.014725369221377316,0.01731221836579392,0.012369884786093221,0.010646388757997994,0.0037282004971295204,0.0021576643028056093,0.012528561494356069,0.08498750508666311,-0.007863924608165434,0.01807214928696628,-0.0030633139385421227,-0.002957156136068957,-0.011704260483974169,0.014273935459719207,-0.035525018061149584
HKK26_RS00040,0.01888181166868844,-0.013702323376500685,-0.030671492979417247,0.006506362328736263,-0.002305383733280433,-0.0234078007544091,-0.0035508572337513426,0.005147060588246857,0.018978625312593107,0.017906481505420464,-0.0071498168904866885,0.00046450294960673184,-0.024876402249932206,0.035772917463439864,-0.002611529587103548,0.01986035232658067,0.02796388103797078,0.0093150733884929,-0.046534296932732484,-0.00863070420579003,-0.006307955838512403,0.01580389409533701,0.004437283513187149,0.010641657978335625,0.026352430193790684,0.005499829637381704,0.006550457095508675,0.001826648083668957,0.024260050467688397,-0.008196931557186062,0.0041738110360542225,-0.024610512890626556,0.008905677747329987,-0.00018378523004312062,0.0004196145300112794,0.018186170231130713,-0.00844770301668158,0.019762284059500906,-0.008201774646942422,-0.011603335893946827,-0.004623497420339091,0.027747417276187267,-0.003008442199472561,-0.010254535611788662,-0.010382190654867795,-0.012682651829601847,0.0010374350626250477,-0.030211178254669614,-0.021043758246869635,-0.016259048694406017,-0.012775579753065348,-0.00697464691738835,0.023414702192760643,-0.04750848248902732,-0.009132995746228084,0.0026928436881692264,-0.01449607095359794,0.001810535733442312,0.015527608695331444
HKK26_RS00045,-0.02031841213434623,-0.03335797982584458,-0.008420396944193428,-0.0024025059001970745,-0.00889674304816853,0.015466273599419001,-0.003410697322434722,-0.04177866805603158,0.022925794553347482,0.02675125125489285,-0.012535283134416904,-0.015150604997070794,-0.04611849307267915,-0.003490643011365353,-0.0019196274273910084,0.004467358265950781,-0.0029108548482314005,-0.013518121542643058,0.03283111617168005,0.03128767952220179,0.0010096110155045756,-0.017716425386391853,-0.014166953914198754,0.01675837674349657,0.008475078835740637,0.006163867893545025,0.06576951691113876,0.01369258803364415,0.020430679985570497,0.009019243562366382,-0.004677619296908178,0.5844290480116053,0.010197787251121693,0.0002707502401096887,0.02377815137533268,-0.01178416571794257,0.020861785540297908,-0.011229584612742578,-0.009028866002696166,-0.00568910737500788,-0.008174014455960854,-0.012585710009445961,-0.0002757200410807422,0.01915494696404045,0.0041768040087143505,0.0016115036354275006,-0.0002820335220437392,-0.018329796243746213,-0.03502755140179237,0.013838820536198376,0.006644660844323978,-0.0020016086828748823,-0.00976709495312163,-0.013782552108705015,0.01693955163604337,0.005252355645828149,0.013617937803163074,0.008011944908146008,-0.04219981566003906
HKK26_RS00050,-0.00802807063398202,-0.005802778711314738,-0.027880439217995212,0.006703790026038767,-0.031458885482090214,-0.00570989826330739,0.002553591470642933,0.023667553051470388,0.017722960312502246,0.0058477699562523855,-0.01900400412430208,0.010715555815620835,-0.013616126558023606,0.0016875455196029468,0.02339830990710712,-0.027768511412771743,0.009179491973777851,0.0296598505529621,0.026616183653693434,-0.003933692718380854,-0.03398524973393656,0.005711426281431124,0.02291016917729503,-0.050641182035209314,-0.030306087648850105,0.017088229972757316,-0.007538871799575096,-0.02968263289689434,0.016885039220699977,0.005745424226828995,0.004056145250025253,0.02262525261283091,0.008338542664136854,-0.01892296356003035,0.019429149605547414,-0.006035587823770097,0.009850111574607976,0.01016290339741354,-0.03145893688098613,-0.0049180001320152465,0.007599281564334957,0.009912506201477355,0.010529923203784803,0.0012966044017005992,0.0012631178398157554,0.03977225972068233,-0.02281991186217708,-0.011185714998911658,0.038354007690406,-0.01715102043020136,-0.008019637328416832,-0.0005072698832786917,0.022036452183316964,0.013015559927364436,0.023646044321854284,-0.001564948554355532,-0.02169799215801318,0.0005998949006401932,-0.00790118135635183
HKK26_RS00055,-0.004411555175005006,-0.000562050600277703,0.0054982227441971844,-0.0012574521424685155,-0.012241405570586079,0.017656559439071063,0.013845117645220834,0.025682464483688314,0.010246261289680562,0.005175179562773834,-0.00581511053588475,-0.010243412182535527,-0.01186682152028505,-0.03228568658611794,-0.004409831109428253,0.019525812334909184,-0.04785957410100271,0.0054867506434287915,0.006739053704541368,-0.005796932941472126,0.02600969532523296,0.014322626911992486,0.05457920993213202,-0.0022015563753678582,-0.004911705052010802,-0.03638661525782515,0.012171117832607619,0.006013441303932978,-0.0144085996479585,0.005334226771877571,-0.019883282843055287,-0.03470283958726455,-0.011269431701331364,-0.005103803291757338,0.005604101204175842,-0.0052050489761447626,0.003701442860679842,-0.02026067116929975,-0.011493209643066674,0.00020522889889172392,-0.03097874077968097,0.003695835071162115,0.0003710153974516859,-0.012059583420105706,-0.014835014348265022,-0.022181937644210583,-0.0160595614739968,-0.024205964827226523,-0.006767892356223429,-0.010569688100795569,-0.005907942835203014,-0.020428218012093553,0.006040869161077195,-0.010590118340964742,0.0007475146298997957,-0.012850860196724684,-0.018862083291342136,0.022329207216230662,-0.006641804271847494
HKK26_RS00060,0.030848292230437068,-0.05758805535955105,-0.016730090271902337,0.007885797176318775,-0.00048766522595091355,-0.010223865073236808,-0.004387846463699277,-0.02713722419417699,0.022307252352494217,0.008626523083270415,-0.007072790668850046,-0.016397403975556196,0.030403359393557147,0.013673961593048947,0.021937499356494757,0.022899320316267617,-0.029075561550459175,0.005436888927373001,-0.02876266096282276,-0.009994628958219133,-0.02859075758276488,0.010914282908930815,0.011552101845326132,0.022190949596420234,-0.0005704386570353946,0.01747938119136686,0.009251739836088324,-0.013716824249929083,0.014261577312485616,-0.008082680957910015,0.02583566688879562,0.006015062246514219,-0.003922681624303831,-0.009335978159506198,0.005267822345760596,-0.02609492152002756,0.0044327898799523015,-0.004882474002555954,-0.033475259136881826,0.03650622304634095,0.012161865475560646,0.028780526764456624,-0.0031049884502642403,-0.013905199753839675,-0.02257005147523996,-0.0047530555064644285,-0.0017834106015661786,-0.0168619776172973,-0.026118068075698463,-0.004731651481749167,0.01719065236468441,-0.022820262543274968,0.0018306156470773655,0.008740219416634625,0.008623138313383839,0.002008531230113547,-0.0953073949244435,-0.004170519841420907,-0.029204539563520773
HKK26_RS00065,0.012477690021378433,0.00988891953915511,-0.024298390053910233,0.017590494681791354,-0.0037977874739723123,0.0015068329629968897,0.015036033750471032,-0.02573924821466808,0.021268304199509157,0.018234730831520028,-0.0012176228020860868,-0.02184770695244038,0.0029873545523437027,0.011135466045404205,0.05792493869474881,-0.005741096917401929,0.005565459436138893,0.007047103940394353,-0.022614866427448876,-0.01824546897469286,-0.003637549174012877,-0.021416376524642886,0.45357565412861567,0.013706560819673239,0.05275411318073446,0.0021513942198828724,0.002731396285868552,0.0007256080680872675,0.008231514124190506,0.006865683859471096,0.003699658166903985,-0.0020166993911193186,-0.0015919447881587085,-0.06921289602880867,-0.04702061472278376,0.01460760442239292,-0.003255120174795355,-0.009533125051611429,-0.0074077654932896315,-0.01315909802927796,0.03283718101193155,0.01739904370861046,5.798591703869856e-06,0.010099911816416734,-0.0038266318329803666,0.01787216892575343,0.08397480955324677,0.021111323240119627,0.005351439673683134,-0.01763266706378546,0.0017956849228627002,-0.004833539926505753,-0.01913634615912859,0.031976126772176566,-0.003072261053753181,0.004526936950985046,0.009977440539238014,-0.008707902313977058,-0.00439253760123287
HKK26_RS00070,-0.0034033587458523005,0.01760417820026978,0.005480578866339693,0.0016064616651616317,-0.012865046381429868,0.0037901164985366894,-0.017982003825447502,0.004994688806581072,0.010130958510521714,-0.01108983020507203,-0.015342009984056753,0.010336049628011783,0.006534879988849719,-0.010171971331702266,0.007452910141720242,0.004589634567772391,-0.008865694520554399,0.0033322292448144304,0.014581897607744022,0.010737013229295758,0.008772873165973246,0.008179028344820049,0.28494568595187325,0.0003529841976829193,0.027224455798485443,-0.0009480488891795246,-0.013770008112992116,-0.018279719038448744,0.011622424922471213,0.006715754900108422,0.03612961063195907,-0.013118019480514774,-0.011475544508501306,-0.01597682931808361,-0.004223586231159183,-0.019025577748285984,0.0065561468935334336,0.016643336278107244,-0.009048417167797284,-0.0008082888032010447,0.019729895197345703,0.020564042235288377,-0.013828955240172268,0.009081466045209515,-0.0036402486364602964,0.015366399524891175,0.0456543935915103,-0.006959546740836543,0.016736861254961165,-0.023231269449772933,0.021504397193167886,0.0908427900527976,0.0018483834487721283,0.005825892062489551,0.004820763399745272,-0.005196072282316726,0.0025751003979844356,-0.0006090293346881592,-0.02916341210820317
HKK26_RS00075,0.0002701380013518072,0.008076909995438489,0.019877518067922584,0.014344403930959431,0.0014165979444191916,-0.014788006738939838,0.008419856503203432,-0.0031907565627719374,0.004085366203709963,-0.02818811317556997,-0.005550575844988782,-0.00021592234813658012,-0.018730576787440813,0.012450377014288248,-0.0031857631655751507,-0.004404109358584833,0.0222235190681831,-0.017601361044481793,0.010808457472950544,-0.007037435777861923,-0.0033052106713409597,0.0010797068632936281,0.2629889445223457,-0.014925407951000731,0.022665257438264832,0.012153281196606403,-0.014467723290600485,-0.014689979255915515,0.0005261772984026892,0.004272222897811692,-0.003180616756669628,0.00883999273196566,-0.008674494770415854,-0.008135220101581403,0.0023044137079438333,-0.01238678101820016,0.030180479000879834,-0.017104908935295454,0.01239024034089634,-0.013606620091331081,0.0008638157440327119,0.021372425633655066,-0.022016186401534216,0.01741788990045155,-0.0022963407891190553,-0.004354681048005063,0.07213313929466203,-0.024979322391613882,-0.004854666924505824,-0.0027751434802115995,0.007290837638869048,-0.0012039732301284368,0.008960754610320802,-0.02185427376016526,0.00837107403201898,-0.015590749081703142,-0.0331177821027927,0.002453838141569497,-0.010774486182138698
HKK26_RS00080,-0.015101764530476458,-0.015284461481284362,-0.02733682033376137,-0.0012277156319632212,0.012769276703968229,0.018652048327825847,0.0202894359353093,-0.02727792140365713,0.00984857201153673,-0.0062706852191894156,-0.0027375658359157485,-0.0016288857352738566,-0.0026208320357170487,-0.019748825544529405,0.017630828385503373,-0.011875356639161685,-0.049121784926183486,0.041298946513885854,-0.018740347920487163,-0.006397208331644025,0.009595842962778958,-0.021790427667997877,0.03730213768290191,-0.020794252196870738,-0.014143706581769227,-0.024841468178459246,0.037836081574616785,-0.005974790308910457,-0.015614715632371136,-0.009257267918043918,-0.009593352016942426,0.004451175083169148,0.02889563639920632,-0.015883816272977472,0.0012240764300713413,0.002493325919291531,0.018962668994642436,0.0011602087680513617,-0.0005695799639989025,-0.030483586032779893,-0.028480845925048622,0.029543565205040454,-0.022429632299658987,0.0024659930699569292,0.013362289023664771,-0.009007930041904304,0.08172933982229903,-0.017285670643760215,-0.005474075226859954,0.0165367188162965,-0.02000424752021584,0.06344847360869171,0.010414604909484669,0.006437710648147513,0.013375453007602345,-0.004289055370439564,0.07979847601862938,0.009123078198032257,0.019022357008223866
HKK26_RS00085,-0.00046605885616488567,-0.00967840628284669,-0.005071344057521594,-0.014924818901235341,-0.002621318433694951,-0.005042797945330766,-0.006660183958290849,-0.018098324829999755,0.03347878150584691,-0.009813500221515248,-0.007639012921477211,0.010233467843226398,0.008284496957932265,-0.012653950247548671,0.014466829840149,0.0015124654175205409,0.02632015609422652,0.012827259971008417,0.028623446228210808,0.014494929535335235,-0.019613351473991545,0.006271247888239586,0.008647629679740481,-0.00851846541053099,0.007499996815411495,-0.013876630648006373,0.0008966145178720309,0.021052478939063632,0.012344564034323328,-0.003180154142290069,-0.0019495505124718286,-0.0025898482731425065,-0.014502499559659534,0.020911964736488802,-0.03871654155494203,0.020988951858375075,-0.012541482310809418,0.0034409207902455687,-0.016470946034472043,0.015482909375137638,0.011211773311768538,-0.0069819104155121854,-0.022611511049024088,-0.004671660763332484,-0.018852515113614556,0.013761499495990861,-0.016978997268799947,0.010263746749247455,-0.01593976464647377,0.03365565974256618,0.003983421548716899,0.011214595345274905,0.0015087416268241844,0.036327701704794615,0.0830578483179529,0.029926345713495034,0.009556374695254439,-0.007780494483498676,0.025691910178299266
HKK26_RS00090,0.014244043232097122,-0.005620891561854353,-0.007263172633984367,-0.0020440070392770855,-0.011189224780867679,-0.007846836345607044,-0.006829170118468525,-0.0277581633315984,0.023522029942251135,0.007160263205719185,-0.006723770639831001,-0.00746373108248224,-0.022970837549199385,-0.0011602189817690642,-0.012520255240985092,-0.00044912787764885063,-0.009569095014901973,-0.006347373171695795,0.024740820145280017,0.010734209635772348,0.0007894836917629918,0.006721261451599776,0.008453411398939358,-0.0035793580649572105,-0.038475228065803675,0.004590472502003594,-0.015062476346543787,0.0010128348713226959,0.025184090326994316,-0.00937358895383907,-0.0044893533581209805,-0.03414411819357938,-0.011527647842742097,0.014711176130923771,-0.016372422859007644,0.0014055815056275942,0.011925948075505314,-0.007291027467124076,-0.014240842796487059,0.012273681384118917,-0.031151913133605484,0.008802255546677249,-0.011086974548717154,0.004344356300616008,0.003236631977284832,0.0018805926022046212,0.0028948809637841604,0.00920075597542658,0.008639227771208395,0.00019091233853847238,-0.01268959189775246,0.006953600169595723,0.009454488481216801,-0.006123789892843738,0.014086718911219731,-0.006664879742261292,-0.023176744462321767,-0.00011918242859582833,-0.007939567336739204
HKK26_RS00095,-0.013710503573978914,-0.001538312180463542,-0.011183401057791628,0.0015739271753155584,-0.0031307672623154866,-0.013810262519631472,-0.018701735152153898,-0.006352488773086078,0.0004039891626382762,0.015094380084136348,0.003934081216457537,-0.02456086060412987,-0.018782087568652402,-0.00531803472350572,-0.0018776241014236443,0.009360722769990037,-0.0073577800779978005,0.05078062094344459,0.01272243049131831,0.0032986226938600976,0.0030770742004512185,-0.0143299431353104,0.007011880657417563,-0.019830630934276644,0.020096436035273554,-0.003179048070687337,-0.012498273394728934,-0.012385797497526945,0.00888131905071267,-0.004998327339207047,0.002874557868042101,-0.009925712196153829,-0.007408228604932313,0.0051851274908264865,-0.01245658996897172,-0.004256384572574319,0.0057034833402113865,0.01257316455894951,-0.02141451932097035,-0.03137169655828611,-0.00717854235563187,0.026882639145488055,-0.0011893161300001213,-0.02457808515342647,-0.005308374912275161,-0.002564698159312583,0.0008002753880600211,0.024991011408222737,0.03856875100403047,0.011363481307421498,-0.038801554112409965,0.015021451287751,0.0041221619453010745,0.005370528163893989,0.03227342442945956,0.00827569761732841,-0.018469849997478253,-0.0026910956501163155,0.002201070563293124
HKK26_RS00100,-0.004299502412456925,-0.0666484564724476,0.0018361276513219646,-0.0024968337122733986,-0.020406846253133527,-0.00800794209816389,-0.011925392353430547,-0.0031848492684419423,0.015827272818832606,0.011509824013811851,-0.00015440607161233702,-0.026909669941777077,0.005357834563189224,0.010578500377906364,0.0019092427307377802,-0.0037981020684729476,0.006297579793253932,0.009070831405226,0.006055908572467886,0.0008573212445990431,-0.011863655602366794,0.01220592004735104,-0.012877848565629084,-0.03563810168630208,0.004921279906985592,0.017280920219412195,-0.010867195920973982,0.016727141083912975,0.01945665950879007,-0.010876036032706643,0.017745042785034,-0.019055353002572398,0.007584942952135494,0.021925307481383847,0.0009705415433638098,0.012413168128911224,-0.010869354113227694,0.04522471540711266,-0.02667653513206646,-0.019642595767346182,0.008881208965845391,-0.004599725124866821,0.00830194391920832,-0.00011321572301516725,-0.002299249268018233,-0.0050845531061784344,-0.01899027592504631,0.007519855896054497,0.028447877505741886,-0.005581182366401297,0.007280572045005713,0.00038446787953668376,-0.004515323162034186,0.008194899181185065,0.01231650050290373,2.173279131947655e-05,0.049132946557711214,-0.005998708172483821,-0.016095475483119345
HKK26_RS00105,-0.009793769650230136,-0.04974699947245196,-0.019619551767987176,-0.002572044516868514,-0.02358722500386185,0.00932379515873676,0.0033383893324134325,-0.022200677743336818,-0.0007636648440047774,0.01981097779692458,0.0031644646941680166,-0.019724448458201694,0.006232335077526071,0.004687975728649859,0.008083630463696987,-0.021491657140270962,-9.768468374373577e-05,0.006653014841377852,-0.0060433667208806986,0.006202617187577007,0.0025675957474439754,0.015084537310273516,0.024421880819140745,0.007454991198731745,0.0049277504649597095,0.019647504390831315,-0.01811448956722085,0.003177934886125398,0.005917974611502026,-0.004168630412117542,0.006988359101681281,-0.00889111439460238,0.00465450041622024,0.006542528474229783,0.007254699609802162,-0.015894193603391667,0.02219840795493784,0.008431847834412023,-0.02739605375986506,-0.009045817285680718,-0.028489759965162804,0.011598192756277987,-0.005192684388981905,-0.008151001687105829,-0.005538839404103216,0.0006846755383447203,-0.009285758511911631,0.00295922230653887,-0.00423266531537975,0.009677798692789195,-0.013816171742889462,0.0018887927013996697,-0.0005219387760931895,-0.00029095678968545574,-0.005596402281145914,-0.006080071014273171,-0.0036763517525133208,-0.008744583751657476,0.009243226575744999
HKK26_RS00110,-0.014369176149217079,-0.027099811087628864,0.024242331325982983,-0.01245553987887674,-0.020728426415899556,0.007733091855044184,0.0004777810917031772,0.033773197581389684,0.014680932339094727,-0.008845307465592912,-0.019979305630634023,-0.002956401188083276,-0.04156473115684775,0.014287976312146925,-0.03251330887601261,-0.023034694804240644,0.02681274518227874,0.0052846380063595755,0.009834146812120718,0.016349607738705252,-0.000850538362902105,-0.014661435002176124,0.03466566815479158,0.0028495756630088614,-0.005752386279015777,-0.019792271400720145,-0.03569901668986482,-0.0006529553143594013,0.015146530410181807,0.0034230299158089102,-0.0008544983709466015,0.007854751409404165,-0.009009721410713024,-0.012262238508058918,-0.005618944354822187,0.022844032521616927,-0.016809521953118196,0.0035788320161302396,-0.024727325839392363,-0.009669237588087442,-0.02830017452274184,0.007295995260066531,-0.007023154838713336,0.02484531706930628,-0.00564358969743389,-0.019383324344609078,0.001994848052369978,0.02106310980432199,-0.008459753057289543,0.00602061582619236,-0.013186234827639932,-0.02125813246525576,0.0028678416183137508,0.002181730472947558,0.0029338769625717885,0.0032184778452143373,-0.0049062247572583765,-0.011461975284903638,0.02709412458367012
HKK26_RS00115,-0.007558746543737869,0.008892082028449363,-0.007296348362901036,-0.01333840931509709,0.0015262737765304969,0.000983338510085396,0.014500697063519467,-0.01537190982405769,-0.0007542727397368926,0.0038583525624842534,0.007871388048951902,-0.001348841761580652,0.003102474696773284,-0.02363622505302101,-0.03525042437388537,-0.01597201838754193,0.018032329641124587,0.05361567155717994,0.012061370524095245,0.0286534020422609,-0.0025677527557532486,-0.019681347027216772,0.026095546331827632,-0.06689713732464599,-0.020366295120031963,0.03273938124837019,-0.007980014235084305,0.02488786353955237,-0.0018004671328279323,-0.015808470534062872,0.01324096541695185,-0.00622911475774427,-0.0338441490541834,-0.0014830524215609631,-0.0062553936739227,0.030481730761616196,0.012050132766433332,0.02958212204565248,-0.033936680739627446,0.012822811709045494,-0.006824950532601288,0.001996121205334639,-0.001060398989424331,-0.026061364707603344,-0.025477050470420592,-0.019476310703733873,-0.0022337492637364443,0.026672608554085975,-0.011115088392315146,-0.0005391858021756001,0.02449813380262948,0.000684501924507704,0.014108747169226724,0.012399636830659866,0.03128628089617065,-0.01067599391460427,0.020506385826350285,-0.012598052940050767,-0.005095742762271225
