,S_mean_std,A_mean_std,count,L2_norm
0,0.0008529003270227383,0.42696063273006885,100,135.415996327541
1,0.0011252051317436583,0.4766525104025335,100,188.60856130987614
2,0.002637353422755723,1.1222151599057593,96,83.09835156266536
3,0.0008692292648023994,0.6101934471465634,100,204.3109905761638
4,0.0047465020461259074,1.9188481187386357,93,134.05061710398166
5,0.0027950506685057207,1.1032939583204457,97,88.58774272915726
6,0.0006998127583536856,0.3363220471142953,100,150.58764051111234
7,0.004048536720659061,1.9687433881515783,92,98.11747215269264
8,0.0017420733524952123,0.946941670317865,97,79.36940845141818
9,0.004004431983994043,1.5835734908951664,91,117.68497547825577
10,0.0007981960575795284,0.4860150213469468,100,107.90244360331697
11,0.0005960878207494704,0.2659720640158612,100,85.66393643544545
12,0.0020108139447153456,0.9009860982496463,100,165.81249596915396
13,0.0011772454459891236,0.8083752766232603,100,146.72773634544532
14,0.003577516605765406,1.3621068068271194,86,232.43771536953827
15,0.0038191565499391985,1.5418316747390304,86,76.71006283357084
16,0.003159575990319017,1.5103863827057122,83,122.46678275707029
17,0.004289771969969617,1.940304577290524,96,217.63949311240927
18,0.0032778253969642313,1.8647456303189178,51,260.60801342587047
19,0.004832282291648709,2.931452627196966,82,277.24778400107897
