Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
HTX97_RS00010,0.0010868164883766644,0.03676512672721806,-0.0041073865983727,-0.039807784908436034,0.07919409313353648,0.012149695516413674,-0.0016042486746434424,0.007877905093644937,-0.011920282843316051,0.002769895506704427,0.002855761144544072,0.038958064546844855,0.007812540551159743,0.0037143078345076926,0.01756989222623044,0.06063938140240998,-0.0244692803936866,-0.0131771384668834,0.0012895514520213426,-0.043315808842672894,-0.003459247875369916,-0.07991015844368922,-0.022109013088206664,0.008436695503933582,0.04066507520655893,0.022075045689222767,-0.0032462554144156303,-0.00639821193688632,0.01767866823762817,-0.0031314845814507347,0.016636966281409763,0.033732890084775376,-0.001933472949669157,-0.03585430104668074,0.002770523391471369,-0.011707836543555762,0.0213521122624561,0.039873234127622253,0.02296358154887472,0.016143670062544375,0.0012186344434124985,0.043515628542417306,0.0264574957744148,-0.03462158185194387,-0.020301518589665123,0.023354816377246568,0.0031952334133881514,-0.0025481751772536932,-0.001585433444538298,0.02915947157185969,-0.004740731688721361,-0.02120291531007874,-0.013207471447468566,0.014384533141779645,-0.003547963063226011,0.012470984997768853,-0.01965736110022193,-0.04286363329613944,-0.0015003747492221928,0.006121178649678065,0.11308359585635616,-0.007360703175122767,0.025617127397996958,0.03413368601761747,0.017938135039027234
HTX97_RS00015,-0.010046278963782487,0.0015128029047944752,0.010278863626538935,0.005781437654333266,-0.00557683397708732,-0.006490630395433377,-0.021996678659935737,-0.006120986552563653,0.0024040407920148076,-0.01386925273044588,0.006614958720241957,-0.020711720832813023,-0.017656863191124215,0.0013038581128140242,0.007206821648598432,-0.0178354152173346,-0.013184027893960558,-0.014724574260017666,-0.0005501104483126813,-0.006270868943879185,0.01596572231799093,-0.03758259340648947,-0.023591900857229953,0.05269833591106735,-0.0021909797044229132,0.0013583516211092882,0.013065710313593317,-0.005532193755409302,0.0021024095990825227,-0.005945046945038949,-0.011005439009253482,-0.0005851479114426712,-0.011130680124178283,-0.0038070379207915837,0.007633587062835883,0.005512968560256702,-0.0025815589664839535,0.006968733262959318,-0.011284747488332178,0.001909411853013841,0.0052327648213326364,-0.014714676331029271,0.011936518465784283,-0.023097511452240857,-0.016093032498789673,-0.009369315603253894,0.0047870359659575815,0.009313875115512127,-0.004894462327379759,0.010403264213091444,0.00714954380930386,-0.023828455940075856,0.0011865229956160386,-0.005325915217757098,-0.0012155359219783277,-0.004292050420294482,0.0012981893176617395,-0.0017156310466000788,-0.03185249788796554,-0.0177588727280901,0.017802334236758227,-0.006411445547282061,-0.0031527027447351193,0.011927551866818278,-0.013650651823211115
HTX97_RS00020,-0.006071297201266357,-0.004409979860879854,-0.018188214518469657,0.002683468229035267,0.02496775663483358,-0.010688825719156265,-0.01760150603218304,-0.013695447941668819,0.0037751146054667366,-0.0059984014708377945,-0.005460984898224498,-0.03197720297135303,0.012602310715591038,-0.007775607458242289,-0.00983033049691127,0.012790540970582734,-0.003132561071496253,0.00027845601580066644,0.007512320937826754,-0.006566177150553022,0.011718222924493189,0.0015506248788120678,0.010863159898649824,0.017565308223365484,0.01623177890715648,0.005329039464470928,0.03774965607630853,0.013871361372033824,0.0037661386016527502,-0.0020363377900899076,-0.00331226122176797,-0.026851381933780838,-0.02166101157433979,-0.004148843894837293,0.009787292057444651,0.0314177032777984,0.028756411993318676,-0.010315541664569782,-0.02064486066246672,0.03142076243442495,0.009441148786079052,-0.017483097075090586,-0.0009154401737805351,-0.021915817099009548,-0.01805706676762089,-0.05100779265813566,0.005676805580491749,0.020509900048976806,0.009495302313010073,0.026280616565364283,-0.006002388003683299,-0.052549953116475645,0.008555158959299777,-0.0036344530842341003,-0.014858219424781261,0.015758190881279346,-0.00033380248052158114,0.02583996397725548,0.006394685735866529,-0.0061710556720067,0.016648871237834054,0.015679349553789065,0.004674211225747777,-0.00024743598309291405,-0.0250358739490448
HTX97_RS00025,0.014229350687491227,0.03898250453140797,0.03635116162990029,-0.034661759123332636,0.008434186131760491,0.0063478147673546766,-0.011819214369752523,-0.004624050080271507,0.01072112344209525,-0.0019123110349994206,-0.006648987128293069,-0.0006867060077897374,-0.03957082680258328,-0.013189131256227398,0.019227670927780695,0.0009869289749140561,-0.008496511649606447,-0.024493411099339134,-0.022477914871994742,-0.00798622059460797,0.003600979450755949,0.019159802263417618,-0.027500087099588365,-0.0031410315858940224,0.061887622697473915,0.02409402218352453,0.042712686254169956,0.03660545429728165,0.014810452840764383,0.04542998942195692,0.002566098794356562,0.00923831236821147,-0.04245884824244765,-0.007520898904285437,-0.0021011281582389726,-0.08485695346400846,0.02264118205961085,0.08283106112444488,0.0029827721623701337,0.00526931548825359,0.014981253353252545,0.024121908789208876,-0.004071907548157325,-0.01823971774446653,-0.023150699887722212,0.004938378928166931,0.006348009411877717,0.004803823399443577,-0.007361996694892359,-0.09617967946751695,-0.060026539845622416,0.004148270717422675,-0.02432465231605492,-0.005003838785081427,0.015478330622069053,-0.009912057542972,-0.0014068601417064513,0.008731854517135224,0.039217296516097705,0.03134233460310904,0.0008407498271888153,-0.024402002801900816,-0.027695476275068083,-0.025999615688380398,-0.004651973371207036
HTX97_RS00030,-0.005684413381191213,0.026030732675678986,-0.009584672766724766,-0.009441092477704147,0.016305585941081713,-0.009484534081462062,-0.0025772279264741067,0.008403421968575011,0.014671894375207047,-0.005147009275576216,-0.030382557417245392,0.0013937285416462397,0.009519947477066403,-0.019733213771671,-0.006213394371248039,-0.030201896622159625,-0.02069974438917035,0.014497229582863884,-0.004880600376199736,0.01689050839898819,0.003207452970007326,-0.03439202856954108,-0.0013339585652034289,0.03238467724921924,-0.005618694066111714,0.004202270207818616,0.003237068743288155,0.03731805074169457,-0.006607447932324126,-0.0020530837750145896,0.006445297495612989,-0.006837256195284965,-0.022728825739712962,-0.009616768761864854,0.0025676659462182914,0.0360768945974822,0.024589448176102806,-0.010564660074522461,-0.009486211510252198,0.02075070457651272,0.006045126075111869,0.010771408749492143,-0.006845794235981061,-0.017230286370646667,-0.04485072258343658,0.009534060036610519,0.015606068911410833,-0.0043069385697103,-0.014965257551088563,-0.01712864227397131,0.0026165688451256983,-0.0016526210503763953,0.024203515408948603,0.014017332296545648,-0.012162475203840206,0.014647727049468292,0.005362026667589635,0.0026159252473937256,0.020938650149723723,0.030725106029343915,0.008345350460168764,0.006571754196766327,-0.012480154762946569,0.033916016315100043,-0.023781839725621354
HTX97_RS00035,-0.002141784422127013,0.022446104832946016,-0.011907739382369243,0.013845968201843735,0.017240820932486477,0.008884918455329776,0.03452214572995318,0.012456181354486142,-0.00012998281445356566,-0.01012719750610032,2.5769812410464077e-05,0.0022148318073768364,-0.029975567088373088,0.005328131002940904,-0.007753378283831138,-0.015009725867814946,-0.01796056307025581,-0.0007930364134315722,0.019315974135137266,0.03088701984728619,-0.007578610750968495,0.00892775673911549,0.020175890284252,-0.0017788122267937663,-0.007014007964928729,-0.0018599465495105312,0.0105003252202897,0.019058360504943556,0.003251015147855281,0.0008757885874786946,0.03417433563301847,0.005808521156641013,-0.038613836178158056,0.0192080071652211,0.005703377230409049,0.017637854540046464,-0.009354831182801485,-0.00965885984586794,0.014612367187685313,-0.008112545463499876,-0.0124721029783065,0.0003201650209679329,-0.0022108202867799484,-0.009846993717012857,0.004670935468627554,0.015217364480847779,0.6657934102443985,0.007947348905616077,-0.000577448753205281,-0.011828482587594955,-0.0009445244633823616,0.03069233222076179,-0.022270781912330725,-0.022542867880175982,-0.003853983199291996,-0.007985777549135238,-0.003132459198816213,0.026966417386622043,-0.02226029731159042,-0.0009863520758252168,-0.01360935229570511,-0.002320688907120439,-0.0008176733614839283,0.0129133597551597,0.008969114923099613
HTX97_RS00040,0.0037994893650319383,-0.02379727381302961,0.001132151898462931,-0.007681956189908091,-0.020406119646815258,0.012807582561808917,-0.014801175129938813,0.0041038596613277014,-0.0013835017534881379,-0.03671223694430157,0.04277437069359461,0.07761411395315775,0.04014036485911214,-0.021955643985585742,0.027421323344190354,-0.01358242525085849,-0.0067566079430349596,-0.001140034107140204,0.001094765475623416,-0.03655146349811455,0.011252213612850816,-0.026264064181962504,-0.00981486883420756,0.014407604160994798,0.0394025247223577,-0.012043555177281477,-0.0005432838983800231,-0.0029686000626409767,0.024511184941357934,0.01357838774836457,0.027259853261500468,0.016314927559086694,-0.02410463463810178,-0.010778919028729685,0.016398818221561636,-0.007194952317983977,0.07545607068753332,-0.018234341405142972,0.011943151689819145,0.0020090836814712094,0.001713047941633135,0.059831079338363374,-0.008624081415816815,-0.012268976335043584,0.0014328527790472578,0.002161679843288076,0.033555721818365726,-0.012157558693585284,0.010486598974484656,0.01585297643937924,0.010306859137405287,-0.009219697617001194,0.04366384143214946,-0.006532768490577018,0.011571191327267909,0.01827360122877979,-0.02099511003190736,-0.0423061152189157,-0.008598319060299469,0.03147295624308517,0.0352678520946622,-0.007116920191946693,-0.003735913264256602,0.016801614697635685,-0.018887622331465452
HTX97_RS00005,-0.0005557348386611723,0.07489755352260244,0.0123176374404327,-0.04369188953242156,0.04153024103862982,-0.01265173549964975,-0.019521866341523756,0.006716595707619967,-0.00010890942308349349,-0.04137035875339666,0.0038596689284797784,0.005782620646315002,-0.013060565226515353,0.00201884047751203,-0.004226475398154636,0.019005150612853784,-0.017913697720305037,0.00828844673106194,-0.006926977338907889,-0.004646769676509346,0.0017447521975102968,-0.016714576569825983,-0.012828569176562925,0.016226748790528336,0.011805386699205835,-0.001880635952045269,-0.017806629818277585,0.008082427068929317,0.026852506620142762,0.006926759224414711,-0.017742371581014896,-0.009161942278636905,-0.002705815521975562,-0.022628546679310323,0.009655709908242093,0.017334353588799166,0.01913358630606178,-0.015482141586348365,0.018284825203470287,0.02068231141599453,-0.0016736252850532145,0.0028013658927936646,0.07190562363834989,-0.02976516343997596,0.021806705578454096,0.006737320537181979,0.011112050534754449,0.0025528165294070103,-0.03599274451904092,0.03905928272595353,0.03681071053722508,-0.010347746117661892,0.033596119122535434,0.003197375835595131,0.000493563572719955,-0.00906144545349092,-0.002228476888091824,0.0018379914574316494,0.029793122242004113,0.011099678854136779,0.010426113380890467,-0.010244997574065592,-0.009479103207219359,0.0502859363395926,0.035757359675754115
Synpcc7942_0001,-0.005707368778388879,-0.002283811521683338,0.009844349191450786,-0.006858639141792434,-0.00810601533068808,0.002653702216716231,-0.007051331444640214,-0.00532044519434212,-0.006357430660222069,-0.00418813393955327,0.004643629115552219,-0.008558823777538846,-0.0053325147134781915,-0.0032083916008702478,-0.010070401851730604,0.005501933792606332,-0.006174648756415916,-0.006294504173563054,-0.00639029826323216,0.0002812206879581991,0.006189063399122091,0.00029255490242761315,0.004931656591887315,-0.0008433167505342926,0.003247073235285501,-0.01540768335362126,-0.005549859868070709,0.0045888081808448606,-0.009092978701069291,-0.00183720083775775,-0.009021959307891507,0.012360079172410469,-0.005441051425634286,-0.01190174211695496,-0.0006537808596726323,0.012383576666949475,0.001565590454889144,0.013566320084190559,-0.009071981867210059,-0.00019509430500315979,0.00029844600574816026,-0.0029709401825261396,0.006886451448225571,0.002972297243947837,-0.007477789563666388,-0.008501666929155377,0.007797357659608872,0.006080434785572056,0.007311131194394599,-0.0009053387356434629,0.01935069684579795,-0.00364814765470976,-0.001902775666541939,0.00502389993504601,0.006154963198005807,0.005130108314457573,-0.018643864400187542,-0.0046316542337475446,0.0028894655758692237,-0.004646211812732828,0.003157755687316994,0.0020765624666356573,0.0019047862744778312,0.004616952845950049,0.0209254364179923
Synpcc7942_0002,-0.0022556499320770924,-0.01108783877604737,0.0060669054079813475,-0.00020137494898732447,-0.0030366823915117507,-0.009084164872042815,0.007636810301967377,-0.008132784855048971,-0.01157195585665874,-0.00012129046726379027,-0.00150274740537304,-0.0035376551843649376,0.01365182079741375,0.0027496912176432765,0.011544248838453565,0.011175718692204859,-0.010164596702756374,-0.005354511212787844,-0.011759293705611622,0.003010901665748923,-0.006018312755747527,0.01566828013631909,0.007293850401056895,-0.0012912418582753807,0.01027858929144848,-0.02427764338441096,-0.00689659784886114,-0.0069676895255153205,0.0016612053955683014,0.013448012578814854,-0.0023103813372703248,-0.0003105332363926252,0.0027400392561059794,-0.005551905527869566,-0.007626589411114552,0.0032560492773742347,0.003384867165766534,-0.005669005868939913,0.006650447484535376,0.0013668107968472102,0.0031307769824578703,-0.004507124112673432,0.007374327841977517,0.007150982652354849,-0.03846719454164384,-0.004395659528281766,0.002447966851778569,-0.0024815833578884453,-0.0012463608162215647,-0.01648329091031429,-0.0007511302187221625,-0.0023746885918978894,0.004822477328384414,0.0013512847063137986,-0.000494453317313736,-0.0013713077362933332,-0.006531509379798292,-0.003489813741405981,-0.0009444823955427968,-0.010830686038770935,-0.004667878606762157,-0.0014205676058949145,0.01693972333638546,0.006294041850399393,0.014411330556613653
