Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
HTX97_RS00010,0.01695196218942,0.007080869960656663,-0.017959942027757428,0.01764330321817025,-0.0036662209716429423,0.013741631660510553,0.003954146453373933,-0.007928758992640728,-0.026332127242518023,0.010339243751195687,0.07705419261621844,-0.00423606645324977,-0.007317643089625917,0.013533577660960718,-0.004241586644151883,0.001616158522257079,-0.014242892805564596,0.03181918287512852,-0.00707951997702776,0.04110673610711988,-0.02946712087488684,-0.009386547963021349,0.033787775848852945,0.00830048048572786,0.035098977079747275,0.015663818636473165,0.013986618804675156,-0.04912049632727139,-0.02164076233930403,0.02080454582040339,0.017862616988109342,0.025522061806736614,-0.018440274306352356,-0.017189533329855542
HTX97_RS00015,-0.012060075369206433,-0.045092508891131526,-0.006477180712371058,0.012039251547111041,0.006485771259101938,0.003048601714324078,0.005863562192836076,-0.0014204410569860265,0.002376871162103385,0.048267898224021624,0.022238546818661515,0.005026959041543434,0.01763213707849897,-0.007403351242936237,-0.010293022361253476,0.006776591703309313,-0.005779955559240166,0.014417754579708291,-0.003144625955267785,-0.015001622727081892,0.014825319522265054,-0.005853696449143197,-0.009936581571644657,0.0036110725251735252,-0.006716776588867852,0.022146544871815606,-0.008972543540231928,-0.013910739674446823,-0.006757180535806769,-0.012092933283314022,-0.006386900781270072,0.008371535583578905,0.010728051212596925,-0.03649514220604854
HTX97_RS00020,-0.024644557118367626,-0.026847784119791024,0.016947505928293496,-0.0034545904120337405,0.01916418957398178,-0.0010357441385832034,0.030062722721525152,-0.0021711342928802655,0.021322641462493255,0.091728160671081,0.040880816158503835,-0.03801725003561032,-0.026217463111690327,-0.026255495670168296,0.01158691122703554,0.029193641777408463,0.016810178169586566,0.031909138348087625,-0.00291789023076851,0.0061188267103924575,0.01768112140607035,-0.022754338767021428,0.0013306736645300244,0.02979941045952601,0.01156325804204449,0.010195137702671971,0.0355822949429132,-0.013521914518138646,0.015187352524615913,-0.009692187617846,0.010167015483949816,-0.006679858933924098,0.007811103970244204,-0.007029223645233313
HTX97_RS00025,0.004564317095034508,0.007605178323415467,0.004277076671742254,0.02763394703985781,0.01854643331212064,0.006873399186989834,0.0024810573267456068,-0.006500214219297311,-0.008373550197009754,-0.07059995870679822,0.03324670329472973,0.009217924603021909,0.0018555862706622819,-0.050497520199651535,0.032040565959173095,0.008875496217749568,0.007698817467151069,-0.006104260311294533,0.020546450319374056,0.024397487967856485,0.0017385884485982244,-0.04383566011327617,-0.0244321365415587,-0.0057991120881073326,0.01705527285224319,4.996841619241746e-05,-0.005447920592712244,-0.020641267526403193,0.02763146615222417,8.292515762157653e-05,0.07307794611545777,-0.003503303071933364,0.0007256320051343873,0.018010084174214642
HTX97_RS00030,-0.027478825117919235,-0.01981179206749792,0.015199854915492634,0.029371029653970083,0.018722035739145416,-0.012284196043471536,0.0017365315679442111,-0.007856463755610712,-0.04995296274568245,0.010377683285530058,0.04190254306845686,-0.036934843632776305,-0.00858795392284534,-0.05625988041631229,0.014785606699473094,0.010794650721751028,0.005238929763340839,0.00012604221074830166,0.0008373825278293663,-0.003993986334937055,-0.008481973094870213,0.009373526826305241,0.0058280501928455,-0.0047919130514530546,-0.0005409295220230782,0.024284708042379716,0.0009497465932898986,-0.026750682481476936,-0.00043361597133792994,0.0052368958617600775,0.02141100448487371,0.003663715764596995,0.016189988713567426,-0.023235052600226895
HTX97_RS00035,0.09107607170862986,0.031199580745203792,0.022689014478710537,0.06226805568375833,-0.016652158769999394,0.02497161405833366,0.005259171692729935,-0.014431286686246304,0.1965240441750894,0.08567232849417439,0.01478131827116913,0.015179525829515645,-0.01935401526962951,-0.007155413331915337,0.023768731419794825,0.01301503158985934,0.0019375767928183727,0.023496756217110715,-0.00854782447593107,0.03193303413849974,-0.027772383078459854,-0.01178068271491702,-0.013744279900177268,-0.007738513782664844,0.0267569143555159,-0.0007129653042725913,-0.006665356714956174,-0.02441858019594926,-0.07379560733947164,-0.008168608923949267,0.06981722987110793,-0.005948804289056928,0.011366069562031393,0.03713670808672094
HTX97_RS00040,-0.0030786052269066917,0.006947239841731455,-0.0073920738431067345,0.020525932638543562,0.01465145281971421,0.017926653703593365,0.02605060071753221,0.014115568878368824,0.04904844318239064,-0.08783453183120506,0.045010581861372675,0.025966964261039057,-0.01810842178821147,-0.008511279433048075,-0.0018821064225966262,0.042604278484618015,0.018363893451938982,0.009679236159258996,-0.03235078545087097,0.008235537706494052,0.004966807772133186,0.022170817473051364,-0.01755551285657019,0.00591469269846275,0.02495925896402324,0.004064955139969035,0.006243845573264403,-0.01667396935670508,0.025843913999364726,0.02924127085870495,0.028624316151929924,0.0131010372294205,-0.0018728182518890346,0.02803483481616488
HTX97_RS00005,0.008535170363852599,0.005694360868547937,0.001729609846680246,-0.002440961034542179,0.002908258735758118,0.010209588370286389,0.009498379960339696,-0.0035575753581399984,0.020221922046643966,0.02089389037233959,0.035735821919992763,0.0006458532455527207,0.0063417762525323825,0.0051692946501604034,0.045155793034241686,0.02309873138515179,-0.01593081179892895,0.007264649560729406,0.012721762812959241,0.001215780214756418,-0.02050074775183662,-0.0006740895484973885,0.003599288962105788,0.002837670356557712,0.0015459755071731032,0.019531677252676065,0.00938245757724742,-0.023948368410404482,0.009928542254186344,0.011113444763345722,0.02670106185058889,-0.01365485850959924,-0.014597457101440612,-0.003274856739462405
Synpcc7942_0001,-0.015065706943884873,-0.02166764752355169,0.0037152094690936425,0.0037225551311874344,-0.005464948228140538,-0.0015330074181192984,-0.0007616938688412517,0.010211718774068311,0.004929414510934892,0.001884363692120655,-0.0016709421459552597,-0.00829823255414053,0.01375112594781638,-0.0027240446785199023,-0.009008967482530895,-0.0066163575791942245,-0.014591563768456349,-0.020087545732611553,-0.008174213892663434,0.0022410558946016827,-0.0002880832856994624,-0.0029721488743370823,-0.00548273922017757,-0.006821926417176493,-0.0033921584251717474,0.007425260324177785,0.006755996312020469,0.0005230094231063136,-0.023830259483849273,-0.005205892103680694,-0.02091791834231347,-0.015375082348304014,0.0019477057197622503,0.005725629337911315
Synpcc7942_0002,-0.0036407708070317706,-0.0179856116535497,-0.002078459091246321,-0.0088552947744084,-0.003914578438138306,0.0001335221885709476,-0.004879850672230809,0.008078548539016368,-0.013601751236731414,-0.004875308258684055,0.0024333865051153346,-0.00163980288949166,9.891266772485366e-05,-0.011610065279505219,-0.008402887374790806,-0.0038540314267474845,-0.014304043030496665,-0.011112730643861155,-0.007497138248240213,0.010903333522035947,-0.0006623357540107719,-0.007833482747889775,-0.003536614872897842,-0.019611166665928475,0.006982484962133849,0.004630751050295408,-0.0017417683515389586,-0.0013936002265530895,-0.0052266286888603625,0.000805354572896306,-0.007273338580591093,0.0017547553205914926,0.03377040632892482,0.007468554397776348
Synpcc7942_0003,-0.006077522645925499,-0.007452763842778764,-0.005713323057687767,0.0008725786518564467,0.006803690999113464,-0.00730980570568092,0.0021992770318542097,-0.005028680326589121,0.010659845600627152,-0.010162588593349996,0.005108356991961145,-0.014811603765167982,0.0071822412819520605,0.015460927489130607,0.005436496423330812,-0.0058645434649144046,-0.00953848731751414,0.017172194568049495,0.0003877608649054868,0.013783481801713985,-0.0050138173185994474,0.0009720064440794776,0.006493507408242795,-0.00423709442090485,-0.0008179870779371655,-0.0023407469911704364,-0.007269424251203661,0.005073647520391458,-0.00437659789284641,-0.011540728865270808,-0.012415502076970775,-0.007433081302370724,-0.00758035242720852,-0.0010523843838404878
Synpcc7942_0004,0.0012724240272620757,-0.006615724831511738,-0.010298257419379186,0.009672458835589925,-0.007442484189820718,0.0034012230366638864,0.002552237341301557,-0.05061499655027753,0.005006775133861221,-0.008403007557122517,0.007494140836009639,-0.010836716458609875,0.021323292708030097,0.01468955212056974,0.0025241207421956534,-0.009397669726833334,-0.02617706851174937,0.0023225461806194074,-0.002476628313807624,0.005232855373299547,-0.02289999810656452,-0.0003202857755587743,-0.007086780299733721,-0.01050440451006887,-0.007159805290205406,-0.0002621071204902684,-0.014504036694016998,0.005410834278551911,0.02298120456058259,0.011806970944609111,0.014530669233053942,0.010007943774846722,-0.012886483914971643,-0.02024993247133213
Synpcc7942_0005,-0.016388194295314566,0.023207066609399318,0.005069602139861312,7.429915933793292e-06,0.002746425063817997,-0.003106277983830864,0.002816759343692342,0.06150877301783795,0.012233902335249052,0.01804466909175839,-0.016319832242871563,-0.022994725378689213,-0.007148869509977433,-0.02605705385815152,0.0005703538828831028,-0.0006781582923405937,0.007286632418220673,0.004982810658137584,-0.007762019142692529,0.001008481092445378,0.0003210440226758994,-0.01572748202418979,-0.009236284735139164,0.010952239694786044,-0.003990373647479072,0.008578533602223935,0.004758167788420086,0.0007038849533733887,-0.008472395356492414,-0.0005766260883319379,0.0024548267908059665,-0.013294904789110714,-0.02133622674615824,0.02288916700720313
Synpcc7942_0006,-0.013070112700847075,-0.032820642406401916,0.0044938682116893265,0.034880890955659244,-0.017504540388761352,-0.0008388005955667028,0.011845587880867594,0.009995387629862124,-0.010933501035869923,0.040635887403762755,0.007049660077717404,-0.01608743592809203,-0.009883219388673715,-0.049106197609403164,0.06392756903001617,-0.0003994572105113018,-0.002415106502595156,-0.022517937441012884,0.009851728826768054,-0.01827108009225701,0.007737678914556253,-0.005230933232962199,0.01979477622122894,0.0027248381752824485,0.023676813709833006,0.016636763467379575,-0.015703979155795925,-0.0011271391246626661,0.001362172431005316,-0.0021394993455498236,0.06390823771921224,-0.03765012442670693,-0.0002934120914641948,-0.004002721179891993
