Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
HTX97_RS00010,0.009961222070205965,-0.019611894071341313,0.000523415644881442,-0.014408818215864356,0.05155044459840262,0.07077260455694519,0.018065808854134342,0.03859933082004793,-0.0006978913910060183,0.019639210969768176,-0.02999273700330451,0.02484450011483305,-0.01300571051207434,0.007730317632963592,0.020966294475565386,-0.047761449237943426,-0.004974653851409109,-0.010323741505951113,-0.01291752330224194,0.020952684847794042,0.018930009884058165,-0.00731961259710302,-0.002162610303941219,0.022424546528342377,-0.043008240749419294,-0.0030044911405441733,0.007193811152934092,-0.011679083832178385,-0.0024875594028823055,0.03298067909050854,-0.007978576777288894,-0.0051958855348599965,-0.04328056910667004,0.024102890205823027,-0.005123885428782295,0.036061270028856625,-0.016513190449950022,-0.0006487265661495418,-0.04015123257914291,-0.0025432910875765875,0.01119268034055097,0.012174112317721395,-0.0045087827123212396,0.02782906141361925,0.009134115548838436,-0.0020149328762766525,0.008601629714910018,0.05188996701063188,0.07610702897815609,-0.005570221416550349,0.0033387214044971135,-0.0069790939428837585,0.0014293547910070132,0.0021158812643756425,0.016307599260560832,0.029788448095879463,-0.01364772407542831
HTX97_RS00015,-0.011913487187239289,-0.010094206179425348,-0.0008501642969870465,-0.0020808829160550157,0.0008238359754582343,0.0031484926315105783,-0.0002997149420790525,0.0040197236289570585,0.016703092148190747,0.0023177020716636638,0.00829937962411345,0.006830142413037984,-0.002462353150592495,-0.0025687411645884707,0.01017550178300616,-0.016459335234373068,0.0074241918319635945,0.011990140458041794,-0.0020712122253049945,3.8211415009053426e-05,-0.004415990825592527,0.009027994569655995,-0.006473192257589463,0.014517886027579729,-0.006103320491894256,-0.0028139539712705637,-0.016736776319895525,0.008790392143821985,0.009381214025653041,0.0046408768274150405,0.00768138843754209,-0.005008087021185832,-0.021995775142090945,0.00892202614521027,-0.033797879673870684,0.0038180169155888066,-0.0037934191440836297,-0.023811180921052614,-0.00882828697931954,-0.024074400777793672,0.03207632519921519,-0.01577254761647101,0.007035557815830593,0.001858101203925875,0.0016307856039972128,-0.010248849379398321,0.005538262621274635,0.0022214671100431052,-0.01391513400112849,0.02801987255510767,0.006099796403661869,-0.004143108248601332,-0.025662745645575923,-0.021648855320083624,0.0030898130374563946,-0.015735956562662412,-0.009887177707250394
HTX97_RS00020,-0.0037471473167973975,0.02126841455260447,-0.0024230244795493587,-0.010888765817590074,0.029885570078394774,0.020551574299082376,-0.021794159239033602,-0.008911073931628925,0.006281623098706488,-0.006660671890295615,-0.004709075078374452,0.02266348448644663,-0.013653355627688674,0.0022883140293114643,0.0035249309081471186,-0.009696056647950224,0.0007368495696643501,0.007326899546487204,-0.008811930308379652,0.0035371650143821687,0.04328076723868036,0.009797337358951901,0.010944958791289821,-0.004165280520348289,-0.012794132415707727,-0.0008205043653607597,0.000473303727599953,0.01644778599863622,0.02120862391326024,0.038399290829701796,0.02306830367557323,-0.0032086150720381625,0.0004080895541448474,-0.01824894626337624,0.028038843199689537,0.013639261781009975,-0.0002685706816514341,0.03472802491477204,-0.005791826642843659,0.005904446716159623,0.032354008929667666,0.006097460099851713,-0.005282069015542408,0.027306730103967395,-0.03744380278650966,-0.014276626296282369,0.03899476957829327,-0.009985259934042465,0.04577003741055285,0.00893615718252781,-0.00021169237021100883,-0.006196119263298965,-0.0033699099894254824,0.012892841510855105,-0.008814929963794795,-0.0563833024168728,-0.012828592024124489
HTX97_RS00025,0.011013359615206024,-0.023426844110787395,0.01425496098676209,0.0025775382903798303,0.001326042870642074,0.004727652639554465,-0.03431538501888267,0.013468733319884907,-0.023128288894237823,0.004374543028875886,-0.044711355062030604,0.031742807657292836,0.01320252687119537,0.036101749210261574,0.017457008787790267,-0.002326161616434217,-0.028378118616635625,-0.0018612778425264678,0.04283986276911062,-0.039375000937538394,-0.009931181358051685,0.06511327356805158,-0.007116688938561461,0.04160221601097856,0.08252730868110916,0.013871071676738067,-0.012237173909457878,-0.03058679107357607,0.05122579429034975,-0.015286369842630982,0.003079016147065276,-0.0387625947324996,0.0004757368082947907,0.07923119162814882,0.01018651759367995,0.004203093766075024,-0.01208293577381855,0.005434104295637548,-0.011073904288288921,0.011408025004853906,0.026001441685725043,-0.0318223760450999,0.004736305790331806,-0.0015236995412431264,0.03467302871521741,-0.03491265706941241,0.06319520439629525,0.05160400402321223,-0.016047604666782355,0.006163661894793829,-0.008798040717884942,0.005268625197438952,-0.019880061211118624,0.008111952554328925,0.006357778094842685,-0.024634061330851074,-0.05179078315495353
HTX97_RS00030,0.015481388853386598,0.0026965560013080246,0.005671334748250193,-0.00364138536534235,-0.003549260982756012,0.0022059230245288393,-0.011558978927593389,0.0014437525025174606,-0.00492316411317111,-0.0031558079220934837,-0.009405730619167012,0.005585112853475202,-0.01666915590589698,-0.001721278715262139,-0.004148943945394027,-0.003337140960602476,0.003512469497845136,-0.006534451952036701,0.005538733106127941,-0.00907767579017143,-0.004325214222307892,0.01899363722609384,-0.005250573997437372,0.03178671180641234,-0.0019077289347510875,0.002341408465221309,0.007187173964213653,-0.0032568154209906474,0.008180662689363816,0.008762722826340281,-0.0017951640561510497,-0.001477259766879024,-0.004514587082964982,0.02351265328008685,-0.005417738591962186,0.033205680619669144,0.011552248174323421,0.012064931918849746,0.014700145526568937,-0.00010139153791686339,0.03221875288535141,-0.013146305662923068,-0.001447491492785879,0.0213590562519192,-0.0047641836327601385,-0.031018664557219834,0.027395521278728845,0.015937445408415154,-0.014238368268285919,0.0067833254833129285,0.004740086791236306,-0.014617412127942615,0.002854943565130868,0.0072022653865732224,0.0039055558746430717,0.026114229947352154,-0.008138433458056744
HTX97_RS00035,-0.008734214523153082,-0.015819140617616773,0.012406135585938831,0.019011190195469613,-0.06357829846273287,-0.003091274483134984,-0.01984081196368553,-0.07805160217144223,-0.03085373445175648,-0.002308180712542202,0.025293166782652584,0.018661874795189874,-0.010171366023876714,0.01178793157608389,-0.003955042538159297,0.02277291280945578,-0.00034863859135629197,-0.00670619166795815,-0.008988494742415564,0.010819593668652133,0.02154076443080701,0.0054128370915063236,0.020951490642390456,0.5989625697982921,-0.0021055510088204303,0.012769318556721705,0.003814581431931272,0.003386008644228162,-0.007593946231984938,0.08088265941619432,0.004470317677587588,-0.011514947380805525,-0.0005571302100108515,0.015786495587678147,-0.013843139250167441,-0.0034146943816943183,0.018649244102161844,0.0042639588023661015,-0.004205014180263066,-0.030224915579764863,-0.011722429759239565,0.056655285417656624,0.010426513639145294,-0.012399455948315364,0.001800044961725236,0.03717542722927574,0.0052771431288173186,-0.025318656361740924,0.0014009069193434596,-0.0034551199810649797,0.014273767050105817,0.004792516498921439,0.020092718265768066,0.007104508649274535,-0.009250575603224067,0.06593345003559552,-0.0052232636339930244
HTX97_RS00040,-0.003865716182652008,-0.015212029819479871,0.0017495082458633233,0.008688054151270474,0.05953370856721314,0.019645468174174417,-0.009599225031451842,0.012288248153480473,0.0035369796939118993,0.06149283970501586,0.00030777755855751065,0.03344454044730729,0.0204731365607277,0.00924818284192797,0.025041013424907447,0.016298428380438813,-0.0075239740731974794,-0.013567630979267515,0.0030931291509991225,0.061009738065416555,0.04554772776470388,-0.002251678994800985,0.015240593132238847,0.010511489702275835,-0.0071774916335241865,0.011640604101521972,-0.03265044366260341,-0.014585249607784899,-0.002545507889353105,0.01586890979860184,0.007538998986717543,-0.0049908212699578194,-0.011090926024357238,-0.023049210301617024,-0.01046411616518605,0.022125142915347985,-0.002467569690156454,-0.015004523543139208,-0.017939175027118497,-0.012069511128510093,0.00022781974892571404,-0.007626972574021413,0.037844425705307515,0.009896104826279924,0.041570467203207076,0.008396304380459697,0.017323729005217912,0.0056478201170487435,-0.010120427448219022,0.014530522328572725,-0.0007615641180833083,-0.021475288814798467,-0.01222899255097003,-0.018700200896975414,-0.025316977637834446,0.1291183279175231,-0.0022334856122528117
HTX97_RS00005,-0.004027847940943044,0.014950211840116454,-0.00020334443335339171,-0.005463497317626087,0.021594007850731997,0.03137159963539912,0.021075346402243133,0.011372742473372985,-0.00572097205469667,0.024256376195489853,-0.02752729894505411,0.07920228442900845,-0.010468022752210804,-0.00982502295544802,0.02116749445022445,0.016495093714852527,-0.021739177755964963,0.0035942544201793183,-0.02687997982259439,0.02443290563573848,0.00646359823432648,-0.03153334742914151,-0.0026512917756580014,0.011398775238649416,-0.0015082635461697359,0.005022522598192964,0.0031730577409172134,0.049202575671647424,0.041350435395146115,-0.011246652734888628,-0.05114942004684314,-0.0057337431535030205,-0.004152173380016755,0.02477527000873173,0.03944955145510353,0.012563010591534035,0.029233239896817947,-0.020015086067897297,-0.024544415974929668,-0.08242788854832611,-0.00800334757894571,-0.000951015446174357,0.010033774259871198,0.014814039556709237,0.024449182535046434,0.0018743354719911749,0.013282291841249396,0.022799131344653452,0.0012075130265266577,-0.011920418719552846,-0.0156973023196785,-0.004218252412887031,0.010915596913588203,-0.002164237232921349,0.011158139409843382,-0.013794862492083773,-0.06196813401963192
Synpcc7942_0001,0.0021987609352307406,-0.010706848122557759,-0.005986729049839272,0.006621330229697183,-0.0011498263596667073,0.003541215075086584,-0.004878060167602885,-0.0095036514623512,0.006721393101653544,-0.0016892097965041607,-0.004539617733307445,-0.00299961048345922,0.006560202315211891,-0.01682839766159685,-0.006887733172246493,-0.005162664565249725,-0.007178203228879125,0.020241438499802117,-0.0020088941361681104,0.005164197235913806,-0.005217216686644602,-0.0065790903401724485,0.002469170123868765,-0.003946581393805393,-0.013245252906917781,0.0124635821827242,-0.011494140221325782,0.017427772215618875,0.021594116585136543,-0.0004099603574476961,-0.01505145148503154,-0.002442716362468284,0.013550645546587503,-0.008001298740147707,0.00466045885594158,-0.007938725972696537,-0.0011742212946274256,-0.009029062575169828,-0.0005241120229266794,-0.009691506423605216,-0.005020575955837673,0.0002789568670809445,-0.0015503152336950468,-0.004425740617112227,0.008376138711246197,0.005479966997545812,0.0013085728239808222,-0.003628643903679212,0.007774710935306428,0.0030076972555234363,0.006561352715913931,0.0043650846413594785,-0.027896727420094507,-0.01348075159200266,0.01245085954202698,-0.003632209121801379,-0.0024590326058935566
Synpcc7942_0002,-0.014692184492809023,-0.0027727499249055898,0.005071635293871823,-0.0012823591989029048,-0.0008051357274502978,0.001330375682426254,-0.0002365370333486151,0.010872894491750716,-0.009832416568713658,-0.0015906728543447226,0.0064991359048187005,-0.0194516518133917,-0.004317362821767739,-0.022864624759341385,0.0038199699941410276,-0.006458180282155373,-0.0037359442026997564,-0.0017629055076827222,-0.014267409700188683,-0.0036077502725951377,-0.0061300048966502875,-0.014967678094091772,-0.008510255933347588,-0.004690423357008591,0.0029461189991399394,0.006520127277779481,-0.007358214412355827,0.01613147979240338,-0.00880744867098777,-0.01518506794624912,-0.003670961779681195,-0.004410250416294766,0.010601917352025054,-0.01003889389975824,0.007953078554992365,-0.00997103407116417,-0.004257380973691098,0.002470808987338964,0.005802715597659237,-0.00013487592795051557,-0.007583214040732067,0.0004625540614210321,-0.006766195895374123,0.0015837548405641616,0.009175375234292326,-0.034222981769137156,-0.01210588286406527,-0.00031526767039743856,0.0040126673745505895,-0.012403359642630254,0.017494361552532332,-0.0021636968233060424,-0.0033574440677759834,-0.01586309687568057,-0.0013676925900540657,0.012146052991538274,-0.002983117311712376
