Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
HKK26_RS00005,-0.030684742459110823,-0.00019911797833744888,0.009106804449957292,0.003137349017979574,0.026197974799612164,0.003901791931206794,0.0014925247989111697,0.029942698121186228,-0.006450007170969488,0.03639500462871033,-0.008314531453984982,-0.005062758151933494,0.06347865760461326,-0.027520717436454695,-0.013012690232204733,0.032267516697226245,-0.045204697327356574,-0.012068540995337624,-0.020596137244258583,0.00404264282283943,-0.003625178190031742,0.013338493881048779,0.007240846138146956,0.015496747310387993,0.02996986183177159,-0.04128125642222046,-0.0012159544889971607,0.009765180643452873,-0.0032320878944626977,-0.002853656599316205,0.0012414090542768753,-0.01009509714734553,-0.021627437788352133,0.019424999016710624,-0.022229198826549758,0.001879974010901509
HKK26_RS00010,-0.025650560870905365,-0.019614342943985716,0.02220708484646124,0.15004235851136896,0.012417740647803767,-0.011973972205397301,0.021910928584707435,0.011240447275853698,-0.006874977068109886,-0.008770693398636844,-0.002642187294912971,0.0007834443716281258,-0.010131217869079816,-0.040072430953843864,-0.0023565895943387935,0.0011029486980565681,0.017475060180733134,0.00013035405136243035,-0.02715276289773915,0.009840790975111655,0.0064660270673825215,-0.005480695670286623,0.005824441336264752,-0.008418757855519581,0.007470094084598114,0.014966340379289712,-0.0005404625973278583,-0.0052341207742457405,0.006428721888161575,0.005975036239205467,-0.0011967578057639641,-0.0001419987630918235,-0.03180324547334801,0.0032038635957056453,0.013326513275147491,0.010468694297906731
HKK26_RS00015,-0.008173163068658408,0.0009603652951145393,-0.0028689198330275664,0.0007215803873943941,0.07388921665120123,-0.003676662352497145,0.022876945706992592,-0.018899543325725583,-0.011354426347339241,-0.022145511118738234,0.016323259947777165,-0.005192225686251855,7.450225010549527e-05,0.030307132868676437,-0.002893654925955223,-8.180811282991438e-05,5.5900528645389274e-05,0.026152848711810183,-0.017754262659264265,-0.0036207272578919992,-0.03272156242071719,-0.010247084434357184,0.021729638820980467,-0.013353053456607969,0.0015909097062984006,0.01957104869824397,-0.00854715136145645,0.0407633906006635,0.046109340046666884,-0.020916943473390164,0.007386156767165258,-0.011353829869288247,-0.010544565699498694,-0.03385133191597281,-0.03106082454406585,-0.006820142406954418
HKK26_RS00020,0.0038547467479947443,0.008669288396813262,0.017474187807348954,0.023762741367855608,0.0669603852581388,-0.003483725905859529,0.00974626275399024,0.00836542904545803,-0.01999421787273957,-0.015192392898389815,0.024734060130967003,-0.011301605708402445,0.006246914252254027,-0.006296130790940816,-0.010050492713037526,-0.01226911203061625,0.027454542768483626,0.008827604287484813,-0.009155854162433362,-0.01137445426237437,-0.0381546303736094,-0.03243905447242162,-0.010827878089261373,-0.02286352456986274,-0.03648662292050289,-0.0016964675880141433,-0.017082764915214373,0.046024036085488815,-0.02550398568308839,-0.0014716381104786928,0.006700405893031974,-0.005570964800327366,-0.019530774141011044,-0.003738960738367383,-0.029961102946868583,0.02853577756224361
HKK26_RS00025,-0.0031085810400028955,-0.056008301576523555,-0.0075548782240432225,0.037066225906374387,-0.006899813723567468,0.005257041728578053,-0.01621109930758258,0.03701386139449544,-0.02672558323349585,-0.08772858911680206,-0.05683130335528547,-0.01991747747342773,0.03870643543316152,0.006734927042413155,0.03520824857378496,-0.010619555598518233,0.05039985941743564,0.003903506901090688,0.011749404992877513,0.015760852859491768,0.015315849723141046,0.006171697135855397,0.01492912144137369,0.03085445284025118,-0.03161806039661169,0.008450962526995927,0.017122020566433815,0.014215500258614861,0.0009779012888304318,-0.019211627506446106,-0.01844697716154202,-0.008239231737359125,0.04424938812579234,0.018766355992162337,-0.0064647847137472006,-0.0018289790800504408
HKK26_RS00030,-0.02099659304237951,-0.028815111124375594,-0.010199986132560119,-0.021210642065821027,0.013892067484859704,-0.03283114419265697,0.012052450854533167,0.009055425006242715,-0.00881690812834594,0.009273011754130865,-0.021577385178081384,-0.012874013653442663,-0.003328665347353184,0.038247816240532674,0.039329469121422725,0.0050052197924936835,-0.022640592795950553,0.02144764881372154,0.0009615232832972252,-0.005507349676402379,-0.003695353674387607,0.0023996624418406915,0.0042215529767333825,0.01409538529595467,-0.012076430780002877,-0.01154892521914,0.027106158576627806,0.01819941025306052,0.007081455042584752,-0.013003355984791408,-0.0024232125742750608,-0.0030960678854117514,-0.014378448933332285,0.0027052073243919467,0.023376990850333415,-0.0035154747269773895
HKK26_RS00035,0.004095643675518601,-0.019385840650870442,-0.019032950780575254,-0.008676830936595579,0.02301117156697249,-0.018886244990810357,-0.0025817012197083115,0.002976074609616799,0.0028578981592415763,0.017074899334275955,0.012032922168974764,-0.018868764276687718,0.10631640316061525,0.026821643030865015,0.013782887731563916,0.017855446303369375,-0.03087352310247915,0.016219849856623673,-0.0029439763888833076,0.027422594475521193,-0.0005224397475234173,0.03565372071888854,0.008588684246731737,-0.0013797804430345337,-0.007351997598178144,0.0023921203811462046,0.01327957318741942,0.0006272918227320117,-0.0001300758553012337,0.005451533674140265,-0.0069998867223440234,0.01207409959956437,0.07964127535292732,-0.0013569972326572313,0.0025328596644556933,-0.0019733476731443158
HKK26_RS00040,-0.039114762684065024,-0.012239867817101353,0.005730346232887848,-0.01604498295913705,-0.00849286523074476,-0.0050576336569267515,0.021629367650023955,-0.010115096647977937,0.004229946915135042,-0.01246402621161176,0.044339935295703334,-0.011005836278801947,-0.006613798739434577,0.011050661756325962,0.001965366978746109,0.02589750157144615,0.0125385461305014,-0.012141929501156203,0.004356307972971864,-0.00135370144398419,0.011257055932734296,-0.011099745451978869,-0.020093653760872486,-0.022428320609299786,-0.009988237866244698,-0.03775256237232618,-0.00847839753240472,0.02027501315057343,-0.016254856005251197,-0.007727729833126182,-0.007645586359223633,-0.01001397048960108,-0.007659404907604453,-0.02411216672319406,0.03155248988774826,-0.037436606165874374
HKK26_RS00045,-0.06219262350045884,-0.023112830364721906,-0.014143960614421905,0.02345008777883366,-0.0036417443117129815,0.016548762583005697,0.0006863407508913632,-0.010527597154382272,0.00022890311837865096,-0.010061996363643718,-0.007577674054778284,-0.01985250029235801,0.05231595671378887,0.009957843161043084,-0.07294894703207805,0.008186481446600967,0.07289814845080751,-0.011652602478587069,-0.013683112907480944,0.03277848052407484,0.03027077178397923,0.026159447701319137,-0.0268675127017949,0.04665532384250851,0.030339437180617844,0.0031382692945078235,-0.0008038430357895811,0.014821924421854428,-0.017434218915548118,0.018451424452228606,0.0010854065527475063,0.09913817258888166,0.005989293056912855,-0.00553953204758902,0.006254961676989228,-0.01377194920136106
HKK26_RS00050,-0.03851666355374685,-0.050568741348352965,-0.011791928158267892,0.010481314107924364,-0.008902493996614205,0.012184558371319466,0.006358526229970051,-0.010209267562952897,0.007662972002534954,0.0004431047108695274,-0.0004849646729914155,0.008336896956371487,-0.009783735403721065,0.008813632650679895,-0.02177834824638422,0.02707595897038677,0.031063211197797914,0.05372249298839501,0.002316678243849921,-0.005377831707004838,-0.022372665774099493,-0.008865125031231462,-0.013331870896971887,-0.020861199060417134,-0.0016668423344954628,0.005666049608596451,0.005555960168264008,0.03126867111868526,0.013731316584441954,-0.016846480866421338,-0.026695168262063272,-0.01929040012800131,0.02027484955217124,0.043183256337602886,0.019945515286074772,-0.0021435511504444803
