Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
HKK26_RS00005,0.01862716688754182,0.03845337847272466,0.016136407949895203,0.04291854569566752,-0.019421824994964126,0.005160818934737167,0.01010564102207875,-0.01917234233705769,-0.004863666815183232,-0.005836966419901146,-0.003826038549019091,-0.007326662244320084,-0.04774869526196362,0.003205526947919266,0.040252665236078025,0.003015776890321772,0.009001974565606783,-0.008607411832972773,0.05685253155770959,-0.007334568317541823,0.0065701786201766196,2.5023734052358283e-05,-0.006792054799462,-0.02799511320940422,0.011748438473705405,-0.010702748062248482,-0.016021083618734538,-0.004360165147224019,-0.04110976277705338,0.05678490739151176,-0.010404931550981452,0.005044030531618565,-0.0013063202889814737,-0.003008557066314808
HKK26_RS00010,0.013360208168291945,0.017156516401733213,0.02618161804446254,-0.024665006382035854,-0.0240192224344612,0.017324760252032462,0.1344425249905607,-0.0034201260289423415,0.0201198195272814,-0.01683500677046665,0.014867746925601574,0.00502262736927393,0.009809901263200112,-0.0018855096445739377,0.00946626726725925,-0.013090157524955869,-0.0014589019230676237,-0.016814311464471182,-0.014225108222469812,0.004371809873369063,-0.008708915634684006,-0.0068946665383309395,-0.011629561412122642,-0.02212566145551742,0.0034403631142061624,3.14629190193887e-05,-0.001133457516817242,0.005180407570825147,0.00434565044564846,0.017086779423219872,-0.0149834136010813,-0.009000749424718919,-0.01071396148184005,0.010057265868754876
HKK26_RS00015,-0.009268608622810967,0.03695414294479255,-0.00639028806970236,-2.240444427568399e-05,-0.006077707467863739,0.024048420496683508,0.008691597779946054,0.024994923651183214,0.02262570998810073,-0.007470358192658828,0.06238024813985502,-0.004351363798767644,0.008097577143486204,-0.03305824157240047,-0.007569437026811822,0.0036888483180579647,-0.0012920105460844258,0.006287928534733871,-0.0006849990493962303,-0.029057067698772112,-0.004704764446367507,-0.020101990894006657,-0.0034711083551543184,-0.025273275361649184,-0.02943322810192456,0.007965600311280302,0.015251639396596003,0.018023549413448883,0.03576928955747677,-0.0149052279253965,-0.0006725871601409375,0.003936530561386953,-0.05723883429861849,0.03346452203721782
HKK26_RS00020,-0.001065901531846897,0.06345730028597293,-0.0016253312463060628,-0.008919485043357463,-5.967614031541414e-05,0.05087175190997664,0.02452259243842755,0.003307940559287647,0.01066269295955035,-0.021662232938133102,-0.003553165428008147,0.006694885168317958,0.0318464547974023,-0.047903920473645015,-0.011200348383769368,0.007784645950542286,-0.004070145302819116,-0.02729701458294154,0.0013124153933879227,-0.02314878423578206,-0.00036784673321534794,-0.023908668618896324,-0.01001963106466617,0.0037183284388825756,0.0018264912792530044,0.01622210409972859,0.02513721689710171,-0.004061054206553476,0.007872344308589558,-0.02945564940885033,0.020159945574249633,-0.04219958693299341,-0.06546071171483787,0.026214351277851947
HKK26_RS00025,0.02702543879340316,-0.0037321089330841894,-6.515822534073907e-05,-0.09074343955038743,-0.013632244612141665,0.007836748148985143,0.028638774687363512,0.004333948288517475,-0.014434378471514188,0.060250380029057894,-0.00261671874743539,0.004739558218580862,0.049750429774676835,0.007505386871896745,-0.01499679428131638,-0.053676630323132385,0.013410517373647138,0.03036395180437271,0.04298810572458744,-0.007099665525674464,0.006962804395130302,-0.026063974640976078,-0.02907622149290008,0.004145125848869366,-0.0031095622405329514,-0.004685407209481797,-0.04296008629229811,0.041006253718213405,0.007998718791405842,-0.021360797637712623,-0.0021891182038388532,-0.010550202505729946,0.0023979009303300687,0.00139535713106745
HKK26_RS00030,0.00468747351993103,-0.020906786457381008,-0.017073179829674923,0.008179231493737558,-0.02438108901488661,0.016616336972354387,-0.01974408013162042,0.022149765741272778,0.016113312672118373,-0.00460887198892412,0.014556012725110335,-0.009872275335516847,-0.01796925722354094,-0.002662862411146004,0.006339736592990185,-0.024738733343769147,0.031848314816500994,0.04175209450256766,-0.005314990285866491,-0.00627910269193657,-0.034370959673953906,-0.011983369329596769,1.2591330488407652e-05,-0.005791114174473878,-0.004174704523704528,0.010797827390683332,-0.01510709629559885,0.004820958662844491,0.005837956460682818,-0.039085128105711776,0.0011533425888656777,0.007669781988914741,-0.051462892859819566,0.01716653601055434
HKK26_RS00035,0.018415071096093652,0.003591312858827563,-0.011312537706704533,0.011924763165593308,-0.0031515085765036065,0.013690389576408184,-0.017632322226744757,0.007473770976784878,-0.003048893350210498,0.09645756011239777,0.013302524040702882,0.0074345899406773365,-0.03739049233583092,0.013196333528501613,0.023889871361250585,-0.013042358158680217,0.019786458836620457,-0.0023241854497000887,0.09735573564207173,-0.005375447848388686,-0.02027474038276241,0.000616899342334533,-0.017580918322559248,0.007711627572786432,0.0034375031854423127,-0.014996052560533157,0.018730608045476705,0.001196882359725257,0.012430131655707805,-0.00941629156751015,0.027585875712145026,0.004885069438530187,-0.02666807408186859,0.03704737229852183
HKK26_RS00040,-0.001773719207691853,-0.02513801791755121,-0.004427583678918281,0.008159449842339237,-0.029995523768090688,0.015644394156655334,-0.010990552992282854,-0.005752052022920816,0.02442579814788151,-0.006917662645201856,-0.02954006244239345,-0.006270760300776345,0.01388670562945813,0.00437040942893607,0.021419798057224583,-0.012893546971409774,-0.003920257120572847,0.00623511216643919,0.0013675882253265884,-0.005752436846049197,-0.004734590351705545,-0.0002298395803868259,-0.0026640654659072145,-0.012080591818958781,-0.00687444938192165,-0.007854550471496686,0.03259991227891113,-0.03255791761869501,-0.022090283268242025,-0.009561703967468383,-0.06278748073076725,0.017629505513046404,-0.01402037797491565,0.003702735075937684
HKK26_RS00045,0.016410669489631526,-0.024966716634873345,-0.01587448801221028,-0.010973422552406593,-0.05767117597215037,-0.00035863327130365865,0.04507755056446607,-0.008320019150264465,-0.0028966358504372257,0.020760057729189773,-0.008863918101980697,0.11954901761737058,0.0902032335653027,0.03529698435947549,0.0017273576667017237,-0.02665170301309796,0.009349930257280818,-0.04586977425101873,0.04149851366438878,0.010117589131233952,0.01728437136306364,-0.00888080612895754,-0.0071222120990920715,-0.009270221740271674,0.0077147652788000405,0.004898674350038472,0.0017836311648161943,-0.023974526889754124,0.007910344241837664,-0.00497224990405801,-0.0014631846957788891,0.035950574587486434,0.011898936859343817,-0.05632888423235617
HKK26_RS00050,-0.012503318199991748,-0.024289602779494417,-0.0015457124684360177,-0.02330257236347606,-0.04185958762428837,0.02779247841431358,0.012539783946451047,0.05882847313686072,0.00692776682558837,-0.002547862607601253,0.009256046834220192,-0.035894995734505136,0.026830440641461343,-0.019789760938583537,0.02496896224425409,-0.04511437333983496,0.008375210902164792,-0.016374028690464865,-0.008273317104083577,0.0004783728155323544,0.012838465425578814,0.0030024628360791816,0.0042807875567437825,0.01187466194328192,0.002831745624870085,-0.02441010511943126,0.007234830969404552,-0.015721808703449587,0.006520849157201618,-0.002848384415983667,-0.016715187630314862,0.00719438566987638,-0.009573153851108913,0.01553605233877762
