Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
HKK26_RS00055,0.016571356526022443,0.01545289514975966,0.0008995446390442554,0.0039620584286341794,0.05805943309063998,-0.0430543880390873,0.007266024144122243,-0.02717674554518344,0.03666892884031382,-0.00514097978828481,0.03125389560219493,-0.033216411118003226,-0.03687275933290167,0.007900757349952605,0.05664112835463775,0.012741860797974671,0.002904503634619606,0.0005692093354411604,-0.011013045620854289,0.018455307316783524,0.025589818391020994,0.011337771857057907,0.011478927602443355,0.010724256080650774,-0.012852699940509575,0.010640411365090247,0.02057135407302127,-0.01914416141024452,-0.09499653656116945,-0.01129480395190808,0.008019220117025714,0.0016281820414004952,0.006661674724780209,0.005393148940402609,-0.010345342272841949,-0.0040327759858128885,0.006421378938792257,-0.002356120758116184,0.008834053365817234,0.01624110924021294,0.013008922599057967,-0.01029223408290177
HKK26_RS00060,-0.017876381363799584,-0.040486889234945145,0.008052772366032664,0.007430810755701758,-0.0459320637551128,0.019826996865706752,0.008771916474562534,0.0218209024273026,0.001116240075098342,-0.00127224049853567,-0.005007136065764044,0.0015868629504532205,-0.00530302832129309,-0.002947088635680596,0.023186625636647026,-0.03922624009444226,0.010816179041429352,-0.022828433278211255,0.006046248674490083,0.00011325500526394045,-0.007975669397888902,-0.007674539556767366,0.017949932558887167,0.03453036129294187,-0.016551616676202963,-0.009281408689552247,-0.0030991638730029146,-0.047995225507594774,-0.030809367305607106,-0.014563110133591522,0.013948114114355786,-0.0036245150608733793,-0.0304029568522176,-0.029344820509545524,-0.006266085847261611,-0.007141842738378074,-0.002794284315139989,0.03192038853617924,-0.018096815956806872,0.010012908845296488,-0.01110528716899515,0.0015485566570514252
HKK26_RS00065,0.01026118170099661,0.0009950551998734734,0.012231292851133502,-0.01375542668887518,0.014584081119424873,0.013666807219992748,-0.0025198150182883846,0.005506199021436769,0.008185040744884369,-0.0212658212647125,0.006262300851544812,-0.021587064963985304,0.002897614959188271,-0.008501084043871942,-0.0008226754894239547,0.0034813156952843436,0.36831464750049164,-0.0488383279776197,-0.0019350057703524403,0.001143190923955179,0.03323720466919439,0.0005989183204165649,-0.015185945533320025,0.005128210843164161,0.009969203450009907,-0.009965150274929035,0.0051990116818524225,0.000222881796059918,-0.00011959482322451439,0.008505872881441346,0.008589407644289278,0.013812589959483954,-0.01127651974442753,0.018388683210165836,-0.052993441622794055,-0.011150447554727081,0.012038438988189022,-0.006648264291588177,0.0036144559494775607,0.007188462279799486,0.015810164172679067,-0.0030559201526046756
HKK26_RS00070,0.015155632280242592,-0.011274541818929824,-0.004460317284608379,-0.0054637340940878,-0.0021310284520971957,0.01495747503754584,-0.01557713139504024,0.02452344644630633,0.021392681235921605,0.007645099833315991,0.005857828431032973,-0.013614886106406281,-0.006092593844357852,0.07040291519572436,0.0005339472029666009,-0.0034181430061053513,0.24859324507213806,-0.01277355718225466,-0.006222389139885934,-0.00867088573036616,0.030780498783165782,0.007127521260669078,0.006414977728329191,-0.00795411500516986,0.022381695238616817,-0.013764928533794048,0.005952737380935966,0.02351229088857287,0.0132731030786002,-0.00497701440547355,-0.0009164301357966466,-0.0008752369565028912,-0.013901062702426067,0.0062692202181170815,-0.021435667877294954,-0.004297834172387971,0.02358144086946215,-0.0018571996450638779,-0.016160921890111365,0.0004812555787877033,0.003579822298782846,-0.006956429552184781
HKK26_RS00075,0.001131473098435474,0.017754402612797572,-0.010298462911669097,-0.005305049163628851,-0.004577926452155677,-0.005777150885320549,-0.007637109405080483,0.015306801632547114,0.013754355229358433,-0.016450120524793325,0.011876422810281381,-0.022307930285494618,-0.022931636679567366,-0.0220977772119879,0.013853100772781743,0.010113976307755337,0.2503529087608894,0.000862807194040912,0.0016676966802340412,-0.014830713814192969,0.012579180225687093,0.006098337309637286,-0.013572185704816915,-0.010529059327651297,0.008927767075738481,0.011886112569236081,0.009928276592198394,-0.018799861646407387,0.004885084201008928,0.01280151857048272,-0.0064935979343644324,0.0027188806174142533,-0.005750005990940642,-0.003692695162263435,-0.03324331723048963,-0.002746576355252549,0.018079126207100595,-0.015575638114710386,0.003641952845941085,-0.0005538500919981758,0.014173736520206837,-0.031702733775385
HKK26_RS00080,-0.030222591195710517,-0.016544852247824465,0.02571083051253285,0.005288608471382807,0.00817892141126412,0.0022949793843327036,0.005613341612352627,0.01473477789060914,-0.002440918216895759,-0.01396816370480477,0.011774023279565695,-0.00035248215489069103,-0.009589337370682119,0.03216422886595827,-0.002891925321537397,-0.017565121325595335,0.06424029718405719,-0.0035205252192775783,0.0041078887105124645,0.0006060090113476736,0.01277301031481963,0.00486041555527781,-0.008628949320121385,0.0032301330172211386,-0.011771827853110074,0.015302948622848957,0.0028655372042929272,0.026386851683028224,-0.00010284955953363572,-0.0038882488095859443,-0.0005583117207525061,-0.011640790800898164,0.008694862714783032,-0.006530948744336715,-0.008286034056355744,0.007362998216368105,-0.0032441669758959766,0.014701263050368537,0.019157826910464387,-0.009771532635296563,-0.015702505805215896,0.020496059783859114
HKK26_RS00085,-0.006945026929453052,-0.04649804251570556,0.0336670925026429,-0.0042613290104818215,0.02348170543096977,0.018280840268890836,0.026843334548799586,-0.030798732270208736,0.004442705510193729,-0.029379024250241803,0.0010062406635914555,-0.0030019523170514207,-0.023906910215036416,-0.005707896505965735,0.016157656154286465,0.03323328026313948,0.0008707761954698821,0.008928278557347446,-0.0045373589949728645,-0.016263131603709645,0.044195219866931416,0.0007297919510926371,0.029936842885546718,-0.006737684179455455,0.0007604351800757778,-0.016739947690332782,0.029400284421954172,0.0063201379271064975,0.008859846690647698,0.013007938480401113,0.03812635191325047,0.014075989576503557,0.0045147415948136906,-0.03053398490073877,0.04091239102347186,-0.010281238299482031,-0.0045061060376975475,0.008810962260976296,0.006230189618805132,0.015639328064670836,-0.012072215521828267,0.01469655092717722
HKK26_RS00090,-0.00353104208382941,0.005706501544834714,0.0069959444957239025,0.024840332087925878,0.0064569044727212895,0.013276466837399565,-0.008078491736049962,0.01516205832843317,0.014070708917770064,-0.006700721871566761,0.014694007460392056,0.016460736931120816,0.006177918156059127,0.014447013304917076,0.026400104636577475,0.019395250674402714,0.023446740147986613,-0.030910273606181895,-0.016333275581057235,-0.013618227901869544,0.019863453595145,-0.013160352214897166,0.007942766198314952,-0.01001950135748763,-0.010098020794890234,0.0039284484069755385,-0.0061501609252700715,-0.015181469735880334,-0.011006962959039865,-0.0028614549263765053,-0.002560517537654958,0.01966598143507573,-0.01172966830041292,-0.017937189604218574,0.005720346512188574,0.009826408164686213,-0.003003866544471234,0.0006716701896597297,0.008644184365215721,-0.0015105655969569474,-0.008019275446592944,0.00482309508292887
HKK26_RS00095,0.0021335648311359015,-0.02659397817711095,-0.0007371063636183719,-0.005328096726871562,0.005534439383194216,0.009265043168163506,-0.0045448284018262085,0.01258306586909614,0.006497940309222278,0.003334840096237249,-0.006317510423342761,-0.02138000209008635,0.01622265927724859,-0.0024051659526930927,0.004375704674417948,-0.0034498338187609573,0.02683126853012773,-0.014347509234522096,-0.01740604820573648,-0.0014717004941130684,-0.0004902225835094943,0.013537089460503828,0.0012410688008783325,-0.005927493170887025,-0.027075851966701352,0.012188425784078723,-0.0052746327315877336,0.0006825243084944623,0.0077502707725779505,-0.0005830343823106761,0.015614539855931437,0.02049930309803021,-0.007717901212355816,-0.014953400326109036,0.0086877830268133,0.03167451694905176,-0.00033880536948428986,0.01655917346761272,-0.008736938313981592,0.01795761960706133,-0.007036502402797564,0.019367675786028108
HKK26_RS00100,0.005526992590689203,-0.017481618233042,-0.008522503952841097,0.014936657912281142,-0.002005058085782117,0.02187114638371579,0.027931883894736883,-0.011089580874648827,0.02693437144551992,-0.017143256376107946,0.00962260962053529,-0.009080294941540817,0.007083309385035267,0.0041333855345429245,-0.025816339274563917,0.009562292395349059,0.009217454883175085,-0.01664039241795337,-0.005030599659756559,0.004047695359269351,0.003019146126952774,0.002703737761131094,0.011766741523418063,0.013663674963233912,0.0010673941416506753,0.006622632418751147,-0.001615879204146687,-0.003761790809161009,0.014672299231861644,-0.009130717540054288,-0.014669627704262226,0.024195361635664187,-0.009639647521379148,0.026267132009731388,0.00542550051366617,0.0348620729889209,-0.007333915399093557,0.036290835701325214,0.0019144829753221567,0.013082879373387719,-0.019599979996538206,0.003031443864377428
HKK26_RS00105,0.01602390253346081,-0.01652614639205281,0.005889120028056262,0.012578272989234095,0.024957890681222457,0.011374267436765992,-0.004096607252257809,0.02425233384036921,0.022691263006912543,-0.0037184778798430023,0.00795753220268245,-0.007594892159336077,-0.00833378465134363,-0.007182929341249042,-0.005781721579871784,0.006704296603046553,0.013765707619520262,-0.007178017718389169,-0.019592508104651688,0.008455162825980156,0.00039938947981574865,-0.0027256463617240365,-0.00048388193137560633,-0.001472571561838067,-0.007448781782772359,-0.0007983285510392548,-0.00660906590359161,0.005567062537178523,-0.009609990929784021,0.01756899907869397,0.0013719419846325962,0.027512853117577684,0.010927508934496113,-0.01935753958046556,-0.013248292265898177,-0.0015664489329227462,0.000670187288036947,0.008043773357426965,0.010447923450386585,0.04750704918223787,-0.011517832850467813,0.0048577533760763205
HKK26_RS00110,-0.008016346825869096,-0.0006700628625937898,-0.0029497450185454618,0.012914446266927953,-0.01804476072660156,-0.019005515405023935,0.00021628974681928498,0.0030616635150122746,0.007980809756083283,-0.0034896836878784074,-0.003563138644690659,0.0038971504333438515,0.0030980864695555953,-0.0007023882290761557,-0.001296902644821375,-0.01042255750315714,0.044996150045288764,-0.021524785757883955,-0.029678058217258562,0.01512014339204745,0.009490817740877145,0.002955552510421656,0.016943632372697026,-0.017751991498382354,-0.022373254085230138,-0.02205924200846546,-0.014988756497856715,0.008913850571004352,-0.0076511423553897425,0.026620523149310637,0.000503992715813042,0.005992661104166014,5.884096266306593e-05,-0.005641598701649606,-0.013361654996525347,-0.009320116199425382,-0.010948807559410323,0.021336043064754586,-0.021206529674035725,0.03211482216318565,-0.017673170876836623,0.0022878363710806286
HKK26_RS00115,0.005538570343733552,-0.010258814981998878,0.011033284994110333,-0.05116085018312818,0.02674885563404798,-0.0007118449633324189,0.004784601664453083,-0.012145884422360944,0.011319445991750278,2.022264121724175e-05,0.008394443261082919,-0.01902049012946427,0.01536694961960636,0.008089217158797918,0.027821772829100425,0.018339186255935426,0.00869906586822723,-0.045603637854375025,-0.023766319118814452,0.02882371766037648,0.0015990447806381097,0.010313265062457137,0.010069232335157774,-0.02917920527450656,0.0029184159626738913,0.023431581594021575,-0.016992804625038486,0.01583355217988626,-0.030866596653621348,0.0034549311834660744,-0.007485900749388206,-0.01416592304337499,-0.009582293491842255,0.05509433914955425,0.005110505620377895,-0.0011180462376516487,-0.009125871863140688,0.026646048925360363,-0.013836932285177328,0.025095845393115903,-0.005221083434901729,-0.019575608298423128
HKK26_RS00120,-0.014648952977329625,0.00825637693138017,0.003756149424025128,0.014253529967930962,-0.0342288894194609,0.007242002819701575,0.001958830414175092,0.008374748716282406,0.005185192641150324,-0.0035284990907215987,-0.0014656003486084868,-0.0080854869697084,-0.017485363555092493,-0.01472189639153012,0.0037350632304927684,0.020381471337150073,0.020524748045899925,-0.0055018429819879335,-0.021796304689995116,0.004545191206192935,0.011214816705782893,-0.0021887930970964932,-0.003402656650582968,-0.0036209015034753904,-0.010788700143437637,0.00762786243062542,0.010023347476238391,0.014271458331150759,-0.029101710245388664,-0.002248427569599537,-0.0019507398204812627,0.011538918306425242,-0.0075510952299558875,0.0014181417964575034,-0.009724564908348244,-0.010034091462512225,-0.019722269492799004,0.007601884559229638,-0.012434762436192424,0.006841703766884499,0.0012554680585993862,-0.009164489199747881
HKK26_RS00125,-0.007209734570017369,-0.029499306709491187,0.013807525620947973,-0.034367565943530465,-0.06099192715703053,0.005708411479177192,-0.022762691658512555,-0.010727844926196224,0.01264818951288798,-0.009129192095211179,0.018607188685191463,-0.008832185442919926,0.02250430205180705,0.012905137844089767,-0.002775608555107447,0.02846624936677683,0.018459069663645727,-0.010878151918811894,0.01105009310677239,0.018421655677485008,0.03229140819730805,-0.004083354338167514,0.016189102687061172,-0.0017373946213043623,0.03428263049180102,0.010957217986313461,-0.0024386812236518326,-0.01051774530951642,-0.0026918123675628352,0.025740757835098823,-0.003071091087278424,-0.0004828590454356572,0.019069620653812337,-0.027594633963898482,0.004050971984596529,-0.019826282327036246,0.01182239710449357,0.0031953862188912876,-0.02571025231510494,0.011534285651212072,0.010858414007281058,0.016560762417091243
HKK26_RS00130,0.022974896431847264,-0.02356394638542087,0.05675604742269978,0.007719460366809197,-0.014963488203225364,-0.023244025640402854,-0.02572493283694022,0.021026892988066054,0.04449362993672822,-0.014366518981970429,-0.01226579905996829,0.031134884358068188,-0.001238299681672842,-0.008865913513759559,-0.015691125900320933,0.006112870555738975,0.006504819318720049,0.014411689360353395,-0.016220447926943417,0.002646652530212657,-0.02103631083007383,-0.045861083706334946,0.012887311237738518,0.014166197318870146,0.015631637686326062,-0.005598874942082302,-0.0024394427840672274,-0.0030256779138024313,-0.0035630046870605324,-0.007885223786604795,-0.006714742872546486,0.03957891498944859,-0.0022283551997116626,0.01958830192955592,0.001704896702669223,0.02863181586820502,0.0005883145670267779,-0.04509556061922322,0.009595139720606079,0.034459086264358084,-0.005666792795894622,0.03268870500573626
HKK26_RS00135,-0.010979158855782965,-0.020143549092789096,-0.0067269333144899055,0.00642795509723335,0.014140369793010319,0.003016417090129782,0.06139272962411314,-0.005481993334092449,0.01915259519256627,0.0045698320438680145,-0.0050693246992358255,-0.010098087912719265,0.007626962118592401,-0.018238942162822458,-0.0017791726803665043,0.017065322885176572,0.0014187703905763258,0.009491334871166211,0.007440889412905183,-0.005253723697785128,0.020897274573731944,-0.00422642132034319,0.008308975204293446,0.015296038786207753,-0.020212200168428503,0.014118553969366393,0.017668864334155744,0.016568962901543857,-0.008895949511747924,-0.01347327921559637,-0.0029380226077782515,0.021605930409931817,-0.01316194006017627,-0.012341199613029619,-0.008594892249019152,-0.003219716193145828,-0.007409658622786808,0.004678616770033305,0.0020030895330059263,-0.0013719352414658618,0.02107563482747258,0.001649067890818704
HKK26_RS00140,-0.026646452646601274,-0.006588533129734746,-0.004624986283479066,-0.0005812171043665345,-0.00037245274152627875,0.012121234079787838,0.010198817053731489,0.035958337737888965,0.0007280240571202939,-0.0026306562176021705,0.00369684014414398,-0.011785523181159647,0.004647770397109662,0.01618232197049243,0.02103075438198267,-0.009116202191059741,0.007341981536009107,0.019766297471972526,-0.007511072705700168,-0.002509247134576426,0.03023837016334701,-0.0057866475026381444,-0.008270602965050708,0.034165150442499195,-0.0007388468792787254,0.011505178682412241,-0.018323418824940246,-0.005475964275570946,-0.0019954661049640995,0.021533828918568334,-0.05231769753076847,-0.029368492372880417,-0.00990018909169464,0.03206729794001609,0.008454760557597646,-0.015710904262132112,-0.020162337216932016,0.021486396947418194,0.040055971626237544,0.021647699686308194,0.023050213954724542,0.02668875452856476
HKK26_RS00145,-0.004147948308740225,0.021098632712868815,-0.019007450338593024,0.0026095984045547012,0.0414394079497838,-0.015378404677059953,0.004952767539811537,0.014845616396388569,-0.01780906032389287,0.02020824580703563,0.01474558536983769,-0.006515177660483464,-0.0027966451817340527,-0.026669559257330118,-0.005681649026062662,-0.000243037470120685,0.000979987443478255,0.02343219659036262,-0.007061780940795193,-0.0010914203193361765,0.006498336391188004,0.028242005072368296,-0.0037684209320351155,-0.0006710165067371743,0.0039661599315303706,0.0013101772083762802,0.013174482694357472,0.012909461741744148,0.007391519044719371,0.012254468603466654,-0.02240132944939529,-0.014008517399876089,0.004451080058389381,0.0012304041606639492,-0.02898383902049266,-0.024649686550014233,0.00018886202354362314,0.031620161557834064,0.02204863240858555,0.020314623945107798,0.06823995290637576,0.0012369129512484558
HKK26_RS00150,0.0013420573683007734,0.0878872876592479,-0.013778468306389137,0.0037670284626724936,0.013251831691854562,0.01756034557708032,-0.00012202770967208077,0.01949291599005408,-0.009981744585745767,-0.0005924728511811195,0.008023939789039066,0.0011649834362340605,-0.0071713224865278605,0.00038956018377317783,-0.023960802294208744,-0.012239898977415899,0.001323534582508935,-0.016275144266511457,-0.010817787513658552,0.0008416943193635027,0.02305036363444869,-0.01314597250506126,0.008860028235655683,-0.002721659537916084,0.005890574086596717,-0.007983214005289927,-0.007590066112857187,-0.008572592270056315,0.029161655934350234,0.0266105461859673,-0.0166981791420025,0.007459392366173351,0.0040874886175384624,0.08495866236394581,0.005689380470275589,-0.0033075283908949337,-0.016171626810303527,0.005588870553258383,0.01837187057104684,0.04584878293194413,0.07797466231278467,0.0010418330671185495
HKK26_RS00155,0.03286265775112782,-0.012579080048387072,0.0018208389571551483,0.00931177710511879,-0.015357409120406295,-0.039029655233149455,-0.0010823698565907954,-0.013454268349648604,0.016989652584168173,0.0029750662398006357,-0.014943866745143954,0.03159339144683944,-0.00407363623222291,-0.021111856784158105,0.012846993277655651,0.03688529139486302,0.0007521077019235461,-0.0031955769669140743,0.020017147590894905,-0.019149038672119346,0.03772110579768226,-0.021342745162507816,0.011244609110976314,0.04804745114127138,-0.019178409394011272,0.01737301527500006,0.03535632199663863,-0.07938484095870268,-0.0300967414650181,0.07567338487935663,-0.030512493789965896,-0.0024847642838031645,0.02171283761070936,-0.007794336767068211,-0.005771478005924221,-0.08617630412669025,-0.004554238383657511,0.03685846475945363,-0.024528957422681418,-0.005582819122240585,0.038167078888138174,-0.006730646198381868
HKK26_RS00160,-0.0008858072997914341,0.0022448292354874445,0.015486755843041093,0.2104907119679572,-0.0001875343152003062,0.047761958676493806,-0.024100626550655178,0.02355176921697228,0.010121327846584876,0.01941357550049475,-0.010257495147747016,0.02073432534902145,-0.04537816182430999,0.0014735888348880672,-0.0026246380379132896,-0.0038380257998035417,-0.0004980950640330552,-0.01622589592615311,-0.03449603898913022,-0.01508687579206044,-0.017471009249237706,0.00489974951431244,0.05147658292886201,-0.03378037514355009,-0.005069120864117136,0.049589616716298676,-0.019859095625485906,-0.024515502747278855,-0.018511054235613795,-0.023480382030825177,0.03244970583773883,-0.017061196341208555,-0.03631914350224353,-0.025633104386325174,0.013483529588671496,0.03491542074007125,-0.00421490112544751,0.0011408022410521797,-0.019386621799116776,-0.04321198748711518,0.007596122882654837,-0.008551896847338638
HKK26_RS00165,0.0048726964942799105,0.05598521685427882,-0.0024394814862331296,0.035699362684010465,-0.010854071465080332,0.0006803449385291512,0.06294649918069248,0.011433611044222998,0.03574121993087551,-0.0005249057669917695,-0.026509373373431847,-0.010064649325466768,0.04586580883568637,0.007869519293524502,0.035505548820021444,0.02331814519422979,0.027858548441367304,-0.0067216543761524136,0.008240265257838674,-0.016022855746028245,-0.008580838925282823,-0.016155587468815975,0.0043133422667541894,0.019728502050755378,-0.01114358959090751,0.01302073503797701,0.0014161874514753937,-0.04380715192370993,0.07147682967477118,0.018086966412249134,0.00014834801392425302,-0.009721267912335331,-0.07223093223906187,-0.014944336719869784,0.012079780993282987,0.02303896166843463,0.013633270352113612,0.028008896180984618,-0.0009960707859784541,0.011393658413443865,-0.014262159767805873,-0.054238547599011956
