Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
HKK26_RS00005,0.0309478594466641,0.04090943438544065,0.004929004510151257,0.005815224743290888,0.018538090695567607,-0.019399303725283406,-0.0041619561055151804,-0.058243951676663526,0.01255606866893337,0.009383022985861106,0.013300185886110783,0.02825319242018784,0.006973876643966894,0.004809740510984816,0.017629822588075356,0.03967992058468082,-0.0034367990588672548,0.051473885372615824,0.07287929569759237,-0.02556212542210245,-0.0057191735170851465,-0.014577772141458476,0.016009306570308038,0.005044940724621433,-0.03742098600806743,-0.019186945969285253,-0.005478790830872046,0.008653198756521235,0.014288710230165367,0.012951111956022892,-0.006689639094919124,0.005054016062114264,-0.04312135913129803,-0.06495497549606272,0.006490895567494194,-0.019611459786907794,0.0035234021328902996,0.0011952645222916899,-0.008893244740512682,0.012430513237769154,-0.0012906143188596338,-0.00040886470337035186,0.04373269097736496,-0.009256847845800713,0.00178092171548721,-0.022597465661764647,0.03358487011457361,0.015331995797037116,-0.005543291954347122,0.031345119938328954,0.002174019550630108,0.06978923937250744,-0.04246999312670503,-0.011739469883422443,0.015162182460623407,-0.0002424369801248614,0.01962991135914771
HKK26_RS00010,0.016548090105800453,-0.020618766612859427,-0.025286468939668315,-0.019479515159277462,0.009181910968112635,0.007665486187948195,-0.0006192087934535879,-0.014997014780873652,0.01795408543893193,-0.0006641284185498882,0.007101256781785036,0.0011353238328466262,0.0033633103547730313,0.05552534472520985,-0.017936792451967224,0.017768424633772414,-0.01028350280344113,-0.0019797248664321886,0.001247054660141708,0.010088262697484349,-0.003054369719498815,-0.02223226892387177,0.021555351998986078,0.007691311174509413,0.00535989197036043,-0.0008452801235637955,0.0047876830958585945,-0.014694188707875205,-0.030014557588798455,-0.008572982070963015,-0.02133941975481587,-0.0463004755521818,-0.03459092076900267,-0.021759896678966707,0.031047744435166176,-0.05437676810233757,-0.00238441362399299,0.017664719830085825,0.16870677366680945,-0.004856770111559908,-0.007936398753446783,0.02215949075614356,0.009680965173403635,0.001452279456248266,-0.009430581134158386,0.016879406032198604,-0.00838531111058944,-0.008701354653414659,-0.016622904348485533,-0.002408658152128724,-0.01293622278433028,0.004276196934796332,-0.0008080022911208497,0.018914439984235646,-0.006723905258322784,0.004667810909919095,-0.015331609908954795
HKK26_RS00015,0.022580659475540527,-0.02681794881932493,0.0050891222677791,-0.020353319381711837,0.007009674413548852,0.006574410794361047,0.045940212645368426,0.00012690997898282338,0.08399893388642958,0.004134921559621342,-0.0009334140640562425,0.005384929099540845,0.010155215880911958,-0.0032288433449293766,-0.041213373121196814,-0.01566594886548278,-0.007391712925660851,-0.027343024420672168,-0.0021607440299219413,-0.0016984825560083807,-0.0040559688206273144,-0.011212639357723996,0.020344691965086946,0.017991500595595736,-0.00813717008176268,-0.017855528834915632,0.014861875069870245,-0.04832597784404457,-0.00715833943150183,-0.018409436688275667,0.008187405731105499,-0.025564274661710254,0.006408494639537879,-0.000631051563723376,0.0027926852697300456,-0.005110514932384235,0.008984060263662379,-0.013363905221845596,-0.003092564207684426,-0.013220609437638711,0.0036551088959810274,0.011905944230553111,0.001872112911420236,0.006524193484347705,-0.000999770753397789,-0.016368261874457606,0.06957994718290127,-0.009921291441007583,0.007155015758908587,0.003948070594259196,-0.0196709090739254,-0.006488828211021315,-0.011457243671733688,-0.019992825266418948,0.016648865185074028,0.019437360810369474,0.011835206569891168
HKK26_RS00020,0.003778174730118874,-0.02039536824823091,-0.0042758422879339555,-0.007176834297258107,-0.012781131089717115,-0.003353680343916742,0.06255997973434452,-0.006850881884463622,0.07727500288094018,-0.007185630491627704,-0.012455516693169492,0.021701714677742547,-0.01671079994504161,-0.008924755181627268,0.003985225293264537,0.01643584178483669,0.0005473402630901363,-0.0011828799584462325,0.004136576429199531,-0.025684099241680983,0.005234445501930275,-0.0009292940607128347,-0.017202400765654036,0.03830362001333859,-0.004684846569501908,0.0026822165480575675,0.014016728307462565,-0.06447336749386921,0.017151716590581106,-0.016340783280747593,-0.014542515281031452,-0.003181011942796104,-0.02189713183235449,-0.0023444684805282146,0.0018919764821760212,-0.011242951313918658,-0.014902284840296837,-0.02172849503267352,0.022364122605586834,0.017190599237790333,0.001495444049700501,-0.0005144610360022278,-0.0122951044467538,0.012249144045999643,0.005009769372039072,-0.0273724697326312,-0.017973449457424115,0.008399558972234863,0.007832653238732659,0.00700534060487398,-0.020688068138158062,-0.032933440130875985,0.0034863302264363837,-0.007028621468016904,-0.01226218216349158,0.03653616382231961,0.02024007026777613
HKK26_RS00025,0.006557674282084167,-0.07090220654700011,-0.013844989185442613,0.017830694689332436,-0.01972758475246643,-0.07164258137468554,0.05584260478570881,0.02762532473767822,0.0019016440056202988,0.08526796591752492,0.003968676245669145,-0.032009604365514435,-0.02494184656281671,0.042414952852379464,0.0231865676537124,0.0012232078266520246,0.009417183743159975,-0.08083870537608823,0.03137837605522751,0.003139591569426548,-0.03595742943165278,-0.03289411852624474,-0.03391485961831616,-0.003571525356973928,0.009782847798699706,-0.006803979755894958,-0.010983984427005038,0.01016108806821105,-0.020947854456162172,0.031184021133893045,0.04117766938740204,0.04755602393853588,0.009628027895108741,-0.013190948832127626,-0.0005452444356960185,-0.020246354383166593,0.010352804989984999,-0.0045163172738481834,0.011638870791369008,0.005406746630947017,-0.0011283350033062158,0.0538179753283742,-0.02083645911487389,-0.003095996808130195,0.023257650040581234,0.002055025026654021,0.0052294412500588664,-0.010838098966752406,-0.04018873356204848,0.023961651369839507,-0.03075847460072975,-0.009727053518986303,0.04328436591919837,0.00950182418144699,-0.017480376163823873,-0.008060352060479338,-0.001773959169469677
HKK26_RS00030,-0.012667504080388742,0.0023144197630222464,-0.01913962334691169,0.01646719972222425,-0.02606808774660445,-5.65166820898713e-05,0.04953981435101698,-0.0015836507771831067,0.019906285552644044,0.01613913447535544,-0.017775468485941907,-0.00159254784291333,-0.0059371936032210255,0.007724034545497414,-0.0017668244181827499,0.005647704054538536,-0.023633796285342245,-0.011833260069408295,-0.013462381999818671,0.010496158701182375,0.00358868718590307,0.018808554168103512,0.005198425358066268,0.0015419099945728867,0.008686344419069233,-0.018544254243839105,-0.01516143841354535,-0.022911571499409582,0.0008982767630356704,0.004256924223927933,-0.0005121289539838817,-0.005422714784867986,-0.006513516661261825,-0.018851510974153225,0.014374731680804926,0.010301831795544288,0.017589946005801296,-0.00935189160365252,-0.025542357449848882,0.0007588908839673277,0.006337168783706213,-0.008964709327608783,0.007033035876789342,0.013727783386999464,0.025434290894984734,0.01812874258165915,-0.02003176225784758,-0.0163499823499428,-0.026206962306810553,0.04927038789605312,-0.0036508273409706637,0.03368097033943661,-0.023209604882426564,-0.034231778923824605,0.03138695375091742,0.03129255414878077,0.0278283393873039
HKK26_RS00035,0.0001768016767020728,0.016483555337404615,-0.009554823373028863,0.026458959765753746,0.016756616061896375,-0.021386217073849294,0.021882411349417853,-0.024908430607208265,0.014339798453514683,-0.009395027125727555,0.011548163563751306,0.013094128249649829,-0.014912611333295923,0.0015067666589188733,0.008528265495874713,0.001078895087399105,-0.022414272561367552,-0.008095481690110977,0.09836442627094474,-0.01374242969193013,-0.009309361768242786,0.008844189920838148,-0.004197609627916946,-0.003904353796764617,0.02780643040323237,-0.021519632954053184,-0.006764360552080473,-0.019505704305111865,-0.006906184534024172,-0.011122151075398707,0.04957925182254865,-0.03634194337382599,0.006197738078010847,-0.0043031989688502885,0.03112401900952244,0.0415631628765973,0.015980868240452868,0.0010994199907915932,0.007039721161502374,-0.009407097928007221,0.007832976304946457,0.10430738945719703,0.01799790739940914,0.012459098475013168,-0.00836652053985871,0.02128946050920621,0.012353622737407716,-0.015024583642583862,-0.0004958096071541347,-0.020605976276224496,0.01765647450771566,0.007420952043038606,0.00550533766389935,0.01671365096635668,0.00047879179725698976,0.025188500933172,0.022498151717242745
HKK26_RS00040,0.015379340946258091,0.0011722810773907126,0.05675581569266609,-0.008409887617549894,-0.03534770253468829,-0.03565812939181632,-0.013094373767531283,0.015462286417929043,-0.0030891728722190993,-0.0020720914136249644,-0.0028639157795548494,-0.011420696281721356,0.04167096421472575,0.00602488377730693,-0.015555561216836334,-0.02274307986768389,-0.0009718868786088316,0.008480904328699506,0.001580768498020611,0.0012722890121894357,-0.016907809325650468,-0.025426445701919306,-0.0034605183076350204,0.0021265615671058817,0.002282536083918405,0.0024637614971714174,0.021945745944888576,-0.007705976928359648,0.02127100178086634,-0.006305531044530903,-0.02202795981202766,0.015429405311773897,-0.007006204077569067,-0.0006724192585751058,0.026662043223064553,0.010389655260825565,0.004883394618737023,0.0014045779402165463,-0.007137703059835061,-0.01659530565001858,0.00593412453351191,-0.025161875937382016,0.018480333223411083,-0.022676412367406695,0.025570053012245728,-0.004607145522306803,-0.014578874156048362,0.022908495820420007,-0.004550653641945488,0.02224002034709578,-0.0020055928523968272,-0.00017285431601833545,-0.021656385915523282,-0.0042465085811848055,0.008206742022443885,0.03145845576139448,-0.012837609252137203
HKK26_RS00045,0.010619975309898926,-0.002698924792494761,-0.020327559742190852,0.0040482144040432004,-0.021700639059035267,0.08226616792750356,-0.03017748535663124,-0.01423285066650515,-0.006153695018470605,0.026579097207981118,0.02202881182388723,-0.029941936413925015,0.004990543026623947,-0.010351858746148251,-0.030002832913452765,-0.021130386573793177,0.011412691544097263,0.004147207707779466,0.03056394984437829,-0.01183109216076667,0.003749904203609108,-0.05222919516514603,0.028156551877337826,0.0014909695254796923,-0.0024584963655630496,-0.005378855770747732,-0.030468270681957507,0.010889700426668607,0.007124673286705517,0.02326540780873619,0.5407773678518829,-0.00923333336928184,-0.022805789416151852,-0.01524262458484915,0.009338592487710087,-0.019571419027253286,0.0032069124108301227,0.005952461063524836,0.012832362137912216,-0.011992578828932041,-0.009630807957821907,0.0004001353018279343,0.021829930783245653,0.00021686891876137476,-0.007379607474082962,-0.021206216396237543,-0.0186429981673991,-0.013382644181293552,-0.009958130990344278,-0.003631866244111138,0.06780307398684993,0.006202704412338588,0.012872368367864012,0.005561707785992019,-0.002906626999064288,0.025122183111873295,0.0198359002517067
HKK26_RS00050,-0.006240454196993001,0.003648291912353377,-0.0010370387423855481,0.008051556463430816,0.021396410506300853,0.04721360603314666,0.013646751560186804,0.01987024520712735,0.002548977953418018,0.006868137449438457,0.010915783076524703,0.004880718876117635,0.008028835313930706,0.0012721373531869211,0.03631203184787744,-0.0017080904148611816,0.010768588692243902,-0.00048741401068766503,-0.010405879573878667,0.015536120531761404,-0.03181003686658333,-0.01673932551760949,0.004296723179564633,0.021917467495736816,-0.005904474599564757,0.021732399507047407,0.009930426396130551,-0.028405729909759442,-0.02839592907218557,-0.009813077419235662,0.011095842648133394,-0.00678601356915567,-0.015653430642587396,-0.032016633247041695,0.011792000703319611,0.04018964406784246,-0.002466768183214054,-0.019804470641263627,0.0009022230426260044,-0.023386350828410788,0.007970693848416623,-0.00139958349327791,0.026988525060202825,0.023699441642533237,0.02222396549783968,-0.03466097346831999,0.02675917130670364,-0.012359533115480497,-0.03795275221368781,0.010705357673735913,-0.019866597868859658,-0.01566124817653842,-0.013110302077270881,-0.016303329516278373,0.04216193105850042,0.02500318317087448,-0.002014197774605466
