Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
HKK26_RS00005,-2.057435592131304e-05,0.00782216581970184,0.018650566484547708,-0.008811193758004135,0.005011443907060955,-0.00021485569714254266,-0.015269035355968394,0.03354179033940266,0.01859406322138414,0.008855859580181404,0.066150768034843,0.014735511080818222,0.0110705864312604,0.025396838022163856,0.0008333049405332378,-0.02654013260480534,0.011665840672034357,-0.012998466472598528,-0.008265549223864525,0.022613149897400563,-0.002815977452303056,-0.029409407526306056,-0.021291395008010694,-0.009618889536674833,-0.0031312503385274486,-0.029934417685447426,0.026057718594940216,0.03896277686582898,-0.00934122244476792,0.024436563308701136,-0.0029238606135231714,-0.01975368328859242,0.019782860681156783,0.00682717023646989,-0.04127313786804868,-1.1580174351065785e-05,-0.03739767367906248
HKK26_RS00010,0.02240767294573439,0.008786198668655777,-0.015278174113853576,-0.04191155271768556,0.03519867727289376,-0.011208658220863352,-0.00990711028136831,0.029401412492759862,0.009757749758695582,0.0034653537517206645,0.0019609685841727098,0.13586578930129495,0.024054392311115794,-0.016597385928457716,-0.0019562826388478467,0.01088426130336717,0.003144365639245899,0.016163637953224997,-0.00567483164380804,-0.005244079578439416,0.007041304832070063,-0.026464486389054204,-0.012271752845499879,0.009766225419883699,0.02355162438226534,-0.023636525242634553,0.002003189263993593,0.01720093242050809,-0.006377561191521595,-0.028119975797660398,0.009254594129743929,0.007825089294896241,0.006374734801248316,0.024337801883975954,-0.003170787906889455,-0.025747842509110604,-0.01960318594383091
HKK26_RS00015,-0.014072860186636163,0.012343930427526786,0.0016374140087697226,-0.0037639638862725614,-0.018651048098531676,-0.0014190503874767053,-0.024938413679970593,-0.011014545159924933,-0.027362664566280163,-0.03165223910490198,-0.004232316155251186,0.007861960453775562,0.0003027795994625399,-0.013306836445931761,-0.027307489578326384,-0.004098944929870993,-0.006577919252365042,0.023820816603932912,0.056212248967383166,-0.008080665732000183,-0.0027999396988011346,-0.027180190753795803,-0.024023680486901563,-0.004779510295604187,0.013955320504415135,-0.0026974802000631097,0.0014281931338366992,0.003151815641153555,0.004055132300659871,0.010159251272615284,0.03926466925337649,0.04339232849266456,-0.029240401006643293,-0.004368788453198492,0.004822258472417328,-0.006043923912754373,0.03326505516346797
HKK26_RS00020,0.016699439513155657,-0.009330578805238857,-0.002717961700679524,-0.02286132111606422,0.0010395612567661774,-0.0011647081964167515,-0.009665362740515576,-0.011846944250426457,-0.011507972192310402,-0.0016783504624534502,0.00891114092813879,0.025036303681143367,0.00786386343449168,-0.016082357220477336,-0.02042885387562784,0.0106633446894357,-0.01105624434264842,-0.011273315774112771,0.058607636272654626,-0.007916222342061652,-0.010923095456045973,0.02692760729467398,-0.015910738189175034,0.017108971271568577,0.0031553775504809434,-0.004052505646619526,0.009653787576001717,0.0066513989428309515,0.007407285198727374,-0.0015023173953028054,-0.004089771210668614,0.08890115865133705,-0.022118380567567125,0.0035661815436027634,0.005741790997646301,-0.004755938913307042,-0.018208723900721924
HKK26_RS00025,-0.07246265824542515,0.0007874040069245778,-0.0022593765237815563,0.020833116947726434,-0.028258854701590334,-0.0015956734134680794,0.0024327256944861515,-0.0440690385461485,-0.012324113515495816,-0.032149035246266285,0.019064734318032545,-0.009178431438967816,-0.026810907436698603,-0.008240813866869192,0.016676514269387214,0.020155902950455468,-0.040799470249491446,0.011695259604306807,0.004092193897794238,0.020259363279915767,0.003948710895253672,0.0013333835802438283,-0.01604454817991813,0.0051418462025548985,-0.02453675004776044,-0.019831946603383242,0.0012698635545542664,0.03323367419720701,-0.0030543959689590307,0.021908497946699683,0.03062480864516622,0.014877251489102069,-0.026835429303750543,-0.015830764108275518,-0.01549427306870373,-0.05882666219617962,-0.0001610503582074277
HKK26_RS00030,-0.0010970702669505703,0.015174216325852915,-0.03435764213591722,0.0033304350022008472,0.0076623293447180526,-0.013103817876183562,-0.00889264638648794,0.006004935313703048,-0.002855265452839623,0.001266272023511513,0.00241650829146089,-0.0070774450114652184,-0.01921973732022609,0.012376399547159647,-0.003710538994207581,-0.009618824224377579,-0.005675397965070467,0.024505916276286205,0.0003393983671777194,0.00864562770745308,0.014020069884506,-0.0014720950222430222,-0.009428035049672922,-0.011213612638095807,-0.014475425154659629,-0.00821675972491594,-0.0030412387603131054,0.007069605467247211,0.003987931350748984,0.0189769912661938,0.006101303735757419,0.00826929389814155,-0.011028734099985267,-0.007086956874474256,0.005598493247183288,0.007179395943542614,0.0022697995867823175
HKK26_RS00035,-0.0454512667632212,0.0199147160505673,-0.013940746588546656,0.0059433520385810505,0.007241052840613243,-0.016975233737200553,-0.0017623087914328246,0.013550733154253505,-0.007821159761815563,0.01399324071703085,0.10620494305469565,-0.01589251532871253,0.017731247992983333,-0.027129975836907735,-0.004326058125464516,0.05804143932004532,-0.016691941653372473,-0.003517691612240432,0.011558834547702939,0.023192002116538827,0.016793039821075127,0.007209541662841709,0.003614714523652462,0.0024415823723465345,-0.01579978242869014,-0.007194694170292596,-0.009150643753837314,0.019659033872023567,-0.00017502611987998314,0.007729892465025168,-0.00850154209662639,0.0010209629679604358,-0.008579985040315298,-0.02902106405965935,0.014234936768611884,0.037107152965736724,0.008255337733767697
HKK26_RS00040,-0.01227007860203249,0.020804013984843814,-0.006130449012062244,0.011950330528813861,-0.0036020892683266,2.8244914370301056e-05,-0.030250436824423584,0.009048193854120076,-0.0016028994709113191,0.010397053740800423,-0.010142678105956968,-0.003836551950949563,0.038436628726998684,0.004442075447587393,0.00469812223058584,-0.004421905003192306,0.010287119063531936,-0.00822514695781933,-0.05722591272077041,0.00350594239822119,-0.026017560848422758,-0.018428123401120725,-0.009396051413568633,-0.009029038289154967,-0.0011287987046158983,-0.026684090830768215,-0.003074523058286335,-0.0014535930363335245,-0.012554038765811348,0.009139106494318512,0.013911367178814407,0.03413080593058163,-0.01175320534792112,0.03153459898979271,0.0017209610214186193,-0.057096881016920065,-0.004541531785506217
HKK26_RS00045,-0.005992479351794989,0.013081961867913416,-0.019020115217904685,0.011796986203772834,-0.038422031487092195,-0.004723967308268931,-0.00954331934982776,0.035225955552731746,-0.031173955026486927,0.012646908223701556,0.06925218918295008,0.014984578629106097,0.020122469617082563,-0.008247929480075269,0.05408728839038913,0.0056731662213045,0.00011717243079377033,-0.06412000332272899,0.0028887490114230447,0.01273503492573867,0.010742668760025808,-0.02664416097367067,-0.030250383095738017,0.02947093946615666,0.0004455116689099322,-0.013798164983893302,0.004667857466308776,0.028608899109256715,-0.03046031016979897,-0.008585050549019958,0.0033127382719916345,-0.01576537678478047,-0.020997173699644923,0.05295226142471372,-0.008664497166944488,-0.015004811063676949,-0.004026647538955777
HKK26_RS00050,0.005256575761874417,0.0428078107487699,-0.012293440775333444,-0.006437169403324112,0.040691395160677185,0.004458151356647299,-0.003279645113803205,0.0063512443790132754,0.029268919443941038,-0.017157875859566067,-0.012812029697759363,-0.0026072509788710903,0.01097593220468273,-0.023130311370683845,-0.009841777181278561,-0.0003624568422564678,0.00015820501286752852,-0.028048967060087655,-0.024063091122760366,0.02998034275452513,-0.03619014971617357,-0.004564289547096384,-0.010671084432664188,-0.014774749387915483,0.008325856757723751,-0.02101361858631461,0.0016135243129459047,-0.006160762200711276,0.02348719193212546,-0.008643758635680154,0.009307290808855524,0.03490166504096513,0.0077812241561556455,0.03824992357579621,0.011291734026179737,-0.029993157048032112,-0.0015318682172450239
