Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
HKK26_RS00055,0.012654105310332347,0.0259996712402385,0.008681972620400779,0.0374024928351995,-0.0049444817995629615,0.024067251999543807,0.0007041281793404685,0.0026625004993994605,-0.004227025082047436,-0.008068287655759092,0.01037838815260027,-0.05252227404994204,-0.007514618304042283,0.02355898561190117,-0.006555445211798121,0.008958817998864237,0.005133584363744923,0.0036550165378397303,0.005517341704249949,-0.02596521255925637,-0.0008884819308182403,-0.036806382112023105,-0.01434667962265203,-0.019996672828739067,0.005690934232755764,-0.01462936622666152,-0.006706702931691533,0.013566033194864446,-0.0002342520352385606,-0.021141866832544837,-0.044808863536229954,0.016984555574684344,0.019165647949578177,-0.012452725816048714,0.011020799420108762,0.0327339274863691,-0.03498792967351017,-0.00889728382076428
HKK26_RS00060,-0.00044708380567592813,-0.005451567252107684,0.021129070181642486,0.025154499186659733,0.001261507020803556,-0.0033666863036158914,0.03309132921890015,-0.005047348925318791,-0.019349505543487817,-0.005222390719873488,-0.0025962485414000205,0.023903945066764836,-0.007905260069786023,-0.006022188154216619,-0.002583024193614572,0.0024875839408909904,0.023499234202755466,0.0016965394675913016,0.0006562827330957632,-0.010682335742430849,-0.006214774224928454,0.009758026438487668,-0.01807887907269776,-0.018882548690885504,0.000803880810990517,0.020266713725536786,-0.0027929673997784594,0.038747603802375796,-0.0019463637842145171,-0.012984157418899982,-0.005930160374569628,-0.041081620779786734,0.029749515853470326,-0.02928742998440776,-0.0004021736163512903,-0.0481752420190859,0.02812660364368272,0.035037342933811395
HKK26_RS00065,0.004036949531636212,-0.003827937143045121,-0.02984850075963135,0.05057771054657119,-0.012751136923849184,-0.01577480529902432,-0.02731434608971625,0.014041863960958698,0.0011496190169666422,-0.08300852520648665,0.040878990001016385,0.002585564349732827,-0.022279830684140887,-0.016710166856453667,-0.0011780925427888672,0.31471711204761094,0.0051799703831870245,0.04420894651448266,-0.024055425149243373,0.0026561600270074244,-0.002726580953486456,0.010118545676285735,-0.025248077739086085,0.004939771480607723,0.018934333097873915,0.00899221388733051,0.008569190419570483,0.017657577858122442,0.015528612353933992,-0.009689694546213724,-0.0007417722934352036,0.023843300383240073,-0.0032268815942808073,-0.0073125053945373155,-0.009917438499410035,-0.03904940175835429,0.010679413632297552,0.01534300488505711
HKK26_RS00070,0.0046344983386140595,0.002631612210281775,-0.018447913607900646,0.037261073452517356,-0.008009126138744948,0.0005365010256436408,-0.0011755450766034248,-0.0034978600595799597,0.0016460662524859372,-0.0549908721751496,-0.005365284269427366,0.007342791353171524,-0.016239394589144574,-0.008527325788200944,-0.0008360085100365326,0.22284788701074212,-0.007473502184181073,0.017611376016815138,0.010102454252393334,0.019773332762837933,-0.004326334460156922,0.0037229844341030967,-0.020406425203379385,-0.016739499596089547,0.006425292266024898,0.021372925147214027,0.014122013133923122,0.00017655766625273482,0.01673505753645643,-0.002293540490928423,0.018791449476640142,0.007057104485611029,-0.01710419603573378,0.009496973181621333,-0.009004980320879487,0.013054627085135252,0.013818990952429744,-0.0086529272522419
HKK26_RS00075,-2.756277977244214e-05,-0.017262115717095166,-0.011602658212619741,0.024347790220203284,0.013163040377681099,-0.022459878103214814,-0.007185679311718936,0.011698920917472084,-0.015576576525573036,-0.029568062764337318,0.00017389526554064126,-0.0035515120290464173,-0.0019062535482994635,-0.017044751497819668,0.0012668106592148007,0.21684778192341111,0.015506272658271467,0.0019201794455244387,-0.012625758255925955,-0.009496907252498384,0.008371868997043374,0.0065960245067923536,0.0011561521928706712,0.003601568419456402,-0.008455004551345546,-0.002854620866405572,0.007121133290030798,-0.00505479366049466,0.0005055602838076646,-0.006420123568767924,-0.009035308275396146,-0.024281528789828505,0.015865833953638768,-0.010099841249813423,-0.009142524909743354,-0.0012023063950746262,0.01177694770017666,0.004156795080845439
HKK26_RS00080,-0.007116973569513506,-0.0038157768945609287,0.002278331887387807,0.02047432315912455,0.011477313485949244,0.02243190505997263,-0.03011477456057897,-0.015316696916932153,0.0014932355452112788,-0.01896698726041622,-0.0031604769442545,-0.008062243217043918,0.017068564573205318,0.029297502889785138,0.008731066992753583,0.06924740197428192,0.0038551025171163393,-0.018734660864783294,-0.006209175479701072,-0.016036357808954956,0.031734328675486555,0.0013163877195790541,-0.014809623091146836,0.006439953041991217,0.02737367025572864,-0.0012827273490840967,-0.0015980796477060757,-0.012926487431812688,-0.030803059266503875,0.016458592936466575,-0.009292142816011414,-0.010357114107829366,-0.01727584060264304,-2.845048861591542e-05,0.025663638830914038,0.00372495895413604,-0.03232436936228088,0.002196441630637905
HKK26_RS00085,0.008513190560939738,0.013533141339227976,-0.02449800879932778,0.031325809265487135,-0.007458241355823243,0.016503219456033353,0.037798664500051794,-0.021627147662911368,0.0008282392466618595,0.0046208670909759445,-0.0007535853771260957,-0.022090968383120385,0.004518306456149003,0.0025948165330209444,-0.0026886621388670217,0.03224314594068761,-0.03898973154727586,-0.0020339949473948678,0.03276015687332774,0.012030535308987386,-0.025073986786027062,0.007780064510033007,-0.004443108172125681,-0.006064581952053905,0.023734864925362784,0.017039620388285274,0.004309971653939756,0.02215654247695856,-0.008645307327825763,0.0030869417782760857,-0.026197105289585233,0.03120220486434345,0.004707800966399539,0.004910683751683731,0.012809572438425442,-0.031564680084774345,-0.0033545386241874637,-0.00977745012476245
HKK26_RS00090,0.013305816339807043,-0.0011209297406079863,0.0029790729038101952,0.02360460849137888,0.00720196269766004,-0.00023366948931424463,0.010685860126222033,-0.009723899099207664,-0.017446289343146758,0.012552822133531023,-0.00706873469424888,-0.0002493975628205528,-0.0037749898281250267,-0.010502879150668654,0.0029092667613677143,0.007403806462627012,-0.02281547164902182,0.00441917817695099,0.00688894929176355,-0.008583735146320026,0.013300278003967478,0.0136871731105373,-0.017625451357478977,-0.0173757753008976,0.0165305532015742,-0.001418073299196447,-0.0037524062413548664,0.006590973549118063,0.004801579417492619,0.0010809079663313096,-0.02034012883031086,0.01644492184144497,0.027765016385134837,-0.0008460218710717552,-0.005306048863763203,-0.01636590367082242,0.010143057702422643,0.01709929224785934
HKK26_RS00095,-0.01326116519495185,0.0014278136457325844,0.0067916815697455345,0.00033158201504490827,0.005264250543029293,-0.012953758552415531,-0.014517207209880425,-0.008677471208533941,-0.00030683289828120576,0.008656430891457567,-0.00562736010438817,-0.004385648551706114,0.004575599289571966,-0.01086668567875074,0.0037859329400216006,0.02877312514294572,-0.01389221902026682,0.010642617094919293,0.004747791415594187,-0.01687272315277443,0.006777569572162752,0.011066537675388215,-0.02481890421119776,-0.033089365532886286,0.0216100889550933,-0.007288689893722104,-0.0003779665953191798,0.022916618713311628,0.008789961744160218,-0.027130819489216442,-0.007905309689460027,0.025147224260753345,0.020035456207938483,0.030721514779221325,-0.0130580790839595,-0.011846779918123844,0.007718896717515766,0.022968574450745884
HKK26_RS00100,-0.0011563428007477427,-0.010648013975279454,0.01037341466029516,0.010038733510002012,0.021929421690324302,-0.00918732723759581,-0.030892034191707957,-0.025455061435453796,-0.021515603505364522,0.011859968552927909,-0.0008399114133657743,-0.0008305947870940029,-0.007817228161226196,-0.010544647866618864,0.00754627182253844,0.0016304911632299625,-0.00585990170008653,0.018137358148539912,-0.0007649766666384137,-0.00022061579437155095,-0.006966847335517753,0.02543455170747848,-0.015969480265038218,-0.01963350666746044,-0.003719543659671439,-0.004174438183221361,-0.014199713464126065,-0.007267459571599902,0.017125849727365382,-0.0065425272269351254,-0.000542716672325483,0.0009693268138222402,-0.016424171141889855,0.03889161991869134,-0.014940172371713592,0.0030795836519870697,-0.0013731886664699574,0.04922950390178976
HKK26_RS00105,0.012610131759626806,-0.0037593052050027592,0.001443342755009878,-0.001107600154941521,-0.0020140465838384245,0.013228311576889631,-0.004680256758118838,-0.007390005201649213,-0.012655407776839333,0.006240058651687252,0.009780258810375869,0.007395289834497146,-0.0016592736543724444,0.01687031972001033,0.0038649559487464956,0.01366428762888881,0.002006343605030266,0.008926033713352722,-0.00011753664457325575,-0.01039762668189042,0.0015914019357346377,0.01991969243513362,-0.018701082088106957,-0.037487942023365244,0.01663191202664282,0.015884487432013747,0.0030001426643932578,0.005972561502902036,0.007194606647756302,0.003965771608731403,-0.0039075687258029405,-8.150534234514851e-05,-0.012420474619041952,-0.003214425274742148,-0.009286770119462082,-0.013566536676309663,0.0014814114496342293,0.00964679144169104
HKK26_RS00110,-0.0056654835840524494,0.002790536843534954,-0.021071701105144766,0.01478920427327615,-0.008734731474707125,-0.009395083735761443,0.00017263583862558657,0.009170552087191622,0.005249587913853664,-0.014320727860919265,-0.013810194671221989,0.021228783752718073,0.0037722900654688753,0.000690846310964855,-0.012570652757765281,0.03987801497696057,0.0040121167410743265,-0.006165217569655378,0.028270885523047292,-0.027727962624814,0.0018662370184235986,0.01341317117169834,-0.023787194812676563,-0.024268911433391396,0.030666735322606605,-0.0352134428520888,-0.004298990729337317,0.015172198619645956,-0.009268852206256811,0.015258186030197145,-0.008460709950433838,0.004118804362921198,0.015098338581831933,-0.008523514586237447,-0.021303317442564074,0.007672267561841321,-0.016136495827911813,0.023012630065662617
HKK26_RS00115,-0.04688697212380099,0.017867684383489645,-0.007847478702703746,0.0003977287930513284,0.012469854909781506,0.0027639438684725465,-0.009113954134948839,0.013706238615425151,-0.004525225099708315,-0.009928854824078823,-0.031023764393619088,-0.003275035950364194,-0.013186272856085588,0.008016886284051799,-0.0033552683078734765,0.06276256569373019,-0.007060826698214399,-0.025955941028495223,0.03389846311886926,-0.00621914521814923,0.00885921471626271,0.02935260836536158,-0.007146996540832712,-0.02420683326814561,0.009644005039918737,-0.026892158583122213,-0.011708083849287579,-0.037077168193493965,-0.012412649757850608,-0.026237254513279407,-0.017174378578914615,0.04772411691555727,-0.0017916220307083938,0.004640103045835927,-0.0030336569334102385,-0.025254798627842533,0.00540178850709894,0.028550902632702515
HKK26_RS00120,0.011890846795468818,-0.01018807825306905,-0.006699503654205092,0.012712764567076613,0.0077917025558957055,-0.0016865030802775364,-0.00703566082798165,0.005336184748639928,-0.005108958135653331,0.0004297334777398527,-0.00317950562261155,0.02764695644599924,-0.015866511410050445,-0.0177436549847744,-0.00497158945258731,0.010252256972312433,0.012000038258934299,0.011560957156496226,-0.004793585352170143,0.003126843006525491,-0.00022639264824149844,-0.00843313692484922,-0.012956562888884476,-0.018629891647839236,0.004779415966998404,-0.006678167818362569,-0.019459898489692942,0.00029914866809487836,-0.013135197787839916,0.010621560711980454,0.02346109067517724,0.016323484908383163,0.00623437518278967,-0.013885405885676293,-0.0006352873753819662,-0.01697587301622547,-0.01635803302079546,0.01286516436132272
HKK26_RS00125,-0.007261540875848637,-0.004816590834516198,0.011031936655921195,0.024448587105915652,-0.01883581471279481,0.018410949668457775,-0.016155672622750604,-0.0011370727178733502,0.014600163028530682,-0.004461540853419151,0.008232137593169648,0.014657199984270248,0.012389666817440548,0.022549527594769626,-0.005463742292111712,0.051738712435369615,-0.003820265322304443,0.006463345040630939,-0.004838311445708756,0.018453249518814736,0.04128208637768049,-0.017116651803843645,-0.0073307792731753495,-0.016322949812360644,0.013124200930372205,0.005858113838185396,0.0008147793147422111,-0.021215481864636933,-0.010020182067384092,0.024354921590344896,-0.04652896443509714,0.017939806396042694,0.0032728658366624466,-0.011603484751701247,-0.012176072216533718,0.0058827781705824206,-0.05138558881178836,-0.008905795407655097
HKK26_RS00130,0.008891021014776991,-0.01815746569157628,-0.0028611275017757245,-0.03495976032015975,-0.015579389057415178,-0.01631574126600986,-0.0053858585195636875,-0.004222742114466846,-0.014186956689374594,0.011304981319485185,0.006860406732296617,-0.006965787662588659,0.003946076171762519,-0.011476726146898882,0.01877750046982202,0.008603652845300016,-0.0025125514996609238,0.03421959996030294,0.020226175620394474,0.010828550110398896,0.04490268128979439,-0.011969519635450723,-0.02757225391848149,-0.053330939146721386,-0.00026516374553687465,-0.035085685401912835,-0.0008823744826298212,-0.010234484895556412,0.01283507194196174,0.008913361237382626,0.046088428575851104,0.025961712087902496,-0.004097447611320341,0.04471314896166709,0.004701216267700377,0.010934073798114768,0.004399555883907892,-0.026653972947896124
HKK26_RS00135,0.001686797760879269,-0.00962652751473938,0.01020695793402143,0.011240756487353789,0.040549549841990544,0.007651370775653825,-0.012851400757354746,0.014062742868051195,-0.009953132933364365,-0.013795571362632453,-0.010499022138053381,-0.00010790064279419635,-0.011443124521202688,0.017631389982063074,-0.001514922179790847,-0.008561589212519932,-0.014415634349911097,0.013123924380923973,0.006813464365829117,-0.020099137741653495,-0.01905964966795623,0.008574530155303581,-0.017952925190666085,0.00011331532911109215,0.012822174019118735,0.00834883627002138,-0.013723937867785972,-0.0026761918451454307,-0.018845873885986214,-0.004199636552694812,0.00979742286725188,0.020611389375132044,-0.015382871809716476,0.0005276259514784871,-0.0038505608898073557,-0.01413514360908555,-0.023937039408643924,-0.003920620564130098
HKK26_RS00140,0.005708717191791592,-0.035640089878762764,0.02640467354809311,0.030094016904364487,0.0028938939605379745,0.00857854634898394,0.02344025571309667,0.02601363635044805,-0.023401378909678083,0.009773396164233372,-0.012465981389177854,0.012934373458971067,-1.3354055537845196e-05,0.015194721380713705,0.016075204428543047,0.0011719496005186021,-0.021944713526286307,-0.01214316588676848,0.00037113003391834535,0.0006842575011793373,0.001867623106312289,0.00905520903040228,-0.006432332960461437,0.000747120849697201,0.04287055186391724,0.011141833025362743,-0.007615765197372986,-0.04748263295440472,-0.019326717680673285,0.006987230657531828,0.004170832218233415,0.00511820066494899,0.006088392242092164,0.0018930783620972067,0.04560470883150502,-0.00025488277890682614,-0.008366678952290194,0.018123765536540628
HKK26_RS00145,0.02050632702540045,0.016918278975810955,0.02594253648787981,0.010328497411095032,-0.008380403061864349,-0.006264337540478499,0.009231082527547065,0.03172885793377519,-0.020443195546920943,-0.010738910158901271,-0.019128559183882763,-0.00232840491463491,-0.0009287332316587766,0.0172174498678726,-0.0014005063763135744,0.029159300722999968,-0.010204157032631405,-0.015577241501062926,-0.0053334033770420465,0.0024075440808879137,-0.023128403993699087,-0.0010868856872996754,-0.0011883113520092744,0.016409638799729197,-0.00217057920100419,0.017585217501908272,0.007009965899894861,-0.011036790615011378,-0.003135642907932112,-0.016152905767115762,-0.021322633834890508,0.010195459569514712,-0.02068279113694504,-0.026586817885211722,0.025317433589200935,0.01571200627453443,0.015220079033458258,0.013387177105467484
HKK26_RS00150,0.06080444591548471,-0.01195155420696814,0.009690969254794629,0.021186167417401314,0.03272033864742215,-0.0021865685072545602,0.007677756023426372,0.046485827310450395,-0.03380984610554767,-0.0016593444367450708,-0.011540901203275953,-0.03272151699442869,-0.006909998726087531,0.045197115936237243,-0.012313051688328143,0.00073664562476086,0.007622842290657207,0.017526545704257306,-0.0011110507267956579,0.023632538641612237,-0.029330861448776644,0.014070400476938616,-0.0015320792538477662,0.0010772286330434997,0.024430525355998964,-0.008556817526262904,-0.0033560855176086673,0.0016440411625394222,0.003990387261879965,0.020489205528639844,5.7931657144319515e-05,-0.015726001917538732,0.015437326486884059,0.006952625793533794,0.02180622339291727,-0.011784328616770898,-0.038167298093077215,0.003748845480828979
HKK26_RS00155,0.027154557355770166,-0.005205193830506678,0.011237357790674194,0.025373915912001582,-0.012532016527886977,0.01224689618474008,0.018274290227873878,0.00644595851028154,-0.005113642236197712,-0.003901529864108839,0.016049136627391058,-0.012146934829192125,0.0036239049629013796,0.020016529945623352,0.06673280775879384,-0.008652184350590349,0.00041777314982905105,0.0027959734242112705,0.00248478447374518,-0.03163004296568693,-0.01113357774870347,-0.010217948939840482,-0.0053419144923109695,-0.027885223127478,-0.01733082497069213,-0.025102835316136527,-0.008054059311050115,-0.00988155337448127,0.008123591732939625,0.018166314221686363,-0.04252461140431952,-0.004457119333897661,-0.030935027355549354,-0.07081666292385085,-0.0030663477334853836,0.01588774028125174,0.02601035139147179,0.07621362270855486
HKK26_RS00160,0.22556223467384295,-0.005887602190957591,0.06577179980472163,0.0004506659479181244,-0.01644996115833933,-0.022210338102562243,-0.012094311879584894,0.006448533278565249,0.008872010789576043,0.011498113361443952,0.010168064193847188,-0.04007440888122786,0.026258074398638677,-0.007706489874932041,-0.0330895986632614,0.018768521415701848,-0.02502684446959438,-0.04236867807672704,0.045412891834867145,-0.014934509080127677,0.042328584726241056,0.011376706985297908,-0.001523873343366687,0.004955296781493599,0.021724243402127964,0.0023057895810464682,-0.00922935816404687,0.005722100726898082,-0.0056615704973980805,-0.0009468530947095115,-0.0384938698652624,-0.010466751814940499,0.010029303639457398,0.004916978091324077,-0.007877456010519018,0.016172780809241727,0.009697478643863054,0.02270168879329927
HKK26_RS00165,0.02951797747022279,0.008996307749319456,0.01734504088756377,0.005957350866041433,0.004158419092892231,-0.04621043325883322,0.03916368146724395,-0.01257142917717081,-0.08397279871754805,-0.004244170899353356,-0.027969044454178273,0.06617935556129616,-0.003192679954525857,0.032486959122545296,0.0038144499685631673,0.026966949766414998,-0.014113851773115131,0.002156670022740592,-0.004386631138737575,-0.014233500161707088,-0.008035572232407617,-0.007122901561398919,-0.019432196691550198,-0.027940733870175413,0.010473656641314388,-0.005654209280485742,0.019121305429279215,0.01226018944947388,0.024516548895509152,-0.013587262422919862,-0.06252252702749822,-0.015389163732803062,0.05336705897052559,0.0024707793306302087,0.0038463864412730314,-0.010341613531301336,0.01402876974926828,0.011051248479570407
HKK26_RS00170,0.03289372805574687,-0.030761974629938307,0.0026560801104087706,-0.002493393940569571,-0.027434400995362065,0.0009016272182006451,0.015200875223028171,-0.019610509708445484,0.004281039332281361,0.016066125940571906,0.03488409728878032,0.04276176149976356,-0.008353281153424574,0.00039581391796821936,-0.012516890269358164,0.018293312176179046,-0.007794289261411588,-0.0035318508502899955,0.09343938409263305,-0.02591200163226355,-0.00049368691316922,0.017069557226271917,-0.01839591579821571,-0.03946744289570652,0.018762467067980716,0.025363500763890667,-0.009928123753889873,-0.007395830339939957,0.02556034261937003,-0.0028557603893953542,0.026778167124409363,0.0032698020301591036,0.021082559316634348,0.016860436067570705,0.006831061884202785,0.014204105781040081,0.03523029334890687,-0.01230209496454581
HKK26_RS00175,0.09934582456343856,0.009858396632856892,0.017067056638447663,-0.0022229841991896304,0.013924200386258663,0.023715680866266214,-0.006907263534175231,0.018531989605068862,0.021715394291740648,0.0045449861437992616,0.007462479714081187,-0.024703820814382674,0.019426836534267414,-0.011116161759670042,0.003419373167608898,0.03556998697826009,-0.00827167437930854,-0.015384848846339455,0.02145574254858718,-0.03421834788633491,0.001327488073968208,0.0025265920619980025,0.0038577411765424695,-0.012273564531957461,-0.011468989360327109,0.008563035728224656,-0.005252352224062491,0.0015205729096432494,-0.017404342191754615,-0.016304553162816808,-0.0395571662302186,0.005927201774082121,-0.022852929831009665,-0.03345169891221943,-0.014919527699126887,-0.014570011951702037,-0.004686463155568207,0.03241946381520804
HKK26_RS00180,0.04063509139181848,-0.009935061354350122,-0.0035324650278599034,-0.0015252898921088054,0.010257378686294696,0.003243970081333762,0.01648569699423938,0.003017902071408061,0.013350389223610917,-0.01066260069151686,0.017595238978202844,-0.042651009991637345,0.010017405405923607,0.031218939359081026,-0.015915520558214533,0.014799913019811992,-0.006227265288862833,-0.037873028825156585,0.004684750293165584,-0.03443198080777659,-0.009267833167376765,-0.020460728059269243,0.03147562968161086,-0.016892582155877123,0.0172712855157292,-0.04079954387403944,0.002333770608738277,-0.0018712324759438419,-0.015559135933949825,-0.0056117052650491986,-0.016052261633771336,0.01808691903752779,-0.005969450325382801,-0.02814792641093739,-0.004749999123679259,0.008472893978947665,0.00502196732844285,0.014155443228212617
