Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
HKK26_RS00055,-0.020736032206393,-0.011654911822940638,-0.007588924250408597,-0.011110137096225452,-0.025284764226939874,-0.014844729010647829,-0.03820553161884281,0.021443018795184406,0.007529330171088029,0.01373939742968993,0.009478488531729536,0.003575863266893059,-0.06952824287002587,-0.010344878110194456,0.004326300021366582,0.0031602160800413602,-0.023277007667061124,-0.017638832652243145,-0.007619021559287462,-0.020154868934232403,0.019142313005507287,-0.033191408505252276,-0.03888484483382717,-0.0049148335809103124,-0.014245191660854481,0.015779630188706307,0.0038816099944164375,0.03624275776806261,0.007237778986976978,0.056916941514544475,0.005048790966333428,0.01904103849677798,-0.005012940381914062,-0.00926371051582946,-0.004239687361878502,0.009529932589161813,0.013428110116291827,-0.04053395342195113,-0.037530388322430316,0.00040276320822719926,-0.010515197883284946,-0.012847938142783203,0.004719366392081372,-0.005529194112422724,-0.021100573616937207,0.0029004337788706576,-0.0020446747492759267,0.005646481258658379,-0.014016809268172241,-0.02953051286415078,-0.013539717669265747,0.04004111081218576,-0.005114010663192982,-0.012775917134384933,0.0019880534285683636,0.01117983689325427,-0.005115197959857298,-0.016827547364460238,0.01701920019353665,-0.009647862289210673,0.04648887423478522,0.004113253932719258,0.004427347961411109,-0.01865749782034952,-0.04489365734146251,0.026288558555658387,0.027720681799257813,0.019857210575375255
HKK26_RS00060,0.010257387050171936,0.017781348102559234,-0.0015913920586036396,-0.05491111986727544,0.028095662373318415,-0.002871919883124334,0.03480924208824814,0.005431522847143987,-0.003319584710576077,-0.0007472759190114352,-0.0018296243659650722,0.0014078688690854946,-0.005104875191592069,0.04177903823692054,-0.03072649073381593,-0.028419980951955602,-0.003122254975995249,-0.016645912512981885,-0.06042592349718055,-0.01731670940217664,-0.022714778074673626,-0.034151554874043116,0.008692481221054732,-0.001525909757478616,-0.03510050653609887,0.020569155917285226,0.009644958024660453,0.0021598941605887358,-0.0005922839095455721,0.006217821002697106,0.003630146664790968,0.011605889049009468,0.0031552684878104254,-0.005319774796043329,-0.010741268265763626,0.027446978548133796,-0.0057808114333340885,0.015728841833876687,-0.013069875170139569,-0.0034301863497276292,0.0009191244607441643,-0.022193173072726734,0.008460978495291377,-0.02870668802890633,-0.007381507375741435,0.005797622561066863,0.03248673501455342,0.026115592233227652,0.03179441724327269,0.01634450851195989,-0.009652983784448009,-0.014740531723382981,-0.016093940076500873,-0.028586830694061663,-0.003852733949950225,0.012569624027634459,0.016220344253557176,-0.01627756608412912,0.006809591722482876,-0.0034581900420006502,-0.05486894257935047,-0.010578968046305337,0.01263721036635867,-0.019925005905545638,-0.01135927460622261,-0.00411727691324763,-0.04672521506798029,-0.01595160274523771
HKK26_RS00065,-0.0053735969787278015,0.013905748882320485,0.005231745156769534,-0.020147366905519125,0.004891327892945674,0.003519174608317971,0.0026094953285059836,-0.012449416402342515,0.011006982203743212,-0.00467924203691065,0.0067864676594431,-0.006537354890793911,0.020786883601863426,0.0024708063860361842,-0.00713378152713632,-0.03217109452346853,-0.0013216532808647265,0.023686209360455804,0.005971675411076206,-0.0033782685345930103,-0.02850268750578706,0.004875263195972186,-0.0008555424402581667,0.02666651475055977,0.00689250879934831,0.017064831157837117,-0.045465386305328766,0.4660126618988229,0.006737842330751379,-0.007992223994211957,0.007697881513281221,-0.02557366779608816,0.04042863469371456,-0.021514917833189668,0.044129206624043335,-0.008913721126169354,-0.010561351870571983,0.036420195413257764,-0.002508254914577177,-0.0031330269894721337,0.096512610732569,-0.022446170803135327,0.022496477750894705,0.0019063022249642067,0.019613973852906152,-0.0023073625698925215,0.05888618855677305,0.025000686256025206,-0.006365114657037349,0.0024498451652273947,-0.005572935031346341,-0.011088056882876975,-0.06936946204588444,-0.007353396328349133,-0.018205813017325777,0.01073070732805956,0.024202627179714095,0.0204889760668099,0.0035719275971378504,-0.0007910729168093627,0.0025350181986451004,-0.01125522118212796,-0.001944681249008959,-0.022122997348067462,0.022434273856952104,0.0007632740812115508,-0.0038576111702276544,0.002915429937886676
HKK26_RS00070,-0.0032547568778616776,0.021611012658202384,0.0018284644462226369,0.01815267687432308,0.037347382634496384,-0.007718561955886637,0.010186267283701238,0.023280947641482214,0.0014434043634947483,-0.004147922076958227,-0.008550099760748175,0.004550086095345479,0.004238849949359609,0.023116693217899605,-0.02689173511954155,0.01444344841646531,-0.005740696767230832,-0.007544294778276203,0.018298586759199365,0.0057096077981902416,0.01945349217422848,-0.00547127859468333,-0.009086173390163124,0.011170856432683568,0.013969710489336219,0.014849777286891255,-0.0029504285086876646,0.2905990445604249,0.009187929946648521,-0.006367493276330199,0.006074406047956688,0.02046185182557006,4.660165051459512e-05,-0.020061814285874283,0.011512354440029132,0.006714000600028141,0.0009986930389888158,0.018701588823443947,-0.01172372368329458,-0.014327084383403632,0.04671486097128096,0.009933130860208032,-0.014589074928750168,-0.03836074624647213,0.016467803135700294,-0.016064074518426473,0.016710671111890275,-0.008233085923849354,-0.0041978953595044844,-0.004014314176874609,-0.009395829754304868,0.0055234332042935,-0.018491280876688707,-0.00455454386788031,0.005658444528488686,-0.0011379231511925577,0.010205799966818346,-0.013971456317076702,0.0021574759065516444,-0.011260474518965235,-0.01200579197370887,0.008224908301606368,-0.008289465002343802,0.003959071536903839,-0.0064615478100168424,-0.03213742827985483,0.0013557945371019749,-0.035693077390215606
HKK26_RS00075,0.025053399320422037,-0.0067031569258759706,-0.0120931365907671,-0.019060538583631322,-0.003068492888410249,-0.011166521773908932,-0.015091252769142664,0.014739015403044098,0.013853104818225236,-0.0031594224413681927,0.020167886851283977,0.025836786470060984,-0.0032877396376743834,-0.002555223538272534,-0.007358481045024952,0.009581984535391951,-0.02221951335439914,-0.034512667954425126,0.010512763135855203,-0.0056680861206492685,-0.006498861444854728,0.005212330599793294,0.012953075608891059,-0.004394250406596314,-0.003982693285641676,-0.00537993369977664,0.008056227396074233,0.28113456583248875,0.006159228665038836,0.01680054377267844,0.0033522272968768262,0.005379840414942425,-0.02768582561020746,-0.004301220790828877,0.022217027087923596,-0.01270980573029619,0.006645679207698669,-0.00653904946192018,0.02624909908645276,-0.022644398207168553,0.06857469408978083,-0.0007385629825128933,-0.01990735329602608,-0.0030587698738952364,-0.010242951710517766,-0.019003772881935322,-0.006534036975968467,-0.009375104854168969,-0.009390753972254133,0.0046150489668512484,0.00330311779562604,-0.00045480227992519536,-0.008284209112902704,0.011709505621764801,0.03724172868974267,-0.0019480360088033766,0.018053781055449747,-0.015080205860015555,0.0031497135569845845,0.0027771820494088585,-0.012843251122590375,-0.002844401779190302,0.010202718061947204,-0.0006806427062831414,0.006839147688123528,-0.007659322272817328,0.003722293671240464,-0.020147698024028327
HKK26_RS00080,-0.0038082400503698225,-0.017340169081701738,0.01681831064787471,0.08302614400782188,-0.004078094624501345,-0.005646479592307005,-0.007509789107323148,-0.018703848215941798,-0.010229912975831803,0.006626983601938111,-0.00822294015437972,0.008550938573721904,-0.016879684436432705,0.008268114432345992,0.0021389625981241382,0.007550316436160792,0.01831502127173272,-0.01601213008183421,-0.01179108394597651,0.006615071356324626,-0.03039674925332506,0.009302259438926376,0.014846581041780285,-0.004028316500767682,0.002357329509876971,0.005043581574705752,-0.005287024027689405,0.045807775557321385,-0.014319576954745377,0.0041633482199107215,-0.003334279078684892,-0.0411421481285707,0.0034768934857944893,0.025888476947485826,-0.021278717829400006,-0.0011825571381299132,0.012375320541774454,-0.020816791544624805,-0.042265777454049955,-0.014280825539201824,0.0761065621551921,0.0010725832404251167,-0.0027108276373898153,0.05010016242432727,-0.007517139975689848,0.03447529967839509,0.008270647869025953,-0.010497801558982668,-0.035143740007218975,-0.008770097595647834,-0.004257821605770627,0.001151977787450094,-2.6130362731262516e-05,-0.008921899918301682,-0.034547597866887395,-0.008418907857240442,0.033318157227637715,0.004013017686739951,-0.033468026279635466,0.015804678147035126,-0.044773608166225116,-0.005882275234664397,0.009426639906467197,-0.01478616421163183,0.007573339583021429,-0.013333105271095732,-0.027702524419555525,0.0072799284835108925
HKK26_RS00085,0.004208309220736816,-0.017700749768193004,0.032501476502592885,0.010168642241304357,0.004923417511679839,0.05619418669813248,0.012400158114008082,0.008214413634194562,-0.01856896597590118,0.08128849988751276,-0.015900648774819334,-0.02046108699053388,0.0004111665405102527,0.017201984005719706,0.030138604706940176,0.020929991861621148,-0.013299955085769628,-0.00014217218250016722,-0.006923504688218633,0.003495002887711638,-0.008808654487401969,-0.027637960999896224,0.013878807975167733,0.007996529652818144,-0.026970916586146306,0.03557657936601338,-0.03544973683338313,0.001488382100621023,-0.001902274128925875,0.003947278911656807,-0.015680200264064456,-0.005079514178738993,0.012936889665334446,0.039686779815721815,-0.002442739774399698,0.011802990855434521,0.0010513424899313126,0.02431095798103199,0.045765293243306776,-0.014734468808629005,-0.02902711347604241,0.009324026016929582,-0.01165875629362946,0.03789177363636452,0.014179000804574349,0.002682839449436972,0.02457209091125985,-0.008343195637018554,0.007269722063132403,0.005251716908999924,-0.001690948546672545,-0.011382309931257882,0.017343253828882004,-0.019032335167673612,-0.008020568901589191,0.0008254650827217508,-0.007879513058479903,0.03221422008180897,-0.000714285758873403,-0.006514965375209658,0.0281160234508382,0.008014962066593554,0.011093871890534884,0.0018584435919019487,-0.054475594474529355,-0.07485710848010167,-0.013800715510280653,-0.0010486299493879972
HKK26_RS00090,-0.004740390184649968,-0.019475090716221825,0.007752420488478326,-0.006228986037310752,-0.007166821743791891,-0.006895862483611816,-0.00809864135706403,-0.02282557346421401,-0.006232169377409414,0.004959278203496361,-0.005308155628161959,0.008491557835869806,-0.013758684287219294,0.029440558824191134,-0.0016217961185683253,0.015603561101019821,-0.012174570405045876,0.00032533453514824515,-0.00432753628143084,0.008848928141910604,-0.026600095685997326,0.007679331865952091,-0.026133916669031764,0.019815138529421347,0.010062928871516353,0.02060611919755616,-0.01318386212145655,0.012279494942082803,-0.009328094706918325,0.0620502272167296,-0.003981564212841208,0.0036366300268327444,-0.015240812621202979,-0.0035614711426119037,-0.03189239855355127,0.0035042171412869015,0.0024185002518997594,-0.025159018318365787,0.00031385164617953314,-0.009015694341000625,-0.0015313238870960978,-0.0005746457684701486,0.014067816826928417,0.0007338605392755726,0.0010733236490436003,-0.009138735100474683,-0.013037105891410045,-0.02144450697434713,0.013588999578217568,-0.007366194991809543,-0.005110300990419254,-0.0015501555002283079,0.007396647122760941,-0.007270398494495313,0.015066680054923629,-0.0009387095763559296,0.021878350241528954,0.0051294839839967675,-0.016505960804205234,-0.02236781623324839,-0.031422572873061785,0.009538105251728967,-0.000930382974656537,-0.001126906764495771,-0.002962667284904193,0.005335597139666175,0.02155146050486207,0.0043950820873095466
HKK26_RS00095,-0.010986984930235224,-0.024499113127599528,0.03998171517466962,0.007453664379912236,0.008448058749506368,0.0017749031869893882,-0.01806530076347516,-0.006140390075910226,-0.0229136153377542,0.023737809603715507,-0.020580130288553284,0.0064374024084023675,-0.008670247115461079,0.006578995865917448,-0.017739717878388274,0.007103258546372742,-0.0022900664152486236,0.024859699934423427,0.0007956310301491184,0.016469630750308353,-0.0023186111548357856,0.0008292281711786183,-0.01688110858995248,0.006289907239401184,0.028114751487558678,-0.002486815398205183,-0.0024336323868673075,0.005072105529158349,-0.0031550891458909016,0.026967972502548444,-0.009576380636978963,-0.014056666590949033,0.014030782439803541,0.001917102988624502,0.015295364147226194,0.005584442917759939,-0.002985304073603801,-0.012307513064863308,-0.011168097510618303,-0.004087055069158458,0.00247216155476439,-0.01998013725497819,0.017900862993901305,-0.012497443541950209,-0.0036316847516285992,-0.011519854275292533,-0.001845288427933364,-0.025710074746489217,-0.01378001977750487,-0.008874551266990839,-0.001546763325771548,0.0032528841740317054,-0.003077823637747219,-0.01542424448375525,0.011643492836561232,-0.0067619541894228365,0.03479664129156862,-0.0052827708737485275,-0.0125794251783967,-0.0031593795651700856,-0.005514418198253894,0.002503833230727325,-0.004121672347574486,-0.0022795000581046056,0.035270401703802655,0.01597418969354013,-0.02498605410039588,0.00262535752408201
HKK26_RS00100,0.025825767611813353,0.002451038735850858,0.014484751914962986,0.03486907293623196,0.022742984113463174,0.001271783814628835,-0.00603250020085258,-0.01978049880393964,-0.027686382735486386,0.0072833984824711645,-0.013007994125213232,-0.009566350182514453,-0.003636701070554224,0.021001318967272524,0.02473534006302177,-0.007834454587787065,0.001368072911378433,0.0019818904956946017,-0.04432350406477672,0.06362279581720087,-0.002212606348642511,-0.00012573167389112042,-0.01917183002460204,0.020610588808818366,0.03482232625571276,0.01407308544233316,0.0010848007135802883,-0.012785034051590281,-0.015324370086239478,-0.004044734843130332,-0.005583418393543201,0.001831969437696747,-0.004179188610472829,-0.01427601674178263,0.015277378702344312,-0.008092140254477971,0.00038478131335607796,0.004025762818219894,0.007304013055299451,0.010293161521172484,-0.022081973358003864,-0.01798162284885045,0.013529620585209581,-0.006601423155792505,-0.002335770275134828,-0.015670450267816396,0.0017472881736230316,-0.015592814110845636,-0.009893001678528034,0.01508261625932245,0.008375382608860336,-0.014589159665636797,0.024498461239634547,-0.027296587040675488,0.017366663533312763,0.0112114531660967,0.005373563815606545,-0.0007474614007133839,-0.027540787761353745,-0.025884952054635244,0.008211649900557068,-0.00010047249722592749,-0.010245450569655201,0.004534485882398639,0.0016248629299626862,0.0059609377006704265,-0.02289565178955998,0.034606060333018426
