Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
HKK26_RS00005,0.02872293313664008,0.0024958404945394468,-0.025300264477636197,-0.002293492744855426,-0.005065550349104491,-0.025703663963476665,-0.03265153758510084,-0.012385089472287884,0.07084626417698674,0.02435517099378692,0.013197735834849829,0.01295043289812653,0.0021924443602180706,-0.015263772286512945,-0.03023663792850413,-0.008849073602704299,0.018715266465678046,0.011243687282813929,-0.0001246977211505279,0.01937982349724606,-0.003179482449188757,0.0029478983081261995,0.009780758107021628,0.002285994321797685,-0.0011743924650997706,-0.012941928832293767,-0.00992849270995041,0.01975165451347577,-0.01817722231489879,-0.020349562429318034
HKK26_RS00010,-0.0013573935217227639,0.0010139396840498282,0.02926516423940486,0.011959045181119945,0.004079955314902849,-0.03564718714850339,-0.02841522684295984,0.033708739321800955,0.028585661546702217,-0.004122293138047601,-0.027239296513255584,0.0062888553356671125,-0.019178391356733722,0.0035904123570914153,0.02665531627649136,0.04150300217310921,0.048022909576104306,0.0013856515487799433,-0.00890071950969779,0.1032238704232493,-0.01330356998213201,-0.004566306141991523,0.007099711021983333,-0.0033861215509272797,-0.018049006810467033,0.01609857862802476,0.011729918638502175,-0.006161238574657938,-0.0015022713943231938,-0.02102103437560593
HKK26_RS00015,-0.0011690006290398232,0.029751006442536306,-0.00046056207606058255,0.019351336121277637,0.0063675661269595,0.001959111631996111,0.0038445297996992866,-0.0004757932683344373,-0.0031224056369173565,-0.008330516654237723,-0.0020574982896164077,0.06557956903735461,-0.00994843346352663,0.019749174217890575,0.004285637086208861,0.014456468384678673,-0.013377657530877789,-0.02986127927461033,0.046629010311034426,0.022788387111129703,-0.021563292590090672,-0.025478370988752334,0.017824483763967235,-0.007446650910621609,-0.014121903686195819,0.05279036107833812,0.002312029917814776,0.02507979422685496,-0.022497332123402467,0.027508582727247606
HKK26_RS00020,-0.010474220278487387,0.003787172977780169,-0.005926505558773282,0.03657600253078412,-0.022787983794200693,-0.03219464329667972,-0.005582117168881791,0.02146978112612062,0.01890371197423996,0.008596173500584834,-0.001252478849523655,-0.009340359602195614,-0.011143539498602665,-0.013368780427174968,0.012389922141578923,-0.005460611606026562,-0.011393087808918805,-0.039371536875594595,0.026607583134237556,0.04334172340574704,0.01367862594491486,-0.03215369012905155,-0.010471177740620485,0.0019392686871518739,-0.01467169703659197,0.08723332198782385,0.019906702972863097,0.014042802964000598,0.0075630277871349925,0.011021191864919027
HKK26_RS00025,0.011201516427663722,-0.0016312334145124647,-0.0012695278728239098,0.02061841852006818,0.028415108979125286,0.06118576362066655,-0.00734481088852672,0.02149860203868582,0.03156669622572384,0.027359143605300663,-0.018734982267154004,0.026600069337600105,-0.030075038047223238,0.00980244233188421,0.004570413906401311,-0.02196130792366522,-0.05222879747122928,-0.049089842262851985,0.05034370191137972,-0.0035737193946697005,0.007324695673981598,0.0033503790886061004,0.004675767228113293,0.01146238258020796,0.0020327340831613663,0.005208270241978664,-0.012906739320158407,0.042648274583497875,0.001710021198966854,0.001270719175822804
HKK26_RS00030,0.007515573513876494,0.02353679253512133,0.038819108418371696,-0.002619662066397588,0.011909581310616537,0.0009575001699350247,-0.012299595621179946,0.0032452504326737686,-0.012255895521290562,0.013557160388966413,-0.010747600388650684,0.012786948371562825,-0.01290009330521247,-0.015503390380040973,0.05239824823045489,-0.0116940356600544,0.005332741495211942,-0.027616982643868974,0.04017168645661364,0.007818027508165036,-0.00182041843464532,-0.002085524521810994,0.02035071390935237,0.001551080813611685,-0.004851174588163651,0.006700449155960957,-0.001103766604215001,0.011858129906704712,-0.010202671336284245,-0.00390162260712285
HKK26_RS00035,0.0203975570056165,-0.007511009361934667,-0.002759011504817389,-0.0069289324478716005,-0.023976194236201533,0.08586809293316121,-0.007636652577176117,-0.014530773796797769,0.09356444230351749,-0.0036278546846892686,0.0015080302232674662,0.026547262520246907,0.0021487583472690965,-0.004247405425261079,0.012993764921823749,-0.012721617765350572,0.000687435215089052,-0.01287650363575341,0.05128901453196024,-0.023091662343361474,0.001335412719125181,-0.004050390656020731,0.029847778875779784,-0.008599359202148308,-0.012620325256227572,0.008708060238734513,0.02124289382464252,0.02795453603936975,0.006009824100101774,0.004271303578115748
HKK26_RS00040,0.004311513722468533,0.004690485054498347,0.027477773263909915,-0.020013587604643085,0.036986197013660675,-0.0048576760281308865,-0.01484794036904656,0.027705346274255086,0.014230198294046854,0.0136610539181504,-0.008005829426452876,-0.024149956227289472,0.0042869326156392724,0.01940615668742845,0.01156060532531244,0.009602606365499578,-0.008775853507741278,0.0096084041464635,0.015942572583635392,0.01293269029064666,0.020885973582224306,-0.009035654980017644,0.0026721112491017757,-0.025592397796296233,-0.017549912954883475,-0.03933298174302296,-0.008874949841945205,-0.000782771568824146,0.011365495073709582,-0.024066608530164547
HKK26_RS00045,0.004838305061815193,0.021996218759268094,-0.03689540068207104,0.02660069409590024,0.017552251886499844,0.03081904846949019,-0.017838875912454193,-0.017304435007342397,0.06179139125206454,-0.0018183230573487568,-0.01750328305689204,0.0037848899077226146,0.01623498599215039,0.04280012532123089,0.019023363270650132,-0.0039843636797642825,-0.06366142333216239,0.028303699459161898,0.0855106357039741,0.014926616392911964,0.034142031886444775,0.025793988298806678,-0.005563940771680165,-0.005719032137561334,-0.025241104250026746,-0.022745540509374215,-0.041373403994928386,0.04450169512007392,0.04224292556963764,-0.005551327645833406
HKK26_RS00050,0.02847604978092157,0.009871773900485725,-0.0022762619161663805,0.035219309949419075,-0.0022530606296281394,-0.019492332641494494,-0.014158354182124949,-0.007628459793182691,0.003963481277370024,0.004401869440073283,-0.00504813142912962,-0.00674536348728771,0.021567220347167106,0.014869756688726204,0.012408680654290677,0.010106691689408318,0.03718745814506541,-0.006533451830827134,0.008823332289924738,-0.0040017274901750196,-0.00011706255665570243,-0.026083191237288104,0.024896739352110998,0.006420322966632525,-0.018342996704319638,0.0011728340665164466,0.004147507627432936,-0.009195614760124505,0.01694479954020866,-0.003410557469990025
