Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
HKK26_RS00055,0.033095245039301904,0.02240245034665124,-0.004057523287927497,-0.0044856096086210665,0.012135823320653445,0.0030589677551527304,-0.009885311624363614,-0.014022242044077635,0.006700276190261374,0.007810956492288376,-0.007299652636203366,-0.017637734762877454,0.0016216192672979656,0.006495762238474929,-0.003828952892302185,0.005680216670598259,-0.015562556440443012,0.002349088317862425,-0.003376780853936594,-0.03902459489770416,-0.014390309771214655,0.017526525320191107,-0.013548300778871513,0.0006927702925611444,0.0070696179413854005,-0.02746566325298598,-0.010589915152569004,-0.019855712039408262,0.03116452793866849,-0.013239641628592836,-0.012745783291454794,0.009834691455275794,-0.04829391029559958,0.03453968002494822,0.021616017965869757,0.00966490099451782,-0.05360017056206709,-0.014930049632641534,-0.0017211211647245137,0.010499942404938553,0.014627987338945036
HKK26_RS00060,0.0020419546581958827,0.018061675688297984,-0.005212016276366659,0.0012737065655556493,0.0042779952064261025,0.019718950769161588,0.010734965965040345,-0.021765171014650916,-0.04172766805341546,-0.021182458904141187,0.021068119222618024,-0.018148421650859656,-0.0019518075662242537,-0.04037964845446055,0.0019620957490742944,0.024772460315696597,-0.003090048381295983,-0.0031652317889274708,0.0008431623365848147,0.002444934615258883,-0.008249491542816255,0.008608476379186675,-0.016561058981111237,-0.0007874699926923086,0.0066761703732501985,-0.015576478464779496,-0.036560875632682885,0.03303943816768011,-0.04477819900745633,-0.020646972425569236,-0.03301743378997425,-0.002279146360480556,-0.0036493296134048137,0.02309930341192457,0.007986941772047257,-0.015978377143740553,0.03557688418046744,0.026953058759459886,-0.005507736215421049,-5.724847828938161e-05,0.008081811432937071
HKK26_RS00065,-0.007817456804670376,0.35672613212931203,0.012515750089917918,0.010786645505008281,0.021222816633615988,-0.04081240932765986,0.013378483806038417,-0.030155743910005254,0.006526716451763562,-0.004376769204443559,-0.007004517840506778,-0.028483380469252303,-0.009850543558135406,-0.003275870918723456,0.0056452674337007635,-0.027928015022352183,-0.01065640384336834,-0.021945703775352245,-0.07481507666901897,0.017192232042042545,-0.016065195118319234,0.062366842004917704,0.017294098812795578,0.03848493070700589,0.020082258932458425,0.0009753966891576652,0.004334982653843855,0.002100565240928617,-0.03598475187115492,-0.010582097257055157,-0.003834856148607681,-0.009368798586032368,0.0029719254417545026,0.0406368530281474,0.012868655486655672,0.024780767562185193,0.0025885655919403866,0.011217133758580794,0.017973089887796483,-0.004153971317593883,-0.0032484849406469187
HKK26_RS00070,0.01258874157942652,0.2501352967294673,-0.004855030553120742,0.015572522524889226,0.010880884832579494,-0.013310279916699358,0.00265367721888078,-0.005272783793354712,0.0027050332107928076,0.005083701943373188,-0.009768163346949438,-0.021650870548582703,0.0033170265465161048,0.00011235605591572938,-0.0010759867144141762,-0.0020429984639969874,-0.005083030444729433,0.010917176162751611,-0.04493656775636313,0.011094293417648015,-0.00994164727607366,0.00470962077385627,-0.014845486470198187,0.016050337101378223,0.001337962719765634,0.01431464604189562,0.003351356465429177,0.008115514440242291,0.013132556169187522,-0.005141820856212886,0.013673997515233838,-0.00026443418820615197,0.027709677403696252,0.03129407733994852,0.05839845731036936,-0.0176287430180757,0.002546825348124416,-0.013778455163525204,0.012335752892360635,-0.005477701692210806,0.010628957721052424
HKK26_RS00075,-0.014768461657498469,0.23275122763518993,0.010023669137667928,0.008850146711769586,-0.0033094438026268517,-0.010229514647034027,0.013167181216202957,0.002255288977035963,-0.02374705062384204,-0.016896154197728983,0.014682809422245036,0.005011239244071049,0.012937813917839826,0.0009875856243990377,0.004365527956961258,-0.01688621871099208,-0.006452180859929424,-0.011538746353227484,-0.021348938130237083,0.009366797356497467,0.011877026245480845,0.009802190615110288,0.005256149133581135,-0.002710298371005085,-0.007129049511829074,-0.013744867701781304,-0.004714083145920819,0.009247268430075357,0.0009934653478585816,-0.025313458430738872,-0.009386277144651189,-0.003699149142264751,-0.005608960765743973,0.02001555490277898,-0.0005504970905821592,-0.015428702591332383,-0.0024052417592025886,0.0009537005244751369,0.01060789304591594,-0.0073243958119215006,-0.0022229949661082384
HKK26_RS00080,0.026008532591907198,0.07234284614274422,-0.01612218919472222,-0.002949987519802006,-0.027027475003468915,-0.006287257715810795,-0.025590935301786404,0.008798533894773867,-0.014971842358949588,-0.0017362997052944988,0.008371184346526101,-0.018236896575619735,0.03685121305449862,-0.013778627391669766,0.011810153483329375,-0.03382194787357719,0.015300556651575932,-0.00844454841414361,-0.014299821394870054,-3.5027867831866104e-05,0.0013212855322340664,0.005583482041091167,0.012452099936807803,-0.023610442550199034,0.03036817256386564,-0.024270600610426865,0.009337723300275939,-0.03375980462392444,0.0014959650981098158,0.007727092626227926,-0.0018128975508162088,-0.013077892098535325,-0.0066281954576068915,0.021226839660434337,0.03184042491928455,0.042937318167779535,-0.002532416996812469,-0.009597735946737296,-0.0005850960538001311,0.033124674242226704,0.03760277931938991
HKK26_RS00085,0.0241439771214959,0.03157883735180897,-0.02428290981401064,0.004674358285090004,-0.006264548111447796,-0.02229760991967866,0.008671866676448037,-0.026331041217975325,0.016760505750872668,0.00036124465002104083,-0.029317683427652598,-0.0161117380655444,0.00042582115125889744,-0.010027523786829149,-0.014021577341903946,0.05940661080288437,0.010593493500992444,0.029911062398077268,0.007532014765986233,-0.010525269928563417,-0.015798039261320854,-0.0008698991692497367,-0.014318789821971463,-0.0016315752467287795,0.022421794150868524,0.001344758273494222,0.03938659085451124,0.030763275761028504,-0.01613163363967959,0.014032566208726638,0.0023027033097653858,0.013609303659026436,-0.011946242476753665,0.0324777747990869,-0.027666291270910706,-0.000824704122832933,-0.018687609221671977,-0.01919181786311468,-0.0003563017282726757,0.02826060670286446,0.034843043026394
HKK26_RS00090,0.0009153149650036934,0.011023062563381007,-0.006135269793747271,-0.006771968041298386,-0.003442366562720965,0.0066348803688637,0.009180902733355263,-0.0018567189332519426,0.010311271228280601,0.0065508685152257376,-0.02549171183932759,-0.012958480802736878,0.006813977179319598,-0.0019510722162991117,0.004333240270633804,0.010671083010389245,-0.005368245623477088,0.011787896119428232,0.009818220449905213,0.0215085106156667,0.010318132432502987,-0.010227150672573345,-0.014185647424433576,0.005617132049353355,0.012665809919593108,-0.002709874483862744,-0.008342194945638117,0.005002657926685434,-0.022723406278371872,-0.015614204757434016,0.004811124307691304,0.0139206309533592,-0.017168531296356995,0.02362438071747821,0.012048986154711642,-0.008081836787351275,-0.009138741444210504,0.014025591522832703,-0.014534223809740206,-0.005671686605769586,0.010765411231317032
HKK26_RS00095,-0.01618663759782471,0.027734801459855185,-0.009417707638369322,-0.003993214747986063,0.007450554547134728,0.00479077251823679,0.009473504910194113,-0.018909585516223026,0.010010516686070494,0.0040510833390941135,-0.01305252396446391,-0.023966948067040063,0.004784919266498664,0.0007741167469001733,0.002869089581549269,-0.013053475318836057,-0.027807654368275307,0.009304693267692364,0.004565252291015729,0.008973978450930004,0.008285265386087079,-0.002912357953514993,-0.021833617062805538,0.015571198389440656,0.023300028407296395,-0.011957948414248432,-0.00100091002852853,0.0010830120281428695,-0.01486839364265325,0.0018174527433082166,0.034701712895620296,-0.01260900041255351,-0.005541820883426993,0.0009999429656733642,0.00026467080750460414,0.00016059844522670581,-0.013532087977823914,0.017430213036777848,-0.016583670127384518,-0.005425518067603365,0.029936053854190608
HKK26_RS00100,-0.0026506379687066405,0.0020603068445514718,-0.01788510361982139,-0.013237806720797069,0.01002574798023476,0.013428241331146276,0.019071173140507852,0.008483961957808345,0.00737450714386541,-0.017340173560884034,-0.008465697607150675,-0.010006336787962988,-0.0017097661386626848,0.00032478384333045303,0.006912966314097963,-0.02635706018167237,-0.00565018777444707,-0.002870295026332087,0.016362134099085747,0.015989894835202682,0.0161902055256816,0.0054454626253130686,-0.027963757304417258,0.015026831214855938,-0.006737379106416239,-0.007660304752087361,0.020265203384640874,0.01656074678841867,0.007738874614222388,-0.014965139865398179,0.03356564931807116,0.003614073668422911,0.0034624283306014967,0.011367785731553953,-0.0062143032783306676,-0.010662826902243154,0.011764569294234074,0.04046578164237703,-0.04800990766146562,-0.010952996938459835,0.027999580312730952
HKK26_RS00105,0.010902912665718278,0.011596936822261109,-0.004611496035251248,0.0005465939692952005,0.00262322557174521,0.002592375122049042,-0.01833925983876992,-0.004983987958256973,-0.0030789424900062425,0.0028630180718490173,0.004714746023325787,-0.016140650582423494,-0.003356983149200667,-0.014536433661476333,0.002105639434001315,-0.002717324805945579,-0.0010483329039254075,0.002545276114095906,0.002380391399503233,0.02123086792058231,0.004260562603387547,0.00817884983251762,-0.03274686139320662,0.01175666964307583,0.015034248685973643,-0.0065458951517711325,0.002273586354842578,-0.00450211958434176,-0.01601083148960918,-0.007914999665387114,-0.0015163835060120134,0.015325656855157957,0.00034531733476388,-0.000563419391478423,0.0031831064234602927,0.0036434831543790277,0.0026468345003817957,0.010172168058799273,-0.022405363054628435,-0.008496328012657942,0.006113160515565159
HKK26_RS00110,-0.005402727287831889,0.031783939805626146,0.015195535088681964,-0.0016982928113522084,-0.019909889325955006,-0.013187645113677298,-0.002481264364819854,-0.024012340288514362,0.01932176130920356,0.006717319214366401,0.0009577869357442987,-0.017916659102077834,0.00410523302955676,0.024921199066495692,-0.013237551858944967,0.003154797655665892,0.010161477694133243,0.0249300012626074,-0.012156113745757416,0.012343071368412794,-0.007144813917724913,-0.014418122158019698,-0.03289404832436204,-0.009543535359301882,0.02662995981941482,-0.03195539877170445,-0.005070316237236787,-0.007675187043127751,0.01206424108779944,0.004818384481651384,-0.00694777314262034,-0.0008511529774290799,-0.005965357828715114,0.015601580140997018,-0.023411411001699245,-0.012048739189380979,0.022038433461660352,0.02363792226179464,-0.009999351960956526,-0.025705306924256814,-0.006808726632174321
HKK26_RS00115,0.009705772065602795,0.04886358681593148,0.006417798342277387,-0.014808202066250569,-0.004663171338149854,-0.009140759007023906,-0.007610098335522242,0.02606976311791496,0.028924667899818908,0.006308983655728263,-5.339400518978093e-05,-0.023196153407584803,0.028744250823843735,0.0164270918365445,-0.011674131267402951,0.0013566647144488636,-0.0170723333318946,0.03687024203268163,-0.00465041861559078,0.011406398137056755,0.0015158881568926093,-0.019202891960537278,-0.021149980639337637,-0.020768496573961123,0.008548160501312536,-0.017559266529771418,0.06580757990582398,0.011930714894914367,-0.019642758341963787,-0.0019121733926110115,-0.002510499539474361,-0.049886663033214734,-0.012845318198960606,0.0014827916200540984,0.006095244612118888,0.02374642640498054,-0.0092400423682951,0.022347456943346423,0.019708607641637097,0.007058411958083285,0.0028847917565115555
HKK26_RS00120,-0.010432832119018982,0.024203213316912796,0.009330862778077499,-0.0185061523799284,-0.017287063614789003,-0.004820820304574377,0.010766022542327548,-0.008934761259248148,0.01801104167948186,0.006206614204543482,0.007856911844572309,-0.00884816746992199,-0.010299085822520093,-8.223735564265914e-05,0.00242414977323731,-0.01497872479982901,-0.002414280027899479,0.0016048180591124006,-0.001490367791867445,0.003579763894187619,0.006372451795311536,0.012897415585409112,-0.013197018243014764,0.00897065513923334,0.0035410745766244586,0.004300543041393438,0.005939160891946075,-0.031030773526864362,-0.02573614241170389,-0.005473638969238907,-0.010693158903681433,0.007929998555265109,0.02418702014027009,0.012646987891431549,0.004375091190959816,-0.0023322997837640458,0.022606303827527627,0.009617033779079541,0.01253706917404702,-0.003008448332985513,-0.00281497998423241
HKK26_RS00125,0.015338995656949453,0.06701408825951685,0.0015231395431110086,0.0011006530677914537,-0.0170957441300649,0.010847327206883006,-0.03129017060169574,0.014699032857829574,0.027160106645778895,0.013181400941561386,-0.012356942985363092,0.0027488095006626893,0.027281392097555087,-0.00326882280672762,0.0005954156610949938,-0.017555655980529033,0.008006905049275478,-0.003338732137564915,-0.011046295529065912,-0.0055093790135813114,-0.013356257341958656,0.008422919456252129,-0.008392574594229917,0.003188887618399289,0.006749500449604136,0.02597879482828179,-0.00608284576535162,-0.06704470333428078,0.004769682018582078,0.014403929802497224,-0.004173568718223926,-0.010218365033096755,-0.03971104693259937,0.024810726245627125,0.005060514148574159,0.004059509040717659,0.010247588575412017,-0.008302622110475905,0.011172173610492084,-0.01175361182187611,0.002272871543375164
HKK26_RS00130,-0.021416338113210257,0.012203087936939134,-0.011184683415588011,-0.0018071411408583096,0.015992715505450308,-0.011201619603024373,0.007921956193692495,0.007317100935046984,0.007682746633831473,-0.031019524700919204,-0.004348579240048486,-0.030536228346209716,0.04763657436275961,0.01596147506780675,0.01094461196099891,0.01014229074658235,0.016136197066743622,0.016114234814008702,0.005902747619441454,-0.03838820431276501,-0.015688027454613406,0.004154682065488043,-0.04948635948777505,0.03672678813196607,0.0026107418630290143,0.007946295356082626,-0.008554310408829258,0.009792407329224144,0.020138111826393242,-0.01839474108306294,0.04815286360112372,0.012143225369332884,0.05368333738695436,-0.03386126740877741,-0.010664122923209712,0.0038764879939206854,-0.013000110970394814,-0.02265453064271058,0.013990362213741945,0.011484441797755008,-0.001197718498501794
HKK26_RS00135,0.010243679635846149,-0.005124347047831127,0.00971465008565115,-0.012053017547573526,-0.011542729404648674,0.003702910148889424,-0.01776606348383657,-0.0009175475013016935,0.018002904430138033,-0.007025432168394786,-0.015849252551821492,-0.02084784725538654,-0.01439348152956503,-0.015152991649931627,0.0005996210083529186,-0.014559736779641558,-0.0051921126519687,0.006020506464056877,-0.012489728337315587,0.0032364535396218154,0.03358168410262085,-0.009314541733194072,0.0038372618431642704,0.009467070510490075,0.012828388036474656,-0.02140035368197675,-0.0028401542149963316,-0.021605724514512373,-0.013309740102365892,-0.006889897771289981,-0.00046395877736721844,0.0005040762924501214,0.00920674979351894,0.010705003126488682,-0.004272363463544424,0.0279277992010547,0.0014277567330408722,-0.011194142762595333,0.04175194579072763,-0.0038093455845883504,0.005732447029478131
HKK26_RS00140,0.001251141709415697,-0.02094301879347298,0.02274640004586804,-0.013459209707129738,-0.02715552544512322,0.03036058558296642,-0.029607723748439164,0.04248495821146653,0.004973390610774576,-0.02100339822626642,-0.009465953596052323,-0.00802185760381511,0.0037206247218730904,0.005563877397247571,0.008750116160241036,0.02709365797942322,-0.0010142505855783364,0.003751819235365368,0.0030720563419391776,0.013217841134287457,0.013434572708075352,-0.03198406297257877,3.115622395556433e-05,-0.005918319704302205,0.042056050932914445,0.006548189626512692,0.006571265145175821,-0.02535403386358016,-0.005489286017068395,-0.02258354368248332,0.007196060263340164,0.009490396052185133,0.006541683212261367,0.03150525017697127,0.020030358613129396,-0.0031617957796664484,-0.0015208848929889982,0.02600482660314006,0.06197741465356344,0.04143007484465078,-0.010549687885784843
HKK26_RS00145,0.0014002088291569842,0.033211873155613705,0.027436059132398435,0.005234449138752286,-0.005392061147589289,0.031246128448569572,-0.01836647440145278,0.006760417645091105,0.008667818770637265,0.017305566523757625,-0.009572090506800645,-0.004118827698001949,-0.01594004126881441,0.0002854220868870591,-0.003238720330140523,0.010105723197644663,-0.014554596905924238,-0.00381104350246227,-0.0054014853430070465,-0.0006439029544191639,-0.006982032465549304,-0.018276608264381773,0.012880254897659798,-0.015787022277904836,0.0002587412992506789,-0.007930129371690662,-0.02255092235062953,0.02659160896425366,0.01817879028885788,-0.021341658270044212,-0.022255377277974605,0.0238276404468198,-0.017911796804961987,0.008080408009356988,-0.0022227719372682826,-0.03105138907069822,-0.007691735521825255,0.008560579776460037,0.01650168306577984,0.027029265346264417,-0.0011178757936928054
HKK26_RS00150,0.003734348515592423,-0.0008308977520315869,0.05183167944634338,-0.0010477758801355418,-0.0037281410286235236,0.017397031277787568,-0.03868411581921958,-0.004342585143649067,-0.0033230717521609983,-0.018588165204663453,0.009984455759926866,0.005351393792405112,-0.025119352876829548,0.007392705455221638,-0.012398293078299634,0.009094509958011535,0.01901902884665323,-0.004532611444934213,0.0043310479673145915,0.01047133392706832,0.0282937877953088,-0.01914854032598973,-0.011913168174829777,0.013125215654204613,0.017946884529011296,0.01640421093849281,-0.01627670742847995,-0.011286517883500588,-0.005440450010203177,-0.03792086882787446,0.004569978257050759,0.06743882352789568,-0.0019022008235824656,0.0218724602292025,-0.0036484743407058885,-0.032481914909742324,-0.025527530833543328,0.0023480682235597593,0.014481270073727162,0.015992841977809473,0.018176930859676692
HKK26_RS00155,0.022870776173051995,-0.023798107896368773,0.00438274255629475,-0.0024238742349171768,0.008027159709005626,0.012374800455085218,-0.021394835175744715,0.010229408668432862,0.006621553300499846,-0.022822304121105114,0.00012681603206853113,-0.00640148961426688,0.0032865729141976757,0.03352636674571322,0.06008170665416382,0.02613656647898323,0.033375542086488776,-0.0022597307956186267,0.005424787756301647,-0.028910098458277286,-0.014090427944098715,0.018316173220414757,-0.05373763839855027,-0.00045058806287406503,-0.015683596117396382,-0.05074371041647359,0.023328771870138765,0.0653824647120401,0.02429254114890806,-0.0065585094390491075,-0.0813413667436115,0.030304782624203427,-0.04625162624888962,0.02751299266585594,-0.044305324393164806,0.003433761296831713,0.0016217772701935095,0.05764492032245313,-0.021633145935612042,-0.005806839095469004,-0.01822743643556814
HKK26_RS00160,-0.016204960668067227,0.04115605931075406,0.010306271174542197,-0.007665299865563663,-0.008653611755307968,0.05387071978835263,0.012559277339134964,0.0013014454409815853,-0.02030698262755842,-0.019034823534354154,-0.03446339111564951,0.007326143731642989,0.021549371453032422,-0.013419847202183732,-0.029938495119396894,-0.013156657290822245,0.0047361273803331275,0.035891179057010544,0.014859321529611778,0.005389231017858125,-0.016231259339047326,0.009565136099480441,0.0019475028958908416,-0.04693874625983216,0.021783708677489053,-0.018279934888058055,-0.008724216824276121,0.03037673595317952,0.02822415822457441,0.00962322214883522,0.0039181244470596795,0.22322776239261125,-0.04419807436638555,-0.002819395451080432,0.004100127218400216,0.03199613349965738,-0.016485613841416044,0.02426740468937964,-0.026674660552590955,-0.0029170908923387808,-0.005905305731681261
HKK26_RS00165,-0.0477418669286051,0.018407084943725147,-0.010001399469576464,0.017675588067682976,0.013937790725689729,0.031806756323895305,-0.041223427047409916,-0.009107117739871053,0.0007637892412634241,0.029294516706645304,-0.01765065292008315,-0.014844489489833307,-0.02103010411045036,-0.0021878315841789694,0.006389810583877275,0.02398014257826074,-0.028162019820324548,-0.0012537572990165178,-0.006464483840664417,0.00957828565169492,0.006937592771999571,-0.033162766126901444,-0.025057923700737752,0.002035501646842484,0.010730954918189407,-0.015232718178850748,0.038098734775074576,0.008473512913738762,-0.014019639551767854,-0.07815848205410196,0.009231771264263553,0.03513745092973114,-0.05602423734734861,0.006616396729393676,0.00870088192095645,-0.0232430345884453,0.04900579421982085,0.007322677032667832,0.006586624135633748,4.4042067505861784e-05,0.01843677759953047
HKK26_RS00170,0.002168515877241642,0.01123313813668156,-0.021901488793930682,-0.010147866141592365,0.016734919885953006,0.0035660087258470624,-0.0031417620812987917,0.010631798563106818,0.007140819191792744,-0.020591856569952372,-0.009619895191886024,-0.015328017600077286,-0.0031428234810943244,-0.019049970010326198,-0.021197009913056463,0.021371953854246274,-0.007608695996978483,0.08576200902329811,0.0033447806647762114,0.010382094116284338,-0.004602484406918043,0.017339783878599146,-0.04050882027046151,0.0002497107925485894,0.015909499090303092,-0.014691150705150459,0.011555101173137605,0.022795373380087955,0.01956011421744248,0.018410389417387207,0.0220430328283977,0.037513344711224465,0.0449574712739693,-0.0037190372732990072,0.0006042518339724909,0.0060755254319788425,0.02515868916798676,-0.0018772157929563714,0.001291236652373445,0.011903761726747716,0.027675572703238897
