Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
HKK26_RS00055,0.03372848549264148,-0.006357111409747396,0.001743517562441836,0.0038147269082246336,-0.05159360174032998,0.007769902417351335,-0.006976604465066909,0.01000927989939343,-0.017156527154919905,-0.01627248091357055,0.006248400067596651,-0.02235935603868037,-0.0005870806561837357,0.016278012012861318,-0.00535039869782086,-0.008985343358931766,-0.02446836963808673,-0.010962571364067666,-0.01411341307099468,0.034251300098657234,-0.015612038179747505,-0.015357284581773595,-0.0014734812529326805,-0.01847843844586473,-0.014372880542668607,0.03515973467605816,-0.03875338847933523,0.001415965777253545,-0.009037326896549205,-0.013480718199417797,-0.013609132189589892,-0.009770684008415926,0.01296960017096771,-0.004519107062936431,-0.02230871967665127,-0.020752113898803496,-0.03382967823002176,0.0067810125550594735,-0.0028699546719867077,-0.00421423859558212,0.005129233391929741,-0.001895510351223393,-0.0034868025201649764,0.00597770038779687,0.006955209589100361,0.011559290538656251,0.004629459252959587,-4.938149398666543e-05,-0.019343243051632705,-0.012077730147730502,-0.011605711746229208,0.03543945051308517,0.011404925880758116,0.009637174781299761,-0.015884736379888284,-0.02217998451485453,0.004156691069499078,-0.002962628768268538
HKK26_RS00060,0.00474554344399911,-0.01660474258988651,-0.005848756359853784,-0.006333856344386043,-0.019512397594596654,0.00437577417906823,-0.009931379059276511,0.030086591002489733,-0.0036669892567261298,0.01926030897643086,-0.03420367041067385,0.025154210380087534,2.642410785305154e-05,-0.03563321038689563,-0.0031747482907065077,-0.005978798757731172,-0.012207751581284763,-0.039190819305533926,-0.010347480520740145,0.01956379028670249,0.02745514703023303,-0.017157847883577385,-0.018265285885154962,-0.011855918913870419,0.012574885392054966,-0.027357583855219976,0.002273753802522133,0.014483621200936244,0.02717206766056612,0.021610970809070006,-0.03537927866673397,-0.006792069354860899,0.003954696421637937,-0.00801887741055463,0.020673418393481108,-0.015431961091794334,0.00426228157724597,-0.018894176962565238,0.007809583837163777,0.0035344767197115962,-0.0029251450301267194,-0.009991163445244304,-0.02983183028305887,0.007310606640907987,0.0015027479027698398,0.021525659081342175,-0.008043506928284969,-0.010983278122750684,0.008859657593107594,-0.009360943324476966,0.0011101412145164355,-0.007488928626923135,-0.026276419978213096,-0.015381299098774087,-0.08287549205277207,0.014098464041305755,0.010942272868120525,-0.011038123406749648
HKK26_RS00065,0.4427876869302456,-0.007852659135578643,0.0032505029876440505,0.009771059244032208,0.00021389587986506885,-0.02080178716312165,-0.06286120550487563,0.013112894055142776,0.009314948500266953,0.005657533516792236,0.011633262286290736,0.00031473270096869804,0.002241308547897005,-0.03167550496458459,-0.003341358540846646,0.08907603180719645,0.008448268527875379,0.012773655884004573,-0.016596833460221158,-0.0027753527749598455,-0.011058706249851868,0.0033941163818856424,-0.03133370849131755,0.0025262047727221183,0.015156344300923498,-0.007240840636068236,0.003269988201273194,0.0530001769755263,0.010254113070138094,0.003054031733569987,-0.0060840236702566506,0.016419361226347316,-0.027568759786983036,0.064709951154279,0.0322873744132909,-0.0006006832791612786,-0.005068221268559321,-0.022420924568178145,0.0054589451761078685,0.0059845709244905785,0.006889511721153843,0.00018369698663683702,0.003086598123981264,0.029473124759072943,-0.028393762772307967,0.021342887174896893,0.014186168902898004,-0.0006841122348016231,0.028706995752976007,-0.02180371942719101,-0.017792937528202275,-0.00035041644837688297,-0.0025534279830271432,-0.0006798456644605488,0.009120149838732659,0.0216596416648101,0.008804465469338172,0.0011973605879929392
HKK26_RS00070,0.28509757932883634,0.0032100549647987083,-0.011107270598604273,-0.007041067640972926,-0.01220428202355262,0.0019093263043782225,-0.017168592722983867,0.015637219368941416,0.003980189706842884,0.0006639143865098374,0.01966788653543525,0.0034401012826621646,-0.012176360945195783,0.012804376682120004,-0.015210008465834876,0.04753767118449573,-0.0019058117040491804,-0.013098501868168579,0.007759794248687664,0.0035971610346088837,0.0006329444302012072,-0.01588126388596907,0.006738408697582407,0.01654131128985693,0.009614900541789971,0.014234503982153916,-0.0016406929207637895,0.007392328542684068,-0.006461081984525502,0.0317243026552345,-0.013944017144371535,0.014634350488001453,-0.004364430098187809,0.03110520786106878,0.01442791167665355,-0.004148929881741904,-0.010103746929466355,0.021385736454614647,0.003376672244916158,-0.00425732844358382,0.0105751144016545,-0.01627193992849281,0.015948599544863117,-0.008167322100176979,0.006379300685732736,0.012555822100377171,-0.01286118440159286,-0.017084608794145962,0.003187704178463834,0.00600305290840664,-0.02437438539830434,-0.002055412242345174,-0.02848701350767031,-0.0014957675123841254,0.0012801539322900297,-0.001340533873034503,-0.008131633307437823,0.08253677386550946
HKK26_RS00075,0.2624527734426726,0.028765742731167034,-0.017864740978544923,0.005815414246819489,0.020202005879678277,0.014828358386535477,-0.004359249287784811,0.011493595207601785,0.016243954749496234,-0.021065995822242587,0.014967577768565624,0.010400453019383346,-0.02359761187299546,0.003546005193605693,-0.004111907094153209,0.06382028000097273,-0.026054010609554173,-0.017372578351909664,-0.016275041317849504,-0.006150009581060626,-0.014843609680892085,-0.022157171000435884,0.017905499119413876,-0.029246154081290818,0.001465288840604585,-0.006664373206432944,0.0050942677039890515,0.0010039801089353547,0.006992202703660655,-0.000858209736408493,0.0074694363913802506,-0.003181405429614921,0.007174978742226208,0.028195618575081505,0.0025513084779579297,-0.01059553965827651,0.01996712300739589,0.009719727818000245,0.016025112985629447,-0.01619121908873187,0.0052316056597832014,-0.028716394373138013,5.870845647523729e-05,-0.023925587405625066,0.0037431207250993516,0.007663765039344722,0.0016771046386321916,0.000708124409610709,-0.01906362925933552,0.0015944784358876982,-0.0011276354432920037,0.003556163031715805,-0.009763713160809949,-0.02833291480748424,-0.02998721842346215,0.015887626364471878,0.0011895200572538632,0.0017019853911428326
HKK26_RS00080,0.04380094116014793,0.010178287826054141,0.029643311767084124,-0.0165523247420131,-0.05614896643183285,0.012654785322457627,-0.019251038564597363,0.024363523722063615,0.0002940579759927047,-0.011771218502589595,-0.012773660914371529,-0.01295627214964671,-0.028848559977671266,-0.017972567652747795,0.01953894348769485,0.09442579121423242,-0.008882610709651262,0.0054983817988292875,-0.013083344784627885,-0.01106655878808428,-0.03741795234372562,0.012064019409242129,-0.02720940296231176,-0.0031782762850399524,-0.02801455720909941,0.011157096740726447,-0.013479028546499471,0.015752281980016433,-0.015651173853848614,-0.015815780096351678,-0.002535842632162115,-0.016649057776169353,-0.007153819918597391,-0.016861089719192028,-0.02969770250513313,0.0071965374248724135,0.006990008636550568,0.002974457690995578,0.01002719451975724,-0.002678441346220098,-0.004284619363155124,-0.0037765953350497885,-0.00946019098905392,-0.01045236962381476,-0.010210161962931502,0.014163386485589551,0.029216375823555234,-0.002469099814252194,0.005636774810898882,-0.0030301518511702662,0.020171505806003284,0.0040137193681079675,0.02213602973535762,0.007484156478886693,0.06370666513769709,-0.006276566041671571,0.0007010989096211677,0.05534049519566944
HKK26_RS00085,0.0078483209907986,0.0024239022058494828,0.005620034298042247,-0.014947122978823935,0.02997604946215999,-0.003147910839939918,0.018695151962962512,-0.007912686223328474,-0.007993453416170762,0.012779483780847338,-0.013368887031725653,-0.009992876643449375,-0.019423975471367587,-0.015102576453954075,-0.00624962482848994,-0.012851365156074379,0.009088260722335186,0.01916902320266048,0.01489319032015441,0.00567469443621516,0.03633729367589892,-0.011204357707142325,0.008549725932946698,0.004281107457520498,0.017626460538679768,-0.017002830272541146,-0.0048251723605951275,0.010306786836953255,-0.003991401529256615,-0.00024503963730051077,-0.02292948126897242,0.01188476478394319,-0.02665381200187874,0.010646888195177074,0.0027578933203761175,-0.014702987764915106,0.00478886447274126,0.032174933536312074,-0.022027358522857723,0.03906405925861124,-0.0015540723383398764,0.01304570956301423,-0.012734446516502587,-0.0011070477991762923,0.006305860201293683,0.029663772022776754,0.002425108332135189,-0.013460331794008733,0.02728903258483758,0.009847965620970412,0.02492690428214512,-0.016683421668997465,0.02779637334168251,0.007925576604693505,0.010204090575432832,-0.05586289527936726,-0.02338755175450746,0.014807682619881735
HKK26_RS00090,0.011900996462083835,0.01766456754703868,-0.014216971702931156,-0.005018498676845009,-0.00710293017627516,0.009808594414149613,0.012630528651636639,0.011239735967786662,0.003813987667438111,-0.02381017581074487,-0.010716065027361745,0.007120181755311285,-0.014242447602148114,-0.027611465494586627,-0.006742481284753259,-0.0014668628840209352,0.006679250785239295,-0.001189477013813877,0.007683944031604899,0.005255228770256691,0.0018102078597239224,-0.013448242281549722,-0.007634276471806714,-0.01023509145159967,0.022342850959512623,-1.2460326959359006e-05,-0.0003092924067406044,-0.009001833195323782,0.013385976077911723,-0.005167655024774521,-0.012251525241885575,-0.00494707948092377,-0.023837811559736573,-0.037245619011160046,-0.027899535067086523,-0.003967196728444893,-0.033899036036330994,0.02054594818708349,0.0023878467950502256,-0.009335297105951783,-0.010326046772155284,-0.0017895536259849912,0.0083368325069066,0.00495056830017218,0.010186090734673909,0.02214119503462574,-0.005168103724728308,-0.003079278063952201,-0.004298757329767859,-0.0054528531138805,0.0011560985901838744,0.000387667453925499,-0.014100600608931297,-0.015008036630645507,-0.024732510827687133,0.012475126180864504,0.029663970745351174,0.00820538751810731
HKK26_RS00095,0.01141795623451507,0.004760971906550617,-0.015841172395555422,-0.01918918470879678,-0.00827733720394543,0.002325146809016597,0.004168865983022903,0.029769378006546603,-0.023505403019968996,-0.01799609945539533,-0.005591013722696322,-0.0016899265335538376,-0.0033329112070115876,-0.007330411995464082,9.368418393767556e-05,-0.00346452075401164,0.026211458533443248,-0.0008598805761300392,0.005624371801208564,0.007392186275239481,-0.02223512028873047,-0.00805418142819858,-0.001239176348728234,0.011443689250034654,0.006926316530086068,-0.0004692751273927927,0.0017805581807197061,-0.0020515145513313356,-0.01745349584828867,-0.00345786047444801,-0.020069298554854603,-0.007473714829235537,-0.017178364307296492,0.012732932040169231,-0.008222305536988064,-0.005731649707030395,-0.008296972312455944,0.009343274335901486,0.0027279783430856036,0.007740457428500023,-0.00399301776397881,-0.012302020529309255,0.03598238459196625,0.01638894572463762,-0.01597969883684422,-0.001442680627203998,-0.005142748722226478,0.002613016653307107,0.0033255823935274074,-0.0242771484369115,0.011923922620174126,-0.009614844762549231,0.004041811393416166,-0.01253329180946175,-0.021798058190848915,0.03458473854265452,0.04411259870975449,0.004542555961187969
HKK26_RS00100,-0.011850451166284946,-0.010835071501890954,-0.015894338885174216,-0.01316570737750518,0.0014010568671549307,-0.011919195634615066,0.022123266017152282,-0.003745914131732642,0.0017620208260441487,0.006183252951815348,-0.06755629763977555,0.024977448099883177,0.0007478115552990419,-0.009097636898937615,-0.012915877678587514,-0.011643191314004929,0.00896784868774802,0.011654317221721354,0.0008550044140901823,0.0024569775112746753,-0.02735625431226016,0.005583298484525364,0.00228323198761856,0.0492881387478381,0.01679395476400809,-0.011574152912736845,0.01200337820157326,0.005133597628903423,-0.0127201893801801,0.014027464759101745,-0.019760998256768813,-0.011966699126956838,-0.004157176413440366,0.003472171144499415,0.004952496650028134,-0.005185142473334554,-0.02041873408536063,0.01170662218740884,0.0035155665350295796,0.0006807404217996274,-0.00981012848380849,0.021526683890571757,0.02338234492980993,0.011859128510914379,0.011388651100146887,0.014105815289435069,-0.011228656746623012,0.0001992651687344757,0.007155149059791014,-0.026676450912096694,-0.0021346306109519,-0.008831560944744245,-0.014975138072424479,-0.01112883878801611,0.0432928900759262,0.01704224578491635,0.041948234571771,0.002292111790839702
HKK26_RS00105,0.024021281370896527,0.018972729230140244,-0.02347062315132747,-0.0071125042048310735,0.00046037870849297924,-0.0006169004661910989,0.0046299988534202795,0.01093504732051614,0.0005884288633683684,0.00012105363784920609,-0.04266851040888963,0.017326251546508704,-0.005490689496315743,-0.019055631900768477,-0.02219462040992378,-0.009963923959025867,0.004765296099127025,-0.01777007643651529,0.004617245242351296,-0.021349702949085975,-0.014047386691045067,0.0018703320833370447,-0.01879417031165926,0.002252030661767806,0.0001018125173296238,0.00018707575637941343,-0.00168104284981986,0.001313741073071531,-0.01041757891146076,0.003524097946622497,-0.025940524229687338,-0.005957430651154308,0.0029898439489254693,0.00023143459652837756,-0.02626120934344802,-0.0026896738033949804,-0.013581799080780733,0.000794086820656166,-0.0009343602137107678,-0.0069082448807561425,-0.00172006428211469,0.0007768313705357367,-0.004293180529644957,0.015126760015127418,0.017168766580696902,-0.0002311518957520562,0.001307072634593288,0.00025198575310089727,0.005162475539099844,-0.013962263806587917,0.012852663696000247,-0.01049370500043846,0.0076510179970167985,0.004917253427915043,0.0017293383435793973,-0.008376039708637173,0.016929070776434407,0.003272262188664689
HKK26_RS00110,0.028988343373223535,-0.02949592184699275,-0.04188899181075103,0.001937440548781153,0.014169098679143696,-0.002644727401631879,-0.004204580778603498,0.005649945744433532,0.027632825085661526,-0.028270615660202125,-0.01887263404576058,-0.02122594976312401,-0.011091510052207354,0.01780135694436973,-0.01639623056327982,0.0027897101940829575,0.012064049543399657,0.014833912308504487,0.016522995155795507,-0.024494452131358303,-0.01667338398534007,-0.0073691526890973255,0.017774551141489955,0.019485242541686435,0.010890898060278995,-0.0018706752725601106,0.0011917819055362279,-0.02094367370051122,-0.02127412873349867,0.00027651827127985287,-0.01653133930301698,-0.018595460219020237,0.0017230323056231964,-0.006911194708852581,-0.022915780293924996,-0.010656797426689724,0.00019617326697903136,0.003476291590761518,-0.01703313185356832,0.002968561597884406,0.0007138890336183321,-0.002149580377766939,-0.009194803673325353,-0.005692485262196325,-0.01506811701093016,0.011066634303674154,-0.002545744112380457,-0.014987629368005153,0.0023879312930941213,-0.0007337178086296183,0.007878260736727922,-0.005001434472123853,0.02053850928063236,-0.0013961263245310907,-0.0052077314287211325,0.01789242470535628,0.03040091427557283,-0.0001459136755295842
HKK26_RS00115,0.03274826844705835,0.014860605130502927,-0.008680206806209755,-0.0008083116109170841,0.013545517019668609,0.009951444248104105,-0.0019719217244712896,-0.00021792245138468926,-0.025712688089270994,0.0076351152096342245,0.009411028583609218,0.0423490961182046,-0.008631506044436014,-0.032837174083471705,0.0029462612269981563,0.0009285004496663657,0.027308188583701713,0.02204478430342298,0.036847223272562776,-0.0018705828638715632,0.016551806009114156,-0.026063057304224858,-0.0033354472992245315,0.052313537171164354,-0.0021161839370548055,0.0040903974223965075,-0.02548617113235655,-0.031548847882569876,-0.01781249758310692,0.0092524320575263,-0.027049632326609365,-0.024890205411420396,-0.0018317258706084401,-0.026498277030114745,-0.015686336083005802,-0.023543421110350037,-0.006213925516182298,0.02178633235167254,-0.015275891780769386,-0.0031583265948436144,-0.013504251285004711,0.03103824895633164,-0.011528602680596634,0.0049632999484201645,-0.021777910552877054,-0.007188788204985459,0.016188265829002124,0.007130928675662004,0.009765767428551954,-0.0024741387758270817,-0.001979580355371456,-0.017459682426053384,-0.0018188595426414911,0.008510151547756223,0.010025908868605882,-0.006616256388426279,0.04580887537735245,0.002709720241094108
HKK26_RS00120,0.010937044612942455,-0.00536756906892096,-0.0008932847410559319,-0.013268523764777858,-0.015043601952946505,-0.01709495445879661,0.0015632401775109372,0.0036706668627910504,0.026777105712379904,-0.007533696063568499,0.007232805210356515,-0.018363809519815977,-0.0131671155471102,-0.016486780463397056,0.011395680697196993,0.0008050384208080035,0.0238987574106194,-0.036275432149652585,0.00869135808267208,-0.004140122029275849,-0.013844658222958045,-0.007494332245817303,0.007290759108318373,-0.012061267015546058,0.01695251593806527,-0.006846842601920183,-0.01163944046959632,-0.0024763547510911004,0.005734697180833601,0.029286910264224888,-0.014258965651369518,0.00034576451602013236,-0.0063471087584765565,-0.04266362502422979,-0.02120614213649936,0.001371104727753955,0.0031166727965293364,0.023748477085424116,-0.007079901401209304,0.008039007484962904,-0.026538850709323367,0.005220678650505239,-0.016231250241866228,0.013205133568694826,0.011786133707959199,0.01804618628272982,-0.007800661080653975,-0.008167781253669721,0.01396557487273557,-0.006187139191181435,-0.009653662702810251,0.011929339035159426,-0.01931865670428662,-0.003783119130968017,-0.012869250588144374,0.007167511373409666,0.014912762416120915,0.002048279925296465
