Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
HKK26_RS00070,-0.01838439762553864,0.01280832542618152,0.004242550846729432,0.016473898767227022,0.018047098835233345,0.003318277979650888,0.2635333868467688,0.0032314546055345174,0.005961196488142039,0.0005004859095390163,0.027273556274492412,-0.013496392857095644,-0.008951861926511892,0.0014218807707870728,-0.0024174337329222716,0.019017510656029944,0.004977648420304148,0.007391901951534741,-0.000505952136731821,0.005850386164478389,-0.00833319990762381,0.007229844952268976,-0.012530210801825002,-0.03454910009902465,0.0113531224331761,0.021348407052593717,-0.0158692579904322,0.0014125440979525527,-0.021564471758820442,0.08304936807790911,0.007934380303018792,-0.005050485674813483,-0.019981040124676105,-0.002869305067214952,0.024536943516981234,-0.0005457319327894848,-0.011052488752101198,0.00035361786495234345,0.0014375078618578017,0.011327335547108684,0.0008980594385581404,-0.00814900187065939,-0.003418683312133069,-0.011182644237173783,0.0013428217412694379,0.01338129956416997,-0.0194345506967879,0.008642797955744361,-0.003218505109955799,0.008244101284366891,-0.015826568207562074
HKK26_RS00075,-0.005097709684330669,-0.01650320340382636,-0.0030120801491510325,-0.008202274661693583,0.011038590972444095,-0.012654908438292908,0.24862435729414945,-0.01499554588079443,-0.01638747935224331,-0.01439287652995515,-0.0014557307623644419,-0.030376627282793087,0.006538049147767907,-0.006956394454488801,-0.002666773836207075,-0.004044804986086115,0.013741735743006987,0.008110845018550007,-0.022275486305565022,0.014094640362779916,-0.023737087301208045,0.01764041669069626,0.007163588046254627,-0.014371359610866037,-0.0024886400719208897,0.003707410434486437,-0.008826258048315303,-0.0009082836831473733,0.007508015691171896,0.004118971259637488,-0.000408944828568669,0.010935087778075014,0.0006802888684001794,-0.008938906215216836,0.01470920283994498,0.004587402933396833,-0.051137011076185845,0.01140528151217731,-0.01655099047235663,0.003926637058718981,-0.005925806309495879,-0.0014457656456952198,-0.013300113886887207,-0.012482754776770456,0.007712348100486464,-0.008292652583796205,-0.004689402690532663,0.003199903747247679,-0.004969389548688619,0.008943909702989063,0.0044599141917980156
HKK26_RS00080,0.0382959689456824,-0.03760073733198918,-0.023402957085595606,0.005421516251730834,0.007086544939670528,-0.022379088305504672,0.06856243033841947,0.0265935055231883,-0.010277787791230637,-0.01725952604984608,-0.01323796995747685,0.0029933707917623397,-0.013919903205824013,0.006115886465557924,-0.000976785837456359,-0.023206596257192756,-0.006527666360928574,-0.005604911752734745,-0.00014429617273109297,-0.02403307296024126,-0.00010676716874400766,-0.046688013030597594,-0.017747826625184895,-0.02317615517697369,0.037128858529578146,-0.003996825502158641,0.034553751039483806,0.004456612972963879,-0.058007916551727094,0.03537197438243713,-0.007797134065488829,-0.008476574230431869,0.010986255617274898,-0.023563304042817725,0.018285121557429895,0.009707731439222229,0.0005228280307468465,0.05002688566559169,-0.006736722611161859,0.005732549168401645,0.011881044656124273,-0.01996270168869144,0.019748826000700617,-0.00921674471052744,-0.0032490407545998756,-0.0020438504179125807,0.017074338159481707,-0.0017065221184598134,-0.003467097950332668,0.007336599589349155,-0.0031922400675677034
HKK26_RS00085,-0.004630877924391739,0.00013930835346668584,-0.008136512432604248,-0.012763147792150483,0.012639313371340529,-0.023989344488384745,0.020614346501366305,0.014234906949426735,0.031092397273888694,0.05904386929123828,-0.0014368168044166239,0.009601136271275096,-0.02186585176150963,-0.0002692574250361153,0.025760702403774833,0.002568805600229435,-0.005801708755456547,-0.007229436117635965,0.002984441263912012,0.0026976525681370114,0.014921358981765885,-0.0013202157800434734,-0.02206307734683437,0.020129428944258093,0.007828777379832107,0.04555982691689549,0.028719996447350318,-0.02424911890467038,0.041465470604047164,-0.01837300686923803,-0.0213680545485866,-0.02270883656676094,-0.008477808305955714,-0.01424762018163916,0.04148919495446572,-0.01914178361050165,0.030030849284248606,0.004892444509610148,0.01152122685105055,0.006454249393983757,0.011272632568113648,-0.00952646682528318,0.02646670921950898,0.05582050925760524,0.02614723539162116,0.01261107082822314,0.01309651556898164,0.01102206508868456,-0.04500187237422143,-0.03667575190185962,-0.010322655615010919
HKK26_RS00090,-0.005017582329098247,0.006097703174987345,-0.008690272566313318,0.002052038382413707,-0.02102580007446059,0.008137416353720384,0.012532863557267633,0.0024122579463539172,0.011177115901262785,-0.0006806735704175251,-0.01213490207757492,-0.0008041447019056768,-0.021700684359373487,0.018041684713812168,0.012028631986552461,-0.0014299793674118102,-0.008445716102394824,-0.0204305367105083,0.0077793446208170225,0.0008396200355687573,-0.007254877329512206,0.017950833257353253,-0.01076933708648742,0.007186529975445926,0.011331102303325347,-0.013496689578203798,-0.005062052800007323,0.004869288614216955,-0.004383553113778697,0.005811045441741144,-0.004860322124111732,0.0078057610001027655,-0.013483135208545794,-0.014548475070965688,0.022672595155445105,0.005883668470495674,-0.026250340457289734,0.01164600591334138,0.0023953074954100144,-0.007031617810622284,-0.005260667811916042,-0.005134026256688212,-0.010224934233185,-0.0057549035533537764,0.0022676341484897675,-0.011637294659647841,-0.007915909249716309,-0.012698235878463316,-0.012512623667930142,-0.02103203799532541,0.014743535542180813
HKK26_RS00095,-0.0014258291261213753,0.005498253346453502,-0.025631712093874028,0.038228266042987645,-0.013857738107567946,0.014281902809281792,0.02159177837027853,-0.021965480378259197,0.007022041882869395,-0.019142614336620095,-0.0069186855811597435,-0.012250770870178387,-0.010612869822987718,0.011614512739104205,-0.0010203483221523047,-0.008970782824121502,0.004756692968760071,-0.013608019152336694,0.017197156417736535,0.0007827213147002096,-0.004398240897860153,0.0037818703087200956,-0.02642286213696329,0.004386527705759545,0.029380072040437556,0.006179849635553945,-0.010889806559607095,0.004415627130274921,0.0021173471648251634,0.0035024407767482663,0.0010560942436139886,0.008474416609599238,-0.029601395991303788,-0.01177319110211999,-0.004495949894569779,0.003944809166962106,-0.02274970347215311,0.005637656239954003,0.009573336922829894,-0.003590470365933166,-0.028074446115154927,-0.005108568838984543,-0.022437949276573766,0.009526458193355944,0.007920678026204633,-0.009195605698869897,-0.010553371255480653,-0.010360658253653775,0.01762571509615144,-0.019624973561947222,0.023465477481445937
HKK26_RS00100,-0.007010875620257343,0.024568128722572538,0.009898136509503464,0.02798958929854457,-0.04797039812208647,0.008804136663254206,-0.0038980042991127234,-0.005828268464970088,0.0005988603552759679,-0.02237051724777472,0.0031731185456714394,0.006503343394590809,-0.0073001588301286205,0.01696687942264252,0.004060773186092691,-0.012926971778472702,0.0076641036958131495,0.002331750311899704,0.005955511908040172,0.0032661179023198224,-0.012621683974448523,0.016481065781564615,-0.015360779347814844,0.019527413653649673,-0.010182082393857792,0.01852429901547961,-0.011604851137556273,0.008551484581889035,-0.0060043329244553615,-0.004393954974137578,0.006247620500488952,0.014699197197378394,-0.03208862907276561,0.005839001889549203,0.009735712431365362,0.007725951003112893,0.03264976317323938,0.0011437861734248642,-0.009138877214863247,-0.011403959081101322,-0.012345750194560754,-0.011609612224675558,0.035271023534420444,0.001031066165174492,-0.025412021468120525,-0.004230352568440929,-0.015100795108517123,-0.00559527582870018,-0.009668216999564752,-0.03011369398871475,0.043435918981011
HKK26_RS00105,0.004399513659091194,0.01371915690724229,-0.001960317536327182,-0.0041065195342341035,-0.03886767011896108,0.012415585826983789,0.018728313586340004,0.011538352584902583,0.0029355167753560467,-0.014456468034385231,0.011820704109270955,0.004375577541962631,0.005811375267363001,0.019206348043984175,0.023899893437116734,-0.0030701776474592627,-0.02029963277902695,-0.010228792619700418,0.0008745514365442329,0.004888088472285462,0.009011350386181035,-0.0021825564313434644,-0.022907455715786722,-0.004521177289852367,0.01804212504418915,-0.01357877011742872,-0.008750293715021206,0.0007902135810912657,-0.01015655677439652,-0.006331712180562205,-0.003122135044892586,0.0036024788965825756,-0.03125807027385104,-0.01564078605120341,-0.0018931214470379065,0.0038835471360234752,0.021772892037772676,-0.007977490037592546,0.006096131038189432,-0.002980884159209916,-0.007088157203800347,-0.003802650004208888,0.00878994183431409,-0.0009910543511556331,0.015034971301507502,-0.007452803071947144,-0.00443366619675929,-0.00049681036131191,0.01930468535561731,-0.03190441610193034,0.00803879729934338
HKK26_RS00110,-0.009067997732418741,0.006344707859627874,0.024127959789640836,-0.006281005207118427,-0.015006426007647688,-0.015408156919249925,0.04377159017072478,-0.0062074660009736795,0.019898848316224894,-0.00991454319256469,0.004253701900551732,-0.01201135775836471,0.005164927932996631,-0.002844186352912488,0.0002568490014913011,-0.025424823796507855,0.016319972485838146,0.02292014255231131,0.016914305430577373,-0.008332234551876243,0.016655262504465508,0.003093617189464504,-0.015435832697953854,-0.015243811785992855,0.03341824642887098,0.0013065152895427583,-0.030809596265833242,-0.01362648113864665,0.02803697756445193,-0.016637680671491323,-0.022716494472515177,-0.002897497544290041,-0.03338789429487449,0.004067502058198516,0.011086142019093623,-0.012237986744082233,-0.014398090699680226,-0.0015067429167342434,0.0037811721587651254,-0.005081543144567998,0.01356084170413854,0.008258031178783548,-0.015373246433762174,0.007929654122352702,-0.010992723109568557,-0.0078491255206961,-0.010267135531780328,-0.019217880203543355,0.016062651713167224,-0.006734953249227759,0.018981874458257508
HKK26_RS00115,0.022784196421680093,0.03343858553207765,-0.008096050652728667,-0.00596101319236455,0.005418730437127296,-0.0151963387093077,0.017667449601541232,-0.0037603122406995,0.03688505132744621,-0.0029656014834431744,-0.011732865898267412,0.010187459803257838,0.008148776365433347,0.03700041344073132,-0.032781096750872006,-0.028476930497536815,0.01307197459163753,-0.024885414006963244,0.02531953653309231,5.976029915612919e-05,-0.017189310148348666,-0.0017883724956358597,-0.030214799744265067,0.0034531257359609953,0.0025038541995859908,-0.006352619359039265,-0.0014082021282757055,-0.018375841165675543,0.007993402837116366,0.017926958508509144,-0.009677174506215393,-0.0026430571298205517,-0.02578725743905034,0.014522697035575927,0.00012780653241653905,-0.010309132869197548,-0.001970018245495302,0.03163565739745287,0.015179795058140145,-0.011384154734696464,-0.014554489582185824,0.012105764683762003,0.047433895200414536,-0.010512505142496015,0.04763302499093014,0.012337430573028569,-0.004221498295994063,-0.024569823604349585,0.011993553197118518,0.0014190229461971664,0.027043130471715585
HKK26_RS00120,-0.001374445416619823,-0.020544500003146206,0.02477826295270588,-0.013401917614754682,0.01312819873119412,0.020563831949705676,0.021655872197008597,-0.006115790483285434,0.005849237784381142,-0.020347280706047063,0.028269014913878197,0.019617390750346384,0.00603141678890506,-0.00037102999423561836,-9.699526680047107e-05,0.0029403575051807586,0.006605555043249153,-0.025443208205786126,0.016731343393755788,-0.026077338797921092,-0.004974469668931291,0.02004007521836343,-0.010766990619882044,0.0026273376014044965,0.005463074216663346,-0.018053974390925043,0.0018516100898268392,-0.010364617019388865,-0.006454653931346156,0.00047084764249733825,-0.011640186353937893,0.00486890700332772,-0.013206577946647802,-0.02755574848740856,0.014860420435666249,0.002157901052014048,-0.009430273852880417,-0.010642948854067927,0.0018182900453384782,-0.021479431091981062,-0.004337413595690849,-0.006459222240042858,-0.0068747644108808625,0.012286511131845772,0.02601690349438997,0.004306258955600242,-0.016705562051240734,0.0011189284901897572,-0.0037388422337655196,0.005714615781715258,0.01807058477257027
HKK26_RS00125,0.011226777112006316,0.008763110522433797,0.01183429205787817,-0.00751817325280283,-0.0010225524848841965,0.007331343001475298,0.06700453369484878,0.015991443577530025,-0.007770281147864791,-0.02650610517336511,-0.041943425616250904,-0.021465822784751933,-0.01096348317239315,-0.007883536229569912,-0.0048816719680601535,0.02045211359257054,0.004440746684962792,0.0016298487498983105,0.01963908078302602,-0.07262376779008962,0.0070182675736870205,-0.014525226552213864,0.0026418600283384637,-0.006929037066906292,0.00666008464670909,-0.01178063939006799,-0.015831128415849178,0.010650635675012008,0.022765734132122045,0.017876990227638674,-0.01555470226728464,-0.019550575618365464,-0.005265852110718641,-0.006217353529466101,0.022851440713444998,-0.00309720257974957,-0.005036477485634369,0.03460970020454961,0.005064433427285219,-0.0014743298277623592,0.010859650040765672,-0.0069700854790309165,-0.01992819044902719,-0.0214568441471064,0.003998472065875735,-0.007252917764527097,0.007087420003235578,0.010756546342950538,-0.025228434942833805,0.021007568404645533,-0.0013969103324024555
HKK26_RS00130,0.014544386287769877,-0.013298897662817541,-0.0029306467507104173,0.04593869092013636,0.01632023981232374,0.01910319844243008,0.019021583613588525,-0.011645180932500958,0.0151456012140808,0.02064183005788376,0.0467630847794208,-0.004643018282511462,-0.010562095893598508,-0.024793583228705292,-0.006732013433665578,0.000237142002284604,0.0007134991905805864,0.015420317470295921,0.002725230785772092,0.004300336963685491,-0.0038840752610966147,-0.008947928253368745,-0.029584188540935835,0.0037612237594588246,-0.004900361622753114,0.06343274301552651,0.012540425322073815,-0.017927953520747223,0.08632160859877748,-0.004864540328236179,0.033214330943359294,-0.014266636017998647,-0.05229230966283401,0.012764030345430008,-0.03476250510092682,0.008525798681788934,0.028120422123431712,0.048244884418454384,-0.03469016798795316,-0.0002671147354885045,0.014666197850316469,-0.009150518610654737,-0.009567542054162352,-0.004650177680710781,0.003019737243643419,0.06292059247251229,-0.0037906263437645633,0.004367055716212009,-0.006582610923410556,0.0005442465396288963,-0.02768658774971102
HKK26_RS00135,0.0178562118978774,-0.059033112440467925,-0.0033921662007692804,-0.002626204920051409,0.040821059552566555,0.007598683915514231,0.0034520559346179246,0.004296268271655546,0.0024905474885368955,-0.01074919984957903,0.008761445580636506,0.018021387016858133,-0.029171866938309067,-0.012976223668073932,0.008113907470349086,-0.025248253859206468,-0.010820425558493036,-0.001834917939451876,0.038008731702326666,-0.014625751734654219,-0.002288123046044437,-0.0016345443431351413,-0.02650102605890428,-0.00911657519442232,0.03334518871449379,0.00886249541706451,-0.003674987776387688,0.011786098744320024,0.0066308914938466796,-0.003243190864271378,-0.00612555032918289,0.038853510173207394,-0.001927525228854087,-0.011562533309057437,0.01120084742981295,0.003753056358592763,0.020424009710339083,-0.029784727355122685,-0.00898068645034958,-0.017916857583222645,-0.0044263328326578305,-5.8083575472965924e-05,-0.014433994255856035,0.0010531881175305808,-0.008418690033081369,0.03254236752484457,-0.0071088425562088895,-0.010662544719025613,0.015228550446017888,0.0037451047367724156,-0.017869214004750486
