Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
HTX97_RS00010,0.0005727371561073462,-0.004885967103048673,-0.0331484840354243,-0.026987958866232443,-0.008121918075648658,0.008911886198060952,0.016679846219689414,-0.0011788207015189598,-0.031653014597171736,0.03285169765979461,-0.015941542342255016,0.004812451635417153,-0.01659873962520523,-0.01529319739998302,0.0001290234824629106,-0.02196070188021619,0.022992283702332927,-0.026440587068386433,-0.004363295763228907,0.01397416067624787,0.011865997086358368,-0.0003608781156748305,-0.008479519121678153,-0.007009955392805969,0.014393490813376354,-0.011593409987899778,-0.029850969803950692,-0.013388175692931582,0.0011777695592166734,0.024122412023549106,0.007497351178548532,0.008212846815067185,0.010274280788497233,-0.02844830050023488,-0.01059818683116858,-0.018793011469858303
HTX97_RS00015,0.009816898980994044,-0.01152400607161117,-0.013530147325450336,0.003127604969355136,-0.007223978583157094,-0.009461448394142718,-0.00434175767984283,0.005159957086835833,-0.0011432093595950456,0.007324075032759792,-0.009990952738293767,0.004631528051421956,0.0033003042541619315,0.009473178612204402,-0.005365619811150049,-0.038717015933102464,-0.0045212666912895945,-0.022066936624620413,-0.02279898827287665,0.014065616782391233,0.018785227109108675,0.020848937798726326,0.008272002075128994,-0.0012919928503375602,-0.002143121805247725,-0.0037683035229045952,-0.0023736873629308206,-0.010191094463683326,0.002229769016224238,-0.011414515815552927,0.015142819915680159,0.01187609188727279,0.013137478812508305,-0.0030448470929878833,0.008753397496418413,0.00953729804055753
HTX97_RS00020,0.025871192663751832,-0.00722710466037174,-0.03981791269414213,0.01971010774317737,0.009467882465695143,-0.005444130079825324,0.013057666107596183,-0.023066666480591885,0.013394161167935426,0.030434223706887833,0.010037650240913956,0.005631804395199427,0.030326435381889078,0.006804133223287118,0.0018164811615002435,0.0005776811513950566,-0.013181368945835072,-0.014372471084623821,-0.00677564829606102,-0.016473215647876186,-0.0012583428178410362,0.00040998788772524694,-0.0107867642904981,0.0007423657577079692,0.009481853481636507,-0.006322084338084951,-0.013340587226024296,0.0006478530088638234,0.009772940629262592,-0.0053551941180966876,-0.0022669274800663592,0.04733149023049157,0.014801269067197169,0.016538111713804853,0.010880951920888731,0.010565662890841872
HTX97_RS00025,0.010275731677085832,0.03375634851590993,-0.005732446565687898,0.011951030223650277,0.013184035949549837,0.06161833531013304,-0.003121352518053857,-0.01792895386055003,0.04448162361675037,-0.007985002171845548,-0.015752508227851014,0.007946957285024939,-0.03975203598685402,-0.035393142671377796,0.005014754313348297,0.056870455270281346,-0.02781566620878999,-0.01564779396098949,0.005418796183810907,-0.01926906705829848,0.023593969481643308,0.006113929495455592,0.01797143133326115,0.009629880573484555,0.030131085755825925,0.009487662900152002,-0.03399382026704544,0.003569943077635079,0.029352714809080752,0.015972500218380817,0.009412880869611846,0.0671502681684024,0.006758540529088334,-0.03804001259515171,0.0059912133768241635,-0.010895918172017767
HTX97_RS00030,0.011014388098268029,0.00963124306514404,0.007105079190176486,-0.011119018510449632,0.018699381366625953,0.01816111360770336,0.00875183988662242,-0.010390275004891248,0.00984034510319263,0.022204238253269167,-0.015563843188308033,0.01757211064503885,0.006883407002558242,-0.005432957865447112,-0.0034102622267450176,0.0006263959648125227,-0.005254001849239216,-0.01426474895404866,-0.003820424059567625,0.0020074911512087817,-0.003404009570357025,0.013314947200856289,0.00321650746959099,-0.01334576390967336,0.005369504167780789,0.02895904579573173,-0.02454204281795382,-0.0026774144965536245,0.012400000483223645,-0.002665226749739302,0.011265751813292148,0.02473273369999633,-0.002017200635635666,-0.01138123803172315,0.002095955542544156,0.008120273895420369
HTX97_RS00035,0.013639389501397687,-0.004562957986691257,-0.007704390168376235,-0.0021909854421104454,0.0015367289199865123,0.033887497973508394,0.03213496666949201,-0.007773966385702435,-0.04007445304256071,0.004155317284872313,-0.024273605880874353,0.008612502117652947,-0.022039570250525147,-0.04380146031023353,0.0035667438703163574,-0.02969094184029909,0.004069975164267069,-0.005916180897705753,-0.020666397330611805,0.02395152759515549,0.012937604623766231,-0.0033448020073396905,0.0017264336480553697,0.049463678550857766,0.005530552269464283,-0.009845332224890643,0.03475770690191371,0.06163715674963122,-0.011278677674027673,0.0020661226488266544,0.010408987620876829,-0.000711308417721171,0.03255119866192238,0.020837277316422678,-0.005987018841531381,0.00011912825103437959
HTX97_RS00040,0.021822122786694768,-0.00015143573715055406,-0.010174011101423916,-0.03353258427926641,-0.016804745190352157,0.019443807832968216,-0.01040369955145875,0.024760042205345775,-0.03070822793612369,0.03958849299657275,-0.003611063268633008,0.019043966136453584,0.004935458736491273,0.01166008906328804,0.015013660788369387,-0.006666498809493272,0.021674250694891196,-0.0055104150032588535,-0.025414252351750318,0.04738094211344145,0.03242248429032139,-0.003015393503805951,0.02260868653537377,-0.004441337950694252,0.008401495656647488,0.005339541738033626,-0.012684788384548484,-0.004875661559838528,-0.0023053957922564805,0.01665905410019356,-0.010735813880113028,-0.0017374479674749299,0.010671947584820322,-0.05695970654347581,0.003824168918059718,0.004271362902943266
HTX97_RS00005,0.012919205752700069,0.023676686198514228,-0.01884312533211363,0.013840830690600624,-0.03256265106940568,-0.017191567632787605,0.0032992349303476395,0.007166912586462698,-0.033680907349610226,0.025806881485949895,-0.011707409180880805,0.012984390184473378,-0.012473112172549206,-0.016798754718412717,0.0017075645600628676,-0.002618046665782848,0.03461431814003378,-0.013498490126727158,0.0037909724790597277,0.04651301133162146,0.02452290254681079,-0.009842713432420712,0.0016697345131925878,-0.00995505073113622,0.015438977970706093,0.012955548524211465,-0.024762372730463708,0.04415919236000745,-0.013857349825600761,0.026603494823756388,-0.01209076510062629,-0.02766462163668937,0.012961987068618123,0.014063408582439046,-0.051730559781424455,-0.003435993875691683
Synpcc7942_0001,-0.0013147512299321563,-0.01668775426533728,0.0027239909156448437,0.001970714195890204,0.0013397877646912856,0.00889930803022867,0.003167920006561732,0.0004545725756849554,-0.007315184225749025,0.005559894806672747,-0.007166815417264776,-0.0037710084912217605,-0.0038135572152870863,-0.0069170070246120895,0.011520000047207024,-0.0012425407462948559,-0.009184879235781242,0.010414660345910416,-0.004473938802905606,0.010330524396277102,-0.0001983785847686492,0.010300954491826895,0.004957024822646908,-0.008467885191866963,-0.01269943644085288,-0.005372157361793797,-0.002618505224714986,-0.008447805146290633,0.003531475605197134,0.0016513155067415688,-0.008077091884394283,-0.008372304593455487,-0.012528943031187892,0.018485993148996543,-0.008419281546314288,0.0013717008632072706
Synpcc7942_0002,-0.0021044209998737715,-0.005750364719819971,-0.01866679911250265,-0.0039029527505772734,-0.010318725306121579,0.0015646932335737001,0.010781253621344232,0.0042957233598740815,-0.023351920887640196,-0.0025320014244199674,-0.00852644523534932,0.0014281685569078669,-0.003024643548805406,-0.012139640743059779,0.010181594844828407,0.013373935897725047,-0.0031203053166645647,0.00738005909032377,-0.008970719880802426,0.005085806691694614,0.003979410394218928,-0.0011469764846701923,-0.011517110044198422,-0.003918522985139071,-0.017427361748418736,-0.004898941113841965,0.0028369631328530624,-0.012122793000539651,-0.004617723636230241,0.0016160466527629302,-0.008724630418237584,-0.0028759177052308962,-0.016836716110593137,0.006947612461738335,-0.008713570391380002,0.03048111612056021
