Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
HTX97_RS00010,0.017981689652300382,-0.02268258875672783,-0.01942550987186581,0.004303667995253822,0.020629412893245613,0.0075315506287224766,0.005479999413769215,-0.02359475809445333,0.053090304990341154,-0.004274868575654875,0.006663552624538994,0.008507881092411665,0.004363529865840633,0.030319148846227148,-0.04602106630546023,-0.0006889626770626908,-0.018726458345877176,0.00047206458408657176,0.007933562418733725,0.021077742779772903,0.0030395736314223916,-0.0039622648431347435,0.05353356878380252,-0.00022039936673591727,0.03294830145049285,0.06277412164645843,0.030995584290067463,-0.027957534725180016,0.02412212029855023,-0.003944649793490681,0.017313554929444357,0.011799306058327358,0.042260995728396374,0.002839686916563264,0.00023968984861231168,0.043138236195399526,0.01415937562223863,0.019645687607820535,-0.005536555329390926,-0.019065866854692887,0.030905772254616527,-0.00029502674362069404,-0.031868642758356686,-0.016895687294460223,0.0008253979058979185,-0.008436216527219624,-0.0431299526257354,-0.012778660053165313,0.03505150478572811,-0.009506671783896734,-0.0036382283334330467,0.032670846322898246,0.001888306663449719,-0.0028364814127328198,0.003253119952512873,0.022635719255121593,-0.008420772558736219,-0.07009823406907546,0.013568062762410668,-0.025228344519704956,0.015633354336046255,0.026343595512339005,0.06794360148659667,-0.011358161305182787,0.019667847713932544,0.010409608039116818,-0.0005746127257700968,0.011695924102925541
HTX97_RS00015,-0.010664217449814677,-0.0009824512945108463,0.014333917093855682,-0.0010085371237354803,-0.011219074389767774,-0.006507111587653635,0.032327458110213925,-0.0038484456858562683,0.0045665596262619915,0.0028081753179606318,0.007797512384723295,0.007137808921129336,0.01956317718064031,-0.001465454611076484,-0.016100759854657275,-0.0030362709083495646,-0.0030545699569191486,-0.02378684841638484,0.0004174711979597822,0.010140767563609638,-0.006614415546360086,0.00203415214918772,-0.028133105492835455,-0.0038683031899702475,0.001418879652092882,0.006932767098926363,0.0036009585921229783,-0.004119360053412969,0.002590905496797388,-0.009706215867660555,0.013387580833631741,0.009792795356389215,0.0050220796667528045,-0.01958864173839188,-0.0377619742487702,-0.0030808096994307003,-0.0070685537056153795,0.00984491649797489,-0.020968722240221782,0.003393001133305036,0.012803023751135631,0.0010901041455565418,0.009428210448980298,0.0053695235286852425,-0.002613250559593421,-0.007387829365188252,-0.012332972738375239,0.00433263043414017,0.009576039944569447,-0.005770208496124416,0.00019181605764972073,0.004251195592789501,0.009399195049876642,0.0011211640383213934,-0.010613577560064844,-0.018678872195966062,0.00400517105513116,-0.021569435957233454,0.0030877177915554946,-0.004155148138899987,0.00687387812830087,0.007905083844946495,-0.010791120805863768,-0.013193763268483141,-0.011153523603522553,-0.006528264849453746,0.030420598187845822,0.006138801776036757
HTX97_RS00020,0.017341716841351742,-0.0099070078912227,0.012539488319160096,0.0009522971338378018,-0.002401941195196316,0.01088764056141919,0.023180218436874976,-0.00458525910938987,-0.008664307707392476,0.019777462575178397,-0.029417914121923246,0.04412883919246832,-0.004250486901739741,-0.007414577027997795,-0.00010882054097549422,0.002010738081626791,0.0059084065094986895,0.008827633893899555,-0.02153514962154678,0.0027440448013649893,0.0037181843492108528,0.0008907218327734753,-0.019491157684951847,-0.00169852169870507,-0.003917292513498334,0.028668007898268146,0.009649718331374282,0.0030857308396805712,0.01596676541000146,0.009929954027603083,-0.010942101888020467,0.04474633236513918,0.00024884041569971874,0.004708419213464363,0.02452410037644202,0.011789515730137687,0.010636441692116916,0.022885847886746254,0.027250673549956757,0.013353960839276481,-0.007851697735115869,0.01262392452137035,-0.003668143867655091,0.0019325874217183466,0.0002773991072969267,-0.006379054536188485,-0.0014564828341260298,-0.005809589721473868,-0.008782517705225153,-0.0018661575389498372,-0.00798627783062274,0.025446924792265135,0.01620827143049438,0.07713746652039674,-0.022944283496827006,-0.01845401417436638,-0.008985788848846748,0.03434161374893465,-0.025900772435047074,-0.016369571343050268,0.023918781111552094,-0.02527435597451848,0.0441865375034516,-0.01165314303658031,-0.037239832040896564,-0.019418304246537003,0.029634714263413037,-0.0008898612165989383
HTX97_RS00025,-0.00830447305983887,0.0066855995104062715,-0.014165707117626072,-0.00613406793686604,0.008431216991897725,-0.024454538782211762,0.0003209733758461468,-0.03780724518816415,0.0451577135614477,-0.005210279605041778,0.013874969634511635,-0.021017241392960902,-0.03587984928354051,0.004243100870475377,0.002849759090339138,-0.02881116717472816,-0.00601694206922099,-0.003951841123734558,-0.028720906611070563,0.015543039048852424,0.04508573410781652,0.003004972129535413,0.019527863416383854,-0.047190388247935894,0.002093072596481188,0.0019374517783232587,0.0044997645637898905,-0.022201064586426403,0.0429203455276287,-0.0048188784615129324,-0.006635033886861476,0.06802540932090943,0.05086997452040045,-0.00227110358225283,0.023837637137823324,-0.013821012664538826,-0.013821677558178843,0.08073009893545775,0.013114808355425195,-0.09657781177742063,0.02123427500005845,0.06241015075156944,-0.05151971694752114,-0.017808252611183264,0.004765391780983527,0.011448159648373247,-0.0016368022953543388,0.00481220485491127,0.00481915718464838,0.020027496717048066,0.002712010849533341,-0.01594148593559333,-0.029549895046749153,-0.07989107312896879,-0.020016286209317908,-0.001232932089585289,0.03417318263499335,-0.007005299722259597,0.025878652302304964,0.05794100732969702,0.02171271237896687,0.09370985180671185,-0.014642249081435157,0.01083500056538006,-0.011366946491202599,-0.03428673033340655,0.026458669045274663,0.0011037235142959964
HTX97_RS00030,-0.006417088141472269,-0.0032958568598517313,0.0007074040620533453,-0.0008114055170444646,0.019391974130010148,-0.015591975119285992,0.018367821191368733,-0.004861985096430361,-0.014120340789369837,0.002442597880337407,-0.00859865889447351,-0.0032121319043592706,-0.012711797671558733,-0.001249328755858174,-0.005640728526583644,-0.0030331868393714883,0.0157766905859743,0.00027516068053913165,-0.012333755535071388,-0.0037382095220479406,0.0012915020080601124,-0.028081243652186425,0.018866598848184906,-0.0008483486939217094,-0.0018197456776228315,0.004501184780931461,0.02753103021448504,0.003659113217270088,0.030497297979408804,-0.005858253753323971,-0.006746308265940761,0.029903286183120766,0.02232196388757711,0.014617162121261145,0.0015048143273256496,-0.007123951137601313,0.008702934793881567,0.011108628243185337,0.007301601776374413,-0.0070193740814028975,0.04383768002340707,0.02067628746648247,-0.01332137999084351,0.001983560073955238,0.007779262237734669,-0.014182195037585235,-0.0017006605139523589,-0.0006271010734898889,0.0030685593960789875,0.004936839016891661,-0.014686945576704547,0.02292974410343315,-0.01095105186897087,-0.030154750252003,-0.04123061700523218,-0.015482130786020216,0.0032153232665082764,-0.030484153371349125,0.0021056571695162777,-0.0002931878688600184,-0.00018901829564877315,0.026598755335238002,-0.017966163457441245,-0.008485716973694775,0.02298206447146585,-0.007838544718161729,0.0332834182183257,0.002328714172075719
HTX97_RS00035,0.04157311708157274,0.007097908851591079,-0.006701585608318406,0.00022323356799969714,-0.006379283014752157,0.01874123521750963,0.0021831403534970815,-0.004061962548224001,-0.0038866830097305403,0.009923648492144251,0.0036474104246533756,0.022516594130439077,-0.02809832023909961,0.005274748443530392,-0.001095792460803829,0.001477963279592449,0.011621567672478744,-0.019942217272898067,-0.018025644512871006,-0.004860365411263403,0.00603528207235189,-0.0066509815126204064,0.004564445236073918,-0.0070044057258619955,0.00044991340476564746,-0.004489954692771009,-0.00487339124728938,-0.0021977125007681918,-0.007010219239291334,0.024157291289895605,0.003289807264607238,4.7662535616313575e-05,-0.011472880243521883,0.00778206262649878,-0.00024393909042754768,-0.05938446268102433,0.006240937182314914,-0.004477944304374895,0.0019274386256254513,0.0013582447765548079,0.6500694327883728,0.006357303241686999,0.013625266232742081,0.00018824665788058328,-0.002880142131845819,-0.0062784215035529434,0.01612933966863801,0.014613877227063683,-0.027397348334054203,0.004109268619262338,0.00367805795486654,-0.006692346470922563,0.004087762074505037,-0.010925223181107613,0.020427643200146735,0.0033103647650102566,-0.014298563232554995,0.015706429484483076,0.017148902874920147,0.0002886709941511738,0.010293212240796948,-0.0013261611966912247,0.0025017892960575703,0.012987968821783668,0.03006066447323264,-0.011312626977077335,-0.011405401354617489,0.004111789975404665
HTX97_RS00040,0.03557615601633892,0.0027916332626056408,-0.005227359351148857,0.00127022691549782,-0.009392149369083246,-0.006270222753936543,0.0012116801318903354,-0.006942699014013784,-0.00948693870828908,0.0017359391094986067,0.02303768891585259,0.001042256142336017,-0.003633213189072077,-0.06127245964408367,-0.0075895434178871665,0.04250296896954467,-0.002369187885752764,-0.015417220897843508,-0.005305285030196805,0.01653467641319809,0.011491509712555678,0.024904000982444226,0.02819188674238101,-0.004699907310665313,0.06736420034418548,0.015817603115105355,0.008503384815373547,-0.00940209097032464,0.00032953070068979907,0.017916149946859222,-0.010990740469595242,0.009541245834195492,0.03585215368339854,-0.021902766945862902,-0.00047036185185586263,0.045579284791798215,-0.0314111626302743,0.02560428633627204,-0.01794974058495469,0.03938049993626724,0.028958314060949276,-0.004705140772854962,-0.013900768879020153,-0.0078880755668369,-0.02860368830871552,0.0172567077394992,0.023279893495540497,0.0461539483087515,0.010059772311028508,0.014576842452132614,-0.021543643218660483,0.001215698527959169,-0.01441568678014101,-0.005423901537344429,0.002233735250117415,-0.008393182527209627,-0.002112832476243786,-0.030345896690732295,0.018604797167313045,0.0006102711072090262,0.029815408159068715,-0.017913743223654008,-0.005148632552528749,0.02611685404147991,0.14593583771215693,-0.06537985232178009,0.004465592399120254,-0.005411573449494897
HTX97_RS00005,0.0007112089643274567,-0.0080175623974858,0.016106610756978817,-0.006630610346870846,0.0010386708766472927,-0.0016124776004033637,-0.009086567674604593,-0.04984934338035079,-0.01419938133557287,-0.04966791316231904,0.02376561934366334,-0.011204643169554216,-0.01191938125528783,0.030547906330189358,-0.007207103026714759,0.023345653610300013,0.03538112877049077,-0.09579689976686238,0.022230133071606956,0.023973141604996976,-0.0046721710163057885,0.001954114964804022,0.026201060243107057,-0.007507628642413081,0.026647042096103482,0.05464854176324477,0.011044494523688171,-0.03043648090850754,-0.012550076585666353,-0.01001112856745353,0.027154823635580125,0.015635034002646223,0.016695669436236918,-0.0036636746076079804,0.033633046729799686,0.023974580046516383,0.011770953710195013,0.036697010813012236,-0.030860964656618757,0.019665745156074207,0.006670624631680897,-0.032502830780666646,-0.022911386455420013,-0.02328238879584654,0.02311681565177825,-0.009182789902062944,0.02177054702674248,0.007748905990326851,0.018565880708041677,0.007959193394719708,-0.0066534984449114635,0.018036409917784844,0.043677202541848203,-0.02195672799223504,-0.0005961680520400895,-0.011671774693392626,-0.042370814930108906,0.025294578971229647,-0.015486910438610953,0.0026528749720117445,0.07533584871674337,0.017837018011797476,0.001371991796442003,-0.007945195520317012,-0.010304372469139938,-0.011279028486727632,-0.013179731428041335,0.027382315203433125
Synpcc7942_0001,-0.010481893192930606,0.005679679490322871,0.023392702759455195,-0.006687607662469635,0.003562465043022922,-0.006352635821025093,0.0106861126024893,-0.0006364286982106023,-0.011930143173705115,-0.012573290566156218,0.010558808752051752,0.0001475132231179325,0.006152780662362736,-0.01772769005073592,0.010928757989277293,0.0018398412188533509,-0.0008652371430407493,-0.007588023681935586,-0.005538595696180379,-0.004975322232494007,-0.013739097285777706,0.004543000223688447,-0.0004012628965901701,-0.001297034042919141,0.0009487205973169737,0.008428991920572207,-0.006059803133569867,0.00034609584754008904,-0.0033202325100069262,0.0007510562488712262,-0.018243930622520048,-0.0006345915537584513,-0.0058784339511681275,-0.01701479331452737,0.002276629890859266,-0.004657345967032322,-0.007885849482052487,0.020029060350069332,-0.011935697149527417,-0.0048421325594852375,0.0030467686631239555,-0.005344509693776328,-0.006314131478398956,-0.012534144669146844,0.01559525436763425,0.011977255276949443,-0.002483593751063183,0.0015204851369736438,-0.0031937571119635367,0.013232148505920782,0.001232230574150894,-0.002824684376873771,0.012485386433889455,-0.005202627201252449,0.0011578693179278314,-0.014643614332557868,-0.0012143114505896615,0.011355710041021252,0.011503180596291627,-0.012926113912417894,0.0025040178254254874,-0.009476600826458027,0.002898396303823228,-0.005500046921344409,-0.0020772214768394297,-0.011577699150589885,-0.004053014251022367,-0.0006834794420700768
Synpcc7942_0002,-0.007196004146941852,-0.002207830610094305,-0.013017540205106095,-0.015776281054692084,-0.014492763152080012,0.00029874396296076264,-0.015824972948151075,-0.007501705876072262,-0.0049027112351437046,0.0019441926199576564,0.009428633170083354,-0.021687677496546556,-0.011498563572218052,-0.007563449364766133,0.00781612704509603,-0.0038318187254697245,-0.0021028014496602644,-0.0024166664362052443,-0.002961158880428723,0.005595985969069219,-0.02488443447149371,-0.01635346319737014,0.005211146849201351,-0.001452686862427515,-0.0015813986805456235,-0.0014162046978847447,-0.010552792745388468,0.0009110185644891892,-0.0021787932313393913,-0.008129366744200547,0.005616105306805412,-0.008638246711376625,-0.0030073928068150464,-0.006861417855368055,0.007510066636832157,-0.007878071183374823,-0.004527758636658069,0.0018936597594763922,-0.0010310206050339484,-0.013128738365588307,-0.006028430572866078,-0.004330045356070496,6.864058301021826e-05,-0.001110695794092009,-0.0164544043416755,-0.00260800125878571,-0.005208904984014084,-0.0077637366011912064,0.009116710041381395,0.0078958079954999,-0.0021044628775952015,4.687762516054995e-05,0.012153481643264092,-0.007396216879864129,-0.029355398454240785,0.0024289091122263818,-0.011817275406597915,0.01778921595340363,0.0018234621193404142,0.0007584884773773787,-0.021215008411714954,0.0004050872385833084,0.0012755391018845965,0.00511764470164478,0.009482914021780175,0.001178916053007448,-0.011879675945436598,0.018335761923072062
