Geneid,SRX15590299,SRX15590300,SRX15590301,SRX15590302,SRX15590303,SRX15590304,SRX15590305,SRX15590306,SRX15590307,SRX15590308,SRX15590309,SRX15590310,SRX15590311,SRX15590312,SRX15590313,SRX15590314,SRX15590315,SRX15590316,SRX15590317,SRX15590318,SRX15590319,SRX15947806,SRX15947807,SRX15947808,SRX15947809,SRX15947810,SRX15947812,SRX15947813,SRX15947814,SRX15947815,SRX15947816
Synpcc7942_0021,4.130103911855868,3.690983349537061,3.974996174311552,7.261341018213129,6.794162288959552,3.407066606694388,3.7337960499649947,3.7632854452988487,4.317205468501328,3.8542170727227116,3.47780022416626,3.759699654418968,3.9401580515923222,3.29060259624879,3.7540415485899943,4.10112403911238,4.09133304609646,4.401907891174552,3.9895250442187984,3.7004471255639273,3.9228503083068276,5.216994543294061,7.887298844112646,5.3718720783271054,5.48724095187888,4.375284554948861,4.360112865326051,4.205497601674909,4.338912288942713,7.751647815307315,7.70384290535322
Synpcc7942_0022,6.0125743852285956,5.631052456954785,6.1014462995801,8.741748086751107,8.869389912049051,5.349251038030888,5.196015007606846,5.380772268276164,5.716039651671168,4.5854863317865355,4.905076239689161,5.22678518304184,5.863729556738141,5.545213030820576,6.016424418015648,5.193877243361882,5.564836746984968,5.981451974671779,5.1820519941309495,5.074814194165438,5.391880942783578,5.871258506041951,8.019971442975917,5.914839154142023,6.0030895094950525,5.261266651695887,5.443285775028721,5.501933236062203,5.490427523065376,8.107382295241194,8.083251391871148
Synpcc7942_0023,5.615120928189419,5.903820435030739,6.1711956519741165,6.826257458899497,7.075884130031617,5.574072702860404,5.328133768993359,5.509184606468078,5.734921516920264,5.165930942330869,4.7879400468518245,5.177573454140067,5.311899054814503,5.116194907861295,5.442699474750084,4.818441049729135,5.348342908863593,6.068747997561528,5.207178431166965,5.082845120115682,5.255030379602058,5.840049509524266,8.315412715051263,6.132552767142368,6.238221763531941,5.5528761526229475,5.816157058341904,5.609837552911758,5.863249814747369,8.338418367096375,8.42473648809696
Synpcc7942_0024,5.461064095524377,4.666086192589566,4.861416066097407,7.719570091163903,7.781121511927233,4.732216638592119,5.534532747003251,4.865455869731137,4.897083518156251,5.448961917992673,4.777570647105176,4.519084472663686,5.926993723792829,5.825410566550857,5.5607498113591225,6.015325905926688,5.706604186180184,5.65359661970253,6.177123542648442,6.129371155792801,6.265320665729357,5.703690142078775,8.11240400259441,5.877751586956491,5.846014398441377,5.416101198889848,5.1162999480119655,5.3092037778565215,5.547263656686257,8.14903399588205,8.172949638326132
Synpcc7942_0025,5.68171015245518,5.268852812209081,5.549441653014465,8.417212330574412,8.40925511823911,5.235102912213068,5.487423641798135,5.406034232543519,5.524321024422,5.416424222686886,5.201574591453207,5.062435808872181,6.143637084374055,5.947041096403339,6.007660721687166,5.911119986560071,5.644033757013596,6.026892972986728,6.309144564772334,6.340415572134986,6.425904231378669,5.4559073609674815,7.891471754790407,5.770376080608364,5.439462229686616,5.178649292754991,4.488255113950621,4.412789577729933,4.689648008805677,7.792298303384771,7.753161592153583
Synpcc7942_0026,4.89105452331486,4.864419426238629,5.117179390461369,7.308137009700958,6.878483666995002,4.7854988755875665,4.938390083932986,4.553058313342063,4.915070092647746,5.144547072079872,4.6806126299167925,4.883381336999547,5.324887741361199,4.955315630643842,5.2355870689747235,5.117644871073394,5.141635126266684,5.398105809284661,5.228259988996439,5.394105830039749,5.38334460401421,6.868663908694236,7.4528826006563715,6.741818414237234,6.018021971063154,6.395263223885692,5.077933231868285,5.5302958577442425,5.4314100261531175,7.506581485527959,7.383041637392913
Synpcc7942_0027,3.7658936311544013,3.845678071683943,3.768953032284403,6.695523448986311,6.345332091984781,3.3930940168534733,3.6001571014627283,3.537256073804628,4.008562992960501,3.7454686460170286,3.4544916519216526,3.809745582890552,4.328060022201874,3.9523113099524134,4.285992784090778,3.988465052347864,3.7670385644533795,4.016669725280946,4.314830587847193,4.231049810086923,4.308053636164904,4.865554070380961,8.149885034376695,5.142448945740938,5.036734582104799,4.142732741407129,3.8897240770281,3.8706588902228862,4.14122502195838,8.138690195405589,7.961648565437036
Synpcc7942_0028,3.069859344120719,3.3477797470287514,3.6973428644316364,4.986193637319476,3.7204640673509104,2.7948694622331045,2.9274508457030843,2.9362835676827976,3.5792136304163433,3.0266482238499384,2.837136660921692,3.010404812822011,3.053594968160155,2.891054088448399,3.602420115469101,3.000862959884972,3.0345067334045357,3.153904251737517,3.1829214267726402,3.6179663002235056,4.0298871266981395,5.28853422088975,8.529938321464645,5.515950155090053,5.660975629006315,4.304060339962106,4.013220755653713,3.781991012252867,4.003634517303221,8.787553953733498,8.774198240907003
Synpcc7942_0029,3.3262748935555333,2.653666504926581,3.177786027938026,5.2657677201699125,4.688502074159537,2.7742554812657123,3.0402548062896373,3.1626017040828724,3.3094257567517738,2.6973243435055627,3.159349784159001,2.8644787403223817,3.627908481069115,3.0727938727525346,2.9785236918142948,3.207071837168648,2.6640499609556705,3.2495017430631665,3.5909313126007576,3.393190578736256,3.4420659053497595,4.836435044191367,8.469611939202455,4.980511486165329,5.178548670837115,4.499705501409839,4.030953043013518,3.695404930909136,4.349180333041932,8.56558311234906,8.49979328567949
Synpcc7942_0030,5.1508723773059,4.73727314239085,4.707228262821764,7.9641315344041965,7.600785658210336,4.2316015848509645,5.48750997694913,5.095338197575718,5.533423284495604,5.21146469019961,4.933851318145493,5.140213040546699,5.177339315068262,5.389484759475302,5.134276570501117,5.424628484897824,5.191962582861235,5.29687811568477,5.619751154317711,5.281164278368365,5.599627476641486,6.017156021319026,8.484533507881356,5.995885087046518,6.328787444976816,5.975876355803882,5.181285520495561,5.572052341043635,5.6119979269452775,8.846962511656741,8.81301883850162
Synpcc7942_0031,4.627517723984481,4.376476802591811,4.431309753377424,7.953952763029805,8.107728235573012,3.7788455442871713,4.5634216762106155,4.470390145361234,4.634755452147527,4.515013474213057,4.378086511862778,3.6915425562072506,4.932037595364089,4.492452947933074,4.666871610404513,4.664874788479406,4.3834904030744015,4.804555869347255,4.947305065840762,5.0124808460977475,4.942639949557838,5.937001011590598,8.753381669611743,5.958055674278743,6.159217946611979,5.278093935537476,4.904627434816523,4.7364481836747,5.224573015135883,9.019417531907626,8.960607967571423
Synpcc7942_0032,5.152142231153396,4.954258108090506,4.640210040320266,4.345982334346037,5.151047409373785,5.056230194060756,5.078065944831175,4.891815657868799,4.681527120596635,5.079447254190249,4.777889003053159,4.605371514585949,6.016323548070907,5.9088312770485505,5.23575769289727,6.2104935514898765,6.048214275578727,6.181501743794155,6.598598228623007,6.5524905454493885,6.458466920772133,7.22758702908408,9.475208250609409,7.431436015630696,7.167075968397244,6.167580966605444,6.2602884599737765,6.659344919906342,6.765180741661467,9.13852040061662,8.962468003954836
Synpcc7942_0033,5.6709447025013855,5.1686162401808184,5.032140228152725,5.969633679777339,6.796093017407184,5.036547144501931,5.041880550746117,5.139848631369523,4.99540058938896,5.260891215331552,4.883948128742055,4.980679771266976,6.165263180016462,6.3299144098728926,5.429034673306185,6.335304313743669,5.780910901510505,6.072333075552122,6.542547802474346,6.846668824622218,6.305508352089646,7.941578172857312,9.989154737658104,8.201956663054158,7.867244986929124,7.1462819250410226,7.189955934176913,7.460394685524254,7.7624144779916255,9.623404681331625,9.334072473835578
Synpcc7942_0034,3.2388610323632094,1.6981597509370085,3.193108312842644,8.3717458645776,8.622711711040937,0.0,3.8409075123966603,3.5829164234960174,3.4022461834248627,4.334786525120775,3.9931685164060493,1.1980768200278467,4.779772490371636,4.793347838026853,3.61795407456303,5.544562240917143,4.691119721985353,4.750035859972142,5.990986693191149,5.188034612395471,4.817971417150522,5.514105837686672,9.016458584946665,5.376391855616638,6.466567303133768,4.879263068511741,3.9553843986924244,4.8186959978473265,4.926998183732592,9.452247767410917,9.545939834360516
Synpcc7942_0035,5.116268525329284,3.938275255327425,3.8072995439931443,9.033622677051895,7.890075568054209,3.6509305707669717,5.029838418394585,4.823258596678898,4.62178711140437,4.998510011753183,4.660160119487608,2.502266820027392,5.76521408548957,6.414621734025529,4.080856772259358,6.520159885850074,6.454796376480246,6.391473829397207,6.710301329731929,6.831555881981887,6.285640448532695,6.939355821649321,9.467118095103345,7.350872714438245,7.467137620277144,6.280343926354762,6.274795821653297,5.794771461116845,6.389837499845045,9.495029054620506,9.43524758548813
Synpcc7942_0036,4.621139184618786,4.1903265318079574,4.882765493524123,7.98613894987765,7.5517545308467815,3.6537010240542265,4.79255995543277,4.793178786700732,4.764519746415316,4.949685135995548,4.209239927042431,4.305446395186978,4.810273205359479,4.5362673048796704,4.789811222773542,4.881935634512823,4.789331228940424,5.30623887609266,4.640222282419313,4.583091762725788,5.052036886765834,5.831868479863289,8.913771038078673,5.999136157154366,6.634097668870229,5.142363981722848,5.719778757363816,6.581259841447836,6.741038084906707,9.158377768313457,9.047005378379728
Synpcc7942_0037,5.372576597828653,4.308686700472732,5.897428855355174,9.428064783848626,9.49201004518451,4.518125578299436,5.617020656475737,5.795871993429056,5.684725527384094,5.9531942570415435,4.9160180114299985,3.566764380289763,5.787564648562659,5.286200691023691,5.753237547124556,5.165219338716651,5.390159847467759,6.136388781969821,5.211138082010907,5.714620721208554,5.3900250505912854,5.26561248087443,8.531875222697236,5.673211856624868,5.73357552899668,5.282659961533193,4.949810833244456,4.8837175270397735,4.285130206286398,8.677578742280526,8.522335036568384
Synpcc7942_0038,5.845044417011607,4.798333922384363,5.396639366176341,8.370923251801251,8.054293939985897,5.1155781100674815,5.483178164195251,5.227143292133488,5.547061075873494,5.495626471536195,5.219667588054844,5.180488298231503,5.871287884235048,5.410175888299888,5.698790961141518,5.604847099725768,5.773738219419913,5.990354396003891,5.7919411172516,5.170871931246879,5.768675686445555,6.4198720535474925,9.393434041389073,6.533524566924132,6.958571343242814,5.521474913611233,5.7520534539817465,5.947650420301335,6.360269680214975,9.576913273718876,9.764004555293653
Synpcc7942_0039,6.7802975988719325,6.4161865670379905,6.497508338088509,7.951502062620896,8.022312752281533,6.062421757227295,6.540618138320587,6.401050973675853,6.361951758517881,6.652384935869648,6.3309531545738285,5.928794176409821,6.870234875363146,7.420359195988621,6.301977222840249,7.26191185128263,8.020706353659895,7.355895003113209,7.528072129489481,7.92513149192022,7.11537520622347,6.189305463792436,8.507326880986138,6.149058970210032,6.293389317528411,5.929679739612993,5.648058847671949,9.137076654868883,8.842465224599282,8.739280747488287,8.764285564637596
Synpcc7942_0040,6.253144969266199,5.829201407811774,6.026367335654885,8.270741521192326,8.242389807401198,5.75487360800892,5.704965998237225,5.744948550403235,5.782072134017688,5.758675151711744,5.761870356228022,5.603577526417587,5.976428965740428,6.331157121358439,6.151050858556338,6.394175105429628,7.271728188346683,6.910076405195504,6.659925835495497,6.782219064013886,6.551241991564951,6.81242046275626,9.470040288138089,7.012552390933389,7.2682933353569235,6.209859930651689,6.116625677793473,7.983564196074962,7.731139427721238,9.75982023996174,9.796073679748684
Synpcc7942_0041,4.721657567453227,4.633812674115178,5.146614450352328,7.354049854968537,7.580963354030114,4.404135315828829,4.355959027079932,4.459493385773535,4.964553761982202,4.25666247296068,3.694988112211541,4.0825877721791635,4.920729010627288,4.446429444184974,5.045178694075881,4.5200923847052445,5.358370427507003,5.9868818251217,4.824927777136563,4.809869422804069,5.47611093039331,5.825137496263681,9.217386353315854,5.9162634079356105,6.468856321250488,5.121402697282647,4.933344712596841,5.532305839386847,5.663597649857409,9.346291385749208,9.324716212016282
Synpcc7942_0042,10.913136732161673,10.901472879339877,11.029898523055063,8.663017495495586,9.15069685864902,11.159130279723655,10.59124387350447,10.504461174729082,10.677920713423793,10.598317810310888,10.650927936031833,10.883652771084352,10.875060771134462,10.631125589364354,10.912362418891135,10.408060472828433,10.424848836398748,10.642229441118953,10.414862685034604,10.321999665629786,10.359429508956442,9.72411063756918,8.986925762333062,9.760752290179177,9.861565528922313,10.039881388854578,9.993402629557204,10.10370705448335,10.022347341866789,8.86664603925223,8.955412783044158
Synpcc7942_0043,4.191902881003673,4.234971773679698,4.631475918042136,6.054370715405966,6.083205420181904,4.033924380391923,3.53208971086957,2.899516164594282,4.206617280536528,3.694613513041348,3.4688363360200145,3.83835468223328,4.420576570245447,4.20226190385807,4.070998646200231,4.511843403307437,4.426067068102802,4.267833216877162,4.357467394115244,4.482225021868131,3.742593082592721,6.200556482539282,8.454351254064363,6.008931566173186,6.395664227584768,5.3472096526551764,5.1825094810308485,5.342238349230281,5.525317569446795,8.633869833374229,8.63590152325925
Synpcc7942_0044,4.974115668703733,4.2724509729426945,5.280696896350642,8.598455088397314,8.347254038428762,4.505156873043732,4.071542860436442,4.302425733491993,4.514450509960594,4.204337403601799,4.112842436492949,3.7941942494649448,5.181468419135927,4.62516757271007,5.172919606563048,4.383240233359893,4.463162991738916,4.907175910166901,4.052685853983238,4.418355543300378,4.779737270667026,5.874877909379902,9.270191292846148,5.956039341217514,6.62409982079913,5.049159895270425,4.876117419240668,4.837000368469889,5.308148543023501,9.585089117108048,9.639943142785016
Synpcc7942_0045,5.38374638515832,3.4597693211944307,5.163514306971666,9.502597984619063,9.40966573459899,3.1197458583733435,4.9940288770270165,4.638333351428073,4.778334659051547,4.792092448681546,4.597655638564151,3.0702999449656874,5.560781326377158,5.281528121431865,5.384358737765381,4.9988776998007225,4.714855706277008,5.393768018934273,5.3642151727013765,4.999971502981939,5.398191698382963,6.332861624304411,9.160599636746493,6.31855589914969,6.845344543093695,5.212745282976462,4.977394553052065,4.973511870010329,5.633563246497694,9.554397212754422,9.425972603651452
