Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
Synpcc7942_0003,-0.013838112472798956,-0.004500875128222384,-0.0043588468215268305,-0.0022247049836383466,0.0023866056921031465,-0.005316965945108313,0.003872395629262204,0.00027500690170302155,-0.010996465020714122,-0.003046296161512831,-0.006051472027501044,-0.00876436465671607,-0.0032552034173276324,-0.0040852712922294036,-0.004224382698127486,-0.009015885007810902,-0.000692079690309863,-0.0003350835341238382,-0.0028778469433486603,-0.0051400790145419775,0.0030751186107091056,0.000311068413917641,-0.01311918590878704,0.0038919131777975817,-0.01011330049659275,-0.00954629091006986,-0.004857754195130073,-2.4575074695973813e-05,-0.011991016061394709,-0.009256577728526956,-0.007874953016324557,0.0005792487646270996,-0.006976305520650305,-0.006457766002452258,0.0031876177082695994,0.00012672776003755135,0.0020088068957872904,0.000726776660904188,-0.008221779024736371,-0.008107280189657104,0.0032030058268805377,0.005692152713677285,-0.002181471869908878,0.00368803589520266,-0.00010834923279081518,0.00925221135174454
Synpcc7942_0004,-0.008042289191826636,0.00831268337981781,-0.05424697864983297,0.001207358274516982,-0.00017667833224824486,0.004330698803727749,-0.01869279600646228,-0.007197528162129512,0.0002890656319464721,-0.029438245612022948,0.00046678229405110145,-0.020273381358017165,0.001889984837386106,-0.015587992781874043,-0.02116623635627869,-0.015700474718714694,0.000761383424830605,0.00660002902169786,-0.004108397012566666,-0.008306989725627685,-0.007053287985096214,-0.003958406523362548,-0.008363922302197494,-0.006645168720210567,-0.01641802348433787,0.013145969717216717,-0.005801152376815633,-0.013446129679539476,-0.00043538910471340277,-0.016635828682472396,-0.010789402877424876,-0.0013329390690009755,-0.019279288600818078,-0.0232529711865101,-0.001433944046125615,0.004157045946288081,0.0020393439570988315,0.015579856791996095,-0.013977813185995476,0.005175597119855948,0.010289585928920538,0.006476377227937755,-0.010705784119585449,0.002993620299033342,0.004820387476292245,-0.014624295108745038
Synpcc7942_0005,-0.007487754045354231,-0.009878495082845828,0.04167660536299564,0.016204475969663835,-0.0011826629171379375,-0.009373024180226317,-0.007667099455519663,0.009318350794399643,-0.008385971756175234,0.00029794356413926666,0.019625121791930066,0.0074282339497866645,0.008398575100587538,0.04928723709294057,-0.006249119714927105,-0.009434666150376192,0.0021245347110217323,-0.0065000018272568846,-0.0068940640930366046,-0.006610808066492231,-0.0030222426392703117,0.024694351998677203,-0.03222968306968995,-0.008440788372380898,0.007521369875556577,0.041545311028410574,0.010839634819287975,0.015166500164597918,-0.008120537470743044,-0.003183267598610936,0.009072107032755461,-0.000968610173275368,-0.01075552687759908,-0.026545013274265013,0.009152985862628561,-0.03162619461869918,0.002027999675442689,-0.007336456659713933,0.015406253016566507,-0.014171371896266303,0.00572601633554414,-0.02719517087578271,-0.007149743843490435,-0.005896602463878199,0.003607665704569002,-0.020407419791705187
Synpcc7942_0006,-0.0063760394303699385,0.006496860267197358,-0.004984109388300661,0.00783978693431522,-0.027809479734582598,-0.002266797205694656,0.004389064926690716,0.0015431702241930029,-0.003000672748367685,0.012048506371874546,0.02855552829928713,-0.006727342502870211,0.010842131759324967,0.011315217035535913,0.012882056285090223,-0.015026530331240061,-0.015627645789472903,-0.0072839887720200485,0.008474834830345838,-0.0007087983563533087,-0.005944879409958513,0.0047666574729128795,0.03616835890190921,-0.03190805146884513,-0.0011829953314672467,-0.009752303700696968,0.0033348690188200808,-0.0015145428233366027,-0.00882478325594942,-0.014497699133615155,-0.005096489507268674,-0.011978806864685745,-0.0037183257130209662,0.0010163730829983585,-0.03148950810182877,-0.03941857317109353,0.0021143162498138343,-0.037434966518861065,0.011274412799626342,0.018721940768751687,0.013379899290925762,0.01435147850874766,0.003968949466249432,-0.009322746203678853,0.006540291451904351,-0.006977643321574122
Synpcc7942_0007,-0.007644284544005976,0.015723188661241186,0.004207790140398158,0.0022158245935320633,-0.006875826989725177,0.018566611212065758,0.006918788820254053,-0.008885497181655926,-0.008211014997429685,-0.006282488317125124,0.0020509005338401392,-0.01241131506379445,-2.5683712910670186e-05,0.005121509749959067,-0.0022403178937617676,0.00838834856350421,-0.006522747276795432,-0.008149007570173429,-0.011119209398034433,0.0019444962204988464,-0.0035680213570349513,-0.0034185747912827266,-0.008908636943633124,-0.011750734595100476,0.008353282456131223,0.007256501440230751,-0.00019660897254634708,-0.0013776022638564132,-0.01351456911917559,-0.008738123172399956,-6.809612551511654e-05,-0.012344827007241986,-0.010926846076097813,-0.0075731918488618575,-0.01671206025228094,-0.02491167576515311,0.0013974651781244998,0.013228827020621612,0.005844916697165252,-0.015489753916981925,-0.0002376413319398379,-0.009655139394330395,0.0028756239436872407,-0.011843837405160703,0.011874248556343142,-0.012581365757716982
Synpcc7942_0008,-0.005438671778629168,0.0028471501502847696,0.008942765221894354,0.011140073064573422,-0.01971434412883296,0.007893448217939553,0.013444904789917209,-0.010475208711822446,0.012474147892386702,-0.006550350965044274,-0.004822812700117131,-0.01444759971533792,-0.017314469308262824,-0.0024236221838944477,-0.03478370874621958,0.013205501745251234,-0.01688819529402237,-0.022151263853266115,0.0009454617405360408,0.0146971858616741,0.0224709390934236,-0.0001732236714946095,-0.005849004941564987,-0.006986991015167876,0.02241089032102799,-0.004590466698731822,0.0025268055005976966,-0.0062019086577951195,-0.00028550022886611123,-0.01311319006576779,0.008892350517765652,-0.019924854671223454,0.022964556210320012,0.0026198983283399293,-0.02440271984168494,-0.019909408311298428,-0.010378770763656717,-0.0009355728745275443,-0.0011304897109490493,-0.006532258890670741,0.002169409389730101,-0.013234299995404777,0.0008057350153627123,-0.016882867065439604,-0.007379532919630733,-0.044825835694027975
Synpcc7942_0009,0.003411947807914934,0.001030619967815638,-0.009904529395501419,-0.00010909267017014233,0.0035912517210286376,-0.010875292614101952,0.006780014445590176,0.003066635663548895,-0.010222654204591832,0.001482866641981696,-0.012873723082723394,-0.006110127627693014,-0.0007098847856034213,0.0034488131235096207,-0.0010917532349843059,-0.0052591085329457745,-0.0018192465171196573,-0.0017553295718403866,0.001070978109176253,-0.008781353873540869,-0.0038826565556319666,0.017736152798345096,-0.002553981865452225,0.004836498403970971,-0.006051586278958536,0.0003941794554844583,-0.0007428028051529224,-0.012701246169013698,-0.0005730196611159166,-0.0012599045836242722,0.0037961089597156016,-0.010948182034987451,0.06464687221746448,-0.0003903379210393682,-0.00442444420217284,-0.003070779922400343,-0.003970034252138676,0.0008487976851354796,-0.008441236535705013,-0.0014054185377505258,-0.005437716581297745,-0.004166971594434577,0.008969226589523044,0.006833618659257216,0.004933326244133047,-0.0018980177517535807
Synpcc7942_0010,0.006160039086918249,-0.008140174577311038,-0.003616321827850837,-0.025177445823287837,-0.00933274378416683,0.02889411152083526,-0.009482810833103594,-0.021276957288394488,-0.00888285891014279,0.002224006988345302,0.0085773146206012,-0.025556151971520284,-0.03065020142539065,0.0036456613011566735,0.019524706667468562,0.008711947751104262,-0.010051265102472102,0.01039918803859846,0.0009849224553752196,0.00641404779551864,0.003999107813183519,0.0016693089161612755,0.01550367613593522,-0.011744123891580305,-0.020662529715524944,-0.010116806666791179,0.012516981201269302,0.0616123482266123,-0.005610805002512384,0.0024911005437423,-0.011430599450544787,-0.01985574657127205,-0.021756915270502383,-0.013821756819307505,-0.00576276495137075,-0.02329022897690535,-0.004579562916275221,-0.007642719504340597,-0.028054410531079585,0.0015773305768993196,0.00534632734458445,0.006680477430655954,0.002442975056873379,-0.015017158561345095,-0.007184476108918107,-0.0009461249971047215
Synpcc7942_0011,0.007630324238109478,-0.009813724668957835,0.005467900664818127,0.0036805721316519897,-0.005721634627761997,-0.019762568892581725,-0.00914969857447018,-0.019139855056379336,0.0026217733581375092,0.0018423486219051296,-0.009985299806278797,0.0009680812864188601,-0.004368852769506854,-0.014656587446858303,0.013126768961757898,0.008950580042625708,-0.00530203461962805,-0.0035062031711551775,-0.0013333840828886718,0.011223640626142863,-0.009980690008915308,-0.015994182808911572,-0.0014453919410451202,-0.00414834306127591,-0.012858208562270702,0.006809350075183886,0.0007376081792847934,0.0034086206386455776,-0.007171979870917143,-0.022529584227240326,0.01169556885181406,-0.018634527514071877,-0.016024361017660776,0.0055805679805268505,-0.003481296065249445,-0.039429418955920226,0.009360513237473665,-0.030622706571362783,-0.005791043200642896,0.0006775155074219051,0.014618858352573734,0.032248922469838265,0.007644682751011512,0.006976123867237579,0.005446725373715696,0.006145097825646487
Synpcc7942_0012,-0.0028199366681097475,-0.022191224273927918,-0.00021051008847481232,-0.00621126380017472,0.0060022098621057415,-0.009730999366427616,-0.017649816231444532,-0.018802747100335623,-0.003969075168901997,0.005016436763594991,0.022071673767727302,-0.012569016613560484,-0.008260251530743654,-0.004038565860336016,0.02718391315559016,-0.010223902172253564,0.00188893825528947,-0.009425848379060114,-0.007495741522313839,-0.014173411331384897,-0.009358874934863388,0.004214913804680328,0.011987714586654622,-0.007501644878376976,-0.0031485863470999383,0.005722079370104435,-0.007075407101453154,0.001738447544357554,-0.0006791073011563516,0.0063313404292240074,-0.024241643644086697,0.013653179163328876,0.035063074084084746,-0.01865367057081718,-0.011785959313674703,-0.0159814605930834,0.0005338965205427694,-0.011657668492559425,-0.02280195567746316,-0.013735261056766802,-0.00014297605597598782,0.0009602135615118815,-0.0016284744582419073,0.01917952582353423,0.00919872402685987,-0.00849031291706967
Synpcc7942_0013,-0.005981877537613007,0.0025053569580307782,-0.03414548599509828,-0.0011810476111049047,0.32562085808173075,0.057898520457540716,0.003486087917333487,-0.07149064546862066,-0.024964917210805807,-0.010633927744006844,0.06062733722672961,0.003958998232145653,0.018059088073270838,0.008905876870147765,-0.001202452545220192,-0.00030248825205603697,0.04703541381757389,0.10515569889490729,0.017749513253239722,0.017901626838854948,-0.015442463107505341,0.005594836811968141,0.02400741844843609,0.028563868708225578,0.017063471145918233,0.015428831996025964,-0.041302257130291876,0.013739419689508542,0.00024254413974757208,-0.01013402255934936,0.029106324289074843,0.024449923112721494,-9.103475848290617e-05,0.03210688719773762,-0.005504027396415156,-0.007546043780922681,-0.02829460774120519,0.004098212222320888,-0.040887102434028114,-0.001972763786754867,0.011896222449893612,0.034094441258102785,0.032164178753741196,0.028287113889479305,-0.021469840206850863,0.016451355669765886
Synpcc7942_0014,-0.023755611288348247,-0.0018209899782434926,-0.022725396437151907,-0.012491598061887918,0.019374876387255418,0.013770303751450483,0.054058886766540304,-0.03428485710055028,-0.0006875631013205356,-0.06423925010554553,0.010148460673881005,0.003715914663087212,-0.0167848314248863,0.02135476848411036,-0.023537769131088574,0.018827379137044287,0.051942687492359925,0.017588983272595324,-0.038336239691877404,0.013074489140541472,-0.03414999447056168,0.04461885321617852,0.015293203291115333,0.003115746061589482,0.016811208718235087,0.03229912628249793,-0.0188643516469933,0.04071686014469112,-0.017228969027128747,0.019590717370899405,0.058449845268372484,0.026750099404880264,-0.03955961278933526,0.013096380862428097,0.04368294924292814,-0.016149018772759684,0.03007055289615388,0.027075154566687822,0.01456339284991389,0.00134463613196715,-0.013615657475070332,0.007647043387072749,-0.008388947235170242,-0.009864940031942514,-0.018607206637920544,-0.05232217678998008
Synpcc7942_0015,-0.03289822406426164,0.00666775182537683,-0.0018796918235378984,0.02046411516086634,0.010139640742868897,-0.010046978947436858,-0.0011832826486643919,0.0009060636422575737,0.0019716104473857356,-0.029216279618150168,0.003975281197008579,-0.05064701770079166,-0.021536715431742164,0.01397014337529914,-0.003155048663896703,-0.0056664031207337585,-0.02328067696092338,0.006134873548163283,0.010287339146510366,0.013822151387582481,-0.04849116375034867,0.047199470517969314,0.03364451303936697,0.0015805401239607157,0.03087921254799006,0.006460478906674771,0.0012214937655677712,-0.014407175426417678,-0.02309398912212087,0.016930522097531268,0.04080957142595249,0.002163571262605322,-0.026863809619401192,-0.007472055458414231,0.02473528279801716,-0.012906762969536684,0.002347838771045293,0.0032675266047674867,0.01713232418550102,-0.0042093999449046285,-0.005497270731832329,-0.0052507095649907765,0.02378748931122172,-0.026580016864777633,-0.018731230396933557,-0.03530057743632002
Synpcc7942_0016,-0.012159295000295027,0.007252544622944812,-0.0023059607097671623,0.02264897610812505,0.014095417037319743,0.01009839010259982,0.01949979905734803,-0.013590655644782535,-0.007978981031985853,0.0366047485092203,-0.025163080360831615,0.03792007953086022,-0.01280420773610067,-0.0012535460601241922,-0.026485807684013214,0.019131411125042467,0.0007318693598757143,-0.008223088941274595,0.013584584337783527,-0.0035904362769847726,0.005180556749250017,-0.00883029860246112,0.017345033114211095,-0.0010615630103221667,0.030498310939442372,-0.013577311364685325,-0.01602691905729559,-0.010982279859738393,-0.003249492857944428,0.008032475208131351,0.002470910490356747,-0.025904401068136997,0.00485162879590536,0.007504990330135333,-0.0032716188714636855,0.005087784579203294,-0.016475978176163454,-0.023678896850952504,0.006193207898650538,0.011366683052220961,0.002823195473734053,-0.0014997344011722382,0.024782569657976154,-0.006836112038094987,-0.00780119711709896,0.0015724447537387128
Synpcc7942_0017,-0.00843454092186658,0.013928308441858684,0.0010596354170090796,-0.005129328636050573,-0.03166909937299125,-0.009634426853722497,-0.00253862439690099,0.0037400652619797824,0.011058191870290567,0.0064570744794181,-0.042324923912790455,0.026711210745439598,-0.0021544249608197387,0.018978920561983522,-0.0022611631887820747,0.007152665553474958,-0.01719764327664508,-0.0009471440866602765,-0.011145565539885804,-0.0006297753472935867,-0.025095347260079365,0.037984488707315536,0.028906281050668104,0.009077638220806589,0.01801052289816632,-0.02342013375327431,0.02076947208875088,0.026980044054639878,-0.0018316792221924401,-0.006753444090666186,-0.012112840056197142,0.013809337063823719,-0.0023134184014021513,-0.012630921129674967,-0.0025536695982236427,0.0153093751520264,-0.008576800706224151,0.0108974232918137,-0.013835221304347391,0.010507275283730896,0.006933630247460178,-0.002361919372696948,-0.00762577379527723,-0.002182826238711677,0.03799732964133851,-0.011876418633626748
Synpcc7942_0018,-0.00037160364398364904,0.012918775447189413,-0.003636695324415634,0.00018979888455929037,0.010573961364601505,-0.0048367400599743935,0.008181276489558941,0.0007875797172625789,-0.006425406518682358,-0.004855420073297575,-0.011068407168332742,-0.006133441999907425,0.008942556262363654,0.017780965913648816,0.005451524225669712,0.0003765367982134657,0.0007772472490450387,-0.006964106670982005,-0.004307347099280611,-0.010998955982313046,-0.0038364364260442306,0.009478745947552183,0.004002226374794846,-0.0024369017482440735,0.005697298114078181,-0.01190850423392664,-0.011426127666380735,0.008912274749753054,-0.00736931020302488,0.00608171339123499,0.008722497787834302,0.0049908080048298616,0.01817782383386598,0.0005006882696239393,-0.006789008038513304,0.00013057714417347667,0.004244664936952108,-0.0014718903233255699,0.00382906214468257,0.0013115655196822263,-0.003510145569190072,-0.020172261521727703,0.01982246073398162,0.006800844437028008,-0.004985023524372312,0.006990142134748414
Synpcc7942_0019,0.004625462886162238,0.0785731120937168,0.022838740441893067,0.012522113441303247,-0.0033161447156059565,0.012509669301352108,0.003828805710711044,-0.027052063765369772,-0.004255494948348814,0.04303252943495895,-0.011057677721808436,-0.011356095705168923,-0.020225775372576603,0.0030696495677182464,0.0012452451044674827,-0.01733687357705518,-0.00031968445222929696,0.009974632333857165,-0.02218971388695812,-0.0069831535107743635,-0.007502155758269139,0.0010511929140308495,-0.0020767775232139497,-0.003814975362880111,-0.006444076959728011,0.0017782464813920354,-0.02741319101708755,-0.02364265601898581,-0.006918695515993597,-0.028064099923170733,0.0009673634136260886,0.010272049493185892,0.025638136936703075,-0.016655192579161072,0.011413748153678542,0.007772161322735881,0.013210350966019213,0.007976064134157789,-0.0009578626296106807,-0.008159618026917408,-0.004454883534286619,-0.036629954369709276,-0.008657574754442428,-0.012509915050860453,0.009871663088464645,-0.0008467507466240241
Synpcc7942_0020,0.008858741189798462,0.05566177982389685,0.019322475763774195,0.03431725619782819,-0.003883146135014096,-0.0008614961041110742,-0.0003492571033676201,-0.0009768809309804224,0.000698706631272532,0.009513550221552883,0.0065309071658366845,-0.018676412546718712,-0.001033841735419899,-0.017745520170281245,-0.008056240223322748,-0.03045612345116782,-0.0031322460386917477,-0.0007983917933901774,-0.009204361767588064,-0.016922544114962034,-0.02081639752268568,-0.003243914823589792,0.01326230376727647,0.007934234409945024,0.011860042013942623,-0.024300540797528,-0.02662587916185291,-0.05666313003371571,-0.018432767463217748,-0.023485345316915204,-0.015719306306782057,0.02288156773599091,0.01557033173342809,-0.036471575946901064,0.013332257760614873,-0.029745844566863907,0.03449207755704635,0.008546813053997395,0.011375709627297247,0.0012580219603495289,0.0025620687352250096,-0.019498479398455292,-0.034389156025765553,-0.003356941035438895,0.020549667644869547,0.010254622986698422
Synpcc7942_0021,0.017621692744631955,-0.014631878089854637,0.014333043632989984,-0.009356256407931385,-0.007623026057454816,0.015266615717136259,-0.0054021541964456975,-0.019501510937569865,0.023826561141718498,0.02996674549441288,0.0023631351307657517,0.0016103523667087107,0.005443485821354772,-0.013656577351281068,-0.0062626767833235284,0.012757679122541025,0.002682764310927586,-0.014041404900114433,0.005676523954305517,0.0047883853518370005,-0.009875935977768915,-0.020166593885976573,-0.003437371299270226,-0.003170486934096505,0.02155307035674869,-0.00987480673289677,0.006069809263165658,-0.016174842485171818,-0.01017197613991218,0.002252492113573837,0.005160340023413946,-0.008007225102619532,0.0166271964665477,-0.008100509178412516,-0.003019224460586365,-0.010714603099076904,2.8810538348449485e-05,-0.0011062024248890598,-0.010591736059739138,0.012207569026046696,0.015713489830318065,0.017343944806336727,0.00014589077523864701,0.012504072756515232,-0.01614773789551349,0.006433225630861556
Synpcc7942_0022,-0.005558639400736945,-0.004175768135971959,0.0071858783367882186,0.013757006012234787,-0.007245152694760464,0.0009708499385168752,0.019680684661376072,-0.009855820534594828,-0.012986690723316345,-0.006332605555806634,-0.021197063113409603,0.011399412174652138,-0.003477991950667173,0.0062524163077871345,-0.02871006788693848,0.015557598365562832,-0.005854182279182802,-0.008887957138096553,0.002548922112183537,0.0041863921219441455,-0.006721063325261808,-0.010981175044052795,0.007765174507521611,-0.011740203372586563,0.007605132389057106,-0.011064457868295761,-0.005227007063396084,-0.010585421543283015,0.026300455626854458,0.002631217482296318,0.008029598650383564,-0.013469033295489064,-0.0060498743873696435,-0.0040581239828463,0.003378933345902352,-0.017902889442500885,-0.0019604439099585244,-0.014042426050828947,-0.018223349896817308,0.01759173740457887,0.007044976610535105,-0.005665802328052203,0.015451405196715227,0.0013251169789740877,0.0003098333969292493,0.013560568753924234
