,S_mean_std,A_mean_std,count,L2_norm
0,0.0018527778884746724,0.3495292245982581,100,97.47284225386534
1,0.0027920144536524656,0.4605601568617229,100,72.22539964773212
2,0.0020402893487099934,0.4535366512280902,100,180.89386164316645
3,0.0026741370575411928,0.46391009782765863,100,48.91598756526801
4,0.004519496859259505,0.8996905804740642,100,52.219994851878106
5,0.005763326580647688,1.186496151968648,99,53.795307946334205
6,0.0033549667159129015,0.6621498955274111,100,99.82719217583669
7,0.0034451693611321716,0.7043333366874222,100,66.34796157262882
8,0.0033425519448443877,0.6294717068601087,100,78.89862240869506
9,0.003202567170344878,0.5977163384039629,100,59.42445986738465
10,0.005375096613399887,1.2407125778041233,90,59.74581357354336
11,0.0030648692488763805,0.49079337015148056,100,26.817610643882055
12,0.0019337689656718927,0.3514526009755813,100,105.68521115987986
13,0.0038752093613622024,0.8575386301482697,100,113.94957486254792
14,0.0051794410680434,0.8081329901215383,83,29.620302838326293
15,0.0034990653110171938,0.5592175612310385,92,28.549020965010165
16,0.0018237480760545303,0.34213168434743696,100,75.65118333233283
17,0.0034754790571028646,0.7437878048720233,63,52.17805435430874
18,0.003092500217887402,0.7008771260015482,100,157.02634555274713
19,0.0020136336146271074,0.3672101631388579,100,90.49966655079137
20,0.0019073801441384906,0.3194336262964295,100,45.49243342401927
21,0.0028493210054172167,0.44926027881603947,98,31.690751804966492
22,0.004414778294093012,0.768654341080026,100,63.49323297056488
23,0.0020323108883027554,0.4185452503968471,100,149.08925582855974
24,0.005406648982762027,0.8579398496539857,97,30.291522973235185
25,0.0040484117308679035,0.7218917736508825,87,51.59824897841451
26,0.0030048315734562147,0.510727874082663,100,85.41428747475196
27,0.004070494479174732,0.706595184695832,100,57.87532353237755
28,0.0016089086672192803,0.352064785816122,100,109.80454689613343
29,0.0020425524605117104,0.3362090217266934,100,29.487135636627947
30,0.0014377022414152148,0.25257837152799073,100,44.0542659644128
31,0.0018001330646031295,0.3491352731829105,100,85.26250583308844
32,0.005606400665381588,1.4194623672098656,98,70.104253632265
33,0.005698214082759697,1.3402938989044897,94,85.68847363564187
34,0.0031010225264395818,0.501324752109229,99,35.53911076212448
35,0.004585914684662704,0.8738032307596163,94,72.45479970467589
36,0.0018219904915244306,0.3688056062210564,100,73.23146704655527
37,0.0037472551709293966,0.5608171826191197,98,31.48541464543942
38,0.0031897824728478927,0.6562236534143827,100,162.72102272273168
39,0.004193612462582756,0.8671457243495307,100,62.344126902701454
40,0.002845327702125741,0.5872660409356648,93,93.67020547699165
41,0.006264295653159775,1.441766641664238,86,77.72363727467787
42,0.004942819385230081,1.2936466581222759,100,78.54432618226134
43,0.0024368520608644712,0.5114341628384208,93,154.6857340026304
44,0.005816609178545323,0.9638053581997228,79,53.95252084654077
45,0.005856011992171531,1.1585652893953058,69,38.836575719357825
