,S_mean_std,A_mean_std,count,L2_norm
0,0.003967266567188932,0.5338296124766142,92,39.568572700463505
1,0.0018406670072502551,0.2978634254818247,100,101.7227481939978
2,0.00500843382111112,0.6898919524668214,63,36.791998864931344
3,0.00377177399918484,0.6385751898713093,100,112.85092540325677
4,0.003569065014049049,0.5683803386380755,97,43.95983384289298
5,0.0018378088426755231,0.2806492441821438,100,34.084266057575505
6,0.003719022135193139,0.5199012911692859,93,30.443926005208716
7,0.004515744363824715,0.6430522744756136,92,40.09992130948223
8,0.0016629284629784773,0.24115624131147873,100,33.390169451783635
9,0.004617502499244287,0.6459548544925825,81,37.33044389506358
10,0.0044043871587665625,0.8589663005588772,100,114.55928500826667
11,0.0035126946004237856,0.5254881396063081,100,80.21380241845611
12,0.004063828270417809,0.9346205198433192,90,96.54458721352292
13,0.0031362281517735777,0.5605941092766729,100,54.94239456451654
14,0.001971187601747441,0.31176035292660154,100,106.31801024648892
15,0.002870109930273856,0.4427185348861648,100,36.08548862668594
16,0.00326391302067386,0.5037042154865454,100,58.251134737480925
17,0.0019764736774723663,0.28322834182049084,100,52.725383973269885
18,0.005412378665084179,0.7559701984612444,99,40.3806191959689
19,0.0021123628796179635,0.32141538465549985,100,56.43689994777843
20,0.002545599879094732,0.4503624019618912,100,68.92909375274603
21,0.0053007623360438495,0.8397009208079897,71,41.89818525360161
22,0.0019054853467132809,0.276403915602455,100,40.31313715861509
23,0.004921388198017644,0.8229478859053175,100,68.20151618017434
24,0.0018673327504401462,0.3763486014100897,100,125.95500250754263
25,0.003456706413678822,0.5713730888701753,100,181.28881365649386
26,0.0038586006325023368,0.5277118246129974,98,45.26509182259077
27,0.0032687404980244533,0.4498847165556221,97,42.654795940836124
28,0.0013524553369015987,0.19309351209755155,100,31.57879727053452
29,0.0046102518120634504,0.7870070382503714,100,82.56621322602251
30,0.003164319490205216,0.44147933104213166,98,34.693166906146416
31,0.002064166937843742,0.32499023663615456,100,77.89863383486099
32,0.0025066607168090253,0.48477065487583065,100,220.46222664972234
33,0.005604260947352916,1.1350954180612438,98,84.71797951354488
34,0.004905917274892775,0.6537591889048691,99,40.99389397696903
35,0.0020253749215786484,0.2859699311236709,100,31.288872092976252
36,0.002987441048573587,0.5058529559936339,100,86.43748601297415
37,0.0035238104528992763,0.5170021855044886,100,43.79638582047592
38,0.002809375787658858,0.48201272477208174,100,105.87816161271897
39,0.0033213018323719036,0.4631052081799564,97,38.072475455493866
40,0.003859560307333712,0.5948283189932517,100,34.75583303604453
41,0.0029699093661491797,0.5191582821584286,100,146.39452653030835
42,0.004945865501882322,0.7957106160492741,100,79.65360298454371
43,0.003507173738929753,0.5745462556963458,97,49.35210766208755
44,0.003396579022179858,0.562174448713874,100,62.40377382688843
45,0.004626396794389583,1.1488271488592587,98,179.51288071893222
46,0.0020092778868270817,0.28672403064746693,100,32.819945152965424
47,0.004695320614770072,0.7236635840955579,100,36.63741315272964
48,0.0020329509274440685,0.3325169604090598,100,74.69989999138379
49,0.0029725358069376045,0.6111965864810199,91,184.71566273413134
50,0.003988391125466616,0.5965701861256006,100,77.73102583292419
51,0.0042366303530753996,0.5611395401010226,92,31.186613846115836
52,0.0015913582301089685,0.22676617096714485,100,34.28920985511008
53,0.0022697775609037615,0.373508856482872,100,114.9774350232488
54,0.003886434266844082,0.6017206692353411,100,60.02514616678682
55,0.0017147103874412357,0.3358302075872752,100,86.91804657300241
56,0.0030269244755988483,0.4742184984777746,100,62.345649096297684
57,0.002757975663757934,0.4207263455100239,100,52.10885146897536
58,0.0014846057765870574,0.2320049452160996,100,48.73245418732819
59,0.004907871853247374,0.6453080115872876,88,36.72796658890678
60,0.004344561627686788,0.7476758355318479,95,67.22612120504921
61,0.004317635168431383,0.6068121296118524,97,29.00471333334822
62,0.00504730063429383,0.891264215543326,100,75.60720235148747
63,0.003659710223215425,0.5410723700381813,100,44.61201028495906
64,0.005930759203292957,1.1913081885453207,92,107.95917977718933
65,0.005063253585087433,0.8166674764527818,93,48.760227538948264
66,0.00591431727220903,0.9162839896030992,97,75.63097615746408
67,0.0037364633825064508,0.6447687241972826,91,38.47125621027157
68,0.005409327814222975,0.7567506838464094,82,49.02991313099564
69,0.006110887925043962,1.0521304275844956,78,63.58732115326587
70,0.005947738368945787,0.8948661014944295,77,38.6927697507376
71,0.0052460709460719875,0.7153199548385129,62,29.42486589093658
72,0.005191032487820254,0.6549814487622437,55,31.064707409427765
73,0.004528199565788913,0.809199819855201,56,121.91670396079284
74,0.005191717945306362,0.7088259980662875,51,39.14275306319482
