Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
HKK26_RS00005,-0.002668092949023546,0.029525658595793824,0.008101671025620323,0.014434637234011968,-0.015975119576595018,-0.013266854479990963,-0.004867680189009795,0.0031962464382987526,0.020529641462347453,-0.014119480271505327,-0.01529130929341119,0.034802532804070925,0.004635318768813307,0.027462336689163515,0.02781673328558717,0.019439167692406535,0.0009695416992964999,0.023251424653969205,-0.029640960862712507,0.06543921950024564,0.004475786503019014,0.005973638361121924,-0.031044226720580458,-0.0033336081817967513,-0.003933062866210464,-0.014760883512532567,0.021943653661747935,0.009786173431304604,0.012719345461221549,0.04379926066738087,-0.02558219281984486,-0.00886924327369213,-0.026721745690835835,-0.020422885641767755,0.015420429242090916,-0.00847756646734827,0.009444390968926138
HKK26_RS00010,0.0036346574867917292,0.02580309460345839,-0.007611172561032502,-0.01718129311007391,0.012615828613225587,0.009943562069151365,0.023459855486630342,0.019744212053404608,0.014857122089045563,-0.005175906606010194,0.0251823304945068,0.0019198785483074848,-0.004117567702135278,0.009253002155186818,-0.013719045073318023,0.03951981868324489,-0.002930801363534144,0.005413834948104148,-0.025383129418020393,-0.0013463848121437936,-0.020495446032502564,-0.014522795957407561,-0.019040225435806687,-0.0026283640457619964,-0.008054182549486111,-0.025250952046897254,-0.007348567454217863,0.12266201676003156,0.023580147770732602,0.028947174640070926,-0.017529888631279376,-0.03915976896522148,0.001735359617122253,0.011935439996141937,0.002128405516034991,0.007191046436322662,-0.0007469955269732811
HKK26_RS00015,-0.0047294369121687425,-0.012973221161297475,-0.009547972058182662,0.001088094314374932,-0.0010259725769364502,0.01731127868121508,0.009483828338399208,-0.018875057984447222,-0.03139523911739198,-0.03624378956668561,-0.008519537788214189,0.00040974784772688843,0.012593309567816645,-0.02685552662449085,-0.012072976294501499,-0.005401800142759666,-0.027894376982527485,-0.0015964402276613205,-0.002104598316754061,-0.0046419265039855965,-0.01298364375108403,-0.001206022019910826,-0.036491526917486895,0.0406267101481176,0.024833262795960417,0.009972644686873618,-0.005833810103867548,0.00933855780867063,0.06362302250780484,0.007653544967330187,-0.02160277784099286,-0.0042262488200778235,0.05070975471270372,-0.004884383070074314,-0.018973677139409343,0.009338148590261015,0.004467576858788952
HKK26_RS00020,-0.020151009662750317,-0.01282962786082438,-0.007087357897164391,-0.0019986255627720394,0.014521258780244019,-0.005830153286130754,0.0012857928440614002,-0.00044378569007032617,-0.006797107659822028,-0.018171617140162945,0.021014225333780456,0.012087524664183322,0.02223225959166194,-0.03430403376450438,-0.015211429601598148,-0.005026441910778603,-0.02160685505278799,-0.010753628914040305,-0.0065567646501847,0.003945644394018206,0.009768102800961978,5.620749513274806e-05,0.026115606612261897,0.05157184641250417,0.004548099803689142,-0.0087368117037866,-0.00847705480848467,0.029706178940356057,-0.00019448723356121076,0.004812970832644805,-0.013320749440851048,0.004543565942738452,0.09188290801201249,0.010488900606340055,-0.00339561618579438,-0.010680425677723879,-0.0175068257887981
HKK26_RS00025,0.004007423986002038,-0.02416761982512811,-0.04002347272181228,0.002533639290950525,0.0010095167263115413,0.0031805450677214776,-0.027773036266206304,-0.05742919521246884,-0.00917866574713548,-0.004692463396833676,-0.0057753880476255366,0.014429813117098934,-0.01567848381790657,-0.0033577331988436246,-0.004825315280487793,-0.02448434360710979,0.015258987146863669,0.0080011246256562,-0.016532828550610393,0.018206967947083135,0.030605146761646957,-0.01201201964838889,-0.019852667731098894,-0.007149229402517435,0.0018217382589148007,0.05864955418303564,0.010565809962855282,-0.003053922588073531,0.02359569584853721,0.042246392535045356,-0.007286777975091569,-0.03553997746280857,0.026333988392221706,0.012067741171765534,-0.011460207746085008,0.007145005400885033,0.011844106000555613
HKK26_RS00030,0.012119420001387014,0.00479082376792425,-0.00600473958627085,-0.038903370887771745,-0.006172370945636882,0.02561175042016285,-0.012217103488146409,0.011837500688274707,-0.01127699630648461,-0.015976309418293227,0.06810530585844723,-0.003687515511715076,0.00047043308802666406,-0.013115726174890019,0.009348498323004458,-0.010831112312274245,-0.005661943207041572,-0.007398047242559771,-0.008741128815806692,0.0035746856602373255,-0.0023028114540584793,-0.013304603436547434,-0.004932451368811977,-0.015454666108550693,0.019349208273204212,-0.0037308422849785684,0.015366208543775049,-0.0037226914588899644,0.02239455773314393,0.009559097609411437,-0.006918799186860101,0.0033147400300135837,0.012254435205369405,-0.006745974554316214,0.0023924034948659624,0.030438592490560214,-0.02429907362280022
HKK26_RS00035,0.004244963052738205,0.008025362895059006,-0.025729872879483674,-0.014727949978577761,0.007953078743818932,0.0014459457564347897,-0.01894329000757624,0.01425693937272021,-0.014783832736589668,-0.0012723093188674094,-0.017603079260514458,-0.021148709784198756,0.02214997695252645,-0.00463239984332492,-0.025793080840153897,-0.03201492998309624,-0.008414982826609697,0.002716339083524762,-0.00860302186854999,0.1079762960158039,-0.001796885773084328,-0.012245442374427682,0.01347002276300609,0.00047891580667173473,0.029635549799295672,0.059830274326453416,0.027546781078804858,-0.015286157048326796,0.02963667248825796,0.017046995541326698,0.0031458385488863706,0.033781955934175725,0.006488902835874998,0.0459321324563274,0.015603694019952133,0.03264247758149023,0.03089306671482525
HKK26_RS00040,-0.013297722430955004,0.011857982024943956,0.009423050770270643,-0.01717917203197888,-0.004755576609489454,0.011448919172116302,0.0032510212854764938,-0.03254154896863462,-0.0006368955910318633,-0.02271813423319052,-0.057248306459012764,-0.025508098650496618,0.0031786608504304117,0.029450667349797968,0.01138335970827295,0.05918234192636902,0.011601031619357258,0.0096793689181832,-0.020408202583191155,-0.012252548733728936,-0.03969455172905828,-0.0006141126610876537,-0.009843742076393715,-0.036740550089028,0.016015403557857563,0.015030232830911388,-0.002471096137247175,-0.005285898147296512,-0.038423735497878884,0.004097110381564832,-0.009584673005202556,-0.06298760583413732,0.036319514736506846,-0.011829617950832316,0.009648607468672986,-0.009901263578274401,0.017558904827765672
HKK26_RS00045,0.03321754570671644,0.05044595799649735,0.02738673006194054,-0.024388983795019324,0.05279309860388703,-0.058700557718371085,0.004817490088779157,-0.03406692846097003,-0.024843453974675266,-0.023171742261774857,-0.0218722920719493,0.032614811643974,0.024194659719692053,-0.0598175565607656,-0.014091167362460844,0.06282711043951096,0.049432919589411074,0.03164367750163002,-0.022028251808466934,0.07293744057702352,0.010103716836749094,-0.011525850532045441,-0.03530280976798579,-0.005673582012581442,0.015140859905212712,0.009437864412558318,0.021685948127461167,0.02279070307797751,-0.036426650052996064,0.030234509862339762,-0.023893149819928718,-0.003967938320345854,-0.028370299521569206,0.01962761388621886,-0.0035898754164912145,-0.036093182811715994,0.19413614420838066
HKK26_RS00050,-0.026322630473846653,0.013462746049008139,0.005612669575093602,-0.009748039028639015,-0.014955130501017606,-0.02186874777290921,0.011275016375403447,0.03944188181995777,0.028332236158024115,-0.003852279703414636,-0.008167553093841127,0.009542331307523634,0.005194654473920222,0.005328350938438171,-0.015719868119501844,0.02936093651460923,-0.01761458778763262,-0.025421966466792588,-0.01971600646364431,-0.0083797599813537,-0.012422420078249601,0.0031251451745187685,-0.0049990825607048595,-0.01884025081912414,0.04605746878725106,-0.007840272570514856,0.03159214612606641,-0.005094680987843323,-0.013917796123701537,-0.005302233279890194,-0.013571310766556837,-0.034084432986777775,0.03932531264286212,0.006613410797262694,-0.02100205242341914,0.007944764108076392,0.010133446916763104
