Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
Synpcc7942_0003,0.010097244622888886,-0.010122553060278393,0.0006093482390336306,0.00765443587022242,-0.0071590391585027715,-0.0030141399731674714,-0.009021881598717583,0.005810592537011541,-0.009985689265417175,0.004279358010898076,-0.010121932995139521,-0.006563670228363721,-0.004864653062698572,0.004192987952966541,-0.0068155283603197935,-0.016007640961814534,-0.0025590625654464787,-0.005037327617769573,-0.00429563779468203,0.004886885658422252,0.00787605048879006,0.004473073690629641,0.005017481861437852,0.0015806066617936815,-0.00594521194318403,0.0005669758200211963,-0.0057115905767089045,0.0019961798544685504,-0.003946548729521101,0.0034442291202450106,-0.004588916156930208,-0.009406288232139032,-0.013677881608737164,-0.002352570058987171,-0.0004940483356872037,-0.0009910595378770913,-0.007218769318154139,0.004289037664325028,0.00039505522309684954,-0.008722843330960005,-0.00035246766609704295,-0.002859554923003189,-0.008023030989853158,-0.011021498037201299
Synpcc7942_0004,0.012913855710532518,-0.010991773511702534,-0.014418564631698268,-0.0027398012329698292,0.009586652733122446,-0.006928904596695178,0.002413605950052092,0.006065540736076461,-0.004665121844661343,0.008595494515190118,-0.009509706313133559,-0.025668946063767593,-0.01875206000214432,-0.004841943815263844,-0.009634999564562725,-0.004235715847262537,-0.0037861933019725487,-0.04965882928961828,-0.0202204014593749,0.00824554549240362,0.009813737993692635,0.005313128584552061,-0.012381619469069037,0.010686676242523441,-0.015258395757674017,-0.0008712294525273953,0.0035577279015234246,-0.007116145642309456,-0.011633678117604313,0.00018224835652521897,0.007781352503308145,0.0018378392208921728,-0.014592149575834362,-0.008740606873819758,0.011130353100133659,-0.01665869427818946,-0.013279179174447492,-0.000963642943149194,0.008500715544721461,-0.023196598292521756,-0.003108686028656531,-0.013143600979471568,-0.009316489088756758,-0.004053757230820141
Synpcc7942_0005,-0.026099005865863445,0.005897731161558834,-4.129417474164405e-06,-0.012127709515484912,0.0019652197479434735,-0.015187680654847272,-0.0029230501507983724,-0.005354828857551509,0.008523447178956587,-0.009736236891465466,0.012371276391158531,0.0361103118262663,0.0010730034975726796,0.01859490639831531,0.012730048386614408,-0.0017622234145953015,-0.00991775727142695,0.048506302638907955,0.0004342210978224681,0.005337459895704144,-0.008979593106917249,0.0007298720468147842,0.018267722783997842,0.011522767287944598,-0.02378564431293926,0.005778912944148073,0.011725781980272753,0.006704055968747241,0.03841140827124641,-0.00996860301440431,0.004435269193174867,-0.00844806009971305,0.00038906754953313226,0.02536149520164894,-0.005254293227813574,-0.015509734307122183,0.0177370998870614,-0.007398936074182947,-0.015947002372259333,-0.007259337399134505,-0.01212610133299211,0.007000817444913038,-0.02248357008918661,-0.017148953464629486
Synpcc7942_0006,9.82242641756097e-05,-0.027752714830428113,-0.027162810890222062,-0.012149145646752813,-0.002239472793712154,-0.008241653179585683,-0.009368495015615295,-0.029868996428194943,-0.020608644738485764,0.0034575897527004216,-0.0004889420056751666,-0.009309528251066745,0.007335506935328464,0.002904041990775371,0.016620782776531184,-0.005725336214204937,0.00035689290552965027,0.008454849848970845,0.013995650712684698,0.014134914135329534,-0.002652581862750734,0.012980633372783747,0.03097236715247669,-0.01258756584516808,-0.009611198470071445,-0.005808422854789601,0.008100572225282592,0.0025737672165671104,-0.030365278972919126,0.0025520002136512443,0.09407379968736347,0.028141205366877427,-0.0010308455022996258,0.011830079902511614,0.002070671590446586,-0.003550904380451595,0.029276270970690885,-0.01245523381135297,-0.029286915920154907,-0.002779691018979721,-0.012212558011222566,-0.02490463606122524,0.009508817721457742,-0.02807263703443379
Synpcc7942_0007,0.011935863195241156,-0.007641141558393043,-0.0036634906716362207,-0.0056490108339331295,-0.01846256703006242,0.004854834484333696,-0.014739931556178835,-0.010511073759610455,-0.015175058161807474,0.019928528087541933,0.005608413536645426,-0.001302037665173479,0.00842995105729804,0.005796661179609475,-0.020689342052808823,-0.006657796943652492,-0.004183654408612507,0.0009210281737900631,-0.006637048569611743,-0.002499731530239622,-0.013086352475273256,0.002094586547112882,-4.157320950825305e-05,-0.027916926667649448,0.0011351391337778682,0.005230389750171107,0.011304687287924685,0.006347741842409922,-0.007145068426593706,-0.004792540966416089,0.0008010852533119817,-0.012377078503246763,0.012732231338458255,-0.001571350207461055,-0.003742055244945835,-0.00810517991101095,0.004919096491278002,-0.0126888833241222,-0.0017333453865737943,0.020263181105715823,0.020359561558886866,0.022134734577644536,-0.002557860864267168,-0.003325740974764241
Synpcc7942_0008,-0.009261917982423077,-0.013014887019311321,0.004988319090687828,-0.019656740727301527,-0.0025252444107311273,0.007495829606825828,0.0023979701667188684,-0.011746612422673117,-0.01793034026063351,0.015538114291922225,0.011513273341733264,-0.0004936464450679918,0.013810086869081546,0.007256316848375308,-0.015576980229494159,-0.007650584215810678,-0.01041261633063662,0.006635890301744797,-0.008495884576843287,-0.007455051578597044,-0.008615122192670409,0.0053760734143047965,0.01076295735091706,0.006316498240920754,0.016199681321312505,0.015011147985438294,-0.009339370413176628,-0.033049459930969145,-0.0019289728154370752,-0.004206680321371776,0.007691872319646684,-0.015670086489560135,-0.00703651082015852,-0.01133437229306676,0.01238843676461513,0.01285752535994653,0.002324393284411945,-0.008365491342910312,-0.01927982662543697,-0.008327324638653573,0.029155568165661915,0.011916994663551733,-0.011906708814510756,-0.023341387808159576
Synpcc7942_0009,-0.011571721508191109,-0.003789298793223587,0.011397264561288473,-0.0029064797533933256,0.006049715759628701,-0.011758246244788982,0.0015104979329703281,0.015868976891285556,0.007344142099330538,-0.007694508754607689,0.004370809955649174,0.0022336089609698785,-0.004760837857336577,-0.003683661140754703,0.010605268075121249,-0.011582904089214358,-0.0032099018117346923,-0.008591150048870008,-0.005571585205145098,-0.00599597562204338,0.001973545799151292,-0.004766520162691749,0.01668085531553259,0.0038189544472676073,0.05026335115940004,0.0034342397002963937,0.00536941656107418,-0.004526722778336614,-0.0042333369178316075,0.002055620611207084,0.006370669742049534,-0.001853218839540201,-0.000399757847157588,-0.006337321692716819,-0.006468238299156544,-0.012051293979123134,0.008345318510602228,0.002229128060328893,-0.010342946701193591,0.010546619334889342,-0.019165639077963474,-0.0001711890766021257,0.0003567806159532646,-0.015129316718098121
Synpcc7942_0010,0.010516109536071225,-0.0008422325735385626,-0.011219628728294174,0.010579324874774738,-0.011205327615051434,0.010103544107825463,-0.012326660720798023,-0.000389115496109644,-0.01564901271760636,0.00618912495777592,-0.011888384195733112,-0.0006287135805866667,-0.01063998103388113,-0.010667474053356796,-0.015631551627113605,0.0042415718633581935,-0.0012369099145964305,-0.0006862104763062475,0.0020311486931908016,-0.006782448695640011,-0.007994684959952994,0.012179974016310222,-0.0015600391612092864,-0.01549760446650242,-0.002082586707587042,0.0023984289433633403,-0.04129598907042393,-0.010801630283038297,-4.288084409929177e-05,-0.002914081741111645,0.008369671983327434,0.00789252950237585,-0.007486232104987477,0.05370552468949354,-0.021073386244507372,0.011880920094155572,-0.004124080777801598,-0.005796817412944772,-0.022420225693143513,0.010722997542363014,0.04427882908470114,-0.0225986492675673,-0.009409079267488348,0.003578826285726602
Synpcc7942_0011,0.037643728920352136,0.0037574273197823805,0.02758058134655117,0.01569702928564916,-0.010904950434529978,0.022949629099440837,-0.006478312334605051,-0.009637742281368227,-0.016817615109751747,-0.008222965865132334,-0.002506285858802492,0.0020604139517419627,-0.009087917229458512,0.0013543091444510444,-0.007107656443195059,-0.00617605982846836,-0.0029957916488779096,-0.0026172649415208667,-0.001895475695872731,0.005848794558453741,0.004768322364238606,0.007054183721850477,-0.017181281332816205,-0.01128880109246572,0.00022711861172452846,-0.0047446657147107,-0.006209777923782661,0.0037473968671288826,0.0023078291337643745,0.011891027535188005,0.0020032022035911504,-0.0014973902393171541,0.012425588366719292,-0.0029364143967686943,-0.007241283604356553,0.01654867749457263,0.000967041983461577,-0.006055007214186551,0.0006984117884280367,0.016102088823039613,-0.00806699292406098,-0.010794270785610308,-0.013558574223093409,-0.03189473011207979
Synpcc7942_0012,-0.012632828612031495,0.006425968944646266,-0.0015042394708794215,0.008171871427761346,-0.01913816423933322,-0.012138436589685896,0.004506401500447949,0.002928314134956796,-0.002464047632751334,-0.006910338262774782,-0.036762656942502955,-0.014025035606956018,-0.014441049668228125,0.0016023857694135596,0.0355230875567859,0.00022208925924660657,-0.0044140814704741686,0.006740903018179345,-0.014164093482655793,-0.007396722820236826,-0.005472497351005396,-0.009999090614136855,-0.010410762432658897,-0.012845093522609244,0.04442072741991417,-0.019487636277646714,-0.015452624047912216,-0.022337372460492475,0.0089485161748962,0.003585330874173204,-0.010979095001485212,0.03227979619636783,-0.0056757208929633235,-0.008948908433782333,-0.017025182485278116,-0.011534022164869002,0.008249922500592895,-0.01278955620051892,-0.019966920311821137,0.008882337310951872,-0.005498669850088318,0.0016477815824873351,-0.00807772108895164,-0.003087038343874903
Synpcc7942_0013,-0.0038944019815426,-0.0008001119184474974,-0.03184611442960842,0.06493414557972044,0.07260042032183991,-0.0009912167386113503,-0.012876768096987396,0.03156882939365658,-0.05800739449298607,-0.037792235099879105,0.01699031016522957,0.018804093427276042,-0.011032752926199168,-0.013512516030619183,-0.007467413882185847,-0.003911844438668919,0.05388244627975889,0.0022333342933767548,-0.03568880949655865,-0.020342189556968912,0.15477858929543803,0.014655034171094296,-0.049645545334525004,0.0236302038153237,0.0031784744346059126,-0.09698581658699607,0.018285034325500618,0.0007706078678533751,0.045798880701803185,0.00012149603701427293,-0.08128362163645224,0.00198562029185839,0.014140218517863923,-0.022020198641444076,0.01137385179121418,0.02520012094280867,-0.0012075284320920924,0.009214030617509111,-0.0031552932176635556,0.0051765874368177285,0.030044115010710106,-0.008052663367275267,0.002403130632743344,0.03849245105677286
Synpcc7942_0014,-0.0020190057390364743,-0.025675936091137667,-0.04432869039160405,-0.004161195975026864,0.025031906272319136,0.02376554528003354,-0.0210918476323932,0.01133288650561505,-0.005590483979466311,0.010526825700344253,0.06510772827289724,0.012304556534638338,0.027546892009472898,-0.004582276590346928,0.0190718692975329,0.005829189294601573,0.060976039096882984,-0.016828709322508077,-0.010559058552693018,0.02846711544138514,0.007281244200837095,-0.004732152962809632,-0.018590401836141038,-0.005480747800833966,-0.03582454940204467,-0.03993830475895165,-0.020767353426595726,-0.022059186490276755,0.13052777579177463,-0.028114793275398935,-0.02250877564787062,-0.00875196566433226,0.008082807760427193,0.01747930429706186,-0.029838465914872506,0.01248269762903723,-0.050142842839485516,-0.001633534837542333,0.006131469041700077,-0.01631421151708226,0.008134609134861623,-0.013259587137257847,-0.009011728898681267,0.03168678415356032
Synpcc7942_0015,-0.016005341069084317,-0.03960686971857017,0.034296442085558286,0.011134307208434297,0.0018725293107750025,-0.011924544641101178,-0.01701766412188659,-0.015508403116379698,-0.013923702799726812,-0.02706468242914037,0.05481297532233369,0.010589055928495166,0.030251815260318525,0.035149884404340775,0.027650790609624835,-0.0003652539958243835,-0.00013125782980590102,-0.013372928857064871,-0.009142952030704874,-0.007243080131389018,0.004318582185167381,0.0008508221032684987,0.006837477185341783,0.03060108266530775,-0.03618164164891706,-0.045710335380419444,-0.010517292579544542,-0.013250806988319295,0.064271878358351,0.025179194640451607,-0.008229260408471292,0.0443496244018198,-0.0033041455088134064,-0.010306397713461283,-0.004545307482805278,0.004749181474892292,-0.0225343904293732,-0.00427431847286475,0.0025048070855118103,-0.019737541164035793,-0.011172067577476009,0.027983540007086298,-0.0014276822770554255,0.002472118508679163
Synpcc7942_0016,-0.010395571765702013,-0.01985808754986668,0.023307487518928274,0.002894309282405686,0.013098282025645695,0.023377375535334692,0.0005694837653691726,0.0056102832896341905,-0.023501602007936447,-0.016134285207606562,0.004948570774185435,0.0026513594491991803,0.01576366198104694,0.010183765193045015,-0.01844266496379025,-0.012350420181478578,-0.002554175392985668,-0.0045598123823443314,-0.0070731346072645685,-0.011732047186684712,-0.0016625594509270428,0.008830712385070856,-0.01437264363204932,-0.014638519844494066,-0.000622462289772648,0.005503644849692871,0.004746037472022454,-0.00699650416041957,-0.006775137872201484,0.0042335974402265535,0.02037312563827249,0.012599293802143552,0.01859410322678929,0.0016363246105763193,0.011778189094100772,-0.006719382066629292,0.028809560309836,-0.014492289505355513,-0.019240465741371112,-0.002846980601373577,0.003681641694310868,0.008499480112844352,0.002237615167770443,-0.01916874156500121
Synpcc7942_0017,-0.014787242778867329,-0.011950254089480798,0.04665899680793383,0.0061220541338143815,-0.008856242357858875,0.02567996359240485,-0.007908556933792329,0.007342469067005011,-0.021888522404564455,-0.015247992546300715,-0.020309167984544182,0.016481230728790028,-0.005191881859403827,0.007166111762652605,-0.004555158475206987,-0.01857220986149959,-0.019842546620818188,0.004091035570822053,0.007220972032311891,0.00798748379364019,-0.010211400365553855,0.0010473677298426316,-0.015506648027480809,-0.009779720049377019,0.0016440945847633751,-0.0224927985549742,-0.0037214059368145245,-0.034293736220580795,0.04076123531288225,-0.006826892557443299,0.02521519895330702,0.018467683116097477,-0.023776689819405814,-0.0037925613617524902,0.012253439819454473,-0.004738011217653101,-0.02790443913315539,0.03299296941076394,0.004354152154962574,0.03517660042930742,0.0035226445170803903,-0.008617383571902454,0.004397651073154501,-0.0005125560684417
Synpcc7942_0018,-0.014145989227098017,-0.00848621901431809,0.009210445646354143,0.009616880391353192,0.003164793958426125,0.014233115714723151,-0.010359688364081555,-0.0036641242853460397,-0.0031088104423027153,0.015685059198673725,0.007856489256745248,0.015304246440887547,-0.0006519566203016603,0.0012715179300393608,0.004965888946363602,-0.009537289993340801,0.0046071843702057925,-0.0032209115622772273,-0.009471192756994484,-9.754601240174877e-05,-0.007899031506324214,-0.004765017827915164,0.006639122398991163,0.0010774110988852471,0.010762535293725416,-0.0008021868085492694,0.009947154360534428,0.02115353992658709,-0.00757940681891153,-0.0025112524268030884,0.01250759632257625,-0.0029052951488177845,-0.00966398926429932,0.006855293613992907,-0.0020493543896608997,-0.011592872603106595,0.005735220595256872,0.0022220938905538885,-0.0037698710079338694,-0.0005878268549055045,-0.007946716959555135,0.008717406239102039,0.006522969294291267,-0.008947504165295639
Synpcc7942_0019,-0.01782893291120246,-0.004180077448927483,-0.006797661372118412,-0.01663311559950857,-0.01701288854417813,-0.008060079283568392,-0.008732298638548536,0.01577924138993434,-0.0190783215143284,0.009946504116806958,0.011777478822014185,0.022323867465963324,0.022332826022510986,0.0069806047171786624,0.012871393404244728,-0.0006933437079342508,0.003968032319327389,0.011881645775346195,-0.02386553523394682,0.002892912118532747,0.01546398657693874,0.00263744839079334,-0.009060712638513182,0.0025758000433349568,0.019208279984589138,-0.00945428455312923,-0.005951150576212348,-0.0017974532569271179,0.010110278514046556,-0.033266708231992466,-0.005757301469959865,-0.011908232230146294,-0.001190150754991839,-0.013220246545219798,0.08331305786476685,-0.018750511320384463,0.035651662484283794,0.008251467679893643,0.00031431153003049715,-0.017746898616560168,0.00836149915142267,-0.004007743297273353,0.004251143170060802,-0.006392869430643382
Synpcc7942_0020,-0.020481805705135036,0.0002728035751877768,0.0037280530124139564,-0.02286336940933463,0.012884560982508942,0.013962509045579195,-0.019283341026486798,-0.0002678689564275707,-0.005548873535461446,0.01421845865073773,-0.010690046207920866,0.010294955521166816,0.021327506187705878,0.01041072048822536,0.0014417872585540798,-0.010390040765786358,-0.0013263458323940832,0.00931296245081068,-0.0043515750421148905,0.019894320297165948,0.0028883589175767465,0.0033149646734425436,-0.008397169383540067,0.019594908155509946,0.01610103669211343,-0.006409369437750541,-0.006266871719844504,0.00942528190941781,0.007593346117048394,-0.02420726527396176,0.010156439454401105,-0.011364182071794068,0.0048299310140304435,-0.036712160048411165,0.07225461334960068,-0.014975025729910234,0.01585541528442967,0.009556080333899796,-0.0056433541601025195,-0.03204164373527188,0.0013153945214183429,0.0011389412595261997,0.01206892612392546,-0.0020170027068045285
Synpcc7942_0021,0.018846861042116733,0.008414972845588155,0.00024477731279292996,-0.018799922118543935,0.017209798928392923,0.02704085011420826,-0.0075968619674038704,-0.0024568484654181617,0.006751774707726579,0.0004998765601899852,0.00023160156754468308,-0.02016904790135567,-0.026824357527638395,-0.011566444330922411,-0.0031013209099512336,0.0027253386699327086,-0.01183524028336035,0.015217130655748881,0.010560119458682286,0.00873690775135981,-0.019880693022774152,0.00040753762286311143,-0.015109722206666419,0.007748610986389047,0.003315893909515667,0.010360234075328713,-0.004300559020108055,-0.0019098448632476192,-0.012092347404464377,0.021117622327382523,-0.03132970688355122,0.0009122524226666661,0.006913761208806179,-0.0013999463051583114,-0.016290542391697874,0.0011164228182585611,0.04650866904343547,0.00021734574215923609,-0.007746683146236626,-0.013804948555120388,0.011578389324439923,0.044855648670447126,0.013411847212220053,-0.02559971739815525
Synpcc7942_0022,-0.0038020806796252317,-0.004399233063350289,-0.009668473663778715,-0.00682393431128506,0.009426877667943473,0.002931844590362586,0.02310602165743357,0.0035661367050591575,0.008443743675976095,-0.005043497373684892,0.004861927248493042,-0.010436575569226815,-0.01248740175544364,0.012340712153420879,-0.02365838045518722,-0.010953192390200211,-0.013193277619940358,0.005116818027425425,-0.004749734803366279,-0.0003707545515932775,-0.011465380311603556,0.009616214205060371,-0.0022076858856428907,-0.012215785221150558,0.008199414734357573,0.0012786255459536766,-0.01005537101685783,0.013950818412556888,0.00023201323393408493,0.007747043921592247,-0.00798314945582067,0.010634700674168577,0.02320905314099166,-0.011573986715519586,-0.016228030356573678,0.007655542343560394,-0.00017248985825395652,-0.0003710536815169853,-0.004076486711811403,-0.0006514832436600999,0.010430569929526193,0.0011148446845864132,0.013431458018141138,-0.008304216840326211
Synpcc7942_0023,0.027683728134391922,-0.002624337530633313,0.01949905276871633,-0.020276447942831635,0.01771316844822566,0.001876081428660451,0.011201454787082336,0.0023782795831946593,-0.0072829443306366,0.010988188657856758,0.00038128090680365024,0.0015168871639052656,-0.017764772164988146,0.0007763347137250737,-0.019965554101517305,-0.0043160176328040836,-0.0030068463202369312,0.00012189067202238479,0.0023891341842517716,-0.0099571789079372,-0.01784934319008848,0.008153036310635776,-0.0020785065728868312,0.00022725045826119981,-0.00028011085315389874,0.0038801439914240995,-0.0006564681072385757,-0.011112899090022518,-0.006647372068764851,0.010262377852937828,0.005894948471847557,0.01850205470469577,0.005463397067725907,-0.009114950195947196,-0.0017478962980452368,-0.0032649086192258394,0.01989279920511064,-0.012004258483218209,-0.014423346096342209,0.00489697975845142,0.03753795019415892,-0.007188366518055398,0.022102518084683862,0.0018809935589910642
