Geneid,0,1,2,3,4,5,6,7,8,9
HTX97_RS00010,0.012555634824298707,-0.015253667769426726,0.0023401589185751102,-0.017106167130549174,-0.020900028444095754,-0.009798301438761715,0.0010996985818687581,0.016127376025466406,-0.02238858180301953,0.0011335449395178056
HTX97_RS00015,-0.004794771033494154,-0.00032327029260605295,0.011080258254625702,0.00219094416060999,-0.001250805829087403,-0.011325744306585735,0.017440039546040013,0.004075977165415147,0.012876723386224233,0.0091714183075027
HTX97_RS00020,0.01930389302058169,0.0030099818770566358,0.004635915423894018,0.01332661561750899,-0.028979579958391826,0.01900626622880831,0.008099869257676669,0.017305378948540992,-0.017833725947629477,-0.05141760479954605
HTX97_RS00025,0.03424932545120196,-0.0197420655135331,-0.005128034073002129,0.009004417537392851,-0.001733739122922959,0.0354613434826259,-0.008293220449763595,0.032362797975631005,-0.026923821659140236,-0.0037578427018341225
HTX97_RS00030,0.0018452216561896807,-0.008399804388305007,0.002289777436608315,0.016658033549282233,-0.025365129528155297,0.03489400038171582,0.017283212662109766,0.025608609727494503,-0.024433816364461958,-0.02621555096819927
HTX97_RS00035,-0.013107255987732873,-0.021211396265410073,0.00959253033149697,-0.030082343922008866,0.0063752681993182935,-0.02801835447544987,-0.012220093255364857,-0.038589039299802765,0.016557598453899227,0.014166617433550936
HTX97_RS00040,-9.158471551339584e-05,0.006036051633928127,0.012454842697005171,0.0026389688382632277,-0.00438666484473377,-0.018346607528978404,-0.005889468971411119,0.0011886262960018902,-0.009358865969154612,-0.029856942038470367
HTX97_RS00005,0.019099156915695848,0.0016675970070558694,0.011512305003521047,-0.006539560908747249,0.0022941338663469268,-0.003080691375166997,-0.018948518214926494,-0.0005106232400632381,-0.010217758889950617,-0.011711890293952601
Synpcc7942_0001,-0.009259315301917932,0.01848269366959954,-0.016623673400317802,-0.0025269539453228844,0.006970005849924367,0.008476462937292656,0.014761289511532424,-0.014323146716453135,0.008650147417450705,0.0050482165866063125
Synpcc7942_0002,-0.028281037757578252,0.00019153926059604795,-0.0033494571903983994,0.019642989527684302,0.003442443863076269,0.008144280688689524,0.003561302895335314,0.004241223261602543,0.0052108458432519635,0.007524146714633317
Synpcc7942_0003,-0.001663798004321926,0.0027477877943582894,-0.00586859193419931,-0.004355525101400009,9.804774325695516e-05,-0.009908669494829176,0.01030287499514988,-0.015969759823495955,0.009469901729520992,-0.0031222250405962353
Synpcc7942_0004,-0.010359048018768142,-0.047700014637020116,-0.0028093207431642976,0.006011767918355346,0.02343762478420346,-0.017813705212208084,-0.006584910475718699,0.012821837415093485,0.0070470451778431335,0.0026522075865381117
Synpcc7942_0005,0.0026797317439692684,0.05636334810282981,-0.027910496397688358,-0.0042412978892119625,-0.013799612694998555,0.004515485341971245,-0.003038602025027492,0.014700699299101965,-0.01945654026678558,-0.025970804657003407
Synpcc7942_0006,0.004226236366770216,-0.004641329021510707,-0.02487445904033846,0.010013966466566424,0.00748930874670976,-0.005812331441820523,-0.011230864526961225,0.020462745288434524,-0.048876214253249096,-0.01414212279072419
Synpcc7942_0007,-0.012376920502920408,0.007277507775729179,-0.020417580027231624,0.0033855554275687176,8.575942727910738e-05,-0.005210121142835981,-0.004026960714744617,0.014282260953892236,-0.013335758291018603,-0.02983709001370579
Synpcc7942_0008,-0.024113836111121088,0.003928097483054288,-0.017718248973981617,0.007704770760484572,0.00018357324419917268,-0.004527637620956552,-0.0014862367890213966,0.02666174356065804,0.0030380500254180067,-0.03337700504983339
Synpcc7942_0009,-0.01679207148665812,-0.01678658168892911,-0.002061044609341914,9.682072831830842e-06,-0.007417738038104752,0.004968671648347378,-0.009415337144935601,-0.0337505100368725,0.013971319695952798,-0.00595436080545762
Synpcc7942_0010,-0.019708606855241992,-0.0063566759294040156,0.004024016446959417,0.0042972240483042275,-0.014922488434690455,-0.013423645482809119,-0.010227643417964925,0.019650768793319687,0.014773928582940798,-0.0366051205740353
Synpcc7942_0011,-0.010751959387705743,-0.0016802136001895956,-0.023482186490953925,-0.00449901517428693,0.0006696364058020862,0.0012701625582584141,-0.005997326197923259,0.007565050511060485,0.011239203119849453,0.006635667096041103
Synpcc7942_0012,-0.030872116620810755,-0.014520319336220562,0.006171102286757827,0.0067159935990948405,-0.015614977941737565,-0.006927320770089134,-0.0265838208533,-0.040049672227300805,0.015758582128740827,0.019679109881208866
Synpcc7942_0013,0.008584573639579568,0.008534220328677764,0.0336227194800182,0.01615178285581514,0.021472935785270063,0.04951622891790755,0.005640886892804875,-0.01146151213269653,0.004687891477903555,-0.00312013290998208
Synpcc7942_0014,-0.0019982363535994917,-0.001067283678085931,0.0005231882482436279,0.001110545297555013,-0.009936057317307956,0.0012504688159544399,-0.0091800826005552,0.022775393172136043,0.014522923330411375,0.03869844804316946
Synpcc7942_0015,-0.004932887755057137,0.013450951712961456,0.0005748976068386231,-0.006727113298759869,-0.015306112941248227,-0.013280776777419893,0.021608961099887112,0.0020981198724799614,-0.002052062463217876,0.030183659655681146
Synpcc7942_0016,-0.007526827683970073,0.005318934010215817,-0.004145013760091023,-0.003639335556253602,-0.0017424341280176583,-0.009194460378008829,0.002886664974396015,0.01048551434623342,-0.001217457801850553,0.0006343736309120419
Synpcc7942_0017,0.018480619107553938,-0.000203246840241556,-0.014410033292321055,0.008266643183946602,-0.03268053187950471,0.014015680401491364,0.0017039086304416985,-0.0005407258740149739,-0.0034006624563672023,0.013399938768588327
Synpcc7942_0018,-0.0023266700342473943,0.004715405189396272,-0.0160790669227545,-0.004424260154710742,-0.004705192623763842,0.004665279938817778,0.0023750209623564326,-0.03404617482877899,0.003148008745480299,-0.013148309440689863
Synpcc7942_0019,-0.01103455767177231,0.03822682624062863,-0.0287854475022798,0.014922005281245381,-0.002397876957828696,-0.03734838590676132,0.021564450984782876,-0.022287214280947484,0.021961778714035294,0.009283098266077296
Synpcc7942_0020,0.0008691899048747753,0.03561109334167069,-0.02437008427530518,0.018327737255595562,-0.015345442668731255,-0.02784563871826281,0.03723471751349941,-0.018785038733914523,0.005419287784723804,0.0023458350488170313
Synpcc7942_0021,0.0066345661908167,0.002628708773984679,-0.013938412354591813,-0.01296114170486337,-0.007603457782971218,0.0065516084156187395,0.014175427346986826,0.008648093870801555,-0.018837488245297792,-0.006319067825795027
Synpcc7942_0022,0.0013825544835148502,-0.002285750861840574,-0.018354926658155808,-0.01425489484696683,0.02144856242626204,-0.00031885397082296804,-0.003458802869612787,0.021911974965218666,-0.013516951491372935,-0.015854717628517027
Synpcc7942_0023,0.0002925536965533867,-0.004636733322847581,-0.009081301921528595,-0.019007379676961148,0.009695350344476862,0.0009323719853046443,-0.013173213623548985,0.01903822106688741,-0.004303234297159121,-0.03382310329050704
Synpcc7942_0024,-0.0007704150161557627,-0.017552704824756415,0.02602103142977634,0.007133707972705755,0.010642606705819539,-0.007860653800822763,0.02069969820859082,-0.0034152114269533768,0.011577266511490429,-0.015922626053939196
Synpcc7942_0025,-0.015545367185569989,-0.006516342034300742,0.0029033844531316877,0.010094993880702584,0.007692104669456046,-0.014083734842924123,-0.0005727491095526331,0.016119782787467587,0.009941511932658999,0.0030392376285640847
Synpcc7942_0026,-0.014832674604801857,-0.0024662533944570827,-0.017223257292704977,0.02560428653041797,-0.0021692458314909947,0.006809032834941501,-0.017567033650347803,0.027724295044954123,0.011180989136086337,-0.004059188121875106
Synpcc7942_0027,-0.020255076076607842,-0.0037798095641097995,0.0041337029009890485,0.005840708002779693,0.0008892210251015745,-0.009904465617721224,0.005299850155187647,-0.005390988142269506,-0.004716708776894668,-0.015003726288326231
Synpcc7942_0028,-0.024561764728318627,-0.0008654435865216759,-0.008191212663424685,0.015518744713979049,-0.0073022797980199635,-0.006273967466109369,0.027071404153693735,0.011286141511983684,-0.009334274824050321,-0.012401132407252767
Synpcc7942_0029,-0.007329725046914629,-0.0028910266689277557,-0.006238382854219805,0.004715259276673646,-0.001710140532122941,-0.013649306082371408,0.021977731501893114,-0.015362951584636743,-0.00997553944317809,0.013492441169139249
Synpcc7942_0030,-0.011255261008480621,-0.007448550740203047,0.01711340555465466,-0.003404326921177309,-0.011106375172397424,-0.012637178492896637,-0.000521353753668831,-0.02760976189341242,0.008505034487371114,-0.01289833398263986
Synpcc7942_0031,-0.00046112127579060904,-0.001424371579228337,0.005033957877258879,-0.006631756830785425,0.0031593653936975597,-0.00016811731965528894,0.012414208731930968,-0.005915055919146419,0.006224878646123373,0.006851691799532805
Synpcc7942_0032,-0.019827021728155102,0.029738227646817914,0.035597853313787196,0.012935542122237504,0.00038021885210265795,0.005991029050369442,-0.010365844488843985,-0.01571523607756816,-0.002007959998707369,0.055867839532804414
Synpcc7942_0033,-0.009014016282179372,0.030581741635347496,0.04688981492831869,0.012311141593119572,0.014658262750142103,0.00018871863882806108,-0.02184027351306662,-0.03288829726926396,0.01471316487300973,0.048700382515260855
Synpcc7942_0034,0.014732966890949021,0.013142385613901847,0.004354383613728547,0.007063319165532772,-0.03691872561104018,0.02954527513873265,0.012321561830069588,0.009205788055260325,-0.023796589263462672,0.06671392918085903
Synpcc7942_0035,-0.01172984813978821,0.016784420035472047,0.04691640982329555,-0.0020903229790499534,-0.010671964966823681,-0.026682876250033235,0.005423486898646575,-0.010557399791277264,-0.0025160789364444725,0.008773088391705125
Synpcc7942_0036,-0.009948333912526223,0.004591455289471617,-0.01793211877334056,-0.012584977878749053,0.02145961677136004,-0.0033277752763393115,-0.014740752923410105,0.013223279547504378,-0.03558640564122673,0.04806223164294069
Synpcc7942_0037,-0.019718826397626094,-0.0028062228496634357,-0.006271416568754613,0.016116670480071447,-0.03811008258705833,0.040651866879623716,0.028863607820804313,0.002786941050780428,0.030797199359950914,-0.003042272417219857
Synpcc7942_0038,-0.018972058384008613,-0.0042575406195895,-0.009745627474877037,0.004374181806558237,-0.0077845491975134205,0.00021423579495234404,0.003958672816473656,0.01949475533985656,-0.00663589538947294,0.017998290930734448
Synpcc7942_0039,-0.011593198016656803,0.08722434048559367,-0.016617540722132836,0.0011049377599645874,-0.005444977064794623,-0.006882704319688286,-0.026435263810831375,-0.0023793099949023337,0.01931009187196018,-0.0037532867686745504
Synpcc7942_0040,-0.010289693316368918,0.06974153882526309,-0.02846998854477182,-0.001802766598559509,-0.011951139349511399,-0.009225157507129891,0.004484481633851401,-0.0015019199093595237,-0.009840758651228545,0.00015119399818789236
Synpcc7942_0041,0.01812524128176395,0.018786007567716523,-0.016176671841565196,-0.010002739655679035,-0.011241512340106497,0.005239609251547851,-0.010427698547732298,0.014545318888461986,-0.026606517243328492,-0.023660657435922425
Synpcc7942_0042,-0.02020613165617618,-0.000374752471438144,-0.0021810059626874885,0.00028025421206553784,0.0018408993372915408,-0.00452992395321877,0.011937365241025113,-0.030096161814175626,0.03629505559988732,-0.009479193317734056
Synpcc7942_0043,0.0018852442428868139,-0.00044578053796525205,-0.0009079037217035697,-0.008231175336966452,0.00968919701868248,-0.023635795642069964,0.01502160818495184,7.988913008104618e-06,-0.02264555109639818,-0.031878045435598884
Synpcc7942_0044,0.009279324540392445,-0.016420085921613068,-0.025252652448578758,0.001941830420732389,0.0022868760685791647,0.013901869122120965,0.0023128838184135413,0.03789499771263257,-0.010676784371604109,-0.01965226824688146
Synpcc7942_0045,-0.01247719246250558,0.005062945381466787,-0.0025030376070196863,0.008365639604600284,0.001678695453875312,0.0017581517333628042,0.007173353368952477,0.017192180442594844,0.01724098723040291,0.010142854004964872
Synpcc7942_0046,-0.04036074647045851,-0.012905368972643171,0.01669072942162378,-0.0012032771003108247,0.10526310865401206,0.020552841760629704,-0.02089878737557067,0.0177592435189078,0.02294540373782882,-0.005504787153606925
Synpcc7942_0047,-0.020083036208466153,-0.005872917755372459,-0.0003629254774899598,-0.001061331334250567,0.06607914816751975,0.018002624372446655,0.011595082356254975,0.025859806757570908,0.027785349514508343,0.004605527662044359
Synpcc7942_0048,-0.00935020484640026,-0.020027944601413456,0.028740817925548178,-0.008824349748808878,0.09249403849102451,-0.003726753569709338,-0.02724223928324161,-0.003419359541406506,0.02083705243423636,0.0030055389884769356
Synpcc7942_0049,0.0013106245889044788,-0.025062999024021346,0.019171243583234094,-0.005296005587514211,0.17972134755173957,-0.00303263006311538,-0.03961125382693613,0.019439079338887194,0.020148347196597083,-0.011903522989125942
Synpcc7942_0050,0.007488264219240169,-0.014843760661648348,0.017285623901463935,-0.0005044757781564821,0.021895656439498055,0.00156221686543756,0.002842905939984534,-0.003363812362266364,-0.001808783581141604,0.03791100978640758
Synpcc7942_0051,-0.018709030677078686,0.0038657435259601193,-0.0005699212685870308,-0.017744946924729582,-0.0030084108524508226,0.004526087849009014,0.0036207721614670983,-0.01707610650853593,-0.021166091865409364,0.07431025548063123
Synpcc7942_0052,-0.008718565465928108,-0.006302746222726707,0.020901460836190922,-0.01507535958632244,-0.002641919238931427,0.006416671688860526,-0.01919489867183906,-0.0177800717616102,-0.005349576933351854,0.04355460854531966
Synpcc7942_0053,-0.017366390759327676,0.003603087788189523,-0.004153303829320507,-0.03715852751398124,-0.001112171923297528,0.005700789861941356,-0.003958101100580763,0.008969721564989503,-0.0456708224225684,0.06935339567015157
Synpcc7942_0054,-0.022390939072147266,0.004812749753299471,0.009416469090852269,-0.0020408744979176956,0.020938248898680657,0.002280294166642498,-0.0005168812429592519,0.0027750598663529003,-0.03497714888623357,0.049786150869504414
Synpcc7942_0055,-0.009528032343617581,0.007353103355012651,0.026443044960166966,0.003038059458822045,0.0504297443264702,0.01315137861647677,-0.023957655581196547,-0.001103986152575832,-0.007105986735701511,0.037514060795371965
Synpcc7942_0056,-0.003564803734598509,-0.0019951770320813704,0.014620969114882037,0.006749965505773892,-0.014231351460973714,0.010514924701323933,-0.00818964692501353,0.007398914387559662,-0.02550137696481883,0.03273742339334227
Synpcc7942_0057,0.0027605903692910377,-0.005441808327369363,0.01272743441372004,0.003964875023520996,-0.007816173615920477,0.013276650625775354,-0.001577903485879727,0.02038769355947536,-0.04017238791879838,0.022924645763906085
Synpcc7942_0058,-0.00563313005610829,-0.006240076440946329,0.012850759169708128,0.004921033419721617,0.002579625872041322,-0.0013665215395786006,-0.005307507332191879,0.027039086960941625,-0.02622841882751205,0.009141383012812643
Synpcc7942_0059,-0.0032925871932338365,-0.012330285774072039,0.0239755411322869,-0.0004682286403694861,-0.0014591540448912,0.014764452885281281,-0.01240505244434375,0.02008590599357033,0.006943255830254571,0.0018689772580433462
Synpcc7942_0060,-0.00864693739824652,-0.004523421194916209,0.018021713413106794,-0.0008544460581192399,-0.002788315320072638,0.01176700868099468,0.016432840770446936,0.03176865684822887,-0.0213311761123001,-0.0010186544639500506
Synpcc7942_0061,-0.018911204747643174,-0.0032780870734070724,0.02066721127419889,-0.008469034783282087,-0.020363426256969887,0.004326932628335551,0.010974743602558228,0.009728164971348386,-0.0380632670075918,-0.00372298881110939
