Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
HKK26_RS00055,0.002169716658672685,0.01600376403228086,0.027267813808325388,-0.004019863270695359,-0.009368400172540094,0.02796728503027523,0.034741278976164,-0.06144006320224925,0.007158507937546069,0.029245612831419566,-0.02957405681862108,0.005877932014493353,-0.00936877276061425,0.04818618939859427,-0.00034097032129687117,0.005393593450462336,0.009917321408914388,0.01315300572452638,0.019392090947030614,-0.041205262664430045,0.005449784306513174,0.01579029385990075,-0.05902045956873048,-0.0870393523232803,-0.0036170643850139766,0.013240325854242901,0.028485193035542453,-0.0006197927559379183,-0.01769129676707967,0.010575196262776724,-0.01512939388728201,-0.0033438292919192518,0.02759141434642833,-0.010587849713470909,-0.05599423733095095,-0.11306393558137239,0.028471947460214954,-0.0045783565832807635,0.0035921322986793543,-0.0224389394654289,-0.0030210323122248427,-0.03581290254792516,0.011237525410668643,-0.0010692305504149476,-0.010357744808669116,-0.014044454936899339,-0.03227873599536308,0.00017062159768626306,0.009407429573828502,-0.0010718746875966203,0.015941284833805504,-0.0015100793869451238,0.017895719203036155,0.005000468913392347,-0.020831987872766845
HKK26_RS00060,0.015616934616310262,0.021669813321223145,-0.0361964298534171,0.009276318481926015,-0.023007928760552177,-0.02590813523602971,0.0031057974763112066,0.012391437777780248,0.00015523529636533604,-0.024726281862532975,-0.011520186679399535,0.002299186150599631,-0.013287550808257075,-0.01644948955789653,0.001587281833447179,0.003938587965648656,-0.0039003672878666932,-0.01194005623235547,-0.012726954396397826,0.03462679730011195,-0.027580351806367864,-0.007235515903955246,0.021569274036541842,-0.0066495502699232606,0.0030715284954533854,0.026546741386453524,-0.02210099729916152,0.01127700293587482,-0.02145324046786754,-0.006961319213390609,-0.004617887520966506,-0.0006726959201821919,0.012694809028790223,0.011188277886511609,-0.020270364441918255,0.009722492391681275,0.025281382958154228,-0.033475248094601964,-0.08108769974296784,0.013096126430995763,0.020179757024246334,-0.012817215386289185,-0.005075378737270415,-0.027130745787719245,-0.019570450724062143,-0.0019164031953924974,-0.00873553303867693,-0.04099693967583309,0.003264385278460829,-0.00734891218981621,0.0146884108430821,0.0033706871156716687,0.017370000836693694,0.0007050891220653842,0.0019552348270890853
HKK26_RS00065,0.00731878868466856,0.011976112791219634,0.005033921741286647,0.0016233602452302986,-0.0006412429160093173,0.005593402000935496,0.019620496664251516,0.008021964139936978,0.005216730315712067,0.017728281974289554,0.005900529920668269,0.005342182206029318,-0.011333217163555193,0.007350082556263604,6.392661676296643e-06,-0.005369347297772053,-0.008763089660200918,0.39747452946176276,0.02633319836228045,0.012988450003959779,0.016039981631399296,-0.012234491066907695,0.012068573438769785,0.009809651723509125,-0.04093516623596858,0.02235853982293644,-0.003153451292115495,-0.01670875988553595,0.0015144537673064137,0.014365204131164098,-0.05192146453131013,0.006274277737988649,-0.005347171018231167,0.0012325390189220705,0.010170475193802556,0.020614820067210233,-0.011088553991392278,0.010880674451036134,-0.004370403840193545,0.00905568987950755,0.008712481204228456,-0.017512983876463724,0.014231133599893104,-0.004873916683706957,-0.00523667049301407,0.008131269956714253,-0.000185572459024529,-0.06216202929942704,0.01856226685056934,0.007346382204606766,0.007726238908419178,0.005698111334309176,0.0034093495544624637,0.004821056232513045,-0.014541538915903356
HKK26_RS00070,-6.706705542189407e-05,-0.006890818709652806,-0.018337264625156943,-0.022716419244823094,-0.006966784036687719,-0.00795357020211934,0.01712058274829643,0.025946638486294558,0.008841739360527356,-0.00260828937120422,-0.008295719619513548,0.019660500723147387,0.00549075694026045,0.0005093325069564801,-0.005466996943525919,-0.016831939126228424,0.004594035884937146,0.2683850265170956,-0.00015813634572318008,-0.005682295833250452,0.01086237820566457,0.0012941356758793745,0.018500722616162736,0.025213765906486395,-0.01762117266551384,0.02603319652763365,-0.020222288080769438,0.013396026813213849,-0.026196159391019564,0.003615609174761106,-0.025486706680023195,-0.013699623482267005,0.07162110873912207,-0.00805952488285701,0.0023197456947018124,0.018797866425339822,0.0021912182898268713,0.026818938801558917,0.005773571249980695,0.006969738932676501,-0.003936389066369557,-0.0036605408479119628,0.0001524908265843046,-0.010177781460950696,0.0011409334161483092,0.021074647460661768,0.018887884354614515,-0.018545693245668037,-0.001309166938506201,-0.005919780087602296,-0.009061083726224132,-0.0004651785188641114,-0.01892899008160138,-0.00984014042673343,0.010517084935312154
HKK26_RS00075,-0.0010886659145415904,-0.01978928117393375,0.024192415045517324,-0.004532791059704629,-0.011199121991690344,-0.017632986211662885,0.009722244729222285,0.01489415000799281,-0.0297949281353317,-0.012147547858623115,0.013486101264511375,0.009708291992444018,-0.0016184061988561477,0.006046645923837627,-0.031507688879593314,0.0002276969776928737,-0.008205304629357956,0.2655156306827773,-0.007401880713157472,-0.0010575446333775341,-0.001199854391500466,-0.004366087500760615,-0.007619646404735853,0.0066080978223933915,-0.0017762186550725125,0.016948233756201178,-0.0011769338653952167,-0.008171572881736451,-0.013371803098974412,-0.0013177786090093953,-0.02078984400265022,-0.028641145010132173,-0.015812742102193033,-0.0005698388236817674,0.00357681788940842,-0.00011729521140272486,0.002538338368147619,-0.015884994031977122,0.024222258928302723,-0.006195660612194404,-0.003089723094503005,-0.013302275272621405,0.007190276321284494,-0.006648709928538018,0.014344964000089383,0.005426713098320217,-0.0030399315906858558,0.0029202835360234328,-0.030595548350799126,0.003324709244360481,-0.03636606969173537,-0.005133995334209974,0.010480432779652125,0.007700468566955922,-0.012682759948632329
HKK26_RS00080,0.022196560645455287,0.001984470668099816,-0.009607608568136658,0.012290383144214342,0.007727238280713051,0.005111755613010347,0.016698759684976732,0.00220746824944289,0.026088890712707768,-0.004598112143777346,0.0005735360895922548,-0.0060482374534716835,0.0056298131468640635,0.005896650170247453,0.0044237600075688974,0.01631276762487116,0.0018854853003908059,0.059476098065097814,-0.014285363593656867,-0.01607726814867047,-0.03384993170888991,0.005298786707614102,0.007122469501667061,-0.0022774013733735375,0.005683767669138813,0.0129636560057103,0.02717381306807493,-0.012383246658719664,0.010803685727669956,0.009319452011463888,-0.013436678593536915,0.019708459268184094,0.020159650955589706,0.0023663896185474684,-0.01877633134524712,0.0018573860671774168,-0.011472458871328478,0.017212708835725732,-0.014433619387673156,0.007152312605730025,0.009225751821435667,0.010553215268225738,0.0033015562473799596,0.007717376704177111,0.0008763027704895819,0.012044578938578977,-0.020575144058270434,-0.0006209205243355902,0.003191586251030703,-0.023086965261960437,-0.04453541463486592,-0.02089130947143522,0.022717457891006095,0.003523978751573486,-0.02347778497484365
HKK26_RS00085,0.008917118094054965,0.045530748216923135,-0.01155048954752313,0.016289052723422282,-0.011066925316155853,0.03337048967491887,0.04093534664628845,0.0772736845248386,0.033984479071673256,-0.011591952074491594,0.009993631773389387,0.002654691338806963,-0.015514676184330767,0.01880101165058183,-0.007277013487742953,-0.02079852611631987,0.007375372182053418,0.007042780046463011,0.01042778124414859,-0.005513340530788525,-0.018291828646167282,-0.0034066508593408925,0.011267473200015943,0.031468520009659884,-0.02852818287615376,0.0020717032995616626,0.01697237668112536,0.01892227398619735,-0.032671730105357316,-0.000563600590136394,0.02870191877520282,0.02868037821024844,-0.008347254119769668,0.027480877760286234,0.021624738503938548,-0.013516881998324508,0.02798537149245249,0.0010242580147568439,0.017740071815551612,0.009129280965944132,-0.005883502524695749,0.005781206946885582,0.007340215196362551,0.011643726735503585,-0.00939944713614378,0.010608835211198608,-0.004905626655639098,-0.0024701866349203347,0.02749081791887733,-0.0019517141115910348,0.019397101083030274,0.003945119972617316,-0.021895889970798978,0.00164868379279152,-0.006866145008307281
HKK26_RS00090,0.003642189618654477,-0.006477543473241314,0.017453043613945163,0.01375720084689444,0.0035496137780089525,0.00355894276255018,0.026055111846776797,-0.01133232795547961,0.007256909265171647,-0.011035172353172234,-0.003067602697918032,-0.007342342123384847,0.007096389192986778,-0.00945726283511274,0.0040832718502150376,-0.007540720017247158,0.011267883237825429,0.013315495614665131,0.008807570493781976,-0.0015955296228280288,0.0032381398422276254,-0.007784917971957006,0.00997062620920687,0.004563585990999594,0.002581039482320266,0.02190567399578531,0.007993949999906354,0.005073791456850147,-0.008053101634748242,0.0075068083746487645,0.012977885494786495,-0.003928517335569159,0.01242721854830347,-0.011592991420021084,-0.02694867132045471,-0.012492192775652495,0.005709228866731916,-0.017898491768124806,0.023000028407202795,0.008102683489410071,-0.009720918433509872,0.005533343867015432,-0.006355233107176632,-0.028708355070839776,0.0016288961790297868,-0.01003020637137538,-0.009830750991460392,-0.027146728160242904,-0.013390676273846592,0.015069068135334495,-0.028686168982757897,-0.004208509549514966,-0.00396627843067379,-0.004837068805302192,-0.013185262273609244
HKK26_RS00095,-0.00565313758225542,0.0010991337925195784,-0.029863033262749486,0.005800292205530337,0.008443690186408523,0.005474373669326956,-0.003791680908065691,-0.015809429767258253,0.013927350194499666,-0.039081598448851694,0.004376089859526244,-0.001874027691327362,0.03475683971726406,-0.0062160016585010615,0.009301074847047017,-0.01048160146094425,-0.0080214434161542,0.032819937065278734,0.017588886223916217,-0.012774024315298506,0.0019552352824143355,0.008418159929825857,0.0032018868175230034,0.0013175357870062608,0.0024790301948219673,-0.001027965683415474,-0.004981187787008931,0.004663384217973662,-0.0074402489645966335,-0.010893383804824802,0.010295029816170089,0.014781228112348348,-0.0012222400278449478,-0.001879278810545595,0.0016797325487924975,0.013235510095292596,-0.019539320396569394,-0.0036368870694388077,0.016970680461000667,-0.0050318138732798195,-0.005206683311340266,-0.030857981533833612,-0.015225174102210496,-0.009914359047437905,-0.0011182731547377254,-0.004737435753106904,-0.017004225265669623,-0.01882030503407441,-0.014219960414744368,-0.010908827536214933,-0.019257520301447315,-0.022234821739265026,0.029136168294439886,0.03720288510030428,-0.0038063166993850942
HKK26_RS00100,-0.024685625397649385,-0.008069071799126061,-0.010916462531578923,-0.006044153717796832,0.014443133256054534,0.003167000634011064,0.004553184512913003,0.014926760490662935,0.014184135424168876,0.010224114388666848,-0.00309929055920013,-0.009783189463627233,0.026429592078662734,-0.012169290513326658,0.014984869665945982,-0.005087162453338219,0.015182668818901915,0.01383068709840287,0.0037623398827196963,0.007690078507945,-0.005380083161921007,0.0006691940938088113,0.024005841344037333,-0.0070345025128213615,0.0029137609768714588,-0.0021603349694217606,0.0047204012453304625,0.008067869866814832,-0.02496950136960787,-0.0014826534548917655,0.013156730147645188,-0.014940094472191768,0.0022330467726434274,0.02887243500440957,0.005804036072437399,-0.00257800151157917,-0.031488830102567464,-0.000513565737135333,-0.005147924194765049,-0.0042772526454473905,0.013014917532597784,-0.024534866971507318,-0.0145153067445411,-0.006463079904586686,-0.055380970484136496,-0.020300940902357723,-0.006419828463908332,-0.01296522982052451,-0.010298495908597662,0.008939403031303228,0.010159062389327084,0.02717172319584681,0.010491182706280841,0.0011273202760084006,-0.01087713694712296
HKK26_RS00105,-0.02513771818884817,0.0015820429131926778,-0.009554034446915556,0.003950182394464192,0.002099401294225123,0.01811026355626435,0.004587549962348541,-0.009564504895373282,0.013210962160215119,-0.027416570648393524,0.02233301896698565,-0.009884576668382265,-0.006124070220095217,-0.004701583318404197,0.007508573726460174,-0.01296850502180625,0.0168853282989883,0.02215082869692789,0.024670859125851874,-0.010406399391672858,0.013600122195815946,0.005447718107162288,0.01764978270069135,-0.0067562647426789935,-0.0023113993885986416,0.006246472591173836,0.015518274157287747,0.0025027658032115386,-0.014370617194664153,0.006893296897437715,-0.012974950148903808,-0.0031387158976502296,-0.013664132704649367,-0.00353708268213567,-0.021668994101839728,-0.01540059586715711,-0.0034582596488636637,0.008586466390250241,0.006007676954818617,0.015406162913078426,-0.0014820536485118823,-0.018946227567091096,-0.0043218099202614714,0.007987360484999657,-0.017768119130953792,-0.02230342052337967,-0.008824268715214651,-0.013866174860209106,-0.012457156299844122,-0.013234748773949506,-0.002811690084323211,0.004801441727177066,-0.012581548451051314,0.03401528466778169,-0.0015425315686904367
HKK26_RS00110,0.020287271094904736,-0.0012968698132893996,-0.009913944099403767,0.006978181989945239,-0.004647785201346916,-0.011230933153188483,0.012295995162056081,-0.01318552040624401,-0.014615309187781637,-0.0042851405475565554,0.023698000862017413,-0.010716564142573149,-0.009796458305731634,-0.018813875095643234,0.024780741868958758,-0.030140687322910645,0.009841168422852065,0.040263900258833606,-0.0018065576262332093,0.019521056642632654,-0.008330757503600034,0.006084680360300385,-0.021123870452446663,0.007201925916760706,-0.02461565643765923,0.0023560842255120396,-0.01707734543381261,0.014549791947649778,-0.0036969684979094642,-0.008569240184661866,-0.019062010858890397,-0.005592661186375994,-0.009633341550710035,-0.006622703671774004,0.0023810929557551066,0.02779330607872633,-0.008094693874733817,0.017252666395464467,-0.013461799899640334,-0.030097051562071153,-0.01928670213494508,0.008384952339993472,-0.014793854152506183,0.0041481279033115485,-0.0010015483766043238,-0.032514231169578266,-0.008644537550364656,0.0054603793400587915,-0.017143707534290824,-0.0027681489102719414,-0.01453062397439372,-0.002174433763010327,0.014600415541237999,0.05836318009885761,0.0003342776284516957
HKK26_RS00115,-0.01405111577835625,-0.007798989883706404,-0.03351527091907919,0.046668354201524404,0.01589535899425067,0.021081357601384455,-0.0046821127419613955,-0.001937721379858877,0.017651790583204735,0.03743570987376052,-0.00253361507781593,-0.00930713106238495,-0.0052376890640531285,-0.007017189230927641,0.04029911068875332,-0.020944773728517108,-0.04707690472963686,0.020555754263794534,-0.0210759223722272,0.006964131335289022,0.0042560057640759034,0.01164192740159114,-0.0028228260684784894,-0.013481690849343399,-0.010058570077047342,-0.017790551081566044,-8.725156432230012e-06,0.031224096707761863,-0.012575298745161738,0.014380400218894947,-0.0015761733018470115,-0.03874254600548233,-0.009219143823403053,0.002242050819383233,-0.01490150150522575,0.01448621299799558,0.019486691191858595,0.017847835225471523,0.02488344026692817,-0.030730100454275464,-0.01602696058173645,-0.01833145253425974,-0.0011829188150881045,-0.016141844924801526,0.007578548722314015,-0.01811772031497038,0.008001049278805518,-0.020910391084933536,0.0193844178496224,-0.025947051132884476,-0.0022554253247243795,0.01288635737139239,0.003078560444395028,0.011664447600021024,0.0044610934638333296
HKK26_RS00120,-0.02563394264277461,0.0022854635624279937,0.013101407547685753,0.013178835618573848,-0.044315128427556874,-0.010796891582118828,0.006378013577278577,-0.011217878363927718,0.005854489978844668,-0.011451533528794855,-0.005854175474972436,-0.018144761188100857,-0.006607251912056862,0.011436253733610492,0.01453898813843708,-0.02495451787315643,0.008754540210939991,0.019546708892319235,0.019264606556676164,0.022641260203765473,0.0005672300670478436,-0.008063119072198581,0.0022069518550257993,-0.02031420604556468,-0.0022862665324062475,0.02069500770139625,-0.007994916594894326,-0.004905395062742296,-0.005215518727278011,-0.010008881352790244,-0.007722725066062994,-0.0034970948971248463,-0.016024135688858868,-0.0031015520710714105,-0.022182854297935883,0.030695817072584373,-0.003936933485222175,0.021613971476667784,-0.02135435058479459,-0.00023246526980003385,0.001268422768704691,-0.014657203194469197,-0.004302530305179578,-0.023213188488309885,-0.0003409868903104795,0.01059461025790264,0.013620401944965046,-0.01936206184219434,0.016329220712213193,0.022072806294190596,0.014289717651317485,0.023257910064845077,-0.0032439846274573843,0.010049563722386148,-0.008273811598670829
HKK26_RS00125,0.02797696230512476,-0.005506468839685455,-0.022154505294364364,0.017295153682003364,0.026135353190432045,-0.06284482970408936,0.023864332251638178,-0.016899329629484733,0.004797408379514198,-0.037905586905209704,0.019548191068758054,0.0057060120843038485,-0.018875117780211816,-0.011413118147287427,0.007795823841186111,0.004542971763979528,-0.0038412576925606324,0.05091794668567327,0.007421998002475686,0.007326326335130065,-0.007413000684668496,0.0073076184858042485,0.0034220190887458033,0.010062262239293879,0.007814039650125504,-0.012495737729957592,-0.016262450372853537,0.006896069683296988,-0.0022053848434673783,0.011720818361466828,-0.01100020178022796,0.0005546770264449522,0.00649356300447543,-0.023063802826670917,-0.022591895747796357,-0.011725259858989702,0.004581048736261307,-0.0053010000082077315,0.03184642315593099,-0.0035828642681063516,-0.009233719638000189,0.0053048941370499045,-0.0014323340836101858,0.008538003463977026,0.008175702731602489,0.0991415164512812,0.02996665777976296,-0.03311552418513476,-0.0040384780837387085,-0.015147527110285204,-0.03022326145579167,-4.859091702398537e-05,-0.006587161614540411,0.012179266232620231,-0.00957000669765367
