Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
HKK26_RS00055,0.0355004226791899,-0.06272255264774515,-0.01610344877419558,0.017624371578201823,-0.001909092064023535,0.006661930375010167,0.0037890044042344436,0.019813364805047765,-0.039198273616791894,0.008025938066630208,0.006154823113786113,0.010908423185442537,-0.0025216109407754316,0.0024463558801642703,0.026900390122504822,0.01596065642255802,-0.017450464784253102,0.039482147435643086,0.006449665402399615,0.021126064415892105,-0.007112849047361289,-0.00045999601898321274,-0.028936022005900983,-0.03235478722343287,-0.005617334395799205,-0.013830409319473078,-0.00522738979190844,-0.040038988760760355,0.0055814642157084975,-0.01584348681901582,0.004936848490229531,0.019756286445676337,-0.004749369372163321,-0.006259985074323907,-0.03180599816865159,-0.005710979688308979,-0.011149518966802692,0.022032077379982033,-0.02140014254862743,-0.08487434688778846,-0.10137037007022566,0.0076934740608992766,0.014570516195434086,-0.016301826531698704,0.007146299361666512,0.03083296036321517,0.02917759296258254,-0.05559393153584944,0.006327075785681752,0.012544222086544375,0.041794168668313,-0.020568948498805865,0.0005012909794055425,-0.005377248553076134,0.02951843945324278,7.852673723209125e-05,0.007388219345650687,0.007890304944803006,0.0024329850973248547,-0.005119899848669245,0.004313605365508102,-0.05488711325225263,0.02984027403126053
HKK26_RS00060,0.005032818507999664,0.014537485745210172,0.004840327212662993,-0.032038482435748014,-0.010863226364599427,0.014943818040434266,0.013443776365366023,-0.0008708975969330272,-0.0015492787125561713,-0.005146709310814667,0.004639883604287495,-0.010436193500413056,-0.03901677378512754,-0.0024076425802474124,-0.0006809075047159549,-0.0024266232064098715,0.0038352176693118734,-0.021731932547544172,0.004970030509872204,-0.023639218316321268,0.004952823275557649,-0.00025509879841453267,-9.813599533104916e-05,-0.028408753449397563,0.008731519887898784,-0.012803181491383679,-0.009304518020931175,0.017565914040523697,0.017013931981748706,-0.0027764715315907722,-0.025607526042294125,-0.0114878046861265,-0.004410968579570156,0.007426842997624766,-0.005579333645453145,-0.0029274103500707433,0.009276365795405216,0.007036441352595016,-0.0150803210715741,-0.008735746355223449,-0.0115511545888599,-0.0006593269023893143,-0.014843495733304528,0.03300377235197523,-0.027358340693022686,0.0018355157300428738,0.00763441860023447,0.019171305374662807,0.006315724855664075,-0.007297225590911905,-0.006690101727766876,-0.013252302590995954,-0.04126701909043765,0.001489692592760711,-0.021580136282770477,-0.0006743025436040541,0.014100357466132677,0.025313920091498517,-0.02249329392993936,0.012456100236991256,-0.006676537204888667,-0.04847007302148137,-0.010502960961453237
HKK26_RS00065,0.0033193673771407116,0.005831452833939712,0.0011649735875280491,0.00240096671930958,0.03811265415155141,0.010719566915393934,-0.019001984489120063,0.4552905233914749,0.008314659507138285,0.01607211516990549,0.010193729935511191,0.00039392349000907023,-0.0054370427767736484,0.03995730474392561,-0.011129946769973356,0.040252914152561874,0.009775046700281051,0.005002185840590707,0.0014498114348962157,0.021813839659742623,-0.01614641963562262,-0.014216492153173676,-0.012196743652192775,0.004855209001801724,-0.019381418812003746,-0.007546956238521279,0.001437691723668422,0.01781485393896021,0.012872206645021686,-0.04930418534907277,-0.032662081030611315,0.0016858713110887821,0.0010819477013895079,0.004858867178970826,0.0016723151865065129,0.002819066777892185,-0.016654919519584987,0.010055611374286021,-0.008957404161515354,0.010559688827662927,0.023585068726535548,0.02453332033542371,-0.021333623475107432,-0.011869558373453598,0.0005739560387568618,-0.00021675070072889847,0.018437986395875967,0.011961964527453305,0.0024235356520545745,0.018657329153752608,0.003951007228467798,-0.0012468834490292223,-0.002051841367285369,0.010340062831602678,-2.6882264866359288e-05,-0.014617471474460962,0.012331809200239614,-0.008309818968414925,0.00950331152483624,-0.017142806273611443,0.0165041714842251,0.004077395565161395,0.008779518149474298
HKK26_RS00070,0.01497512735786183,0.010846616551136154,-0.012449676413896391,-0.013369379649433584,0.023758441171959657,-0.0034007883635824073,0.006557909803345816,0.29989347535675065,0.0022397063606767868,0.004963996842250485,-0.01224905910600433,0.022678516716861094,-0.0022387141635767356,0.015624894566925951,0.006589692222847668,0.0014960555755891176,-0.0017570795828117688,-0.0034552268466148586,0.012319313799625517,-0.006257918291053357,-0.005636271066978505,0.00974930212156502,0.0017353017342700858,0.014616040783523389,-0.005647118201434837,-0.014879847831097984,-0.010350110992960758,-0.009082617334108421,0.028107320572154836,-0.018116322767948483,0.0008355619577143979,-0.015573950173994763,0.008733597333035087,-0.009287686158361457,-0.015292843550491285,0.01067839265797206,-0.0032363007377388935,-0.006177513614509276,-0.0003615173827475844,0.016156841110845657,0.02217937153133717,-0.006246681109024972,0.0007804059414055847,-0.02845355491989764,-0.00370087243311686,0.08442443796292479,0.014104781840804326,0.018091315967738896,-0.02634187724321242,0.00869254863268145,0.005262685619558038,-0.022281148565415163,-0.0003493940353188232,0.0034158104490220847,-0.016275583410522834,0.009495418115049637,-0.011615914530943341,-0.014211650347954045,-0.006829129356035701,0.013993506827856777,0.010977747681878498,0.017280287610166676,0.004782419724812497
HKK26_RS00075,0.006771944121043492,-0.007061436887794101,-0.00047956648482114374,0.03691247189281172,-0.034147288413076925,-0.013372712595221431,-0.0014157950977505165,0.26963105255831094,0.013952113894761673,0.010681076208619182,-0.0022650289766700245,-0.014585371757464369,-0.012634906790394298,0.009537130369318953,0.00019620166200585306,-0.02968468969608707,0.0044062508218098454,-0.015485827272398054,0.008628561443817725,-0.014637277311063252,-0.004440883131277469,-0.012719042193074726,-0.007444032394330158,-0.008259601773995028,0.008580583236217238,-0.005802581320941647,-0.03975101711970137,0.0026852364331984404,0.026984523862974945,-0.017163411901687083,0.016180475231653203,0.0009016847214437651,-0.0018424990935824123,0.0015846291794888415,0.008325099006244015,0.011473314886981724,0.02244955756339109,-0.011726248105674844,-0.0169959518159919,0.012821781907507528,-0.0025771937020990076,-0.020833390369950133,0.002987371093680712,-0.016150400926566187,-0.003070501475723528,-0.00970490273166581,0.005467506270952192,0.010279457426901967,0.0048472914555842935,-0.007423737319680725,0.0068192808632286704,-0.01285298269352787,0.01849269402996909,0.006893777587072351,0.004704141058469216,0.0241423386009856,-1.273346814355539e-05,0.0033612346506281467,-0.006047419316207228,0.01150199459765711,-0.0049468271028510966,0.007326287314090129,0.002648007472375895
HKK26_RS00080,-0.01208096566799057,0.007587030723180031,-0.0019148964012961425,-0.01434747035820611,0.025824569232673428,-0.002823808476045932,-0.0028563340838061784,0.06878836582575228,-0.03217502276194571,-0.00830697670493921,0.0249698530380089,0.011726436968038646,0.013894923407439991,-0.020963762045880907,-0.019843221229411474,0.009653789459777606,-0.004282082348023196,-0.0003175003730135936,-0.008347574035957971,-0.00852091027467281,0.00894812360289858,-0.016819036324035364,0.013309761740989579,-0.0140470886142246,0.006630641800167767,0.017326463118817848,-0.0024649500665668857,-0.017477929617509325,0.0038753119728515114,-0.014633069907527139,-0.00862217893361385,0.02238066871216376,-0.0005475896653537931,0.008225412283633627,0.007908341689324654,-0.003341061681307086,0.032675588066301824,-0.007946197397635558,-0.02266993843679397,-0.00756215974453978,-0.0093679142197898,0.02114871161880145,-0.0048987715903894774,-0.01643184650827984,0.0022081672485858295,0.030866474053533238,0.014377333143459944,-0.006566631105146192,0.02079749590355306,-0.029826239253838264,0.002827242217290512,0.015893412031701963,-0.003278765390762397,0.00856065599639453,0.023156119113989203,0.002361809610596021,0.016908776722088913,0.022634063721849697,-0.030955388882659158,-0.008530734356270227,0.005318421619383896,-0.020414784200873403,-0.003095857823311426
HKK26_RS00085,-0.005566834509787498,0.0070463954228921445,0.009393949456903819,-0.002065089797070849,0.06558834373940065,0.08245590270184393,0.026874307351853668,-0.0003951924177079877,0.024643080611641187,0.008967324280211623,-0.004853919917214818,-0.00038920740219197425,-0.01613622932127297,0.0036573807082543527,0.04846106976106429,0.022511518951587206,-0.008684461618870085,-0.016620973556592884,0.008790842089020678,0.0033602955587122806,-0.015308056430649399,0.012127890153092333,0.01007180647512635,-0.0027453990568082386,-0.013265559863142585,-0.042889245368844524,-0.004298529412440124,-0.007497141201831247,-0.007137188518427179,0.047899187135654,0.006469635587857184,0.001908575843525586,-0.01005962519512058,-0.01558162593537958,0.00195735915990332,0.0006144469035462941,-0.0015476024774655221,0.03130397604102126,-0.008984833735397798,0.05818087008008401,-0.0048094290504345025,0.02689877216649209,-0.0008589751597687181,0.006448055177622088,-0.013215430602672586,-0.013527018803343754,0.03945656313446586,0.05430062508943692,-0.034864593656491374,-0.04041422464143243,0.007541306072844824,-0.041097579465118814,0.008745578041967857,0.0015773120394535322,0.01511972937226922,-0.00015687193596521332,-0.005086160613721158,0.02511162278066343,0.020339559726911732,0.0036761235279821865,-0.002413715117030982,-0.012151003420044324,0.010840070132238037
HKK26_RS00090,-0.0062419635875108955,0.016214636499581783,-0.010448999778905127,0.015038320286334922,-0.005124866859402095,-0.01519863285598709,0.008746217686008351,0.018645105229665858,-0.029526048046446794,-0.0028419197086025634,0.0004424818626500955,-0.016732330886866664,0.004853548969004547,0.011790402098809867,0.0027373872915114313,-0.010041160027992815,-0.0057819170275184685,-0.005584169862755556,-0.01185424372999399,0.012452396592627264,0.002309270025840855,0.0025664171769300605,-7.189852497838601e-05,-0.011082195795259818,-0.02100860922290423,-0.010394833444422298,0.01461441900834209,-0.006895321260968059,0.004239698814325415,0.01162305310876771,-0.01745504172579583,0.01845594400092451,0.006978484982088679,-0.006974573653165574,-0.0070310001782557885,-0.008755616983182593,0.01849603431488266,0.004809079906850882,-0.010763149774271974,0.013142611377414362,-0.012543961557122132,0.0031700472259523853,-0.0027224668538806183,-0.012580116019866958,-0.020397166190364798,0.007730282806079189,0.025171970662252772,-0.013236851706139738,-0.008018859619352505,0.0017785326487483935,-0.007523639689219964,-0.0005637535297038191,0.024632577200981057,-0.009743512983787032,0.0018328430834523763,-0.0024532757182728947,-0.003118355376894156,0.005886795776924771,-0.009164109890276367,-0.012292800127334802,0.011327240042501872,0.017487871214183305,-0.013628455838024382
HKK26_RS00095,0.0013738522295783761,-0.013696605565888578,-0.006836589030673532,-0.022823377667028258,0.008519889676792262,-0.005485560040148246,-0.004943497200770092,0.023022713329318333,0.005353290025841058,-0.013326331540434404,-0.002100834358404261,-0.008926382945018291,0.00991596877788709,-0.010926495803650038,-0.022103258662034345,-0.014788025990993416,0.013086580314449649,-0.034407615753793475,-0.0005254258422900109,0.009153526114105743,0.00018141125487149107,0.004655200935965699,-0.03166716822128572,-0.01952496409690621,-0.015867845868682187,-0.008609443887110891,0.02382634451927098,-0.0025302483874425265,-0.0029087598512023477,0.008102379933418828,-0.012071977784845936,0.002145551904639667,0.027059766851333558,-0.002227642965944455,0.008547114962980835,-0.0025254022788871243,0.011103753209500841,-0.0010183274800999417,-0.004714322421846945,-0.0013539412617573179,0.01041189912421117,0.007851206352788374,0.009995752219695574,-0.02934600421329588,-0.010207368856975272,0.004226040774731453,-0.004305776320720681,-0.005463093501595827,0.02649869228502383,0.00010828899277296197,-0.005017745742698457,-0.014814927531698897,0.006340125995104663,-0.019414350586699863,-0.016697915276485356,0.0010033125556555107,0.02976194016280138,0.028641891946640893,-0.017035294553391808,-0.02320039614149592,-0.007939783624542555,-0.023716349852332418,-0.013480562889878228
HKK26_RS00100,-0.007457610865540179,0.015866235783287344,0.014383103887940219,0.0028618844214295803,0.013583561748708985,-0.011451235096575332,0.026106187116790563,0.011527819367600632,0.01122289329830103,-0.020123224822837165,-0.030838471289656805,0.008046735354620027,0.014292390000572218,0.014473247472004767,-0.033048856784295914,-0.01312384960272218,0.009881059874440837,0.007908456729940151,-0.012017242755538,0.0049104367402903895,0.003681593924266061,0.004960640674008059,-0.018618935792328525,-0.012724862803232635,-0.0015609310915226326,-0.0159391320956998,0.012935479084910939,-0.0016753532606182534,-0.006182707540631477,0.016524727523636974,-0.006341263974477361,-0.002452860437226125,0.024310309092243666,0.005756889407918004,-0.0015896356356391295,-0.045498764766382774,0.0009683138112864861,0.009957714352189522,0.008047860019152501,-0.0008171099708939862,0.0031181735008051106,-0.022477456690566347,0.001540594979952122,-0.005190991930824725,-0.008948594890773747,-0.00021640187905576624,0.008992691900690852,0.0027549993375170756,-0.0070883881478768455,4.611724823052478e-05,-0.005715916024119923,-0.0178105963865276,-0.014146099769415782,-0.028593917633652682,0.005627867226551841,0.011912336369949645,0.007470503546589448,0.013111911992071665,0.03517720670486846,0.003064415919839478,-0.0012563378608518735,0.002541493522469276,0.0026091364402509175
HKK26_RS00105,0.014043654487249289,0.016483785502420297,-0.0012545247086368984,-0.0023366769530772957,0.012524571085414776,-0.01020766212501166,0.022032531032961686,0.020687813805338764,-0.017997721201979087,-0.010267652757714008,-0.021442933437715684,0.007592009374935828,0.004004199859468886,-0.017720397267824473,-0.018003188231866057,-0.0064782184008250225,0.0006858201694424386,-0.017773618356878736,-0.011260107857957677,0.0219376781637623,-0.001320979187395217,0.006018399337346389,-0.0199275330304734,-0.01468766819924469,0.0044026835942745654,-0.014573583246106685,0.010618819827635526,-0.0082346520734844,-0.009317834572917431,-0.01874894399376127,-0.014157048591804453,0.00046404559191002106,-0.00914695016832191,-0.006034632777868861,0.024768392867385716,-0.024289826682072215,-0.005591812045757876,0.011858661317931443,-0.018413885019741737,-0.0042215942125560894,-0.009386580990027269,-0.0018246070755168335,0.006757587635213561,-0.018645845989908524,0.00879266379812322,-0.008949739935565908,0.002625755288170285,-0.0076017589638975504,-0.01342679152995277,0.004654560414638912,-0.009130683505507553,-0.015113959771388182,0.012323401086914437,-0.03710482145949039,0.0016821284052544675,-0.01036147750872269,0.03788915783140285,0.019218559208661112,0.0019363164736191658,0.009328606798021345,0.005731407268909442,-0.0017293064773146534,-0.0024206447217841936
HKK26_RS00110,-0.003732251208668709,-0.024548405529902336,-0.007887465664323627,-0.010343707440112105,-0.013293325345147804,-0.002252831918894776,0.0017738949045844994,0.037245673323606746,0.001708279209572188,-0.012079199080982593,0.01565197369333559,0.00760436254157097,-0.0020272315122989875,-0.0044424064344836325,-0.00083915623519092,-0.005161207201297292,-0.01883493850359682,-0.007202112679645928,-0.005488413417880101,-0.004577705622340172,-0.018364048939385102,0.015299868113868454,0.004422367488586821,0.00033586078933747966,-1.3562938719451951e-05,-0.025036083188725994,0.031810450919405736,0.032223407820120314,0.007492897770376819,-0.024578722329041326,0.005927387727884827,0.010753554491622429,-0.017777110891696975,-0.017139434420800487,0.021563066543678837,-0.019406545494720227,-0.009140088676117077,-0.009464937093394982,-0.02039379698315926,0.010141836842229007,0.039315569263476104,0.002048522301902148,0.0030263794510547197,-0.0004465027683380412,0.010414471960364038,-0.006304609302590825,0.008190408725079139,-0.006955818811176549,0.018183753401461906,-0.009509311030006143,-0.02245800984464937,-0.012096896791885019,-0.0253482531896718,-0.02593469144767312,-0.02667996657344393,0.0003006985235502641,0.04236490899175801,0.01290719891262775,-0.013494880593962564,0.016734236186140367,-0.0006107582963338274,-0.007460601213101049,-0.007304492259002678
