Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Synpcc7942_0003,-0.0022111549833997847,0.0015726021014578601,-0.0004312654007672052,0.0009983364662771827,-0.008267236463899607,-0.001193979905086629,-0.003934254763739881,0.009241393828021704,-0.0009860367696539315,-0.006814240480616398,-0.004984236219546744,-0.004430049004997595,-0.0038232255708913767,0.0008413989173713969,-0.00204661530379809,-0.0013284101105348206,0.002359307814425999,-0.006496605694887831,0.0020478542984424188,-0.012330490489704717,-0.002272462160739931,-0.007881756109041111,-0.013331757804648464,-0.0014086041488443374,-0.01645734877056916,-0.008989604934957375,-0.010163537558469823,-0.00508547997220426,0.0013267484258574756,-0.005226153444056395,0.002380993311639094,-0.013264058074605713,-0.005993044241080729,0.0005336510224267136,-0.012136720673365813,0.003637768304754796,-0.0010092328840342012,0.0016388583032602025,-0.00012644249073240954,0.013737912584757284,0.0016715844599205336,-0.01160988148078052,-0.002238179477540028
Synpcc7942_0004,-0.010126957133430712,0.0005959995055093228,-0.007375337857577226,0.001352007788065853,-0.010714410963673048,-0.00014626049275712506,-0.0244686342956852,0.007013627777524558,0.01575534495783535,-0.017114223839099243,-0.013182736877317445,0.002086843590613721,-0.029037171968007286,-0.005978908545968051,-0.0020525307212025936,-0.009361909309919857,-0.008111935804470023,0.005157854444453538,0.001809572060879946,-0.021535892191967883,-0.006524189171976815,-0.022932091902558648,0.0010574207655447336,-0.004157519084704787,-0.011745402500564108,-0.015152815981290386,0.012846028749376218,-0.05211299741201292,-0.007389458129141788,0.0036567712695008,0.010396841886229908,-0.009978370550907998,0.009814361607817129,-0.015361191581257714,-0.002081866453507213,-0.005294978279303159,-0.002743304653321712,0.0031523083171748367,0.0014283454463105175,-0.010933093955734653,0.008232630941146546,-0.005191664854139862,-0.00951650914864589
Synpcc7942_0005,0.021049255408211297,0.004543800188760554,0.010553977454199566,-0.006516498997074188,0.015696177694502836,0.00185308882901796,0.043143186372880685,-0.025208017049961833,-0.010452594655190349,-0.026277466672756995,0.005101348950223093,0.007818965940265122,-0.004055047348072872,-0.010761397425351435,0.003440388088161299,-0.004573559161061289,-0.008181980933913108,-0.006321479524965299,-0.008098038633540257,0.006016090673391597,0.0129869879986379,-0.020586646915112035,-0.013476991012180974,-0.004785794333443006,-0.03796181780222389,0.015886448518593107,0.04216965708340237,0.04143211962007979,0.018057653008661037,-0.0073010565191033525,0.00601937350368966,-0.010252874711092042,-0.0099862956878735,-0.0057270075704158275,-0.009275576892794936,-0.006776838789523045,-0.008241581116863317,0.01883813489972393,0.02228363773438654,-0.020400333686384338,-0.0053098917673813344,0.008978529480442693,-0.020460125226659194
Synpcc7942_0006,-0.013461967067162942,0.0042589107918892645,0.012251405899334879,-0.008855260769995927,-0.004940902696097632,-0.014685022098581248,0.021509411930057162,0.010497294574953464,-0.04205591379483479,-0.0007042239124360423,-0.016431914059743858,0.009017600939557217,0.00887938262378425,-0.0014797438013717879,-0.0034249038879587282,-0.0015893018402279066,-0.03445454519163371,-0.008227569800728142,-0.03651145025077605,-0.00295135869743345,-0.02744304678996975,-0.008410413639133116,-0.006008121470476961,-0.002807674577432653,0.02598507498719171,0.012410394357419523,-0.008507566342629272,-0.007461993269509693,-0.0006687052805447942,0.013696393297031007,0.01726991361395092,-0.004898872520191486,0.018756499370939938,-0.008885444869284932,-0.008900147197041151,-0.0007541132492002148,0.00961649874695718,-0.004658674692092266,0.006626157840991999,-0.008896293638279386,-0.0012994879606543941,0.03018711031087996,-0.014667506512734577
Synpcc7942_0007,-0.005467811099260042,0.005040804586681483,-0.009483183826157447,-0.002926396558332741,0.006020022938945478,-0.003792204216201965,0.0036825364227332964,-0.010590288098193928,0.016351607349882277,-0.0022461554199749555,-0.009405343092382694,0.0056760055466207136,-0.0048975447408002,-0.000871649095989358,0.011402655386697935,-0.0027988413281400167,-0.011328547040301538,0.015127856430661937,-0.008187719365501119,-0.002675202912216621,-0.01633624421570692,-0.012483368249675915,-0.01060497408846463,-0.007850277788572979,-0.010441816004652866,0.0076319923020419555,0.006939162308738381,0.0014659090485283307,-0.006210836790271634,0.014641942346489918,0.0010543428151196402,-0.010922694320341915,-0.008789643931754328,0.008840184541208874,-0.013108034973497709,-0.0025263286656799036,-0.010425622837330404,-0.0056580613901141795,-0.00982360777489725,-0.010146706615742188,-0.00310816903725451,-0.0022210058936998726,-0.004430098139276519
Synpcc7942_0008,-0.009035470959505746,-0.006499839339921083,-0.007021196675166576,-0.01036042077989348,0.010857807300805928,-0.01882374748972503,-0.002658385939729192,-0.01285910545736262,0.0042999316104969,0.002066345151860002,-0.009855357436242922,-0.013058851596103715,-0.0074906739775174045,0.017906789600635832,-0.010051727470575719,0.010172014964164417,-0.0012664146329741817,0.009340331329400152,-0.022701964436738362,-0.01083040086430567,-0.021321752445718278,0.026915426621216428,0.006208512367430294,-0.021324834825757484,-0.010781075086978046,0.007134969207468329,-0.003843554207286403,0.008191471744678292,-0.005707697980029136,0.002686380974522923,0.005718146337397274,-0.008081224328083909,-0.0070868628831013535,0.015939078382869655,-0.0032885321628845447,0.0061420630218162065,-0.00041057162728927546,0.006844480637923847,0.003802582957830859,-0.04393034222174092,-0.008731812429722824,-0.007276787815224712,0.031491189834842157
Synpcc7942_0009,-0.01692578929141435,-0.0034376874409596777,0.00032595877321903795,-0.0056068548266237205,0.0069050555198204785,-0.0017772763735649354,0.0029988778042361972,-0.004285233075697586,0.0020114397989751506,0.0007574192375058143,-0.0014701023013183724,0.0023325017615496795,0.003589766529527016,-0.003348837515246216,0.004056133411852992,-0.009560390693945191,0.0038315501594626284,-0.01315714582007489,0.000505561218571367,-0.003487724576672773,-0.005568531187634529,0.06703198098334659,-0.012454339920792297,-0.010108650725114252,-0.004586624898630786,-0.009943473387166078,0.0003185636799241003,-0.008663532035410954,0.0031430876811564274,-0.0010979737700885768,-0.007377080385701935,0.0035518996294722567,0.000730835022911794,0.007882696442647495,-0.0011183535401880372,0.008624212207419006,0.0017132238778923437,-0.0004050512449533075,0.016967653411217268,0.0012006043527223512,0.004092397497711436,-0.008864843524709645,0.0010998943938672404
Synpcc7942_0010,0.053822886565314865,-0.004234971775640378,0.009040965966813325,0.009366603126692102,-0.01376057533053064,-0.006062145859837487,0.001807282963755391,0.007895153911783895,-0.005079770172470487,-0.018963328939137183,-0.004615168596535608,-0.036260378254121116,0.0035736964239933915,0.004943242185883959,-0.0017348571741704955,0.0033757212520197076,-0.009246373323880086,0.02847286137303464,-0.0043759088914910845,-0.021102173830119392,-0.0005206692711940883,-0.010256819848175974,-0.0050274583496855586,-0.01774726325404414,0.015311953527444409,-0.021387832852527388,-0.011681355476860163,-0.0016466709657410393,-0.025516364516372955,-0.01714355411893646,0.006795932489494907,0.00770142651720303,-0.0028094210472941763,-0.015432499144540875,-0.008149932690339734,0.0034791090279576433,0.0004681248103400203,-0.023424496526987006,-0.005264265569661532,-0.0035064211224464163,-0.010106093347602573,0.014292534044112746,-0.012982622231433085
Synpcc7942_0011,-0.00487631493504542,0.008045206423024821,0.0007412223726830988,-0.02581341209271479,0.0069514457779536465,-0.005468202836658871,-0.009636849471814658,0.034075515703997354,-0.03476160378995043,0.00019914790577386753,-0.0215794771676284,-0.007413895457371906,0.003966304823429437,-0.008262456810787557,0.009843846301394111,0.01665215704620896,-0.005908789296388866,-0.029465030900159405,-0.0010092770766430906,-0.0030582530474784018,0.0011510464437742992,-0.007071385690819183,0.005971397551823255,-0.014217927846399254,0.006219892710804449,-0.0036132516085867704,0.004955086607086961,0.0033384754086020303,-0.01785828349371218,-0.006368828768692639,0.013666616691824054,0.009341503242425738,-0.0029949067122877265,-0.008352135273511535,-0.003159972887848891,0.005056131254626255,0.003459586431321812,0.0020502255438193985,-0.028940088714290258,0.0023163495310057924,0.0019382582664828742,-0.0010685761639530164,0.03263949470923599
Synpcc7942_0012,0.0007464516645862863,0.00020367844763094083,-0.005817550793688345,-0.005268054893532817,-0.022039201119400033,0.003856282000706953,-0.003583923189708587,-0.0024450099090351047,-0.014449093145801633,-0.022968551008284994,0.006743448866959366,-0.010092313274828308,0.0047817598748017085,-0.014421097319572626,0.015942136338102264,-0.012637307513147109,-0.008041110016325487,-0.016825816117528685,0.001764824109244107,-0.014985884675743784,-0.009532209687901303,0.04284860638792163,-0.001541009801931758,0.0139087166103944,0.014545182183183169,-0.024517212704955212,0.004324343339580098,0.0019297317451754266,-0.01729266137452962,-0.02333621639784078,-0.0027769427757855175,-0.0028145249514116817,-0.017246579197950695,-0.010810124577372151,0.0006828231638041251,-0.003352358274690546,-0.0068859282287652875,-0.002153622848363325,-0.0008163672587138529,-0.012872914901701475,0.017710996017899393,0.029363864876628946,0.014323645689009049
Synpcc7942_0013,0.011830772390620968,-0.028531751810271278,-0.02885913635483672,0.04656481197726931,0.04857601730809847,0.038700001460910904,0.006172585248792166,0.04169894667133686,0.006124109471470654,0.034650021662448675,-0.014139377961170263,0.02582331055273459,-0.0037191233391287524,-0.019268264910174165,-0.030816593653391677,0.011002117016969397,0.03139820049737272,0.07041545912095987,0.31933744139924397,0.011826927914735342,-0.007193517085416545,-0.010948915631461331,-0.026135790321281997,0.01826170044821127,0.03104821449617083,-0.042642231748269095,0.00815075523598031,-0.023135563191245975,-0.07399084048185749,-0.000548072563894048,0.0023615954795225204,-0.008222862632801586,0.0016417444135041332,0.010814385697579714,-0.0007477863900037096,0.046546234156796526,0.010764471053066223,-0.011702307134662266,0.01452762554623041,0.017739602493781415,0.02621024144833929,0.05291847707277757,-0.020528315534321558
Synpcc7942_0014,0.039208569020694695,0.028990542673087937,-0.018002107626734255,0.016701634762433415,0.056863209066512696,0.051483034759047044,0.018979883265118184,0.008935829724891998,0.031271193660705354,0.016033267986386945,0.01700131483514212,-0.014893738505381948,-0.0646488324450798,-0.023839578608419974,-0.03155683772972573,0.005491364866626421,0.0010047156105124596,0.016786795596006487,0.021071611246076247,0.0030138258807335112,0.07153432504564472,-0.037881878627594595,0.0020507173052281705,0.028319499934959372,0.023088050649305296,0.013166179182240884,0.034213739451307214,-0.02067396806989268,-0.030754083556132964,-0.0070087686279113395,-0.008542765033659187,-0.028675219687324387,0.0018291708767038631,0.05555069160389152,-0.015579057187278167,-0.00739467426063125,-0.04039191406215288,-0.012319128991609887,0.04910912281727558,-0.05162818225845487,-0.002251247427187317,0.011468200417364469,0.023031187127660356
Synpcc7942_0015,-0.024400523896150352,0.004988526265028709,-0.007830875513769191,0.017194751827586674,0.04222055304665402,-0.019537998684557096,0.0231597678604371,-0.011379974905583717,-0.005392735040745607,-0.01927249817115893,0.006757889250578189,-0.0176426368097928,-0.02256740932024319,-0.0474244883112569,-0.02189715142664983,0.013909850235949097,-0.0016019553696770264,-0.022523636435600854,0.00612404021862901,-0.04003532719059907,0.050011399278552665,-0.02239517462053163,0.001536299700568819,0.017232385018763244,0.04399273069245784,0.020065971954902798,0.005456811675302161,-0.007860779267140943,0.0024712507315552503,0.01341574528258818,-0.005023468021898223,-0.03127747539994861,-0.004776146049284087,0.0007248223393483352,-0.01731736732262774,0.00928094830592492,0.012803493425339332,0.01770643550929467,0.012117645022112157,-0.03350593258575687,-0.033691247551845646,0.008085106580079429,0.007977351449491594
Synpcc7942_0016,-0.0165980013382829,-0.016189727182374748,-0.008844875787884982,-0.010385873170773266,-0.004070503467001396,-0.0014398327192049097,0.00679999724200649,-0.0016158061026681967,-0.02074816364757159,-0.0016700213366818276,0.006606095746245907,-0.009150390783602908,0.03377146594105776,0.010074267367015492,-0.012815378403727425,-0.0036310832818241875,-0.0019176725397043225,0.008831424207453175,0.014686740471992667,0.03498294602618462,-0.0031549823968619693,0.010143560513305833,-0.007735981777769167,-0.023718044696199383,0.010906264779204504,0.009453423482995006,-0.011311334430279447,-0.0030589511465733054,-0.016793866263211076,0.012764071623504934,0.005544768951724613,-0.01294608778910691,0.008003313666916916,0.0108343942872533,-0.003361197300108155,0.029636714645481014,0.012400771282485677,0.008679950964389635,-0.002009934939258775,-0.009291928504409866,-0.003689607460197478,-0.029785479079156862,0.0010555295346924816
Synpcc7942_0017,0.022319076086100953,-0.010924252212292516,0.00807233058666752,-0.022277437559369784,-0.01782134044325012,-0.025386675871999723,0.02725494753329808,0.0016013140237354075,0.010499267016408425,-0.017098352879703196,-0.0034520186234381044,0.002879116200264672,0.005296558942715341,-0.013682344713679837,0.044204339161372085,-0.004534353592249956,0.012988825065007259,-0.01145423465795656,-0.02128841134549568,0.030196387764733223,0.02436962382211178,0.006580722055711252,0.015096992059159415,0.014300849996996498,0.02411453070639971,-0.005801949560251723,-0.025969893298588603,-0.0016861937560686824,-0.0045251105906036915,0.011273632114279824,0.009318426224249936,-0.005071040021159057,-1.3794459414933464e-05,-0.004293447244633512,-0.0005024462675786423,-0.0033078628163455866,-0.009328409612544464,-0.015569294822559317,0.046353819673546695,-0.024993004938075696,0.0020413843634106373,-0.03505718193165821,0.008292729270954468
Synpcc7942_0018,0.0028363986527333777,0.005106813680456741,-0.007817962681190112,0.005772248564288693,0.006493549164764717,0.0014675560313802522,0.021355595185133545,-0.01798183659361155,-0.0023575218364109683,-0.0007788763131856598,0.0065207407262909065,0.008936548474099242,-0.005142352082300666,-0.002356235721091699,-0.010047393514581898,-0.009622460347866098,-0.00433551768803456,-0.00917552541629943,0.01294358344655231,-0.008459763537785043,-0.0066866670587321445,0.018757126569990713,-0.008435537007229134,0.006429017248190286,-0.0007912552305811817,0.0022365709847055903,-0.010651216261013265,-0.0033415341372390116,0.0018774321409790503,0.012235841834881538,-0.0035782800485755057,-0.0020644764733488514,0.0027424431697135026,0.0019175656603637296,-0.008442990035980494,0.023778719201095606,-0.0033415323745970087,-0.002956817598292048,0.009698011294320954,0.008155427484546564,0.0055016745157453004,-0.011429264094811768,0.0018799091445307942
Synpcc7942_0019,-0.015214731047479425,0.01508387280617878,-0.03446918794742499,-0.016288566470607623,0.0036910818967677973,-0.003568464374235591,0.0062734981939063595,-0.03542306703025581,0.008564399945391071,-0.021663981805583904,-0.023149585990062865,-0.015137347608360906,0.047256997260276636,-0.010183568747994722,0.013200288838907134,-0.009356334641138447,-0.0016988622883965404,0.01816788752281617,-0.006639257560615241,-0.004376812178086574,0.008359192731229557,0.02163452145928908,-0.005683176308237279,0.00781393065218331,0.002628257705385033,0.0014370466109371318,0.006499215063192314,0.02228406650080867,-0.02285026341921951,0.07010987074183132,-0.001224802300475319,0.0025273480871229946,-0.008148762258611478,0.0087562097633238,-0.00796653191593218,-0.012696793801915265,-0.024125889617970967,0.01813075338661467,-0.0013028412447507176,-0.0029673534721589923,-0.00956684093419283,-0.014972353560731884,-0.01222040339768022
Synpcc7942_0020,-0.03940903786964682,0.03342916855900971,-0.028558173745913823,-0.023161433739226245,-0.0116012626340449,-0.013456128734620033,-0.012652520681139614,-0.0122682579871684,0.01303703048579599,-0.03901750950897612,-0.007939429467759376,0.002528681824267142,0.009374822886801306,-0.01959324871664335,0.014462166124600294,-0.022562389118929726,0.011447752615054868,0.009812097445541425,-0.008744704483944042,-0.017822064698545068,0.0027431675903241133,0.013919063635896723,0.0006609131109402567,0.012130117609888942,0.010282574271240156,0.010821929307075318,-0.016069523044177476,0.01729402329401989,0.006886621701158275,0.05106254155359369,0.008156653925603153,0.0034790440084307324,0.0014823165905674994,0.012156099978030051,-0.018604003310433593,-0.03263371710712897,-0.013003894585357143,0.03537952976299724,0.01369123220938968,0.004099324321116787,0.0011057989719381954,0.011323646481093273,-0.01257330560105682
Synpcc7942_0021,-0.012821065851374545,-0.003686200567541223,0.013786120760627569,-0.013355135489449608,0.004664151511467598,0.0003486221670951037,-0.013124965077288988,0.023006258403355205,-0.00278806175712161,0.0006026761841767203,0.013168072287994027,0.002601553876869783,0.02552078038752759,-0.0076161441877878495,-0.03358654931315704,0.007617639810573444,-0.00664847749672324,0.01215740194397383,-0.0018480615251645596,-0.006817921126257784,-0.01534946405164666,0.01155773208428703,0.02277577226924602,-0.011725454071168252,-0.004553460603880325,-0.011625844896518071,-0.006711518202370671,0.011013387301721205,-0.01082765716097699,-0.015395738345800169,0.016568783233655085,0.01750755458822647,0.017471148986808353,-0.006413470165620738,-0.008639329037818503,0.0024067572551713335,0.01165346775903807,-0.0063836018027659544,-0.007825074870734253,0.012810231521202618,0.011740371160229444,-0.0032088381054990642,-0.025447260069091756
Synpcc7942_0022,-0.00894392346383992,-0.0025549636088030747,-0.009764967725729413,0.0008203131728859978,0.004072319225373798,-0.007378095302286987,0.00497934540000649,-0.008336855828082836,-0.007413361363387969,-0.0046675520455162186,-0.0014445976398732758,-0.0008281700237745114,-0.00355493438369456,-0.0034591284844345286,0.0017562431041636434,-0.000828028422860012,-0.006843133408066713,0.005600422463910862,-0.005186281429221091,0.01444355349724949,0.008548897010560153,-0.0022264861033741454,-0.010630897274244929,-0.014266590606777879,0.013006277792674178,-0.012478239177075946,-0.010257871940265834,0.007863872833357736,-0.008622877611118443,-0.006031975218812229,0.0058790147374983516,-0.004777173710492707,0.012812657975530462,0.01950371694614555,0.025913183872424098,0.013208735195096546,0.0003452572573705425,0.014985976015694506,-0.0077178596975525805,0.009383688146719842,0.00396582706965416,-0.012979855747539924,-0.006188983757541623
Synpcc7942_0023,-0.005739729400841771,-0.0020525014777218447,-0.0027985658440599637,0.007813557561430875,-0.001008640597357246,-0.00231222880072798,0.016819656758167566,0.015143041470907864,-0.0010601401153061745,-0.008281165266066051,0.0027722244462072224,-0.0018658314065630318,0.0017269681205735624,-0.0020393234984701263,0.006247187852946075,0.00583702241155267,-0.005666883254527316,0.03337668562878588,-0.009779033570301979,-0.0002734617878625969,-0.0019366151020476317,-0.0037214901195413543,-0.010145342614369958,-0.026952412836897865,0.011473816720389376,-0.024369581102897865,0.0027355970131243087,-0.0046425685031666756,-0.017017462100684274,-0.013131293372485515,0.006837481904723042,0.0027222072042680473,0.016161802918323653,0.017984179004916383,0.009812260357761853,-0.0032349007752924684,0.002324196869739829,0.008963873951394767,-0.008208299763358323,-0.010979789765951271,-0.000946592823154969,0.007415724263321977,-0.013919289958795844
Synpcc7942_0024,-0.008157184083980397,0.0008135083014485069,-0.00020850368177741815,0.037027002742630884,-0.019678466268926345,-0.012058698799515226,-0.02975973717136029,0.018945317233508674,-0.010330865753321558,-0.0031023809315602236,-0.009719633402081863,-0.0061789060195779,0.005926097632289367,0.0017602363189264977,-0.008343332517047136,-0.0055574967035176325,0.004145144363079325,-0.016874004302675934,-0.0009747108514199383,-0.0007666120884198409,-0.0020223425816766616,0.01038562237629452,0.008175231631427885,-0.011530212296473132,0.011097180166259072,-0.0018308346355348593,-0.008247774634408069,0.011569469926198103,-0.006083732708217584,-0.002659045056318218,0.003975291008899481,7.431234802569964e-05,-0.001192602938795863,-0.0022028683143705107,-0.005789816798649959,-0.0030221190520882337,-0.0025831978689243268,-0.01625899946444851,0.008613012476092042,-0.004103513743130501,-0.007160058340886532,-0.007700890206402747,0.006564335868433963
