Module	Section	Sample Name	Source
Bowtie 1	all_sections	SRX3211335	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211335_bowtie.txt
Bowtie 1	all_sections	SRX4105527	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105527_bowtie.txt
Bowtie 1	all_sections	SRX359378	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359378_bowtie.txt
Bowtie 1	all_sections	SRX359379	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359379_bowtie.txt
Bowtie 1	all_sections	SRX4105523	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105523_bowtie.txt
Bowtie 1	all_sections	SRX15590315	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590315_bowtie.txt
Bowtie 1	all_sections	SRX259790	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259790_bowtie.txt
Bowtie 1	all_sections	SRX10864011	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX10864011_bowtie.txt
Bowtie 1	all_sections	SRX3159665	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159665_bowtie.txt
Bowtie 1	all_sections	SRX259788	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259788_bowtie.txt
Bowtie 1	all_sections	SRX2356912	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356912_bowtie.txt
Bowtie 1	all_sections	SRX4105545	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105545_bowtie.txt
Bowtie 1	all_sections	SRX4105521	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105521_bowtie.txt
Bowtie 1	all_sections	SRX4105511	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105511_bowtie.txt
Bowtie 1	all_sections	post_uv_control_1	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/post_uv_control_1_bowtie.txt
Bowtie 1	all_sections	SRX4105528	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105528_bowtie.txt
Bowtie 1	all_sections	SRX4105520	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105520_bowtie.txt
Bowtie 1	all_sections	post_uv_2hrs_2	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/post_uv_2hrs_2_bowtie.txt
Bowtie 1	all_sections	SRX3159666	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159666_bowtie.txt
Bowtie 1	all_sections	SRX3211351	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211351_bowtie.txt
Bowtie 1	all_sections	dark_4h_1684_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/dark_4h_1684_KO_1_bowtie.txt
Bowtie 1	all_sections	SRX2356927	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356927_bowtie.txt
Bowtie 1	all_sections	SRX11313113	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX11313113_bowtie.txt
Bowtie 1	all_sections	SRX359372	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359372_bowtie.txt
Bowtie 1	all_sections	SRX3211333	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211333_bowtie.txt
Bowtie 1	all_sections	SRX15590319	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590319_bowtie.txt
Bowtie 1	all_sections	SRX4105513	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105513_bowtie.txt
Bowtie 1	all_sections	SRX259792	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259792_bowtie.txt
Bowtie 1	all_sections	SRX2356919	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356919_bowtie.txt
Bowtie 1	all_sections	SRX3211358	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211358_bowtie.txt
Bowtie 1	all_sections	UV_control_1	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/UV_control_1_bowtie.txt
Bowtie 1	all_sections	SRX17839587	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX17839587_bowtie.txt
Bowtie 1	all_sections	SRX5055969	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX5055969_bowtie.txt
Bowtie 1	all_sections	SRX3211314	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211314_bowtie.txt
Bowtie 1	all_sections	UV_control_3	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/UV_control_3_bowtie.txt
Bowtie 1	all_sections	SRX3172761	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3172761_bowtie.txt
Bowtie 1	all_sections	SRX2356917	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356917_bowtie.txt
Bowtie 1	all_sections	SRX4105549	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105549_bowtie.txt
Bowtie 1	all_sections	SRX3172762	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3172762_bowtie.txt
Bowtie 1	all_sections	SRX4105536	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105536_bowtie.txt
Bowtie 1	all_sections	SRX3312459	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312459_bowtie.txt
Bowtie 1	all_sections	SRX2356913	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356913_bowtie.txt
Bowtie 1	all_sections	SRX15630041	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15630041_bowtie.txt
Bowtie 1	all_sections	SRX3176783	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176783_bowtie.txt
Bowtie 1	all_sections	SRX063254	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX063254_bowtie.txt
Bowtie 1	all_sections	SRX3176787	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176787_bowtie.txt
Bowtie 1	all_sections	SRX2356928	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356928_bowtie.txt
Bowtie 1	all_sections	SRX4105537	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105537_bowtie.txt
Bowtie 1	all_sections	SRX259786	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259786_bowtie.txt
Bowtie 1	all_sections	SRX3211356	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211356_bowtie.txt
Bowtie 1	all_sections	SRX3176815	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176815_bowtie.txt
Bowtie 1	all_sections	dark_4h_0616_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/dark_4h_0616_KO_2_bowtie.txt
Bowtie 1	all_sections	SRX3312476	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312476_bowtie.txt
Bowtie 1	all_sections	SRX4105501	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105501_bowtie.txt
Bowtie 1	all_sections	SRX4105525	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105525_bowtie.txt
Bowtie 1	all_sections	SRX3312460	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312460_bowtie.txt
Bowtie 1	all_sections	SRX17839588	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX17839588_bowtie.txt
Bowtie 1	all_sections	SRX4105547	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105547_bowtie.txt
Bowtie 1	all_sections	SRX4105524	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105524_bowtie.txt
Bowtie 1	all_sections	SRX3159658	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159658_bowtie.txt
Bowtie 1	all_sections	SRX3211324	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211324_bowtie.txt
Bowtie 1	all_sections	SRX3211306	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211306_bowtie.txt
Bowtie 1	all_sections	SRX15590308	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590308_bowtie.txt
Bowtie 1	all_sections	SRX3211339	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211339_bowtie.txt
Bowtie 1	all_sections	SRX3211321	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211321_bowtie.txt
Bowtie 1	all_sections	km_LL_1	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/km_LL_1_bowtie.txt
Bowtie 1	all_sections	SRX3176793	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176793_bowtie.txt
Bowtie 1	all_sections	SRX3176801	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176801_bowtie.txt
Bowtie 1	all_sections	SRX2356925	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356925_bowtie.txt
Bowtie 1	all_sections	SRX10864012	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX10864012_bowtie.txt
Bowtie 1	all_sections	SRX15947815	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15947815_bowtie.txt
Bowtie 1	all_sections	SRX2356926	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356926_bowtie.txt
Bowtie 1	all_sections	SRX4105505	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105505_bowtie.txt
Bowtie 1	all_sections	SRX3211323	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211323_bowtie.txt
Bowtie 1	all_sections	SRX359375	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359375_bowtie.txt
Bowtie 1	all_sections	SRX3211348	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211348_bowtie.txt
Bowtie 1	all_sections	SRX15630045	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15630045_bowtie.txt
Bowtie 1	all_sections	light_1684_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/light_1684_KO_2_bowtie.txt
Bowtie 1	all_sections	SRX5055972	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX5055972_bowtie.txt
Bowtie 1	all_sections	SRX3312464	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312464_bowtie.txt
Bowtie 1	all_sections	SRX3211309	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211309_bowtie.txt
Bowtie 1	all_sections	SRX4105546	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105546_bowtie.txt
Bowtie 1	all_sections	SRX3211357	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211357_bowtie.txt
Bowtie 1	all_sections	SRX4105506	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105506_bowtie.txt
Bowtie 1	all_sections	SRX3312480	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312480_bowtie.txt
Bowtie 1	all_sections	SRX10864010	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX10864010_bowtie.txt
Bowtie 1	all_sections	SRX3312484	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312484_bowtie.txt
Bowtie 1	all_sections	SRX4105500	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105500_bowtie.txt
Bowtie 1	all_sections	SRX3211319	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211319_bowtie.txt
Bowtie 1	all_sections	SRX359381	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359381_bowtie.txt
Bowtie 1	all_sections	SRX4105507	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105507_bowtie.txt
Bowtie 1	all_sections	SRX3312483	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312483_bowtie.txt
Bowtie 1	all_sections	SRX4105518	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105518_bowtie.txt
Bowtie 1	all_sections	SRX3312482	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312482_bowtie.txt
Bowtie 1	all_sections	SRX3176784	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176784_bowtie.txt
Bowtie 1	all_sections	SRX3176806	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176806_bowtie.txt
Bowtie 1	all_sections	SRX3211344	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211344_bowtie.txt
Bowtie 1	all_sections	SRX4105526	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105526_bowtie.txt
Bowtie 1	all_sections	light_1684_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/light_1684_KO_1_bowtie.txt
Bowtie 1	all_sections	SRX15590316	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590316_bowtie.txt
Bowtie 1	all_sections	SRX3312479	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312479_bowtie.txt
Bowtie 1	all_sections	SRX4105554	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105554_bowtie.txt
Bowtie 1	all_sections	SRX4105556	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105556_bowtie.txt
Bowtie 1	all_sections	SRX3211345	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211345_bowtie.txt
Bowtie 1	all_sections	SRX4105497	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105497_bowtie.txt
Bowtie 1	all_sections	SRX5055970	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX5055970_bowtie.txt
Bowtie 1	all_sections	wt_LL_1	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/wt_LL_1_bowtie.txt
Bowtie 1	all_sections	SRX3176812	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176812_bowtie.txt
Bowtie 1	all_sections	SRX3176810	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176810_bowtie.txt
Bowtie 1	all_sections	SRX3312466	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312466_bowtie.txt
Bowtie 1	all_sections	SRX15630048	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15630048_bowtie.txt
Bowtie 1	all_sections	SRX4105551	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105551_bowtie.txt
Bowtie 1	all_sections	SRX4105543	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105543_bowtie.txt
Bowtie 1	all_sections	SRX3211317	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211317_bowtie.txt
Bowtie 1	all_sections	SRX15590300	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590300_bowtie.txt
Bowtie 1	all_sections	SRX3312463	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312463_bowtie.txt
Bowtie 1	all_sections	SRX3312492	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312492_bowtie.txt
Bowtie 1	all_sections	SRX3159668	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159668_bowtie.txt
Bowtie 1	all_sections	SRX15947812	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15947812_bowtie.txt
Bowtie 1	all_sections	SRX359367	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359367_bowtie.txt
Bowtie 1	all_sections	SRX3176811	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176811_bowtie.txt
Bowtie 1	all_sections	SRX3211320	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211320_bowtie.txt
Bowtie 1	all_sections	SRX7119040	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX7119040_bowtie.txt
Bowtie 1	all_sections	UV_exposure_2	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/UV_exposure_2_bowtie.txt
Bowtie 1	all_sections	SRX3312470	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312470_bowtie.txt
Bowtie 1	all_sections	SRX3211329	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211329_bowtie.txt
Bowtie 1	all_sections	SRX18913115	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX18913115_bowtie.txt
Bowtie 1	all_sections	SRX15947814	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15947814_bowtie.txt
Bowtie 1	all_sections	SRX15947816	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15947816_bowtie.txt
Bowtie 1	all_sections	SRX259783	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259783_bowtie.txt
Bowtie 1	all_sections	SRX15590303	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590303_bowtie.txt
Bowtie 1	all_sections	SRX15947813	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15947813_bowtie.txt
Bowtie 1	all_sections	SRX5055971	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX5055971_bowtie.txt
Bowtie 1	all_sections	SRX3211301	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211301_bowtie.txt
Bowtie 1	all_sections	SRX3211355	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211355_bowtie.txt
Bowtie 1	all_sections	SRX4105557	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105557_bowtie.txt
Bowtie 1	all_sections	SRX3312473	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312473_bowtie.txt
Bowtie 1	all_sections	SRX3176808	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176808_bowtie.txt
Bowtie 1	all_sections	SRX18913114	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX18913114_bowtie.txt
Bowtie 1	all_sections	SRX3211308	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211308_bowtie.txt
Bowtie 1	all_sections	SRX3176800	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176800_bowtie.txt
Bowtie 1	all_sections	SRX15590313	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590313_bowtie.txt
Bowtie 1	all_sections	UV_exposure_3	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/UV_exposure_3_bowtie.txt
Bowtie 1	all_sections	SRX3211353	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211353_bowtie.txt
Bowtie 1	all_sections	SRX18913107	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX18913107_bowtie.txt
Bowtie 1	all_sections	SRX2356934	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356934_bowtie.txt
Bowtie 1	all_sections	SRX4105538	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105538_bowtie.txt
Bowtie 1	all_sections	SRX2356930	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356930_bowtie.txt
Bowtie 1	all_sections	SRX15590304	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590304_bowtie.txt
Bowtie 1	all_sections	SRX3211307	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211307_bowtie.txt
Bowtie 1	all_sections	SRX3312481	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312481_bowtie.txt
Bowtie 1	all_sections	SRX17839590	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX17839590_bowtie.txt
Bowtie 1	all_sections	SRX15630037	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15630037_bowtie.txt
Bowtie 1	all_sections	SRX18913109	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX18913109_bowtie.txt
Bowtie 1	all_sections	SRX259777	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259777_bowtie.txt
Bowtie 1	all_sections	SRX3176807	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176807_bowtie.txt
Bowtie 1	all_sections	SRX15590314	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590314_bowtie.txt
Bowtie 1	all_sections	SRX4105512	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105512_bowtie.txt
Bowtie 1	all_sections	SRX4105560	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105560_bowtie.txt
Bowtie 1	all_sections	SRX359383	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359383_bowtie.txt
Bowtie 1	all_sections	SRX3159654	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159654_bowtie.txt
Bowtie 1	all_sections	SRX3172764	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3172764_bowtie.txt
Bowtie 1	all_sections	SRX3176794	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176794_bowtie.txt
Bowtie 1	all_sections	SRX3211336	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211336_bowtie.txt
Bowtie 1	all_sections	SRX7119039	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX7119039_bowtie.txt
Bowtie 1	all_sections	SRX3159662	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159662_bowtie.txt
Bowtie 1	all_sections	SRX3211350	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211350_bowtie.txt
Bowtie 1	all_sections	SRX3211326	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211326_bowtie.txt
Bowtie 1	all_sections	SRX3176809	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176809_bowtie.txt
Bowtie 1	all_sections	SRX4105532	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105532_bowtie.txt
Bowtie 1	all_sections	SRX3211349	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211349_bowtie.txt
Bowtie 1	all_sections	SRX4105509	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105509_bowtie.txt
Bowtie 1	all_sections	SRX4105553	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105553_bowtie.txt
Bowtie 1	all_sections	SRX3312494	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312494_bowtie.txt
Bowtie 1	all_sections	SRX4105519	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105519_bowtie.txt
Bowtie 1	all_sections	km_dark_4h_2	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/km_dark_4h_2_bowtie.txt
Bowtie 1	all_sections	SRX10864016	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX10864016_bowtie.txt
Bowtie 1	all_sections	SRX4105539	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105539_bowtie.txt
Bowtie 1	all_sections	SRX3312487	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312487_bowtie.txt
Bowtie 1	all_sections	SRX10864013	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX10864013_bowtie.txt
Bowtie 1	all_sections	SRX3211327	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211327_bowtie.txt
Bowtie 1	all_sections	SRX3159663	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159663_bowtie.txt
Bowtie 1	all_sections	SRX15947810	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15947810_bowtie.txt
Bowtie 1	all_sections	SRX359377	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359377_bowtie.txt
Bowtie 1	all_sections	SRX4105559	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105559_bowtie.txt
Bowtie 1	all_sections	SRX4105548	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105548_bowtie.txt
Bowtie 1	all_sections	SRX15590317	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15590317_bowtie.txt
Bowtie 1	all_sections	SRX2356920	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356920_bowtie.txt
Bowtie 1	all_sections	SRX3312468	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312468_bowtie.txt
Bowtie 1	all_sections	SRX3176797	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176797_bowtie.txt
Bowtie 1	all_sections	SRX3211315	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211315_bowtie.txt
Bowtie 1	all_sections	SRX3172766	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3172766_bowtie.txt
Bowtie 1	all_sections	SRX359376	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359376_bowtie.txt
Bowtie 1	all_sections	SRX3159657	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159657_bowtie.txt
Bowtie 1	all_sections	SRX3176790	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3176790_bowtie.txt
Bowtie 1	all_sections	SRX15630046	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15630046_bowtie.txt
Bowtie 1	all_sections	SRX359368	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX359368_bowtie.txt
Bowtie 1	all_sections	SRX18913112	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX18913112_bowtie.txt
Bowtie 1	all_sections	SRX3172765	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3172765_bowtie.txt
Bowtie 1	all_sections	SRX2356923	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX2356923_bowtie.txt
Bowtie 1	all_sections	SRX3211338	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211338_bowtie.txt
Bowtie 1	all_sections	SRX3312490	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312490_bowtie.txt
Bowtie 1	all_sections	SRX17839586	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX17839586_bowtie.txt
Bowtie 1	all_sections	SRX15630039	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX15630039_bowtie.txt
Bowtie 1	all_sections	SRX3211322	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211322_bowtie.txt
Bowtie 1	all_sections	SRX10864009	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX10864009_bowtie.txt
Bowtie 1	all_sections	SRX17839589	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX17839589_bowtie.txt
Bowtie 1	all_sections	SRX4105531	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105531_bowtie.txt
Bowtie 1	all_sections	SRX259779	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX259779_bowtie.txt
Bowtie 1	all_sections	SRX3159653	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3159653_bowtie.txt
Bowtie 1	all_sections	SRX3312478	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3312478_bowtie.txt
Bowtie 1	all_sections	SRX4105517	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105517_bowtie.txt
Bowtie 1	all_sections	SRX3211312	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211312_bowtie.txt
Bowtie 1	all_sections	SRX4105564	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX4105564_bowtie.txt
Bowtie 1	all_sections	SRX3211341	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211341_bowtie.txt
Bowtie 1	all_sections	SRX3211347	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211347_bowtie.txt
Bowtie 1	all_sections	SRX3211318	/home/annie/Documents/modulome-nextflow/aws_results/bowtie/SRX3211318_bowtie.txt
