Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
HKK26_RS00055,-0.0021973546586854264,0.01151786449013233,0.06512581661756003,0.013599963134212861,-0.006679465007736996,-0.006583580822082614,-0.01771214816630176,0.007033484520294841,0.01824427285919465,-0.007555195310935095,-0.018999631214727603,-0.006150704047484894,-0.009035569078775273,-0.0035324253513234665,0.021603697654917476,-0.006195611961667845,-0.0004557640024950142,0.01964720296932083,0.0218056460652639,-0.004931337551790172,-0.003754041665062715,0.02574148479946963,0.012336914806609658,0.044929314074695116,-0.013896219566930918,-0.0004641234736805042,0.010088832604248189,0.006328448706962747,-0.005824499231305782,0.021893221868055816,0.00017643881766401403,0.021474173535336233,-0.017361420891470587,0.024918296328984936,0.003813951875822819,-0.02291178860314613,-0.002238501574415142
HKK26_RS00060,-0.02165981480861239,0.021852018322316515,-0.046860400276026094,0.00791385244446148,-0.004767422628318956,0.028455746795771533,0.005265753048259924,0.0274586031101516,-0.0021869236522086264,-0.018538884426687052,-0.016971982707955635,-0.029964469934699044,-0.0060395007450619,0.004207994222475985,0.003402585770846995,-0.017755701604389714,0.0018230661474302903,0.007276121733564012,0.04344472290135335,0.011631107086645814,0.001619425309471487,0.011017663944994871,-0.013950565883637354,0.02191309325905322,-0.015445615944409114,-0.007574174482450625,0.006160314376628618,0.002183198705701617,0.0028533866136537323,-0.006068526029137429,0.003715750927553003,0.019076481280453535,-0.014563055361977047,-0.01086388272305678,0.0279650409725062,-0.034660472570828875,0.025737281116322994
HKK26_RS00065,-0.08916120640449066,0.0026259523205402397,0.00031049973134902105,0.017939912241079378,0.00934859942061024,0.016184629424084853,0.05470339366462028,0.011703204309711234,-0.011118449010855729,0.011717588768657874,-0.04972848901374685,-0.0018430882600139384,-0.04818726920261922,-0.01766347102250937,-0.07360074827597937,-0.014873265170647932,-0.027023030773309992,0.07023103133324626,0.01843716937788734,0.054385028887331405,0.003705243367099127,-0.021183264012078082,-0.014227190563162996,0.0033343160842740304,-0.03839088523323827,0.03013188760941178,0.03629887966888637,0.02759419403497442,0.01765532348313988,-0.0042709519163768835,0.1164043427815034,-0.003769821705889811,0.0039424763526454435,0.036453146044027364,0.07268508317611323,0.0007091948290377265,0.03632156669197543
HKK26_RS00070,-0.05678396350334462,0.014225499628041403,0.00801418936763866,0.025711216835307332,0.0007877477501318736,0.020629814933779127,0.033669915391925744,-0.0014721457816839678,-0.01040544543093858,0.019141769389339387,-0.025208616715840175,0.0005810182479608193,-0.03532688717202634,-0.005360331377353283,0.016645258525229353,-0.004063814777389389,0.01009134492680084,0.057094675211869464,-0.005348067954395071,0.02985563570787352,-0.0033734951479151717,0.000462263723209145,-0.004367542355938041,0.0006960511248456433,-0.021105030967731836,0.015589129305505425,0.008214159283128132,0.011496546521225674,0.03256293949116579,-0.0006536531659726681,0.09785298220328528,0.011721073796007751,0.03247280091815682,0.029491087659658397,0.013303279733815053,0.006615514372144534,0.024558327895964738
HKK26_RS00075,-0.053714338785412895,-0.0005248553729759059,0.021279156032210568,0.01329484605493194,-0.006967910737762306,0.02363132197610997,0.039762785696188054,0.007673498593467067,-0.017682185583917976,-0.017309132573912915,-0.03243293537978232,-0.00973931785512861,-0.04421626345220507,-0.010254765671853358,-0.042529975956875035,-0.002822205246424532,0.03236246349592705,0.035515569044338606,0.009184548447539862,0.03379248872461004,-0.0036664492766339428,-0.012480954493663779,-0.007223617239072625,0.009310866417694347,-0.029642612830496406,0.012375080697878153,0.016806873164484867,0.012683514054918925,0.01702670941492783,-0.00017041511477256817,0.07983724477582586,0.01692878225035279,0.0007886829485054714,-0.0030486010140889455,0.0410902767786068,-0.011117970811898869,0.025600647900276125
HKK26_RS00080,-0.033393088734805024,0.011212061537715045,0.025513136368231742,-0.0060731474281435025,0.0502075711601343,-0.03501128562810463,0.009354483651248115,0.010729010310974283,-0.004691068123262467,0.05418472655148917,-0.008416513003308864,-0.0016455119577001881,-0.015459350765715578,0.02476844196309571,0.023935720945754704,-0.0059152557384560545,-0.003633327616085504,0.018036495867741847,0.014184636277726837,0.017554460656830428,-0.008867684889794078,-0.0006123302461941873,0.012895256487135902,-0.0031767077164114575,-0.002554446782857493,0.008511707546319339,0.013369489382645714,0.051232199457863566,-0.021479435133762867,-0.023140401118523123,0.022029932330000494,0.010827295887482054,-0.01186550439437767,-0.005187340425339806,0.010198359835664066,-0.005417628364510726,-0.057552134014207536
HKK26_RS00085,0.04571999461816837,0.006572869883006415,0.0036201490377402797,-0.03248421557307557,0.06294938476943408,-0.05853437413978701,-0.004961757063081612,-0.0446494412626456,-0.019296254620990654,-0.008862117925142946,0.03653144428365288,0.025764974608484047,0.004298088062466623,-0.054610450786635345,-0.022929243275222774,-0.008936175591282179,-0.002214229350066437,0.033938676874966926,-0.010135195700369946,0.03198322826642633,0.0016866110677252117,0.03838243723028176,0.007895803110830674,0.02165507535305011,0.02127856281849274,0.007404995467815053,-0.008842003979747997,0.011243796918594305,0.027550314974533637,-0.0007698285840500049,0.012893138133604732,-0.008193029936875842,0.004240047739589378,0.02576396216947263,0.05449669022013873,0.00327993869779168,-0.022221633509058973
HKK26_RS00090,-0.002756502275633875,0.009126795241285636,0.004673436927665887,0.006629708927789923,0.006947441955834467,-0.01390018259270824,0.02452233208632234,-0.008601049412056966,-0.004255536494002104,-0.01337411209612299,0.01354790641662407,-0.009214858282415769,0.003702131439923383,0.010695433749860171,0.003944696207970086,-0.005238742622655175,0.029212621973258898,0.021650728204182238,-0.009569643159328728,0.00858839538487422,-0.021522289688583832,0.0027657248369621773,-0.025872190837418055,0.009527802915740857,-0.0026421075489098493,0.005468317220376274,-0.01283983272298692,0.014091160142676532,0.002191261460173159,0.011111391594625403,-0.023680539387760827,0.015336634988173644,0.009265862716660937,0.00892950595299753,-0.003685388103088767,-0.03363744011533584,-0.01876329631246797
HKK26_RS00095,-0.004017871403479815,0.005652301452155534,0.0341295377695603,0.010470831265018726,0.0030738950135781734,-0.010595592681333359,0.02302682863527561,0.010689716238610087,-0.01214526313275198,0.006542206691847849,-0.009979953226666229,0.001108006625974247,-0.008468254824351247,0.019633688746012682,-0.016753984615690384,-0.007711249216293703,0.00281294632262182,-0.002023801015267253,-0.0018519697267956729,-0.0021750046504746268,-0.02081304368441372,-0.00936389709595619,-0.011601513178581671,0.002382325785104127,-0.015740003289392557,0.010190638743635228,-0.0005889354421345905,0.03147589103322568,0.011232340123261275,-0.005354655292781477,-0.021878307481349512,-0.0017730176381424234,0.008415557574659715,0.009100426316697307,-0.005288808140463463,-0.05035972314471819,-0.03045995245245474
HKK26_RS00100,-0.011040485984199351,0.012996995521360128,-0.018862958449774248,0.005525462441557872,0.00209772139089398,-0.014579585401583167,0.019093445205118117,0.018331814571685978,0.00450081821401162,0.0024428293917946524,0.003265411789083521,0.004586018319525853,0.0012114892466910715,0.047730640278761345,-0.004107326330292638,-0.011621858282739966,-0.0015493052256529592,-0.002346303156032318,0.013825302227497617,0.017492317472543144,-0.014655859067168759,0.006387025019036827,-0.007346207166604727,0.006501372538138998,-0.014080307979156366,0.010549027913311543,-0.0019531399272232626,0.02842611910553753,-0.007730117095578344,0.004092172357103252,-0.006922896381419386,0.0018656405678425406,0.010166820605028227,-0.005923420690218356,-0.0035001399236675237,0.00578483893584607,-0.00028006206637799715
HKK26_RS00105,-0.017676604954015195,0.007781264974399801,0.0373579275982703,0.00040278231739785964,0.011929885078201538,-0.003070581046882905,0.019014316051424604,0.0009362658555269288,0.0009715768936776061,0.09282399667686639,0.003731816716503053,-0.0015695887804853365,-0.0063547707713195465,0.006149496751206115,-0.017565869628731613,-0.014835713652717155,0.015919640375916155,-0.008944547259753681,-0.008796181375341529,0.009193451749166992,-0.013937254577359259,-0.008449034609132653,0.012760638167875734,0.0311878864921712,-0.004039480285878278,-0.003317463293451412,0.000977334707149943,0.013766813230999039,0.010509141626171448,-0.01661020106189794,-0.019041326190474737,0.00417208149420601,0.007490022619278977,0.008498533805123056,0.005337649625665229,-0.0018295242296405831,0.01371784598507927
HKK26_RS00110,-0.010211682974124154,-0.006858173533327798,0.001758280471668054,-0.008502743185204867,-0.005401845403949876,-0.008486126847619688,0.00790783860705643,-0.011169582909196209,0.028720267461495162,0.05520542819490478,-0.011327395920811906,0.0031924823258301983,-0.009337242065465608,-0.004319876274562932,-0.011009385643427547,-0.02010734704964932,-0.012470459779874828,0.009958705690542646,-0.02258934816061831,-0.012352327294177377,-0.011592433230730692,0.01815703920715017,-0.000583825458822333,0.007433972676397099,0.004218811500863311,0.013888854622108935,0.01296387306993195,0.04129640548287844,-0.0062591075800243826,-0.005021433491070626,-0.010807052743620031,-0.008927679951872372,0.010710494782653825,-0.021157721101482674,0.006942650626992201,-0.023433709428563994,-0.013602009012283485
HKK26_RS00115,0.004823698514032885,-0.02657305138540555,-0.03853778234806303,-0.02680723255651747,0.03547005754636471,-0.007746036540194917,-0.014249570937662987,-0.01815658433527559,0.01691466937481526,0.05158109878520975,-0.020810072750296883,0.014029311022255091,0.0018532423290208383,-0.028974109087529374,-0.010070649931838467,-0.020615149538984263,-0.02716404725637049,0.01624812166527333,-0.034552920212761365,-0.024818945239921373,-0.020081462073773128,0.015247587016527581,-0.0012174562149396661,0.014329888137545458,-0.007934008219115322,0.01674525417405438,0.022571552239037288,0.03285522705477366,0.0010444190131584153,-0.008094163656174345,0.012115940943158638,0.006293623996967348,0.004178375285700977,0.004261258224731584,0.023260643244687462,-0.017157021208456934,-0.011724877919261618
HKK26_RS00120,-0.01823000832522744,0.012790038219880815,-0.04290372109461093,0.002169788578021003,-0.009651010545520346,0.008554357192400872,0.01889526370263915,0.06003373325285966,0.010063534260612381,-0.022041048231993498,-0.005932250007665668,-0.005623769091844442,-0.0050150826631560575,-0.021457206187129683,-0.008472211267341722,-0.016473436746174137,-0.0007635069818282087,0.017098043692589368,-0.007681367922038725,-0.007059126037099244,-0.016084523465111564,0.0019230082470344271,0.001930676014022196,0.0014014351011815444,-0.00953048275555044,-0.018998958248919885,0.013591594260057507,0.029845160417301335,0.04067459359831129,-0.002971243813525786,0.028764858351890424,-0.006399416657673822,0.03092086216748924,-0.002763451168261659,-0.004391260874698125,-0.013352748977884715,0.01400701798557064
HKK26_RS00125,-0.011035240333836077,0.001218832364452362,-0.038244554672734646,0.00941641622188871,0.007036219620287868,-0.04112752045249727,0.02036569321744307,0.07148639119138242,-0.0008131552777321897,-0.0125042722762983,5.5374290652994527e-05,0.014668367775215378,-0.003717593029742261,-0.011870012004173407,0.022135671742511468,-7.516329592805785e-05,-0.010158876600666824,0.02257076018995844,0.0015494540968287885,-0.02346630673937901,-0.013726086040751347,0.009488376106750008,-0.004867563677209707,0.015723483308353516,-0.007056089309722851,-0.003431804117924998,0.027978302882268956,0.02077782562290275,0.10808211405208425,0.03487072627759286,0.0635929706264504,0.00497423703549153,0.014074281447930765,0.011818813096952967,-0.023588622369773157,0.013779772701586543,-0.0076185252945121405
HKK26_RS00130,0.019704017367095383,-0.017551850466172855,0.009695717568537389,0.009831770123768499,-0.02008942517080853,-0.028599261844183054,0.02687688059359339,-0.005186585110293376,0.035278801822232614,-0.03776684830170749,-0.0002354946352697798,-0.005843967225952968,0.08919984995610176,-0.005172607751420245,-0.014336085702275287,-0.009938716720505064,0.016816696752730075,-0.011885012030100686,-0.010117142361039196,-0.012604947380282923,-0.008021281306650412,0.017280457896151444,0.004162118489084341,0.05025459509248043,0.014288442974781096,0.0007675730597324005,-0.006677523584608301,-0.037467106017780374,0.1114187772478342,-0.03755755292374321,-0.009284255242254522,-0.027515688291212204,-0.011784944112136106,0.036454614096417134,-0.008341675129764116,-0.10040935667992945,-0.03380028860865397
HKK26_RS00135,-0.012406815538494743,-0.007741523947397921,-0.013570043015044244,0.0029575385452444347,-0.019028103903656272,-0.026677693248950224,0.021587580940770745,0.0013449198567052874,0.008252784196969606,1.5336224072298537e-06,0.0005495069743519658,-0.0032298049077692133,-0.014044198145182254,0.006843258021427739,0.004408711070157279,-0.0009383080285196314,-0.005887626551628385,0.015180170848064327,0.011833712271726287,0.01171369523309028,-0.013092553428222124,-0.004808745603645341,-0.02400519367143021,0.025150496078709478,-0.016665386096662526,-0.006052901572102825,0.0034693600732815704,0.01715718076340453,-0.008431403028291934,-0.0037540607847884135,0.02520788273164778,-0.01099413293744497,-0.03289980990539518,0.0068908428439229,-0.00618621055754883,-0.03965504337236197,-0.0064290277264610896
HKK26_RS00140,0.019608281315310585,-0.033683831927883795,0.007285482025370485,-0.015864799600388713,0.012791712368031585,-0.011397944620107864,-0.01242915247625275,-0.02599558864855592,0.018917822474740897,-0.034363992694984184,-0.006163153451132102,0.03354637602403301,-0.022133755093055214,-0.04400780148294956,0.027210023150827843,-0.006071988435986404,-0.004078997594053034,0.03453891499892555,0.01617416885653563,0.031005471743495418,-0.0230459455474699,-0.01061252591866156,-0.003239520978621295,0.027125649275658647,-0.01954268610270821,-0.007502309174257787,0.017935975859659673,0.04726907466811873,0.010416667500812287,-0.06950477951742036,0.017533772492866386,0.002980331284422885,0.027282850667311627,-0.0023476519185041326,-0.011192870597934942,-0.05361014129632828,-0.0033900276971762493
HKK26_RS00145,-0.0001697662854870099,-0.03556575390399493,0.07218399879153871,-0.002737827156761152,-0.0004887721475695696,0.008530800467918804,-0.006568749582983546,0.006553327037892757,-0.0009425348315787648,0.017032553028230014,-0.018584394478423888,0.017483207310799907,-0.014250592136377646,-0.015119551035636192,0.014164839073360332,0.013888116386429122,0.027627941083883546,0.014747427237412571,-0.017640067724662527,-0.020972999088934127,0.0028809967750656434,-0.01452118685188581,-0.03527828173679866,0.022348668486674352,0.00571038205604791,-0.017113692667078188,0.00600811313027076,0.0030277236587336305,0.03529900315486951,-0.013841919607840187,0.00404038082238342,0.010576077015895026,0.0023700030818976665,-0.01570892361545806,-0.00019068295420661557,-0.034340915970414776,-0.005782593596685264
HKK26_RS00150,0.02621749600148679,-0.043483063330567395,0.04118147089473448,0.00456470222176283,-0.0015440838990949848,0.004304247716423277,0.0007214694555171731,-0.010162453439215726,0.009688396057722025,0.03021901080146243,0.0032548306640527627,0.01966033227448007,-0.0074647358438768505,-0.010548735864429675,-0.004201222350687637,0.006241958480265478,0.023215131153912716,0.027064983940217998,0.006168074912209642,-0.004603931746839426,-0.007597212941830276,-0.0037076453987517893,-0.027451229207384662,0.017646741170336065,-0.005476497528060635,-0.025113797786523496,0.01377533519234027,0.009714242932935475,0.03616871666107709,-0.012383120768565367,0.004017589421928034,0.016158286673309742,0.02740146681656355,0.0008654436995458133,0.003701904707566293,-0.03644718855433795,0.002887579784532463
HKK26_RS00155,0.008705827614356171,-0.008218185893070228,-0.028714670200136835,-0.003246983018328685,0.009125521010921777,0.034375098988432454,0.0011487005941620712,0.02006057988357464,0.017244104629462475,0.006566363508924314,-0.060559827833516246,0.03520985958179903,0.01078110649617542,-0.013972478512138054,0.010941845316962857,-0.015933862633725593,-0.022174530230977665,0.01964886772262721,0.055469674812105796,-0.013661467829340926,0.006904299532716206,-0.006977993259247037,-0.029115148540818606,0.020912753525776283,0.009394164679175697,-0.024834006930194392,0.013629885081434706,0.016293491440154937,-0.015608336681907871,-0.003395009287838552,0.004494993067865637,0.003832672640810953,0.028306607351227663,-0.025767565502661818,-0.0020019509199982093,-0.06823387036886051,0.06831014308556867
HKK26_RS00160,0.021980556394552944,-0.002011335712219043,-0.07176526849408686,0.02568175467548771,-0.007861411699929587,0.00576452865964773,-0.008881926820581388,0.02309301867928499,-0.003661149413131596,0.03050886712258752,-0.01686506227541076,0.03153766289537326,0.016321870855446972,0.003492951127670338,0.018388121351302005,-0.004037824451563789,0.11589938075133016,0.00968204106087364,0.0014887287496339675,-0.003620695806386938,-0.0030370435167295447,0.05647147069988359,-0.02021961466373959,0.006460238720039863,-0.02198067136360515,-0.0607297900317384,0.00380719378071077,0.039155370606320336,-0.01673032847441901,0.00357604027901673,0.02600556641830019,-0.005213697745071561,-0.015186792426370754,0.00846741547314715,0.0118185285323242,-0.014314662118074545,-0.02204962506082235
HKK26_RS00165,-0.017865782634751026,-0.006344919879910346,-0.034383261697714315,-0.00011032652644302603,-0.02258520839303519,0.008171977966661631,0.01336791468781517,-0.004510673552177703,-0.010281867513093266,-0.029410978195373833,0.007119912613485569,-0.007804312906329222,-0.011020340911224414,0.02495819882582199,0.01626545773150786,-0.004836154598630963,0.0899021383310621,-0.011651008042123146,-0.00800122008956592,0.023951717261458824,-0.02399001805251623,-0.004834522955620184,-0.04315333419171189,0.022004150152502663,-0.03149829679906276,0.00443932187688442,-0.019294114049111046,0.012085897760586925,-0.05264492210902303,0.023517392436489138,-0.002372359519823661,-0.023272504242449494,-0.012721454976548736,-0.0074967050719737995,-0.011410593240161535,-0.042135274089269384,0.027702369099085054
HKK26_RS00170,0.012132283796268057,-0.010370869915146281,0.08680215190969603,-0.011308041446666884,-0.0010763675821405432,-0.004271634691671873,0.010229494397819536,0.016107485853693808,-0.007050785019282373,0.009338273977111962,0.037926387051164134,0.0014187471903814467,-0.010377045395396958,0.007760734625884281,0.04105578068221094,-0.012438487153584183,0.0384594789391893,0.005490849011772966,-0.032367034039320605,-0.009324036397852722,-0.0015004381061482993,0.07825916651762585,-0.03916943739888899,0.00804472406255222,-0.015278323825852232,0.013362475411255676,0.007173990344992453,0.0036930638146563583,0.04502040149425941,0.005878286369083316,-0.02357495926115167,-0.001975882295780863,0.016305508134471545,-0.0007042736803393534,-0.01301984300995886,-0.01329186093089359,0.01037952401218837
HKK26_RS00175,0.02136667599104407,0.01892407290856819,-0.0433827439003424,-0.005546854050201627,-0.003942010211019543,0.005370031696147179,-0.010255489693681142,0.011892170623797852,0.019323133089779166,-0.00995140959648847,-0.0033798850912838663,0.026917341322603604,-0.017856569767728547,0.02094944915358878,0.056130635567281414,-0.0007214130976337775,0.0007063581818356904,0.0011076140304529037,0.02000312340354139,-0.0027989528866812674,0.030501751778379528,0.014445478502725168,-0.012719107593894005,0.004089801815795211,-0.036196435977988314,0.006097580860666211,0.019204503560676756,0.01709537307768183,-0.018114853334669608,0.04129383727494561,0.015459951649985445,0.015959313651355198,0.026315911218793838,0.006528990079140083,-0.0024591377836944376,-0.02630787019408321,0.012534819805939866
HKK26_RS00180,-0.01316792528591786,0.001015462680530437,-0.04326593307752998,-0.016664786139158606,-0.0008371618300777727,0.01583497152602913,-0.01966869123900399,0.042652919315425496,0.004306590384350113,-0.03462391511304918,0.006779268611383072,0.02738135137839559,-0.008350578746586233,0.0035570018204764413,0.011349284914835894,-0.004503748369160979,0.010482445596816296,0.004885692355475387,-0.03791893253825649,-0.008362383641062194,0.001092056029426108,0.009430078228239762,-0.01802246228034659,0.014547965199747753,-0.011450964925843705,0.012043871879486676,0.008127547092624176,-0.012709058959245548,0.04644135589147123,-0.027755951672592562,0.018913617817147836,0.012963044712122535,-0.013945474984734337,0.009813142899792472,-0.01523650409555983,-0.056852632807598336,0.014273963375798832
HKK26_RS00185,-0.01761509871887932,0.00018631681219271235,0.015520798667966235,-0.008372218366862328,0.017344903484078918,0.01662477590317362,-0.008508495484094858,-0.0027055456333758255,-0.012031579277698847,0.04280927985661287,-0.008002026933640174,0.010597161672927903,-0.027778489338953896,-0.008658371764736442,0.021323790593959155,-0.019774242869149777,0.009963521699509396,0.006931585549142615,0.03406107138290673,-0.004340960305169889,-0.012198679935044728,-0.01036312852612189,0.022714897535264348,0.006757086015696297,-0.0059110937071516975,-0.0009729108705501919,0.011522515038285153,0.030596753995160465,0.006150564453017026,0.007700212132464353,0.0038212561648164685,0.024795343497436537,0.03529088648583097,0.014103907854750021,0.01361929866450777,-0.015691041838464488,-0.016708025732118135
