Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
HKK26_RS00055,-0.001396029691991487,-0.014626396661221558,-0.03654249527440266,0.00859718058829062,-0.03472929633611966,-0.005957282698905461,0.021606739062781388,6.083068031575092e-05,-0.010676044726685421,-0.01778832070668501,0.0168102666850125,-0.005396262701817684,-0.012082611908320445,-0.009474017712592299,-0.00013998568093967782,0.00897763244493017,-0.005895800980076086,-0.04222164447512231,0.0070436296006359065,0.030321587831390853,-0.002517849820731664,-0.009965321582356114,0.0030615563809743345,-0.012561823038749653,-0.039855918027998524,0.010954151780925523,-0.003089652581242433,-0.017766723114419968,-0.0037306216155159294,-0.0075395417564393715,0.031178728616259605,0.029158772054302274,0.0020311533396707806,-0.009131757018289586,-0.0059628715487207865,-0.013634733824681973,0.0025191416649328374,0.008343966089467586,-0.0011267911487928652,-0.03534569693039017,-0.012431370947201642,-0.002309237842517966,-0.010860575951768654,0.004142180229079286,-0.010377360685327597,0.005255697087419761,-0.0061395883253838185
HKK26_RS00060,-0.04227913349451004,0.02033770900693894,0.02975908704777247,0.004112259929384,0.009998278459360547,-0.020741881873480514,-0.027637546045174276,-0.0035154750906356146,0.0035395331897644104,-0.019521213265539458,0.016331007043838823,0.020476351307755464,-0.010351504138632306,0.009516286986011233,0.02445184279958393,-0.019485326481254523,0.023422774837859945,0.03195391939535059,0.013888938226473538,-0.04323173491435495,-0.0016129599917811075,-0.017619752098038528,-0.004923103090978483,-0.0013258511094406723,-0.010152919891348906,-0.0047603664061628545,0.0020119889359087816,-0.020421271699976602,-0.0003146927067885206,0.023344957743532607,0.0025623047793061665,0.024272028741499262,0.011536459532049024,-0.01458696024071264,-0.020274059137596678,-0.0037044574754429697,-0.0027591685827141475,-0.09690432728133765,-0.04117229630604148,0.02293010961166154,-0.028688348558634457,-0.006324888145726418,-0.0073092245447212946,0.0019175093270049647,-0.0004744873851868613,-0.07064536311141684,-0.06642548093660666
HKK26_RS00065,0.0080889778547619,0.006733117024844819,0.006579656201832891,0.02693726585046219,0.00483786417069353,-0.004678644791325849,-0.01160854862558255,-0.013961914922512156,-0.07324709204931042,0.006294143792344977,0.37583032331823324,0.020424701224272333,-0.009238708256682507,0.01762745298147971,-0.009664455064105579,0.016595652295068306,-0.02732885250704352,0.015166523912941767,0.06054945991149615,-0.023349777691049678,0.0064894882684533575,0.011771994290292744,-0.027766044903951504,0.003080458577016104,0.013372822099690429,-0.01797905113236353,0.00628631875285024,-0.016098145048873,0.04067072603185447,-0.02438297770798775,-0.005469313621427483,0.03432959785999348,0.006011069807975017,0.027112235837974837,-0.016412470914191606,-0.009954846695141973,0.0268798080042809,0.016926211101703195,-0.0062345251286083205,-0.009543960775520121,-0.0012447791075046342,-0.023746475661797134,0.010053428927306535,-0.0032131108594024714,0.05757565215452807,-0.01845892321026191,-0.010387833547880632
HKK26_RS00070,0.006207755378208221,-0.011227222067945243,0.010556142957072271,0.012307903480269798,0.0008944642774122328,-0.0036592525144733224,0.0015911309556890833,0.0005836882003653631,-0.04369829166512495,0.02221844180001361,0.2689489141292765,0.005453991812458329,-0.007282527616765606,0.003532010490907867,-0.010100412808377413,-0.0182857960796826,0.0010120546719661172,0.0023412531535371463,0.005420750494376201,0.02560501115447872,-0.0008479397934344638,-0.016546296798470625,0.006624175205692443,-0.010679785376558457,0.0324539144119702,0.001216507410790971,0.011437557495892352,-0.01277613828598291,0.012607950113747723,0.00201026066459072,0.012214743061907042,0.025119525882089797,-0.002022479116163719,0.021715558164195948,0.00905374480619923,-0.0024169766586540943,0.007913586964858863,-0.0020525974496801206,0.004142657059341877,-0.020018033755043664,0.017267500219105596,-0.01927709390667604,-0.0018346189251791756,-0.006065787695503776,0.0002763611503101999,-0.01006292817205089,-0.004401837878736248
HKK26_RS00075,-0.022535443627081538,0.004046696455644956,0.01067946982706531,-0.003259533015935463,-0.003030693751469393,-0.024165460670436897,-0.015476410957748356,0.009659520893041123,-0.01826024448128499,-0.006089042390863145,0.24757360714699747,-0.006777192990005907,0.009880934862528114,0.018932020388040375,0.010379158499707353,-0.002572314873667316,-0.00023406851740240888,-0.0007325418407269381,0.010572792026636095,0.003845151308289278,0.003988700089512425,0.0027482422247523987,-0.013332806742456089,0.0009214858022580868,-0.001100984146587064,-0.0010161510805959694,0.004301740625272914,0.007148520211692684,-0.007029387464609568,-0.014931680916388182,-0.01702864646694684,0.014919705664629275,-0.029693168794768892,0.014621216239612728,0.010783743266250955,-0.005338344741789991,-0.010277802303817673,-0.008591602261829673,0.011984710108226649,0.0063456908896951485,-0.008888130617903413,-0.003901653836189219,-0.011989416299227692,-0.013716476897635988,-0.008138909335524762,-0.055891156166847,0.006933947284679177
HKK26_RS00080,-0.0076200458932669055,-0.002476619480878833,-0.031000709932058144,-0.0217875681196143,0.00017083814795354507,-0.009357167674637838,-0.008543072665279722,0.04793618710422517,-0.009515621317066502,-0.025490446718591617,0.06851406607832555,0.032994925276268045,-0.0034733976898546058,-0.032168483149061664,0.005687806246447534,0.03539782387934479,0.0002882811661697582,-0.015604374243852737,0.020144569308420502,0.009013211568708037,0.007700426786492115,0.009572708255845289,-0.011010226356959363,-0.018519893975257367,-0.01268361773976512,-0.00040656921578757733,0.0009423030054692551,-0.016906034758820097,-0.0015507268527854574,-0.02068280227823733,0.0230485489888492,0.01888265179222702,-0.003034628384910259,0.00630165640909498,0.002101870406283733,0.016894864675666407,-0.021904451623321223,-0.026057142780116498,-0.002814149827374849,-0.037936137786275616,-0.001954823004618767,0.01788663970835615,0.008206696031322907,0.03407485954218596,-0.01693707295768762,-0.005887456375485166,-0.00310912595699627
HKK26_RS00085,0.013973812790760693,-0.0059469593305536165,0.009068242528624993,-0.01160383047827787,0.0011520520813287545,0.011976018672873148,0.01191112559854676,0.0024212879570863605,0.014885460551409763,0.003016411375028978,0.020367699287134746,0.010950789331850341,-0.019429457453480455,0.004115151679256112,-0.040937475691341756,0.0026002321507935014,-0.018894861141721446,-0.024655715792715558,0.0004885597227055098,-0.023752872862678777,-0.014542779788149275,-0.004056702760914052,0.03429489614779745,-0.01327384359924482,-0.00906465381316502,0.028839966860910643,0.0032864697509347863,-0.022634767476463105,0.02060944624723691,0.06221219079512708,0.014650788909761448,0.03733839397343718,0.0027006655309244985,0.010457760122836215,-0.048355544703705546,0.01251610607895666,-0.008609239402128375,-0.009538340201248862,-0.005214794644207308,0.013679954462337406,-0.007251371266482783,0.012601594663746513,0.027443696937636684,0.02439735460960739,-0.048826363471428005,0.05034998740346989,0.025589603801245503
HKK26_RS00090,0.010045170538018457,0.012401898257857554,0.001961954821330731,-0.007090298283651078,0.026557949226911636,-0.011206291523766539,0.0071816217485228175,0.008192010346952553,0.006011140298962045,-0.0012453262548112137,0.013545589750555333,0.010175257625286017,0.011780553306934172,0.007512422676189271,-0.019570302585917024,-0.006558328918543635,0.006832878445093043,-0.012780463901536152,-0.011144978578541936,-0.017995141145409174,0.0032397121895857274,-0.015073630074918513,0.00875360306493164,-0.0043065316947226585,-0.015597594516952635,0.01640283221628235,-0.004996211509221225,-0.013593583406807946,-0.01269298204436576,0.004776089870341167,0.00011795727992318504,0.020960226045924242,-0.0006085443817745843,-0.022637979045563503,0.001068443371676695,-0.005219114793021728,0.006633388382210864,-0.008952181087471442,-0.008527671573298968,-0.013204685993975673,0.007102673098564648,-0.008576254715329714,-0.012436339680446808,-0.005598162498802257,-0.010638850784135486,-0.019960226344535547,-0.0022605606093501693
HKK26_RS00095,0.011340616174189754,0.018196991280362135,-0.0022911812086272476,0.00414381116659321,0.010603614377746411,0.00027385972018561204,0.009392220308738666,0.008021134306719522,0.0014366497952777468,-0.008347959140150171,0.02649831086588736,0.02077797791299542,0.006200570992050286,0.006596695706653971,-0.013158230999143681,0.0008865345832846497,0.005850142902083446,-0.014123680201814679,-0.00454324862353418,-0.011372953814656837,0.0020629262727894708,-0.025485968141090335,0.007097490310297058,-0.006121262053264021,-0.008739276984345594,-0.008558771416886081,-0.002244516220324564,-0.021860190359619454,-0.009858753318493283,-0.015672744869405134,-0.018450855408072436,-0.0024882608687321443,-0.013362769359918276,-0.012548989030345004,-0.008288802002040655,-0.02544032431017386,0.011426299127535802,-0.017109605197301342,-0.0017137140590913831,0.0008184341283632498,0.037839337285922564,-0.005920390523227821,-0.01924083999039915,-0.008795202048868038,0.022438260800623847,-0.022958621601124125,0.004859478601073955
HKK26_RS00100,0.004909434761166494,0.04517387982323725,0.00875473673958536,0.009608115536937354,0.023420754407776717,-0.014670373342323953,-0.014386779091013675,0.0010487628028669105,0.016560741237202702,-0.011311373124271018,-0.005903135258178403,-0.010697620048655251,0.014594506916090029,0.014743383234782631,-0.008941991839675086,-0.0038915089658544547,0.008869278081791348,0.009313481191320996,0.00686269134563336,0.003047247520887515,0.006765675753340316,-0.02997391475919139,0.0002304852677246628,-0.01456725276606048,0.0032812053705518953,0.0013859390859074356,-0.012874414472706019,-0.011831795741052545,-0.003061462150449845,-0.02782524009590555,-0.006016703476394082,0.011964235184388017,0.00044495705148090954,-0.05023057107495538,0.00292212988556198,-0.006459795931242482,0.012384648919638802,0.0009647080952430219,0.0075914082985106286,-0.0018304856916863668,0.02988246382107948,-0.013433706572095158,0.0321974996996004,-0.012449468657935246,-0.005287436186957286,0.02354084988615148,-0.017212640400908086
HKK26_RS00105,-0.006044693081727015,0.009158187312822726,-0.0005088980198201314,0.0006330338771469211,0.015009621961165514,0.00462492353441892,0.00424306632580998,-0.008761444391183879,-0.0017896317502526969,-0.0037124768275205284,0.021771151281045738,0.009900816947317993,0.005165299305406622,-0.011630990611612746,0.0041217955037021695,0.014373617978432854,0.0012804154854776776,0.0057420329416527326,0.006087207850906619,-0.012365691948103273,0.0017282998386805562,-0.03135825031254296,0.0022205262031784706,-0.005323313940160964,0.008191063389683235,0.01822283715402615,-0.0020346591369004617,-0.020917931175919863,-0.005324542591107493,-0.007035832663835604,0.012280068066772518,-0.0019927870062694825,-0.0006776496749162861,-0.03249617901188909,-0.0016821434726861004,-0.0013126531185660927,0.006535998931555224,-0.01966499069449447,-0.01879481097826694,-0.01442934324937939,-0.0026987840478994237,-0.004109252609331846,0.00800487478040518,-0.00981379814829839,0.022457085458742716,0.020376749058757863,0.012658012829942505
HKK26_RS00110,0.019472847192932158,0.020260720029916707,-0.008915349259023308,-0.02269451265158237,0.004906935149323941,0.01917073202700344,0.00674452577216678,0.000828683776243902,-0.018208048960385723,-0.02596240113673433,0.04719491474036199,0.02524099315212207,-0.0042827707649303265,-0.005096369685775859,0.003503174186338544,-0.008914592225858107,-0.008577019906663238,0.02626613050159928,-0.018224029023211984,0.015141152363342993,-0.013310775647119879,-0.032575001733155265,0.022010007682241754,0.010143770026053968,-0.0008627628197157859,-2.075380538834894e-06,-0.003665291997514511,-0.016427010753847806,-0.008188960888686661,-0.00391843302083636,-0.006739647242011421,0.011722252249197027,-0.012720149645026949,-0.015828994847392024,-0.010432340675911327,0.011576234608395606,-0.01686411881673358,0.010341292267177884,0.0142913929633136,0.013465833299543081,-0.004073211932671551,-0.005471225761987737,-0.0114325159765309,-0.033747568381813815,0.008862830386810874,-0.003546696780611268,-0.012730557709067645
HKK26_RS00115,0.02538403367352701,0.026960223555509255,0.008076323380276602,-0.0019077208421137565,0.032296136986045616,-0.008368524626684918,0.01050358096792629,0.041633423094245565,-0.003299430617512372,-0.02233022860584845,0.022782557645668004,-0.00513029158093595,-0.0017732686351202276,-0.011459618272174933,0.003324762557472785,0.02634754630182054,-0.020514413359181676,-0.0041112323625836404,-0.01618084428744005,-0.019042391798754835,-0.010589010965999015,-0.02325482533775276,0.0356250534815843,0.0077861345117279145,-0.008120450913713929,-0.04235232824927489,-0.008411729633156957,-0.02664616835044247,0.009436861566435403,0.0003255853097809799,0.006683285572859252,0.0017535443145823904,0.004760199861755372,0.013130717590391252,0.011955172925031546,-0.01923305573341326,-0.016386254358659223,0.005762162641135778,0.007594936670788039,0.008494941426624368,-0.005058696862111137,-0.0025643519629947246,0.05465046299077527,0.006927950698385261,0.02216156736205515,-0.00640583431172966,0.046401061255463935
HKK26_RS00120,0.014901942147518802,0.01475386130226544,-0.030922416919101244,-0.012994830658506994,0.004333430220024474,-0.008272407736906595,0.0070442711480896295,-0.01137628646998125,0.0028811478213250285,0.001547681910794233,0.018700384213699864,0.0010841472372474224,0.005978485001167206,0.016585663092518133,0.008103989791222703,0.001424134040293307,-0.009095571603785437,0.024300198464388023,0.02132507673696606,-0.02832776962696693,0.0025712329465113525,-0.015112455726787277,0.0030134830948857693,-0.002052450712996069,0.02642509449446124,-0.0004916013554651424,-0.01877525264493057,-0.012591532640061269,0.004610846578324883,-0.017544115278501308,-0.009287942324380767,0.014377221345270528,0.020181610732362833,0.010817545842398026,-0.01956697020982308,-0.004371497390447186,0.016597165800303123,-0.018950782791193433,0.006906765829965885,-0.01331849919801244,-0.011551157597501995,-0.01733674165359747,-0.006982328574183182,-0.0009808320933338951,-0.008662940110759998,-0.010090137820086956,0.028057228147021183
HKK26_RS00125,0.026531493797867567,-0.004428517269983082,-0.06274606697156027,-0.01083781916977535,-0.0076749244297335565,0.007526877034008739,0.010263809724764292,0.03182486026437613,-0.011170437292902948,0.025580064519856175,0.0665355325155693,0.00779439857067132,-0.017673087651745592,-0.02763608832065266,-0.010028203338797913,0.008925267537268501,0.00950542723429127,0.00682728094710697,0.020978703892861376,0.006311106792359926,-0.0035884488895426224,-0.010916628396194119,-0.006254871862460708,-0.006884675101571654,-0.04136016717389583,-0.0025312729045633294,0.002583987318682584,-3.1057794361271624e-05,-0.008630049620100203,-0.019608699639902933,0.016245252434908142,0.020320282231963725,-0.017470366041112042,0.0024208677677895526,0.007321905340856856,0.007870004646008769,0.006870585072816206,-0.001533993863660748,0.003991912356914869,0.006875376129809259,-0.004885600782329795,0.007380732172691585,-0.016526028122702673,-0.014207564384830337,-0.02253091246753928,0.005930547623292991,-0.003665559992540827
HKK26_RS00130,0.0025582837868510346,-0.025490657869606408,0.007775015212742515,0.022676307550977447,-0.025177176941978626,-0.0089888919095883,-0.03790116123906862,0.04926960405824566,0.008954996729684089,0.0016984036924895438,0.013039111965527532,0.0022070434967857893,-0.014872264106627403,0.004192055604640208,0.005879296498424114,0.006943380270424088,-0.018017217501612347,-0.0067422541718818564,0.004493099593464266,0.01775102336813742,0.011984792275935248,-0.056437568882337946,0.015289485124721698,-0.011458709400208206,0.059755864251339996,-0.002526194796395478,-0.001504306637312761,-0.031088550451539687,0.06533568329419119,0.006666808456754424,-0.02247878334201235,-0.03205524703202065,0.005529467694906474,0.011883446131013518,0.004669012111911918,0.016101521096683988,0.03468057521983848,0.01627505624407973,0.0018080699471930656,0.10470810878915288,0.04551909303439917,-0.004601666735401103,-0.014382555394667028,0.013625647569159804,-0.019015628184044477,0.015762162935735114,0.003755994159682084
HKK26_RS00135,0.01912181116924041,-0.010104326992177778,-0.015169675886298835,-0.0017975637386832412,-0.005704192721102549,-0.0030772327166234026,-0.017902448493155684,-0.02060172827285619,-0.009985694376499987,-0.023145011494978412,0.00981573567793773,0.021254797268029865,0.0359364525639079,-0.017044113639959894,-0.018654867161556617,0.025506849394360407,0.01126937334864952,0.00013163355425375601,-0.004103941768169503,-0.010738536919599239,0.0011525810080810393,0.0023797192780748715,0.006668843003996256,-0.004060592666763138,0.0103296510340001,-0.0027828368101439622,-0.015307110660411478,-0.019215636705801828,0.03377892792251234,-0.010078436972146766,0.01121502468878703,0.01103474637950971,0.016592894115068882,0.05094655467197465,0.000622628986591506,-0.0011470643295248613,0.008743483759755633,-0.016509265204400006,-0.010294701484904028,0.00602697242691496,0.00042016817612180606,-0.0067217819559789215,-0.009344647466457795,-0.0022560264235157485,-0.011990722763020864,0.021588276616025026,-0.005120673410674394
HKK26_RS00140,0.004413857032206083,0.022004600842599933,-0.024812777585747764,-0.025203209014172175,0.01589167171167694,-0.018578871328396807,-0.020079816633226475,0.0022299867776231553,-0.0013350345134794316,0.010798672561848455,-0.013555138632357166,0.03403790286236692,0.018706463045553415,-0.03221747969132247,-0.004398013451561347,0.002794556135722524,0.0321424193799708,0.001687064310306815,-0.03700067344474437,0.0012773749858747264,0.007604419312340614,-0.0016496456826469482,-0.002254472577640143,0.014481661932744505,0.013572052219152095,0.012320475466731666,-0.012679239603447046,-0.006538323593824923,-0.017802408484062764,0.018680814503454487,-0.0021390223579962593,0.028722847671821334,0.05383665452541148,0.05521077704701019,0.050985288291956254,0.0007112638465089922,-0.008329440242613275,0.03361996499610717,0.0022477694339098483,0.023364655457941787,0.010163096081751626,-0.0020554558690529076,-0.016291266851301847,0.04075624683227491,0.0293344948525094,0.006376146795425592,0.033670746817428245
HKK26_RS00145,0.010409969914392761,0.013106213449541949,0.022527487858575116,-0.004684775678844302,-0.0064319203277079596,-0.018831949482632445,0.017082909972400716,-0.021829341647539965,-0.0019215423984641283,-0.008077476015378764,0.049667310498596795,0.003128062064480383,-0.007308790812846804,-0.019351376647513983,-0.01519450457276777,-0.023762809619834215,0.0393339759843634,-0.007467212479082573,-0.02211368991207681,0.015937565393975315,-0.002708745462444411,0.01202166726655599,-0.0002936010994815387,0.023966479801869486,-0.01809003182904044,0.017444070344088423,0.0018126430904896382,-0.0001055313352310535,0.014053381434002617,0.01400374619784635,-0.0006598156310083445,0.008658321075859399,-0.0036282598089060693,0.028955035809826918,0.008018385528407107,-0.010891342334910998,-0.015021359985517388,-0.05029034025282388,0.0055289964008915,0.0458879347782854,-0.023218911835535344,-0.0007678737255549638,-0.023298916464542428,0.027424750781403398,-0.020559004229229537,0.003284536580782993,-0.022272104040076828
