Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
HKK26_RS00005,-0.022151951273291053,0.02692487590719985,0.004748768514113991,-0.009485644499920929,0.05632229078142682,-0.004714875087016775,0.035806318095657166,-0.026459152142318473,0.025270747731296447,-0.017467369380087357,0.019559551492836204,0.012965346841477416,0.01022912601498948,-0.015077935815113831,0.00802163170838686,-0.0007996075198218278,-0.013689377203712941,-0.0018638559179666135,-0.005172465173035684,-0.019917715636131064,0.009088325611700258,-0.005717746442152061,0.006598455314191484,-0.021127477696641,0.05984402247754763,0.010798837781366413,-0.06442926887546882,0.01168997014129888,0.039798858727963383,0.03889999715850234,-0.014711828497207891,0.002056106692426202,-0.03379541275112883,0.009051328324632225,-0.0009631915349233371,-0.006512513198637274
HKK26_RS00010,0.01746317712329822,0.01106050847523592,0.02103997180722747,-0.01338325034294129,-0.0066112746808385595,0.025843911877514066,0.03924327636305984,0.053884379892046905,0.012850412472571498,0.004005536796036772,0.0032514593475474808,0.0004260162367021619,0.01224349903323257,-0.022811356432529267,-0.012978851125114202,-0.009825680943033977,0.005515999961404213,-0.007492756863533304,-0.004641763393488688,0.0014904533353255172,0.04811386264467259,-0.0007819791120549273,0.1182431989222086,0.028745717571563367,-0.010913897600663504,-0.02499259611311206,-0.015214094024162144,0.004616929636002192,0.021012205328125082,-0.00878490164703678,-0.0011961979469139218,-0.05360979263662482,-0.020910311271357982,0.00420163727733535,0.0314603421369461,-0.0004452297521074504
HKK26_RS00015,-0.012740562072337617,-0.0026079115586987362,0.057298556672531226,-0.0019135581472866556,0.026181079318950924,0.02927025654443025,-0.004239856823631553,-0.010551380334225986,-0.0037860165772816753,0.013140838222619517,0.02287167699169717,0.013437785194421785,-0.02811848500010045,0.0030195611052809264,-0.004120092645796875,-0.015719436514690183,0.007824505860860843,0.010440371867266726,-0.02867655631609052,0.01365832218225183,0.004183435170357792,-0.02854478854832864,0.01897136537116698,0.020806573751477722,0.0020869734637086208,-0.0028272955036013564,0.03507558785799836,-0.021748545302475965,-0.016294566998003936,-0.001485326139136865,0.02670158798195563,-0.01006432490019495,-0.035427534998129846,-0.007188083980352414,0.012104723909282028,-0.003071860215671686
HKK26_RS00020,0.012652484377286815,-0.012348143612540259,0.02196747719102259,-0.016493656047942243,0.006775524419115,0.0677407941097819,0.00888251266911211,-0.0025069824759386687,0.006251994162292631,0.035412053701984636,-0.007593179187043693,-0.006611079934915536,0.004772651039708647,0.008281192950177116,-0.009711105135738264,-0.005929583357046615,-0.02270774384544105,-0.022338064544311333,-0.040544441004234516,-0.0050540094642092396,-0.011020439959517327,-0.026473580192506663,0.0387040594013332,0.00011702212126967508,0.005039128580445477,-0.04269593235809367,0.03944772617427779,-0.0068038993437636,0.01671481982175144,0.004755734420195913,-0.049639509736523243,0.004346704187653455,0.007243534445521999,0.008595488083386126,0.03903796607185767,0.007593500240487181
HKK26_RS00025,-0.002815464927630105,0.007398846540692451,0.01307365387646671,0.056674969631720494,-0.00027662244661005967,0.008632690501153334,0.052479963308622805,-0.010835399504227822,0.04564794815854053,-0.015888992520310972,0.03560529323790962,-0.022333022018969848,-0.013716305349257704,-0.008352916915003793,-0.0174372600331963,-0.005765448365762184,0.011515220566340516,0.016898389253180504,0.006849035373631863,-0.015371574573907306,0.01253101743916353,0.006115446850721566,0.019603632987853017,-0.016442283280600916,0.025086910728908073,-0.03319948465204619,0.03950028514764821,0.03123381550607727,0.00751287989927822,-0.0006635001236550292,-0.010341770979788566,-0.044594512244290514,-0.022898662035746125,0.010223871277987457,0.022038043094542045,0.014659804297515736
HKK26_RS00030,0.045345316550724046,0.009015158565288822,0.0033348173565607756,-0.006422875621578961,0.006748000925724272,-0.008734580712709277,0.031039050356355274,-0.02645995322496107,0.009765797536365133,0.017114454455850425,-0.022188179984520537,0.02923995343037984,-0.013161043272756679,-0.0274775826098933,-0.026809399359292135,-0.012442491865279105,0.015237345707325458,0.023774050341255876,-0.010278246298749684,0.008412274401782603,0.00620058215781944,-0.010675939818219328,-0.005623423648444776,0.015318855250882335,-0.0015514877624580692,0.01662736601930875,0.027082610573449174,-0.021266628956050155,0.014998131069759819,-0.012490919967788446,-0.012959079959841444,-0.004404304348813554,-0.004844780563488413,0.0010445630449361283,0.008393334106292527,-0.009665951957355173
HKK26_RS00035,-0.03516925801653694,0.02121744503438796,0.007712506736540318,0.10237251665109938,0.002270162479877089,0.004951289424252471,0.0028876019250455537,-0.01213996377973102,0.020891132291425422,0.015897066858046958,-0.03411348301204008,0.029059527965744333,0.001994745169512856,0.0007783788822024394,-0.014126522798157763,-0.014556241804409162,0.020458048611738198,0.00545413459235006,0.007347968967301801,0.0007500569986261098,-0.028275372484490652,-0.009963838498112247,-0.011903766046401826,-0.00296804730303577,0.10463406872588782,-0.005212990456538275,0.028966844170387886,-0.0036734665009567876,-0.003179607810496036,0.0013551650133264072,-0.01796517844085213,0.007672103269942271,0.010121689226499996,0.011747662930252058,-0.007045107306279502,-0.021570648241977436
HKK26_RS00040,-0.026668859497206366,0.004573437859708412,-0.04008023061705989,-0.003619106207203917,-0.004355047241619525,0.022701477330000483,0.05065400316721483,0.04236132738878821,0.0002707168347463038,0.022424380454626806,0.13981833413864148,0.000935145893008987,-0.010172468956623817,-0.023721998084628933,5.7525169068981616e-05,-0.0024081899194226208,0.030644970049716787,0.004572185944887515,-0.00240034847256485,-0.008347977941974775,0.02353809722294998,-0.00543524277229434,0.015265516113403724,0.01099669786047587,-0.0032421062083723847,0.0026779925753328765,0.02404064360961186,0.008876720643688515,0.002170300931388349,0.008581055967402924,-0.041642639862473255,-0.02970862808173931,0.007431545496225436,-0.005295974851752019,-0.040276402690342515,0.035028395380122
HKK26_RS00045,0.023042649216350575,-0.004309826641272938,-0.018012322315109408,0.006573645803416999,-0.01745883469407262,0.04521472752186583,0.06385824156017635,0.0015690715037615535,0.012380841030792195,-0.0029260687058943018,0.026699002128737805,0.002933011697075718,0.018415588568404428,-0.046964548611995276,-0.0048513851541148985,-0.0030307699076504613,0.01223803121632891,0.010965912914482585,0.029720826581799996,-0.03440508879054178,0.10572381554895484,0.01713278240308814,0.017860253300432706,-0.01087526195599886,0.07193851975707108,0.004365306593363164,0.04327221451817638,-0.03323724012783777,-0.045699326307584255,0.006029868782312247,0.0928998187250648,0.06377888334526853,-0.05442756376790173,0.000323851010102335,0.040853880156791644,0.024561518227789677
HKK26_RS00050,-0.0030620750665936564,0.03555491174233421,-0.016179277314300026,-0.011147715063906985,0.006206313613659165,0.03300266995970022,0.01390214965581738,0.020623263384558638,-0.010361074297379622,0.01138798492039024,0.02007689286606824,0.02590052665625324,-0.001894993475444095,-0.020934017749944644,0.0026196007192265634,-0.008617498990449165,0.038242606284300665,-0.014980882077765543,-0.014885732362756886,0.027109458627608083,0.008175351248347866,0.0020808591880141654,0.004755037924182868,0.013167449206145616,-0.0007001372915655778,-0.007178180251550113,0.010123674149305577,0.007464205816112849,-0.0008403418448082423,-0.011246701659967705,-0.01888935624224925,0.0006773850511398191,0.003420055411714247,-0.0006071469934254204,0.006431799202752407,-0.022812838253721327
