Module	Section	Sample Name	Source
Cutadapt	all_sections	SRX15590318	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590318_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15947810	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15947810_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	wt_dark_4h_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/wt_dark_4h_2_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	post_uv_2hrs_3	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/post_uv_2hrs_3_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	UV_exposure_3	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/UV_exposure_3_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590307	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590307_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	UV_exposure_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/UV_exposure_2_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	dark_4h_0110_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/dark_4h_0110_KO_1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	km_dark_4h_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/km_dark_4h_2_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	light_0110_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/light_0110_KO_1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	UV_control_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/UV_control_1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15947815	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15947815_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	dark_4h_0110_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/dark_4h_0110_KO_2_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15947808	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15947808_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15947816	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15947816_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	dark_4h_0616_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/dark_4h_0616_KO_2_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	dark_4h_1684_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/dark_4h_1684_KO_2_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590305	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590305_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	wt_dark_4h_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/wt_dark_4h_1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590301	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590301_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590299	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590299_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	light_0110_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/light_0110_KO_2_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	wt_LL_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/wt_LL_1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590304	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590304_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	wt_LL_2	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/wt_LL_2_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15947807	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15947807_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590311	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590311_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	post_uv_2hrs_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/post_uv_2hrs_1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590319	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590319_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	UV_control_3	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/UV_control_3_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15947812	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15947812_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590312	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590312_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	km_dark_4h_1	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/km_dark_4h_1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590309	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590309_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590308	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590308_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX15590314	/home/annie/Documents/modulome-nextflow/aws_results/trim_reports/SRX15590314_1.fastq.gz_trimming_report.txt
FastQC	all_sections	post_uv_control_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/post_uv_control_1_val_2_fastqc.zip
FastQC	all_sections	SRX15590302	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590302_trimmed_fastqc.zip
FastQC	all_sections	SRX15947812	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947812_val_2_fastqc.zip
FastQC	all_sections	post_uv_2hrs_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/post_uv_2hrs_1_val_1_fastqc.zip
FastQC	all_sections	SRX15590301	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590301_trimmed_fastqc.zip
FastQC	all_sections	light_1684_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/light_1684_KO_2_val_1_fastqc.zip
FastQC	all_sections	SRX15590317	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590317_trimmed_fastqc.zip
FastQC	all_sections	light_0110_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/light_0110_KO_2_val_1_fastqc.zip
FastQC	all_sections	wt_dark_4h_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/wt_dark_4h_2_val_2_fastqc.zip
FastQC	all_sections	dark_4h_0616_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/dark_4h_0616_KO_1_val_1_fastqc.zip
FastQC	all_sections	dark_4h_0110_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/dark_4h_0110_KO_2_val_1_fastqc.zip
FastQC	all_sections	km_dark_4h_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/km_dark_4h_2_val_2_fastqc.zip
FastQC	all_sections	SRX15947806	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947806_val_2_fastqc.zip
FastQC	all_sections	SRX15590316	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590316_trimmed_fastqc.zip
FastQC	all_sections	UV_exposure_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/UV_exposure_2_val_2_fastqc.zip
FastQC	all_sections	dark_4h_0616_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/dark_4h_0616_KO_2_val_2_fastqc.zip
FastQC	all_sections	SRX15947813	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947813_val_1_fastqc.zip
FastQC	all_sections	SRX15590300	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590300_trimmed_fastqc.zip
FastQC	all_sections	UV_control_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/UV_control_2_val_1_fastqc.zip
FastQC	all_sections	UV_exposure_3	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/UV_exposure_3_val_2_fastqc.zip
FastQC	all_sections	UV_control_3	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/UV_control_3_val_1_fastqc.zip
FastQC	all_sections	light_0110_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/light_0110_KO_1_val_1_fastqc.zip
FastQC	all_sections	SRX15590319	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590319_trimmed_fastqc.zip
FastQC	all_sections	light_1684_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/light_1684_KO_1_val_1_fastqc.zip
FastQC	all_sections	wt_dark_4h_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/wt_dark_4h_1_val_1_fastqc.zip
FastQC	all_sections	km_LL_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/km_LL_1_val_2_fastqc.zip
FastQC	all_sections	km_dark_4h_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/km_dark_4h_1_val_2_fastqc.zip
FastQC	all_sections	post_uv_2hrs_3	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/post_uv_2hrs_3_val_2_fastqc.zip
FastQC	all_sections	SRX15590309	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590309_trimmed_fastqc.zip
FastQC	all_sections	post_uv_control_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/post_uv_control_2_val_1_fastqc.zip
FastQC	all_sections	SRX15947809	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947809_val_1_fastqc.zip
FastQC	all_sections	SRX15590304	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590304_trimmed_fastqc.zip
FastQC	all_sections	SRX15590303	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590303_trimmed_fastqc.zip
FastQC	all_sections	SRX15947816	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947816_val_2_fastqc.zip
FastQC	all_sections	SRX15590305	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590305_trimmed_fastqc.zip
FastQC	all_sections	SRX15947807	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947807_val_1_fastqc.zip
FastQC	all_sections	SRX15590308	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590308_trimmed_fastqc.zip
FastQC	all_sections	SRX15947815	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947815_val_2_fastqc.zip
FastQC	all_sections	SRX15947808	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947808_val_2_fastqc.zip
FastQC	all_sections	dark_4h_1684_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/dark_4h_1684_KO_1_val_1_fastqc.zip
FastQC	all_sections	light_0616_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/light_0616_KO_2_val_2_fastqc.zip
FastQC	all_sections	UV_control_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/UV_control_1_val_1_fastqc.zip
FastQC	all_sections	SRX15590299	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590299_trimmed_fastqc.zip
FastQC	all_sections	wt_LL_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/wt_LL_2_val_2_fastqc.zip
FastQC	all_sections	dark_4h_0110_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/dark_4h_0110_KO_1_val_1_fastqc.zip
FastQC	all_sections	dark_4h_1684_KO_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/dark_4h_1684_KO_2_val_1_fastqc.zip
FastQC	all_sections	SRX15590312	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590312_trimmed_fastqc.zip
FastQC	all_sections	SRX15947814	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947814_val_2_fastqc.zip
FastQC	all_sections	SRX15590318	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590318_trimmed_fastqc.zip
FastQC	all_sections	SRX15590311	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590311_trimmed_fastqc.zip
FastQC	all_sections	SRX15590315	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590315_trimmed_fastqc.zip
FastQC	all_sections	light_0616_KO_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/light_0616_KO_1_val_2_fastqc.zip
FastQC	all_sections	SRX15947810	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15947810_val_2_fastqc.zip
FastQC	all_sections	wt_LL_1	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/wt_LL_1_val_1_fastqc.zip
FastQC	all_sections	SRX15590306	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590306_trimmed_fastqc.zip
FastQC	all_sections	km_LL_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/km_LL_2_val_1_fastqc.zip
FastQC	all_sections	post_uv_2hrs_2	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/post_uv_2hrs_2_val_1_fastqc.zip
FastQC	all_sections	SRX15590314	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590314_trimmed_fastqc.zip
FastQC	all_sections	SRX15590307	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590307_trimmed_fastqc.zip
FastQC	all_sections	SRX15590313	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590313_trimmed_fastqc.zip
FastQC	all_sections	SRX15590310	/home/annie/Documents/modulome-nextflow/aws_results/fastqc/SRX15590310_trimmed_fastqc.zip
