Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
HTX97_RS00010,-0.02926691641800492,0.010649145237339046,-0.01065782450287914,0.05897788681312538,-0.02584661184982289,0.0012212483541267174,0.003706682585513445,-0.024589089785304975,-0.04138377331462323,0.007353258879131259,0.03937221603584892,-0.0034335837487919725,-0.044158183608511925,-0.004623067332114441,-0.023649994655610594,-0.02560115687523598,-0.013595456872179645,-0.0032091048995002104,0.008886713155068756,0.039817172358079515,0.023404779615726904,-0.06522803382831753,0.030897899454344905,0.07294782103263486,-0.006258054134339935,-0.024378033297676148,0.012640286434582102,-0.006993395963907047,0.011241550417854324,-0.00698478884700181,0.04847612803919251,0.01880282055986209,0.01289886135046096,0.007879585269579346,-0.03718963653472827,0.021275214238280396,0.019229534240696542,0.049879422895591746,0.0012744552058225078,-0.043002345174409706,-0.0031426276703802546,-0.027009855651409474,0.005594387145831713,-0.013003113551459113,0.019404265865676496,0.00668252495835108,0.010025539532788499,0.013667752099981865,0.05815712316992718,0.04490965067671338,0.011021634752623105,0.03611193096442624,0.009697821978273216,0.03366382898245602,-0.027552877231921066,-0.0014311435710704348,-0.007251036141308203,-0.016985304911918388,-0.00854286520186146,-0.0055681120659224915
HTX97_RS00015,0.001674982873297104,0.001422481256718307,-0.009774180112786862,-0.0025378505782540487,-0.022569864190928657,-0.019657433810600103,-0.0013402519637254692,-0.011418414817027678,0.0062059780258231535,0.009606675258847673,0.001988089710249945,0.00811214429193191,-0.017162416425770877,0.008198905044244092,-0.006993064363195367,-0.005586545356880402,-0.01571455578427505,0.0011766139333973928,-0.002409492952475882,0.004118687826125459,0.014636465043658464,-0.031102519762011876,-0.003025037406744565,0.0019595883634500925,0.007089633662256983,-0.011250550227275103,-0.0005806497234311205,0.0073919725702440466,-0.007596976353115715,-0.027620860643793325,0.002339295952209983,0.007837907992404086,-0.005811058273569251,-0.023366824238464888,-0.020706475150122694,-0.0011895262947637598,-0.009323386653464143,0.0037902270737237304,-0.003137666343486961,-0.0018441489028605748,0.010548167122389169,-0.015929723773742046,-0.01625585862674588,0.01514564813448403,0.0017725311846969443,0.005716349054146926,-0.02020881096530318,0.013840079809737641,-0.022305940738111235,-0.012500498740058217,-0.014606457338143695,0.0019124200544815134,-0.02374389608607156,0.006317623072297387,0.021173533456064247,0.05072692367340981,0.011190715935102848,-0.004960633581500813,0.0009823426133313384,0.02253549907319811
HTX97_RS00020,0.020809324620077847,0.0034583554445593197,0.013295493942319709,0.007439571468526623,-0.010052053959288038,0.02122616419305366,-0.012191164665045908,-0.0069575395110470385,-0.00328187910946978,0.02040944280014624,0.02655243209840644,0.018787532665045868,0.010116023146579634,0.007522856428304039,-0.0035348845086182663,0.00467994192458293,-0.013405707720658697,-0.0019409986309642233,0.007007859102005288,0.0047445753024187185,-0.005177386424984668,0.01316399953022003,-0.002814151817486686,-0.021958520818378045,0.007843870436798489,0.0024427521324493933,0.008700039660787208,0.011674517866298709,-0.010809894768088248,-0.0014172831031252317,-0.0014079300387406018,0.0002636296078266385,-0.006378656277744297,-0.028666515458104346,-0.013841282702511566,0.028549551637618804,0.010019732237263835,0.0034553660004707273,0.019741242697981307,-0.01801482457517482,0.03474962505780478,0.003969934926927243,-0.00190495311948022,0.014672661147401778,0.006829606263435618,-0.022413000507694583,-0.05457333586171608,-0.000566694321120187,-0.020463467202995526,-0.020028527796637278,-0.016188455535086178,0.04463166415256024,-0.003636150394395968,0.008618785836873095,0.028717227372366635,0.020326029065588332,-0.002765486063486517,-0.026209433239074865,0.006813997181554071,-0.005076175067875313
HTX97_RS00025,0.009457169166036804,-0.03869351379749928,-0.014630729892088423,-0.0007732245870760939,-0.011369870889258196,-0.03300206284459501,0.008189941973853978,-0.02588381534013768,-0.019011476209853863,0.004772481910946533,0.03477534586960084,0.008252827465877492,0.025778533433413357,0.012772624484721513,-0.023461448999468875,0.004328778230412659,0.00367909005548837,0.03145140496181672,0.003359958483032103,0.016126460564795407,0.031212927624359565,-0.021693984165430218,-0.00020563215028351995,0.00807826083729507,-0.026988853522593562,-0.008476339749706468,-0.009106672149848217,-0.008968588513626205,-0.0074730380368492775,0.04489992264125408,0.0765546895973669,-0.02827419719382242,0.005208086784940212,0.0016664068316287583,-0.02178147048789592,0.005002395678624502,-0.006525306239382335,0.04452698470824321,0.021136160131171353,-0.008636366851453761,0.04263257193654427,-0.018128778289954035,0.02529530815366249,0.005324091158960578,0.009552655187822614,-0.0025318474724071,0.004773956607090482,0.026290770260712984,0.00422521641969826,0.017720642346334962,-0.031814600019648094,0.003305232869162722,0.005962909615013842,-0.0009210657729120507,0.00625894396671746,0.013594422149437855,0.033533249280152694,-0.03271002967286169,0.0328151345845221,0.018156213874364092
HTX97_RS00030,-0.009276474090806957,-0.007810351799249853,0.008678184916310828,0.01787821598124562,-0.006645247436448869,0.003890727892584468,-0.009937430027318648,0.011891291192163476,-0.011072404904881272,0.0015760536534621524,-0.0028599504268330767,0.0019856001465243024,0.004500449919380522,0.010820486000219088,0.019497661809044643,0.008634850880725213,-0.007180613081609112,0.004852256073599471,-0.007152238563979232,0.005057417166881512,-0.007775713931459258,0.005504008100989595,0.013271225433682062,-0.001128658473225587,-0.005383081069919623,-0.01175866571507293,0.02340213535417949,0.026071818172416595,0.007603543948240576,0.025582603769282036,-0.011666456039658643,-0.022711305473007426,0.012101791733169219,-0.006854396087493126,-0.018440778123843114,0.015741909932174638,-0.01036212342277755,0.028221756551807933,0.03110976802164594,-0.011975074269765518,0.0075997651086436545,0.009408784710116736,0.03203984119194591,0.006395289105839218,-0.006230077191569328,-0.023559825654532882,-0.015805060874138323,-0.01905251054148558,-0.005309588320788482,0.011908284092679038,-0.01971683129194903,0.01581941915017442,-0.011002827160216479,-0.0036723712532698654,0.012405884705812035,0.03605385779018007,0.00219810966592227,-0.044138866682217136,0.05053181306518396,0.0017573688499224495
HTX97_RS00035,0.002234866293919607,0.04434407831383071,-0.0034841298951490164,0.0059067741606862526,0.017086999656863743,-0.023748172874753958,-0.0059972988490064995,0.025553843634706003,0.021837120322824276,0.008229611344093229,-0.02229028218139946,0.002751456359581862,0.029978207788437194,-0.03689303816577889,-0.01865106549904303,-0.0035778648801687973,-0.005641475088129445,-0.00524547747768533,0.0058003786076875116,-0.008011176125988033,0.00011833537254295628,0.03249717664527978,-0.009621957602920379,0.015335287037072954,0.017091747839722626,-0.02376879416368027,-0.01659625145298951,0.6271049036417666,0.02080333087536896,-0.03970955922180502,-0.009260533305599278,-0.010303400045772028,0.009607862633414439,0.004540592665394113,-0.010266937600705316,-0.012176044553743355,-0.0013382348949111675,0.022363253678235055,-0.01745696718979767,0.03296796037940977,0.01024669284160795,0.0031101218791773854,0.0031947544163485942,-0.002036674670528383,0.003822740389220465,0.0006300343034272161,0.06388096164124374,-0.0035770481643704966,-0.001080574164723419,-0.003188659436099807,-0.006771360657171842,0.0006005875356770611,0.009327626128589159,-0.006093699524348172,-0.000510756305994782,0.0031448529700883587,-0.0009908660188108224,0.0035061505033704902,0.007638026786514626,-0.0068917442658533185
HTX97_RS00040,0.016716839127506496,0.008259714062264022,-0.012619517196416019,-0.016603710770565366,-0.02736583960546753,0.03299121812780827,0.016695052361758923,-0.03366919700338878,0.0004825439111910447,0.023484031910140927,0.03585683980230388,-0.0023778163082371793,-0.02742371645421584,0.010764599786043804,0.04461894764278047,-0.004674231521260224,0.0028037055874965584,0.012287807394055272,0.024205061272046375,-0.0040587505840312035,0.03662512721154292,-0.026818395481546513,-0.00874357024830531,0.025222530866289283,0.010852741033285408,-0.0061692718972342865,0.002998340179144902,0.02605911231088256,0.03288133746259712,-0.008425496230798352,-0.012677224469500958,-0.03075287883362243,0.0020600200022225994,0.010827067536493557,-0.01114223784934203,0.012469318254513185,-0.01429647394803496,-0.03381047683696182,0.06013710336016771,-0.017054186734131144,-0.002962478507401292,-0.0024376365654798916,0.01890430927531398,0.005582187478550145,0.01985346095695472,0.03602843665826571,-0.02243719459615616,0.005679749057515163,0.0655100727495753,0.07355199824365594,-0.006813452606791884,0.004521584838406832,-0.010203430502403679,-0.021378764189428707,0.008074560378503407,0.008155532291370967,-0.024165222242698674,-0.0036249623570804496,-0.009406458779507442,0.007063959625884734
HTX97_RS00005,0.01971366539018012,0.013688447299480105,-0.01062487631153306,0.05863569960791539,-0.014870700342805934,-0.005776774716348274,-0.00179779149683722,-0.00513543075818754,-0.035304832160160726,0.011464464920040867,0.03057313921055929,-0.01934811258645379,0.015218215541573361,-0.008603761807159813,0.021097732618097713,0.004178869815054821,-0.0050016712131498685,0.02352464077941968,-0.024564998531933238,0.0018965435754089326,0.007709595266169078,-0.021586906623472082,0.0024254618462413564,0.010983027463033385,0.03576203871613401,-0.02737549839887473,0.006017657993585932,0.005588256248169843,-0.008350057371960156,0.03304857795467107,-0.02940770027381341,0.023878600687052377,0.0062206360098676665,0.006627490202855935,-0.020554838250899227,0.01820166881303709,-0.021487377645691336,0.05723754315457553,0.02349636595327846,-0.007265045930124171,-0.024549776758722677,0.01835884296001256,0.024074781976273902,0.0004423471467265979,0.029702670577189113,-0.005056412718010652,0.0015637773201286898,0.01597571886884983,0.014587929803774984,-0.0023121919344834996,0.006027604344128665,0.009753634972704222,0.011978660314757887,0.0598589357831121,-0.02650078254609664,0.003586860214047144,0.03495561795601527,0.019609030379334317,0.02208730709962109,-0.012526358325977947
Synpcc7942_0001,0.0001154744622785519,-0.004367629849330995,-0.0034242804236092692,-0.006560448956467631,-0.009219105445755426,-0.0017355796140170199,0.004482594709316782,0.004325610690846157,-0.003955957488511399,0.0020181915500705875,0.0035966281776604247,0.0035551794966503215,-0.00745205287997462,-0.0019964562025408653,-0.0013486007813945317,-0.003223276183073335,-0.004524143620733393,-0.0022411230776893084,0.006027334539327426,-0.013322638059950003,-0.011060358398163786,0.0017363922735008505,0.0058982759018633155,0.015588002405101485,0.02582024887184224,-0.008300066706124586,0.0056877781098351584,0.00761997234396931,-0.010005556560493031,0.004064709818745756,0.01346388757609218,-0.003242963569564024,-0.00448560554969934,-0.010119758281132112,0.002938125339710286,-0.0029550100092735716,0.00014489336493143243,-0.003802257889564797,0.0018130011891030252,-0.011669687093379224,-0.005432071452858436,-0.005464039009281186,-0.003235958493067501,0.0026257601267828307,-0.006945399661970119,0.0017661411817202247,0.0009273013792022326,0.007447709255882954,-0.008854242179684932,-0.012421435087567375,-0.0015754467934818658,-0.022549137827125514,-0.010824912210391486,0.004094478415707858,-0.007842604643249892,-0.0005754502322046376,0.014357867505036363,-0.012255292517579544,0.0020288037354558312,-0.014927092273722513
Synpcc7942_0002,-0.0028020259584707933,-0.0046571468515684885,-0.0048662584629271715,0.002506837394389774,0.0060443990667218275,0.0121405919971512,0.0031217496573891345,0.006069954941112762,0.0018507681919480914,-0.007787317082184998,0.004510334962183464,-0.005691170267051598,-0.0038192648443904614,0.0016420273712034917,0.009300309090281924,-0.01601553254605528,-0.0007956627024140544,0.021138301671178375,-0.0010517902575588114,-0.02117259288714173,0.009571470188496755,0.011319519772463694,0.004270261605511414,0.0009714770057210381,0.00024154058820054764,-0.00927073144679935,0.0005007845445916482,-0.0005031191206742443,-0.002058459367131653,0.0038535243339834486,-0.0033680107963698133,0.001008037985256692,-0.014666882582769117,0.00018594769338259713,0.007130120569856928,-0.001615511607548204,0.006435187166258104,-0.015701595848771146,0.0029491532841772004,-0.005832052993524437,-0.005392151230021906,0.0017067542504969782,-0.006670677632013003,-0.00997520613805383,0.0033807848538035794,-0.006989276014391612,-0.00511540241572077,0.0018184675482889113,0.002164887255182393,-0.007524276966573988,-0.0008325234559157935,-0.01912158067612422,0.0051776380312720475,0.0027639973019947463,-0.015524601691268843,-0.0007321557620494366,-0.006915003678515388,-0.027851070489615277,-0.006476798961807438,-0.005893765900605582
