Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
Synpcc7942_0003,0.0003450664976648166,-0.01355371573087063,-0.00815640744382034,0.005199530419523716,0.005348295723680451,-0.00023851307889128447,0.003572759969992979,0.002170910028207619,-0.010578859624079133,0.0036171059387614477,-0.0014224699651283334,-0.0031692678950715125,-0.005309141447462027,0.0010154700069379533,-0.002543503285770344,0.007655525270236246,0.006282567662315544,-0.0007371511079964515,-0.0083556384821655,-0.005834660922596922,-0.006064191744104609,-0.0008113476843934976,0.005756752713008993,0.0034094362965479924,-0.00021664075405116148,-0.004131356520921889,0.0025108492039455747,-0.0002778569626679537,-0.004115445086827676,0.00019274750263773428,-0.007943172250018725,-0.009462605206145487,0.00023247798088313156,-0.0033905392274834927,0.006407631116716908,-0.008938357058899834,-0.0033711271546106804,-0.0049043715049605875,0.009927729518015642,-0.013475092162154239,0.007196734158450099,-0.0006722359979319016,-0.007760970047830544,0.004684904463874855,0.0010848814901848215,-0.005730380416435992,-0.008346843940131918,-0.0075821226158873135,0.0010097908008329093,-0.003934515726236741,-0.003544842826026767,-0.004939536012516611,0.0008211746118970949,-0.005643991603571691,-0.0026120958467310885,0.0006002348465824768,0.0011597089992572984,-0.0005879280465047243,-0.013064095384245123,-0.0032126463117278887,-0.009917161553682267,0.006425301071666364,-8.288652766404547e-05,-0.0009414722406573471,-0.0024094598168241796,-0.0010556492918524052,-0.008163404530608627,0.0123420536339998,-0.008094963922106917
Synpcc7942_0004,0.005806168805610843,-0.0040713997950417155,0.004456719404813659,-0.006602993031734097,0.004862340820112562,0.011530734852265497,0.00017101760717533996,-0.002079557918878729,-0.01325472628444094,-0.00532425711945299,-0.004963463218681285,-0.007103651769037783,-0.006803569177869802,-0.0023378885757721945,0.005571360013163816,0.004794054253360496,0.008731113310755012,-0.02561082990927383,0.00037212069711704257,-0.048979878694640114,0.006732475791755662,0.011653978138154525,-0.0068952743885595125,-0.01188445714955302,0.0023724127187726746,-0.0071882845871066815,-0.004930156339382741,-0.022594091659548163,-0.016142000390701426,-0.00838433901290241,0.009570587650685195,0.0025836360161559423,-0.012716497683002868,-0.019052372286613363,0.017087192418311196,-0.004400627249106043,-0.01590975952453756,-0.014323696006559805,0.004173655004184351,0.0030761359128541497,0.0008121231856569088,-0.004561714579054989,-0.007254351311029675,0.007260456646197146,0.00754315992894593,0.011343367366549546,0.008886538540484571,-0.009565029194558,0.0038012582623694773,-0.008131935532097605,-0.017035811899208064,-0.017263120219652043,-0.006482163278033027,0.00019417346521431993,-0.005630447192205412,-0.0035582504068342067,-0.014256970358059973,0.0032193804531287567,-0.002502302179395253,-0.01834648218267307,-0.009171354864457889,0.008971796905538976,-0.00559888994699787,0.012369349608509678,-0.013322047037717796,0.01179936419652802,0.004403977926755094,-0.008919407799371051,0.008585732821760854
Synpcc7942_0005,0.011029200386588367,-0.006096128227956448,0.002065772092964615,7.855926194979256e-05,0.0011440478010119421,0.004634852243055355,-0.019768968462387935,0.004985274401465055,-0.00676508900101056,-0.00958879834172054,-0.012381942755913105,0.005204693608014229,-0.02005338217773035,0.003477598353532961,0.001499419402610023,-0.012217324962020439,0.005552614421263939,-0.016630614117210635,0.00787016637244475,0.028248619597910682,0.01201466872577658,0.008989081265416636,-0.0033080571370149316,0.025366593902326512,-0.03573914233592687,0.005289736883570945,-0.011594631995261406,0.0072437065412921,0.00567155907190263,0.025937513119433552,0.04016778841132452,0.006908116427513492,0.010456316338163414,0.014366364865759838,-0.04871242316377734,-0.01762473380362223,-0.007241366500761103,-0.017042903583728043,0.0015493816800391342,-0.010871056999732065,0.0028299466638148844,-0.011673453779062235,-0.002400985864553809,0.0058564579763214645,-0.026723047903077453,-0.03613400578790498,-0.008380778407337905,-0.014748475622298876,-0.011920567103783761,0.01072402895567567,-0.017223174126180407,0.027355269018986425,-0.01061032841558695,0.007342260635524177,0.0013965129461950892,0.0004776630580766863,-0.009359912051704911,-0.0006299301017047136,-0.014767908619057406,-0.008674022830812075,0.0016987908077527112,0.004210765106310293,0.060298098846370496,-0.005901753661519128,-0.01861739446132341,-0.005709420447861689,-0.011856302174471221,-0.0047568457811286505,0.004194638257134111
Synpcc7942_0006,0.006898938034905272,0.005411902681063741,0.035778126840365534,-0.010233226467153295,-0.02319113058249347,0.012423452695864508,-0.04032452790735773,0.006339787079743076,-0.009212609157306153,-0.02735439430067462,0.016455719760147938,-0.006687382021188154,0.013164023490364609,-0.0034209671106250894,-0.016301637367027028,0.015309603078594365,-0.022996196704882208,-0.010483198513277671,0.0035426041308264595,0.001752432066495444,0.011665010377532118,0.001333960515732923,0.03573380155293939,0.007832083577063293,-0.022312951605201067,-0.006059039611169413,-0.006906651686765658,0.006621614063085238,-0.029053221568078855,-0.0044208201714925,0.0008547458776542132,0.016774654104161433,-0.015166062560524114,0.006466495209545044,-0.0021969453941239714,0.05199728463125957,-0.026405160082106614,-0.004383634361021521,-0.021287534606622832,0.0033509963282172673,-0.024708625975101324,-0.0010060321256864387,-0.014262509182180739,0.00506563580714701,-0.005215252811844392,-0.026670520795943294,0.060214686147098864,-0.0054726637773759405,0.011198452815087898,-0.022007914701872314,-0.004534819370106095,0.016076361928483097,-0.004707071446657346,0.01953201183126192,-0.0038418939392012947,0.05617268894757306,-0.010932197235691412,-0.007672207107751867,0.04597110475268058,0.009987767532653567,-0.012461723121392486,0.007020763621736837,-0.013397248331837069,-0.012570552520935436,-0.010937064306868947,-0.005341671511722157,0.0036381602373173508,0.007176039908928073,-0.009920754145024647
Synpcc7942_0007,-0.017331589627387328,0.004253671919306319,0.005914979788776395,-0.004799161493424787,-0.019362024889590056,-0.0015308122348357406,-0.010616171934163303,0.020570600610641608,-0.007808552055869233,0.00453633226514261,-0.0061035291064584765,0.018764075140205384,-0.0007396598410638419,-0.014148987662129478,-0.0021424734035113448,0.022873282752463742,-0.02853373919794726,-0.004953223106670716,0.0020580643931899442,-0.003166083389855015,-0.007240279936017165,0.002830894242909125,0.010236841114058969,-0.011104850309477794,0.0019550020320399787,-0.01833792911096272,-0.060713248161502927,-0.003095404917751673,0.01916541312557981,0.002415317360945929,0.00801238476366784,-0.014371788541675522,-0.0010698102556843175,0.014725482350211427,-0.000505323189113211,0.012446421921140725,-0.010228988771531253,0.006116402654696445,0.01005506081261659,-0.021632924141090144,-0.012372135668897109,-0.011442082583043044,0.002876496079944395,-0.006038735232064245,-0.015139248070633254,0.014066144068094383,-0.016327712513457448,0.016772948420910403,0.018701368741911566,-0.01945019280918368,0.0019422906995903019,0.01671614841272711,-0.001621244721708914,0.003296647733669456,0.007211944040886724,-0.00795668485771809,0.0012023953425361817,0.0037181972513625405,-0.0036823559370066095,0.014865167964103613,-0.012861256325740356,-0.00567317657618507,-0.01581253859830493,-0.009363111041878681,-0.027169734262902652,0.0024346506648012384,0.02663036857702515,0.006008396965904934,0.001377102565603916
Synpcc7942_0008,-0.004458031489298893,0.004016918097371886,-0.0005990277088667172,0.004634782080183817,-0.016751611874055505,0.0012039416103487967,-0.005670782925130134,-0.025559069939549085,-0.010399103819152261,0.009179317340186288,0.0013768977694101506,-0.0011630882849086935,-0.006224371341256468,-0.007565132267011715,-0.00869535334984402,0.03738489699455752,-0.0001510716461106953,0.011709923139595794,-0.01243571715351166,0.0020780292591314436,-0.012009862641172254,0.02441425447675065,0.01530470245464635,-0.0037386995524012643,-0.01102964084334494,-0.013609714152549053,0.01857517685237127,0.0044897270448103245,0.01922148285035844,-0.006762736173911319,0.004683139611354243,0.014482267268531421,-0.00704872540694822,0.00592235220886988,0.0029149738163712566,0.03379588419657887,-0.005224741444523213,0.020760035021470356,0.0073045659508698835,-0.008802677652335278,-0.00877394626925122,-0.003081935039785734,0.010829700944372,-0.00418815739387899,0.010929428220982114,-0.031546954784272906,0.00344404219005402,0.008072001139881586,0.012119602636483033,-0.03819334089266498,0.01085982365480433,-0.02992819121072898,-0.013367909382500154,0.00822674628184371,0.008483127059220545,0.011840345738986555,-0.02973596479534101,-0.00833359599332343,-0.011579317396638564,-0.002695658213812927,-0.012100744728128787,-0.008511727739625975,-0.013542272590389924,-0.020225852957740664,-0.03782249093746465,-0.03339507660264469,0.021715512631749086,0.0291991219907726,-0.014796679780624562
Synpcc7942_0009,0.01600192045889205,-0.009126218482555359,-0.014713428666258431,0.0031678708059142756,0.009100950412444082,0.0024916109899053964,-0.0035241307974085948,0.0009166883968389993,0.0036774442423108396,-0.005297811484956881,-0.007274057832681442,0.0030105644803513605,0.002098318095444943,-0.0035184811177820306,-0.0051481582024289554,0.0010034915506253075,-0.003903604455269781,0.007834642094856011,-0.002926630485626629,-0.008061717781050597,0.0036729061370015153,0.0011849092793247541,0.009112630854648283,0.009311335786162014,-0.003292364482481246,-0.0030843606349304753,0.012868479640402377,-0.0030820911268290606,-0.0069947453759317,-0.004826108940779963,0.0012596558361404034,0.0033889388204048528,-0.000441337152198812,-0.002321305709299003,0.00019120962498465178,0.00044679210542419715,0.007069189688563413,0.05822581018861933,-0.0053051299888147024,-0.0027315313402619568,-0.0007009180309504487,0.004261663774775513,-0.0013156528640047443,-0.006024832930909385,0.0022051481281421996,-0.009074157908189487,0.004505265869549051,-0.0025260981849992052,-0.006510234482913294,0.011734929533629528,0.015570962416960193,-0.005489888840258977,0.0032832705032879027,0.00016391821255276818,-0.005127302943468821,-0.0029120989697101023,-0.007533580748688406,-0.004827527791978074,0.0008879132098917772,0.004674620882775251,0.00012257288004365627,-0.00032489000399856064,-0.010650328463275587,-0.0027534089017001466,0.002820363276910708,-0.0035366309622941526,-0.01603253314986945,0.004777493693349362,-0.0038133924231192806
Synpcc7942_0010,-0.007958915133884381,0.0025948433984803567,0.026371797416873104,-0.013556815519742069,-0.012873863137717309,-0.013197188851338401,-0.010628184076065108,-0.004889310320730837,0.0012493816603215643,-0.012168883465397915,0.002469631583519052,0.019922960020043835,-0.008591393207147462,0.009294697070331814,0.00963909526709331,-0.011382296302691918,-0.02224201735174116,0.0005625337046769746,-0.020851643962702882,0.0037013069771110237,-0.0013325317357096814,-0.01970041307119072,0.0020746083370523356,-0.002576156782397648,0.010706911832673138,-0.013455218760989604,-0.0029943006469839643,-0.00014882099644299775,-0.017741365517699,0.04822967723637971,0.0023553681543283514,0.0031308874966987452,-0.005651881379466205,-0.014972919690397593,0.0012916543431848307,0.00947970972079943,-0.011302879110310353,-0.010487721510149676,-0.014727336873135355,-0.00942565157745351,-0.0023459637318142745,-0.0025952113755210037,0.0005500345976038964,-0.0074775639302225505,0.006957577462258496,-0.003918606918961554,0.010559152846355386,0.014642824438007013,0.0015258982523877512,-0.019171154160823628,-0.010257113745669106,0.009143408883518098,0.015793903113367126,-0.011236054901271622,0.0047140222793704955,0.005316830981865524,-0.009913349369619871,-0.007847530032070374,-8.692496035449548e-05,-0.005272707980355471,-0.00955970544242156,0.0132119103521966,-0.013819410318222964,-0.00952935259430394,0.006681189527658662,-0.010486270095752225,0.03111769707492795,0.01782723820323518,0.025438637399743346
Synpcc7942_0011,-0.010343283249963354,0.000785447705512988,0.006441220109314733,0.0011800316955723272,0.0037175908325162905,-0.011579334695345897,-0.009561631979646549,0.009211063143898527,0.002431849133948334,0.006118199570116707,0.00809471524599218,-0.0004162007781414359,-0.01214620775574407,-0.004642559357869963,-0.009556235233556287,-0.015047034616297238,0.011063678637835247,0.013726746682923617,-0.006179459661462283,-0.0016265254294211375,-0.013357754297361215,0.02095693955510706,0.01118399037429874,-0.01426015581283723,0.0014916293686127395,-0.010874481414165572,-0.02504553601393441,0.00411551213340343,-0.008665630972257685,0.006187185832615674,0.007909239362823223,-0.00988994408496833,0.0006682412061294204,0.003861135932730405,0.005686095582496061,-0.02009891748763395,0.027113310649911515,-0.0012466533671331693,-0.0010070469238070926,-0.01159572190014563,0.003950619419115511,-0.002774399240141621,0.004490141766790472,0.01236489782132244,-0.01523119141934068,-0.02422912146151465,-0.010319917834434512,0.021313196341982348,-0.009708467159270763,0.008630676929419658,0.004219883543210091,0.010066534668097758,0.01655371531207624,0.004385539894989082,-0.014965588009697517,0.012515608301624443,0.003738230450908669,-0.005243958867831769,0.007740694845546832,-0.004919846799881343,-0.009116816885467168,0.006748627445248575,-0.003031476004579593,-0.03447725502401768,0.0062437017027511844,-0.00023407605804272603,-0.011141528214545766,-0.024797458771093687,-0.004180877825033706
Synpcc7942_0012,0.001543248271741953,0.0011153878331950145,0.027066583797981197,-0.01272299533708072,0.021345999537915793,-0.014570025194715001,-0.013580134321216152,0.005713367927903956,0.012360794285015731,-0.009195302058808502,-0.023134470038130996,-0.014913075176478267,-0.01948627611846461,-0.005360394721785848,0.00278658760098882,-0.008855945772397704,0.012487001549828049,0.009216119652303787,0.0002288604646883918,0.00327699732091394,-0.01068008864753141,-0.012570390075386973,-0.0139776818826678,-0.01679991483482218,-0.010137617272475833,0.02339018000372795,0.0008112858276047368,-0.004468501427222836,-0.008406127596164393,-0.0015096379872880214,0.008293175688285312,-0.03184294469629052,-0.015427954477819845,-0.014634145012447818,0.010933792766597294,-0.011861843007741188,0.0008259089036937037,0.032632668738648764,-0.007650288878786948,0.005787499112934239,0.0033106531266939086,-0.009545450779445316,-0.02697862560957393,-0.0020512598733463863,-0.016481687946864314,0.0011735727820964257,-0.013577359376908592,-0.01773119133440934,-0.00997891763170334,-0.0006825728903328023,0.015067289515042388,0.028018455497151956,-0.004352854970505977,0.0017734506251386203,-0.01745749303816231,0.010897041321943617,-0.01232794248575741,-0.005325613812848764,0.021535444824026785,-0.023650388050579983,-0.00041893337072600867,-0.006126419256494242,0.016502396539776847,-0.034531643218971515,0.02030157942725052,-0.0013928617620463481,-0.007999731655933776,-0.0028699628941639666,0.002732237248538001
