Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
HKK26_RS00065,0.02133379211299392,-0.02812616718421549,0.007102730429538259,0.000560410825032973,0.0039038927648169064,0.0013165467838949368,0.039587206672001066,0.007596272343008649,-0.0037362028294602983,0.04200039912938926,-0.013401313515951696,0.016624420572930128,0.001628177751882332,0.010186515820787046,0.013527649970576658,-0.004154829220990227,0.018584199057399782,0.004012285212583167,-0.006141891232478607,-0.011623675661374025,-0.012949038584357005,-0.06323861421516025,0.02153284374648833,-0.03139323783091,0.0034858960264421935,-0.005974031480262619,0.010943429731458277,-0.006362648141463966,-0.02634171007587409,-0.02017885928614783,0.0034272275054915507,0.4432082832935242,0.010624553183639824,0.005980204261477876,-0.002708651783285253,-0.010636965794800701,0.012019386748815131,-0.01767975083479042,0.011750973163460203,-0.032440340032290425,0.001505024179538777,0.014965753739101008,-0.039116285902801556,0.006430878217087955,0.02229154462067039,0.019348522952929686,0.014500638675025355,0.00468755621522326,0.024164754649333514,-0.004501380031164182,0.011332149131836408,0.015310016770820785,0.004056544381886875,-0.02810694692869641,0.009423137049954934,0.0015303460210685943
HKK26_RS00070,0.006717462186155214,-0.0006797933075984631,-0.012072078053307959,0.010682021822507382,0.03364279972498741,-0.006634880117361643,0.02051833515746223,-0.0047185991330226775,-0.012768909743223734,0.002843412977339719,-0.018403168283167164,-0.008886608519023436,0.07921528355563115,0.016563135323176017,0.005308245893139837,0.009904214137089468,0.0017633250407020533,-0.002914769686261827,-0.016900003861278125,0.006355243568935354,0.01034591734838996,-0.019162483583730846,-0.0076298529522605685,0.006084657505767371,0.0015843951343951896,-0.016997052707272378,0.009928674230380135,-0.013742659708535441,-0.004728463514920433,0.005287657237092074,0.005377047499166612,0.2838710969027095,-0.0032816890239460907,-0.011176499424886861,-0.013767974310283435,0.0034365565495432155,-0.0032709068527959,0.010029734981860447,0.004568213384634587,-0.0008338200775192359,-0.010363548797723379,-0.013952754839041298,0.008646956123811984,-0.0029304245349401703,0.014158524434458242,0.020153343716357738,0.014138195653332434,-0.004526187018471646,0.013192810064550942,0.0201537350503629,0.0015652982723322858,-0.0019239549572814024,0.012287230797124132,-0.04027863070872489,-5.103006489091083e-05,-0.009384965565506373
HKK26_RS00075,0.006661801885367747,0.0031528063861751845,-0.029484416843975368,0.026549564107403802,-0.0003699796422244439,-0.0104245777934627,0.004788419686486566,0.0120702665600414,-0.021133873009405807,-1.2214325759840695e-05,0.009027033494925294,-0.022014318370152476,-0.0027721347578155138,0.010754654608556341,0.0082497413785691,-0.005712905178833191,-0.024379280784886884,-0.022700081352765356,-0.005544684043523254,0.021403161161786623,-0.01732365743035884,-0.0018586836131399087,-0.018874375763465533,0.007220134462165938,0.010247862020752905,0.02246760229569155,0.004813888693805249,0.0030590345283459004,0.013412391726323565,-0.015174059327813601,0.008897645750847555,0.26729205359935904,-0.03243962915969154,-0.01594564272225794,-0.01846473656563384,-0.014728286676200545,-0.0020804380048429962,0.017059064316446527,0.007702604304908087,-0.005432495138431097,-0.004865223505702532,0.0004170975957179107,0.004477922635571268,-0.029013567443129964,0.005353898808820428,0.004492556792460221,-0.003579906875680102,-0.015526454071760948,0.019307792172987847,0.01142667935459392,-0.018946925443226494,0.0037365582756934213,-0.0041936138171204205,-0.0040757728735888845,0.022775663507669845,0.01572492382797878
HKK26_RS00080,-0.006042975726713313,0.0067105064770442,-0.0065931239132219766,0.010738569879316942,-0.018095158662972823,0.006356901833445068,-0.020375012474880664,-0.026806665111108876,0.010471638985203386,0.008432065522395515,-0.011807427867642033,-0.014524793037755317,0.045443519460535264,0.030833485847578838,-0.03217854860701624,-0.0026261766798297646,0.005863334237548385,-0.0079001971338158,0.02507654201897346,0.02021055196969379,-0.017410876683158476,-0.028349048982829333,-0.01632248709437358,-0.015262876387700984,0.017322990804279535,-0.06159866377361963,-0.00026886550233270865,-0.013525429396630461,-0.015424943849221703,-0.00863941129926473,-0.004308795634301013,0.0576802633446208,-0.00042466704897179775,-0.009567647441701238,0.0348188074605198,-0.022396424616805816,0.009423278815299398,-0.011626844174995883,-0.010716819462429744,0.0023881251752867136,0.0016663940052427115,0.0290750204886774,0.01215847751502233,0.017663256765722665,0.022671746031243504,-0.01244455048381864,-0.01683031777504438,0.002964597922216501,-0.016023185479422178,-0.0008595132924283449,0.054807598279290604,-0.005445587501084851,-0.003378309897914642,0.03184252507969923,-0.005236240546057138,-0.0026092411542436903
HKK26_RS00085,-0.005278554999243022,0.01617577692175511,0.01397461816818637,0.005055611008771575,0.0006162281295349896,-0.01430477046456604,0.011235865858458361,-0.016043322215891886,-0.01641843131309948,0.009078178860323444,-0.02381835659757807,-0.011046591644508476,0.008356137028509496,-0.022199590917277075,0.0040941948320693585,-0.0020434732548405186,0.010785295830146766,0.01591482018761474,-0.0048534412562867175,-7.130409340934401e-05,-0.0027158810766391398,0.021630491039369856,-0.009184428082482612,-0.013181534017563114,-0.028435212772495035,0.022288353652724982,0.008226879334477591,-0.00842632998627116,-0.018969423207811618,0.01807520333757905,-0.009210458470500749,0.004970244356334344,0.0045904509827682065,0.01584342726938903,-0.012284174992217503,0.035927125655477045,-0.02514370594892996,0.014944608739166056,-0.004854057331972727,0.012458051624382165,-0.028610731978110114,0.004449654053830576,0.02555199860567076,0.011039045442660869,0.03352606468168073,0.002753911949572643,0.013657254113483421,0.045510410941098735,0.00598751626345826,-0.0023234469784424185,0.01212770855778231,-0.012091811924201881,-0.01240246547485797,0.008654201345040833,-0.06628988806168144,0.020460605005854768
HKK26_RS00090,-0.002273902162072481,0.017222300628949312,-0.006477946257002791,0.009045860473691625,-0.013078868865258634,0.0008481410678577455,-0.027904516565544105,-0.008474454672460717,-0.013432251520796069,-0.009912836478943966,-0.01136253014361428,-0.012799362786375309,0.008497908058138793,0.013009301322845003,0.019067410897321238,0.003911412823844845,-0.005917558931268016,-0.018240844481381926,-0.005107581702197832,0.010600530186811665,-0.0023401630051924937,0.013714804478824682,0.01057356336077085,-0.02601264302451377,0.0022704618201039055,0.0029606621723441834,-0.009059947100598702,-0.0032490468152561016,-0.021271074475442533,0.013911604221676786,0.007067438579723428,0.015266572224602933,0.004686928905682561,-0.007830395353173215,-0.02050078915086687,0.002735187503075564,0.02797991118862171,-0.00997347365845993,-0.001505701205857548,-0.006665806327648626,0.011924546513385943,-0.00754720495110271,0.020553429106943907,-0.006223313181316467,0.01944302245258399,-0.016481564695318945,-0.004310617232876,-0.004689142184460523,-0.03551420990510458,-0.0012259846480010665,-0.026662659063058175,-0.016457519979734412,0.00508330405883741,0.005547899524993205,0.01360660933340299,-0.0296936706389112
HKK26_RS00095,-0.02464885802280926,-0.0029017562704051745,-0.022833475141130245,-0.004246739324621466,-0.007933599349155473,0.0004961968629378507,-0.0071105579153371515,-0.019446552585989325,-0.008427706049425334,-0.0022399918201543613,-0.020334916590139116,-0.004377305068701899,0.007555308458994734,0.028102636032075745,0.0003659433244499976,0.011269883485120742,0.0103170154691989,-0.014454546957667352,-0.002440429138826869,0.0027953029691203547,0.011892913126776873,0.005338818295154986,0.017019014576133938,-0.009571422620838654,0.009950470109451558,-0.0005439722356932316,-0.0044094256786077115,0.001060950989848861,-0.014377728670413198,0.004739811497237572,0.0034719908237696665,0.012389768309429994,0.02598771901492552,-0.01677790602928948,-0.014125024874359416,-0.022890681064764346,0.040458358154695284,-0.0021323506405992814,0.0036621365930939987,-0.029932517304708424,0.02791054533410564,-0.010244937514775655,0.013413796683491483,-0.019721556930617327,-0.0007249283319535773,-0.006144391254503555,-0.009282971733698691,0.006447433381672988,0.015211656111300166,0.002788595041870688,-0.011264465432123985,-0.025966222579242106,0.02928736247722902,0.011363149188416539,0.040689536325946414,-0.016932740019013952
HKK26_RS00100,0.002756851453996687,0.010214886588296725,0.02155887218265314,-0.023865185053583763,0.00839110890093938,0.0008852745742656548,0.0020633613042013634,-0.018930221942796362,-0.0015022917125051924,-0.0006088865473490375,-0.02278707229062241,1.8968480621529708e-06,0.0054544233263950906,-0.0006486270594340881,0.007617635532786524,-0.0035402293036379366,0.0026989014469226556,0.003011666973046498,-0.012215794561177114,-0.013559127854275382,0.04714651908439813,0.02609299854236432,0.007513142991847615,-0.005581339540376567,0.008595798356203386,-0.005731476700886215,-0.012530592464120837,-0.0015593314530999581,-0.006079599027376628,0.002408738034083975,0.021341165085187103,-0.010656808103189924,0.0035887216489540502,0.009124687609692735,-0.019569123290829514,-0.028883455868255237,0.04520875086700852,-0.00018607318559188749,0.012894976084052318,-0.02475667191306641,0.025259031626877208,-0.010432480844433302,0.009989843196441663,-0.01884020482281309,0.010108458691458665,-0.06418179622312457,-0.016106308194638833,-0.0001922669275456494,-0.0020167629739953215,0.012101157089756258,0.042660737824906224,-0.026429432077755947,0.01715848684732681,0.0003091020017572102,0.01022412234520656,-0.031454694384449096
HKK26_RS00105,-0.0037707430388085918,0.019263926956082412,0.003195296456924991,0.010581039686817695,0.005824035022455673,-0.0034800839716493405,-0.028156777646313677,-0.01055893380831707,-0.0011043644725235572,-0.008231311319835595,-0.027194954751504997,-0.005477723041491867,0.007355547711465461,0.017611124353119793,-0.01009856479232687,0.0011732030070068392,-0.0018012536679550993,-0.002931053943171243,-0.021282154733744355,0.00359551301507154,0.012895427434180755,0.00743089179677164,0.01249566989649036,-0.014056365889645595,-0.004288336071583653,-0.0038237267528890063,-0.0008260909812615739,0.002672158164235591,0.004787220621698395,0.008536046289416477,0.008606558687657626,0.020403051306030165,-0.0014696479822915737,-0.014256707351797791,-0.028144555610562935,-0.017133464372051276,0.017900945119289465,-0.02255663662233441,-0.003805669849180433,-0.007043758089041316,0.01109552714122152,0.0034323109015473264,0.010846008647940488,0.007356622973262078,-0.002443746785177926,-0.035970798029695314,-0.006881798132266113,-0.009000284140558668,0.004611713200137276,0.012501362820264197,0.007203801775721167,-0.020589273423143484,-0.006120436316448875,0.02162016521891172,-0.009164105178542806,-0.01917538000219583
HKK26_RS00110,0.02622135768461269,-0.012610175446658163,-0.013326835316869923,-0.028470342670623316,-0.0008147172726794262,-0.011606618267140701,-0.02482309962801374,0.0006960949076028817,-0.006907406620342422,-0.006395661121846015,-0.010741967963389798,-0.01777006316616898,-0.00033983542145162927,0.002174000983836627,0.011026704989578464,-0.0033453106623014374,0.012236909198070307,-0.025067276465080935,-0.011036966753798005,-0.003062186827555718,0.016618183833891638,-0.005617314692669338,-0.005111579610530635,0.021057199134719526,-0.011667471309137492,0.0195304469841006,-0.004314048084951389,-0.012725338108349256,-0.0010855979511093827,0.014668265994800337,-0.018011252576469697,0.03503922467045782,0.021752501251018554,0.016603061634587083,-0.04459129697878502,-0.015226307296119606,0.03759805103398549,0.015842480474594755,-0.006222748151066932,0.0025837007275769054,0.02776999658222841,-0.007369929206285937,0.004057965298311445,0.0031794667884991667,0.012437818829720131,-0.01530739187704797,-0.014787426322372905,0.003499894925125592,-0.0064076669427246494,-0.02454088362015345,-0.014012417242069562,-0.0025163287154175164,-0.008810770000487881,0.029529879765726224,0.014304033834202331,0.010371777547715856
HKK26_RS00115,-0.013722109913905173,-0.023127399465498372,0.023353692980093675,0.028295772604287735,0.007672768708053093,-0.016616782923851915,-0.006162894895521991,-0.0009906670932214028,-0.03113478598246445,-0.018153178744817765,-0.03736032823005131,-0.004448158533539255,0.014358630467534862,-0.001523115328012492,0.010744638993361833,-0.0020804553758536674,0.024159737766558633,0.010547741177697518,-0.014004943017342042,0.006755961851573844,0.016505519447461255,0.003371857190420404,-0.0021538236099648274,-0.023105857488799734,-0.012212841417299149,0.009122786721342363,-0.01733916902911026,0.003911883599279513,0.0026320871469902606,0.031556043059108314,0.0396451146458825,0.02799927605219545,0.03910986303299858,0.015353917750477734,-0.009449072343496996,0.009921862764881337,0.041259455377451654,-0.005946748841360493,-0.02164935164745442,-0.00933039980607547,-0.005601617348816811,0.009740406100084986,0.008233818154063748,0.00034081825279752966,0.0015610701146934849,0.010142044434156103,-0.025253952478735485,-0.006903357929527165,-0.030513619679818433,-0.015007411547445008,-0.0009149389146232342,-0.0151171553631952,-0.008050680664922287,-0.003182621708779745,-0.009956187763751569,-0.024767592696456564
HKK26_RS00120,0.03190859043787766,0.006393051241994779,-0.0006906101697166382,0.005605513776814963,0.023673177818641963,0.0037437000092933265,-0.025382373864319515,-0.0014226270724821556,-0.0038657642337789205,0.009280449535468572,-0.010326086232944828,-0.020733790252912145,0.00265904216695354,1.3153387731646119e-05,0.029066244241445355,0.0013481597699271026,0.023338246113420925,-0.00548272443484297,0.007335598458612024,-0.020068435561773446,-0.010152941264252478,0.005796719419968423,0.01717279412007635,-0.0226688895737586,-0.007567179602582048,-0.013922875421775196,-0.030651580248532068,-0.002676597872507424,-0.003309214975624388,0.0028604335574320783,-0.015170517336581035,0.011920937800857085,0.02328674016343455,-0.02906162126088151,0.0003745571864355321,-0.023848166951563138,0.008707741844536643,0.003798556220399588,-0.011896886076846188,-0.01145071853071031,0.007298705337914247,-0.013829779808268876,0.014012845667389813,-0.011359510979569687,0.017490746966529677,0.006753054946024336,0.00026340787949523885,0.0038895666780412357,-0.05969980826209326,0.0005899300759293732,-0.011168255720364704,0.004522284660934608,-0.024041471207340376,0.011001823421553161,0.008267372165323613,0.0057469283574857494
