Geneid,0,1,2,3,4,5,6,7,8,9
HKK26_RS00005,0.014757390150215186,-0.006961972308313694,-0.0038858188663319347,6.781066353610124e-05,-0.010460760236578642,0.005426393180435792,0.019419897294822117,-0.019976234438514758,0.02274291785725657,0.01978306085458387
HKK26_RS00010,0.048217086736222416,0.004833476092754517,0.04802796938458471,-0.0031115825896109177,-0.010425453006218865,0.0042392572281288125,-0.02342542729936846,0.01564831915641064,0.0033192056467283592,-0.008908248911456373
HKK26_RS00015,0.03102181339156211,0.026231576389751293,0.07321069742201489,0.011612665444992353,-0.006901120691925048,-0.0031448988761441383,-0.007753522977539006,-0.026060675302581347,0.0015800421409403462,-0.01741014638902399
HKK26_RS00020,0.05277103013717432,-0.0012391988283580772,0.013635972573755907,0.018631004900591292,-0.031853444052985055,-0.02277441311165568,-0.01182980270878744,-0.008158768579088649,0.01714852243174193,-0.015744713518551265
HKK26_RS00025,0.009412069497292213,0.0247857587762709,0.019740259263258543,0.016930646468468008,0.022969474510396798,-0.008318208376051427,-0.018379867450446005,-0.03832382896189389,0.06489394499437964,-0.020596998358731574
HKK26_RS00030,0.010846901286628534,0.01155104871585401,0.030022246770300874,0.04656816339742674,0.000671312539329363,-0.000396802746438637,-0.010054904663697448,-0.026726772542632286,-0.007255101493981767,-0.02085181185045765
HKK26_RS00035,0.010556393477319353,0.019287890179695046,0.0038318224474655537,0.04956028701631607,-0.010233425859187599,0.007592516306405175,-0.010089444772390228,-0.019772928920903685,0.12025864704328841,-0.013205798917708478
HKK26_RS00040,0.010957665530922566,-0.019949135652929603,-0.011319656853404279,0.0031469997827429934,0.00662853087154347,0.00807926124145215,0.006635923349904326,-0.000827181286892169,-0.002809078796823874,-0.019793405113712855
HKK26_RS00045,0.037601101807825006,0.030238621866697644,-0.006977450101669697,0.010030378430613784,0.021980563367905003,-0.008824387911763364,-0.008488762611519162,-0.022846768552408584,0.05289416855331048,0.006469767164828491
HKK26_RS00050,0.007861920030086617,-0.02421501546426479,0.0035450480842570287,0.019975087573488644,0.008525341722667765,0.012712882991939995,-0.004019458710020753,-0.009153389519933032,-0.0072755961979254795,-0.010120454329950816
HKK26_RS00055,0.0297771943720414,-0.0005436758257634168,0.009500105012256886,0.017400809533259134,-0.011256494309691051,-0.0011151153017039967,-0.009299982360453922,-0.0059291723306422114,0.03838594331643174,-0.021776121269509997
HKK26_RS00060,0.03686553120048222,0.009378136924691464,0.026647052962725817,0.01786013408861039,0.02358029758530238,-0.0015029106781540486,-0.022191275087286483,0.0001959449988044348,0.013956760526574147,-0.011224515830834399
HKK26_RS00065,0.04626410606408673,-0.05093809406605954,0.042558199759243506,0.057997618163976215,-0.006520092347720111,0.01359755170542752,-0.014940632060155114,0.044129151801890976,-0.052011519478197335,-0.04627776550852576
HKK26_RS00070,0.024327132895645743,-0.02586792536500383,0.008978163013602228,0.02866138558979354,0.009452378851548492,0.02229676078814734,-0.0007916634847653941,0.01717973547728093,0.01839930836567621,-0.042465658727729075
HKK26_RS00075,0.030504012710641817,-0.004886395861200608,0.021807185694880726,0.027493816768410513,0.01082427145312099,0.002352772841701899,-0.012436267942045519,0.016028879118619072,-0.020559940984681443,-0.04952498443043308
HKK26_RS00080,0.03471489510398917,0.000361585664675346,0.002620738273555428,0.03177415556685236,0.00892297495616884,0.02339378892661971,-0.003640585313284539,-0.008326500172234007,-0.005357350104655861,0.0008195230640874701
HKK26_RS00085,0.006702162081860074,-0.025213945027758755,-0.006395909280311512,0.02782395945102773,0.01668961099080262,-0.021852640891862465,-0.001731627881750964,0.04346248818565876,0.004054951484957368,0.018379560473511598
HKK26_RS00090,0.032408707956810036,-0.0004582908823635352,-0.003183815437073225,0.023354682579913827,0.017363876868610614,0.020527196786582453,-0.005728122925988078,-0.016146663272016467,0.012798899113218661,-0.010648057185634172
HKK26_RS00095,0.033410192705921514,-0.0066688584210472055,0.0054065886227077555,0.03478153121067554,0.009917798701061537,0.021002474955272205,-0.014510889757128144,-0.014466515826357534,-0.007418933057452529,-0.016317980935173136
HKK26_RS00100,0.02578789185781313,-0.00531553001295354,0.012294645647534887,0.026795610206658046,0.00267556001500414,0.029311972982049846,-0.009552350255810966,-0.010483756361086121,-0.01549234652108752,-0.0017858543849643028
HKK26_RS00105,0.016592816383157082,0.0023670960535572094,0.017740508495222747,0.021079879373922798,0.010758565609327024,0.006668139437992524,-0.009819368459897821,-0.011959721254379876,-0.011729192382041294,-0.00170640546096324
HKK26_RS00110,0.014507912617114078,0.007089201794132582,-0.012622609584144597,0.039697302822014245,-0.0031761487998382665,-0.010485275541069879,-0.02002284002760728,-0.004811628192728723,0.004820506986725318,0.005725805082557365
