Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
HTX97_RS00010,0.01988940560066409,0.029598567054339622,-0.012192053141512215,-0.026404834890946995,0.009934010766230421,0.040072298759423364,-0.0008780909796801382,-0.011094759244006512,0.009722645227263687,-0.05645842586675198,0.017249904655464384,-0.007952252021022494,0.016887253946164728,-0.008861633755111486,-0.0064857107276612355,-0.011767719874243614,-0.005061749306997551,-0.009291561466140278,-0.006994283667839402,-0.007413658562939359,0.048075760929334244,0.0724535085683944,-0.029224743902130923,0.021683464514691515,-0.022597058620938887,0.035078822326516726,-0.008617340523957259,0.006198095558431591,-0.009950237414197382,0.029913643406583378,0.020242966273274227,-0.010885824495996989,0.028506419726246107,-0.03422874066062476,-0.010374303146598832,0.01180193250662972,-0.00173890201807558,-0.017640689481287396,0.007372291303783369,0.0258275581249788,-0.007142052126041564,0.05461341405029757,-0.008914057659207896,-0.0034441543785642794,-0.0051541062068056085,-0.010906910007141543,0.021459569127707287,-0.002397574040869478,-0.005883276077799708,0.0031797018109411854
HTX97_RS00015,-0.0032212687058534935,0.0013252835221803652,0.010023393736042479,-0.015556901444825695,-0.00224235075802962,0.013831351293163012,-0.008302885639621251,-0.00022723908644891,-0.006449644779611302,-0.008226725320261988,0.0024383195042771404,0.006403457984491386,0.012878426602328727,-0.026802616101706755,0.014600796400555529,-0.004575695768894938,0.0003039733778054643,-0.0030957468641032463,-0.008215987639319612,-0.008034011497275999,0.0010172155975735474,-0.0048116323555866935,-0.02183503809676384,5.287165245080792e-05,0.004631000792849593,0.00673127279759418,0.002123386439939825,0.006603194518203317,-0.020795043976117138,-0.006188385265271632,-0.004730794808199723,-0.003637742194283228,0.0037643146666031255,-0.010539772267396663,0.009399070556960506,-0.009931740945998729,-0.001233384794417169,0.0071862928552111505,-0.01802779389680697,0.015728066023423345,-0.007337746650098199,0.0021581158143849743,0.008570901657969615,0.02575409727884127,-0.0076519228258012635,0.002816896487239784,-0.004196390839714596,-0.03253899562855662,-0.011177231737324163,0.03340810109027678
HTX97_RS00020,0.02057717975162916,0.011750363386106067,0.019438061724200338,-0.01350916291315312,0.0016272294074875673,-0.0161778041944147,0.006457571903651651,-6.214312168114322e-05,0.004047429217387307,-0.010820271811429555,-0.004473433452101617,0.006475927129803569,0.005298121343530339,0.03929341027886729,0.006640397089200626,0.005169035265356904,0.004049999834960034,-0.0020504594277331156,0.02307249782421512,-0.014796383452916688,0.038806107476951436,0.018217028618197975,-0.014266647707878569,-0.042346338886999735,-0.0009218860693486594,0.03219409922270547,-0.00011848253702969432,0.025996218532701447,0.010728243217853,0.01829588197445986,-0.027255940244955642,0.0011201615687287745,-0.004631298483889754,-0.02657002404490739,-0.0009125035250749403,-0.00015526591199426938,0.018627314087466294,0.03115237286146963,-0.016465837948273478,-0.013323433716920118,-0.006809912130587574,-0.0026391116567453686,0.009326612124235651,0.014118593582861338,-0.014374792439743251,-0.011282386853133038,-0.00645477893852445,-0.01584184653965919,-0.018554659105861515,0.043849702109259446
HTX97_RS00025,0.0006966924351313836,0.0162952862812644,-0.07386855740777087,-0.018811439400794223,-0.0007618319197541763,0.025135735017559026,0.0012791793759496456,0.01605907944617871,0.022719566921013054,0.004320727122954177,0.007852780944782449,0.04727083302658005,0.018328507281328437,0.03228691009154728,-0.030782391881442505,-0.0002247755389840924,0.01781014922766485,0.020024100228627145,-0.044745696049499226,-0.045081687706844696,0.005609187278629123,-0.007925933838245502,-0.012981492097438796,0.00482271352269862,-0.04823331483499537,-0.0015248618263410667,0.0010521672722385838,0.07465931527315073,0.0037313205832953584,-0.00860302012446694,-0.04606783991438584,-0.037071763801108125,-0.05457458856087742,0.05628775131921638,-0.014035741877710466,0.03768056691288618,-0.008984480104998409,0.024556114748612395,-0.0023119803525101464,0.015549411177553308,0.025330236433634655,0.07430154124564134,0.02075336177141716,-0.005586783476641119,-0.0013766721924554134,-0.0020208880636586844,-0.016704965327897486,0.0023582235444953243,-0.004349173650164171,0.017690718584020507
HTX97_RS00030,0.02213276965686216,0.034746453505808315,-0.014662503347706237,-0.009364829178909484,-0.008653125669867815,-0.005605031184928769,0.011987423872406365,-0.004525831590228205,0.02726450183650124,0.007464416088394327,-0.001955151510453091,0.016240553402316463,-0.002178718944692942,0.006041996070649035,-0.004409964972939636,0.017786515631029277,-0.000717783656962756,0.00929228709226762,-0.001345290521580697,-0.011566961866559679,-0.009040491825488136,-0.0014350720146704026,-0.01398397491693524,-0.0046407110243212955,-0.012350631188252853,0.010079222519826464,-0.004022469581857435,0.03480731045961365,-0.002953269607855982,-0.0010807485907407192,-0.02352412862820948,0.0035281566862018234,0.0008491312512789223,-0.001519682717411548,0.007141014626789163,-0.0012627743725488435,-0.0075398392823799445,0.00503243646309608,-0.007126349790068207,0.028692360300749543,0.0038360263009606685,0.018911411829656163,0.01427470143920276,0.008363780688178911,-0.016144707081976895,-0.009388845757515352,-0.010711850702299358,-0.019674647497432255,-0.015534903491040647,0.026457294201479603
HTX97_RS00035,-0.01559570718005428,0.0018789054577878395,-0.009124157147085053,0.0177499412401954,0.008666031733649314,-0.030361978342892688,0.010860901889043957,-0.012657244116143163,-0.00243564332964238,0.006979724123729809,-0.011343254875676693,-0.004837241251385796,0.005404654937575851,-0.015417437306815327,-0.04250813965718621,0.02260331095649612,0.012845121835042928,-0.013243561203919047,-0.03656642721879449,0.004289821908038537,-0.07252489604441305,-0.008262456628169523,-0.00743320512528543,-0.002571753864750482,0.034592351915644845,0.11637756527091224,0.010819883524208708,0.02926813310070042,-0.04664125972482349,0.02343971626216493,-0.03802685701123309,-0.016006995013866234,-0.011458823996666005,-0.021519969706731423,0.011988470253893598,0.00715309330299652,0.01612327906086534,0.010681398665724342,0.05348515840053622,0.5274965714152656,0.02422798347031766,-0.011659335532392614,-0.00579803968636148,0.012608917300177295,0.016663971670785434,-0.027459259167231378,-0.007353419683006553,0.004641908975125254,0.051222248240132016,-0.034760947103435046
HTX97_RS00040,0.009804268949912988,0.022295806061025717,-0.02264372361680058,0.019686488889922804,0.031621027962670065,0.02083123694063992,-0.01546343303961908,0.01585477188687354,0.006488859590333951,-0.01212595618131576,0.0565010192181014,-0.006295673553236158,0.02849423336848599,-0.0019836294003991416,0.005661254426225221,0.0006751161536288185,0.006346279877498508,-0.003924632018402097,-0.003810123708082761,-0.0027947332969074958,0.06253835255941949,0.020558854506489633,-0.007425131718857848,0.037806444280352076,-0.0052646804386013,0.030864709304175588,0.007733853645906782,0.01285831530685715,-0.0101813469322511,0.05444674264453823,-0.009843549100666652,-1.54179365990858e-06,0.07698218080325303,-0.009302489439791947,-0.0016610142674409324,0.007150244760289074,0.018076804610198113,0.009932803915532614,0.004660269066148846,0.01765947923406836,0.0014138480907790096,0.020711389887022192,-0.013860171717185843,0.014033308753438995,-0.02179930296493849,-0.013165620143362977,-0.009264517778042497,-0.011790131361278882,0.0148688456998586,0.0023144862742950486
HTX97_RS00005,0.029623646717653638,0.015502345386537273,0.04429191597519861,0.005701315231449575,0.013663053421102472,0.004123927682477499,0.010285608858342407,-0.010364728563372448,-0.010962473093204203,-0.03545919551134458,0.027522288676424603,-0.023585993842125993,0.02381615291712042,0.04446757445563947,-0.005167138726953586,0.02501500405818397,0.004598924279635691,-0.01796553698456843,0.011983464365878034,0.002551312109549986,0.020406784005381966,0.032630615770853154,-0.006300650448595798,0.03382315500171587,-0.037356606203961105,-0.005963662356970251,-0.005282579422051924,0.00736898673199806,-0.08951028761994959,0.0052167672048133015,0.014168250100902216,-0.009521337818970613,0.03230490027446666,-0.0009671619820952104,-0.04005168869538918,-0.005611697330378695,-0.00171904671149084,-0.05690077047469207,0.004110736704725123,0.03001456199529185,0.0025439769307647915,0.014652210031371278,0.06354257603735973,-0.027555564566708747,-0.0048974369302255,0.009579123551011775,-0.004598959687604529,0.007969670016312321,0.012096812787600969,0.005031702065794065
Synpcc7942_0001,-0.005580352182096785,-0.002494272903027422,0.01760530673841265,-0.004850817595759628,-0.0011276274921773481,-0.004987081961222766,-0.01165072302610314,0.0029398220709874706,0.008225972041500306,-0.004571002066770574,0.0038621886482425823,-0.009878123722678125,-0.003237336361578169,0.007055884927529717,0.004040578503594414,-0.002560342307063774,0.011670398850101998,-0.0023580724137169445,-0.010381942840664746,0.0003635268442048436,0.0017804343023759034,-0.0003853320849466384,0.011701710882673445,0.005733602856342544,-0.0062188572926119064,0.006969280795013707,-0.002725069940969486,0.0050720682892154674,-0.010461449277537305,-0.01094721912233627,-0.0016986724983412314,0.0022948198094888857,0.009667740191613499,-0.01712419595160203,-0.004848021736383687,-0.015911901395437224,0.003558973034860203,-0.011122230255443842,0.007295988131210594,-0.002686795533428218,-0.00013933047686924232,-0.0019969372187712046,0.007093925774113446,-0.006865046570867236,0.00437186232478394,0.018366006437548918,0.00791131049516768,-0.009174376387756413,0.0031760915602167387,-0.008782755495557942
Synpcc7942_0002,0.003871714250902395,-0.0071979374249517515,0.008389053731027482,-0.013920846788607276,-0.014276289854002486,0.014542753535980913,-0.003409096578454181,-0.007255229648881886,-0.0070955884266758786,-0.003088367224747375,-0.004375738544530234,-0.015624940044046196,0.00642227837950423,0.012054308565953303,-0.010283088852379142,-0.001796615011428214,0.008740040356823558,-0.015695847887533743,-0.002938284138833601,0.0027809208058583224,0.0020743835027131623,0.002140780613739278,0.008182936275026993,0.008408552994257664,0.004328789597842897,-0.010601086844961511,0.0004448433388431445,-0.011335211203258705,-0.002043015860104939,-0.00509986167867066,-0.003834103735124048,-0.0030782136424106826,-0.004147409815903462,5.161422221711869e-05,-0.0014564715978589373,-0.025486878809507046,-0.008722877873182771,-0.004127772727076966,0.005353385230695803,-0.005313679714896289,0.009996985089110608,-0.00012364657342348119,-0.013723024228318987,-0.013020496054907061,-0.0010592122265070246,-0.0014666846616199106,0.017979374149991643,0.004736589802777748,-0.030967236125322838,-0.0037503818846779877
