Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Synpcc7942_0003,-0.008276429059065064,0.002574762134872939,-0.000902857579431754,0.005912071528398158,-0.0039049634209157515,0.0007192692140554391,-0.012137120031960562,-0.0029528116940876308,-0.0022471022763376684,0.0011067997527031358,0.011639937727626731,-0.007017118810608173,0.0009203806941275194,-0.003839303498829417,-0.010217181273501462,0.0019363172914649846,0.0006617514909946747,-0.0018918270442908978,-0.001676107420993984,-0.009857650380166593,-0.006216670918846557,-0.009416091543194796,-0.004487744528123758,0.007360982973182983,-0.013693413455146559,-0.004815284730259805,0.0026252859324337845,-0.0006083661134589367,0.0018796308690734466,-0.0018228366791623292,-0.0044533219487207535,-0.0025467626326445255,0.0019424930368792204,0.0019050643010809936,-0.001741339142350348,-0.004113780604846635,0.0015677912680354174,-0.00792871248252292,0.0026470792685005834,-0.0047902228115648884,-0.012743265825386142,-0.01596083008257962,-0.0013518945493445986,-0.000599883395925754,-0.00808436852770154,7.21552049613573e-05,-0.0036026891580017454,0.0033677212816812453,-0.0016757276296328004,0.003956883013556278,-0.005601599586689813,0.00040192542125357616,0.004117858213491111,0.004651300908002644,-0.005596640738419497,-0.00558808959250663,0.007542104092444661,-0.003546868930229459,-0.008438596172446407,-3.254317265463958e-05
Synpcc7942_0004,-0.014159745110473451,0.004089286876196158,-0.00782070863947201,-0.01616138884884014,-0.02317579065821995,0.000871176279634137,-0.009260503746833714,0.005846300618625879,0.00478783588729308,-0.005797767019047012,-0.018805969709029025,-0.014777675611570782,0.005069166418087118,-0.01177194942921816,-0.022028910908632494,-0.010088148737847427,-0.01358877792344513,-0.006810434040555695,-0.001075056347481734,0.0017076555694491432,0.0011444741318124537,-0.02072015936551592,0.01554951903940199,-0.0034959449234562945,-0.0021458682716518976,-0.012539101804716103,-0.0043791803482910036,0.01033328033710405,0.009710913891941703,-0.01788576330445854,-0.011383821229327063,0.011952543399641778,-0.010030935301264728,-0.010088447400700007,0.004590444693108596,-0.009564035202807608,-0.004082444928234427,-0.015068122009602183,-0.002245317143155171,-0.002918106718112154,0.0009891461621799689,0.008986597226054539,-0.00514662912551316,-0.02253232706625521,0.004778933552135641,-0.05465484509155741,-0.008051144149498722,-0.018603906238895986,0.008194581577139754,0.011033476483720092,-0.011944494277966573,-0.0010125779786958142,0.0011226481518312606,-0.006911607910853987,0.014463884140781329,-0.010332899343792883,-0.0025290619767948963,0.0047023466696743095,0.005616691214125652,-0.014158866526050057
Synpcc7942_0005,0.02049626861812756,-0.010940334336171621,-0.007606435190597043,-0.010581832440900168,0.013807385385641963,-0.003059515327862297,-0.0060394854646556514,-0.0222919871639637,0.00891260928705163,0.005656564108701343,-0.017296005570972123,0.007871368023473853,0.005567711327289972,-0.0087359601324237,0.03513470290375371,-0.028540525924808786,0.02291591999958931,0.017200995563600788,0.00035836263214641966,-0.0013979693589351906,0.007340811481014765,0.007512417685747398,0.041453030005725124,-0.014054422038998085,-0.006610846014747238,-0.009026875648145232,-0.013034764786960158,-0.0027106706624378074,-0.00654975588534063,-0.01260967409273992,0.008073037030579037,-0.03677605785080982,-0.003672715811717377,0.016921694192922485,-0.007624836331017104,-0.014561885045642958,0.0039058949985789327,0.0016843117366736465,-0.001053637646658819,0.007092229432650271,-0.004032235652227469,0.0026555788544874014,0.0009833688367784452,-0.02252586994585455,0.0047731112392318115,0.04320961337520619,-0.008499321040419276,-0.011118833835917432,0.012881746574362052,-0.007778349365201691,0.010161064435364943,-0.015748338467294985,0.0030648644799496126,-0.006715109182522116,-0.008756572346878561,-0.006976270193556204,-0.004498353060413683,0.008203115421373159,-0.018059966836707485,-0.005911844549725042
Synpcc7942_0006,-0.0007321250363799412,-0.012397851847054317,-0.0028642597059217777,0.005474666635898629,0.020612429793049055,0.006850773273195408,-0.010126408590397018,-0.026936752981916955,0.005333444537320958,-0.002168582897514399,0.0011557496483384,-0.02624322478515716,0.0017599034006844146,-0.03186369915630808,0.0018485706690450083,-0.02846386516377007,-0.01106425861208642,0.00406890295327134,-0.0193538542256373,-0.00503865724216448,-0.009184610465413247,-0.004249398196021558,-0.02615384143011764,-0.04109566607352037,0.015184905465506087,-0.007202803995653416,0.025670322772552445,-0.017369777830690093,0.009792309075633124,-0.015821323209648658,-0.023586944094515134,-0.025034398350080617,-0.034332613699079216,0.0030037597849476207,-0.04696215978432915,0.022881941526291357,-0.009382216896971076,0.012685956273544984,-0.001983813044659805,-0.015506372208738033,-0.011870170305333976,-0.003563070241427681,-0.0010482789010630774,-0.002401475046944216,0.017225343642612176,-0.008094615619954329,0.010041498150051677,-0.001813113453638157,0.024722253404093095,0.008561237371520066,-0.0013150369930596114,3.088185598883782e-05,0.021198066984654054,-0.00013291261577352088,0.03445828461508031,0.048292317044017125,0.0010187317495997615,-0.02873396280671528,0.013439504733263517,-0.048666231461457286
Synpcc7942_0007,0.008365897996477464,-0.01497440562442277,0.006440301290309559,0.005139591480915242,-0.004919718417852825,0.0067406787837576265,0.0006592837806119404,-0.012121176395064832,-0.0010579488945009962,-0.02117109936070727,-0.015668412943074524,-0.011529948527175,-0.00982052922247328,-0.005629239918576602,0.0008801348582434585,-0.012004376850165505,-0.004567931112426454,-0.007249513126551942,-0.00751718667765455,-0.007039189016608567,0.005854192504654554,0.004237258895094228,0.012430735772453785,0.008300598438377977,-0.0002002381152163272,-5.646612740587366e-05,0.028335084804428846,0.013996837513659306,-0.007247776701136776,0.01000996557942314,0.0019576533261227284,-0.019240288704482866,-0.008437279877425388,-0.013683503958687067,-0.0053177854741409715,0.016333004070436138,-0.009376204516824924,0.0034681371338867602,0.018365972183181464,-0.014547013366692103,-0.009591882250254521,-0.004717990655388686,-0.0022720187617275237,-0.009434467748731813,0.0046815790615682305,0.00655964637772933,-0.012589847098510546,0.010707071891828148,0.014722728573750192,0.00347278758649733,-0.0029459090440191,-0.017223976681985685,-1.3900901703244131e-05,-0.012228529426710114,-0.015307551337936029,-0.00461505565653614,-0.0009166476281431882,0.0009934640393506526,0.006378818313545837,-0.0054288245951260175
Synpcc7942_0008,-0.00024643649557010193,-0.007113262534459761,0.016081248843874334,-0.014402584080115324,-0.0047120397348006555,-0.0014592603240969652,-0.00921952049940868,-0.006921327987885127,0.007692381289254089,-0.004919697515420028,-0.026499410670580224,-0.004470071698243743,-0.02704194978101889,-0.003118985475212488,0.00286257462623692,-0.027729970075147943,-0.006549649067641955,0.01825524229770472,-0.011058814128218814,0.003344498905892766,0.010108776131983774,0.02833274493105858,0.00012330869277864216,0.012964350802331319,-0.020014116101471902,-0.0005377701669302372,0.004859351603571838,0.006060117328566671,0.010277880343694945,0.012298131938863891,0.0017617656317332573,-0.009066085825534918,-0.005660417030805338,-0.008586431576160415,-0.005359996102019723,0.010250877985741211,-0.03058985580833796,-0.012379016918668261,-0.005599557429347082,-0.02385002982164043,-0.008801429654204605,0.0054518091743965815,0.018764478673252413,0.007497691800488109,-0.02562929820292798,0.006449081100423058,0.0005983852615798558,-0.012625591840373318,-0.012206949875708925,0.008377953279066808,0.003559246616923642,0.027215276448424534,0.016078037944827466,0.00841611277749848,0.003811047604342171,0.029929275722217746,0.04513993407852662,-0.007609593115536016,-0.015573600615377978,-0.0150107013670001
Synpcc7942_0009,-0.008825556546275166,0.005036274514642333,-0.008928977176783714,0.0006457713293601237,-0.0045956756209382344,-0.004714061306741942,0.0034479403989257375,0.0014186005922647439,0.010120048188844483,-5.550785553225702e-05,-0.0035688193268610334,-0.003223605584843269,-0.004097866804479983,0.003095251008700893,0.00723755111287431,0.0022378450578023944,-0.012991114747116872,-0.0005645607314206761,-0.0033368341800058664,-0.012570281670763107,0.004726720396799775,-0.007995177495110622,0.004690333197007905,0.001255259607066983,-0.004667384033163028,0.012387088671682018,-0.005868158659269531,0.00028495341837879803,-0.006974617041372584,-0.009204295246071291,0.0037415904909385094,0.0029428056581994183,0.005069658207851163,0.018554022442245927,-0.002435107777383044,0.0009295740369746515,-0.005545312144124796,-0.0020363334003351457,0.0035999625505238712,-0.009712506793869119,-0.0011607574912655138,-0.010184199301750331,-0.004629414304970152,0.009466333323121846,-0.004173819862479245,-0.008487911282216865,-0.0008035461947109827,0.009340696842982507,-0.014682999237601899,0.002107120894519987,-0.007788720922963696,-0.004180596245215436,-0.0017986647785731814,0.0017052656773690156,-0.0026304326059049276,0.001403713404836225,-0.004634500258775635,-0.009278955031785278,0.0006188014594321856,0.01048894277616009
Synpcc7942_0010,-0.01515800933297954,-0.022093613757931795,0.017565663315692565,-0.013765593985873624,0.003642739698328631,-0.009925130782340074,0.0048378041014449005,-0.0074141063004443866,-0.03534219645921462,-0.010207323941606424,-0.014262021680938883,-0.005762985985043525,0.004529005291251773,-0.006680817499279507,0.005188961174843046,0.003579106504036569,0.041638040469649376,0.01463100653837588,-0.008640792490391288,-0.007808308953340622,-0.02520719675916713,-0.015136100136382898,0.0017536224517864204,-0.010572182476462817,-0.000133932916095541,-0.001199380323973918,0.023026460093835452,-0.012232057732795773,0.008863286977242698,0.0175845586349774,-0.012323826688560859,-0.021289157174013296,-0.011709341554852742,-0.005823382295921192,-0.029563009424929208,0.004366040814520524,0.0021250043010237456,0.024469119158658664,-0.010655580279150402,-0.020018252391923574,-0.002905973853749772,0.02786950382911257,0.017768674895349043,-0.023380535135182717,-0.027177185140326663,-0.009811821010302823,-0.0013654091413652291,-0.007613107766219258,0.017431842862540684,-0.0018459075927177767,-0.00860040954610314,-0.01825783424130167,0.011941297300500735,0.016389334873024904,0.014807625231571099,-0.0008997309119519503,-0.01673319990955856,-0.008161800318607587,0.0025886346124487374,0.015542070502786744
Synpcc7942_0011,-0.004034465354372399,0.008658796313634816,0.009493791647180876,-0.019972597896258763,-0.009278905281035149,0.010434005419912344,0.001169363610488386,-0.011399874880239276,0.0003092521087786758,-0.015273318927150148,-0.017103420333000396,-0.029433250476050606,-0.006688658329983312,0.015491319725598638,-0.014467148273950134,0.01769975454389097,-0.012201585869013085,-0.0015886275901203653,-0.004550829676042911,0.0010553617825429346,0.013872068784425711,-0.017530321147036558,0.007637900040040422,-0.014877502257566679,0.0044632172436761324,-0.002560479232139943,-0.0015886315569096005,-0.012470849199478471,0.02029650111122999,0.01651878531984612,0.0012134677685343744,-0.04554561553905565,-0.011108945085874032,-0.0026366013581365835,0.0028084094944691917,-0.006911021135812652,0.0010416402428864103,0.00969094720895299,0.00319193885018957,-0.018478980952421408,-0.009453900298319969,-0.009619190180165544,-0.006606624911291599,0.016047192102245224,-0.003763648139531769,0.008076776158068143,-0.0075043558826006695,0.00026994478316308445,-0.002110225975915829,-0.005532140831809661,0.005011927476882119,-0.013927367644949947,0.01640031756289255,0.01590261875951025,0.009863306721275932,0.02589213124614839,-0.029364408024532614,0.007152481023975295,-0.02586482284452741,0.013960757546760339
Synpcc7942_0012,-0.02098796008937669,0.016614215922182478,-0.009325625163633262,-0.02127263585826158,0.009780112802069679,-0.007313378059095845,-0.0010426684006487148,-0.008278510940332419,-0.026834225086079414,-0.01478715376232466,-0.008993487472030859,-0.0004213219475559853,-0.0087184412592246,0.007493814990729593,-0.004350625790968014,0.011081143087513085,0.001831408419357706,-0.012002301908501234,0.006822600552482795,-0.004820696379266964,-0.00024878767100358,-0.00298307398753343,0.014274838379131658,0.020980944809436387,-0.0012641571751922961,-0.02048948734233581,0.00037169594621344864,-0.0018553454105506352,0.010183083592686494,0.004272517765125567,-0.0160191215894758,-0.005830656372388147,-0.011224801686366508,-0.01607325503923633,0.0009258707379158215,0.010688743494818315,-0.007004429678179959,0.02658728584773544,-0.012727354089829715,0.012208440335781012,0.003125405227281155,0.01315791339414173,-0.00685848936495754,-0.007657975383658249,-0.0051901774144351475,0.0002145191350098253,-0.0037505937861151205,-0.026232460874035364,0.018039125705275123,-0.010283359352116977,-0.002681971205905839,-0.009649486430707786,-0.020874317256418095,-0.014056114859012512,-0.007224613298449823,0.005630464133656078,-0.012460552129061548,0.0015649324303056245,0.011428199554551884,0.015347528646846994
Synpcc7942_0013,-0.03337470212858226,0.03973451615520405,0.011713616540999868,-0.003836598351247746,-0.006793586801499357,-0.015010873362081328,0.001966443316091274,-0.0072580470806774995,0.006755215869494325,-0.04664367619366228,0.007733296609807782,-0.0015391318554635602,0.008633651150736076,0.00032970598121684753,0.00604912968586929,0.022554303213749318,-0.0033613880232394354,-0.02990287805449816,0.03636109339126923,-0.03321851691887597,-0.016859871292164305,0.009006460661379383,0.006820637316190976,-0.07540246327477546,0.02220515975455894,0.006328016655666354,-0.018236606262159703,0.009935277261755238,0.017885492423063917,-0.007595224569255937,0.0031350803082825307,-0.0210408431812829,0.029253480621657717,0.008460861759154607,0.008322269317046695,-0.0037017485282977657,0.08571226154547151,-0.006694736270628797,-0.009580962488013704,-0.0016855374203355849,-0.0010559845929534713,0.019747095281896217,-0.0036371756231113844,0.016799004102327753,0.002014563597725564,-0.05665325039805409,0.029333405300101464,0.002800794340351772,0.06645702869881309,-0.005934483341949318,0.029589213843806042,0.012799724815634945,-0.23483905345757994,-0.0031598069988185654,-0.0686353078842471,0.012659015724082009,-0.004424035022626386,-0.0047258341710913225,-0.058019595765462714,-0.02175019573108454
Synpcc7942_0014,0.00944022008565048,-0.004089678853646259,0.010321413546691511,-0.018298398778572544,-0.041553229632987236,0.03868337372031102,-0.021445843491478368,0.01086199577624892,-0.040939186420402514,0.0017676923661072775,-0.02443318941526413,-0.006475438312097759,0.01820450711632941,-0.039876081671429614,0.006804194865577861,0.0005445522521880331,0.023273314457457964,0.0007934691845577078,0.04782415561317947,-0.0017307962016528814,-0.026553926327445968,0.034247119767955685,0.03170477239834818,0.0026802861029886055,0.0024238908438778276,-0.030668021689790027,0.0262098686706221,0.022989298742268044,-0.010430376231203216,0.004642852865634538,0.047326725647980704,-0.007970513256205273,-0.008986454797236077,0.032730128262675684,-0.010043951486966383,0.010646615123515646,0.028416800585148675,-0.030746617372034143,-0.029536529089494893,0.009092048515059861,-0.017312792454054243,0.025589812907580885,-0.026268024676647427,0.013468466916152753,-0.016217191756419894,-0.022174669680204685,-0.01341733804182387,0.03351016520287582,0.011364361044425729,-0.01885379756715242,-0.014670774544954215,0.019542624303854717,-0.011702686627600356,-1.954426319651185e-05,0.008848166110989356,0.013925576573403427,0.0028176759981168027,-0.011522603752243094,-0.010139752726167775,0.011452930945535079
Synpcc7942_0015,0.030467222169067804,-0.01545338974801447,0.006077873739152912,-0.0009539699505224343,-0.021867608559540775,0.0018627287216980612,-0.025411793973620207,0.01789066378502871,0.0036467184791997677,0.013322650446429909,-0.014241776540967435,0.002194655127897148,-0.012106574737947275,-0.004859796257050916,-0.00149984264329532,-0.019826280916664593,-0.017094471389897045,0.018629075360472445,-0.014480029974724782,0.006966390408556351,0.005369130772981623,0.0312847753801869,0.012269086855205245,0.006070616367233702,0.031175398141254754,-0.0017602317084486827,0.0023605340980110464,0.01587145204109636,-0.0018413591351440191,-0.003958326884370275,0.015905520067734238,0.014404671726180828,0.011907578881827398,0.0328326601737061,-0.0075469983592752355,-0.018029925285471385,0.02720259586885835,-0.011953953530427785,-0.036003852383955176,-0.0025395507388987592,-0.02423130588737799,-0.007842642502784271,-0.029312115959983922,-0.012107948394881303,-0.036135511041415914,-0.012779921084875108,0.011514492643008988,-0.01620935969274835,-0.0013254601811803048,0.012771060837143635,-0.049957558031246754,-0.012268286583150424,-0.025751175122729692,0.012206886872555736,-0.012119713039065685,0.019172164773703416,-0.02104461839677548,0.003676712259931153,-0.021645582062148495,-0.012357226169289266
