Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
HKK26_RS00005,0.006238821718232389,0.039359217512986475,-0.007108538274245906,0.0008109779129915311,-0.0020651231752063103,0.0250192605267384,-0.01746628104284392,0.00582929945182094,-0.006490079711876452,0.01585421873961151,0.024189272929509183,0.0027838572211268645,0.018477615119954452,0.019530876949249917,0.03813519444464155,-0.009687513657563922,0.03293106301473547,-0.02099441941824636,-0.0028589547789955954,0.0030718369811663687,0.0003606124288925815,0.02886164555782198,-0.019834004322198995,0.020789221001050434,-0.006888139900034877,0.011598117577428225,-0.0592353251997296,-0.0005503502943863801,-0.014418198285321706,0.0016849219631441719,-0.00562575273026794,-0.005124005750131269,-0.03329548734219122,-0.011022071022755738,0.016490141103349027,-0.003416617868020729,-0.014502447333106716,-0.02147254557990186,-0.018002572352482784,0.04795564201050726,0.03718784194298255,0.005039080258162644,-0.0006585088539148027,0.03417019065068422,-0.02935901203105018,-0.007820732961296886,0.01613331169980199,0.0008216222949626492,-0.00957373887685143,-0.006781232734100357,0.003229313894988319,0.08323940169191849,-0.05200805431508997,-0.006337840111803688,-0.022584438370969927,0.023867098127225025,0.009365224386738572,-0.013633754801869938,-0.01929629117729928,0.0007563184806939466,0.0020658976758062314,0.004358000187771449,0.05951283854530474,0.013898425119139962,-0.004034591847383865
HKK26_RS00010,0.013520724948789505,0.017982004969525792,-0.017476800082201985,-0.004567334916135389,-0.006088598778803122,-0.025302982753516823,-0.015739278285768977,0.005763558489100872,0.00643802070091644,0.02131824337367469,0.010705952114088218,0.0008481030931988563,0.0005685784615580637,-0.02270931671654984,0.016644506862226325,-0.002315139329929954,0.00819205485013881,-0.005370670368753043,-0.02037901354068827,-0.0055526022333839365,0.013177429022053723,-0.020136077706671775,-0.0019505673351755718,-0.001979490710385158,0.002907203567586618,0.005286666624834044,-0.01982903767787254,-0.012035566476795725,-0.011882101466539043,0.013560593823723604,-0.026448911561590033,-0.010918792087378145,0.012651452664171163,-0.018710143301921972,-0.014547546415504852,-0.014771429965464105,-0.017643163620730883,0.021944198145863066,0.023450626048604307,-0.009136059947223617,-0.031891950306114476,-0.01414202320397323,-0.024867967073359924,-0.003155980204405477,-0.032970571149904114,0.17787950982264575,0.0020691728591940555,0.015187771037195954,0.007486207130014396,0.016601444160318914,0.010232892116866397,0.006389255931709664,0.00700009221218267,0.07583492004163421,0.0004765700089727741,-0.02338120210587244,-0.05384189117722998,0.004372534303386624,-0.02717924094031829,0.01345059784447107,-0.021511357504567268,0.011335280728566379,-0.0032241992740842406,-0.00010765441330921142,0.013753017699678526
HKK26_RS00015,0.008287248634837431,0.020725173868088906,-0.018638445110631466,0.005886407127828853,-0.03478990940079586,-0.002091861067726957,0.007884864342602951,0.01165869089774618,0.012642475229161771,0.006728263270461448,0.014927271231857669,-0.008081908858474004,0.018813483570097968,-0.03368705000528526,-0.01805605294014425,-0.012236107366743866,-0.0010056891002324165,0.0050324413259150245,-0.01070993847740762,-0.001658288080103837,-0.021136068961566123,-0.012178554161640941,-0.023916885100533886,0.001963346394707216,-0.00030395739192801916,-0.007017350275633562,0.0016724674569725184,0.009563038974955433,0.006516447256011185,-0.011233419435379756,-0.007249229100923832,0.005282934303849661,-0.008181445800413608,-0.0027356597781268695,0.018673931859132454,-0.009491599173163102,-0.013833538571998236,-0.012753018189732854,-0.016319534640151807,0.020962471378625232,0.003440028538686325,-0.024694637198695104,-0.03639549603135859,0.00938194536064338,-0.009560639742438674,0.001968705987505328,0.0016472659715111178,-0.007950470730655084,0.013522504969882847,0.026307697903108492,0.008830324163169449,-0.0001949388940425044,-0.0012399836848251673,0.008913845690848335,-0.006556132321802279,0.06651856994033392,0.01217981529984073,-0.004842946773222829,0.013279344779657764,0.08132930588889563,0.004830498232140967,0.01461430851418123,-0.028660041474418703,-0.006402035651099892,-0.0047629559054845625
HKK26_RS00020,-0.008638005624289109,0.006816762552894755,-0.004440164213544113,0.026988935692619703,-0.030258553950903516,-0.002240443900858479,-0.007303914829961885,-0.005290350573829706,0.007017211576029097,-0.008009069249640286,-0.0007943927451194732,-0.010180718949345047,-0.016875327963199124,0.0020334455353654486,0.016494200585028238,-0.018726598064641727,-0.015202419059506764,-0.02683354581183407,-0.018894006952812036,-0.009006726921482508,0.0022646938574555834,-0.014465433398700987,-0.0023854645339650695,0.01224972728794162,-0.020834610700724343,-0.0018796638714636234,-0.0007542123604115409,0.0034710438951619004,-0.0030999053281134965,-0.018372576621424407,0.008307770798045499,0.021084664947688233,-0.0024717747797648112,0.0197604274516135,0.005081035746732462,-0.00041712601053174294,-0.009354291833216635,-0.008525328847070617,-0.01652851330337579,0.01288409610319043,0.018088290559894624,-0.020861847625730224,-0.014614227104877689,0.07448366310353696,-0.013790338224604903,0.020017262620309718,-0.02040902370378268,0.00016059173972880398,-0.016152747966384676,0.013989235406687162,-0.01835169061512214,0.0066242623643415315,-0.01464306726069928,-0.006827303603318873,0.03252393353628617,-0.025017099922073415,-0.0008816247178774957,0.010420304757943151,0.03382213124544195,0.0858739836932768,0.012136092573411035,0.010543189058814795,0.011176470438174501,-0.011406916730768728,-0.018816652880669794
HKK26_RS00025,-0.014424373489303912,-0.001069787869038065,0.015959792705900446,-0.004637732471898904,0.024024168941947893,0.01969688407886597,-0.012726512835552047,-0.0029281535188402904,-0.004266241357853296,0.006686740643252428,0.013013764854262538,0.052538148826521205,-0.026711115705927116,0.023808051886924097,0.018099670899959962,0.010195381301139506,-0.01642471645160552,0.005138648447860275,-0.04258818469037548,0.004257801779642353,-0.012169586819060645,-0.02575621764275737,-0.009123166591452118,-0.022852363472498572,0.0480412022696257,0.003436540301976462,-0.0003683574532609514,-0.02191249219147129,-0.04208328719458144,-0.00909143359272302,-0.01829353698206223,-0.008116124352823067,-0.004316553359018129,0.01777195243006642,-0.01729271748571708,0.007215658367311449,-0.035337881195521705,0.0007315946820510605,0.008506574332136503,-0.009077749519060985,-0.005537240505785913,0.008383846581760408,0.053318102958758204,0.03357517436377415,-0.01914762503185604,0.006351201510213971,-0.012605332143466354,0.012625159125545427,-0.0487461691366468,0.000855535687460754,0.06317522568527204,0.016314999258952512,0.021568356639598954,0.04460635617898135,-0.006750517250450734,0.010586135316872034,0.021890937470813502,-0.00985863418045903,-0.017041385006635375,-0.010926730423136887,0.008138140930291748,0.015721251039735578,-0.07766757573354838,0.003875533560773904,0.01094117423598019
HKK26_RS00030,-0.015211737805712172,-0.017549389046358336,0.020305172640422912,-0.004719936872713971,-0.02880585562150716,0.0055938218795199175,0.0005023885829215681,0.0026760077276981047,-0.00368796290467421,-0.030490843128151854,0.04131315936269132,-0.010910517623142645,0.00680417998420008,0.005271206724800836,0.02250670592945313,0.015550243886188928,0.003388477087990382,0.002722246293439391,-0.00032736578720564397,0.013940672901805989,-0.012815392218808954,-0.008566940369176924,-0.03609295721241349,-0.019717304329778952,0.012279470145489234,0.0202505162441622,-0.01549533572359948,-0.03225349494079353,-0.0024498831081159033,-0.010899752711918486,0.009139399974184724,0.004998834602895737,0.01608148232663399,0.02141803853681064,-0.011890674663315854,-0.0201446626200581,0.016383827961390048,0.00826005589890905,0.02486379749364481,0.005401949372812361,0.002632935576025532,0.003926291696833436,0.001990028536141863,-0.001956691232587635,0.011454876856167393,-0.01634625973590805,0.026822975440129602,-0.029220909196614957,-0.005997327136117793,0.013087733874458546,0.009491095662445373,-0.009465111281968868,0.0036757605541356485,-0.00623811452995261,-0.0006581756523830662,-0.01697297715789723,0.001358855517170247,0.013564972101113916,-0.006568484736816335,0.014882650372923047,-0.011636809515566787,0.003106639448640419,-0.0038431020042082485,-0.0015733774968087104,-0.021888906023146987
HKK26_RS00035,0.03163485113555815,0.0011186313315323041,0.024313504641284567,-0.0017546292948260353,-0.01421311657872999,-0.0006760278906683574,0.022108346113184563,-0.0006221049392936121,0.003819608875887629,0.003912584592514656,-0.03817969112559908,-0.0339397550244825,0.01104798677444918,0.003756734147551679,0.014409632304170224,-0.009417947517656993,0.018401056905836585,0.0019716020720601905,0.026174756211760956,0.02190996217884915,0.005074502515124704,0.014931881393451746,-0.028472272316031947,-0.009677827722888818,0.036511795243810256,-0.02165823771517117,0.0004952645709457537,0.019739952443876656,-0.010654145913787806,-0.005372646954334478,0.002390043545626227,0.009004454906123414,0.014502430413226733,0.002813098810588393,0.00825579541416203,-0.025079116933015868,-0.005515364798273898,-0.025602505361723826,0.027365740430857943,0.008618644067898508,-0.013363148984514397,-0.03296507336900613,-0.0376471598362516,-0.007872952836313615,0.03470104488232927,0.008804557286300873,0.009837513578899193,-0.03494570442472408,-0.011828113652836586,0.03171540795090153,-0.005369160189832962,0.09531985861733333,-0.028354415946337936,0.02266108620412047,0.014649655008800814,0.005976721698939863,0.0033140357758626292,0.010809676691800385,0.005507030955706612,0.009739580374085868,-0.002308693602582607,0.020635189827071243,-0.002049435447566466,-0.0073497512706357055,0.033534093836708086
HKK26_RS00040,-0.04945239359607748,0.037616396507100254,-0.0017223837349196502,0.00366098940567485,0.005010669561188656,-0.0021382328703886907,-0.010102374685578213,0.0002617315913709432,0.009661999207750665,0.0058818771312526726,0.022980981509365606,0.020619713733181645,-0.006140095925332728,-0.02155311907583414,-0.0281669168149817,0.016974087900937858,0.010409796973615815,-0.0011830484143842464,-0.004455794439574599,-0.001306754141556611,-0.014444453298528398,-0.008564085179434175,0.0038225078506904436,0.022109571677072413,-0.038822376707405216,-0.011796944939623237,-0.0073239209782947935,-0.0010646811472638218,-0.036468237838389254,-0.00864245729163404,-0.007194616253581571,-0.007641937365969111,-0.006882457163832068,-0.007180266309536076,0.022621212510218536,-0.005693446644664175,-0.018520019243469573,-0.010396538867048475,-0.01093518159529464,-0.01141054916545708,0.026674230608984044,0.009414900436339914,0.01705689482285196,-0.017256133292442667,-0.002686184407280392,-0.001849734978571854,0.0056605994172900555,0.01760541146071404,0.0155268007499454,0.032923767400410975,-0.007860866673514573,0.002294165261311978,0.020200302821635957,0.006672905198598919,0.013910455553875625,-0.009200409790539139,-0.03362132748362142,-0.001708609404912959,0.006058281441260032,-0.008825474246019076,0.018864970086105683,-0.02184465977188935,0.002110869379998906,0.0019192936915648257,-0.007068778285279308
HKK26_RS00045,-0.009867972632407988,0.027354224152504766,0.001183258777340244,-0.00327949462198443,0.01068006246846538,0.017445928080260898,-0.006795433874933571,-0.011482226298276827,-0.015705651898911623,0.0158256095570585,-0.0007953151005746601,0.016727892122374195,0.00942632410210899,-0.02511316181633728,-0.020566595133472476,0.0019687303613520946,0.018260246567574297,-0.002170549192773841,0.06477602937384537,0.010164866218068698,0.010998393095363978,0.0022192472960462753,0.004992484733488221,-0.009852312235697507,0.6280432174385249,-0.0016655767999008647,-0.006710211748455328,-0.012174875507813859,0.025747013400133217,-4.765316425509879e-05,-0.0022155995651046536,-0.004768419267581457,-0.001947658846847116,-0.0038115237107138843,-0.007602188665787533,0.008984938841834844,-0.02994424384286121,-0.008023201715046247,-0.011854440332215171,-0.023681906852823977,0.01021157619527971,0.013903873438935262,-0.012208478744146455,0.008905112304253001,-0.03363533226704622,0.010077654075387736,-0.0030695725082089146,-0.018385905519041592,0.002618699915046572,0.018922148812635885,0.009271935161594205,0.022586634629428802,-0.010095579210793824,-0.005978003757862674,-0.002789581191946912,-0.0034066085148997836,0.003851539079334406,0.008501506343225983,0.013591409194712393,-0.002606984699233607,0.011247120583330043,0.0016734084252500421,0.002987396156057149,-0.003973453959859969,0.007147325366311166
HKK26_RS00050,0.026453516693510953,0.004292699735068308,0.006424470243080428,0.00021313504828415948,-0.01873040453952876,-0.006066088643665573,0.01680913450389785,0.00897886963370778,0.006048276356531221,0.027106921531722273,-0.0011485817418919392,-0.03969555383154941,0.0013522682955593624,0.029646632766932593,-0.007565924567480933,-0.012225108251128219,0.023551018485019413,-0.004849603598509798,-0.01588149496156195,0.012070921839620743,-0.013190698500604137,0.00128623357795671,0.006451894925677989,0.0018316135499285928,0.013155929937334157,-0.012767760808504745,-0.03210721874987857,-0.02526085308574908,0.029528396654450853,-0.02058348923633873,-0.031514114378846,0.03479303821797027,0.01975470170554967,-0.008818173953456585,0.00742641773632981,0.012475897672636295,-0.024040033225569513,0.007738831376708034,-0.023247171518564126,0.0028536942116129593,-0.032709330338045677,-0.03900250750552796,-0.00544878511371859,0.01068187938959041,0.03608076248832597,-0.006549570350517783,-0.009705701620676107,-0.021689588067855894,0.0007454477452848979,0.011799773185180076,0.01963840715568362,-0.0016433069696759727,0.016376777665849926,-0.01865346290585811,0.02116093359960145,0.03103385192159118,-0.009078393345080123,-0.005309213064795318,-0.01294864885843689,-0.001058041337649255,0.004285567776928159,-0.025018436555540473,-0.0013949643983296326,0.010532569869690967,-0.01423002652298983
