Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HKK26_RS00055,-0.0025977137378560794,-0.03063180096887942,0.01902847111334085,-0.02858738833883832,-0.005718013978987431,-0.023106905361436045,0.0298678209385613,0.006400648970179465,-0.01914620865645965,-0.004460420728872688,0.006337175331715062,-0.0009487915332166622,-0.00782955083464734,-0.02836975820499919,0.0037044363733452486,0.029658748869605695,-0.0293543913069202,0.005119762871256008,-0.017762501522632743,-0.004337888286440488,0.003688493884872306,-0.011403756026285213,-0.006160741211490153,-0.00019773989345494924,-0.03677203965236699,-0.007008390129713261,-0.006939533586580878,0.00729326567156827,-0.010995814000252029,0.009200929202311256,-0.015361871579000647,-0.005916774494428992,0.010012477965851673,0.007569343267799511,0.0019209753728353443,-0.004713649673373078,0.0013965742764400272,-0.020096545556506494,-0.038923741789013915,0.0007537437588075778,0.012791304607821265,-0.003593231782444948,-0.024288936440496785,-0.008882419098678792,0.0025924592970178726,0.002919848054552587,-0.027942468017527856,-0.00411078689508241,-0.02921097823605287,0.04948023747748389,9.50776485504453e-05,-0.01534525344738414,-0.027880948527448914,0.012703509896708964,0.010764620423131284,0.01877230436039046,0.010805342768448238,0.004648948132225839,0.0198661357446283,-0.025843754652071064,0.00028664927482707883,0.001838276357068419,-0.019392252253401077,0.0432044187838008
HKK26_RS00060,-0.010566906626389174,-0.06819318496802415,-0.026879550805158758,-0.017456485243141813,-0.028170370800982843,-0.003928582589678462,-0.023605486746128362,0.006216207401918622,-0.023136903174951647,-0.0013778944900284618,-0.005141432639823426,0.028497952681680497,0.03467040721605384,0.013548651575403449,-0.007248875389074237,0.017397801698436494,0.017138719655629082,0.020407342886980373,-0.017121839368805014,0.008070585741862677,-0.06717596301134592,0.022356279765382254,-0.010703896324350473,-0.029054799527423132,0.008842533147200977,0.02475281710729623,-0.0037829139093205045,0.005302692795741818,-0.017056152239479306,-0.028082726499947606,-0.007694170494603501,-0.004914636434421573,0.018976627797709204,0.01054473237174239,-0.0027569402322876898,0.005872681334880599,-0.015825687813083494,0.028401207231117716,-0.025965807128478534,-0.00548627059409767,-0.022050849395364804,0.006378926123403846,-0.030254590749995446,0.009313452063088958,0.015234884566239558,-0.005157522285524597,-0.010502625649210296,-0.001979094507813661,0.032746098044669235,0.00845176218236919,0.02386850832366976,-0.03169963544882567,0.019126474747763855,0.003960466088338007,-0.00030956246858704383,-0.003302853107669495,0.006254338548008522,-0.021205106395106508,0.0010916750824100222,-0.013586700426281675,0.009818465474195681,-0.00046130479939909466,0.011103042216062519,-0.042338435933873014
HKK26_RS00065,-0.06966407404034801,-0.012062448716561541,-0.02847858958270634,0.02174758217178109,0.0035855391133867097,0.018713407365699184,-0.005692823875962781,-0.0019257948075463735,0.016762412819238195,0.01236027107697753,0.005999082100782222,0.018003036827107605,-0.008326484944439652,0.00831223894978233,-0.01686332932730094,-0.007076869545924114,0.029324102887423965,0.01880612082565561,-0.0017781906201871011,0.012628076255509584,0.013661286779887927,-0.004466937377799676,-0.0014757302860667237,-0.005739271144569984,0.0007202318564037935,0.06056290273411816,-0.019231333972591143,-0.04077504358152764,-0.021123653843414927,-0.03518550815930219,0.0002740183888782928,-0.0014841746956752594,0.020888868508297853,0.01770311558144445,-0.003407976644402951,0.014982226985624915,-0.019407636314898117,0.006507488099236413,0.004995988203722212,-0.004718300508385595,-0.006348895034232065,0.09560088379012126,0.0032044089015213846,0.03577453995055092,-0.022249501050189725,0.009823708023324766,0.021594930205007246,0.04920874306917316,-3.4058591460665755e-05,0.4582472918673304,0.018136580829850917,-0.006525576167310769,0.00159157897928133,0.004940400993023958,-0.004608141841865168,-0.01015506799770697,-0.006815341211372623,-0.002680052030768616,-0.004415008275496766,-0.006511601173913444,-0.006097958915818634,0.011251015487618882,0.013923718009203253,-0.0064376107568330145
HKK26_RS00070,-0.019353608724916736,0.0140655373627437,0.010699528015358749,-0.012473044127525597,0.011432996488600303,0.01577316217619155,0.009012930169468468,-0.010997469731410995,-0.011768474908280662,0.0028997698642746024,0.007449579741913828,-0.005825419782510424,-0.0038629876539523016,-0.012203548325037243,0.009557221528702742,0.006729146773103124,0.01626694583573035,-0.013774300871794515,0.01034341584256386,0.002102465515645648,0.012368518044891159,0.022516584874461752,-0.01238274870062157,-0.03287913873343511,-0.008170429409572782,0.011905786027518017,-0.019073564924622408,-0.0003436189628917303,0.009838857349223762,0.01118782376062757,-0.007312765822460371,-0.013138476845549021,0.011341483387833487,-0.011166230720080193,-0.017575955050808764,0.00977757538923475,0.009255508842602119,0.03312914965631165,-0.008334509537709513,0.004158736987345695,-0.024574743460485254,0.04737072790698363,-0.00216274890285137,0.008366064884803124,0.020103360617920694,0.011872615639041774,-0.0033475099001770846,0.021388840255734173,0.013892700171578289,0.28799994849433536,0.019110501496570384,-0.00319437718149603,-0.006857414305023033,-0.013370183996278616,0.006927903521642159,-0.0025200977124150903,0.005209098044071633,-0.0005092260466862706,-0.027806608841448418,-0.00218361632965322,-0.0006448956231615521,-0.004467480891069232,-0.011459528349440858,-0.0017295043607039927
HKK26_RS00075,-0.008274269489855608,-0.024551107004843666,-0.0022131458464851247,-0.036150243173612026,-0.004141565565240697,-0.0038613034498983755,-0.0012679880345037417,-0.011752014811397694,-0.013550838141185717,-0.01105527619584083,0.005316190369834274,0.0026197310602214256,-0.012760218628273074,0.008752566957338375,-0.0056320531111494895,-0.005514862375506431,-0.002574188903784188,-0.01177987010335193,-0.012385367530439754,0.01149589596837416,0.008834258165329553,0.006032265039117094,0.0005351401607943178,-0.007013983743427742,0.010728347909101914,-0.00038903331016375666,-0.0041658828672804776,0.0025005558942497474,-0.0031111091858024875,0.003984419069966715,-0.01199973010083608,-0.0034572325816683127,-0.0006893418734619105,-0.02321309255334522,-0.022899712659830512,-0.004001617570884582,0.023661549458716426,-0.007532605153931721,0.027302482924411585,0.022752648521064452,-0.012504160763194723,0.07774555611748922,0.0035175394060722055,-0.02329570325704835,0.0029696329714236597,0.015620707546051955,0.0031516471630090703,0.018174326294461304,-0.01587116032863296,0.267700630698006,0.023662592119729924,0.010445806600517632,0.013728146231583041,0.00893040473294087,0.01395313377033728,0.007869410612918631,0.024870385444728506,-0.003877459783832351,-0.009063914783437396,0.0006488617625090835,0.008708278680575644,0.022971652436228607,-0.0003746494869295514,-0.000789970646310025
HKK26_RS00080,-0.004967756638908258,0.08781404387506991,-0.02741487260338192,-0.01290814571301984,-0.0038136835632984205,-0.011133925541850139,0.010536905333542788,0.030691000619206023,-7.303847852823246e-05,0.021583362102474496,-0.010447820225386126,-0.016317317937619365,-0.05310515540075562,-0.00603876558647665,-0.0035535508624025287,-0.010336030628117363,-0.014082692972023242,-0.014581306385756974,0.004267069545639743,0.0037456893172726417,-0.012296129894349169,-0.02850882348426541,-0.0020306608280652788,0.03698159797528418,0.0067929402527481,0.016577842803379764,0.026799387734059158,-0.007336170794005223,-0.0014658158086942289,-0.00019775506156987356,0.02051855580577208,0.01577883861100791,0.012962196192613604,-0.010357764190585806,-0.015279480041447923,-0.01828184816875356,-0.04610785403957496,-0.007760464039025531,-0.0380632413966267,0.015610253663067914,0.002114364949390567,0.069142504818272,0.005787815634790957,-0.0022853166629122133,-0.03211219831413902,0.0021072854185506603,-0.005857650620289619,-0.014913016455106584,-0.010897377349608526,0.028705087012188272,0.022617314555985167,-0.007194724197008866,-0.004258502063090128,0.011563942055766373,0.0004090728740535372,0.010413888681010463,0.029308884116366524,0.012952353681457928,-0.024873389451435933,-0.01596210024220749,0.0157830983550823,-0.006537489675273223,0.03947850253608678,-0.03889632970198783
HKK26_RS00085,0.022515677497545683,0.01649063149392492,-0.01766014006932911,0.009846097068321801,-0.011676513433483035,0.017374136414276476,-0.016920261519746092,-0.008180307986572816,0.024323752488834987,0.028874911061343732,-0.003572881283813199,0.001639289271586795,0.008656629036672914,-0.0055255330861281315,0.016121373651601194,-0.0028914929976208825,0.017718940177665808,-0.0026591743366085217,-0.0007867244980624674,-0.013394460027648283,-0.004765163810075402,-0.004054493700551177,-0.0022533483862599473,0.02936322362578411,0.008607039749159419,0.01797882035204309,0.04079110228687929,-0.0403391243838166,0.010502046642454965,0.027409198018122267,-0.02226328968322309,-0.00936478469176513,0.02873451762555691,-0.007847892884737752,-0.018300982339185878,0.00830227316365286,-0.006689254073650612,-0.0005164043030092321,0.0405251744025113,-0.01697318700473891,0.03773723471520849,-0.025062084171995916,-0.018173485809803328,0.016165076064130902,-0.0011632809096746232,-0.01884667367876167,-0.06285835019349618,0.011015271292419368,0.007073578052649014,0.008623053352261678,-0.0054483497179072206,-0.021813424795970794,0.0008797671493998918,0.008941722887062662,-0.03390860151932556,-0.005134441532275617,-0.015105564787506366,0.0009291493790537952,-0.04518661900496926,0.009730438963738397,0.08241558210323571,-0.020694314667475407,-0.022506669796269172,-0.032774407453449325
HKK26_RS00090,0.009034526736690645,-0.004344060168062939,-0.02428286794797468,0.005677579385048519,0.0029456874022588957,0.0031326138915715278,-0.0009121236910789876,-0.008585878987944724,0.008604562345092078,0.009205421596872796,-0.012148763952046414,0.006567023023290971,0.01884190503765584,-0.009911885440670388,0.008815617835267055,0.0013282684011698346,-0.032392016201357794,-0.016130908474309636,-0.006623533432472517,-0.002485476548861345,-0.013159231362665615,-0.011487780314188139,-0.004898505957992596,-0.008851888143144299,-0.03930941788977627,-0.011065756776722186,-0.00020967092528226177,-0.011507332360441082,-0.0038552496979474397,0.018827084744803425,-0.0055033966442558325,-0.01956980584218579,0.02424821156617377,0.011911887517787583,-0.011047191039641862,0.0224412805651525,0.0036135321392441857,-0.009356619223271604,-0.009093032709027614,0.013589904097874608,5.305713931977207e-05,0.005370922734216954,0.007841969131132887,-0.00915644379839058,0.013220355182166552,-0.0005561557649329914,0.0035697319466591144,-0.037369466952126305,-0.01002876478353178,0.008665838167859838,0.014684837460607258,-0.006641173028346234,0.0010301775161351903,0.0019464155240246637,0.006454988055399407,0.0025590541286656305,0.06123622021799022,-0.003813746158570335,0.0066498122263172026,-0.0027187906305061395,0.016141413937818046,0.00041465452573755996,-0.005317927417879691,0.0023794432793883863
HKK26_RS00095,-0.0019888930558546207,-0.0013296506118031458,-0.004325046716949037,0.022238798496230065,0.03374653329168748,0.0014943405034881048,0.0015748652196195408,-0.010097204823708779,-0.009129975631827578,0.03749599202753102,-0.0042381534994254495,-0.011689531346996282,-0.023480046941402533,-0.007883902914078799,0.005122208154301882,0.0007697671582273676,-0.00794793380763676,-0.026877792500400493,0.008729265065800663,-0.004004646799806424,-0.004685459260315387,-0.031061471701074775,-0.00026730567602653707,-0.01255084428663057,-0.016153276935459503,-0.0012606787207848698,0.0014500425774955806,-0.004965880073734704,-0.02120261625876077,0.00889467601544105,-0.00280439968711719,-0.0025941366253928633,-0.003787961215737692,0.016564153325199105,-0.007860182760441998,0.004336442503215911,-0.0006941282578992507,0.004492242638266226,-0.014524768381324946,0.0025617582581131913,-0.013913212856826831,0.005718819044032001,-9.460511318906974e-05,0.0074142808199530045,-0.012232305446287282,-0.0178779293579154,0.035948637483087895,0.02152817546278822,-0.012742815526899204,0.00892630078164776,0.030948077530960474,-0.015499347681276778,-0.01165611345164508,-0.0074558027267205606,-0.0029455947062647886,-0.003685638120666214,0.043443595379523456,-0.013565417998044125,0.013549896968249259,0.002270741544938387,0.02322235114952469,-0.021516240539621243,0.0082612658568517,-0.023615050308327473
HKK26_RS00100,0.020820123319771882,0.022491019165147712,-6.1857036267209175e-06,0.003441114233226163,0.030731458732222116,-0.0023328327881312117,-0.012175610408601165,-0.007948401476328075,0.004125396518720022,0.014674390750864049,-0.013800596048756946,-0.0019790798307495736,-0.011994183237375926,0.009061281558552016,0.0015912603483703178,-0.009797687071798327,0.007923813019217107,-0.016856174178730948,0.05418173397987083,-0.008418166639313638,-0.05504728501259143,0.0024321812338695572,0.005314021891857185,-0.012421967466781364,-0.02146663477835671,0.002400103929133024,-0.014517161886925605,0.0034180898600708106,-0.024064287831373477,-0.007524638943588074,0.0038783898666983163,-0.021219133599007935,0.011569755155235046,0.015376879682226128,0.008345066978551485,0.01833551365163712,0.014227762079186738,0.01865891994251244,0.011914578651997,-0.00858642958804148,0.020725862954646738,-0.01764789086172448,0.0038962545944801093,0.0020238942382721646,0.008121475219966591,-0.01293018625420149,0.00956268258448303,0.013371173183837324,0.002969144610720023,-0.00812905255181434,-0.0023009712184830448,-0.027137799519493667,0.025246394307565305,-0.0039049170196218392,-0.0012444807377202894,-0.0019844946009263892,0.006177345620220525,0.00031492721113664376,0.005431312055845444,-0.002858705542124476,0.014641490280790533,-0.018194180350074366,-0.004965157264895493,-0.030178077875132762
HKK26_RS00105,0.007624411759700053,-0.004474308780712608,-0.02409730945131201,0.0028181827403775043,-0.003062449186738465,0.0014155472254181905,0.002917186788810261,-0.025011104247586874,-0.013012316057578896,0.0026562616686125542,-0.000837162769606106,-0.008456139777103022,-0.010389338919978763,0.0028798131104945304,0.004867653208839014,-0.01982807549696454,-0.0290061058248272,0.004785723462626144,0.0046429258596277995,-0.0026560215941376537,-0.0508855590244907,-0.0040315717014005005,-0.0014706644809496646,0.00600016639450182,-0.0076612463611849145,0.010219378470504128,0.008300415427014079,0.008645236014302202,-0.021626308691024363,-0.00324549024838342,0.004097725362862291,-0.0225489406695803,0.0019100494831273463,0.019735932659401764,-0.004298658657776621,0.012918448337311256,-0.015533318421174763,0.006573617727324768,-0.009008335697468587,0.020719787108968095,-0.00024974371531365154,-0.005703508077709005,-0.008054096265779388,-0.0018937671540129833,0.015502906115259108,-0.007041527552487255,-0.005502893235127578,0.0012608364223547998,0.004294814093892129,0.016997141863044206,0.0082200996071667,-0.029652099240577566,0.016143267914294327,0.012129747454286183,0.009466009851067839,-0.012221847397109345,-0.02781926192832,0.003000909938341235,-0.023642438443431283,0.007154621989331217,-0.008680131332790542,-0.00897358096956743,-0.003971569932789059,0.004413592861491528
