Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Synpcc7942_0003,-0.0032701650612960674,-0.006209656257342765,-0.00013455419455861008,-0.00677588981299483,-0.004761253237678022,3.3183508012386996e-05,0.0011384616026225219,0.002335937049655882,0.002513870869602164,-0.007755335468481935,0.0012384229150964538,-0.01264289647727253,-0.010839960040152929,-0.00146302418667032,-0.005805800019024219,0.0034966972796424646,-0.004883394134810298,-0.0075859730812634875,0.0018528906278451928,0.0003733779046256136,-0.0019410519678271468,0.0010899560936722106,-0.009859891880951085,-0.004854356226151878,-0.002449493454002941,-0.0036925596580244325,-0.0022530895409769835,-0.002170550705724481,-0.012372585876144931,-0.004280930636285604,-0.0009191804790658631,0.0008564744525127326,-0.004790840574576449,0.0036122396978268516,0.00108053630669938,-0.00045822911870090923,-0.010341244996784682,0.004017743496944171,0.0048779481201655555,-0.007752048194985556,-0.004802755474357853,-0.005768793137546909,-0.0046468421647886836,0.003333711933321297,-0.0010503576630783102,-0.0002928389176444299,-0.0004252682235486505,-0.0037572348612312243,-0.006696214680760614,-0.008477827706438205,-2.7281882917474913e-06,0.008028047135047208,-0.005689676083784208,-0.0035971872031522276
Synpcc7942_0004,0.00015906814987008396,-0.01696823238417029,-0.0072725280262750935,-0.0190610914191971,-0.012277280947737333,0.008286194817125309,-0.008522496848304757,0.0023799735378924325,-0.0037193824301030194,0.0019378584084809485,0.0017400549537936439,-0.0005534457505379116,-5.729302923065099e-06,-0.021559955178616478,-0.01863509660159033,-0.01867154323322035,-0.006391962317046742,-0.024203679917425846,0.008903096566956694,-0.007623119117774435,-0.008927262057768233,0.013502766284467026,-0.017485418446640623,-0.01981544289398503,0.01543813914805925,0.014638532472588993,0.0038900988374133004,-0.05520851115004267,-0.008788933647164399,-0.003045651104576858,0.003379417016923632,-0.011201758325733235,-0.0020807689195084036,-0.015925452487354073,0.0030751315822912426,0.01737817595304759,-0.0041958084756165085,-0.0012036100156335556,0.002235980518629124,0.011128679216392948,-0.027696403391672505,-0.011360278629178608,-0.02308276586063489,-0.0029187915929598882,-0.012193123902467858,0.0045455191253443135,0.0007551828975171573,-0.008644533080527383,-0.015715872349184333,-0.016777993882841742,-0.000338663198694975,-0.016962254711867464,0.006802566560793554,-0.007361991485739634
Synpcc7942_0005,-0.007538153646005002,-0.005067709414134843,0.016415269245814712,0.042535845944681315,-0.008892076736244044,-0.006692542923253708,-0.004701711986793519,-0.005313119169956048,0.02574580899796594,0.008355339086834451,-0.0008812487434492714,-0.007331768015983592,-0.004752267676701056,-0.024791811522962264,0.009320638019654227,-0.014194396220794025,-0.0040305597624111286,-0.004075258284178041,0.0034005306085726347,-0.005517663840617569,-0.007845309982075065,-0.010333026438207805,0.021802646524960795,0.0023296708173014594,-0.0014571090092848499,0.042888460347575,0.018594529590342527,0.03958900539758215,-0.005230931604684393,0.004761460235585434,0.017489672058575437,-0.03659792351193726,0.009478961310182391,-0.014385752696030365,-0.013210415215987254,-0.029605242501106833,-0.00933687538377617,0.00497239291402271,-0.013873347801164646,-0.010574426000694146,0.009134507083978097,0.005774353423721328,-0.013504167125192108,0.011759269998294259,0.020403685770058397,0.002291828121355073,0.0015713884631667339,-0.011012987127914075,-0.006305243135947314,0.004708351885547642,0.006893858038199382,-0.025225830173001368,-0.012308043968265016,0.021681171910828436
Synpcc7942_0006,-0.018203268966700624,0.016066920029835247,0.003588452309622968,0.019761829476859824,0.005391297397641699,-0.023021962072299382,-0.02937386333287173,-0.014016839447005462,-0.0052628444876939885,0.025243167881932167,0.008203677371603938,-0.010568566197132452,-0.006067282811399201,-0.0009324976634994005,-0.019383785163324917,0.0010052181806428264,0.0073363135908238505,-0.007909305934781112,0.01084212591372063,0.00181308906398041,-0.007874235631620064,0.010495765356080645,0.00313665323800264,-0.004186205455477664,-0.00788123408144351,-0.019073103688310195,-0.0004698243511261591,-0.012476195692446594,-0.010892182396417378,-0.010272397125510858,0.026889692149965144,-0.01888477763563136,-0.009329880540671664,0.01881940063646709,0.014796269742978724,-0.020991670645019167,0.015379596272672973,-0.009965593013425067,-0.028718709970674598,0.03608936835463283,0.010396273315073005,-0.008623180408275082,-0.013506339898381979,-0.005381744309428419,-0.013177535531383225,0.0007759333816975067,-0.012640755371442611,0.02121193577197737,-0.04654658268878291,-0.0153817140188461,0.0016983167032308018,0.0010394509206255404,-0.0007478370972735599,-0.010105724039920267
Synpcc7942_0007,-0.021456577919984253,0.013510039569718432,0.0008383255016949548,0.007873513742847109,0.0046601772189126785,0.017068960053550214,-0.011387345218211347,-0.012372563811904207,-0.004068100378129737,0.0026406293467164427,0.0010288117244020565,-0.013454316832472954,-0.00852616606421223,-0.008785469032847867,-0.013539387303147523,0.00035716888082707213,-0.012867660882332627,-0.007294150251020489,-0.002377262221483492,-0.003573120313715121,0.00698884363731027,0.015334670368424784,0.0075134720536191545,-0.010817352986028433,-0.004115328862002858,0.015515992505288283,0.0016466164094928383,0.001982101192673714,-0.004870215201534444,-0.014410732221797016,0.0028846283388479464,-0.008940703132964974,-0.00157081165876843,0.004302304898226285,0.03740738351846227,-0.015025990019947708,-0.012043959796684645,-0.008568412452384565,-0.004687981103814381,-0.005503360389608433,-0.0035382655309363856,0.0032730441505455436,0.0064081650118886545,-0.011737023403055906,-0.003920596639317788,-0.014981305935938383,-0.005480311961895481,0.014211247685292106,0.009715114402596824,0.006390497879554875,0.012480187662773826,-0.008429910539561544,0.013428545908464285,0.009564906171365364
Synpcc7942_0008,-0.011856809204920682,-0.02157882224509557,0.013908506066806001,0.0006479308670950652,-0.008824655163775855,0.011957384421297871,-0.0028255716950659087,-0.011604998749475013,-0.00500326604907398,-0.022479734162219073,-0.00494828724205813,-0.005459652762302762,0.0106010727625691,0.003773830738714171,-0.016551427542442865,-0.005520083397614787,-0.004229639903645904,0.022745840161600993,0.0029893000668305618,0.021036460952003004,0.014974402306150658,0.00802780947807027,0.00752201840472164,0.00980088286175951,0.00033377329094644856,0.002863907486607947,0.013208527722748088,0.004366486088688132,-0.005004124140818125,-0.023067127014737454,-0.007781940886371226,-0.03080741330871993,-0.01276152095749198,-0.008830540755428178,0.013539790070927291,-0.01016883231148842,-0.01676017994037109,-0.02305013027281171,0.014822113380670913,-0.0015215457208326226,-0.0043642198526279334,0.0008710300380590603,0.014798616414775432,-0.0031118840751838224,-0.007673079706377981,-0.008779738235550796,-0.015372141526729315,0.018914272224681138,-0.009939858346441163,0.02539601703414774,-0.01072267455428337,-0.03457455414911746,0.013789712044434084,0.010725085875034141
Synpcc7942_0009,-2.8254110029728558e-05,0.001416802493246587,-0.002218880942446225,0.007050510369501488,0.010002279187136628,-0.0017520023597737012,0.0028855199540215,0.008645291376710941,0.016576882072188076,-0.001649852350179373,-0.0030783154051549156,-0.0009009704795203848,-0.01449515098551223,0.005749317862867495,-0.003815910284274071,0.007908373241007138,-0.0013845719567732004,0.05836363650411711,-0.004722269662652378,-0.004104038109959903,-0.008469358063888526,0.001103817631457314,-0.011536772520073122,-0.005527303209184316,0.0035608621131447363,-0.00024406823043504825,0.0008279746789192752,-0.008203792979878433,0.0013116796902073475,-0.010973720690298063,-0.010686896595258986,0.005151422040424582,0.0010531925437133524,-0.002015792741385706,-0.0030236089987642403,0.0035221582398611046,-0.005884725147896325,-0.004736566090956545,0.00014144468187654756,-0.001945478395536057,-0.0016895277314823841,0.004016480096192924,-0.01180056939262902,0.0010250234262415229,-0.014274367979030195,-0.003313791413236667,-0.003805162906017991,0.0011136811390856354,0.005678804325123207,-0.004354573228604038,0.0017870314459165996,-0.0016215623497490097,-0.007789969301538307,0.0061673211229214
Synpcc7942_0010,-0.008515226552767234,0.026056009313623174,0.014172603253597649,0.008040096961627588,0.002934256649694818,-0.0118560263133785,-0.013909619398745375,-0.020995662555500255,-3.690001010234118e-05,-0.02154897420892659,-0.01029142584771097,-0.0042813499697956945,-0.003061317929865215,-0.027893589655595803,-0.0008634659689427876,-0.009256230392035077,-0.0026075778891126366,-0.014750307042499118,0.0010757416474865228,0.013713842039885349,0.015284025558887013,-0.007202560076986787,-0.01836810053466186,-0.012012664991668214,0.008047821739664434,-0.000514903762845141,-0.02604447353590555,-0.005827104111499336,0.0022490970649950374,-0.018663749106213313,0.022649638317060034,0.006582841349511814,-0.012598838388198929,-0.007214963402740242,0.02910908192262563,-0.021846798823939837,0.008007358239757578,-0.0028628422798977742,-0.014064370700683417,0.013538962436533257,0.001465789161471267,-0.004094900298686624,0.0171546629866534,-0.017803113803574477,0.04450591710679287,0.005556165524678536,-0.009109833123373608,-0.0024722717390073053,-0.002301040158417411,-0.025698345296813207,-0.007703558302266277,-0.010201527479966903,0.014569264245874899,-0.007043709189168311
Synpcc7942_0011,-0.008562138951338007,0.0014396020878814622,-0.008302503319646161,-0.02181796376434976,-0.007133951482730001,-0.014305355784954774,-0.006490672116870298,0.011549607053716077,-0.01289100725107169,-0.009828741496550853,0.009745810333516326,-0.009206445330599987,-0.0024131086615732347,0.01593499283682361,-0.030465761378348017,0.0028885482328235485,-0.004914176196128813,-0.013248313387482787,0.0217697198892348,-0.007211263376739545,0.011371951862638532,-0.008548955558700153,-0.01016082410912401,0.0004742397372555024,-0.012823608016383738,0.007570391563164846,0.010121661324205855,0.008304981938524737,0.007949732384727437,-0.023181983745124826,-0.016845373135740214,0.015066411705012663,-0.009259768365230606,-0.016010358060463192,-0.0050529310563197745,-0.04902297562220565,0.0033798490711555215,7.365897909884278e-05,0.005635088327018171,0.009100904770536754,-0.0013872311471885392,0.00026621327466909417,0.02234068417113892,-0.021860970470266135,-0.004194310344663129,-0.012231634449350713,-0.0038640498814470205,-0.010477391524571802,0.013045433394897322,-0.01586255876341616,-0.004718207148346778,-0.00609689828694415,-0.01518560337776182,-0.027123138325087424
Synpcc7942_0012,-0.02055495698916197,0.03990992932952798,-0.009635365605236663,-0.0035262162184015065,-0.010989727360430078,-0.0007740657601376823,-0.0035689742963578293,0.014394282953311584,-0.002585458193983019,-0.0057980166053088235,-0.0011983245649343857,-0.0001531852218628838,-0.004552020395143652,-0.006564366653787191,0.009500478403857723,-0.02408323152955503,-0.010133358689624476,0.02961701107014676,-0.0026198529650180474,-0.009116557255831208,-0.01288494486573431,-0.01674631235663147,-0.022626993942690216,-0.006803195181394542,-0.01454109819152442,0.008155818721422053,-0.004030497103605599,-0.0018249849995455117,-0.0027977488620176253,0.018517936317105334,0.030642933197866443,0.011250643936388782,0.013576744256862158,-0.0207604033047817,0.0037175616525000742,-0.009181644522172442,0.011808054220519176,-0.0003851564555036984,0.021098142672808795,-0.004819649045292952,0.008946746431061504,-0.024171830224225505,-0.004362029199668343,-0.023981277571826,-0.004088523791952724,-0.015705288899188354,0.002738767626732671,-0.0010499107825923369,0.016371729265140026,-0.005214098449708323,0.004694113736470669,-0.010804882236120304,-0.008732641321347188,-0.0005776278834181111
Synpcc7942_0013,-5.390789834808738e-05,-0.005063933119093721,-0.0320608360403968,0.005595065955119898,0.03386107769110613,0.015818120814574142,0.027203968936273495,0.028933535027381982,0.0054632267319889224,0.01185180734911661,-0.024726139154937713,-0.0005815323134013806,-0.028050117989181736,0.013543426414430546,0.004377697215274707,0.010459046441976198,0.013990700920933128,-0.00722922587001495,0.01036807242914201,-0.007688769050964176,0.016493650854297902,0.007031305116220395,-0.05956915109048616,0.030071151326234315,0.113233384969616,0.00764231562211998,-0.007698254127496019,-0.041076592270103796,-0.009910786686803041,0.0035720596933042238,0.05488271494311443,0.02742786012975611,0.26448038497839643,0.011495875849061272,-0.010759093293768585,-0.010971810871744104,0.020042139170385928,0.05716222821857641,-0.05026546636917164,-0.035856344999824825,-0.017006497010711875,0.023385412197572782,-0.011125763343649309,-0.06310572372816708,0.0043464067192426105,0.004789693866869692,0.04567778649868041,-0.008348519765892078,0.0009538108249704155,0.008480203960215016,-0.018686767943990604,0.016870684711792882,0.0986411857732182,-0.043496691786603134
Synpcc7942_0014,0.027047716007426708,-0.024796394621293485,-0.0017243657378695617,0.019202855162880953,-0.004798668119596717,0.02641248354665452,-0.0019432917688246077,-0.018298780867613974,0.02562961311357342,-0.01808260570741719,0.02297172044841957,-0.015215361999445249,0.0014024158029996966,0.0077500248947966355,0.017561478087423466,0.04398875343914343,-0.029096923858200018,-0.040555467719993306,-0.025176840049065095,-0.030894447105129882,0.022650663535799715,-0.007733030897607691,0.013200363256814666,-0.0024234481549519366,0.00284883739463942,0.027564479934510035,-0.017632107804074426,-0.021915716937756135,-0.023739892146705906,0.022142429962204408,0.008616115400850145,-0.0007694246545908789,0.008140651680334628,-0.0077840337952274075,-0.005241624517551122,-0.014378960380478168,0.016096890243479645,0.02260791626821742,0.011847701624354813,0.004299031448991142,-0.05313350098106138,0.0540593992001096,0.011232698654628165,-0.02513957758643711,0.0267027464082449,0.021324193443923663,0.0508181050089381,0.009027118214612795,-0.04175145797013111,0.02310665538968037,-0.022197676959457204,-0.046775350554328,0.018827913044168428,-0.02602200088533699
Synpcc7942_0015,0.03121631564605368,-0.002744490690836987,0.011720890596610824,0.015197984297342003,0.01390607461971327,0.01610020098960844,0.008178474439733881,-0.021074859750834923,0.02923137544731508,-0.017074135043991124,0.0012932223234929394,-0.024369897263580263,0.0059151042600408925,-0.02726943317174414,0.01565208913109063,-0.018505358334626233,0.005881776470049149,-0.02194061949280903,-0.0055724736341553754,-0.04172073606370179,0.008356631918607332,0.015663033673541906,0.023180246098570764,-0.04486104994045783,-0.03116736687834709,0.005074042626241471,0.015310668108265648,-0.007107308284321049,-0.03727819333824686,0.0044802306897090425,0.005147839177598219,-0.009783748882562848,0.02139917646497272,-0.0017946098700313523,-0.006170925188890582,0.0070306387601483085,0.04354347252449349,0.020757962412484926,0.007424840448770467,-0.007497941782900723,-0.02429013033276347,0.03333545147014259,-0.0192586604824149,0.007843325287969478,-0.02258158784925487,-0.007384234296636694,-0.017372448178467982,-0.03970889823751933,0.0007510394017901943,0.013346859372365405,-0.017806188394477392,-0.027018513652751132,-0.01335833755841493,0.007688865327705324
Synpcc7942_0016,-0.0052771175113836164,-0.013154988797336746,-0.03390799488826253,-0.003443193671084188,0.02082675261089205,-0.017219500647185974,2.501862466650186e-05,0.0027911923895115897,-0.016877541271095513,-0.017953178764643,-0.014803884927689448,-0.0010655257118826619,-0.009384227170145771,0.034704252766031896,-0.00019127949251126185,0.020780077153847613,0.012352513034569182,0.006082454630322425,0.005073380640428659,-0.0016776947408241338,-0.016380783121311658,-0.005483993939729117,0.003706286610002139,0.031886628841082156,0.00785175990567336,-0.010629050676964392,0.03774253304403381,0.0031931885260684497,-0.0014367937644607378,-0.019561036630093988,-0.02274744695714611,0.022094930308789295,0.016125589017362017,0.016535625083855865,-0.007279243053331038,0.007134359378935604,0.02867952676001577,-0.0038819817801389613,0.0018053439724102893,0.010430793406963127,0.042455517686501194,-3.929628461578362e-05,0.02596884974976217,-0.02676285568912416,-0.011693181618000852,0.000994390086741792,-0.005218672187153497,-0.0033567896357466886,0.004212165096949182,0.03880746131998996,-0.015376335990408125,-0.0004994632272434305,0.0112956013094958,0.01630575741071029
Synpcc7942_0017,-0.008142716583641081,-0.001536932400370305,0.024637543717009765,0.01848639968089318,-0.011193820110243247,0.019318469430025405,0.005605954029252388,0.007652256865198522,0.021338841024433428,-0.008025999765475713,-0.008923690547876539,-0.0008160220798904871,0.0013803238399232847,0.011479272183887466,-0.014720837418198667,0.004076657502612441,-0.011151916171632113,-0.007054605842648802,0.012039972046547553,-0.019824715453822132,-0.015164332041434591,-0.000724009171714474,-0.025318489094533648,-0.0019893985367098995,-0.005964289858073674,-0.03340885951586663,0.0022031116510457787,0.004639462876644285,-0.004240286783627346,-0.00021259558055042194,-0.06575585754135613,-0.026492459401263078,-0.03019194618758957,-0.0031089132616719216,0.010098509193186257,0.018955126814042742,0.016968102747743016,0.008420821351336373,0.001391530228922679,0.04333194545161033,0.0038521795507243635,-0.0072159144131997725,-0.010798798166476331,-0.007378751875135551,0.0024694206855673927,-0.00448600511844791,-0.017042240762298627,0.019512969355102112,0.015567070839551854,0.011101385486916826,0.02868782901818183,-0.014304814987736062,-0.016008870767664315,0.011972127642050835
