Geneid,0,1,2,3,4
HKK26_RS00005,-0.01923110975316946,-0.005997093110361139,0.023260259829960786,0.027226808821944105,-0.00715070070276157
HKK26_RS00010,0.006138869180036714,0.04157863882998933,-0.014134322587565171,0.015037960344702497,0.009370860880767962
HKK26_RS00015,0.03704407535797968,0.0660402877251498,-0.004017371807850844,0.03364476478323428,0.0010746456359925591
HKK26_RS00020,0.013718809934373381,0.006055144063551699,-0.0024776165414099505,0.04539130781444044,0.03021310390426455
HKK26_RS00025,0.038838652858907696,0.013436514457101856,-0.01480517640167366,0.050762244178732,-0.04257182148776529
HKK26_RS00030,0.032455914739661244,0.03181417621004531,-0.01959561539222744,0.0364143717273862,0.02213437683849723
HKK26_RS00035,0.025237899457018532,-0.004900287143592816,0.0007198858509065626,0.06376173464019745,-0.022577444830411415
HKK26_RS00040,-0.0027282754546131315,-0.004739579930878253,0.005698564944957127,0.013675009133965426,0.0071714553203865525
HKK26_RS00045,0.019140782750364727,-0.016351241207009547,-0.0078428789593555,0.04874250574373861,-0.0375264913780693
HKK26_RS00050,-0.008596119751758148,0.011472172886114884,-0.010115557831095124,0.021438371084178755,0.012645772818857816
HKK26_RS00055,0.014722223000854833,0.006159931658245125,-0.0010407636224436777,0.03786677067602004,0.005376962739504761
HKK26_RS00060,0.016931708980100553,0.02431231135651883,-0.02698203678619563,0.03021977784096097,-0.008265292088172506
HKK26_RS00065,-0.0028639372099666465,0.057614932069666835,-0.029794572851032264,0.015699900639302843,0.0875684393245898
HKK26_RS00070,0.006943124996240856,0.018142089718604096,-0.002491549043470415,0.026427743990374106,0.019081598066052037
HKK26_RS00075,0.031795420456596134,0.027887864551703143,-0.01910614894448917,0.01607180835995081,0.031374765440822905
HKK26_RS00080,-0.0012310382189832788,0.006198217174815315,-0.011941009308316793,0.03549019366758122,0.013704274968578331
HKK26_RS00085,-0.026171191939484383,-0.003787500127934175,-0.018770795023573778,-0.0107367964319364,0.01962122225192204
HKK26_RS00090,0.005790907429529197,0.00027042213367709596,-0.010093442174226586,0.042932999729562826,-0.003410805541855943
HKK26_RS00095,0.00727109524690835,0.011189575569479587,-0.021435939645080553,0.041850741213444724,0.01763141569383687
HKK26_RS00100,-0.003932111802259664,0.017369881898307207,-0.015064852608795198,0.028167932206885453,0.01773418313289324
HKK26_RS00105,0.006455686603204256,0.019675082803153908,-0.01755398784000102,0.0213304852747439,0.006840578251894203
HKK26_RS00110,0.007293184339204128,-0.014435088179433191,-0.028150436048099504,0.023789909858869564,0.020612028848531364
HKK26_RS00115,0.00386143933349023,-0.014454589872574421,-0.03042060082998502,0.021870774993111092,0.028130933488761913
HKK26_RS00120,0.02271882663547111,0.04229982866158279,-0.028660239706389524,0.013704460469203573,0.015005857431405258
HKK26_RS00125,0.016367388609633337,0.034482261681439065,-0.024736150041849883,0.012213097566803362,0.010351517832898496
HKK26_RS00130,-0.015860596948035006,0.002419583267595795,-0.018444918067836012,0.03390776184953068,-0.01004751723387751
HKK26_RS00135,0.01513560958492554,0.0017688323441408605,-0.006423781359559379,0.03616278447046397,0.0069384774051048596
HKK26_RS00140,0.046611070238851644,-0.006645980758400154,0.003116583333973848,0.055477317103595256,-0.0038878977134723307
HKK26_RS00145,0.022064699772869668,-0.003130967965883419,0.006975145355339623,0.03808218260976677,0.0017358397786236984
HKK26_RS00150,0.018962623395391114,-0.0008689291478482742,0.01954088427327043,0.04235888465761265,0.007927672489124998
HKK26_RS00155,0.024149931478104042,0.027124291439894317,-0.026341464697656778,0.03249365086449366,-0.005121368317946395
HKK26_RS00160,0.05451345767503581,0.0049073163278990995,-0.020216926210719962,0.05049975288808439,0.014933849398921497
HKK26_RS00165,0.05539428234777026,-0.0027662091189731004,-0.004103023199252022,0.06965965827348498,0.005698064211905034
HKK26_RS00170,0.023313185084510808,-0.006306160332952261,-0.015141730868826862,0.04865665689404108,-0.02919922488440918
HKK26_RS00175,0.031150755814222476,0.0005920009978966149,-0.005140686240536637,0.021149451303126402,-0.005900573711389106
HKK26_RS00180,0.020952754192123803,0.008209406863850023,-0.01511353176188808,0.027022564124515615,-0.023838174408951734
HKK26_RS00185,0.003982901722298292,0.007757840199677434,-0.013428494071020062,0.03602237369305922,-0.0005233177496488913
HKK26_RS00190,0.029571394060486318,1.638960797797307e-05,-0.0038094240601246475,0.040173847041730264,-0.008748442109135661
HKK26_RS00195,0.02274928794003997,0.01601417355551591,-0.017421876514323923,0.03744814681139533,-0.004349297970817173
HKK26_RS00200,0.0464837719929139,-0.0061971072000337815,-0.008613778026964926,0.024936177137135317,0.009518730585651563
HKK26_RS00205,0.03107387969529702,-0.008959695632646673,-0.018209185765562037,0.04338462869723859,-0.01158990002503821
HKK26_RS00210,0.023814469107996988,-0.002094039541806658,-0.014908496543034081,0.025914888759358868,-0.003165006786063866
HKK26_RS00215,0.024422816647626508,-0.0061486055084232485,-0.007865977083095143,0.035863997126918436,0.005266743460269296
HKK26_RS00220,0.03789734171583976,-0.005602927854154258,0.01298148036756492,0.05933127212477863,-0.025945296475781497
HKK26_RS00225,0.009282416661254235,0.024363073440774853,-0.005971078620261161,0.019338078107733903,0.0171125180438185
HKK26_RS00230,0.008805661257948653,0.011860218006078435,0.007280696570559192,0.016906153282255466,0.0014314133000148505
HKK26_RS00235,0.0036688455527629916,0.04916211085460476,-0.0012357282406870072,0.03829747541739103,0.006136107034146338
HKK26_RS00240,0.029436641261914306,0.05476228511306779,0.04224687455677823,0.03519187363389868,0.017669659097151312
