Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
HTX97_RS00010,-0.003409711339332257,0.03877425298470623,-0.021877772920526693,0.011159017650500083,0.02377572217109901,0.008047909642165299,0.046154981053680294,0.027973802298279834,-0.003258824045616125,0.0015256076760730064,-0.005118533701132895,-0.002997891790694085,0.0006210979770668985,-0.02165877053927062,0.049997650158228706,-0.053448714398186076,0.000436628656316132,0.08631521078273709,-0.00613720106288294,-0.04556982005920468,-0.05043193348407739,0.03202741775877151,-0.003371764902429586,-0.005743456430386395,-0.010796907898869057,-0.024067667641543045,0.07480290980845136,-0.0025410194223267953,0.0221572768548962,0.01695901719187995,0.01918673681705798,0.01861323215320597,0.019635222247630965,0.003488239942712119,0.017442536195359168,0.02090088609919434,0.005112060548162509,-0.011868869057806321,0.01136099930636644,0.005805071478060031,0.011253077446538341,0.01115102895407791,0.004026494753936124,-0.006221418654536068,-0.016578946713705738,-0.014175417343378648,0.0034341054157947175,0.04768061143134736,0.00904474493616154,0.002180386224681828,0.0470233218442131,-0.0023581795426192795,-0.008294105386039986,0.006217152684593461,-0.010634991262479214,-0.03029535551035833,-0.011675407668677293,-0.05382820455079516,-0.060386498993018844,0.030344355574553446,-0.05909517689892974,0.01437649120947618,-0.007482493314595129
HTX97_RS00015,-0.004261379754920035,-0.01627365441953691,-0.008270307326187526,-0.011723191712933794,0.010172557166217065,-0.023922878507098302,-0.008492484354913633,0.0052127391661220225,0.016716308589448177,0.013451013152477518,0.0017279248296049284,0.0024384629492782426,-0.0002624096488897571,0.0023873090500820897,-0.004474523064025943,-0.01582762321050094,0.00887405171023516,0.0013329036436128083,0.006102441200307729,-0.009169317754043312,0.00855926464424023,0.0008391044657610755,0.05259546318965712,0.0012228680572978516,-0.005373343962655737,-0.00835182536907971,-0.01780566199523185,0.009114355192926775,0.008237238268084082,-0.006464728319638218,0.002257879039733774,-0.0004195198403018075,0.005606983415080217,-0.004289135669082504,0.0069661002501635,-0.007242927348081401,0.012557129826318625,-0.006864728532388651,-0.012154251214802826,-0.011465503171220345,0.006403370043587276,0.014273789884524298,0.005789351524380109,-0.01271285195826195,-0.012590576047315399,-0.021585388248177077,0.0037738245757802566,0.004331632407334113,-0.008633692792302644,-0.023575942938690607,-0.0018969035971346396,0.0017713495183760768,-0.001285006115666485,-0.018851612188333252,-0.008069841509861776,-0.021232127731732928,-0.03126395290507833,-0.011062107915255132,-0.04724973786752128,-0.018348110374801593,-0.03084167751047421,-0.021487718715647156,-0.009439943013724264
HTX97_RS00020,0.009870196470966326,-0.027052416290689458,-0.0009279050356465277,-0.0155516744437623,-0.005575112795482146,0.01105320265056284,-0.03331758219498091,0.005131907021056738,0.013203533299117996,0.011565022523313791,-0.003034060358144132,0.021979450806878183,0.007725435492701459,0.008373849299171534,-0.02868832535474165,0.018363087338935515,0.03743623419252432,0.010129947602286969,0.014561475056881988,-0.014524706531968072,0.000837326788432634,-0.007786519011182542,0.02495442613440244,0.0010313846478464566,0.003751235016603263,-0.01936609397827864,-0.01885889345775102,0.010763198777674635,0.004164927945352902,0.0009299480596051678,0.005876420200717428,0.0266809048745126,0.031711923019540074,0.011437452480575325,-0.00282755756989003,0.012564814249115897,0.02827477356524812,0.000683954667252662,-0.01848324229739918,-0.013517502567899908,0.010999752748395063,-0.005331203646960488,-0.018872772551384018,-0.012789437073973347,-0.003571787158527594,-0.016445845340058753,0.01347678775500956,-0.002319243785879381,-0.004477714196186151,-0.055128870655550284,0.018777454009183115,-0.008769889489465704,0.012720315580834949,-0.006416654925197165,0.01644729832201229,-0.019619127055157087,0.0026887886378457893,-0.003733727615754702,-0.0033438456328914517,0.01795617039768202,0.007306652731924731,-0.006747267536532042,-0.0003342888686607251
HTX97_RS00025,0.03818366629917793,0.020401262280273794,-0.00988496661732133,0.005355318723786365,0.009405150668749107,-0.039438151150104496,0.007459598316525127,0.0225563837248007,0.0021429610048796046,0.006723893311192303,-0.04554749707786729,-0.06636355605305401,-0.008306646720288476,-0.004705552722665093,0.008276717684781368,0.008346817892241265,0.038858657433077905,-0.0016197615341998798,0.015905279983018897,-0.006980391156733225,-0.02809440037355639,0.0883382485544092,0.002774462745843952,0.03570983496610133,0.013124176960024889,-0.022640167004175833,-0.0009663098797585004,0.0028820420590664527,0.003372284896553197,-0.004514470864015121,0.011824361362874855,0.018679050703535226,0.0033984541363221623,-0.011162803913661904,-0.025594780187951055,-0.018926933601605127,-0.09775370229166645,-0.020190609608707957,-0.031451900544599495,0.003371627669538556,0.006558022421958413,0.032708376661898415,-0.011336920467314217,0.013145221827154939,-0.022294844709797357,-0.030997640356654213,-0.03438147556525696,0.02895470990809635,0.0015887866763345997,0.0019363739120986483,0.05261644310075316,0.013077839181176778,0.008604308540596586,0.02996470070959553,-0.017378340117401064,-0.018285564936921225,0.04037467931782678,-0.006057836638772528,0.028873546269502306,0.004157048812242373,-0.013080914593042132,0.004089130239466747,-0.005845071447807224
HTX97_RS00030,0.039795912574004624,0.009420939157383892,0.014085247530433696,-0.01104408157005773,-0.00504628823947537,0.007925588368009037,0.00904656390259376,0.001346549763446561,0.005289185698614115,0.004907205218077838,0.0020159079746747267,0.030568403230506008,-0.012998525900867045,0.0018161726129871823,-0.0023423301602759675,0.005758983188691992,0.003018476666894361,0.009158852395988026,-0.0013821343990683887,-0.011456367643121938,-0.011839768297730447,-0.007894676635115725,0.04096086722212867,-0.00218511871321779,0.011924642694832194,-0.04873197562146719,-0.004136373797198828,0.019221535291306793,-0.003015390180379343,0.014425358220451167,-0.005106444763271797,0.028655197527487856,0.014766715729994731,0.022059427970602136,-0.02492241455904403,-0.008387026096562028,-0.014478462368625893,0.01989298285935703,-0.014872674706497254,0.016798546875751427,0.0015257893541478647,-0.01626386096070882,-0.02471036969327714,-0.010193700586277228,0.010949451649714732,-0.005841483376907961,-0.008466211153459987,0.025854890629558317,0.005651429748066192,-0.010182784153724771,-0.006306941372441265,-0.010493160077676566,-0.005069219300893164,0.0328049255074054,0.006518337367120184,-0.016348597455268468,0.022575719299196006,-0.013345488494703005,-0.039295180586131434,-0.02044429124712817,0.010357588133730822,-0.017314799654919173,-0.005926500160197389
HTX97_RS00035,0.02007769410428757,0.0016480531867399764,0.02164522623702324,0.013793947312076633,-0.007824608321463398,-0.03127651879714865,0.018279246852197395,-0.003533074861828451,-0.005168851403389705,-0.020269277842881652,0.008626751107488145,0.01480583230325832,0.0007568025390800967,-0.003776619608585649,0.012517826789440007,0.03410048182408978,0.013664008334517181,0.006471689595589547,0.01242137731885411,0.02050989786017175,0.013637158408680064,-0.009710160910467166,-0.0010985993343798903,-0.0014511070739064722,0.003150286446919852,0.0049713331471401565,0.0002913961623151322,0.6582015461934844,-0.0035973429646455834,-0.022362653505479536,0.0016538043430213425,-0.017010201891720256,-0.0055328452701974735,-0.012404891778401338,-0.0008152836560228853,-0.001998584840491658,-0.00942887881050052,-0.02011267137643033,-0.019435004371765412,0.010089484488021692,0.013092704051153623,-0.006108117802551323,0.001304988946741422,-0.001809213438663243,-0.002706311886751844,0.01648870137804675,0.01753648165205755,0.02617162909077973,0.032143033968305756,0.04514221523206294,-0.010261070037735662,-0.00429750401997666,0.007188109165936112,0.0006130675785871321,-0.0044914906856512605,-0.009167150957113759,-0.02625668897323628,-0.013860875105112608,0.009266661884926327,-0.01418097133452458,0.029279692930803916,0.008440086388773423,-0.012347604143904938
HTX97_RS00040,0.0010346854243365041,0.07637871751115385,-0.03551750797332083,0.014178530902272952,0.027188919296493537,0.03431571612312767,0.0023505773148478435,-0.01097167247840384,0.00840155940079141,0.0006192621789340404,0.01446286746463254,-0.005789315190239067,0.016454538854340704,-0.019336045613964757,0.016887392018491234,-0.03843743086780962,0.00370407378080143,-0.01508121833984385,-0.00524691493425632,-0.014354560149399877,-0.0037686992213858362,-0.01970481454047419,0.009133157253478892,0.01695669192868566,-0.004779346172542137,0.005014988234110673,0.08366141903649266,0.02345698195577167,-0.017784575667245287,-0.008564963558291387,0.019752449144856063,0.06574996082441908,0.005334187880658301,0.006557469643630193,-0.028092991584044023,-0.01553495107115393,0.009584731685422797,0.042564198381771126,-0.018265249594423313,0.0015556613763830504,0.023473303319028003,0.00847787469586851,0.03287974267407789,0.0050831524301047735,0.0016250011986727994,-0.024378618176059394,0.006975854768577891,-0.02217689467466065,0.029220594562256813,-0.0054289325511165335,0.04484426000946616,0.014580747393237807,0.012924820940764558,0.023246431723560515,-0.009641425184589707,-0.011830601614256801,-0.00604691250133759,-0.01446944204076177,-0.01603492239935755,-0.02040271431091779,-0.013103544096541802,-0.012809724361129622,-0.057535423098992344
HTX97_RS00005,0.011314057455609155,0.0026725797390526065,0.0005051589101600876,0.0181745829159568,-0.010723901894375285,-0.01356853578990437,0.001264108038693252,0.004307791848915845,-0.0002421827459693481,-0.001982763055958509,0.01492069312868718,0.012671612036252815,-0.022384683828137873,0.009314004654121324,-0.007528166635234878,-0.0019002466369172461,-0.022102775482323356,0.06547107912576774,-0.012061258225055643,-0.02113096927478911,-0.03502445827697705,-0.03249879332198269,0.015290637298271303,0.018916924174424084,-0.0032296442361275076,0.02354176601511532,0.02456795532905827,0.012181300263929848,0.059693910005460885,-0.005085525491550566,0.023762542438995823,0.025186836677394256,0.028182893674032837,-0.009222588327924058,0.012177237498027592,-0.02287112953789521,0.052801156308332674,0.03036163739982573,-0.0013455845905948267,-0.001644148010903054,0.014133096519254344,0.017154841638025605,-0.005965373690812796,0.005651708003922698,0.018875325787014424,-0.007044269872621149,0.0048935933152097185,0.07842743052717613,-0.012709151888157766,-0.0016928933504476414,0.012504012764349502,0.0005180846726676859,0.01616012016075524,0.009787187656782886,-0.01259620431705884,-0.024332125203135293,0.03556053347146524,-0.025792765437362107,-0.022155518049666503,-0.007853932660828854,-0.02991285977671275,0.006566740021376348,-0.04073244409875032
Synpcc7942_0001,0.0022594122102199067,-0.005334844351343466,2.399879739009281e-05,-0.00883555999672484,-0.010794707329675881,-0.004314749490667074,-0.009490384294616508,-0.01680856832493196,0.005980652714307572,-0.0005572946338565571,0.022070240069981435,0.007188158529292495,0.008331821523871632,-0.014719223519972782,0.013153411404792996,-0.0071717662209472245,-0.006225918377705468,-0.005453112343343486,0.004357064447368828,-0.012311251673916552,-0.0066640897853078255,0.010354294192474064,-0.00012219101368339,-0.0014638985337129178,-0.003651254495251926,-0.008360937477734486,-0.00935565287131043,0.00985629518473218,0.004634368998484652,0.004084815093821823,-0.00885815115130732,0.004470345574473678,-0.0009827552751080176,0.006843991105833961,0.00029652260555763053,0.0013212567992244718,0.0008201725816664632,-0.002432734599928421,-0.004179824386975358,-0.0035303940072536023,5.2275000566992915e-05,0.006686007512656753,0.004211928853421172,-0.0036837349659568303,-0.004839566286399299,-0.005051677765823472,-0.006450715233758708,-0.0008523905919700517,-0.012189972571951533,-0.0026227692775853636,0.004675864305975654,0.002842363319749327,-0.0015688963294137848,-0.004485239223535366,0.0010493078703596843,0.003417737820538018,0.003524879901863704,-0.006921681906229043,-0.003133496609531228,0.002896790778869492,0.006505388652012358,-0.012169575967010201,-0.0013064986671081718
Synpcc7942_0002,-0.006356509391410564,-0.005792523248992875,0.001629996401005011,0.006029306459900757,0.009279770049780877,0.011280294649992705,-0.007233520687895878,-0.023504837157150363,-0.006819177737763794,0.001859142955794623,-0.0039004624798337543,-0.001839056978437722,0.0008373489054023954,-0.0028654845861235713,0.0024041806417502824,-0.006818611494033989,-0.005842774506476997,0.001032327879108963,-0.005905683982822387,-0.007475891613117883,0.002466731244405448,-0.010372174108271142,6.427560342657455e-06,0.018093208677896277,-0.012046675688152904,-0.038027468744080604,0.000842610542608141,0.007143580344366037,0.007725332528624855,0.0009248845358405827,0.00183940759043919,0.005759338143621414,0.001347729185213082,-0.0005540390604128312,0.008124914271318763,0.014714236131588466,-0.014076121086445818,0.002995658845028861,-8.046850228863297e-05,-0.009696149578777314,-0.008133250331547963,0.003503265829404138,-0.005573393246273468,0.0002270804842016648,-0.0028798222777973253,0.00954196055635813,-0.008883471718840349,-0.011297197312327027,-0.001465783607907222,-0.006983965426275245,0.01065192567448492,-0.00012526898141291417,-0.0017494091470702361,-0.010840118618978746,-0.0009888130797351565,0.008624274500679005,0.00116058498371802,-0.005818366291921195,0.006930447107541015,0.011189101829457261,0.011029115931598173,0.005647058613573314,0.0039046375331376914
