Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Synpcc7942_0003,-0.00581909947155692,0.0024997506195287523,0.004998712880147248,0.005333284399773701,-0.0025752407809287703,-0.0042243803371126215,0.0042216899570311035,0.0018983541480538672,-0.006801711480088365,0.00857553214570791,-0.0027109139727913827,-0.0007460674827415681,-0.005494134665501333,0.014753606436865744,0.021168187550040036,-0.007882526412754179,-0.0038611621842579782,-6.837661439153325e-05,-0.0030455326181948205,-0.009135430899137641,-0.0071654962002977865,0.0051188348580449815,0.0068244876016834094,-0.010446806246301706,-0.01279812703328283,0.004978004918910095,0.0007778169515435,0.0223643151318552,0.023832346577231264
Synpcc7942_0004,0.0033359878879110844,0.021995093525232073,0.0033809161350735932,0.003892211688576431,-0.016881874127071102,-0.0037101414975108347,-0.0009054845756244693,-0.010673362994318182,-0.0171643600667224,0.0042997456124262475,-0.0056507945950958535,-0.05363049374915439,-0.014537609388551484,-0.005620878545746422,0.0029157018570286773,-0.015272019046125242,-0.011078975796391135,-0.015354681075743233,0.0065613368039147335,-0.019928736860144843,0.010756383733973977,-0.006735092342091017,0.005663338413948936,-0.020897353781826073,0.03293283201758981,-0.01153306590216316,0.0010108393129762234,0.0049307229848351035,0.012379373123223788
Synpcc7942_0005,-0.019475265643505598,-0.021561107049135605,0.0005560958272620063,-0.001592982264381035,0.0027881714783384963,-0.013118371607507073,0.007154112575171031,0.010417343450741431,0.006577173806909584,0.0001578217556711819,-0.015350135892150105,0.06346794304125644,-0.0010558919066429825,-0.0042849186912717096,-0.0026442483561355686,-0.022065269972126867,0.014424861360522142,-0.02009787370165804,-0.0009382014429523723,0.007562845199170689,0.009687465316719312,-0.0002307318930668288,-0.014141201232542066,0.0017796481127706951,-0.00559195705225455,0.009110105129622743,-0.007417421698019745,-0.016022276667243276,-0.006939338275311026
Synpcc7942_0006,-0.01921259119657771,-0.013419295591071691,0.009868158941425452,0.010025926404549024,0.027964209715205586,-0.011121715019088865,0.008527728066448362,-0.0043530262322875055,-0.018726586810905353,-0.00732588214192775,0.0018001351752005746,-0.0055284865053467705,-0.009536991828968689,-0.015154610711207765,0.0092163920010642,-0.0026314132810628782,-0.03858168089878731,-0.027562191807116818,0.012362714174717493,0.01835509764235406,0.015113351581997416,0.013898646376725693,-0.0400104027220661,0.021395888004201516,0.016199752980675053,-0.0055220232080569675,-0.02106481898926426,-0.019550183603867382,-0.013656542429489257
Synpcc7942_0007,-0.01597443449616141,0.0019255065495207729,0.0006559895950002931,-0.003771972137100576,0.00030724039221656144,-0.01737007988569341,0.009250462951703772,-0.011161287056295592,-0.009365170074587979,-0.0138998259415782,0.00522261311208366,0.005087003344196987,-0.003952526595989972,-0.007162464459825662,0.00774584661608102,-0.013699242189382526,-0.002074433527488509,-0.008892595212788072,0.01251950743581376,0.002989898081763365,0.029272816158906534,-0.004428125084102957,-0.022527669044145476,-0.011839289930597038,0.013123154711293872,0.0022684653332647443,-0.01978731328201389,-0.009258258991589087,0.0243456064007193
Synpcc7942_0008,-0.01813168159128382,-0.024824785269972643,0.002227035522762706,-0.001669788418492303,0.010882491509506025,-0.00729862875140584,-0.0035026723183969612,0.004592153780082763,-0.02201952748815199,-0.012200279549371524,-0.011147173870367856,0.010033273531626329,-0.009487836390690181,-0.0010545587374490497,0.007598300857781137,-0.029172549744269013,0.010162637148696895,0.011679648852797231,0.021676639597844688,0.004033600700176287,0.014054107657988937,-0.018063418838807507,-0.021704982013412085,-0.004748415581460517,0.011992342862665331,0.010065367906368522,-0.0037016037548238327,-0.011326628910156891,0.020123107161645844
Synpcc7942_0009,-0.0051093245702578845,0.0015510957749566795,-0.008154298307135927,-0.002108098563581891,-0.005986634712641263,0.004065202296086633,-0.0033330859736182632,0.005675563825131061,-0.000599383672613356,-0.00796309177288074,-0.012333092917144602,-0.007436915579595799,-0.007512811722110051,-0.008625190488054244,-0.0015384585751781021,0.0013972880191121724,0.003187701820722066,0.05088790576631063,-0.007930744906695493,-0.0047018056681648246,0.0013898966000158125,0.007888077920069257,-0.0038126377535378443,-0.016868853496534397,-0.020288202854431198,0.019058655229615938,-0.017007341864289514,0.0015503775797689613,0.002728363016626731
Synpcc7942_0010,0.0038292041668181297,-0.023070517791979883,0.011750460096560828,-0.027801209105208446,0.02896914958593014,-0.01666544960734541,0.0032751323364198837,-0.00015802431561606298,0.014832466676378506,0.00501552225623629,-0.0009471900203095078,0.0015870232022316825,-0.008286286557560503,-0.0008680837215102317,0.0009953893077707108,-0.008708947482804447,-0.011978222752840112,0.015876066136708222,-0.0002979093736397708,-0.02349781386112749,-0.021230400951682413,-0.007597641435456921,-0.012275998972728417,0.045072115920234385,0.024649661300520962,0.005064341052299051,0.009225410277169074,0.02121985063119651,0.03555229929477301
Synpcc7942_0011,0.010339581339194737,0.0018392563011149323,0.0122809282070326,-0.0023702355744511065,-0.029105032412300526,-0.023480068257614714,0.001315913072351605,0.008962881035735329,-0.0009546805903078451,-0.006600391430972231,-0.014949967890253747,0.005080173547810886,0.00920169527489812,0.006802914218672268,0.011899075881191951,0.0021863858681549896,0.013481668186900046,-0.004832705029538593,0.00839710283766666,0.006586637605549051,0.003771074803607673,-0.017811577690171044,-0.005854250572992847,0.01903939462163516,0.01603640769389372,0.006062684002084639,-0.001825190183455771,0.01719479297048709,-0.03822654128225721
Synpcc7942_0012,-0.005971220244280433,-0.00119725827045378,-0.008725637120147034,-0.015476279059981373,0.027684274309827665,0.0026184515612644654,0.006657461964931179,-0.0008756970391438583,-0.01393432021415173,-0.029076860637008515,-0.0098903758086863,-0.004621772992163788,-0.02336054668621286,-0.011560926967853553,-0.005662938698999147,0.015840843836698627,-0.010257706387801832,0.044185295481019154,-1.0157611995898872e-05,-0.02175695225940856,-0.017464955359806286,0.029937192854728883,0.004827760959099653,-0.0034044623102794827,0.0012574815757816205,0.0026782539505388102,0.006907920469349363,0.020373327695380986,-0.026459938996401373
Synpcc7942_0013,0.1585544813400962,0.026971334065798314,0.010345284605955565,-0.025195904472115567,0.02685271859493338,0.0032298988514468012,0.02048962461349533,-0.02156167851791505,-0.034217467894476015,-0.022728009915816545,-0.0070001139004841504,0.015744869112686178,0.04530464882619923,-0.031018215188980982,-0.013124162072979248,0.01998412942268601,0.00024788214805686787,0.008681744892058323,-0.12347753777564159,-0.05012474727288037,0.04782799156623688,0.001671974808450637,-0.05293907973451711,0.008240390389089502,0.0071811080915708475,0.00943641452838481,0.15276476783341286,-0.0476101274545174,0.03819981164240437
Synpcc7942_0014,-0.005396674708145442,-0.03523392133236435,-0.003430896431958892,0.0017379636634195323,0.02061122610449223,-0.009653438168959555,0.03859524289483563,-0.011242873771071778,-0.03174060714086364,-0.041238491302927546,-0.005985232076168057,-0.0037450704262951473,0.005328836444969576,-0.0015424984719907627,-0.03434221122981401,0.03214012800833412,0.010571050369034371,-0.02382069583988582,-0.015792968313296515,-0.0022796761596561906,-0.003144317147809824,-0.006663353726768271,-0.014808138108229039,-0.011662769926189238,0.023027315925534822,-0.04668284434627716,0.05534102067249204,-0.011650066150067747,-0.017453144937671375
Synpcc7942_0015,-0.019187731695035393,-0.002963268661850314,-0.0016858787326929263,-0.006408011484446981,0.007539197772517132,-0.005837383067043905,0.03777908424439669,0.005895253647239959,-0.047042036389443466,-0.0003608458682983528,0.0056219510265463155,0.002034657008460118,-0.020909155639365087,-0.011956746363192576,-0.017185429741155268,0.0076590646501641805,-0.005556325895628139,-0.013211708740569506,-0.0009369439090976812,0.01001470541001399,0.009127853694739705,-0.015153763592812609,0.013221876225802136,0.0013300921623268754,-0.020812667221169912,0.01003095367607636,0.01545760736732822,-0.0198818170791399,-0.03614804596650064
Synpcc7942_0016,0.0026234210881989155,-0.02043767560070728,0.011115427909786042,-0.004344176491999179,-0.004256665516897463,-0.014274300828624393,0.007813401703937657,0.010953880145634249,-0.02833673453475483,-0.006285375263363049,0.009137982407615661,-0.002477594832717147,-0.004038149525912879,-0.012856824182744314,-0.015837967355977943,0.00859673078822557,0.013037860840454803,-0.0029203148861607973,-0.004340524739287701,0.02092565950463378,0.0008469422152883719,-0.0264068729927101,-0.016271004389290977,0.0013286838416626296,-0.014424408459808963,0.006763480936895285,0.00309866752546684,-0.015072829268157693,0.00042993580951046484
Synpcc7942_0017,-0.021628658114801757,0.0016687933316737022,0.00910122154837615,-0.010895731732877332,0.0871611813013427,0.01297805742976603,0.005039696780559644,0.0022998517995097053,-0.022949031013833693,0.012259250388028298,-0.010108911009561296,0.0011545327584123071,0.000448213340628079,0.012141224409977449,-0.01653570386555125,-0.01807140229769283,-0.009401805577869802,0.029903130750702375,-0.0089555266621019,0.03751041204207741,-0.029503977237782725,-0.009399224966408274,-0.004842884030467436,0.012041217628642641,-0.03796621199363271,-0.009804989788390646,-0.019604693089488895,0.0032709704538807006,0.003255250679590599
Synpcc7942_0018,-0.017634517629167575,-0.0006994544142314016,0.00010604724996866698,-0.001699798851908326,-0.006803394818625423,-0.005454422231192446,0.0030916128118428365,0.004740150038633741,-0.004623378427205929,-0.006188537383671111,-0.0066010370941651025,0.005969206070440316,-0.001478582652298544,0.004307157529258149,0.0035640944965840155,-0.006404010031434264,-0.0053902870609881205,0.017771644117049706,-0.008629482707123071,0.0045053522465869356,0.014174942241287318,0.02146958681225989,-0.005190398817012185,-0.02305338074665902,-0.02220159690985888,0.014213614264038872,-0.01657590676099099,0.005594540250609419,0.006207490574376468
Synpcc7942_0019,0.011884045984268898,-0.011923392169273348,0.0023103028434524426,0.008497829512894843,0.028279558107457563,-0.014892623191518685,0.005219067904389383,-0.035114317014461306,-0.009635713753620233,0.015678641436540058,-0.004534094744866205,0.033114710394653434,-0.031041984645926855,-0.01265976776875192,-0.013658564291264639,0.008494313814917295,-0.010506442471537094,0.017938012594950745,0.01471673907141948,0.011707098145202285,0.01610096646587693,0.02620911388568149,0.02796964949103384,0.0038953854958041875,-0.015402093532250574,0.006973365408305447,0.00443833147677385,0.019150398616581913,0.017565124515896074
Synpcc7942_0020,-0.004590400997130901,0.01715453743852734,0.0021831882395465137,0.02190975022974261,0.03489624850648519,-0.021426831777234288,0.010490146427585929,-0.02965794635030591,-0.0038563509970104015,0.01417541710472432,0.013116791929087107,0.030447330974566263,-0.02300598616749212,-0.0022203759973354366,-0.0019692149580147053,-0.007129888853280864,-0.025461170771712463,0.024442296487414583,0.014332185734367541,0.030906054069626602,0.026099417856143458,0.034261562992789894,0.012203328920084995,0.013988188767308838,-0.0345334838883653,-0.029452948414670204,-0.009876850206861357,-0.0022475417438983653,0.016709400371439326
Synpcc7942_0021,-0.013536341516322603,0.010515917624281503,0.009506992576826679,0.0041550719125910554,-0.002197510793999382,-0.022034447205392285,0.0043509862669598495,0.010685500622759131,0.00224444580758017,0.020302635515807438,-0.005156792039329236,0.0006469293249661682,0.0120149317673243,-0.010102955849103186,0.010422783288570743,0.017093469192553393,0.010310277823476979,-0.023609649341213065,0.004766041474081042,0.015432203113114126,-0.0013272315753790462,0.012746603263843049,-0.014825438009431915,0.01616956835296677,0.002326209176774576,0.025120519303957416,0.005284288918626478,0.006182276845319822,0.01676510561489531
Synpcc7942_0022,-0.012592212317396347,0.008270564520489037,0.005459136442148251,0.003518035095917665,-0.003897213869342713,-0.01693953382766973,-0.020824022447342886,0.005872613630189955,-0.009555459778264724,0.014646670873024393,-0.009219882039203361,0.0031162876868327614,0.00016956281693293468,0.00882708945644942,0.010068738648124343,0.004165156286758583,0.0018368779013697594,-0.013336256947853831,-0.006231895398638377,0.006623568695282133,0.01547975860328872,-0.008198483295131983,-0.03283500746545916,0.006853894788597283,0.014787327893862069,0.014232130564024576,-0.008071484056853177,0.005624653691802246,0.0251817696489138
Synpcc7942_0023,-0.01490677469993561,-0.003951765083996784,0.009511373500525618,-0.007407832475025817,0.009556774016263396,-0.015447505769566579,-0.007342415208236206,0.007102358881143515,-0.007488569516252798,0.0017776482147760472,0.007711579108662503,-0.005278592222140759,0.007040757387127759,-0.004988103397546173,0.0032414877361334354,0.013707063720610842,-0.006974335862901806,-0.01363849014063619,0.0037623413393593538,0.003998978814330137,0.007838651014402178,-0.010836128075731422,-0.04143576644566802,0.013092255975078713,0.0066305976746814654,0.025996041162046412,-0.016763033957635218,0.0247301803025661,0.04832184197497415
Synpcc7942_0024,-0.0009402108000518768,0.008002416845674222,0.008290566032507137,-0.0013858002447702728,-0.03335916912485629,0.012687127762105477,0.007373431528064554,-0.002334334841192062,-0.00862561515428005,-0.0010401277158061356,0.020549326162919174,-0.010370078907056374,-0.00749790593070023,0.017580408341588173,0.0032439797242878043,-0.01574239314099141,0.013443396319143567,0.01518388722350847,-0.006202828766988045,-0.012723026562019464,0.04372733008520133,0.0008536372713487997,-0.007455199573792388,0.02105295988924151,0.004774295287400251,0.002251480914434181,0.012580541917830467,-0.009325237888400553,-0.019907872989108965
Synpcc7942_0025,0.0018942901030642148,0.020063718360912954,0.005612548269538806,0.00010079529853015563,-0.02521172906896569,-0.005184660568805169,-0.0023141212729899732,-0.009784964980199854,-0.0003929671392810126,0.009909825542660634,0.004439012503583139,-0.004811137556487996,-0.008334139260232356,0.004788190527449188,0.008395678906651067,-0.010795754612031723,-0.0016597145130395243,0.0025606162811111625,0.01718895248650329,-0.015654760444176935,-0.009716713933697853,-0.019872442838716208,0.012424143925326158,0.009772852385043204,0.015392416603556879,-0.011056909731116008,-0.011848989757197621,0.0009303660774438361,0.00465931038048961
Synpcc7942_0026,0.018786607199230847,0.003820556531890147,0.019732793229836783,0.009478989956246318,-0.002365135753799089,-0.007213528146885905,0.012503451377448132,-0.0007412015174876032,0.0007660944925068601,-0.02229014381365767,-0.000789675121961877,-0.008253609949702957,0.009778428801711436,0.008431308283984562,-0.0045967293225169644,-0.021800216623786898,-0.007540943241466258,0.0004110679198568922,0.01781410503682737,0.0013677357721766207,-0.004139171817595303,-0.03457192285448711,0.012122679903619971,-0.015234010187678348,0.022607368962385133,-0.0024464293167570914,-0.024607326281734884,-0.00634190509667702,0.0027897000403678336
Synpcc7942_0027,-0.009420794389645519,0.01917284805616065,0.004252305290282991,0.0032985698127721997,0.0048591677155015054,-0.0054549628438852905,-0.004831109679245185,-0.0055413297734136354,-0.010383020772635431,0.002917267213778251,0.009779741297469998,-0.0029770136182957468,-0.01322016061092576,0.008689425678633468,0.006075371556575578,-0.021199330517810252,0.014458295289556772,0.012334023387475994,0.014467395940407314,-0.014901120828434138,-0.0023630335887481263,-0.0009780341380678135,-0.005705217919030947,0.0050707756062643205,-0.01615962997446565,0.01227537612993214,-0.007018468291443815,0.004893747240034751,0.010583337131723625
Synpcc7942_0028,0.021998952946842572,0.008379342750776807,0.00019337482890535284,-0.003709075696984708,0.04394355453977617,-0.002789931873354899,0.004553850088494026,-0.011071842787164476,-0.005180338384250837,-0.02282446815037243,0.0016980662829810954,-0.012659339942892407,-0.0014321748033941102,-0.0061856274230900265,-0.00016438187802450083,-0.02662476796977409,-0.004763252255725855,0.007029969211865818,0.002188390213969262,-0.006303444649077221,-0.04538073348790973,-0.010058073486796968,0.036507869614491276,0.042400174122088255,-0.011878483606043204,0.015435639884757277,-0.015276809548716108,-0.0067108366389318835,0.034388584157051226
Synpcc7942_0029,0.014694464741243552,0.01847772321349572,0.0005888377095163295,0.004804647927197303,-0.015300243420527318,0.0006029371247415937,0.0009992176729559119,-0.002792997096649748,0.0019986143584901413,-0.0006981604451905332,-0.006742186515549336,-0.0053121154258199185,-0.015194568842979695,0.0005766365816347621,0.00580093365610898,0.004022340676729481,0.012401130923130275,-0.0018721257876449153,0.0009300201065325993,-0.0038598809932484483,-0.013582818795053908,0.006464898276319086,0.027367203750299753,0.010686399431586386,-0.029593739505668692,0.008944276864944695,-0.021411075388278578,-0.009539388577480275,0.0013929721023043032
Synpcc7942_0030,0.008806109219344892,-0.026479584694844887,0.011243679588397401,0.0019917582343114797,-0.013856172038314171,-0.0042189696212563375,0.001919957943883936,0.013649833956059704,0.000724902678615109,0.014970961030602175,0.022177817545268715,-0.00969259402975819,-0.005866683117073176,0.008708613456263777,-0.0022438941653546824,0.0029259081671304974,0.02179500060048519,0.01882748115071552,0.006953766510545695,-0.0010639468495617062,-0.023508512584705227,0.009917592422995978,-0.004025319243951711,0.0008713503751025457,-0.034843598289687736,0.005024666039007672,-0.015449488234197938,0.012895785138715737,0.025026811521929187
Synpcc7942_0031,0.011859610456564798,0.0029740951842344657,0.004360344086883115,-0.010704533628085768,-0.010150290336247928,-0.0028874951798624404,-0.007560144097130771,-0.0022710080562652352,-0.008995716552689118,0.0326354135437906,-0.0009207810441859594,-0.006318885015148561,0.012032186662121263,-0.010129464475854673,0.0026648489021097047,0.0024699043761457987,0.012678037558922347,-0.0073804648371995196,0.0030086335952602566,-0.0031099186733333363,-0.013334943436513294,-7.01795063939017e-05,0.008418597586133494,0.000450515524410696,-0.004921544804096417,0.005637250393835775,0.022199867664141396,0.009915281118650053,0.015907812111986937
Synpcc7942_0032,-0.02880880037680489,-0.008730980311986726,0.01259750736219226,-0.009841144415161904,0.017197622057091456,-0.01881697584891114,-0.02184511466115192,-0.011345335358522009,0.010036022895675158,0.0017328152136747688,0.03043056723992691,0.018143072153104428,0.008429990891749199,-0.019420999146139505,-0.02353079537994824,0.08594421978349798,-0.025601455895715847,0.016283596293227648,0.004709292717197239,-0.010110793876517265,-0.00014065599009228005,-0.0031576043999556546,0.016804289734850566,-0.0010676647137998416,-0.019143383008083405,-0.03260744504114652,-0.0024394638456938286,-0.009760915820969529,-0.026660054807277192
Synpcc7942_0033,-0.014494827572957567,-0.0026825263611014107,0.008120215586378618,-0.03292526878677938,-0.05022020591288138,-0.003574342228650051,-0.03878349281425188,-0.018349827110279198,0.01581239331965175,-0.014155701269238158,0.04038514855678834,0.02901576740620717,0.005358322256048259,-0.04406431491636508,-0.03446006241576913,0.10311378034283475,-0.004314058617625454,0.011849086900548278,0.009268104637258766,0.001185006536639732,-0.006336079763756806,0.026462713721159752,0.014907982552901803,-0.006137743501821022,-0.010961546736048473,-0.04966478655389859,-0.018450324607678897,-0.018047093449420633,-0.013087195103998491
Synpcc7942_0034,-0.035475398131628214,0.09155521480111944,-0.01584873772688021,-0.041349930118100044,-0.022372421666671267,0.025083081049267326,-0.0012161004862016654,-0.018404847689534907,0.026482758948824604,0.007330690034087927,-0.03673587559476457,0.032166976932071774,0.0001673532790280896,0.0025174461963849188,0.008875197861810845,0.05555335963858078,0.032769418550974386,-0.0034126839616117084,-0.003700343272048415,-0.005126993814543423,-0.08683584382553268,-0.005640814968402188,0.04849538874600939,0.010986129746546704,-0.01960591951015323,-0.0002313720261329729,-0.04944400231534196,-0.03962888580259769,0.024315729156378103
Synpcc7942_0035,-0.012007715506567773,-0.013959077586258112,0.0021365416845327196,-0.01808812524239263,0.011081144697422461,-0.0071327929642115585,0.018753911512721266,-0.023593464999865418,-0.009237866862524452,-0.004553285286501781,0.06305313529037897,-0.008686663729016792,-0.004010995280277851,-0.031337114550581156,-0.017431413169028655,0.019300216828686427,0.03350739940840428,-0.010230287187357827,0.0020917378375267578,-0.010462469181723038,0.0035479247579973633,-0.029135795328652805,0.010530504366913199,0.010935046745097222,-0.016123278685611548,-0.009105113829928381,0.015799238181920697,0.011089205257941676,-0.016409249801518724
Synpcc7942_0036,-0.005088192289275595,-0.0021909349149161093,-0.011089204164425649,0.05733918032027821,-0.023594633331481315,0.0006212291410715628,0.007292556639362502,0.03573121303851443,-0.015632935615941652,-0.004235324095358477,-0.02449508497557642,0.013692404009028354,-0.019456136130334593,-0.004905924433808611,-0.02419158851779663,0.030271419722562948,0.003841008030470818,-0.0214969957432915,-0.021931046422486302,-0.006341828347295801,0.028244256505011035,0.01876148634499336,0.01519644871977164,-0.004330889639728417,0.00484567984164333,-0.020214169791211215,-0.05574390797374816,-0.03897642641285556,-0.0362887483399934
Synpcc7942_0037,-0.0011931243607898256,0.02302106830266443,0.006451490456646482,-0.024394513265915917,-0.005023834109123786,-0.023614869112813276,0.008411499811416397,-0.00948888857020543,0.05441335801632285,-0.10068250962354484,0.009084249649679119,-0.026592299005862675,0.06825715214324929,-0.006899233704508179,-0.028948774858481026,0.022247164860723926,0.034108604798192256,0.00850400847154361,0.009307551256998356,0.015163361183156516,-0.0201720948233418,-0.02063239702661353,0.04884817826730246,-0.011528745731412784,-0.013192575760922066,-0.022995903881396464,-0.011880981855640684,-0.007499258707174577,0.02763300809670322
Synpcc7942_0038,-0.010472714117656181,0.0026165622993214767,-0.016182429234643036,0.017237930348631345,-0.01164301438101586,-0.023989695907073713,-0.0038738836428492116,0.0027561054193864436,0.019268182205009223,-0.019149482142600788,-0.008776503894787098,-0.0029515029693170315,-0.014293565092094385,0.005247430000934915,0.0012690156317334438,0.016906704915165525,0.008594975939118555,-0.007470824086973538,0.03678026311913012,0.013739069151149782,0.008950790520790267,0.005830110620757392,0.016136523109826384,-0.010763678604236403,0.018006951362105308,-0.00690147355644921,-0.00807778578679845,-0.024949657008241685,-0.03653795460778278
Synpcc7942_0039,0.050418132475107603,-0.027673464615593408,0.005550447954949161,-0.007782810359389266,0.0068225223398003685,-0.017887177974411816,0.0005936986918738924,0.012253233244202104,-0.0023618993390196728,-0.007822981741287927,0.008124619032961534,0.0872059419176667,0.00010208944765449391,-0.01168087394758546,-0.017457648459194484,-0.010082806467006331,-0.020800797589817156,-0.006746587559891903,-0.0023355223976874967,0.004265275636832172,-0.030981386829460337,0.010068441464510924,0.017072117661541868,0.011594299490753154,-0.0001268980832409918,-0.01856032396256878,-0.0018406597751867632,0.009832879728237952,0.005828811581709229
