Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
HKK26_RS00005,0.015605511745076817,0.021413224400243857,0.021784724511380846,-0.008748001566837901,-0.047287374547187365,-0.0050560782541864795,0.00840897188559852,0.031667990728973076,0.01991441058520146,0.000383308444892318,-0.0066269983686440374,0.02414057565926816,-0.0351454256710424,-0.01712056066365506,0.02600032909531861
HKK26_RS00010,0.021684267952765523,0.09293077003244189,-0.026724610818508503,-0.013867593949414773,-0.005271103854934862,0.006668268911470938,0.005163034459283567,0.009367181165237043,-0.02318443144145168,0.024121815877123493,-0.02418461571556044,-0.0013020780715753215,-0.0016762186109446618,-0.013273614234137471,0.00999663165306097
HKK26_RS00015,0.012787344603294986,0.04828722682270642,-0.0032247201476743557,-0.01502178758406111,0.005321256680632712,-0.05666012669419587,-0.023102419357187935,0.0042285642328120905,-0.024240546768089285,0.03448348055491904,-0.01847553428479839,-0.009765396705205837,0.042800615675748464,0.0034358670551624363,0.032790461665671
HKK26_RS00020,0.03162713371205022,0.07613963217623095,-0.000342091301162884,0.006778279206801142,0.014456018081234477,-0.051725927699627056,-0.03500559660896334,-0.020930554207441235,-0.026764222845210784,-0.004948298448425478,-0.03159379891220516,0.0017457604505586566,-0.016357528415516995,0.011289530470004517,0.016882189051669015
HKK26_RS00025,0.0083650012006408,0.008993594070299905,-0.0185223737855723,-0.010558462581116923,-0.011528817763867405,-0.04471087028913018,0.009183501379569236,0.009500203808794716,-0.019670846953102405,-0.0007030395015246542,-0.0010267867571409253,0.06213809585565218,0.03210288949630198,0.014728600327836973,0.001396933037556505
HKK26_RS00030,0.04168013528007041,0.007614423547648071,-0.011089622542175154,-0.0024037243710508414,-0.010472135247334109,-0.02801144517508833,-0.007544614062968176,0.008960786303559003,-0.020964800888241385,0.007063042698402983,-0.006658039656726117,-0.01065687366462113,0.0319244587530607,0.009442751655333644,-0.004998658939316451
HKK26_RS00035,0.04701781365615525,0.0017187005590893712,-0.011536833952789175,-0.009987262855413072,-0.021695712515817395,-0.006479623774425624,-0.0036569710641396586,0.02200173855441631,-0.018651105725928978,0.004560943465676887,-0.008953565816072684,0.1237553558863913,0.009988338873770855,0.023371216124538487,0.016184558050939005
HKK26_RS00040,0.00464564715238217,0.0026212641029693144,0.004965308526760804,0.020140974328664282,0.005655647815355048,0.0009390479521338695,0.000532809622874743,0.015057761743413566,-0.011245135231827493,-0.016533523624397643,0.007631297116707824,-0.002726800912758209,0.0007673137376007666,-0.012125961930913002,-0.029706750510753496
HKK26_RS00045,0.016268632531396123,0.04418693725567595,-0.008412810857003242,-0.022911584582192376,-0.022675186585066634,-0.017892931742718318,0.02670331678195874,0.016569065464337743,0.002023874808635224,-0.015458160194916375,0.006151855916269528,0.05357794308825003,0.002521394964468479,0.021438280603070868,0.0094391467876763
HKK26_RS00050,0.021033604626297855,0.013319341754442033,-0.0028269746812321383,0.017459343144557035,-0.004971952938551307,-0.014598059571323487,0.011357916591563086,0.031009105601454454,-0.006953080207908194,-0.005537679171581988,-0.026037283990551312,-0.010813071411594726,-0.0031564836198014336,-0.010116096834943753,0.010263380742238669
HKK26_RS00055,0.029450880325282848,0.019371623383930017,-0.007317919898509055,-0.0018436926215884362,-0.009672284657528696,-0.011844350072361747,-0.009566232504785584,0.015927114877252374,-0.019252773563869802,-0.002007644504988945,0.012134585837910347,0.03873117890002905,-0.008554072694249397,-0.012863147061664493,0.0024869443443949345
HKK26_RS00060,0.026058707028868134,0.04788107934497966,-0.018991628707482153,-0.002545272616598638,0.018097912508005912,-0.0418052916286322,0.013204515258925879,0.01453111485662413,-0.007957146858936871,0.007346082254242425,0.0014105517409665302,0.005478963147288686,0.008383314220621258,-0.0012660832008236963,-0.01726484598240981
HKK26_RS00065,0.08306338944229488,0.02793726957780916,-0.011954673571133051,0.022245191006554307,0.041678742347349786,-0.01373359954533239,-0.0076808842869492255,0.05486388920304183,-0.026773384951153542,0.003065285017764688,-0.0032250475568586278,-0.05716804773422804,-0.00838350768909324,-0.06369624342299281,-0.014188388686116151
HKK26_RS00070,0.036466292954040684,0.007468480582123725,0.0016423051543084256,0.023578565461120395,0.026700274734657713,-0.017329108760565783,0.0011454139299837437,0.04319022581202034,-0.027674695891730265,-0.00013449287908131008,0.008004520071574912,0.014967692280857528,-0.005197218127729049,-0.0261311820664256,-0.026177082240137657
HKK26_RS00075,0.0336299256927379,0.02385457343425049,-0.006920141388314654,0.0059272575473679374,0.0362975573403794,-0.035446724398143836,-0.00019741254556798144,0.020847617784180015,-0.04182177110074553,0.000812237680707581,0.0005508905112799732,-0.02852738423217934,0.00453308552948522,-0.012691988576420489,-0.00894110140694445
HKK26_RS00080,0.031541627054917226,0.008330863347929785,-0.008135767298102536,0.007263092703777309,-0.014927797889878242,0.03444177024747577,0.015274000277359246,0.031851191688643234,-0.004651449528871912,-0.009258255864891606,0.013016904075588346,0.00434978482352673,0.03089183578717739,0.011698345477625887,0.039035336757163044
HKK26_RS00085,0.03811836018712084,-0.013069207117428589,-0.006543869244872296,-0.008778644624415795,0.024614178506055205,0.03172127046113859,0.027956186901851435,0.013441251191033432,0.02921908971438541,-0.027998278734234373,-0.0006232770962510547,0.01297556087726827,0.001020002958397218,-0.03236017485038906,0.0066295294473436425
HKK26_RS00090,0.022446402064211446,0.012588127947210788,-0.000547693532628987,0.01912881147109322,0.002361579154396252,-0.02512373363590854,0.006791423814728632,0.027432371182172396,-0.006589839397485611,-0.0027342431651211033,0.018149598814388452,0.009968331520561353,0.0048857494535403355,0.010659374141913223,0.001977330422737338
HKK26_RS00095,0.036747357723873046,0.016801503546032458,-0.009832482967641554,0.028368550043418206,-0.006104609662465093,-0.016044471437031325,0.0044927760460578585,0.009587496012293372,-0.019312128317934347,0.007973403485193282,0.019094405806007724,-0.010326141985911832,0.0015160209829482034,0.009304657850425963,1.1537666726455092e-05
HKK26_RS00100,0.028013687039635395,0.004823273158461799,-0.010200880631237648,0.017995286270886156,-0.01885982331516285,0.020924753066816272,0.007648925756280001,0.020189785476781772,-0.009180368889601552,0.011729232424389217,0.015433537741293364,-0.010128485893031225,0.015188905431572402,0.0059000344756193574,0.03433253995776905
HKK26_RS00105,0.01827195207990534,-0.005261876550644457,-0.008433800601504155,0.012896268217218785,-0.0015434755579101145,-0.0075112116994792725,0.000905788702632844,-0.004115711104251252,-0.0028829696556142486,0.00986182905626667,0.024452459808664166,-0.010747541424905391,0.022756630828529373,0.0034749829977182524,0.007971037055245909
HKK26_RS00110,0.04350849738069861,-0.006739297142413252,-0.014224123621249312,-0.011350113579434606,-0.005396605962951811,-0.018162248621404305,0.0015219768014000867,0.013997945328672885,0.009637634384247733,-0.014071028341744863,0.006822845043048134,0.0053855199713650935,-0.016321700414370224,0.006942967976293965,0.021226682914303897
HKK26_RS00115,0.0416189797310113,-0.008807273523348752,-0.02144952468971156,-0.008303538583268216,-0.006993349395375228,-0.018006934472601467,-0.005273589137377923,0.013729760163316541,0.006879366651182729,-0.027989367514919417,-0.017126816313040284,0.0029198765473566206,-0.012187579319265873,-0.0022128088562143318,0.009606123373252886
HKK26_RS00120,0.04128525332578357,0.00639737833734222,-0.018002368519898407,0.0034404921633100203,0.005297896196349829,-0.029520241520408996,0.0023611843341263673,0.008775564337307645,-0.01911644420180009,0.042023022929166085,0.010964821233249147,-0.007244482334481401,0.0013710858852820128,-0.001319382088761388,-0.011214741418898838
HKK26_RS00125,0.035162645412080216,0.021986382686353577,-0.02275248792751452,0.004131711859572202,0.017730155751548876,-0.016882326189401338,-0.0018194096160008236,0.008641630783473485,-0.022610858827318094,0.03849998119075413,0.004632636224482226,0.014538434807602137,-0.002790479724847635,0.00042272716393855665,-0.005542633408484119
HKK26_RS00130,0.016730131955299442,0.04159338381463635,-0.0073992954278255555,0.02904622315451042,0.014907962844134409,-0.08808328222333772,-0.01614231188434122,-0.0017551467709872085,0.021638563908178542,0.0129811164165675,-0.017390167438228903,0.005674207731950375,-0.0343241731057501,0.0035561606515884946,-0.056097516854983855
HKK26_RS00135,0.01929059810908105,0.012424107655042586,-0.002737007194903506,0.011203393402342667,-0.004186368907795104,-0.02312273407707022,-0.008117745255866539,0.015953360545420098,-0.013541276642514062,-0.0036248342381159475,0.021141511125340854,-0.0008894844233488664,0.002858477614184215,0.005585499702423659,-0.011598057674532267
HKK26_RS00140,0.014503635107055421,0.0019065345170718791,-0.00015764585349221496,-0.013887205637094313,-0.009511713142470872,-0.028340739674036487,-0.02383045756283925,0.014318531379033817,-0.01715364908547963,-0.029437869398923858,0.015790418808819894,0.023417589111888383,0.04841360024728976,0.029207320133615062,-0.01476814729951912
HKK26_RS00145,-3.8023838945433e-05,0.010900201757101895,0.0021041613443595676,0.011470251706161923,0.01587769476654507,-0.03383823945088147,-0.03611549333935056,0.0006667189107451392,-0.01720876442180262,-0.01532926012249013,0.006021921206393126,0.01447900391313247,0.025992963722327424,0.018291397906353885,-0.015719716556397787
HKK26_RS00150,0.004062770710377873,0.02627508685509417,0.007878911434961472,0.008552242816650903,-0.002461159649194592,-0.028222126408586984,-0.04913159486124951,0.011815979573306372,-0.014493823304853692,-0.000616642496443638,0.0008770636619594882,0.013852116606538045,0.016267759243209834,0.02612457652891142,-0.021297901162308796
HKK26_RS00155,0.02308634898878119,0.041286776924062976,-0.026023022829604746,-0.001655956677766503,0.0082668133136274,-0.04211375207376588,-0.010757061665108217,0.023441513448636857,-0.004797364795757954,0.02229771905379734,-0.003440801901330122,0.00020514055785237863,0.02368848265939559,0.025340722012500375,-0.041894174878964505
HKK26_RS00160,0.06419548533011295,0.028884737967419236,-0.016357235024170386,-0.008415940251370041,-0.009088485420982952,-0.01861598233754965,0.009110130613474973,-0.0066624241654014375,-0.05803524917801941,0.0057269299454644875,-0.0063988114180424825,0.049292712907144105,-0.0009775310376616364,0.026454315115567516,-0.006242083004951036
HKK26_RS00165,0.02879495329773896,0.025181404244166324,0.0012827561806447562,0.01314113214658648,-0.00541992240562424,-0.029838488311932497,-0.0012522002624026027,0.0014153852124792316,-0.05691666136841607,-0.024724633180852114,0.026222560355068352,0.01014861749160431,0.033092308598090654,0.02691416523155612,-0.016031689855500054
HKK26_RS00170,0.025772778134009456,0.0017439857039569595,-0.012810827147118002,-0.0024863852605186655,0.009260327018063745,-0.030516335091212776,0.008924475622606653,0.011366593944153817,-0.011479300516551227,-0.0031456718515901426,0.03098158000215462,0.0764951124588192,0.002757962630808358,0.007936509632367866,0.012703479133118029
HKK26_RS00175,0.025632666945473958,0.027112295871424132,-0.0049067566112582246,-0.0061314271114071405,0.011013388304941503,-0.009393280168899242,0.015147098922222773,-0.006812350264873103,-0.036823299802153084,0.0034793390251288527,0.011657065206350332,0.03906109143431261,-0.008364457163231438,0.0044424756397689015,-0.014045664885916109
HKK26_RS00180,0.006199943911541034,0.021416137223499315,-0.009567521865182347,-0.00038856153669911505,0.006792953902607562,-0.04366292617441896,0.011988858332677776,-0.006656452173951218,-0.007523297916277388,-0.003241491208709204,0.021357375150165503,0.014593615905701612,0.00506516401303757,-0.0055877177348011035,-0.03225263238155527
HKK26_RS00185,0.0186615582641818,0.040625788791233734,-0.014724398059467625,0.014550668430219045,-0.003754171896243197,-0.0013921879507955122,0.005385198777816087,-0.005297314129591156,-0.014385645124789914,-0.0029994030052275748,0.007587546718323245,0.012229855368779062,0.011930809498537542,0.005518257066257273,-0.006716535931377964
HKK26_RS00190,0.017676084575789813,0.00967123211806966,-0.001012128260691117,-0.0021123347372252205,-0.013848534400279208,-0.024017546837775922,-0.004726996268900932,-0.00022926136976186433,-0.012825546605423788,0.00276513779951487,0.03168810032695788,0.017085450847284363,0.012896439127563112,0.020634904074815427,-0.01432646364665129
HKK26_RS00195,0.034140317974027945,-0.0021233220336901158,-0.0045000955776865435,-0.0002210840174976681,0.002466652786969747,-0.04002747428868984,0.010988865921805901,0.00557428799701717,-0.008214102180311602,-0.00543350392917863,0.009414064069491053,0.021411902184522134,0.01663867237329652,-0.005867948061864703,-0.009140631798977483
HKK26_RS00200,0.032243675380924895,0.01861185872597847,-0.012526568348466334,-0.008643487893690863,-0.002823678037787008,-0.010555245961637585,-0.005721066213259269,-0.003667542672844662,-0.0440767064175266,0.006304525013250343,0.011722121591568007,0.025851042558624773,-0.006336876136051634,0.02537396497125771,-0.03789856146536752
