Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
HKK26_RS00055,-0.003035792651312116,0.04301628077619729,-0.009946930707080524,-0.01565026080518337,-0.009156861459378302,0.003267404846989331,-0.006256509179361916,0.03154117459567748,0.004042908444308024,0.008619646137711434,0.0017014687065557705,0.010080466602411638,-0.041398158672787656,0.007616405649582198,0.0038009195759867724,0.017858768743964765,-0.001889506936273081,-0.01531340390743923,-0.0016576379724469973,0.011971159703970264,-0.01614339192375137,-0.000516031988938111,0.003449435859025308,-0.016044846745943687,-0.03304572757870278,0.020323210703332577,-0.009082192297194895,-0.03026921144601904,-0.02476341068019324,0.014640017795559592,0.008642487271759315,-0.024292174425258137,-0.018493902360489024,-0.017576574055861886,-0.014739448238571895,-0.0016973576216489815,0.005189169361975593,-0.006339695602599908,-0.02749317287199564,0.00728656586719309,-0.025564069549065326,0.005077654958313339,0.043446123119733546,0.004794163336568737,-0.006988594729804012,-0.009482985041198438,-0.030108171955823736,-0.018856558547530423,-0.026632325302659857,0.02494620392388982,0.020123436953611986,-0.006957959087663703,0.014199253741079729,0.007773338926226175,-0.04486099912084454,0.004412920915219361,-0.018915798775579962,0.0001892942987277456,-0.014424317607847213,-0.002477985339642423,-0.008975766817207765,0.010550262225248196,0.0038850576021489842,-0.019834111712226384,0.024159080248011663
HKK26_RS00060,0.026678286678338877,-0.020155155582421532,-0.03212032708927797,-0.022934597101565108,-0.0036991382751377622,0.00022402656836209347,-0.0070357611420940845,0.008220316752275884,-0.003826184407786939,0.020708107571115263,-0.00664726224817573,-0.005633395489576818,-0.022785255509469807,0.02856275517215686,0.010846588937578087,-0.024951548059297085,-0.006116998055967124,-0.015320044296987363,-0.013270018667242714,-0.0013193053681992953,-0.030145424703826102,0.005821095205591486,-0.028787402982087075,-0.013859076936991462,-0.06240574159153085,-0.002321237374104071,0.008097918326697116,0.03090442991938601,0.010358565342901669,-0.024115129815527433,0.010504086839925425,-0.007182297275855049,-0.010480793770752516,0.014651192239788361,0.03253275748113454,0.0028158569634995257,0.010651658891975911,0.02500212668750927,-0.03069261818326273,-0.0046803744869244315,0.018591675534253057,0.0053794794050753105,0.011193174419878597,0.004635350496102428,-0.0026750908299260335,0.0026171207885272263,-0.023225254875142817,-0.007659766586754832,-0.016980742719526695,0.02099831957375494,-0.00577771485512888,-0.005120124747860364,0.018126493763665853,0.006766886498846515,0.009962352555526318,-0.0288940563931185,0.02961092147425465,-0.005252627666275604,0.022012168680395704,-0.060892559833788676,0.0013053359351550987,0.015055546482229325,-0.01862297540996456,0.010469980557169046,-0.04826976039659787
HKK26_RS00065,0.0649469948436678,-0.008697366738100818,0.005501554207161737,0.022374118059392874,0.05591537762582886,-0.003050368031699322,-0.00749929471789271,-0.00630638695787571,0.00958689504638961,0.009395075022537606,-0.010772937016361245,0.013449432421407653,0.00179412458183706,0.019237094349621443,0.02045603649347246,-0.005829741637509252,-0.022773225591581805,-0.022155883081357783,-0.07124415094337755,0.007503868002593343,-0.007706279307435864,0.009253633058795428,-0.004769953928654352,-0.008133175898813936,-0.016876768374296077,0.001328474513458239,0.04090604968072431,0.003563521548057006,0.0020440800485041796,-0.027795385139003606,0.0034523918862035207,0.017275855395232607,0.023726424374479374,-0.005685975312591674,-0.008451809207877824,0.09394057260713241,-0.021872659021569773,0.022804177643348963,0.005992748277988718,0.008962217183005425,0.03242875851015536,-0.002537178298676711,0.46293375326389735,-0.00531074613115952,-0.021792448334071804,0.02264285564761117,-0.013591171998278792,0.000779440359266138,0.02658489416698425,-0.008205161017509477,-0.010645887285621916,-0.0025062029763260707,0.020614173899377572,-0.04317246855690132,0.0007360691113735895,-0.032465375059089384,0.006941534660725102,-0.004956588891573585,0.0041185366815465405,0.009728362800749247,0.002337260539744082,0.0027024919328745766,-0.002560600680279206,0.015122813377044431,-0.004092892564653403
HKK26_RS00070,0.010238890253425906,0.0072536021355128774,0.010026910360270695,-0.014726549998409645,0.0246856695394478,-0.015122205781928752,-0.00818593573091073,0.003674528217947982,0.003768425562228844,-0.004642954089178989,0.008333308882651136,0.0033577097713865726,-0.005883540375577287,-0.011644511410802694,-0.010644094657862715,-0.02399236550643185,0.012019537179183274,0.012490052110047398,-0.01951657054726052,-0.007126994275799213,-0.001369401512865083,-0.0012409996897688104,-0.0324486184930896,0.014881757070498358,0.02131090587044917,-0.03181798264563045,0.0038258641539030114,0.011050956679073375,-0.0077208164869215735,0.012967346216817317,-0.013327499378695058,0.01542880841711321,-0.0027903933430999464,-0.007248159900227086,-0.0005396917321563399,0.04162901351262481,0.01880159628658764,0.01904693889096497,-0.003101689350993066,0.006417120353002606,0.014687827166651606,-0.01380253264887198,0.2890784200091647,-0.006680555100553201,-0.02297288026168728,0.010448833999011664,-0.0018705617904177696,-0.0061896081782549395,-0.01242267032592738,0.010946696639341474,-0.0011100125092493001,-0.010796933742414116,0.011873440141534203,0.0014165039128102943,-0.0037737913416204328,0.01195472611717058,0.039728115922244685,0.004365257043439114,0.020012738666809506,0.017902873833562993,-0.0036920196515810282,0.01350193033505135,0.004084723994287632,-0.014145843323900424,-0.011509671673745768
HKK26_RS00075,0.0004196513412704324,-4.266971601455573e-05,-0.003414663926608752,-0.013776122504346615,0.020547623221837445,-0.021699670997126698,0.0017153765757518214,0.031141980469797128,-0.010810962746282538,0.00024634538181822236,-0.005359037875548342,0.01221995116509089,0.030315027396667027,-0.008930218165983503,-0.023588647431317614,-0.012614753761204044,0.02538396393396969,-0.0032839652034528126,-0.008244545101254951,0.023592077157382253,0.010745479833405838,0.010731067807990886,-0.007628784598682839,-0.01188417434207022,-0.02069524675859734,-0.011405956838073878,-0.026851103195780643,-0.01676115337607228,0.00964386089709002,-0.0032809095851115523,0.008050376794474384,-0.00397054884452684,0.0028843683611363686,0.013848063619945155,-0.011925568809800606,0.07378966677387531,0.0026901723440594183,0.021927598932248764,0.00333311630897193,0.0049676331926873365,-0.001947851646450551,-0.015042990215610515,0.2699079832026847,0.00835936600197566,-0.006228659645768598,-0.006770734171589008,0.0023130426643580915,-0.012862667752477042,-0.033384461240758743,-0.0055271093681147415,0.008756446512384867,-0.0030736777173772105,-0.0009131921785138855,0.0026488460495193854,0.01071108495445259,0.0030751520550101694,-0.005084401045826093,0.02304640206861571,-0.00042805141537470933,0.010068437155355459,-0.013066592127782599,-0.005525574242057899,-0.005652488753337004,3.408998546429501e-05,-0.011032921271486784
HKK26_RS00080,0.01634943355384364,0.0019140206414265362,-0.00017588734752849676,0.00268817210892571,-0.017282605984715194,-0.016054938355496717,-0.004555817251132011,0.017696734175915593,0.01767597621114125,-0.017513925499711425,-0.0020411656630238547,-0.013168835472015838,-0.04555338096412919,-0.01776456789418167,-0.00922379530506219,-0.0011981039248173898,-0.0384795252357716,0.000829943825690778,-0.0025798654170092823,-0.005050945111989255,-0.010920384281893646,0.0023065704079627764,0.03818331613995787,0.007212732702325392,0.09750752521560622,-0.02044267637425868,0.0024348328139845196,-0.008699261727032242,-0.00731118494543348,-0.0249775952634451,0.01232239721003274,-0.013525489470007836,-0.007490154899942678,-0.003186485575595481,-0.04582684176603568,0.06429559088416989,-0.0348200860622995,0.03770710301857533,0.004462400744854448,-0.010079778456257309,-0.016497526372395117,0.029413207692996043,0.03735268294219521,0.010844215981356854,0.022098178044657482,-0.011816064532542258,-0.017047232097432124,0.022199682218524662,-0.01686512356566561,0.0016636750640091622,0.014735317605820723,0.011939377399216253,0.00976345211847393,-0.0069214390792102076,0.01587911323977674,0.003559895376376885,-0.0036374048511404037,0.01657425111623623,-0.02594666036026647,-0.011871947708263686,-0.0012165088559771833,-0.03487831738457254,0.015036590734644683,0.03853972055638727,-0.047761529531902804
HKK26_RS00085,0.013838545082976335,-0.01581507923131054,-0.018468692967416524,0.02382144174812379,0.004568314965681579,-0.014446544407928221,0.0005397256450709335,-0.009636896556725623,0.028654647743076606,0.007468282013830503,0.015074651361532132,-0.02076181674424963,0.03427706711135878,-0.00032973336226820553,-0.006282374579977096,0.04017391961499769,-0.010998292941262793,0.011899961042505187,0.01950832262196422,-0.019117961463867024,-0.017734771729042195,-0.015071871722145953,0.032432816698112564,0.0022868194542549707,0.015127849208678223,-0.04752904541112623,0.013701949339099346,0.007234243645010254,-0.0028954917297088676,-0.012677121767592567,0.007401980247353276,0.015506548476581738,-0.053476069549118765,0.006704633219295857,0.008041554577834452,-0.020325179153966574,0.0003248474841565679,-0.005610343252061476,-0.020539818101251918,-0.004931348861375901,0.013292005282699264,-0.0033577219079778194,0.011264025771361277,0.07960438779202494,0.04482248551539195,0.012347503488604868,0.007599463595437315,-0.018344270318784904,0.010429912054489137,-0.00250595578701272,-0.0014868470920315693,-0.006188686036550741,0.02894349821453551,-0.03607126271788688,0.006915047645110416,0.028846171923139974,0.0031290553813740404,-0.02104425118071174,-0.0030674840777024964,-0.009166861459156243,0.03400374135940333,0.007687161593929784,-0.0010275403201931903,-0.04260835144876076,0.03853986346792504
HKK26_RS00090,-0.01030322137472118,0.00016668735601026185,0.006920241798015651,0.008806551220666042,-0.03306422148499841,-0.01173706670175007,-0.003201186943318847,0.058774872212545445,0.004606889488408707,-0.0023546254625082795,0.010464298780944152,-0.0009789073251851043,-0.0025635307587403124,-0.01723389659006319,0.014549451774595172,-0.004502199093383518,0.01121491027198803,-0.002147588292693052,0.008441429473114777,-0.004033102809362053,-0.006450899682137198,-0.006218705953319437,-0.007507359881069502,-0.004359537326932268,-0.0019822229783624176,0.014190899596332858,-0.008817167483709433,-0.00971006223091791,-0.011069785282157033,-0.023568350488596027,0.005458148454446672,0.0016117226113634962,-0.0007153918893467126,-0.005026973936744228,0.02087300103004023,0.002447758772084219,0.011515136738720176,0.015927848232016924,0.009149574414529028,-0.010504540491402117,-0.031169336148867334,-0.010059911037652183,0.013029892002727299,0.008949458972814853,-0.0012061146447225261,0.021974690206418238,0.0005782730152838361,-0.006818678499485154,0.0055990638025188895,-0.0047602116626808315,-0.0004664281286359507,-0.019551464980680035,0.021191420581631905,-0.011167764692805383,-0.033667198375723933,0.019116828851107614,-0.010855677681788517,0.012785413630973852,-0.016222496854568884,-0.009549259651991802,-0.005010081499860358,-0.026420374206218084,-0.0028690980163519086,0.0008052403186213003,-0.035136534551535765
HKK26_RS00095,-0.002244868990540716,0.0015399002307974216,0.028435195358816577,-0.008795779037180797,0.017289398436185648,-0.005294830643501961,0.0016367514803654166,0.03714789550674104,0.04100711550647039,-0.005946193174513549,0.006144593662459848,-0.02403608969695908,-0.017116323604052575,-0.025853852501218903,0.01739035204475002,-0.011973887466919384,0.005815313034550027,-0.019430316556622317,-0.002082582741232097,-0.01760672896016807,-0.01652779577836655,-0.003456946441401214,-0.0067982987451367955,0.01562739259809446,0.008454797735733441,0.018808723161141544,0.011351704626541587,-0.013804029810685686,-0.006745937419871077,-0.0051985270443395725,-0.010362131410421365,-0.002635324133741027,0.03560908405140331,-0.006217250777137362,-0.021176184492982073,0.003579468247249342,-0.01583436312754322,0.03292691336230457,-0.0013296620090619124,-0.004134005345203167,-0.008416157341431236,-0.015109793230475588,0.009354477736975838,0.022609508562188733,0.0015736604580625885,0.005815417922321843,-0.005724131307665632,-0.005798663986858129,0.020153586325725493,0.008972233554836794,-0.0020049181213584646,-0.002721881523273416,-0.0017412721131315092,-0.0024738352465922733,-0.015250783065476697,0.00615563418235659,0.009445686610183959,0.003942272803883188,-0.028705300616387923,-0.001820474507314783,0.008420161735488712,-0.016799713627160772,-0.015412421657339278,0.006014252105687348,-0.00994248116782332
HKK26_RS00100,-0.0007777337520345152,-0.015651744155981143,0.029414741895194975,0.0022160133896396432,0.014127509201652639,0.009618018342299755,0.01230486348125315,-0.0069912523467601006,0.01526669387377159,0.0045711867844547725,0.0010679655163666948,-0.02515011023811843,0.009692779430572592,-0.018180188895311932,0.014428379543093357,0.023510873562727453,0.019979621773259723,-0.019893403802701756,0.02363122414691553,-0.011495121863946233,-0.028257942055828877,-0.007968251166028948,-0.009475517027051262,0.06379564836181692,0.03638104613651977,0.008760742479613155,-0.0030039188576245434,-0.000689646168730844,0.013931529996771044,-0.0016715947322890631,-0.005851847868292545,-0.0049859936489044425,0.009863006891976138,0.030666009651176565,-0.006419762066019503,-0.022848549139877404,0.004892494664089147,0.002593345958769164,0.0024360436800184002,-0.015958167433486107,0.00680535732585737,-0.015403367589196262,-0.00994220108721045,0.0038171472565905937,-0.014463825665419202,0.018962542983200725,0.0023500277628205513,0.0022904558570515728,0.00013034470842942933,-0.00509123445495092,0.0013718332425626542,-0.021155080294751688,0.01215078091893046,0.00578108479416299,-0.013251280163773154,-0.008023779149082217,0.02516190280423805,-0.009519051453859425,-0.0026601631615614275,-0.044056381954974314,0.006221181141705648,-0.036771413403174386,-0.00030169031880949076,-0.009389349546536476,-0.0019878766976788253
