Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
HKK26_RS00005,-0.014729955803349588,0.018601946157113178,0.0016653084373496755,-0.0049198703110727125,-0.006520067456166348,0.015672967461469452,0.0246873644149102,-0.018206240809703816,0.04276222034687514,-0.0022614495483891553,-0.012762641325738091,0.016102318556956992,0.029135520710665847,-0.0027983545791310524,0.056444337233136646,0.004289641388704892,-0.01871062610106539,-0.023883684679458724,-0.03897081578808641,0.025179533901857364,-0.019022179062634755,0.002594636396819634,0.0025317676231699925,0.010812771094311373,0.03928274375561794,0.009788319383887203,-0.006373869574449041,-0.010542673635376637,0.003305117804763463,0.019267525131306917,-0.003922071916787792,-0.01042508759842424,-0.025193510148360094,0.019887117531302186,0.049908714360858794
HKK26_RS00010,-0.0037765827567620793,-0.01667913078680319,0.00021614062663589666,-0.008436850774322057,-0.0026550380997464756,0.023943784899214653,0.017071555156467133,-0.01996523948107312,0.03192101465295656,0.00023255307767023703,-0.007830566269861844,-0.000262414162256086,0.013889836278877837,0.008386718436941526,-0.006838537516627167,-0.007121316848953615,0.015345737518719971,0.028471248293358103,0.013407948950572299,-0.022606095582845084,-0.018171609569204786,7.324325572791941e-05,0.11616127503107493,-0.015327669506779973,-0.0028624034146884263,0.011361346081522386,0.015734923571465487,0.043365066396269206,-0.01972097057084916,-0.0076352834443058825,-0.007712843832214543,0.0708560803003706,-0.06591275832117968,0.019331141729723878,0.009282097223380331
HKK26_RS00015,0.014795262415962207,-0.010923277114938248,-0.0343847451211749,0.0025809696346258985,-0.022170120640110987,0.05164287044539718,-0.0006454018001025336,-0.019549303073807176,-0.0017274318105717406,0.00010052899626630375,0.03555058729029193,0.01657469641575426,0.0015397595329863624,0.012904114022671548,0.0020202396110985334,-0.018670911645179165,-0.017251047570427936,0.023695980384792197,0.01780372771723942,-0.008683163311640266,0.001747290070731696,-0.038622212155660834,0.035237007044780194,0.00023245005801857468,0.025255734573896328,-0.029861529671013045,0.03713216953962914,-0.015966527760896985,-0.014643573276792134,0.010653516719778763,-0.029860973961416525,-0.012589930764893047,0.036035863215879135,-0.014684580818459305,-0.031484994373224946
HKK26_RS00020,-0.060110779025896253,-0.006027936309577921,-0.011241221563478367,-0.015614978273915513,-0.036045427986224204,0.0076364334576983295,0.012247676618534804,0.022132372499458177,0.0175640378280867,-0.018600004555523575,-0.005354533230538899,-0.009406670867642526,-0.008615618038019933,0.036304309466110324,0.006554974669317188,-0.005319991270561577,0.006973030323378714,0.0090111416371315,0.008795828122259281,-0.04615361481600483,0.0012305773549093416,-0.02781757100121387,0.047732144166573336,-0.008143249710771657,0.011795013052124083,0.0027635396428198184,0.06378152564273835,-0.014161150766191002,-0.007083795431212645,-0.008694357968751015,0.0021138532863132424,-0.01451536961377625,0.03750119437744567,0.036653122773406474,-0.03729599406658756
HKK26_RS00025,-0.011087348938624458,0.015897457025805133,0.008992994943621139,0.05659488331357879,0.00936785884124004,0.009417309197074128,0.048643222633381986,-0.020473042067347402,0.052399008237990305,0.01914907687905103,0.021451431131240165,-0.023724458909742018,0.01073495715615274,-0.008326108427512012,0.027156444959788636,-0.003464117907636251,-0.004997307955482824,-0.013815673185610843,0.013452048438401174,-0.03146382636583948,-0.01134330147121944,0.002063339916245422,0.020800895160421825,-0.019088621339831257,0.0020167675842810207,-0.011686510571223649,0.008418990372271671,-0.01926989955733781,-0.030992180903701486,0.03540038273065803,-0.0018318732211845322,0.03044823776671596,-0.01210773042131344,-0.004097213201545918,-0.04722742724690099
HKK26_RS00030,-0.006808068318330379,-0.013669504070279604,-0.00874863944747297,-0.005357611380444953,-0.006622195933843171,0.006809622585043736,0.008076729234583222,-0.0002752616892918447,0.03502126470953027,0.01847018241093304,0.02202142072017943,0.03307010177154828,0.005980032627462221,0.01640807664379641,-0.003948183510882603,-0.01564265333268845,0.05403900391998293,0.00966855821757096,0.015261930916450585,0.017482330168468875,-0.029914468159097055,-0.01144378172905605,-0.008654094773936053,-0.02502390120862649,0.003779740245466667,-0.013521188331770342,-0.0036271829048977453,-0.020922233179433095,-0.014320100103108893,-0.01709686718436738,-0.0046721691305693334,-0.013398405542798145,0.04040120547293245,-8.830470108605862e-05,-0.01789742484550773
HKK26_RS00035,-0.014589214294807078,0.005539391737879202,0.005743271908430928,0.09045229157359927,0.0002903114765970011,0.014225741737899793,0.01960617619831997,0.008336296114670523,0.018165304791043224,-0.004035541651754389,0.016216207134717647,0.034116097220809376,0.01881108889013244,0.03158695105605626,0.1061704276067445,-0.014487804239462145,-0.019334894248746758,-0.005161631506165371,0.004247626407558207,-0.007833417911451873,-0.012411224530981235,-0.006500968815953194,-0.020510781634965797,-0.011244516982569263,-0.004578867955279305,0.0001774493418594572,0.005351128884138007,0.0003929659639805636,0.025144715915184634,-0.01943978162342421,-0.01985404054243139,-0.02091899742602948,0.02439163875737759,0.006635478774781405,-0.02211050018249915
HKK26_RS00040,-0.023404410911541173,0.0109535740512538,0.01977587105315733,0.004961693019160369,0.004609051766779939,-0.04452471709270078,-0.0009556925893597353,-0.017415340269421684,0.014897446147423846,0.014588479194050858,0.00026854146510289605,-0.00017287749722104493,0.0028406331364806635,0.006001578620876897,-0.005631594780688819,-0.006705953460414225,-0.06221534836151572,0.001443275813140972,-0.009393253813827196,0.0023398923890834795,-0.009350109231248039,-0.014054370572049652,0.010449949172622399,-0.004664657894922506,-0.0021852769796320225,-0.010841503881446087,0.029970261923534292,-0.002618264166598971,-0.026330431780907507,0.11058658208166332,0.03198978172268247,0.057435052212989356,-0.06136571923839213,0.007377708041768524,-0.01804487381509422
HKK26_RS00045,0.10054874023413189,-0.011699689009564182,0.027979409495200485,0.00910798248680398,0.02960006168476131,-0.03471830275813873,0.018343778915227003,-0.05281324951812365,0.045515947908363864,0.010515016436615784,0.024778326534091462,-0.000386872240386258,0.010616218140664553,0.013000805271981945,0.07114297813258941,0.006093841964075004,0.010473163658753299,0.002619456886250924,0.005688540742832798,-0.011440690107801578,-0.044620075845265096,-0.00955322980898977,0.028212584588962152,-0.008844678457454685,-0.005953224676527085,0.009410757390389797,0.02790314390248322,0.002325538733785544,0.042922957576341354,-0.0038107488635686993,-0.02456697043289774,-0.040375996667303904,-0.06574083140532314,-0.008832644278417177,-0.013927400370241275
HKK26_RS00050,-0.007615685982026751,0.004611351113485665,-0.0153179583414928,-0.013204925158086429,-0.014364020562328626,-0.015727404085336683,-0.008777840000907273,-0.0048929173145888915,0.005506085974211902,-0.012203429672822744,0.02398778469641593,0.027242660734151398,0.03300986279647106,0.002973221785656944,0.0018809802475951445,-0.010203559789815044,-0.007398215778995823,0.008142854773721907,0.013530517255112456,-0.010825385003315632,-0.020773345211153503,0.0026822189852474016,-0.004931700146174671,-0.0017976243246601265,0.005557688736053679,-0.0014754922212729719,0.028184643894971433,0.028289539692472762,-0.0277617920601689,0.010366871120984196,0.027144110644398554,0.0057698768941542335,-0.006743387329865274,0.020524799897011798,-0.0019188704905432248
