Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Synpcc7942_0003,0.0025163168135216136,0.0016176550325520318,-0.0007331313774055489,0.0025661973270089413,-0.007665354107921681,-0.008889789559318077,-0.007258848421145903,0.01025117762096518,-0.009633961719349158,0.004553115667421937,-0.010364257110686217,0.0035348155463182387,0.005176666952350811,-0.0022204140833334217,-0.007527260783358193,-0.003515699203361811,0.0037593522329200557,-1.677746925272676e-05,-0.009049303733466223,-0.006857251492417519,-0.00017322016431935646,0.0006690751546946504,-0.0007485602882679133,-0.0018671977300584828,0.008568096103219226,-0.0031057316681077636,-0.013115792547980058,0.006350659809727567,-0.016490812690721925,-0.002431114405733525,-0.01590208950738159
Synpcc7942_0004,0.0028840767305050433,0.0006235344475892717,-0.01566151556146371,0.0014244371493236803,-0.013611439458362573,0.0020699320796181784,-0.031718551377419836,0.009416104476669542,0.004501005675889155,0.00550390228490734,-0.019161073755931318,0.008426435348133348,-0.009213411609369863,-0.04834250217472725,-0.03060589458578592,-0.005670551779662541,-0.005829736915917417,0.00625442918752431,-0.017757575805051492,-0.01862918427431179,0.005700487252420312,-0.0036995009376337147,-0.008250103877675906,-0.006111221200375502,0.009522150941709247,-0.003213124189258678,-0.010325563834059512,-0.01415873142814484,-0.004281735255485195,0.0121162198787165,0.007947512791940078
Synpcc7942_0005,0.009459714272133109,0.0047142840943661815,-0.023313655780103755,-0.027260553232812068,0.001030876635971038,-0.0047882278993871446,-0.010313744778919366,0.008569196007700265,-0.013655551069426787,3.8658230692742695e-05,0.020806498261101588,-0.008796254202327608,-0.038184710704315616,0.057699456519577454,0.013062514250465012,0.00990115117888404,-0.0006076616507138573,0.003584303678356436,0.02045254767149921,0.00229337036092774,-0.0007806425426697905,-0.010311788056798936,-0.021274953912122935,0.022859701791489728,-0.018803465406929714,-0.0007619516689995942,0.0016305604896266715,0.006824278631670964,-0.020951881173614854,-0.001938828707609494,0.002308406043628833
Synpcc7942_0006,0.014625948940449624,0.0023444948450684244,-0.022438916517978462,-0.011083280265608475,0.010132443581689354,-0.003766274776251458,0.00038501579679214653,-0.013844460774525927,-0.00400127449243317,0.00829081167110987,0.031488437378565326,0.009312971862506535,-0.06439423669161182,-0.0034659699723007696,0.0007004339488918554,0.0064145291377436285,0.0013395446686328026,0.004363541529394561,0.005122414545685988,0.007287848621172614,0.009395041483360147,-0.03119745726705898,-0.014743918647838666,-0.024244092240681196,-0.027689857736450746,-0.002038981295606269,-0.018818352350920855,0.004385708698670911,0.028829415210547677,0.0029442561598526595,-0.019516521016832614
Synpcc7942_0007,-0.0038896663312301127,-0.006348625170685235,-0.019040542693260283,-0.003644302384131039,-0.002684470008623244,-0.014525698923298408,-0.001781170441490082,-0.005613787432331783,-0.014420529821626503,0.0011330190658277472,-0.005699702625591694,0.019337699206253327,-0.024084149704256028,0.008193808514331468,-0.006740904797871819,-0.003037267484800216,-0.00667312120687352,0.000127043300543229,-0.00501477375556928,-0.009177714916259062,0.0011855911046631039,-0.012987082984597038,-0.011834913694583282,-0.022212992578785017,-0.0075112615017922406,-0.0029829665994764248,-0.013537634090963818,0.003402924141763074,-0.01006630940215658,0.01244310713156999,-0.006486803180945552
Synpcc7942_0008,-0.019309878288666905,0.0034394114637046284,0.009365321266038538,-0.01198050601891621,-0.010874587498788855,-0.0022702499916903997,0.008484424910303143,-0.0040235154085253326,-0.019216960769357135,0.0014021243643568227,0.002778036845952657,-0.00032017104408606776,-0.01787609896202709,0.009186343576596017,-0.003665156957084109,-0.007746329684889353,0.0034986507524904587,-0.011967909994358658,-0.00646390424647559,0.001576396805678017,-0.0002869879346022482,-0.0020209849076939634,-0.025419914088923832,-0.01576397927807616,-0.010656637407655111,-0.020535874801242714,-0.015246430876308257,-0.009758493749758495,-0.01305161628429187,0.004666193738988277,-0.023469979979629543
Synpcc7942_0009,0.004125035787494651,0.000402761439752103,0.05400347517484308,0.008407263738343534,-0.015047899203909856,0.004179713076664711,-0.021630568337629302,4.912714118594885e-05,-0.009350820712629203,-0.008369810068800984,0.002112421942409125,-0.005695536281004857,0.005770525558525369,-0.00995843052351272,0.007114503785237656,0.010791587643736656,0.0014573393640546911,0.008745823917075629,0.0003644421789424853,-0.0007047059543908687,-0.005541116852489617,0.0031272393855984195,-0.00799465264053851,-0.008308060867137134,0.009016333774657314,-0.0056328629553853695,-0.00041689898400080376,0.00718795067142885,-0.012298408383532675,0.008973546457480722,0.0036751342955237665
Synpcc7942_0010,-0.016818750036971336,-0.0013476652593302882,0.000945990355427981,-0.03886572264102469,-0.003723143555956761,-0.00944057154360116,0.030071201913624904,-0.02326454660465123,0.006156126680131869,0.009287745487377328,0.015212864199021986,-0.02387940344532937,-0.014680291701613297,-0.0025554541496878368,-0.0013267145332297914,-0.017038262261380728,0.005663875516084276,-0.04338832471635548,0.001776500913516362,0.004086262480077441,-0.009750691974193487,-0.0180050685156557,0.005340906874809907,-0.0005996774430410825,-0.009082993254182074,0.0055933323560436446,0.002654366940870753,-0.017648598698636653,0.011580297193009933,0.015911834456653888,0.010998425854931639
Synpcc7942_0011,-0.012754740308684162,0.005722100994423246,-0.016014790028461557,0.009425867832235724,-0.01965178092819246,-0.002334067997171811,0.026146521929266822,-0.006274124459817083,0.004074706117358696,0.011029594868080441,0.014910594751213386,-0.021669965398686174,-0.005732771719069261,0.00520805118013171,0.009732807037715275,0.010699376284746175,0.030200480724982947,-0.00931336145780858,-0.023034626968792788,0.006295221963533939,0.004762310680786345,-0.027366595581373318,-0.023317213586822632,-0.0010691300390852658,-0.0014970861166859618,0.00043237484660793785,0.009808989022295054,-0.015075387626769703,-0.008371281240394896,0.0234606081360716,-0.03481410179293777
Synpcc7942_0012,0.024433373239175795,-0.0024596490718535864,0.04812952570728273,0.012013649596833783,-0.013163190958162901,-0.005123892137863333,-0.013224911394023922,-0.016952628726424245,-0.001336704116083903,-0.011584924566495444,0.020960426977060926,-0.023249733406442027,0.011669301179086121,0.0017824835450339774,-0.009758995788480789,-0.027369445650767935,-0.007310829293725744,-0.01619892199403841,0.004506941704991148,-0.009877422290378494,-0.00950743828396712,-0.01005233854432003,-0.016176179996421045,-0.008821290076769394,-0.008465234678963079,0.006024501814644261,-0.00464022996586044,-0.0016833739319486068,0.02835425927479376,0.014103110030194007,-0.00338587981114258
Synpcc7942_0013,-0.001636405726170864,-0.03910946478989326,0.006350032975778575,0.019303823414755224,-0.018682060313730157,0.0050938136707236025,0.04911842891649103,-0.02901821631563184,0.09743308227193963,0.0064613324829563765,0.0016218555454670799,0.01798560540748838,-0.09239172752934506,-0.004311395735084297,0.008506513168305327,0.10518213322923288,-0.005413425548123974,0.02541758285619965,0.012474795144648321,-0.0594709845663366,-0.03124947168032011,0.005459691464401012,0.11807547194521988,0.0006530860543776573,0.01482681391027062,0.020730910824181457,-0.010469704334098422,-0.09896680298649226,0.024189961751051075,-0.06010185184792122,0.10780562991853192
Synpcc7942_0014,0.02108327393920086,-0.008493786947086272,-0.04972965805978941,-0.04263781526597539,0.0045178596722673355,-0.028389328979354766,0.0138035951974729,-0.013670400585143837,0.010531643502429617,-0.00430036345210684,-0.055634722750886115,-0.028329487611362746,-0.034196253757258696,-0.014163211301127153,0.0227556644287325,0.050058194056925714,-0.03144643503800467,-0.02388327472980611,-0.02581180516942825,-0.007635530514547757,0.016216196610532342,0.006656877181359991,0.030994037841256167,0.08277361539227053,-0.007967654529932392,0.05353589013735293,-0.033184551369896655,-0.043389093794078806,-0.003192334417628299,-0.02840607689468014,0.03864781975948419
Synpcc7942_0015,0.019692189278294966,0.015207772085165964,-0.02089245436147504,0.003118682233353689,0.008723388981897168,-0.01553764145162933,0.006723236302415982,0.026533421746361415,-0.009657635115275679,3.486442444129241e-05,-0.010569678408522375,-0.01329273486178605,-0.012958654080145546,0.00024153073797069112,0.002529972958323401,0.08270349461104122,-0.014010556967650864,-0.025198163043202673,0.015853729658703786,-6.316033332960023e-05,-0.011636229284145688,-0.004754420214310231,0.004284451708942226,0.03922489095623714,-0.023166358099760944,0.009667924124162435,-0.04166805580917649,-0.0003701786905188805,0.004184704711171425,0.013647914207690164,-0.009754059728423886
Synpcc7942_0016,-0.027801425731378976,-0.009096996403453773,0.006811733290550788,0.0008927101599943895,0.021698267791368762,-0.0005625686722786356,0.006374979862954846,-0.0033985956173275826,-0.00775830770169321,0.006583308796839119,0.029532771264149212,0.010928289228387376,0.0031757940908191057,-0.004422512520267147,0.008157044461167539,0.017638592825738226,0.017919485069465873,-0.002404537619404272,0.011706806573435022,0.006316478224968994,-0.010992312707913121,-0.011715860706576575,-0.003465406252297951,-0.0029328654286569496,0.004103888872778701,0.003277460749073885,-0.02287700271700886,-0.0029511914253632556,0.001995577911757724,0.0018628026154420133,0.006393760268806177
Synpcc7942_0017,0.0037193974451816257,-0.006814440078660626,0.00037745064759529384,-0.00012212692042207999,-0.0038668683097918804,-0.006799289425040711,-0.00993330282315605,-0.015106788815236314,0.0026061393311432057,0.0027682404809313142,0.005048715439190297,0.01707626008345837,0.022925412057521157,0.0008771161499771727,0.02984587204867399,-0.00909108488988405,-0.013180162693670137,0.011132760274562774,0.011457128410512267,0.00810702723242814,-0.009207068466968399,0.020644066632717874,-0.023496760827488493,0.05009975300253466,-0.012390914233547023,0.00755220587430996,-0.01913668315535645,-0.00892792473392577,0.009006507089987232,0.007031178095760168,-0.019198220668497273
Synpcc7942_0018,0.014779418108553615,-0.008207832102810494,0.007306904666200277,-0.002107420629835503,-0.004371741659250525,-0.006120367284208255,-0.009477440480242502,-0.0018278922128997233,-0.015856274767901312,-0.004069588635003726,-0.0103652588620939,0.01042348156257322,0.016837115850195674,0.0018454755455562146,0.016169550001995107,0.00844653274611174,0.004404793884423462,0.005234397072700526,0.01144911565894273,-0.0005657808209435082,-0.001378961692389972,-0.0025249472565369063,-0.002718688496026137,-0.01821231706109059,0.0020348037952097374,0.0030054884039788276,-0.010267073487957057,0.00489580827802409,-0.016832270928072112,0.0011943311769860162,0.0009665622010412841
Synpcc7942_0019,0.014325982381543869,-0.03195790091153636,0.010396383447853997,-0.005844510712790269,0.01316655935963486,-0.008084531754221792,-0.01386256182253401,0.005280967605180642,0.013248850460098924,0.003714879927552761,0.02952239898519352,0.07798505030934776,0.015313026437979695,0.02079727190373326,0.0067156297102095785,0.0028091079740870943,-0.017734841692037956,-0.01520509029184961,0.023879070475614054,-0.018032860856491795,0.008830749049570097,-0.006843750814558946,-0.00986849916420661,0.007084505204941807,0.008033859162874458,0.0012097909166202533,-0.004296101773918235,-0.011311053064341643,-0.010176999267778996,-0.011127324117221,0.016625265979094764
Synpcc7942_0020,0.023791853190360288,-0.022076525708953274,0.00990941486566079,0.01193625158543265,0.020605033576017225,-0.014739789089806943,-0.0008503436105598255,0.02105555307087255,0.0017254822198466005,0.0032739921177995083,0.01027752486705688,0.059235537207752806,-0.009747296970998827,0.02251897856345867,-0.015981588034064978,-0.01369788492810299,-0.014392095388376467,-0.017309858143614,0.011540471845659097,0.008369056105175673,0.023954736501540494,-0.01537594837851931,-0.007511651444869091,0.011559253340777141,-0.012722047692266194,0.002212513047256319,-0.0053863075343354,0.011532576735609663,-0.021524375248060987,-0.02266989087805689,0.022800394717313415
Synpcc7942_0021,0.004245956812989592,0.015215686444150665,-0.005566771345511153,0.015405395595885874,-0.01929172698688007,0.0020004430638196134,0.018862168685080047,0.008389131594464876,-0.011777561024840795,0.0128654936997568,0.024900791620923107,0.008838363441358523,-0.003946143964717484,0.011315303607108196,-0.01143430339592067,0.019879597211502675,0.0007727206557288497,0.0034142392813683747,-0.02282348513063415,0.015605648147160298,-9.756730309494633e-05,-0.021067983582007198,-0.018434341788019636,-0.007608647172827149,0.0019210745091091759,0.006855586650874176,0.006771242796084823,-0.005867634976118772,-0.005433832337105555,-0.013225001779693003,7.83426472628752e-05
Synpcc7942_0022,-0.010925171289246085,0.011599428328373462,-0.006829914143371672,0.010930587773196566,-0.02138392574952903,0.030106646679753987,0.00478139571183519,0.011579770851868872,-0.01587523192306774,0.012052789131333676,-0.010379882895095293,0.007055104499997553,-0.015373533578534111,0.0033140193120949814,0.0016836158213926241,0.012354868573483222,0.005155193461797043,-0.0038611822266576674,-0.0007588121830543477,0.004062685384962908,-0.0030472473788175,-0.014315157376818197,-0.002660095369144392,0.003242487608222429,0.0058629140239173675,-0.00708424694244684,-0.012056201114187986,0.012278081019540778,0.0026219465203824637,-0.01704140877717463,0.008199889495174134
Synpcc7942_0023,-0.023312044833833135,0.011250101168518599,-0.017937010559309702,0.001403931648501741,-0.01602811712966004,0.012827847704806722,0.022243478249018254,0.0031753352678600077,-0.020748637731789876,0.0107894209696255,0.009875525356891296,0.0020151783170229373,-0.01559686666926615,-0.004120956250365953,0.0011336663140221598,0.005198145952101441,-0.005566911408980208,-0.0026458053651569387,-0.027543279616484537,0.011503010669763175,-0.005346869160529087,-0.017025650599890675,-0.00893282499283299,-0.006062091647438641,0.0026035373961261076,0.006877269499389025,-0.012283642255783949,0.008983404082334407,0.012576237383055447,0.0020388945528945295,-0.00043366652162937986
Synpcc7942_0024,-0.0018650986788554247,0.0037578782612858737,0.009136740260241628,0.00717667732913041,-0.015888602415193628,-0.0012570926816437772,0.005869979913059915,-0.006022899913823042,-0.004207682762958937,0.011184218206644019,0.00041586026672985803,-0.011018835797089437,0.009172286789266248,0.00873752525147926,-0.029170498299305715,-0.012544370775090305,0.010398767105299703,-0.01399822839660207,-0.01537489687518638,-0.003578254579225165,0.0005430936964064595,0.0025539788865885055,0.030856159543728955,-0.0014828500201666452,-0.004487229318985088,-0.003003792431652612,-0.004355823592503223,-0.0010503181773387433,0.00726186275086562,0.006476206056524712,-0.00675943893479343
Synpcc7942_0025,-0.016739185256008815,-0.004027388900731082,0.0027311501127383793,0.008435958683491685,-0.006553994148201609,0.0006257878401390647,-0.008604711733607025,0.007387511231977131,0.002722808250013804,0.0040841399717893336,-0.011975559485585843,-0.002782591454871544,-0.003545765274909395,0.004447694741198538,-0.017430709747454646,-0.004160512238698042,0.0010025459979045327,-0.0025697765349185424,-0.04222429813563922,-0.006127854939544812,-0.0028995534622468914,-0.0011834020142721447,-0.011188953652369295,-0.010459734795360325,0.005106253087295915,-0.006849473419743349,-0.0031350315547850937,-0.007773054177212162,-0.008976748682691127,0.010384324141654576,-0.023326452384337535
Synpcc7942_0026,-0.020739196279354527,0.0014219426741444994,-0.0037263896890900195,0.005406024538620209,0.01331454506545024,-0.014754091894004976,-0.014258659219557476,-0.011092430019562748,0.01669231754638216,0.021730955468764246,-0.015770384146230807,0.003975075076253644,-9.066579513655117e-05,-0.0018402298306121347,-0.012972735575749824,-0.009006605135886685,0.0016511949084140392,0.012480570419429318,-0.005179004935277534,-0.007903144827784828,0.011843313010866748,-0.00041772643839702267,-0.022080716907660367,-0.008273341493553174,-0.0036032798413185778,-0.01996862036112089,0.005406269698331761,-0.00324796069549093,-0.012550044198539181,0.016781267244763472,-0.0017650175431405202
Synpcc7942_0027,-0.006357689878403408,-0.0037374251325682836,0.012682717084444114,0.004803362663091724,-0.010240707788025934,0.00444938464137467,-0.01721797724065787,-0.005051374820135624,-0.006202217591372412,-0.0010930255956937201,0.0036216761432996953,0.011548075882864505,-0.004374812081682296,0.004270280205670529,-0.0016669435662991724,-0.0027622090147626528,0.014112732417849572,0.004812290540567957,-0.020468342337192632,-0.007141122535615451,0.005260024071898378,-0.00902858680523715,-0.0049291193371378324,-0.00871704001160572,0.0010496227930785233,-0.01714064975117121,-0.008305814266726164,-0.013144910028562586,-0.005324492819945695,0.013667170188271842,-0.017011851172291155
Synpcc7942_0028,0.01466628273020738,-0.01574996169684906,-0.004389185577806561,-0.011636363365850347,-0.017760355431044168,0.0064964849768440365,-0.01160429372078823,-0.018074993031096564,0.001709382052392473,-0.00951646000561457,-0.006741149209999917,0.009365895122911062,0.002912481089117465,-0.0124373223569798,-0.012528055079648135,-0.0016245099077828746,0.01824166264289823,0.002984913282634467,-0.00622481271987345,-0.009178192411609637,-0.014478379894570735,-0.003059433971392023,-0.046076420768674284,-0.023747389214893305,-0.009986609808851682,-0.012730311688036629,-0.004599333589787499,-0.012426319213967772,0.014926345349329578,0.025950288449660294,-0.026798028984403838
Synpcc7942_0029,0.0051987895063276965,-0.008430488108587913,-0.010771531408428353,0.007484546362851126,-0.013505879649951208,-0.009671987568561947,-0.03553201467744518,0.010501978767784257,0.015736961791901694,-0.008468157048697111,0.0003151116761739191,0.010462246435144585,0.018469135980574237,-0.00677048668850665,-0.006589082794066995,0.006609866190338483,0.0029881462452203108,0.0017628960788515099,-0.005876478451329921,-0.007070255620040964,0.001662531913149176,0.001389647958962003,-0.010576258174393973,-0.01658638679429629,-0.009213834003596804,-0.019094913674790766,0.0035380901931821064,-0.008453788557373436,-0.0030995308251679263,-0.003508898618653693,-0.014869208697963274
Synpcc7942_0030,0.012248090462049286,0.010260228738282227,0.011940049320274123,-0.016406412205782823,0.005331156778771192,0.00032240864541090023,0.007438276310520386,0.026066640861170207,0.009647955279774774,0.006540317235059263,-0.0017903892120709373,-0.0043979762001457555,0.020258939099986554,-0.0044635037329617995,0.003174625750375479,0.010391018936537875,-0.0012447126671087843,-0.011322913273617756,-0.014244626230527834,-0.004002623782331525,0.005217203323677308,-0.0015952654211171913,-0.0024912540325809788,0.0071283239980412605,0.004538312389013035,-0.016580309664102906,0.005203276935387654,0.016937759099772822,4.1826084136616425e-05,0.008984927877599863,-0.03241922958660517
Synpcc7942_0031,0.0154076130451314,0.001637146717272559,-0.011454350213060965,-0.00683920702568575,-0.00574550668128298,0.007678880126479801,-0.0030922557158993987,0.010189388306649151,-0.0027478463484682998,0.0037423837892733695,0.012239736365763672,0.031516421544244035,0.0003105323921721784,0.0017305272033583201,-0.018943567089916933,-0.012736647340959823,-0.006672007092912599,0.013171745134397448,0.001588168919570101,-0.01610961847793827,-0.013751503704091781,-0.004326816313171326,0.0004177225036380402,0.0053476018047197435,0.004644077580103046,0.0009470858773481184,-0.006588893051020519,-0.00038645867930342574,-0.011579404315141742,0.024267444397527226,0.0030934794402584886
Synpcc7942_0032,0.0022850147244795676,-0.01607332415264157,0.010301563139739909,-0.01674056360744606,0.048083704219581976,0.022435643796386618,0.003985067269118584,0.012737430779659505,-0.02173232955805547,0.00746230388641685,0.0026902953765294514,-0.023219831206602003,0.03602112720220504,0.011769703054256269,0.023478623856689477,0.0031167072799940802,-0.008528682232349994,0.0003944365817166651,-0.012659139740398694,-0.013437749161219717,-0.004291358151739962,-0.010025046611998292,0.00021947114653924293,-0.03330293456541214,-0.0032312784661348787,0.08818847898806087,-0.002492152666746221,0.004254359735088365,0.00939893838505425,-0.017447845718987425,0.017405848586943523
Synpcc7942_0033,0.008648071421374706,-0.015107108974472044,-0.006146983759110048,-0.037268612866902924,0.027298607479207638,0.049575602084359745,0.003803510850104441,0.01877862577131415,-0.0037217607696147046,0.009715466079039453,-0.0016047422305839045,-0.04503730477589051,0.021532485592765965,0.025499188180675446,0.022344006084751084,-0.009272587922090186,-0.009880682158774688,0.0019749161913779054,0.00602045671133199,0.006871415955566934,-0.012920839061535546,-0.006869593479023012,0.006902491469286271,-0.019186773513385734,-0.014418373915782434,0.15145436817936134,-0.007743157774834085,0.03473194028420074,0.0026807620575261047,0.02632123792446155,0.026993450632793684
Synpcc7942_0034,-0.0004893957158615598,0.006086647254388471,-0.0034684273668919626,0.06877912019050154,0.01852652106188046,-0.0009260544653369274,-0.026326020955379753,-0.03567755400180681,-0.05471623313473763,0.004388960726326702,-0.017859361261567088,0.002167118649997871,0.039124370740734125,0.04364474107933181,-0.01607673865636684,-0.03519748922457586,-0.018293430818569524,-0.0014488605787829401,0.0038131986578094808,-0.0053235421065410855,-0.059908184342536704,0.0011131255458427967,-0.0021022696935291568,0.0023280890615275844,0.011654729904198975,0.04586284721113875,-0.011275622130305973,0.012073702501662785,-0.015771406415330928,0.001985423731435977,-0.02706754876921823
Synpcc7942_0035,-0.0226045288302296,0.0008549293411848933,-0.006346268086029126,-0.03281163461260757,0.04945211374287239,0.008708859979230092,0.007095981304403721,-0.02688290449921843,3.4792561588308756e-05,0.006198551901096414,0.015682725660307942,0.0014895317730332996,-0.008607016257132678,0.003847266280042901,-0.02635256263210985,0.020147079856910367,-0.022858872375337083,0.007240892948151279,-0.018884919997714845,0.0033346830833652997,-0.012745980296927832,-0.017369718313761287,0.02412160231867158,0.07745001205693704,0.014139042082890635,0.018624387660672693,-0.021706609358997295,0.009138880359554047,0.019768186425563525,0.013656628367341363,0.011771038580964044
Synpcc7942_0036,0.009180871593876412,0.028053522589570404,-0.03143464840221224,0.011908365797496595,-0.025250212707191008,-0.0033961146050889017,-0.002600146461341649,0.015156041587468564,-0.014121670180140796,-0.017121354582187106,0.006211126525639039,0.019957790286502346,0.01916562751371606,0.00477193041435958,0.026641454813689017,-0.002152936903841048,0.0042810278727105945,-0.01827542279856277,0.0162777568866741,-0.02226320911558361,0.05758046466242689,-0.0026923690504147297,-0.028882735816417683,0.006395074383213714,-0.06467160868617436,0.005037154818753119,-0.014862515794751658,-0.0002844093704270371,0.016231479585402744,0.0005749260731069666,0.02045114535640346
