Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
HKK26_RS00055,7.155940379766796e-05,-0.007915005594201573,0.030100400566765693,-0.014959060820846639,-0.022549764426250167,0.015076290791051088,0.01770106157314793,-0.01448080788306573,0.03674961053972922,0.01139712212673313,-0.008077672113652087,0.0019943878390569427,-0.013720655730461585,-0.009652929080319516,0.016256307801292023,-0.021339722516849822,-0.01707856102869786,0.02110171095798823,0.01544774475863065,0.01637374571575847,0.03409716107127818,-0.014157600135066612,0.007029899894636914,0.03453699101097419,-0.018856401226094364,0.003781571926623476,-0.013270630523669714,-0.002319777136021836,0.006472140541963489,0.0008747824115549837,-0.06430382877027313,-0.03387952034751861
HKK26_RS00060,0.00435257201373812,-0.021147742992656485,-0.001817321898145959,-0.00276487097931084,-0.01405937071942953,-0.0035780425194610697,0.004115187544460073,0.007958625621712756,0.014654204224232949,0.0020423001760573145,-0.018807322341184683,0.028138714587739946,-0.0002622462196146361,0.0014403878599033037,-0.015243021152169767,-0.0010818351796656608,0.007135129408222732,-0.014967829743485817,0.007484318149030972,0.06838848429347617,-0.003296295848003276,-0.019926282236900406,0.01414319770110296,-0.018338981204878507,-0.00746730200540013,-0.0249409553427153,-0.011170383336488378,0.000611459471645623,0.0032807451320028044,0.019033356955773843,-0.018311897090833692,-0.005340009529184471
HKK26_RS00065,0.037073014344313523,-0.0752657585899086,-0.026031626412119858,0.01080078801745759,0.0025343674394257857,-0.01539506505277363,-0.03201785720356832,0.021094035735569804,0.05689505980903717,0.01118166181043746,-0.02022390585272289,0.03369443669760366,-0.0005991018487236401,0.005844667225064575,0.006480127727784038,-0.022127709003716297,0.2687001138852017,-0.01496072445401651,-0.003412353510112555,-0.005968250030847293,0.009183018246268692,0.02004689552576117,-0.004198716649742793,0.01743504175095986,-0.016148129797963044,-0.0021018178642863723,-0.01808855743798127,0.021571221455258683,-0.0065049599015967845,0.017909678093734015,0.028974683088252653,-0.008818315810719502
HKK26_RS00070,0.019742290913154804,-0.04327875370017721,-0.00732645980975571,0.013630638085880435,-0.010468908846026892,0.017568230563061223,-0.02970096016673592,0.012830827596040085,0.04304377826513256,-0.005265546765407355,-0.009520638434294314,0.00028756051401837384,0.0029717163822100467,0.0008454766275688093,-0.0006652383616266499,0.004188883350628658,0.19793253147985507,0.04948951414297168,0.008749407075409426,-0.0006613835845588769,-0.004399982050899861,0.024997798286802025,0.005167683226610994,0.022358875711999,-0.01346926650020367,-0.006015210157626387,-0.01079395655929153,0.007714949133561327,-0.005871765695998525,-0.0078061192421649585,0.017740915897164495,0.0005782849971682263
HKK26_RS00075,0.012672185461678918,-0.03737773859513204,-0.010744828334710388,0.0022433601071383106,0.011123547541543084,-0.011445548932063086,-0.02450335226754405,0.009856390290047898,0.016529928161169244,0.010448623516110412,-0.009426562844667606,0.018544675208177,-0.0053108935492162885,-0.011003943996214712,0.012455524191382867,-0.019082146527481664,0.18934430707204575,-0.0023758237751963073,0.00609686294807823,0.011245893591663527,0.014021786738153685,0.00901583852235839,0.013081383259366202,0.006259395867017277,-0.0036347895446615314,-0.00954268442742203,-0.021362076463231645,0.008865270151163689,-0.005481378005422686,-0.00352702780996313,-0.012343755820417072,0.0026386174242102123
HKK26_RS00080,-0.01861793861507011,-0.02473319873401014,0.02278945164300898,-0.006188688091815616,0.009317611867905418,-0.0065478821501341825,0.013262253184015802,-0.011775129970279933,0.023074254629002953,-0.002526478024869176,0.007780115302729909,0.00020830575644413025,-0.00979961800636189,0.0032604888769804472,0.009887803707587005,0.006527598245257117,0.07676104893122451,0.02086045467663408,0.011369089365299673,-0.04093278058703036,0.026402433275128177,-0.0012773881817218918,-0.0038509429126653504,-0.026999345721805755,-0.003981314383897914,0.030924004487705183,0.0008514122138343275,-0.002162685551560905,0.006778948791545894,0.02120338381413862,-0.011180368489986268,-0.006315108188100298
HKK26_RS00085,-0.01710169753352833,0.019559713164044618,0.013588037473884268,0.0055995133006253636,-0.0007865587046925402,0.049558590829629684,-0.0009017096784530321,0.03931369959917185,0.03062519512540114,-0.010638764457864169,0.014491989765460567,-0.012012238977181991,-0.05129492256758727,0.013432809998729674,0.01418475543170916,-0.011877040347644077,0.045906975614772576,-0.026257989400551476,0.02920882440255817,-0.007957419417529539,-0.04883721893034676,-0.002583068962958405,-0.004888821506874674,-0.019400720454631336,0.016284126823675315,0.007034679457758801,-0.004599779200550836,0.008223413406963018,0.007436718038547389,-0.015061216860628402,-0.02553577495974718,0.008442436167533223
HKK26_RS00090,0.02292094724836187,-0.010135700694273015,0.0009122302624021043,-0.00611167085748885,-0.02199492719104001,0.0034958442902160965,0.016217755391181168,-0.0038276238737627918,0.021479864884552682,-0.018293944663006174,-0.0038408774958441803,-0.018174284944297497,0.008507693615194285,0.006967725770751127,0.006460830345475822,-0.013957439304642183,0.008182194438725766,0.000571163847853248,-0.00017716496102609968,0.025755619413819847,-0.002249704827155826,-0.00970649709410391,0.025148703390207524,0.002841736900822121,-0.0272412930908888,0.0036593305538889583,0.009696333698983942,-0.028635230023172836,0.003705601669943064,0.0028546604535053767,-0.008982522229436145,0.01433145158173033
HKK26_RS00095,0.010872183104668899,-0.0009153396262823198,-0.0016610074994696075,-0.004370315998303591,-0.024076290107182697,0.0035817467841862457,0.013637104663350963,-0.002654124347168584,0.003425278486897502,-0.004394951267505057,0.019251716954429007,0.0024950163971697637,0.010044993417165669,-0.005930210752298968,0.0054030640425379904,0.002864988711096444,0.020172242501460744,-0.01606077802616341,0.018497701828445887,0.015364626784265282,0.006292282799569297,-0.01412759821717152,-0.006317954686158839,0.0017296826343087752,-0.01681529781764142,0.012282261621596121,-0.01484183072535289,-0.00785520100269095,0.008819947724072505,0.037708515130142985,0.01161667515326241,0.006772628961984178
HKK26_RS00100,0.028700879828427374,-0.004586399562458485,0.0018780748234507516,-0.011071963543063718,-0.02967642732221127,0.008291025466520014,-0.0017004391839425814,-0.008413837919656523,0.015928088561231256,-0.009696044129492426,0.010439799581379592,0.007405494434669969,0.0017251959315314782,0.003218011742346322,0.014156934073031131,-0.013621334429986367,-0.0202356075722135,-0.0056731408606009006,-0.005477741044057501,-0.020013132617733187,0.023478343810738905,-0.0006908041386671079,0.008519509788206989,0.016278547244346724,-0.01718588277443432,-0.00519398038280751,-0.003097331075116047,0.02824532309855918,0.0072851790983329955,0.026146619326952336,0.01241458400737739,0.016054945510665934
HKK26_RS00105,0.00750254859841499,0.0012110231825107301,-0.0020716388053383427,0.005227091338470221,-0.05484511195787276,-0.001467896644021967,0.025149391353362773,-0.0014559029982271195,-0.001114912090101884,0.0019115083648820071,-0.004767770352996466,0.00291725181391867,-0.010130059429280263,-0.005272187441974055,0.011601948649669722,0.008295238478642218,0.011835096123013832,-0.003560170690954401,-0.010611830293239706,-0.008498375310294326,-0.0034157033709947913,0.004773498678357403,0.0168792726021043,0.013625439176210565,-0.020064638912414102,-0.0005134259764127738,0.007416122266041043,0.02462481115971754,0.004954921366434429,0.006889623961900791,0.005023134143483287,-0.026020126466297862
HKK26_RS00110,0.007926126535542047,-0.03056174581605834,-0.01381951525650647,-0.006507050781443651,-0.03507650670156437,0.030031812107186338,-1.2523002550931351e-05,0.015165869162199348,0.008904228415692914,0.012568400839379294,0.004048175702815717,-0.009626263444855527,-0.00806053103416092,0.0008590356769283852,-0.004100206490943012,-0.0011760830101689042,0.03527498494808967,0.0025765679959951645,0.007192437595169961,-0.010918553475677335,-0.009201054364418792,-0.00995197055010449,0.00239570931524866,-0.015971400879845853,-0.029948669338769034,0.025050641390826838,0.0062336902439723485,-0.007825043163616652,-0.009030890180890825,0.03558803459868712,-0.0014802636543515052,5.022194364378232e-05
HKK26_RS00115,-0.011620444748680927,-0.011474394480913953,-0.009958605122116418,-0.0033595081926788735,-0.03924977110013212,0.022744259545957473,-0.016325870115031855,0.03567174789029957,0.014854524091602457,0.020055444399147093,-0.008080019647506846,-0.01493145282023798,-0.01379855000322863,0.008029817018835173,0.0004705264628968064,-0.020298707361928035,0.030089709892074174,0.0040691899513059186,0.03138905610454238,-0.0029720363852416922,0.012538287410399024,0.001243934406175762,-0.06335212170392909,-0.0027410151995663577,-0.0040970767691784525,-0.0002254262403140001,-0.02963771130967717,0.011866617681484781,-0.01670909421672019,0.022954658150639524,0.0036470579977686073,-0.028797711444893518
HKK26_RS00120,0.010905979025385683,-0.009153205424793552,0.022534927512425567,-0.02217971817396124,-0.009180765070976519,-0.00393480805671721,-0.012505787167153296,0.00018681464652706137,0.0153283218275999,0.01935337621800683,-0.01814491718422591,0.06212494752112549,-0.005139911099588459,0.001969167201363848,-0.01463798196032075,0.02313951578079145,0.01992172780950566,-0.006842678320447377,0.0013882796015159762,0.0032059553385121575,0.006280961659684619,-0.005073940934720495,0.012863556116548425,-0.00784455735474205,-0.009891779368021865,-0.0053856992630147565,-0.002248059247284099,-0.009565138579896158,-0.008206647396162049,0.010820949554679892,0.0008861630984515482,0.025348196923125288
HKK26_RS00125,0.0053989539285370855,-0.00913990948271682,0.008518974665662413,-0.009153771683255428,-0.009857760936456204,0.003159466995938823,-0.0013965263217437568,-0.01080939079789957,0.015301001813555936,0.013557355190743308,0.0033425553174901597,0.04021462460584153,-0.018939950195632653,0.0026227598281958384,-0.0023829179117680886,-0.016203711084823318,0.042282931022312516,0.0060541088110226855,0.020259243439521363,-0.0018443231036186008,0.004781082719218583,0.017674659199731782,0.003938969446294556,-0.01790063324305078,-0.008989182199619725,0.04224790136777794,0.0010621937002074852,-0.0006509933151272284,0.005098390077550255,0.010770379491176863,0.02541220147174035,0.0011432111880092424
HKK26_RS00130,0.02708440158629507,0.008456099612204457,-0.023476720336619857,0.0020705038916692315,-0.07024188111776386,0.012289339947524902,-0.006260862073629768,-0.025011045549873396,-0.03427919985293103,0.012681667696966534,0.026927738546827857,-0.010910736257770127,0.07670174282483104,0.04137492658098473,-0.022024596382768144,0.016190546743465775,0.015613541227877302,-0.01228645941755207,-0.024368499471281262,-0.01895703148215835,-0.021421233830818568,0.022497045130435555,0.003110387863936625,-0.00163733253043081,-0.03277375187872683,0.0031879249522995387,0.021607935394338907,-0.054130129968853226,0.01614031504368861,-0.0022947241071366938,-0.012126430133332741,0.010355149338862923
HKK26_RS00135,0.0017801909400320037,-0.001214914318439584,0.002545945490808072,-0.017642741359719497,0.0057975774091601606,0.0040579257072076245,-0.017598152110238574,0.015434285340217806,0.021661749877539428,-0.000576749183943081,-0.007154920086293473,-0.008353406204323208,0.010060021020774424,-0.020542547206925787,0.03294767118949493,0.022120580826783955,-0.004450000920401308,-0.017405858389418268,-0.005776132969369284,-0.012401238811556069,0.015885754522795004,-0.028169487310066316,0.0035995273137392984,-0.01597422317784547,0.005302789654368177,-0.013725808642441441,-0.013106876865909556,-0.025722875789440266,0.008221694294607985,0.038531211504342,-0.01145139571170591,-0.02220463619877805
HKK26_RS00140,-0.029015254630105233,0.016157018180728924,-0.024607756489420728,-0.0021130018190646436,-0.006758636421156725,-0.006804659830575979,0.04032870329804473,0.03269199668838028,0.020688007085825036,0.005751998108646469,0.00130577951929091,-0.0348961797853913,0.016002998715704972,-0.021972866776078934,0.020271073573729325,0.010525417679670985,0.016083957493757243,0.028346864541827846,-0.014791319064057893,0.0067369236424261285,0.0031276326022547335,0.008950260746682823,-0.012404024826862687,-0.03654518073568684,0.0063347638194825385,-0.03009263848817634,-0.008046826858304958,-0.02609730984964662,0.033608673668409035,0.04852483694476776,-0.0031109600684043706,-0.008514815021328493
HKK26_RS00145,-0.024562652094532754,-0.009023505060121152,-0.011928530574901782,0.008329652734110125,0.013098413047288504,-0.0005752609418980165,0.012955691674309018,0.013733508861650097,-0.0018315413369697025,0.0027486133297678424,-0.004069305511406169,-0.003348946401604471,-0.027251906997980694,-0.029970811947762844,0.005006612091611267,-0.0003962679555207305,0.030733033985399522,0.0036308561471910077,0.013596347583080497,-0.0010609937553676854,0.01606651440013383,0.008918073863906684,0.005096743909441783,0.004020361340627579,0.0009281456204121406,-0.028218353105286014,-0.004936517362556832,-0.03540398422558668,0.008962991306682162,0.0042577850873894854,-0.011004463426956433,-0.03433444768535919
HKK26_RS00150,0.011954403174529423,0.0008289738642420101,-0.036151441946393255,-0.002426232376300503,0.011007975158414361,0.009833881822365277,0.008843450976752694,0.03051255658736611,0.022565070033127344,0.0026854055963018556,0.002905874148348242,-0.005914514112906336,0.011953418156739806,0.006064671352061472,0.02157636195441155,-0.010201283190009458,-0.006610564511154595,0.006044596182808802,-0.006346348238735394,0.035188207955412686,0.02107462193998519,-0.005191473286467864,0.0470465264369005,-0.0035387170326551037,-0.004439881203240858,-0.03646681285837077,-0.0055193897776961934,-0.02856199196788192,-0.012712627752572418,-0.0025929719938525544,-0.05149132974315692,-0.0284540174853386
HKK26_RS00155,0.027073835700112774,-0.003533711205906073,0.016688654664585748,-0.018631918090445097,-0.020308148190953713,-0.0047918988691531186,-0.03006783425980497,0.005131954787378079,0.009266342817726186,0.0020025411330216753,-0.013854714602981015,0.019843078963831112,-0.021708632300826824,0.021534592391422486,0.0008199734277644669,-0.017372616101523318,0.01865452230185098,-0.0014710153537878848,-0.027278746015945144,-0.008206710307081143,0.001528603365661307,-0.01509017702771261,-0.0017507310419694127,0.0477611497083473,-0.010889998951512355,-0.010381378299722892,0.018232554750036066,-0.0336303300954341,0.05634707117392091,0.0206506212617392,-0.07404781520708065,0.0027560142775360104
HKK26_RS00160,-0.009144371705765493,-0.0032992274459776117,0.0003362973068560551,-0.018555854924123327,0.0037423940551064645,0.04804617208405618,-0.01733998857704561,0.011786130437525067,-0.010164375773526984,-0.016923782225459295,0.03187907697940342,0.018592984981877777,0.0013576417429797777,0.052119445972008814,-0.009796809021974792,-0.0214635995648653,0.011427455130072326,0.009009404376804347,-0.0019165820943989928,0.0050825334483821615,0.04223747458709558,0.0016632384106778405,0.18507739877992863,-0.006623260632492277,-0.0037547923154557105,0.018135758542363375,-0.010745162407311016,-0.027196420690440305,-0.02386802469055947,-0.01345204612122515,-0.08267709851448704,0.017367776774310166
HKK26_RS00165,0.008054677043327527,-0.017513748755570876,-0.009584801021546652,0.015343006771480776,-0.03124496491845622,0.006972860507715157,-0.005618490675318295,0.013446816647258412,-0.008240922792953392,-0.008648323707879272,0.0007357937314161289,-0.02092736643333569,-0.006547317349136943,-0.004575430126340262,0.012732201819061284,-0.012424063002579954,0.01092188230842236,0.013738623130331827,0.06464735285351997,0.04341529749237837,-0.009322962063713502,-0.018511502968059524,0.06839288812977558,0.01112259113574938,-0.025011014058614733,-0.04728342327074473,-0.03777594650607688,0.018151195728973384,0.010382408151857836,0.003467474101300192,0.027839770750997212,-0.02646735953403036
HKK26_RS00170,-0.009577903475502914,0.01797413323197991,0.010047736421646773,-0.006891038481640393,-0.059515912548916826,0.08634293954775424,-0.0014716004730763938,-0.019636269770643453,0.0008657949053717445,-0.008330178904670789,-0.013175602671451021,-0.014284145852710376,0.013204725351068872,-0.012150386051046734,0.000902300857012146,0.014500698251304686,0.031878010808586356,0.02017511199975755,-0.02749091596538056,0.012446883736060491,-0.011708910392813257,-0.025764453365768016,0.04615280103159519,0.03546953620078222,-0.03351147413714822,0.0216122496928342,-0.004721594472643339,0.031391560896456054,-0.004240947150963686,-0.005245168185151055,0.014339180005581152,-0.004239294164160605
HKK26_RS00175,-0.002728931904375158,-0.014496549958849938,0.007687344133110843,-0.0035509180825747367,-0.0016568070252746757,0.016112419459914557,0.0028827126509692685,-0.0011411963610816961,0.00560779605034579,-0.004666541677770052,0.009147977641351064,0.005255000967044708,-0.025703875961038514,0.004760432027012826,0.0013315804842787284,-0.010801210764000216,0.02751894532577725,0.02887507957862084,-0.008938606218091364,0.002687917032356416,0.0417233668932648,-0.030875614429090623,0.07824838449321864,-0.001403832594170151,0.015023282269413477,0.006881768436469846,-0.012124386329068416,-0.02360576757743514,0.0008012970731995262,0.0011390321249707585,-0.037043634456302786,0.01834460181437344
HKK26_RS00180,-0.0315620941137401,-0.009801453213721585,0.023696234430012463,-0.0028115064868612966,-0.020490680567230978,0.006982280944484531,-0.02413205557375153,0.012385392990818676,0.0013345294985296354,-0.006593642923974811,0.01043732714946411,0.02850648512689812,0.02383015797612787,-0.002403033110983627,0.018449531544133767,0.0016196809796573763,-0.0013022452090808163,0.034155984701375104,-0.026654160994039434,0.03025933861735655,0.0016812377082578004,-0.03861718332333797,0.033428326370090355,-0.0038875949292708255,0.03336387320902962,0.013034376867453241,0.00046795806764279315,-0.05900553493715769,-0.019508359030448667,0.011757684184475686,-0.05459639767489063,-0.04333812763159482
HKK26_RS00185,-0.00596477168138509,-0.009534894201194744,0.03077552649823144,-0.007502665739521602,-0.02936062964917254,-0.0064047846319587425,0.00829890549636547,0.006633672349523982,5.382211158292817e-05,0.0017649997443485018,0.00611634318641266,-0.011110131128599682,-0.0028930502428256553,-0.004567980311982029,-0.02656203361949499,0.0034196529220940023,0.0850068504889536,0.029247268377504066,-0.009596666270889835,0.014724041820114499,0.024553545810407525,0.007926038072836858,-0.013463824894614911,0.009582707458247791,-0.04156471329752882,0.01275533484257109,-0.007654833539319399,-0.0023029746531100597,0.03188733830072749,0.005104821153040429,-0.028637653237551602,-0.04014488165059094
HKK26_RS00190,-0.006546695170166721,-0.017276878137383454,-0.013548657126151702,0.012863492849975922,-0.01292950071100584,0.006955483774861164,-0.008519096474995557,0.012430539637780492,0.007744794953332786,0.013070883250831063,0.00741436788454773,0.015378814926347429,-0.010657578139702004,-0.029552269770704267,0.0023106273364590117,0.0030758832751809446,0.014500765555387393,0.020431662813592433,-0.004194800699854134,0.0035201791697805113,0.011040067153033834,-0.028025748857458697,0.034492926057318435,-0.018212632791652705,0.0031784515558903876,-0.006718433880106422,-0.014237602194264967,-0.0210844749118049,-0.012997065918723578,0.023392945735090428,-0.01671447410202408,-0.02104839165620463
HKK26_RS00195,-0.02260002408080925,0.012500729530644641,0.0014218078548210043,2.699013978345404e-06,-0.007544450512233017,0.005109371948447568,0.004742858915649101,-0.019950333036266376,0.016888090815267483,0.002173819602450867,-0.018285051281571655,0.00487252096586017,-0.027790148017507132,-0.03481954433076228,-0.0025531861985631245,0.0007774515924562842,0.04771407919089685,0.010882920118291289,-0.011778470763687631,0.012187263316405744,0.021446216296094778,-0.01736234533886441,0.015986166726510098,-0.005180594752968951,-0.0038803771793375933,-0.010884353172396338,0.006994047215632804,-0.016919210747727256,0.000345084255173233,0.03160938610352363,0.011416167892046076,0.012555508623091863
HKK26_RS00200,-0.013672393013541933,0.011301526922750525,-0.004527275843683918,0.001438001746019875,0.001310302167299999,-0.011793130939362802,-0.014823189900137678,-0.002304191661549874,0.013451760836975614,0.018483396624204115,0.05501532839434018,0.008703650397844124,0.011406430541386152,0.019533066975827264,-0.027527679839626337,-0.012521178820998015,0.012581412838730956,0.009648338834551401,-0.01763013349712208,0.031023034176374115,0.011683701648219054,-0.02607381260381894,0.06356619972622883,-0.008565112200523169,0.01441164459227679,0.01573064936092825,-0.02221560542027146,-0.024195266487374852,-0.020451296639546746,0.019275565420466673,-0.05982738815505307,0.03194661540317255
HKK26_RS00205,-0.006935254950038164,0.0037297989536704433,0.011411904282033458,-0.0013178729886764115,-0.02036876742150828,0.004578084736441004,0.005847811573915537,-0.0032272111012303668,0.013367805923166975,0.011530990749344008,-0.005225907139349886,0.0025497372063511305,-0.013939970415063936,-0.01887194503545175,-0.006598878668688504,0.02034712541151283,0.004055551804837388,0.028130869453819384,-0.029301644662579986,-0.015383013571388294,0.020420134032299718,-0.02236382603439886,0.054020803023825975,0.021608578779128834,-0.006020961771280865,-0.006680609495608022,-0.002163468360091298,-0.01637100708050251,-0.015572937122005016,0.030602544366310228,-0.03586496623299527,0.0036589459508254408
HKK26_RS00210,0.004028935161803433,0.005730353064028602,0.0015392717193103266,-0.008107613561863281,-0.027600792344406756,0.01227390512483706,-0.017167736593027644,0.013242455000430288,0.02238821353493262,0.004593105492734747,-0.005983682124732496,-0.0039003674198898972,0.0033572050002006987,-0.001540984674210675,0.05077269456459105,-0.02513119156566114,-0.00880750157771548,-0.0021899864927553076,-0.006748213929580635,0.006395053176360784,0.038355751436661416,-0.04187409493345136,0.055157385023287236,0.009974373438016918,0.014935095896170605,0.004459985038210651,-0.007787363367713763,0.006051665924743199,-0.00894658066949811,0.02234429649149666,-0.03862598002301133,-0.017690767219032726
HKK26_RS00215,0.004152280449248625,-0.008557529022827776,-0.006456215767978609,0.01802072563614934,-0.03639403631281172,0.005490381642790662,0.010210235015587644,0.0037460647272669874,0.018477141379395833,0.012411378856921038,-0.005268479172305955,-0.018971522033676025,0.002601397270176844,-0.009759711307195195,-0.0014490065078539434,0.0015245476965075305,0.02120467158335448,-0.0022770899486414895,-0.01612305742639249,-0.003018570839138756,0.0011406812681128322,-0.006879030831835591,-0.003034436260177442,-0.0005418004999633865,0.007851196686092136,-0.00105651037319767,-0.010378035804872884,-0.007585337411608529,0.016540771186981714,0.020558093520881577,-0.027300275820201336,0.005207574824336853
