SRX10864012	93.0	80.0	54.0	50.0	58.0	77.5	99.5	127.5	154.0	213.0	280.0	363.5	454.5	528.0	582.5	702.5	836.5	977.0	1111.0	1419.0	1809.0	2579.0	3430.5	4823.0	6100.0	7768.5	10751.0	14686.5	20313.0	26985.0	31138.5	32052.5	34780.0	41707.5	53594.5	81695.5	107623.0	179890.5	264663.0	310341.0	372513.5	465431.5	543023.5	766753.0	955863.0	878847.5	857997.5	1036722.0	1294110.5	1674332.0	1973299.5	2329881.0	2717245.5	2729870.5	2644336.5	2599980.0	2586692.0	2567788.0	2472064.0	2366122.5	2354587.0	2196241.0	1982499.5	1683211.5	1330296.0	1032404.5	742248.5	561405.0	416257.5	291289.0	193986.5	141601.5	98243.5	68149.5	43666.0	40423.5	40836.0	30379.5	19827.0	17089.0	14896.0	8800.0	2749.5	1530.0	374.0	239.0	124.5	85.5	52.0	34.5	20.0	17.0	13.5	10.0	6.0	5.0	5.0	3.0	0.5	0.0	0.0
SRX10864013	111.0	109.0	88.5	81.0	90.0	129.5	172.5	245.5	316.0	446.0	581.5	712.0	847.5	927.0	1017.5	1192.5	1343.5	1490.5	1654.5	1963.5	2323.5	2971.0	3704.0	4844.0	5912.5	7569.0	10518.5	14579.5	20086.5	26488.5	30414.5	30510.0	32655.0	39437.0	49888.0	74397.5	98116.5	160977.0	234164.0	276684.5	335250.5	419553.0	489588.0	725121.5	931407.5	859547.0	841319.5	1027688.0	1296776.5	1687613.5	1985657.5	2341062.0	2735261.5	2756253.0	2680474.0	2633570.5	2610540.5	2598297.5	2517339.5	2400058.5	2372907.0	2220489.5	2005341.5	1692130.0	1334234.5	1033493.5	741062.5	563725.5	421060.5	295422.0	195798.5	142725.0	99330.0	68425.5	42889.0	38964.5	38810.0	28562.5	18251.5	15232.0	12765.5	7552.0	2361.5	1281.5	281.0	186.0	89.0	58.0	36.5	24.0	13.0	9.0	6.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
SRX10864014	109.0	120.5	118.0	188.5	271.0	416.0	563.0	922.0	1282.0	1619.0	1958.5	2324.5	2706.5	2969.0	3251.5	3475.5	3680.0	3693.0	3689.5	3819.5	3984.0	4121.5	4284.5	4650.5	4991.5	5733.5	7083.0	9069.5	12033.0	15772.5	17912.0	18969.5	21771.5	26673.0	35373.0	57010.0	77565.5	136423.5	207058.0	246784.5	293089.0	358491.5	421401.5	671544.0	889798.0	807667.5	775308.5	947665.0	1209697.5	1614679.5	1917024.5	2299621.5	2746864.5	2722819.0	2559623.5	2479502.0	2455106.5	2438396.0	2327847.5	2263266.0	2315780.5	2146283.5	1917542.0	1617811.0	1256067.5	947134.0	642861.0	467842.0	343153.5	244605.5	166079.5	119447.0	80946.5	55107.0	33974.5	27159.5	23284.0	16145.5	9233.0	7755.0	6693.5	4075.0	1472.0	807.5	182.5	118.5	69.0	52.5	36.5	21.5	10.5	9.0	8.0	4.5	1.5	1.5	1.0	1.0	0.5	0.0	0.0
SRX10864015	80.0	77.5	63.0	73.0	94.0	147.0	201.0	293.5	386.0	485.0	594.0	761.5	934.0	1040.5	1129.0	1222.0	1327.0	1463.0	1604.5	1746.5	1904.0	2250.5	2683.5	3466.5	4181.5	5139.5	6869.5	9356.0	12902.5	17363.0	20237.5	21100.5	23915.0	30384.0	42303.0	73267.5	102495.5	190873.0	295963.0	342787.0	403832.5	490867.5	561743.0	784398.0	958990.0	863690.5	835332.5	1028241.0	1312783.0	1744116.0	2069480.0	2441086.5	2864307.0	2833354.0	2683153.5	2582275.5	2531889.0	2527552.0	2428684.5	2341332.0	2373667.5	2221358.0	1999749.5	1681773.0	1306066.0	984286.5	667356.5	486947.5	356364.0	251831.5	169420.0	121685.5	82512.0	56396.0	34866.0	27930.0	24133.0	16882.0	9827.5	7677.0	5883.0	3575.0	1314.0	747.5	215.5	133.0	64.5	41.0	22.0	19.0	18.0	13.0	6.5	3.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0
SRX10864016	75.0	59.5	31.5	24.0	29.0	40.5	51.0	49.5	50.0	60.0	68.5	86.5	106.0	124.0	145.5	175.5	200.5	288.0	382.5	530.0	713.5	1125.0	1594.5	2431.0	3225.0	4228.0	5978.5	8478.0	12121.0	16370.5	18880.5	20022.0	23155.5	29224.0	39790.5	66455.5	92084.5	167223.0	256230.0	299749.5	354189.0	433219.0	503829.5	753311.0	960559.0	865028.0	829948.0	1018685.5	1301666.0	1735951.0	2061778.5	2447082.0	2893092.5	2863715.5	2702869.5	2614324.0	2574927.5	2562008.5	2455388.5	2365228.5	2396011.0	2239084.5	2016715.0	1701821.5	1325390.0	997191.5	673298.0	490814.5	360259.5	254834.5	171354.5	123756.5	84683.0	57864.0	36031.0	28952.5	24777.5	17195.5	9886.0	7998.5	6481.0	3928.0	1388.5	762.5	196.0	137.5	78.0	53.0	35.5	23.5	13.5	13.0	11.5	6.0	2.0	1.5	1.0	0.5	0.5	1.0	1.0
SRX11229889	55.0	45.0	44.5	64.5	79.5	99.0	123.0	152.5	183.0	225.5	262.5	302.0	350.0	369.5	396.5	445.5	484.0	518.5	563.0	603.0	668.0	734.0	792.0	915.0	1038.5	1149.0	1472.5	2092.5	2576.0	2803.5	3295.0	3765.0	4209.5	5565.5	7280.0	9055.5	11527.0	14612.5	18919.5	27419.0	42297.0	59489.5	80701.0	104112.5	134210.5	171578.5	231092.5	341919.5	461618.5	693588.0	1154663.0	1528895.0	1466814.0	1352050.5	1523907.0	1765297.0	2006461.5	2117124.5	1999848.0	1792637.0	1586479.0	1382283.0	1147860.0	868261.5	599661.5	378691.5	225422.5	137543.0	79796.5	47318.5	28511.0	17821.5	8703.0	4578.5	2976.0	2038.0	1455.5	1249.5	1083.0	793.0	666.5	703.0	741.5	712.0	659.0	515.0	405.0	292.5	168.5	127.5	126.5	122.5	122.0	139.0	163.5	174.0	196.0	225.0	608.5	1410.5	2743.0
SRX11313113	86.0	69.0	48.5	58.0	84.5	109.5	143.0	176.0	203.5	227.5	274.0	316.0	340.5	407.5	442.0	436.5	505.5	584.0	628.0	703.5	773.5	859.0	1000.0	1167.5	1347.5	1551.5	1946.0	2639.0	3228.5	3551.5	4136.0	4723.0	5273.0	6378.0	7882.0	9614.5	12956.0	19069.5	28543.5	52786.5	105141.5	206981.5	253153.0	204157.0	199953.0	263049.5	383499.0	561658.0	680538.5	821815.5	1183186.0	1561375.0	1540758.5	1404691.0	1575121.0	1826468.5	2090110.0	2253427.0	2117555.0	1858467.5	1631936.0	1439112.5	1227008.0	889651.5	549646.5	321502.0	179718.0	105820.5	56644.5	31526.5	18960.0	11830.5	6844.5	4883.5	4042.0	3276.5	2734.5	2917.0	2657.0	1650.5	1495.0	2023.5	2359.5	2345.0	2138.5	1596.5	1103.5	579.5	187.0	106.5	108.0	121.0	118.5	125.0	151.5	185.5	223.5	255.5	750.5	1771.0	3265.5
SRX11402692	6.0	6.5	7.5	13.0	16.5	22.0	28.0	27.0	33.5	41.5	57.0	81.0	98.5	116.0	160.5	221.0	275.0	345.5	427.0	523.5	630.5	763.5	925.0	1085.0	1240.0	1458.5	1678.0	1847.0	2150.5	2492.5	2728.0	2940.0	3264.5	3684.5	4204.5	5118.0	6724.0	10858.0	21668.0	62270.5	185119.0	1057654.0	1382531.0	579287.5	162228.0	118784.5	255124.0	734789.5	1070111.0	877496.0	820088.5	1173659.5	1145029.0	709618.5	784292.5	1099284.5	1333197.0	1961516.0	2210498.0	2011909.5	1672548.5	1334899.5	1006322.0	430833.0	184136.5	125123.5	85555.5	52134.5	29208.0	17503.0	9548.5	5417.0	3095.5	1821.0	1146.0	788.5	557.5	382.5	282.5	212.5	147.5	101.0	82.0	54.0	28.0	19.5	17.0	16.5	12.5	11.5	12.0	6.5	4.5	7.0	9.5	17.5	36.5	82.5	261.5	253.5	119.5
SRX11402693	29.0	32.5	25.0	21.0	33.0	40.0	43.5	47.0	44.5	41.5	53.5	72.5	93.5	117.5	168.0	249.0	321.0	423.5	539.0	677.5	870.0	1049.5	1198.5	1406.5	1662.0	1912.5	2260.5	2691.5	3302.0	4028.0	4411.0	4808.5	5553.0	6279.0	7188.0	8856.0	11911.0	20565.0	45448.0	151323.0	484325.5	3088275.5	3941671.5	1511248.0	368672.0	191097.5	372171.0	1118070.0	1620843.0	1138308.5	897854.5	1464567.0	1579430.5	1053041.0	1039289.5	1338523.0	1575971.0	2191463.5	2343472.0	1974905.5	1677865.5	1457580.5	1136905.5	568612.5	298800.0	205466.0	140192.0	86557.0	48659.0	29549.5	16499.0	9501.5	5966.0	3690.5	2381.5	1686.0	1133.5	789.5	558.5	391.5	269.5	183.5	148.0	107.5	55.5	34.5	37.0	35.5	27.0	22.5	20.0	18.0	18.0	24.5	27.0	30.5	56.5	161.5	557.5	520.0	148.5
SRX15590299	843.0	807.5	647.5	450.5	275.5	124.5	70.0	63.5	58.0	53.5	50.0	48.0	50.0	46.0	41.5	45.5	48.0	49.5	57.0	63.5	78.0	104.0	119.0	155.0	192.5	252.5	502.0	735.0	903.5	1222.5	1655.0	1892.0	1993.5	2571.0	3582.0	4611.0	6255.0	9667.5	12532.5	19269.5	37283.5	53649.5	59005.5	53162.0	50898.5	66732.5	92709.5	138463.5	185091.0	209056.0	248659.0	319443.0	371811.5	395067.5	428872.0	484312.0	516527.0	516213.0	519407.5	477932.5	394368.0	353233.0	298282.0	196875.0	121973.5	80039.5	52967.5	35667.5	24935.0	17641.0	12902.5	9775.5	7373.5	5297.5	3835.5	2950.0	2391.5	1993.0	1581.5	1200.0	994.0	909.5	847.0	647.5	401.0	254.0	172.5	136.0	98.0	62.5	42.0	33.5	33.0	20.5	7.5	6.5	6.0	6.0	5.5	5.0	6.0
SRX15590300	1122.0	1074.0	781.5	513.5	343.5	137.5	66.0	47.0	40.0	41.0	40.5	37.0	35.0	31.0	28.5	33.5	39.0	50.5	57.0	58.0	70.5	87.0	109.0	146.0	183.0	216.0	401.5	620.0	795.0	1111.5	1517.5	1795.5	1895.0	2409.0	3482.5	4648.5	6298.5	9381.5	11642.0	17428.5	31130.5	44395.0	50941.5	48471.0	51137.0	69852.5	96229.5	143371.0	195313.0	226316.0	269595.0	341869.0	400651.5	431663.5	476445.5	544038.0	578041.5	576529.0	582728.0	539375.0	446798.0	398391.5	336912.5	225213.5	140120.0	91189.0	60190.0	40591.5	27804.5	19428.0	14213.5	10590.5	7863.0	5733.0	4145.5	3187.5	2608.5	2157.5	1693.0	1294.5	1077.5	967.0	921.0	756.5	494.0	306.5	189.5	142.5	100.5	62.5	46.0	36.0	35.5	21.0	3.5	0.5	0.0	0.0	1.5	3.5	4.0
SRX15590301	914.0	931.5	774.5	518.0	314.5	144.0	85.5	70.0	60.0	48.0	36.0	31.0	28.5	29.0	31.0	35.5	34.5	34.5	47.5	61.0	72.5	95.0	116.5	132.0	181.0	260.5	556.5	821.5	935.0	1212.0	1730.5	2070.0	2081.5	2583.0	3697.5	4862.0	6443.0	9361.0	11255.0	15929.0	26605.0	37667.0	44414.0	44843.5	50679.5	69731.0	96346.0	146195.5	203422.0	235481.5	280658.5	361985.5	426811.0	463230.5	512451.5	581473.0	618705.0	620414.0	627035.5	582447.0	488955.5	434747.5	365778.5	248426.0	157077.0	103390.0	69029.0	46612.0	32128.5	22678.0	16652.0	12475.5	9249.5	6738.0	4905.5	3731.0	3000.0	2456.5	1915.5	1480.5	1251.0	1101.5	1024.5	817.0	535.0	348.0	226.5	174.0	123.5	77.5	53.0	41.0	40.0	23.0	5.5	3.5	3.5	4.0	4.5	4.5	4.0
SRX15590302	1643.0	1475.5	1076.5	710.0	416.5	187.5	108.0	91.5	73.5	62.5	58.0	51.5	48.0	44.5	46.5	50.5	55.5	62.5	62.5	72.0	92.5	110.5	141.5	191.5	226.0	271.0	465.5	687.0	886.5	1220.5	1774.0	2108.5	2239.5	2826.0	3935.5	5301.0	7185.5	11290.0	15268.0	23045.5	45877.0	69901.5	78647.0	69569.0	65000.0	82714.5	108675.5	154694.5	202633.0	230739.5	276575.5	353923.0	411644.0	436238.5	469335.5	526488.0	557519.0	556944.5	567526.0	519943.5	420706.0	376892.0	318515.0	205786.5	125252.0	81577.5	53660.5	36003.0	24931.5	17630.5	12971.5	9751.0	7277.0	5285.5	3865.0	2975.0	2418.5	2028.5	1623.0	1259.0	1030.5	904.5	860.0	695.0	458.0	277.0	169.0	130.0	87.0	45.0	31.5	27.0	26.5	15.0	2.5	1.0	1.0	1.0	1.5	2.5	4.0
SRX15590303	1307.0	1291.5	979.0	597.0	358.5	136.0	62.5	52.0	45.0	35.5	28.5	27.0	27.0	28.0	29.5	35.0	39.5	48.5	63.5	75.0	86.0	116.0	143.0	174.0	229.5	288.0	491.5	695.0	855.5	1164.5	1587.0	1862.0	2036.5	2601.0	3603.0	4761.0	6484.5	9818.5	12697.0	19121.0	35514.0	53230.5	62199.5	57262.0	56585.0	74876.5	100012.5	146282.5	197046.5	227346.0	272143.0	348026.0	407392.5	436269.5	477042.5	540102.0	573916.5	574536.0	584671.0	538385.5	441374.5	394006.5	331458.0	217998.5	133727.5	86509.5	56830.0	38235.0	26253.0	18367.5	13450.5	10130.0	7579.5	5566.0	4098.5	3143.5	2537.0	2070.5	1612.0	1229.5	1053.5	953.5	913.0	763.0	514.5	341.0	220.5	160.0	110.0	64.0	45.5	37.5	36.5	21.5	5.0	3.5	3.0	3.0	1.5	0.0	0.5
SRX15590304	1372.0	1253.0	884.0	572.0	369.0	171.0	113.0	103.0	85.5	79.0	81.0	72.5	64.5	52.5	39.5	39.5	41.0	48.5	63.5	80.5	88.0	91.5	110.0	136.0	184.0	269.0	489.5	749.5	962.5	1308.0	1843.5	2549.0	3353.5	4296.0	5543.5	6887.5	9107.5	13046.5	17135.0	24004.0	36795.5	52353.5	67189.5	76985.0	89742.0	113192.5	138679.0	182048.0	232175.5	259059.5	295273.5	362398.5	413859.0	441032.5	476442.5	520625.0	533795.0	518425.0	509948.5	463026.0	380259.0	331292.5	273838.5	182128.5	114294.5	74992.5	49746.5	33672.5	23472.5	16760.0	12347.0	9293.5	6991.0	5090.5	3671.0	2836.0	2272.5	1859.0	1464.5	1137.5	970.5	881.5	856.0	697.5	452.0	300.0	194.5	140.5	109.0	79.5	56.0	43.0	42.0	30.0	12.5	8.5	7.0	6.5	4.5	3.0	4.0
SRX15590305	1836.0	1589.5	1144.0	894.5	665.5	412.0	309.5	259.0	223.5	200.0	178.0	168.5	165.5	139.5	113.5	109.0	98.0	87.0	75.5	78.5	101.5	103.5	113.5	156.5	199.0	246.0	353.0	520.5	731.0	1067.5	1403.5	1613.0	1886.5	2339.5	3115.5	4409.5	6299.5	9540.0	13252.0	19832.5	40860.0	63552.5	72390.5	66027.5	62688.5	78960.5	100328.0	134654.0	173772.5	206542.5	251489.5	323924.5	382301.0	410866.0	455660.0	520195.5	553741.0	553091.5	560025.5	514104.0	421697.0	379582.0	320709.5	208699.5	126142.0	81580.5	54034.5	36648.5	25591.0	18265.5	13386.5	10000.5	7476.5	5386.0	3849.5	2985.0	2437.5	1978.0	1534.0	1158.0	937.0	813.5	736.0	568.0	356.0	222.0	147.5	122.0	92.5	63.5	49.0	41.0	39.5	24.5	6.0	2.5	2.0	2.0	2.0	2.0	2.0
SRX15590306	1647.0	1438.5	948.5	598.0	364.5	130.5	58.0	55.0	49.5	42.5	35.0	24.0	20.0	21.5	25.0	29.5	38.5	48.5	56.5	59.0	70.5	99.5	123.0	153.0	201.0	271.0	378.0	537.5	752.5	1054.0	1314.0	1507.0	1841.5	2287.0	2948.0	4061.0	5673.5	8004.5	10763.0	16045.0	30917.5	47943.5	55319.0	49343.0	46872.0	63488.0	86982.0	124964.0	169242.5	204658.5	248708.0	321043.5	383669.5	416149.0	458954.0	522279.0	558304.0	558623.5	566712.0	522998.5	429089.5	384952.5	325439.0	211663.0	127151.5	81619.5	53808.5	36367.5	25111.0	17609.0	12900.0	9732.0	7341.5	5300.0	3811.0	2884.5	2249.0	1770.5	1398.5	1102.0	906.0	777.0	693.0	531.0	344.0	230.0	154.0	120.5	87.0	61.5	51.0	41.5	39.5	23.0	5.5	3.5	2.5	2.0	2.5	3.0	3.0
SRX15590307	561.0	525.5	401.5	282.0	178.0	76.5	45.0	40.0	36.0	29.5	22.5	17.5	17.0	20.5	22.0	28.0	28.0	26.0	33.5	43.0	50.5	60.5	72.0	112.5	219.0	279.5	336.0	458.0	623.5	822.5	1065.5	1263.0	1510.0	2001.5	2660.5	3657.0	5157.5	6677.5	8275.0	11869.0	21534.5	32880.5	38263.0	36466.0	38260.5	52248.0	71748.0	104257.0	144056.0	175221.5	213307.5	279971.0	337256.0	365402.5	406143.5	462178.0	493688.5	499251.0	506585.0	469958.5	391874.0	348555.5	292362.0	195706.5	122105.0	79377.0	52611.0	35743.0	24912.5	17645.0	12869.5	9692.5	7311.5	5231.0	3700.5	2783.5	2268.5	1878.0	1451.5	1085.5	846.0	697.5	638.0	499.5	327.0	216.0	136.5	97.5	66.5	44.0	33.0	26.0	24.5	12.5	0.5	0.0	0.5	1.0	2.0	2.5	2.0
SRX15590308	1362.0	1162.5	765.0	496.0	305.0	139.5	80.5	61.5	55.0	48.5	38.0	33.5	39.0	40.0	30.5	34.5	48.0	60.0	71.0	80.0	92.0	103.5	128.0	175.5	241.5	325.5	435.0	575.5	798.0	1165.0	1500.0	1742.5	2044.0	2574.5	3449.5	4740.5	6729.5	10948.0	16092.0	24752.0	54399.5	86022.0	95218.5	81328.0	71555.0	89383.5	111650.0	145279.5	183278.0	216067.0	263905.0	341902.0	400102.5	423718.5	462493.5	520265.0	552663.0	553078.5	561744.5	517264.0	425444.0	387678.5	327846.5	208869.0	124477.5	80334.0	52897.5	35450.0	24766.5	17487.0	12831.0	9739.5	7359.0	5441.0	3975.5	3020.5	2443.0	1964.0	1507.5	1116.5	901.0	798.0	750.0	617.0	421.0	264.5	165.0	127.5	87.0	50.5	37.0	32.5	30.0	18.0	5.5	4.5	4.5	4.0	2.0	0.0	0.5
